SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
1130713,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,8,5,0,15
1130714,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,7,7,0,13
1130715,0,0,0,0,0,0,0,0,0,4,5,3,15,0,0,0,15,3,0,15
1130716,0,0,0,0,0,0,3,0,3,8,7,0,16,0,0,0,17,19,0,34
1130717,0,0,0,0,0,0,0,0,0,7,7,0,11,0,0,0,14,18,0,32
1130718,0,0,0,0,0,0,0,0,0,5,0,4,5,0,0,0,5,16,0,28
1130719,0,0,0,0,0,0,0,0,0,5,3,0,8,0,5,7,10,16,0,28
1130720,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,3,12,7,0,20
1130721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130722,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,0,0,10
1130723,0,0,0,0,0,0,0,0,0,6,6,0,11,0,0,0,13,7,0,16
1130724,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,10,4,0,12
1130725,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,4,0,5
1130726,0,0,0,0,0,0,0,0,0,10,6,0,10,0,0,0,12,4,0,16
1130727,0,0,0,0,0,0,0,0,0,7,4,0,16,0,0,0,17,18,0,32
1130728,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8
1130729,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,10,3,0,20
1130730,0,0,0,0,0,0,0,0,0,5,3,0,9,0,4,4,9,7,0,24
1130731,0,0,0,0,0,0,0,0,0,8,3,0,9,0,0,0,9,5,0,20
1130732,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,9,0,0,9
1130733,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,0,7,3,0,12
1130734,0,0,0,0,0,0,0,0,0,8,3,0,8,0,0,0,15,20,0,31
1130735,0,0,0,0,0,0,0,0,0,13,0,0,9,3,0,3,16,19,0,29
1130736,0,0,0,0,0,0,0,0,0,8,0,3,11,0,0,0,11,3,0,17
1130737,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,8,9,0,16
1130738,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,0,10,16,0,26
1130739,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,11,0,18
1130740,0,0,0,0,0,0,0,0,0,3,7,3,18,0,0,3,16,9,0,28
1130741,0,0,0,0,0,0,3,0,5,5,5,0,19,3,0,0,19,21,0,41
1130742,0,0,0,0,0,0,0,0,0,6,5,0,15,0,0,0,17,11,0,25
1130743,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,3,0,7
1130744,0,0,0,0,0,0,0,0,0,8,5,0,10,0,0,0,10,9,0,16
1130745,0,0,0,0,0,0,0,0,0,6,4,3,11,0,0,0,10,3,0,11
1130746,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,5,3,0,15
1130747,0,3,0,0,0,3,0,0,3,9,4,0,8,0,0,0,13,6,0,18
1130748,0,0,0,0,0,0,0,0,0,12,4,0,18,0,0,0,20,22,0,42
1130749,0,0,0,0,0,0,0,0,3,4,6,0,14,0,0,3,19,26,0,44
1130750,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,9,4,0,12
1130751,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,11
1130752,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,8,3,0,14
1130753,0,0,0,0,0,0,0,0,0,7,5,0,8,0,0,0,8,7,0,15
1130754,0,0,0,0,0,0,0,0,0,5,13,0,16,3,0,3,23,15,0,34
1130755,0,0,0,0,0,0,3,0,3,11,3,0,13,0,0,0,16,16,0,32
1130756,0,0,0,0,0,0,0,0,0,8,5,0,13,0,0,0,15,11,0,33
1130801,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,9,5,0,14
1130802,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,14
1130803,0,0,0,0,0,0,0,0,0,4,3,0,8,3,0,3,12,7,0,13
1130804,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,4,0,8
1130805,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,10,12,0,21
1130806,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,11,7,0,12
1130807,0,0,0,0,0,0,0,0,3,9,6,0,13,3,0,3,15,18,0,32
1130808,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,3,3,0,11
1130809,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,12,11,0,21
1130810,0,0,0,0,0,0,0,0,4,6,6,0,13,0,0,3,18,31,0,47
1130811,0,0,0,0,0,0,3,0,0,3,4,0,9,3,4,10,20,38,0,63
1130812,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,11,10,0,15
1130813,0,0,0,0,0,0,0,0,0,13,3,0,14,0,0,0,14,13,0,25
1130814,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,18,4,0,22
1130815,0,0,0,0,0,0,0,0,0,11,5,0,13,0,0,0,13,6,0,19
1130816,0,0,0,0,0,0,0,0,0,8,3,0,9,0,0,0,9,7,0,18
1130817,0,0,0,0,0,0,0,0,0,11,3,3,14,0,0,0,14,4,0,20
1130818,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
1130819,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,3,10,6,0,10
1130820,0,0,0,0,0,0,0,0,0,4,4,0,12,0,0,0,12,9,0,18
1130821,0,0,0,0,0,0,0,0,0,9,4,0,14,3,0,0,17,8,0,27
1130822,0,0,0,0,0,0,0,0,0,4,6,0,9,0,0,0,9,13,0,21
1130823,0,0,0,0,0,0,0,0,0,13,3,0,14,3,0,3,18,9,0,28
1130824,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,7
1130825,0,0,0,0,0,0,0,0,0,8,4,0,9,0,0,0,9,3,0,13
1130826,0,0,0,0,0,0,0,0,0,5,6,0,8,0,0,0,10,3,0,11
1130827,0,0,0,0,0,0,0,0,0,10,5,0,14,0,0,0,14,8,0,23
1130828,0,0,0,0,0,0,0,0,0,8,3,0,14,3,0,4,17,12,0,24
1130829,0,0,0,0,0,0,0,0,0,8,3,0,15,0,3,3,16,8,0,21
1130830,0,0,0,0,0,0,0,0,0,5,3,4,9,0,0,0,9,12,0,23
1130831,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,7
1130832,0,0,0,0,0,0,0,0,0,7,6,0,13,0,0,0,14,13,0,27
1130833,0,0,0,0,0,0,0,0,0,8,8,0,19,0,0,0,17,7,0,23
1130834,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,10,3,0,10
1130835,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,9,0,17
1130836,0,0,0,0,0,0,0,0,4,4,5,0,12,0,0,0,12,7,0,18
1130837,0,0,0,0,0,0,0,0,0,13,3,3,19,3,0,3,22,8,0,26
1130838,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,4,0,16
1130839,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,10
1130840,0,0,0,0,0,0,0,0,0,6,3,0,14,0,0,0,11,9,0,19
1130841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130842,0,0,0,0,0,0,0,0,0,11,4,0,20,0,0,0,20,7,0,26
1130843,0,0,0,0,0,0,0,0,0,7,3,0,13,3,0,4,18,5,0,24
1130844,0,3,0,0,0,3,0,0,5,17,3,0,16,0,0,0,16,11,0,23
1130845,0,0,0,0,0,0,0,0,0,4,10,0,12,0,0,0,13,12,0,32
1130846,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,12,8,0,25
1130847,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,3
1130848,0,0,0,0,0,0,0,0,0,3,3,3,12,0,0,0,12,7,0,22
1130849,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,6,12,0,22
1130850,0,0,0,0,0,0,0,0,0,3,4,0,13,0,0,0,13,3,0,20
1130851,0,0,0,0,0,0,0,0,0,10,3,0,9,0,0,0,9,13,0,17
1130901,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,6,5,0,15
1130902,0,0,0,0,0,0,0,0,0,10,7,0,11,0,3,3,13,3,0,15
1130903,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,3,0,12
1130904,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,0,0,11
1130905,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,9,0,17
1130906,0,0,0,0,0,0,0,0,0,13,3,0,20,0,0,0,16,3,0,23
1130907,0,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0,14,3,0,13
1130908,0,0,0,0,0,0,0,0,0,7,4,0,10,0,4,3,17,4,0,25
1130909,0,0,0,0,0,0,0,0,0,8,5,0,14,0,0,0,14,0,0,14
1130910,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,9,3,0,12
1130911,0,0,0,0,0,0,0,0,0,5,3,0,16,0,0,0,16,0,0,17
1130912,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,3,12,5,0,13
1130913,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,0,0,5
1130914,0,0,0,0,0,0,0,0,0,8,3,3,12,0,0,0,12,5,0,21
1130915,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,8,3,0,7
1130916,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,6
1130917,0,0,0,0,0,0,0,0,0,12,4,0,14,0,0,0,16,3,0,18
1130918,0,0,0,0,0,0,0,0,3,10,8,0,13,0,0,0,15,3,0,21
1130919,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,4,0,11
1130920,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,6
1130921,0,0,0,0,0,0,0,0,0,3,7,0,5,0,0,0,5,4,0,10
1130922,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,9,0,16
1130923,0,0,0,0,0,0,0,0,3,8,0,0,12,0,0,0,12,3,0,13
1130924,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,3,0,12
1130925,0,0,0,0,0,0,0,0,0,6,4,0,14,0,0,0,14,5,0,16
1130926,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,0,0,8
1130927,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,9,0,0,13
1130928,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,7,0,0,9
1130929,0,0,0,0,0,0,0,0,0,6,0,3,14,0,0,0,15,0,0,14
1130930,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,3
1130931,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,7,4,0,11
1130932,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,7,0,14
1130933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130934,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,4,0,14
1130935,0,0,0,0,0,0,0,0,0,6,4,0,11,0,0,0,11,3,0,14
1130936,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,11
1131004,0,0,0,0,0,0,0,0,0,18,3,0,19,0,0,0,19,3,0,22
1131005,0,0,0,0,0,0,0,0,0,11,3,0,12,0,0,0,18,7,0,19
1131006,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,4,0,10
1131007,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,3,0,14
1131008,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,14,8,0,22
1131011,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,11,4,0,14
1131012,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,19,0,22
1131013,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,9,0,0,10
1131014,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,8,4,0,14
1131015,0,0,0,0,0,0,0,0,0,9,3,0,13,0,0,0,9,0,0,16
1131017,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,11,7,0,15
1131018,0,0,0,0,0,0,0,0,0,8,3,0,14,0,0,0,14,3,0,20
1131019,0,0,0,0,0,0,0,0,0,11,3,0,13,0,0,0,15,3,0,16
1131020,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,15,5,0,18
1131021,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,10,0,12
1131022,0,0,0,0,0,0,0,0,0,10,5,0,13,0,0,0,13,6,0,13
1131024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131025,0,0,0,0,0,0,0,0,0,7,3,0,10,0,0,0,10,3,0,13
1131027,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,6,0,13
1131030,0,0,0,0,0,0,0,0,0,8,3,0,10,0,0,0,10,7,0,19
1131032,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,0,0,9
1131033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
1131034,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,6,3,0,10
1131035,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,9,0,12
1131036,0,0,0,0,0,0,0,0,0,9,3,0,14,0,0,0,14,3,0,17
1131037,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,7,3,0,12
1131038,0,0,0,0,0,0,0,0,0,12,0,0,17,0,3,3,23,11,0,28
1131039,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,3,0,11
1131040,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8
1131041,0,0,0,0,0,0,0,0,0,39,21,0,59,3,0,4,58,18,0,77
1131042,0,0,0,0,0,0,0,0,0,9,3,0,8,0,0,0,10,3,0,14
1131043,0,0,0,0,0,0,0,0,0,8,4,0,11,0,0,0,11,0,0,11
1131044,0,0,0,0,0,0,0,0,0,8,0,0,8,3,0,4,7,3,0,10
1131045,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,10
1131046,0,0,0,0,0,0,0,0,0,12,4,0,20,0,3,3,18,0,0,24
1131047,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,10,0,0,10
1131048,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
1131049,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,3,0,7
1131050,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,0,0,5
1131051,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,10
1131052,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,3,0,15
1131053,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,3,0,12
1131054,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,13,0,0,12
1131055,0,0,0,0,0,0,0,0,0,9,4,0,13,0,0,0,9,0,0,10
1131056,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,5,0,13
1131057,0,0,0,0,0,0,0,0,0,11,3,0,17,0,0,0,18,7,0,23
1131058,0,0,0,0,0,0,0,0,0,8,4,0,12,0,0,0,12,3,0,20
1131059,0,0,0,0,0,0,0,0,0,12,6,0,20,0,0,0,20,4,0,27
1131060,0,0,0,0,0,0,0,0,0,17,0,0,15,0,0,0,15,8,0,22
1131061,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,10,3,0,9
1131062,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
1131063,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,5,0,0,9
1131064,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,6
1131065,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,9,3,0,13
1131066,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,5
1131067,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,8,0,14
1131201,0,0,0,0,0,0,0,0,0,7,4,0,6,0,0,0,6,3,0,10
1131203,0,0,0,0,0,0,0,0,0,7,3,3,12,0,0,0,12,6,0,14
1131204,0,0,0,0,0,0,0,0,0,5,6,0,17,3,3,4,21,34,0,57
1131205,0,0,0,0,0,0,0,0,0,8,6,3,16,3,0,3,21,32,0,50
1131206,0,0,0,0,0,0,0,0,0,5,5,3,13,0,0,0,17,11,0,25
1131207,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,0,11,11,0,25
1131208,0,0,0,0,0,0,0,3,3,5,3,0,13,0,3,5,15,8,3,26
1131209,0,0,0,0,0,0,0,0,0,10,6,0,13,0,0,0,13,8,0,26
1131210,0,0,0,0,0,0,0,0,0,12,10,0,16,0,0,0,20,5,0,24
1131211,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,9,3,0,13
1131213,0,0,0,0,0,0,0,0,0,7,3,0,13,0,0,0,16,9,0,18
1131214,0,0,0,0,0,0,0,0,0,8,4,0,13,0,4,0,13,8,0,21
1131215,0,0,0,0,0,0,0,0,0,8,8,0,12,0,0,0,14,8,0,24
1131216,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,6,0,15
1131217,0,0,0,0,0,0,0,0,0,3,4,3,8,0,0,0,11,9,0,16
1131218,0,0,0,0,0,0,0,0,0,5,11,0,20,0,0,0,17,7,0,25
1131219,0,0,0,0,0,0,0,0,0,7,3,0,5,0,0,0,5,4,0,13
1131220,0,0,0,0,0,0,0,0,0,16,4,0,18,0,0,0,18,12,0,22
1131221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131222,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,5,6,0,18
1131223,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,10
1131225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131226,0,0,0,0,0,0,0,0,0,15,4,0,26,0,0,0,26,4,0,28
1131227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,15
1131228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1131229,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,6,5,0,18
1131230,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,10,4,0,10
1131231,0,0,0,0,0,0,0,0,0,10,3,0,12,0,0,0,12,3,0,17
1131232,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,13,17,0,26
1131233,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0,0,7,3,0,14
1131234,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,5,4,0,11
1131235,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,10,9,0,22
1131236,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,9
1131237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6
1131239,0,0,0,0,0,0,0,0,0,11,4,0,13,0,0,0,15,4,0,19
1131240,0,0,0,0,0,0,0,0,0,16,11,0,31,0,0,0,31,15,0,42
1131241,0,0,0,0,0,0,0,0,0,20,6,0,23,3,0,5,28,3,0,32
1131301,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,3,15,20,0,33
1131302,0,0,0,0,0,0,0,0,3,5,3,0,11,3,0,4,11,14,0,27
1131303,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,15,34,0,48
1131304,0,0,0,0,0,0,3,0,3,3,5,0,12,5,6,12,19,56,0,77
1131305,0,0,0,0,0,0,0,0,0,10,6,0,12,0,0,0,11,15,0,29
1131306,0,0,0,0,0,0,0,0,3,4,8,0,10,0,0,3,19,15,0,34
1131307,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,5,9,22,0,27
1131308,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,0,6,14,0,22
1131309,0,0,0,0,0,0,3,0,4,7,5,0,12,4,3,3,13,16,0,30
1131310,0,0,0,0,0,0,0,0,0,7,4,0,15,0,0,0,12,12,0,21
1131311,0,0,0,0,0,0,4,0,4,3,5,3,11,0,0,3,13,35,0,51
1131312,0,0,0,0,0,0,3,0,3,3,3,0,4,0,0,0,6,32,0,39
1131313,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,11,5,0,10
1131314,0,0,0,0,0,0,4,0,4,3,13,0,10,0,0,0,10,39,0,52
1131315,0,0,0,0,0,0,0,0,0,3,0,3,5,0,3,3,8,20,0,23
1131316,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,24,0,26
1131317,0,0,0,0,0,0,0,0,3,9,5,0,10,4,0,3,16,37,0,52
1131318,0,0,0,0,0,0,0,0,0,3,12,0,16,3,0,3,18,27,0,47
1131319,0,0,0,0,0,0,0,0,0,12,4,0,14,0,0,0,13,14,0,34
1131320,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,10,18,0,32
1131321,0,0,0,0,0,0,0,3,0,5,6,3,12,3,3,6,21,35,4,60
1131322,0,0,0,0,0,0,0,0,0,3,4,0,5,7,3,6,14,38,0,50
1131323,0,0,0,0,0,0,0,0,0,3,3,0,5,5,3,5,14,27,0,45
1131324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131325,0,0,0,0,0,0,4,0,4,6,4,0,9,0,0,3,18,19,0,37
1131326,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,3,0,7
1131327,0,0,0,0,0,0,0,0,0,11,6,0,11,0,5,3,21,8,0,23
1131328,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,16,0,17
1131329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131330,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,3,7,15,0,27
1131331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131332,0,0,0,0,0,0,0,0,3,6,12,0,16,3,0,3,20,22,0,38
1131333,0,0,0,0,0,0,0,0,0,3,10,0,14,0,3,3,16,27,0,42
1131334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11
1131335,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,11,15,0,25
1131336,0,0,0,0,0,0,0,3,3,5,3,0,11,3,3,5,16,37,3,58
1131337,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,13,16,0,34
1131338,0,0,0,0,0,0,0,0,0,3,6,0,16,0,0,3,19,7,0,24
1131339,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,4,14,20,0,30
1131340,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,8,12,0,18
1131341,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,3,28,0,32
1131342,0,0,0,0,0,0,0,0,0,7,5,0,11,5,0,5,19,27,0,42
1131343,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,6,12,6,0,20
1131344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131345,0,0,0,0,0,0,0,0,0,11,3,0,16,0,0,0,16,16,0,28
1131346,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,19,0,26
1131347,0,0,0,0,0,0,3,0,3,10,3,0,14,4,0,4,16,29,0,54
1131348,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,10,10,0,22
1131349,0,0,0,0,0,0,0,0,0,4,5,0,14,0,0,0,14,10,0,28
1131350,0,0,0,0,0,0,3,0,3,5,10,0,20,3,3,11,25,35,0,62
1131351,0,0,0,0,0,0,0,0,0,10,6,0,18,0,0,0,16,10,0,30
1131352,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,4,15,10,0,20
1131401,0,0,0,0,0,0,0,0,0,10,3,0,10,0,0,0,16,5,0,16
1131402,0,0,0,0,0,0,3,0,3,7,0,3,10,0,0,0,16,19,0,36
1131403,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,12,11,0,25
1131404,0,0,0,0,0,0,0,0,0,7,3,0,7,3,0,3,13,3,0,15
1131405,0,0,0,0,0,0,0,0,0,9,3,0,11,0,3,3,15,8,0,18
1131406,0,0,0,0,0,0,0,0,0,7,4,0,10,0,0,0,10,8,0,21
1131407,0,0,0,0,0,0,0,3,3,13,3,0,15,0,0,3,16,9,3,35
1131408,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,3,10,3,0,13
1131409,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,3,11,4,0,14
1131410,0,0,0,0,0,0,0,0,0,9,3,0,13,0,0,0,13,4,0,18
1131411,0,0,0,0,0,0,0,0,0,8,3,0,15,0,0,0,16,7,0,24
1131412,0,0,0,0,0,0,0,0,0,10,3,3,15,0,0,3,19,10,0,29
1131413,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,10,4,0,15
1131414,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,3,10,11,0,19
1131415,0,0,0,0,0,0,0,0,0,7,6,0,7,0,0,0,7,7,0,19
1131416,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,4,0,12
1131417,0,0,0,0,0,0,0,0,0,5,6,0,10,3,0,3,13,10,0,23
1131418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131419,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,11,0,17
1131420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3
1131422,0,0,0,0,0,0,0,0,0,8,3,0,16,0,0,0,16,4,0,19
1131423,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,13,4,0,17
1131501,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,9,0,21
1131502,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,4,8,0,8
1131503,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,8
1131504,0,0,0,0,0,0,0,0,0,9,0,5,12,0,3,3,16,4,0,23
1131505,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,11,6,0,18
1131506,0,0,0,0,0,0,0,0,0,12,11,0,27,3,3,5,27,5,0,32
1131507,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,8,3,0,9
1131508,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,9,9,0,18
1131509,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,9,7,0,16
1131510,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,8,4,0,17
1131511,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,3,0,11
