SA3_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
12501,630,146,10,0,157,0,792,240,3110,368,3,3481,0,3722,7,555,369,0,920,3,935,0,0,3,0,7,0,7,249,3665,743,4,4409,3,4658,0,17,3,3,23,21,44,883,3830,754,7,4584,24,5494,490,63,12,0,69,0,561,152,2401,314,0,2716,0,2870,6,472,442,0,919,5,931,4,0,0,3,3,3,10,160,2875,756,7,3638,8,3806,0,6,7,0,15,14,30,654,2945,772,7,3719,25,4398,279,47,4,0,46,0,326,86,1151,133,0,1281,0,1368,3,287,226,0,515,0,523,0,0,3,0,3,0,0,89,1436,363,0,1803,0,1893,0,4,0,0,5,6,7,371,1483,365,0,1852,6,2223,171,17,0,0,17,0,182,49,603,94,0,700,0,744,0,153,152,0,302,0,301,0,0,0,0,0,0,0,48,757,245,6,1006,0,1049,0,0,3,0,3,0,7,222,774,248,6,1020,0,1243,227,19,0,0
12502,949,102,0,0,104,8,1059,266,1962,114,6,2080,5,2353,7,205,105,0,310,0,319,0,0,0,0,0,0,0,271,2164,220,6,2389,5,2665,0,3,0,0,3,0,8,1219,2269,226,6,2501,11,3731,994,91,0,0,92,0,1089,244,2479,195,5,2672,3,2919,6,306,169,0,471,0,478,0,0,5,0,3,0,3,246,2782,363,5,3151,3,3403,4,4,0,0,7,0,14,1242,2886,365,5,3254,8,4500,672,42,0,0,42,0,716,101,1136,102,0,1237,0,1338,8,149,112,0,265,0,272,0,0,0,0,0,0,0,107,1285,211,0,1506,0,1616,0,6,0,0,6,3,7,785,1337,211,0,1556,3,2346,472,31,0,0,31,3,504,72,652,58,0,713,0,783,0,98,67,0,164,0,167,0,0,0,0,0,0,0,78,749,127,0,873,3,952,0,0,0,0,0,0,3,542,781,126,0,912,4,1463,641,40,0,0
12503,1517,403,17,0,423,8,1953,432,5140,620,3,5766,14,6216,19,752,441,0,1200,0,1217,0,5,4,0,7,0,11,450,5900,1065,10,6972,16,7444,4,17,9,0,26,29,59,1978,6327,1083,10,7420,54,9452,1533,313,21,0,334,0,1871,319,4428,597,8,5030,14,5363,16,682,493,0,1175,0,1198,0,4,0,6,19,0,16,333,5114,1090,20,6223,17,6571,0,14,4,0,19,32,51,1869,5443,1114,20,6574,53,8496,927,160,7,0,168,3,1100,157,2477,370,0,2853,5,3020,5,441,365,0,811,4,811,0,3,3,9,10,0,10,162,2920,743,10,3673,6,3846,5,11,0,0,12,9,30,1095,3093,755,10,3854,23,4970,622,98,0,0,105,0,723,94,1586,244,7,1839,0,1936,0,263,242,4,508,0,503,0,3,0,0,4,0,4,98,1848,487,7,2346,3,2442,0,0,0,0,0,3,8,722,1949,492,7,2447,10,3178,729,115,3,0
12504,1880,212,9,0,216,4,2107,383,6045,124,3,6169,4,6554,8,264,93,0,356,0,365,0,3,0,0,3,0,3,389,6313,217,5,6533,3,6925,3,17,0,0,20,4,30,2278,6548,216,3,6772,13,9055,1844,155,0,0,155,0,2005,298,5850,120,5,5971,3,6271,6,294,112,0,410,3,424,0,5,0,0,5,0,5,302,6149,231,6,6383,9,6694,10,14,0,0,13,6,33,2161,6316,231,5,6552,12,8724,1135,63,0,0,64,0,1201,136,2643,90,0,2733,5,2875,6,141,95,0,234,0,243,0,0,0,0,5,0,3,151,2788,184,0,2974,7,3128,0,8,0,0,8,3,12,1283,2855,184,5,3043,5,4334,728,36,0,0,36,0,767,81,1121,48,0,1171,0,1250,9,89,56,0,146,0,150,3,0,0,0,0,0,0,86,1207,102,0,1310,3,1405,0,4,0,0,4,0,3,821,1246,102,0,1350,5,2173,902,55,0,0
12601,683,73,0,0,73,0,760,155,1290,84,0,1372,0,1531,0,78,51,0,125,0,125,0,0,0,0,0,0,0,155,1365,136,0,1503,0,1658,0,6,0,0,6,0,6,843,1447,136,0,1585,0,2429,978,68,0,0,68,0,1049,186,1824,97,0,1921,0,2110,0,110,77,0,188,0,187,0,0,0,0,0,0,0,187,1937,176,0,2110,0,2293,0,4,0,0,4,6,7,1161,2008,176,0,2178,7,3353,721,25,0,0,25,3,751,86,985,75,0,1061,0,1152,0,89,62,0,151,0,147,0,0,0,0,0,0,0,90,1073,137,0,1208,0,1302,0,0,0,0,0,4,4,818,1093,137,0,1232,3,2052,587,15,0,0,15,0,603,46,502,33,0,538,0,585,0,49,27,0,79,0,79,0,0,0,0,0,0,0,46,554,57,0,610,0,661,0,0,0,0,0,0,0,641,566,57,0,624,3,1263,758,36,0,0
12602,2379,261,0,0,261,0,2648,530,3473,146,5,3622,3,4154,7,246,80,0,322,0,325,0,0,0,0,0,0,0,538,3720,221,5,3945,3,4484,4,11,0,0,11,7,26,2921,3993,224,8,4219,16,7155,2613,198,0,0,199,0,2816,486,3325,155,0,3481,0,3968,5,232,108,0,334,0,345,0,3,0,0,3,0,3,487,3557,261,0,3823,0,4312,5,9,0,0,9,8,17,3111,3765,265,0,4034,6,7147,1697,102,3,0,102,0,1799,236,1369,69,0,1437,0,1672,4,107,61,0,161,0,167,0,3,0,0,3,0,3,243,1475,129,0,1601,0,1848,0,0,0,0,0,8,13,1945,1580,131,0,1703,9,3657,1192,70,0,0,67,0,1261,121,750,39,0,791,0,918,8,53,60,0,114,0,119,0,0,0,0,0,0,0,129,811,100,0,910,0,1038,0,0,0,0,0,4,3,1327,878,98,0,981,3,2308,1676,51,0,0
12701,3661,455,11,7,474,0,4134,557,4417,246,3,4665,10,5238,17,310,216,0,526,0,547,0,11,0,0,12,0,14,577,4736,463,3,5205,12,5791,11,21,3,0,30,9,46,4244,5223,476,8,5705,26,9976,2836,306,13,5,324,5,3166,429,4331,270,3,4610,3,5045,7,377,308,0,686,3,698,0,7,0,4,11,0,11,447,4715,582,8,5301,5,5756,5,13,4,0,19,7,36,3284,5038,598,14,5650,18,8954,1481,161,8,0,171,0,1651,208,2369,176,3,2550,0,2752,9,258,216,0,473,0,484,0,4,0,0,4,0,4,216,2632,387,6,3027,0,3239,0,3,0,0,3,3,16,1696,2797,401,6,3204,11,4906,964,86,3,0,91,0,1055,143,1506,126,0,1630,0,1773,3,169,175,0,342,0,348,0,0,0,0,0,0,0,140,1674,297,0,1976,0,2120,0,5,0,0,5,3,5,1105,1765,300,0,2073,3,3181,1164,127,4,0
12702,1073,249,3,0,254,3,1329,399,3286,562,0,3847,4,4249,16,841,1093,0,1939,9,1959,0,6,4,11,13,0,17,412,4128,1660,13,5802,12,6228,3,10,3,0,13,14,33,1490,4382,1676,17,6073,27,7594,1172,219,4,0,223,0,1394,366,3591,620,5,4211,5,4582,21,982,1493,6,2479,3,2504,6,0,8,3,16,0,17,392,4570,2117,14,6703,9,7102,8,14,5,0,22,11,40,1572,4802,2131,14,6949,23,8536,671,116,4,0,120,0,798,192,2179,389,0,2567,5,2766,5,621,1009,0,1633,0,1638,3,0,0,0,5,0,10,204,2799,1397,8,4202,7,4412,0,6,0,0,6,10,10,873,2922,1405,8,4332,15,5219,431,84,4,0,84,0,523,115,1445,271,0,1716,0,1833,5,468,814,0,1284,0,1292,0,0,6,0,5,0,9,126,1910,1088,5,3004,0,3132,0,3,0,0,4,4,6,556,1998,1093,5,3097,7,3657,637,110,0,0
12703,2128,344,8,0,353,0,2478,429,4123,263,12,4394,5,4831,13,379,290,4,664,0,680,0,5,4,0,7,0,7,440,4501,552,12,5068,5,5514,8,3,0,0,6,8,20,2576,4845,563,15,5427,16,8020,2096,223,14,0,235,0,2330,325,3999,255,9,4262,0,4587,27,385,443,0,830,0,854,0,0,0,0,3,0,3,352,4379,699,10,5094,0,5446,7,5,0,0,4,19,30,2456,4611,711,10,5338,22,7812,1189,139,5,0,145,0,1335,146,2076,164,0,2238,4,2392,12,218,260,0,481,0,487,0,4,0,0,8,0,8,154,2298,421,5,2723,4,2884,3,6,3,0,4,8,19,1346,2444,433,3,2875,9,4237,725,92,4,0,101,0,826,108,1363,112,3,1475,5,1582,0,152,184,0,339,0,345,0,0,0,0,0,0,0,110,1513,302,3,1816,5,1924,0,5,0,0,5,0,4,835,1612,302,3,1914,5,2760,956,91,4,0
12801,4427,196,4,0,203,4,4634,344,749,15,0,760,0,1111,4,21,9,0,30,0,31,0,0,0,0,0,0,0,352,774,18,0,788,5,1141,0,0,0,0,0,3,8,4782,970,21,0,992,9,5784,4386,161,0,0,163,4,4552,315,795,16,0,807,5,1121,5,51,7,0,59,0,62,0,0,0,0,0,0,0,318,845,22,0,864,5,1185,3,4,0,0,4,6,14,4707,1009,25,0,1028,7,5751,2599,68,0,0,68,0,2667,142,395,9,0,403,0,548,4,26,7,0,33,0,38,0,0,0,0,0,0,0,152,423,18,0,436,0,591,4,0,0,0,0,0,4,2756,488,18,0,509,4,3263,1790,42,0,0,42,0,1835,106,284,14,0,288,0,401,0,13,8,0,23,0,24,0,0,0,0,0,0,0,108,299,19,0,311,0,426,0,0,0,0,0,3,0,1903,338,19,0,361,0,2261,2358,60,0,0
12802,4641,194,0,0,194,0,4836,364,706,11,0,719,0,1087,4,27,3,0,30,0,33,0,0,0,0,0,0,0,366,737,16,0,748,0,1118,3,0,0,0,0,0,4,5021,927,16,0,944,3,5966,4960,137,0,0,137,0,5099,316,712,19,0,733,0,1046,0,23,9,0,36,0,38,0,4,0,0,4,0,4,320,737,28,0,767,0,1087,7,0,0,0,0,0,12,5288,877,28,0,907,3,6195,3199,92,0,0,92,3,3290,161,353,13,0,367,0,529,0,17,4,0,22,0,22,0,0,0,0,0,0,0,161,371,20,0,393,0,555,0,0,0,0,0,0,6,3363,461,20,0,484,4,3852,2116,61,0,0,63,0,2179,90,221,9,0,232,0,323,0,9,0,0,11,0,13,0,0,0,0,0,0,0,96,233,7,0,241,0,338,0,0,0,0,0,0,0,2210,296,7,0,301,0,2518,2691,55,0,0
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
