SA3_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
11903,2351,802,1038,1284,1151,233,31,187,10011,0,0,8,0,5,0,6,0,0,29,50,1721,1817,2568,864,1097,1369,1220,248,34,250,11188,896,316,190,27,23,32,12,8,0,19,1532,3333,2225,1141,243,251,189,151,49,13,87,7671,199,316,272,55,104,85,80,22,9,22,1150,0,0,6,0,0,0,0,0,0,0,8,3532,2541,1415,291,356,277,225,69,21,113,8833,0,0,0,0,0,0,0,0,0,13,15,4429,2861,1602,317,374,304,243,76,26,145,10379,1313,130,75,9,5,14,14,0,0,27,1589,3899,760,259,29,47,35,19,16,0,66,5129,741,386,263,58,77,72,64,24,0,39,1721,5,0,0,0,0,0,0,0,0,0,8,4649,1143,525,92,121,107,79,37,8,104,6858,0,0,0,0,0,0,0,0,0,19,14,5958,1278,598,96,128,125,92,35,8,149,8461,1590,49,15,6,0,3,0,0,3,18,1690,4584,177,61,7
11904,3428,1295,1448,1681,1738,367,70,184,13461,0,0,6,3,0,0,5,0,0,25,46,1864,2297,4049,1490,1628,1875,1902,413,83,268,15875,1140,546,437,54,65,42,53,24,6,45,2399,3160,2744,1838,421,349,333,310,100,24,93,9381,119,205,208,74,91,92,95,15,7,19,926,5,0,0,0,0,0,0,0,0,0,8,3282,2951,2048,497,444,421,411,119,29,119,10313,0,4,3,0,0,0,0,0,0,26,39,4421,3498,2487,554,504,457,463,148,30,187,12751,1691,218,107,16,17,10,12,10,4,55,2135,4003,739,380,62,44,57,34,21,12,83,5426,459,198,122,32,34,44,33,22,7,13,969,14,0,0,0,0,0,0,0,0,3,13,4474,933,505,94,80,103,68,40,14,104,6410,4,0,0,0,0,0,0,0,0,7,12,6167,1154,612,115,91,112,83,51,16,160,8561,1875,86,30,6,7,6,5,3,0,37,2059,4953,220,95,21
12001,1491,427,423,426,470,136,42,61,5352,0,0,0,0,0,0,0,0,0,7,7,1182,1260,1841,528,516,508,551,158,59,100,6704,968,446,335,31,40,39,18,7,9,27,1920,1767,1140,798,207,183,187,158,54,30,51,4571,39,99,96,20,35,28,25,8,3,3,363,0,0,0,0,0,0,0,0,0,0,3,1807,1246,893,228,217,211,179,65,34,54,4938,0,0,0,0,0,0,0,0,0,0,3,2779,1691,1228,264,256,256,199,72,41,80,6868,1465,231,110,12,24,16,10,0,3,16,1896,1617,362,162,20,24,19,37,25,4,30,2300,153,94,80,11,19,19,17,14,0,9,411,0,0,0,0,0,0,0,0,0,0,4,1770,453,240,32,46,38,55,38,4,39,2720,0,0,0,0,0,0,0,0,0,0,0,3239,686,352,40,68,54,63,42,10,62,4613,1517,63,37,5,5,4,3,0,0,23,1671,1846,89,44,11
12002,252,78,94,94,110,23,6,13,983,0,0,0,0,0,0,0,0,0,0,0,578,249,573,142,168,208,187,48,17,30,2202,920,607,496,74,72,50,33,11,18,22,2304,472,348,288,50,51,36,44,18,11,5,1321,4,15,13,0,3,4,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,476,362,306,50,53,36,49,19,11,12,1370,0,0,0,0,0,0,0,0,0,0,0,1401,965,799,124,130,86,84,29,25,35,3677,1810,383,176,25,19,19,15,14,4,28,2485,468,120,71,16,15,13,7,8,5,4,723,25,4,8,0,3,0,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,5,489,128,83,16,24,13,13,6,5,7,776,0,0,0,0,0,0,0,0,0,0,0,2307,518,253,40,34,31,24,16,7,28,3258,1515,87,48,5,4,6,6,5,3,14,1685,463,20,5,0
12003,4059,1572,1948,2351,2270,544,81,319,16888,0,0,3,0,0,5,6,3,0,44,64,2447,2585,4643,1764,2153,2583,2516,620,99,427,19846,1382,639,496,82,62,53,44,20,0,43,2829,2915,2655,1795,463,449,444,417,127,48,98,9411,157,366,379,109,172,123,144,37,5,57,1549,0,3,5,0,0,0,3,0,0,0,11,3070,3021,2174,572,626,567,563,165,45,152,10967,3,0,7,0,0,0,0,0,0,24,34,4457,3668,2680,651,686,621,614,187,52,220,13832,2076,260,111,14,9,9,13,5,3,46,2549,3890,811,344,82,74,56,56,19,7,64,5402,648,373,262,77,150,106,97,32,4,59,1811,5,0,0,0,0,0,0,0,0,0,11,4546,1191,602,154,228,161,158,54,8,118,7224,5,0,0,0,3,0,0,0,0,13,15,6629,1451,711,172,241,166,167,60,13,170,9787,2198,55,30,6,3,10,7,0,0,39,2347,4725,164,93,16
12101,1590,468,589,625,634,192,63,78,6255,0,0,0,0,3,0,0,0,0,17,20,1699,1335,2066,634,770,770,779,254,79,141,8529,1548,742,593,81,81,82,70,28,26,38,3293,2947,2015,1640,423,397,365,388,158,81,68,8487,75,128,148,52,66,63,79,42,20,21,703,0,3,0,0,0,0,0,0,0,0,5,3023,2154,1786,483,464,427,466,199,101,84,9190,0,0,0,0,0,0,0,0,0,12,12,4572,2898,2386,565,548,510,541,232,127,132,12500,2521,522,206,22,38,25,30,19,9,45,3443,2595,779,418,84,66,69,90,49,18,43,4219,229,147,119,40,46,45,71,27,11,16,762,0,0,0,0,0,0,0,0,0,0,6,2829,929,534,124,115,117,162,83,30,58,4981,0,0,0,0,0,0,0,0,0,7,7,5351,1447,743,147,152,146,196,102,36,113,8436,2360,118,53,4,0,0,16,3,0,27,2599,2379,146,59,4
12102,937,322,359,402,334,78,17,31,3740,0,0,0,0,0,0,0,0,0,13,18,892,925,1102,361,407,445,375,82,21,59,4673,813,382,253,52,44,39,26,19,5,8,1647,1565,2107,1639,395,378,326,250,84,37,24,6815,43,119,118,30,22,17,25,7,0,9,388,0,3,5,0,0,0,0,0,0,0,10,1603,2230,1760,423,401,341,273,94,41,36,7211,0,5,0,0,0,0,0,0,0,10,12,2420,2613,2011,474,445,376,297,119,53,51,8865,1660,341,152,20,9,3,8,0,0,24,2235,1929,994,414,51,49,33,34,14,9,16,3554,149,136,87,14,25,19,22,14,3,7,462,0,0,0,0,0,0,0,0,0,0,4,2075,1129,510,69,73,48,55,27,10,27,4018,0,0,0,0,0,0,0,0,0,6,7,3741,1465,664,89,76,55,61,27,19,57,6258,1813,115,31,4,0,3,3,5,0,15,1989,1783,162,69,13
12103,773,173,174,153,160,51,24,32,3227,0,0,0,0,0,0,0,0,0,4,4,1330,1099,942,220,207,206,203,69,32,60,4363,1306,517,356,65,55,60,62,31,16,24,2498,3226,2113,1292,262,233,229,199,100,43,54,7738,68,111,161,37,43,51,52,38,22,12,586,3,0,0,0,0,0,0,0,0,4,3,3296,2218,1450,300,277,274,246,134,61,64,8329,0,3,0,0,0,0,0,0,0,13,18,4604,2737,1801,366,329,340,312,163,83,101,10834,3018,734,394,68,41,46,51,20,8,30,4415,3242,978,490,89,97,66,72,52,19,31,5136,202,154,203,35,33,38,37,31,5,19,748,3,0,0,0,0,0,0,0,0,0,7,3444,1134,689,119,132,103,106,78,25,46,5888,0,0,0,0,0,0,0,0,0,6,12,6465,1866,1083,186,169,153,158,98,35,86,10314,3389,294,95,12,12,10,5,0,5,26,3851,2945,225,85,16
12104,857,352,367,414,448,142,43,41,3655,0,0,0,0,0,0,0,0,0,7,4,1338,781,1563,585,674,693,738,251,74,85,6783,1350,807,876,131,157,108,116,63,24,32,3653,1144,984,975,223,261,237,184,96,57,26,4174,13,36,37,9,12,17,21,16,3,5,173,0,0,0,0,0,0,0,0,0,0,3,1154,1020,1013,231,274,252,205,111,60,32,4349,0,0,0,0,0,0,0,0,0,3,5,2505,1828,1886,360,426,358,319,171,87,63,8010,2347,627,348,36,52,40,52,32,27,26,3593,1208,381,226,54,54,41,54,39,11,17,2103,48,32,31,6,8,10,16,17,5,0,179,4,0,0,0,0,0,0,0,0,0,7,1262,406,258,63,67,53,73,57,17,24,2280,3,0,0,0,0,0,0,0,0,0,3,3618,1037,607,99,116,98,124,95,36,51,5882,2781,199,96,22,14,26,20,25,4,30,3212,1144,82,47,12
12201,189,95,124,131,218,79,10,12,997,0,0,0,0,3,0,0,0,0,3,6,353,158,588,252,349,365,442,172,38,29,2756,540,608,560,104,96,72,79,35,12,25,2142,236,291,304,81,66,76,64,37,3,5,1154,0,0,10,0,0,3,4,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,237,295,311,79,65,73,71,36,3,5,1177,0,0,0,0,0,0,0,0,0,3,3,777,903,866,186,163,151,152,78,20,39,3322,1333,465,212,29,21,18,33,26,3,19,2165,369,163,97,22,12,21,18,5,3,4,709,9,8,4,0,0,0,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,379,168,101,19,16,21,20,10,5,4,740,0,0,0,0,0,0,0,0,0,0,0,1718,634,307,49,31,45,52,30,13,23,2903,1442,121,44,10,12,8,7,3,0,9,1664,309,28,15,0
12202,104,27,45,49,48,33,0,10,423,0,0,0,0,0,0,0,0,0,0,0,331,123,244,68,68,66,86,44,10,17,1052,572,377,238,44,24,23,23,14,6,17,1344,219,265,141,46,27,17,26,9,3,4,754,9,0,4,3,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,223,270,144,50,28,17,28,8,3,4,777,0,0,0,0,0,0,0,0,0,0,0,796,641,385,88,45,42,52,23,11,22,2126,1587,387,177,24,13,15,19,12,4,38,2272,426,127,59,4,13,0,10,5,5,11,658,6,0,4,3,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,432,129,67,8,13,5,11,5,5,11,685,0,0,0,0,0,0,0,0,0,0,0,2020,518,248,27,22,16,26,24,7,46,2957,2075,131,48,12,8,6,0,8,9,28,2321,461,30,19,0
12203,979,393,479,488,515,155,18,46,3878,0,0,5,0,0,0,0,0,0,23,28,1157,738,1768,630,694,709,713,230,39,111,6781,1729,1534,1061,164,98,85,103,37,12,44,4884,1178,1490,1073,271,229,194,153,44,11,36,4679,28,53,81,22,16,25,33,7,4,8,272,3,0,0,0,0,0,0,0,0,0,5,1206,1545,1154,290,245,223,184,49,13,47,4955,0,0,0,0,0,0,0,0,0,15,21,2937,3081,2221,455,341,308,289,85,24,106,9852,4273,1066,468,41,47,35,22,27,7,54,6037,1945,657,305,60,42,28,46,17,13,20,3140,104,80,69,22,18,19,26,11,0,9,354,6,0,0,0,0,0,0,0,0,0,9,2051,734,368,86,62,50,73,28,15,31,3498,0,0,0,0,0,0,0,0,0,7,7,6325,1808,836,129,105,87,93,58,22,92,9542,4013,281,109,13,6,20,11,16,0,50,4511,2060,134,41,6
12301,216,35,50,43,37,13,4,9,829,3,0,0,0,0,0,0,0,0,7,5,496,258,343,52,72,53,49,18,5,29,1371,617,141,99,10,16,18,7,3,0,17,947,597,417,281,25,27,28,21,6,3,12,1419,12,22,22,0,6,3,7,0,4,0,81,0,0,0,0,0,0,0,0,0,0,0,606,443,305,27,26,35,21,6,10,12,1494,0,0,0,0,0,0,0,0,0,0,3,1225,587,406,44,45,53,32,11,15,35,2446,1037,137,50,7,3,5,3,0,3,13,1264,735,174,85,10,6,10,3,5,0,17,1047,34,16,3,0,0,0,5,0,0,6,71,0,0,0,0,0,0,0,0,0,0,0,773,194,92,10,10,9,3,3,0,20,1118,0,6,0,0,0,0,0,0,0,3,7,1813,331,147,20,11,11,8,3,6,37,2393,1202,60,17,0,0,3,4,0,0,19,1310,650,55,22,6
12302,2261,515,460,476,442,126,59,112,7771,0,0,4,0,0,5,0,0,0,34,47,2410,2072,2539,575,530,552,514,154,63,209,9614,1481,408,231,44,32,25,38,14,3,39,2314,3501,4487,2228,336,254,237,196,67,31,99,11433,131,246,176,33,31,35,20,16,10,10,709,11,4,0,0,0,0,0,0,0,0,17,3640,4737,2408,370,289,271,218,80,38,109,12162,0,8,3,0,0,0,0,0,0,32,43,5129,5152,2643,410,317,296,260,97,42,181,14517,1947,192,81,20,16,10,15,11,0,49,2348,4385,1536,631,66,56,45,21,27,5,74,6845,417,195,148,22,22,28,30,11,0,24,892,5,0,0,0,0,0,0,0,0,0,6,4804,1727,775,87,79,74,51,40,8,93,7739,7,0,5,0,0,0,0,0,0,21,29,6754,1924,858,105,96,84,69,50,8,166,10115,2779,85,36,9,10,0,10,7,0,54,2985,4379,326,148,18
12303,31,5,16,3,14,5,0,5,136,0,0,0,0,0,0,0,0,0,0,0,121,56,87,15,16,15,24,7,0,9,342,231,54,38,5,0,0,3,0,0,13,348,111,60,30,5,10,7,5,3,0,5,232,0,3,9,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,115,61,35,5,11,12,4,3,0,6,249,0,0,0,0,0,0,0,0,0,0,0,347,118,74,10,12,11,10,5,0,20,604,545,55,20,3,3,3,6,4,0,19,656,149,18,9,7,0,0,5,0,0,7,198,10,9,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,162,31,23,4,3,0,5,3,0,7,227,0,0,0,0,0,0,0,0,0,3,3,705,84,35,8,4,5,8,7,0,32,882,806,23,12,0,0,3,0,5,0,17,869,155,7,10,0
12401,114,45,41,57,40,12,0,9,416,0,0,0,0,0,0,0,0,0,0,0,258,91,196,79,59,69,47,16,8,18,842,629,188,142,20,14,4,6,3,0,24,1021,209,179,128,22,19,25,19,0,0,6,613,3,6,10,8,0,4,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,213,186,140,24,20,30,21,5,0,8,647,0,0,0,0,0,0,0,0,0,0,0,839,375,279,44,33,32,29,7,0,32,1678,1474,171,72,5,0,5,6,4,3,19,1761,381,85,46,6,7,6,8,0,4,8,553,9,12,12,4,0,5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,389,101,53,13,5,10,10,0,4,10,592,0,0,0,0,0,0,0,0,0,0,3,1869,270,121,18,7,11,17,6,3,25,2350,2173,65,32,0,0,0,10,0,0,36,2324,379,31,12,0
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,908,208,174,199,220,59,19,45,3151,0,0,0,0,0,0,0,0,0,12,12,1215,1017,1139,254,231,254,271,79,23,88,4571,1191,295,227,29,23,16,22,10,5,26,1837,1193,2051,1214,192,140,114,96,37,9,46,5101,38,78,81,17,16,14,12,7,0,3,263,0,0,0,0,0,0,0,0,0,0,6,1230,2135,1298,207,161,130,110,42,11,53,5367,3,0,0,0,0,0,0,0,0,16,19,2424,2429,1523,239,180,142,125,49,11,95,7221,1843,204,109,22,18,9,8,5,3,41,2252,1509,725,306,30,17,27,24,9,3,18,2670,86,91,62,9,8,14,13,0,0,8,295,3,0,0,0,0,0,0,0,0,0,9,1596,823,369,36,31,41,37,13,5,28,2972,0,0,0,0,0,0,0,0,0,9,15,3441,1021,477,57,45,49,47,20,12,72,5231,2729,92,48,0,6,3,0,0,4,47,2936,1544,136,58,11
12404,185,93,74,81,53,12,0,12,582,0,0,0,0,0,0,0,0,0,63,63,160,88,238,103,91,100,59,12,4,82,933,186,59,50,10,11,7,0,0,0,4,326,115,87,85,22,14,14,9,3,0,7,355,4,6,13,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,119,96,93,29,14,11,11,3,0,7,385,0,0,0,0,0,0,0,0,0,76,75,305,153,147,34,20,22,12,3,0,86,784,384,41,31,0,5,5,0,0,0,12,479,151,27,27,0,6,5,3,0,0,5,227,8,10,3,0,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,162,40,32,6,5,5,0,0,0,0,255,0,0,0,0,0,0,0,0,0,46,46,549,81,60,8,18,4,0,0,0,60,779,637,31,6,5,0,0,0,0,0,16,702,208,10,3,0
12405,486,134,101,94,108,32,9,20,1760,0,0,3,0,0,0,0,0,0,5,11,708,487,596,163,131,117,128,39,12,39,2420,482,124,60,16,11,9,9,4,7,14,726,689,749,412,91,80,57,55,13,6,21,2171,31,55,52,13,5,13,3,6,0,3,177,3,0,0,0,0,0,0,0,0,0,0,723,799,464,102,83,68,64,19,6,22,2352,0,0,0,0,0,0,0,0,0,5,3,1207,921,525,119,95,74,65,20,9,40,3081,624,56,46,6,4,5,0,0,0,21,768,969,269,141,28,18,12,12,7,0,13,1473,87,58,37,14,12,0,4,0,0,4,212,3,0,0,0,0,0,0,0,0,0,5,1064,331,178,38,29,16,13,3,0,16,1694,0,0,0,0,0,0,0,0,0,4,5,1691,387,227,44,31,23,16,3,3,44,2468,1066,33,16,0,0,0,0,0,0,33,1154,1266,80,43,6
12501,4105,1355,1716,2099,1893,411,87,337,16577,0,4,11,0,7,3,3,0,0,124,157,2148,3026,4436,1453,1819,2195,2001,448,102,509,18144,633,229,199,41,22,25,34,6,0,28,1235,2750,2451,1552,338,301,310,266,79,31,96,8168,316,614,719,129,292,205,181,32,13,99,2598,0,6,10,0,6,0,0,0,0,7,27,3069,3068,2273,465,601,513,446,114,42,203,10793,3,3,0,0,0,3,0,0,0,100,111,3704,3305,2477,502,623,546,483,123,49,333,12137,631,99,52,8,8,8,3,0,0,23,831,3229,691,354,50,45,53,47,23,3,63,4552,1039,637,456,112,271,144,136,42,17,117,2977,3,3,4,0,0,0,0,5,0,5,23,4268,1336,816,167,317,198,180,68,24,189,7554,0,0,0,0,0,0,0,0,0,73,76,4900,1431,865,180,323,211,188,69,24,275,8460,563,35,14,7,0,5,6,0,0,17,649,3282,186,85,14
12502,1025,232,270,191,206,79,27,49,4061,0,3,0,0,0,0,0,0,0,0,4,1188,1177,1151,273,297,223,229,82,29,62,4702,509,166,117,21,18,21,18,12,0,9,889,2452,1793,1111,269,240,206,173,56,34,39,6381,129,318,283,46,45,50,36,12,5,12,940,0,0,0,0,0,0,0,0,0,0,12,2581,2110,1401,313,288,259,206,72,43,52,7327,0,3,0,0,0,0,0,0,0,3,10,3093,2278,1514,338,307,274,225,80,40,71,8221,749,130,54,5,5,10,6,0,0,16,975,2637,719,312,65,35,45,27,11,3,33,3889,502,266,183,41,42,33,37,16,0,9,1131,6,0,0,0,0,0,0,0,0,0,5,3143,992,501,106,74,78,59,35,7,44,5026,0,0,0,0,0,0,0,0,0,5,5,3890,1118,553,113,79,85,63,34,8,65,6007,834,36,5,0,0,0,5,4,0,12,910,2900,203,62,12
12503,3491,873,1067,1191,1106,321,89,230,12610,3,3,0,3,0,3,0,0,0,209,236,2309,2666,3733,943,1136,1276,1173,342,96,469,14133,867,222,143,30,30,33,12,7,0,38,1384,3807,2776,1669,264,237,250,202,58,18,132,9420,419,589,689,125,143,114,123,32,10,35,2283,9,8,7,3,0,0,0,0,0,3,39,4237,3379,2370,388,378,361,332,93,31,178,11739,0,4,3,0,0,4,0,0,0,145,155,5108,3596,2517,419,416,399,342,99,31,354,13286,1198,108,63,6,6,3,3,0,0,30,1436,5521,899,455,63,67,53,59,11,8,127,7257,1423,601,448,132,151,102,87,34,11,78,3071,15,0,5,0,0,0,0,0,0,9,29,6954,1504,902,192,219,158,145,48,22,209,10362,5,3,0,0,0,0,0,0,0,92,95,8158,1618,971,196,227,163,148,52,19,336,11890,1365,55,16,3,0,0,0,6,0,42,1501,5520,270,133,22
12504,4390,1763,2296,2875,2895,854,222,226,18840,3,0,9,0,4,0,0,0,0,32,60,2076,2182,4825,1918,2469,3078,3156,943,256,316,21214,1081,421,353,115,87,88,91,46,14,44,2340,3123,4991,4021,1258,1342,1248,1195,427,166,125,17895,88,248,345,51,75,61,97,27,6,13,1012,3,0,6,0,0,0,0,0,0,0,13,3218,5245,4372,1315,1416,1309,1293,454,174,137,18920,3,0,7,0,0,0,0,0,0,16,35,4301,5666,4729,1423,1507,1393,1384,500,191,197,21292,1263,220,94,25,18,11,14,6,9,19,1678,3730,1547,676,125,99,93,83,36,14,54,6453,385,267,226,33,60,47,54,30,0,23,1133,3,7,0,0,0,0,0,0,0,0,16,4118,1818,909,158,161,140,141,63,17,68,7598,5,0,0,0,0,0,0,0,0,14,21,5391,2038,1005,185,177,151,149,68,22,104,9295,1555,69,22,3,9,4,7,5,3,19,1701,3938,293,130,19
12601,934,238,295,255,310,89,28,30,3550,0,0,0,0,0,0,0,0,0,10,10,855,809,1038,262,329,279,351,103,28,49,4108,384,136,109,25,22,23,29,11,3,12,757,1694,1301,823,234,280,284,256,99,40,33,5045,40,129,121,33,28,24,27,9,6,8,426,3,0,0,0,3,0,0,0,0,0,7,1736,1431,950,268,311,306,283,113,44,46,5479,0,0,0,0,0,0,0,0,0,0,3,2123,1568,1057,288,332,329,312,124,51,55,6240,759,118,32,14,11,0,5,6,0,3,951,1824,517,222,38,48,50,32,22,7,17,2784,196,151,126,31,36,29,25,10,0,6,614,0,0,0,4,0,0,0,0,0,0,3,2022,673,347,71,82,77,56,35,15,27,3404,0,0,0,0,0,0,0,0,0,7,7,2774,789,384,87,93,79,62,43,14,37,4358,766,34,17,3,0,4,3,0,0,8,832,2059,82,34,7
