POA_CODE_2021,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
POA2729,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,0,0,7,0,0,4,4,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,18,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,4,5,9,0,0,32,0,5,6,0,6,0,0,14
POA2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,7,5,4,4,0,0,14,0,0,3,0,0,0,0,11,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,8,6,3,0,0,26,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,9,6,6,3,0,0,29,11,12,5,4,0,0,0,29,0,0,0,0,0,0,0,0,19,20,13,5,3,0,0,64,0,7,5,4,4,0,0,14
POA2731,4,4,4,0,7,0,0,20,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,8,7,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,8,7,0,0,31,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,12,8,7,0,0,33,3,10,14,5,10,3,0,50,8,16,16,16,9,0,0,65,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,29,29,23,22,3,0,127,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,14,33,31,26,22,3,0,128,17,17,14,7,4,0,0,61,0,0,0,0,0,0,0,0,38,54,46,28,31,3,0,194,5,16,21,12,17,4,0,69
POA2732,3,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,14,0,0,0,5,3,0,0,8,0,3,4,9,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,6,8,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,6,8,0,0,35,8,7,3,0,3,0,0,24,0,0,0,0,0,0,0,0,15,10,9,11,12,0,0,53,3,0,6,9,4,0,0,15
POA2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,10,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,4,3,5,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,5,0,0,17,3,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,12,9,0,3,0,0,33,0,0,0,0,0,0,0,0
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA2736,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,5,0,0,6,3,7,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,3,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,3,7,0,0,23,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,7,10,0,8,0,0,30,0,4,0,0,4,0,0,7
POA2738,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,5,0,0,0,6,0,10,0,5,4,0,0,0,0,13,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,9,4,3,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,0,6,0,27,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,3,4,4,6,0,34,5,3,0,0,0,6,0,17
POA2739,0,3,5,3,3,0,0,6,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,4,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,21,0,5,8,0,4,0,0,12,0,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,12,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,8,6,4,9,0,0,27,3,9,4,0,4,0,0,19,0,0,0,0,0,0,0,0,10,13,8,0,12,0,0,51,0,5,9,3,7,0,0,20
POA2745,7,11,13,13,30,7,0,93,7,4,3,3,7,0,0,24,0,0,4,3,0,0,0,4,4,0,0,0,0,0,0,5,17,14,21,16,39,7,0,119,0,5,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,9,17,17,28,23,41,7,0,130,4,4,4,6,6,0,4,24,0,0,0,0,0,0,0,0,20,18,27,26,45,11,5,158,51,91,73,61,88,37,11,409,54,89,61,39,51,20,12,325,14,29,18,10,15,11,7,92,8,5,0,0,3,0,0,14,126,210,153,108,150,66,23,845,4,6,0,3,4,0,0,15,0,0,0,0,0,0,0,7,4,9,3,5,4,0,0,18,129,219,162,114,157,69,23,866,102,113,56,42,35,5,10,362,0,0,3,0,0,0,0,10,234,330,218,153,196,79,26,1242,60,101,84,72,121,50,13,499
POA2747,29,38,32,10,24,12,7,153,8,11,5,11,11,3,0,46,7,3,4,0,0,0,0,14,0,6,0,0,0,0,0,13,48,51,39,25,35,15,11,223,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,11,48,59,45,30,35,15,11,237,9,27,9,3,8,0,0,70,0,3,0,0,0,0,0,9,64,94,56,35,49,15,11,310,96,187,139,82,105,48,25,684,114,162,79,61,64,32,13,534,44,50,27,15,21,3,0,176,4,7,8,0,6,5,0,26,260,420,250,163,204,86,43,1419,15,15,5,7,5,0,0,45,12,25,9,3,4,0,0,62,32,38,19,17,5,0,0,111,288,456,271,179,207,86,48,1525,396,350,170,99,98,28,12,1145,12,7,6,4,0,0,0,27,696,809,442,283,303,116,56,2705,127,225,165,94,131,58,33,832
POA2748,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,8,0,0,0,0,0,4,0,7,4,0,4,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,4,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,4,4,0,22,9,9,4,6,7,0,0,22,0,0,0,0,0,0,0,0,9,6,8,10,9,3,4,47,0,0,0,0,3,4,0,12
POA2749,8,11,5,4,13,0,0,49,0,4,0,0,0,5,0,11,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,19,10,8,13,0,0,65,0,0,4,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,10,13,19,13,8,12,0,0,69,7,6,7,5,7,3,0,28,0,0,0,0,0,0,0,4,16,24,20,12,23,5,0,103,15,47,42,25,41,15,13,200,35,38,27,16,21,7,11,159,10,14,6,5,3,5,0,52,0,5,3,0,0,0,0,10,65,110,80,48,72,25,28,418,0,5,0,3,5,0,0,22,6,8,8,5,0,0,0,18,6,10,14,7,10,0,0,38,67,117,92,57,79,25,28,458,133,117,81,44,48,11,3,427,5,3,0,0,0,0,0,5,202,244,165,95,119,31,30,895,22,59,48,30,55,16,13,246
POA2750,15,34,30,31,39,16,3,165,5,17,11,16,3,0,6,53,0,6,9,7,0,0,4,25,0,0,0,0,0,0,0,3,18,57,43,49,45,21,7,245,0,9,3,0,0,0,0,14,0,3,0,0,0,0,0,3,0,8,3,0,0,0,0,13,18,64,47,49,45,22,7,258,15,11,16,8,14,4,0,69,0,0,0,0,0,0,0,3,34,82,63,56,57,25,7,332,57,144,104,90,116,56,22,590,63,106,97,59,81,19,8,435,33,39,46,19,20,8,5,165,4,6,8,8,0,0,0,27,159,295,259,170,215,85,32,1213,10,3,8,7,0,0,0,22,14,23,11,10,6,0,0,59,23,31,14,11,4,0,0,86,180,325,275,187,219,85,31,1300,276,235,138,77,69,17,7,825,3,0,6,0,3,0,0,16,462,563,415,264,296,101,45,2144,70,175,139,114,157,73,20,753
POA2752,0,0,0,0,4,0,0,8,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,17,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,20,3,10,0,3,11,0,0,35,8,4,3,9,4,4,0,30,8,6,6,0,0,0,0,16,0,0,0,0,0,0,0,0,14,25,14,14,16,3,0,85,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,9,5,3,0,0,0,0,0,9,20,27,15,14,16,3,0,95,29,12,19,6,4,0,0,65,0,0,0,0,0,0,0,3,45,38,35,19,23,7,5,167,3,15,5,6,15,0,6,48
POA2753,9,9,8,10,6,6,4,46,7,10,3,3,3,0,0,24,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,14,11,10,11,8,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,12,10,11,8,4,82,3,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,13,16,13,10,17,13,0,92,15,32,24,26,46,13,5,167,20,24,18,18,22,10,0,114,8,4,0,0,5,0,4,29,0,0,5,0,0,0,0,5,44,62,50,45,73,27,14,316,0,0,3,3,0,0,0,10,5,4,0,0,6,0,0,13,6,10,4,3,7,0,0,25,46,70,52,51,80,29,14,332,72,83,37,20,17,5,0,247,0,0,0,0,0,0,0,0,117,153,92,64,100,35,18,581,23,42,29,37,50,23,7,208
POA2754,6,5,3,3,4,0,0,19,0,0,0,0,4,0,0,7,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,0,3,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,5,0,0,27,6,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,6,9,9,0,5,4,0,41,3,29,20,11,15,11,8,94,7,21,18,6,14,4,4,76,8,8,3,5,0,0,0,24,0,0,0,0,0,0,0,0,15,61,40,25,29,9,8,192,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,22,63,40,30,30,9,8,205,26,27,16,4,8,3,0,82,0,0,4,0,0,0,0,3,46,83,56,36,45,11,8,284,10,36,24,16,19,11,8,110
POA2756,8,28,19,12,17,4,0,92,4,6,7,4,3,3,0,24,4,4,4,6,3,0,0,15,0,3,0,0,0,0,0,7,15,38,32,20,25,8,0,138,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,15,42,33,19,27,8,0,143,0,9,3,8,5,0,0,31,0,0,0,0,0,0,0,4,17,44,41,27,36,12,0,180,19,81,61,49,78,22,4,316,59,95,52,41,51,12,8,312,18,22,13,15,8,4,8,85,4,0,0,0,0,0,0,5,100,201,124,105,128,42,23,722,0,9,0,0,3,3,0,15,7,13,0,3,4,0,0,34,7,21,0,8,9,5,0,48,110,220,129,112,140,43,23,770,180,171,79,57,69,14,6,576,6,5,3,0,0,0,0,19,293,392,214,174,207,58,25,1365,33,107,81,55,97,26,4,402
POA2757,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,3,0,14,0,0,0,4,0,0,0,6
POA2758,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,13,0,0,6,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,20,3,5,8,7,8,6,8,45,8,20,13,5,13,4,0,64,0,3,0,0,0,0,0,7,4,0,0,0,0,0,0,5,21,29,17,18,22,13,7,113,0,0,0,0,3,0,0,8,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,11,21,28,19,13,18,9,7,122,14,5,5,8,5,0,3,36,5,3,0,0,0,0,0,13,34,41,28,26,28,13,7,173,9,4,6,7,8,6,8,48
POA2759,16,22,13,3,16,4,4,82,4,7,7,3,5,0,0,25,0,6,0,0,3,0,0,9,0,0,0,0,0,0,0,3,20,32,21,12,31,8,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,21,12,31,8,3,123,12,8,12,3,10,5,0,49,0,0,0,0,0,0,0,0,24,43,31,18,40,13,4,173,31,70,48,50,64,28,18,299,64,70,55,34,31,10,0,259,13,6,8,7,5,0,0,52,0,0,3,0,0,0,0,6,104,141,117,83,102,39,27,611,3,5,6,6,0,0,0,20,4,7,0,4,0,0,0,15,6,14,9,7,4,0,0,37,110,155,122,95,105,39,24,652,111,116,55,38,38,21,6,385,3,3,0,3,0,3,0,14,228,275,173,135,148,61,35,1053,47,90,55,57,84,36,23,375
POA2760,8,16,19,21,16,7,0,88,11,20,10,10,4,0,0,47,0,7,0,0,7,0,0,16,4,0,0,0,0,0,0,3,25,38,29,27,22,3,7,152,0,4,6,0,5,0,0,7,0,0,3,0,0,0,0,5,0,4,0,0,5,0,0,18,22,45,34,27,30,3,9,167,11,29,21,7,13,9,3,90,0,0,0,5,0,0,0,7,36,71,57,39,43,12,5,265,56,106,88,59,97,29,11,445,68,122,76,40,55,9,7,386,27,40,23,14,16,5,5,135,0,11,8,0,0,4,0,32,158,282,189,119,172,48,25,1000,7,17,16,9,6,0,0,58,17,33,18,7,7,0,0,83,19,51,34,17,7,0,4,136,180,332,225,134,180,49,28,1137,366,321,178,97,90,33,10,1107,5,6,6,4,4,0,0,23,549,666,413,231,280,82,40,2264,60,124,104,79,114,31,15,530
POA2761,6,37,10,19,12,8,9,88,0,3,0,4,3,0,0,17,0,6,0,5,6,0,0,20,0,6,0,0,3,0,0,14,17,48,11,19,20,15,10,141,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,17,50,18,24,27,15,10,148,3,3,10,10,12,0,3,47,0,5,4,0,0,0,0,12,21,58,25,39,37,11,12,204,40,85,54,51,59,39,18,351,53,68,44,35,41,22,10,275,20,24,11,10,10,4,0,85,0,0,5,6,5,5,0,12,114,176,120,101,120,55,31,722,8,14,3,3,7,0,0,33,12,10,9,7,0,0,0,39,21,24,9,6,6,0,0,69,131,199,123,108,131,55,34,787,139,140,90,41,38,16,19,477,0,3,0,0,0,0,0,10,273,339,222,147,160,73,53,1277,51,120,67,70,66,40,23,437
