SA3_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
12203,562,416,394,512,468,458,304,148,66,3327,5,7,6,13,9,24,12,5,4,79,13116,8127,6125,9085,12111,9964,8177,6694,3237,76641,308,371,596,333,129,91,50,28,0,1906,197,119,170,198,148,104,57,20,4,1023,75,40,50,71,97,65,59,51,19,519,0,0,0,0,0,0,0,0,0,4,89,52,127,91,30,22,15,4,4,442,40,66,76,102,105,76,46,23,5,540,135,123,204,193,132,100,66,30,13,994,14227,8507,9433,10510,9835,6514,3866,1994,767,65662,1245,758,1036,1040,1102,791,589,457,422,7438,29567,18285,17982,22020,24156,17999,13055,9359,4481,156903
12301,465,222,233,305,265,157,122,35,9,1808,11,6,3,11,12,8,16,8,5,88,9675,5637,4874,6214,6760,5265,3929,2015,806,45184,232,90,128,224,112,61,39,15,3,903,629,245,240,355,196,81,38,10,8,1804,3,3,0,11,16,5,3,0,0,38,0,0,0,0,0,5,0,0,0,5,93,21,83,56,21,19,15,3,0,306,22,31,33,32,34,17,14,0,0,193,118,55,122,92,46,37,27,5,0,503,5873,3211,3869,3114,2433,1439,824,349,100,21214,768,365,494,462,349,263,195,125,71,3084,17437,9680,9849,10670,10054,7249,5112,2539,991,73578
12302,1475,906,849,852,714,634,348,130,19,5920,30,22,20,25,33,44,14,20,0,204,14856,9916,9853,10752,10758,12300,10478,4918,1328,85154,3233,1163,2220,3177,1289,773,371,133,36,12393,6838,2641,2974,4040,2058,1223,566,177,23,20541,7,3,4,9,4,4,13,3,0,58,6,0,0,3,0,0,0,0,0,21,467,149,356,403,132,75,64,24,7,1658,187,131,195,167,132,102,48,13,5,988,660,277,558,572,261,175,116,34,11,2665,9561,6293,7583,5403,3991,3477,2147,714,175,39346,3105,1616,1938,1870,1369,1132,856,662,374,12930,39001,22401,25802,26836,20477,19675,14951,6762,1982,177879
12303,157,105,85,93,117,103,71,20,5,762,4,10,0,6,13,17,10,6,0,63,5181,3066,2607,3270,3924,3621,3196,1672,430,26976,16,3,16,21,5,5,0,0,0,78,95,45,40,70,55,18,19,0,0,348,3,3,3,0,0,4,0,5,3,24,9,0,0,0,0,0,0,0,0,12,3,3,6,9,4,0,0,0,7,33,12,12,27,17,11,14,11,0,5,100,21,20,30,19,19,16,14,0,3,146,3994,2286,2491,1980,1748,1367,863,309,85,15124,556,322,328,364,337,263,289,224,184,2863,9905,5770,5551,5791,6162,5326,4402,2220,708,45837
12401,458,201,155,293,305,402,300,122,27,2269,3,0,9,7,5,16,22,24,5,95,5282,3178,2149,3424,4800,5611,5554,3292,1121,34412,39,16,68,49,28,33,33,12,0,279,57,22,35,43,45,16,13,4,3,242,21,6,7,29,23,26,44,19,7,180,0,4,0,0,5,0,0,0,0,23,8,0,21,3,3,0,4,0,0,47,50,47,69,89,110,73,49,14,3,511,58,49,91,97,122,76,58,19,3,573,7344,4388,4269,5242,5176,4666,4076,1472,372,37008,727,363,390,493,531,541,516,364,242,4173,13617,8085,7117,9569,10929,11161,10477,5237,1757,77950
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
12403,919,580,630,603,474,427,269,110,28,4039,18,17,7,12,15,17,7,8,0,101,16291,10183,10092,11463,11886,11023,9114,4616,1405,86062,1502,455,849,1580,501,241,184,60,13,5382,959,389,584,614,334,200,149,53,11,3281,8,4,11,10,10,9,7,3,0,59,13,4,3,3,4,4,0,0,0,34,659,202,409,556,143,93,78,16,9,2166,50,86,99,84,78,46,40,21,3,519,726,286,512,646,229,144,124,39,11,2718,12451,8032,10159,7379,5330,3616,2139,741,178,50034,2044,1307,1662,1442,1135,806,669,548,397,10015,34230,20815,24116,23596,19703,16246,12497,6092,2024,159310
12404,209,124,117,122,132,118,81,36,8,948,0,0,0,0,3,6,4,0,0,18,3375,2352,2215,2308,2862,2992,2453,1610,596,20764,51,48,192,57,13,6,10,6,0,385,75,27,61,51,26,26,14,0,0,285,3,4,0,0,0,3,8,8,0,21,0,0,3,0,0,0,0,0,0,4,50,29,149,34,3,5,5,0,0,275,3,6,22,16,18,16,8,0,0,97,53,35,172,53,21,28,10,0,0,371,2851,1901,2494,1517,1346,1108,649,300,108,12282,453,471,753,656,466,302,217,169,116,3597,6891,4853,5959,4701,4773,4502,3401,2096,829,38002
12405,517,292,371,264,219,192,123,39,16,2022,10,3,6,7,8,14,7,0,0,54,5761,3640,3883,3969,4221,4708,3520,1481,420,31606,462,160,312,463,177,151,77,28,11,1834,1019,406,583,547,300,221,114,51,11,3237,0,0,3,0,0,6,8,0,0,10,0,0,0,0,0,0,0,0,0,4,147,34,124,118,25,27,16,0,0,485,19,20,30,27,22,27,10,8,0,164,162,55,155,149,44,51,25,11,6,656,3440,2284,2790,1947,1539,1237,572,202,39,14042,1121,646,806,662,530,380,298,152,142,4730,12063,7247,8619,7880,6902,6849,4675,1933,628,56790
12501,468,276,661,404,322,271,118,48,19,2580,19,12,8,11,10,0,5,0,0,63,4191,2649,4967,4301,3516,3296,2519,1371,568,27376,814,2704,3552,1078,347,324,211,94,24,9149,5878,3142,4504,3533,2187,1481,858,403,57,22048,0,0,9,4,7,3,3,3,0,30,0,0,0,0,0,0,0,0,0,0,72,48,125,63,33,20,16,4,0,375,33,22,64,53,38,20,15,5,0,245,110,68,193,112,64,44,29,10,3,630,3863,3237,8401,4672,2917,2912,1444,447,157,28044,1279,1198,2496,1696,971,759,441,209,160,9206,16518,13737,25621,16446,11038,9968,6306,2821,1092,103544
12502,433,280,332,389,304,317,193,98,30,2380,9,4,4,0,6,10,8,3,0,43,6035,3957,3360,4312,4897,4443,3425,2370,1065,33851,722,271,367,759,344,247,184,78,16,2989,1145,385,593,768,333,254,108,51,14,3656,0,4,4,8,5,9,10,5,0,45,0,0,0,0,0,0,0,0,0,0,62,17,47,69,16,11,11,8,4,250,34,76,90,96,88,95,62,23,8,565,101,94,138,164,105,105,72,29,7,816,5331,3112,3866,4258,2953,2927,1858,689,222,25211,817,458,661,683,478,444,279,213,97,4134,14503,8514,9366,11629,9669,8986,6315,3571,1477,74024
12503,757,473,677,575,451,433,266,132,42,3794,30,20,12,25,22,21,24,3,0,167,11548,7960,7920,8281,8742,8408,7291,4607,1794,66554,1206,1645,2306,1429,615,377,245,99,33,7959,13670,6847,7916,6463,3961,2391,1132,399,90,42877,3,0,6,4,0,5,11,0,3,42,0,0,0,0,0,0,0,0,0,9,159,100,288,156,41,13,30,10,0,799,146,110,114,138,131,81,66,33,6,828,302,214,405,298,171,101,103,38,6,1633,3502,3032,3961,2898,2499,2638,1597,628,270,21024,3660,2124,2823,2439,1677,1317,865,563,498,15960,34575,22664,26432,22842,18924,16710,12144,6672,2852,163816
12504,624,379,670,644,434,345,221,99,34,3451,18,13,10,10,14,15,12,10,15,105,8830,5463,6833,7679,7206,6413,5470,4068,1632,53598,9541,3961,11232,10610,2550,1346,868,302,95,40505,2442,1009,2032,1896,870,555,339,140,34,9313,25,5,18,14,26,12,11,8,0,116,7,9,0,5,0,0,0,0,0,18,554,410,1149,619,105,74,53,16,4,2973,228,133,233,349,133,111,70,31,9,1295,789,542,1384,967,241,184,117,51,12,4293,4894,3750,6171,4867,3467,3075,1976,799,286,29272,1989,1197,2470,2053,1039,832,573,438,334,10935,28898,16309,30934,28922,15987,12934,9750,5936,2452,152128
12601,269,156,191,218,197,207,143,65,16,1467,3,0,3,0,4,4,4,4,4,34,3885,2689,1917,2643,3308,3065,2541,1748,805,22609,959,387,669,1079,428,363,183,57,21,4140,358,123,207,291,108,60,44,18,3,1206,7,7,3,3,12,8,8,0,3,61,0,0,0,0,0,0,0,0,0,0,51,32,41,52,39,21,7,0,0,253,45,27,35,48,34,28,14,4,0,247,97,60,76,102,75,48,29,6,8,500,4375,2851,3286,3405,2600,2278,1709,661,252,21431,480,270,384,415,264,271,216,139,80,2514,10440,6562,6842,8397,7206,6460,4994,2728,1209,54832
12602,607,375,687,696,473,456,312,176,68,3849,13,12,5,11,13,15,15,10,0,99,10610,7280,7792,8930,9227,8579,6866,4624,2482,66389,1034,632,1770,1354,414,313,225,97,25,5882,971,514,1055,985,351,185,165,51,18,4298,105,36,48,83,61,46,74,41,25,513,0,0,0,0,0,0,0,0,0,3,86,66,133,121,48,45,25,3,0,531,62,72,116,131,76,73,48,19,11,608,153,138,255,252,117,120,73,28,11,1151,9278,6814,11816,9318,5736,5391,3776,1395,591,54108,1340,882,1627,1373,932,884,661,528,667,8891,23984,16722,25511,23590,17711,16274,12449,7042,3920,147202
12701,1351,862,905,864,673,561,332,94,28,5672,19,15,14,19,10,17,9,5,6,106,16708,10197,10853,10759,9894,8647,5900,2836,816,76618,1666,595,1251,1688,728,605,281,86,20,6923,6017,2679,2326,2901,1647,992,518,190,30,17293,9,6,5,5,6,3,0,0,0,38,0,0,0,0,0,0,0,0,0,5,340,54,285,291,49,46,34,5,0,1114,563,294,359,314,226,191,114,47,8,2120,909,343,651,608,272,235,154,54,8,3235,5756,3325,4639,3011,2015,1551,833,290,79,21499,2230,1176,1307,1263,905,805,503,278,166,8628,34662,19382,22244,21702,16927,14207,8881,3908,1179,143080
12702,1505,1182,1061,999,1069,1042,700,334,91,7994,3,18,13,12,17,17,15,8,4,103,17648,13227,11790,11421,13000,13768,11225,6464,2496,101027,154,144,205,176,146,184,110,48,11,1173,2818,1434,1414,1360,992,713,480,153,38,9395,4,3,4,4,3,8,3,6,0,33,0,0,0,0,0,0,0,0,0,0,20,9,22,24,5,3,4,0,0,90,344,227,259,227,197,212,130,61,26,1691,371,237,283,249,206,222,133,65,26,1780,5665,5596,5234,3423,2966,3104,1903,715,280,28888,2732,1846,1850,1680,1602,1538,1041,693,478,13466,34572,27276,25122,23288,25610,26474,19190,9592,4051,195172
12703,1098,745,803,791,684,533,312,118,52,5129,52,33,24,26,43,21,21,10,9,236,11879,7677,7623,8629,8698,7747,5744,3366,1204,62571,1859,1093,1336,1988,1187,910,431,164,31,9004,6908,3308,3627,3435,2228,1386,623,228,32,21770,10,0,9,6,6,4,0,3,0,34,0,0,0,0,0,0,0,0,0,9,222,114,209,199,95,50,36,19,4,948,1371,785,916,668,575,516,332,161,47,5384,1593,904,1125,869,682,570,369,174,52,6347,4403,3171,4203,2928,2181,1746,1001,358,121,20099,2352,1362,1899,1648,1094,903,607,546,471,10890,29769,18147,20641,20472,16980,14042,9182,4980,1966,136178
12801,398,255,304,348,297,296,231,98,40,2258,8,8,5,7,17,17,10,10,4,81,10708,7467,6047,7607,9889,9553,8236,5754,2861,68135,77,67,101,117,90,55,39,23,9,583,211,121,141,155,118,89,77,41,12,960,28,14,19,24,30,34,37,26,3,219,0,0,0,0,0,0,0,0,0,6,19,7,19,20,7,9,7,5,3,95,23,28,29,39,34,32,16,6,0,209,42,37,56,54,40,35,25,10,4,315,8413,5001,6814,6143,4983,4214,2806,1284,564,40230,1024,573,861,808,730,598,516,474,418,5994,20648,13386,14190,15203,16171,14811,11899,7656,3890,117865
12802,469,269,259,365,355,304,237,79,21,2369,7,10,9,11,12,14,13,7,6,93,11705,7803,5569,7983,9645,9151,7732,4709,1738,66023,161,75,145,193,98,58,61,18,6,815,273,156,137,207,136,97,61,22,3,1095,25,17,4,19,28,20,13,12,0,142,0,0,0,0,0,0,0,0,0,0,12,8,13,9,9,8,5,0,0,70,10,29,39,39,43,34,18,9,3,228,25,37,55,47,55,40,22,10,3,297,8703,4956,5596,6031,4898,3644,2498,981,298,37592,776,445,502,562,562,466,439,400,489,4633,21764,13535,12152,15291,15642,13658,10979,6182,2542,111740
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,38,22,35,37,42,27,13,6,0,222,0,0,0,3,0,0,0,0,0,5,251,225,377,422,478,625,511,145,28,3064,4,11,29,17,0,0,0,0,0,64,18,26,64,30,12,3,3,0,0,163,0,0,0,8,0,5,5,3,0,16,0,0,0,3,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,6,0,6,8,16,15,15,12,0,0,65,0,4,14,15,15,15,15,0,0,79,417,590,877,530,481,487,288,61,0,3736,552,488,792,807,684,493,223,56,15,4113,1260,1357,2187,1859,1678,1648,1055,277,49,11371
