SA3_CODE_2021,C16_F_65_69_Tot_LF,C16_F_65_69_Not_LF,C16_F_65_69_LF_NS,C16_F_65_69_Tot,C16_F_70_74_Em_FT,C16_F_70_74_Em_PT,C16_F_70_74_Em_AFW,C16_F_70_74_Em_Hrs_NS,C16_F_70_74_Em_Tot,C16_F_70_74_Unem_Look_FT,C16_F_70_74_Unem_Look_PT,C16_F_70_74_Unem_Tot,C16_F_70_74_Tot_LF,C16_F_70_74_Not_LF,C16_F_70_74_LF_NS,C16_F_70_74_Tot,C16_F_75over_Em_FT,C16_F_75over_Em_PT,C16_F_75over_Emp_A_fr_wo,C16_F_75over_Em_Hou_wor_ns,C16_F_75over_Em_Tot,C16_F_75over_Unem_Lo_ft_wor,C16_F_75over_Unem_Lo_pt_wor,C16_F_75over_Unem_Tot,C16_F_75over_Tot_LF,C16_F_75over_N_lab_forc,C16_F_75over_LF_NS,C16_F_75over_Tot,C16_F_Tot_Em_FT,C16_F_Tot_Em_PT,C16_F_Tot_Em_AFW,C16_F_Tot_Em_Hrs_NS,C16_F_Tot_Em_Tot,C16_F_Tot_Unem_Look_FT,C16_F_Tot_Unem_Look_PT,C16_F_Tot_Unem_Tot,C16_F_Tot_Tot_labo_for,C16_F_Tot_Not_LF,C16_F_Tot_LF_NS,C16_F_Tot_Tot,C21_F_15_19_Em_FT,C21_F_15_19_Em_PT,C21_F_15_19_Em_AFW,C21_F_15_19_Em_Hrs_NS,C21_F_15_19_Em_Tot,C21_F_15_19_Unem_Look_FT,C21_F_15_19_Unem_Look_PT,C21_F_15_19_Unem_Tot,C21_F_15_19_Tot_LF,C21_F_15_19_Not_LF,C21_F_15_19_LF_NS,C21_F_15_19_Tot,C21_F_20_24_Em_FT,C21_F_20_24_Em_PT,C21_F_20_24_Em_AFW,C21_F_20_24_Em_Hrs_NS,C21_F_20_24_Em_Tot,C21_F_20_24_Unem_Look_FT,C21_F_20_24_Unem_Look_PT,C21_F_20_24_Unem_Tot,C21_F_20_24_Tot_LF,C21_F_20_24_Not_LF,C21_F_20_24_LF_NS,C21_F_20_24_Tot,C21_F_25_29_Em_FT,C21_F_25_29_Em_PT,C21_F_25_29_Em_AFW,C21_F_25_29_Em_Hrs_NS,C21_F_25_29_Em_Tot,C21_F_25_29_Unem_Look_FT,C21_F_25_29_Unem_Look_PT,C21_F_25_29_Unem_Tot,C21_F_25_29_Tot_LF,C21_F_25_29_Not_LF,C21_F_25_29_LF_NS,C21_F_25_29_Tot,C21_F_30_34_Em_FT,C21_F_30_34_Em_PT,C21_F_30_34_Em_AFW,C21_F_30_34_Em_Hrs_NS,C21_F_30_34_Em_Tot,C21_F_30_34_Unem_Look_FT,C21_F_30_34_Unem_Look_PT,C21_F_30_34_Unem_Tot,C21_F_30_34_Tot_LF,C21_F_30_34_Not_LF,C21_F_30_34_LF_NS,C21_F_30_34_Tot,C21_F_35_39_Em_FT,C21_F_35_39_Em_PT,C21_F_35_39_Em_AFW,C21_F_35_39_Em_Hrs_NS,C21_F_35_39_Em_Tot,C21_F_35_39_Unem_Look_FT,C21_F_35_39_Unem_Look_PT,C21_F_35_39_Unem_Tot,C21_F_35_39_Tot_LF,C21_F_35_39_Not_LF,C21_F_35_39_LF_NS,C21_F_35_39_Tot,C21_F_40_44_Em_FT,C21_F_40_44_Em_PT,C21_F_40_44_Em_AFW,C21_F_40_44_Em_Hrs_NS,C21_F_40_44_Em_Tot,C21_F_40_44_Unem_Look_FT,C21_F_40_44_Unem_Look_PT,C21_F_40_44_Unem_Tot,C21_F_40_44_Tot_LF,C21_F_40_44_Not_LF,C21_F_40_44_LF_NS,C21_F_40_44_Tot,C21_F_45_49_Em_FT,C21_F_45_49_Em_PT,C21_F_45_49_Em_AFW,C21_F_45_49_Em_Hrs_NS,C21_F_45_49_Em_Tot,C21_F_45_49_Unem_Look_FT,C21_F_45_49_Unem_Look_PT,C21_F_45_49_Unem_Tot,C21_F_45_49_Tot_LF,C21_F_45_49_Not_LF,C21_F_45_49_LF_NS,C21_F_45_49_Tot,C21_F_50_54_Em_FT,C21_F_50_54_Em_PT,C21_F_50_54_Em_AFW,C21_F_50_54_Em_Hrs_NS,C21_F_50_54_Em_Tot,C21_F_50_54_Unem_Look_FT,C21_F_50_54_Unem_Look_PT,C21_F_50_54_Unem_Tot,C21_F_50_54_Tot_LF,C21_F_50_54_Not_LF,C21_F_50_54_LF_NS,C21_F_50_54_Tot,C21_F_55_59_Em_FT,C21_F_55_59_Em_PT,C21_F_55_59_Em_AFW,C21_F_55_59_Em_Hrs_NS,C21_F_55_59_Em_Tot,C21_F_55_59_Unem_Look_FT,C21_F_55_59_Unem_Look_PT,C21_F_55_59_Unem_Tot,C21_F_55_59_Tot_LF,C21_F_55_59_Not_LF,C21_F_55_59_LF_NS,C21_F_55_59_Tot,C21_F_60_64_Em_FT,C21_F_60_64_Em_PT,C21_F_60_64_Em_AFW,C21_F_60_64_Em_Hrs_NS,C21_F_60_64_Em_Tot,C21_F_60_64_Unem_Look_FT,C21_F_60_64_Unem_Look_PT,C21_F_60_64_Unem_Tot,C21_F_60_64_Tot_LF,C21_F_60_64_Not_LF,C21_F_60_64_LF_NS,C21_F_60_64_Tot,C21_F_65_69_Em_FT,C21_F_65_69_Em_PT,C21_F_65_69_Em_AFW,C21_F_65_69_Em_Hrs_NS,C21_F_65_69_Em_Tot,C21_F_65_69_Unem_Look_FT,C21_F_65_69_Unem_Look_PT,C21_F_65_69_Unem_Tot,C21_F_65_69_Tot_LF,C21_F_65_69_Not_LF,C21_F_65_69_LF_NS,C21_F_65_69_Tot,C21_F_70_74_Em_FT,C21_F_70_74_Em_PT,C21_F_70_74_Em_AFW,C21_F_70_74_Em_Hrs_NS,C21_F_70_74_Em_Tot,C21_F_70_74_Unem_Look_FT,C21_F_70_74_Unem_Look_PT,C21_F_70_74_Unem_Tot,C21_F_70_74_Tot_LF,C21_F_70_74_Not_LF,C21_F_70_74_LF_NS,C21_F_70_74_Tot,C21_F_75over_Em_FT,C21_F_75over_Em_PT,C21_F_75over_Emp_Aw_fr_w,C21_F_75over_Emp_Hou_w_ns,C21_F_75over_Em_Tot,C21_F_75over_Unem_Lo_ft_wor,C21_F_75over_Unem_Lo_pt_wor,C21_F_75over_Unemp_Tot,C21_F_75over_Tot_lab_for,C21_F_75over_N_lab_forc,C21_F_75over_LF_NS,C21_F_75over_yr_Tot,C21_F_Tot_Em_FT,C21_F_Tot_Em_PT,C21_F_Tot_Em_AFW,C21_F_Tot_Em_Hrs_NS
11801,1145,1656,296,3101,123,335,24,13,490,0,11,11,505,1646,249,2397,42,201,8,8,259,0,3,3,259,4134,833,5225,19893,11859,1219,470,33448,548,728,1278,34727,15783,5837,56338,23,410,291,11,733,3,78,88,817,1893,110,2822,1223,916,401,42,2586,62,99,161,2745,701,191,3636,4144,1088,279,83,5588,111,69,181,5768,606,414,6791,3934,1215,511,104,5759,112,75,186,5942,757,400,7102,2601,1207,423,64,4299,86,47,131,4430,805,300,5538,1966,1228,215,39,3450,81,50,133,3579,739,216,4532,1936,1157,175,34,3306,71,51,130,3429,837,170,4439,1654,1026,171,28,2878,67,44,112,2991,900,212,4095,1205,895,149,23,2269,50,43,88,2363,914,136,3407,763,839,139,20,1755,25,41,68,1827,1190,135,3149,340,581,80,15,1022,7,27,38,1052,1520,107,2683,162,451,52,11,670,7,4,13,684,2104,155,2937,54,245,41,15,356,0,5,4,357,4534,914,5806,19995,11255,2936,478
11802,737,1891,226,2853,76,177,12,4,270,0,7,7,277,1811,196,2287,25,70,10,12,117,0,3,6,121,4571,650,5347,19255,12849,1331,555,33991,699,1304,1999,35996,20644,4554,61193,66,701,350,10,1128,12,124,141,1269,1833,127,3229,1133,1316,551,51,3056,72,166,236,3287,1184,263,4733,3463,1135,349,90,5036,99,93,191,5228,765,372,6365,3278,1210,501,63,5055,86,89,174,5225,827,310,6362,2454,1282,477,51,4267,63,61,124,4392,813,276,5487,2256,1340,243,34,3875,60,66,122,3997,709,222,4925,2141,1196,202,33,3571,74,47,125,3692,704,190,4586,1918,1168,200,24,3308,54,47,104,3416,804,158,4374,1435,986,193,25,2641,37,51,87,2739,934,144,3820,837,825,145,15,1821,29,43,73,1898,1369,112,3376,313,441,91,17,857,8,8,16,878,1942,125,2944,87,210,50,9,360,0,7,9,366,2207,160,2729,27,84,24,6,140,0,4,5,146,4872,798,5819,19407,11905,3369,431
11901,549,2877,213,3645,46,94,8,10,147,0,0,0,153,2363,164,2678,11,46,8,11,68,0,0,0,73,6104,543,6723,15534,12739,1083,804,30154,1123,1566,2690,32840,32319,4060,69221,133,879,412,28,1451,58,195,255,1705,3886,365,5962,1315,1394,666,90,3464,158,179,333,3796,1935,401,6139,2104,991,528,100,3722,144,119,266,3985,1977,482,6450,1788,1082,537,108,3523,107,91,196,3716,2496,505,6718,1653,1310,513,89,3561,93,99,192,3758,2384,520,6667,1679,1274,388,48,3394,72,97,169,3563,2088,390,6039,1750,1111,436,72,3371,87,90,172,3538,2065,363,5966,1574,1049,377,44,3048,101,74,171,3222,2092,342,5660,1300,981,349,37,2670,90,71,165,2827,2364,300,5495,770,760,331,26,1883,64,85,148,2029,2925,253,5204,309,331,141,10,796,9,17,29,820,3177,264,4269,55,120,29,6,221,0,0,0,221,3017,246,3486,6,47,12,3,62,0,0,0,67,6010,959,7033,14451,11326,4731,660
11902,360,2054,155,2574,26,67,5,4,107,0,3,3,110,1818,154,2083,9,21,4,4,41,0,0,0,47,4377,418,4840,11868,9994,789,632,23289,948,1370,2321,25611,24891,3263,53763,69,519,246,24,857,25,144,177,1034,2444,206,3685,912,1037,531,86,2558,87,150,240,2797,1364,352,4509,1601,922,398,90,3009,105,87,189,3205,1565,457,5223,1441,914,460,78,2894,104,89,195,3090,1900,413,5412,1336,924,382,58,2697,78,79,157,2856,1811,380,5046,1222,975,308,46,2561,76,77,149,2708,1620,329,4657,1266,903,334,34,2543,72,65,136,2682,1518,286,4479,1199,851,357,47,2453,70,71,145,2596,1627,287,4505,904,690,343,35,1972,59,59,112,2088,1764,274,4129,535,474,265,22,1298,46,67,107,1411,2054,209,3671,167,241,105,14,526,12,18,25,552,2372,160,3084,36,76,33,6,150,0,0,0,155,2227,178,2555,13,21,14,0,48,0,0,0,53,4682,708,5447,10702,8537,3794,540
11903,603,2266,154,3019,31,131,11,3,180,0,0,0,185,2038,127,2346,14,58,6,9,82,4,5,4,89,5296,447,5832,14052,11984,1006,562,27606,844,1288,2138,29736,22799,2488,55027,70,627,344,16,1054,21,110,129,1187,2046,122,3353,1168,1413,549,66,3199,91,148,236,3430,1128,206,4765,2130,1179,321,84,3711,111,81,192,3904,822,268,4997,1782,1030,467,91,3368,90,60,150,3519,1018,236,4771,1694,1147,410,41,3302,67,51,119,3418,1107,212,4738,1602,1096,310,42,3050,49,75,123,3167,931,163,4270,1513,1146,283,47,2991,63,52,116,3110,1044,189,4339,1478,1057,336,42,2919,47,44,100,3012,1142,149,4306,1232,1001,307,30,2558,53,70,120,2683,1508,148,4338,747,741,246,16,1749,47,53,99,1852,2188,150,4187,223,377,110,11,725,14,24,38,764,2647,161,3564,65,137,59,5,260,6,8,7,272,2572,132,2975,12,60,26,7,105,0,0,0,108,5360,779,6238,13716,11013,3769,490
11904,579,2258,187,3019,58,108,14,6,177,0,0,0,179,2085,142,2411,15,45,0,11,69,0,0,0,69,4974,755,5797,16863,12501,1151,602,31121,881,1196,2082,33199,21919,3702,58826,80,614,245,17,961,18,124,139,1099,1891,142,3133,1190,1480,429,73,3174,99,147,251,3428,1187,299,4909,2795,1471,473,104,4851,135,126,257,5110,1182,465,6755,2732,1550,589,76,4946,119,108,226,5179,1493,433,7103,2193,1453,505,74,4231,98,80,179,4409,1320,346,6073,1842,1139,272,35,3289,83,67,149,3440,1040,243,4725,1792,1097,278,54,3224,90,64,149,3377,997,216,4584,1669,1039,277,34,3027,68,60,124,3150,1146,212,4512,1323,926,263,18,2524,84,62,146,2669,1302,201,4178,838,675,232,27,1772,49,56,107,1881,1872,152,3907,280,339,89,19,723,16,22,28,754,2450,147,3357,63,132,30,8,233,0,5,6,237,2555,159,2956,17,46,24,10,84,4,0,6,87,5553,821,6465,16809,11976,3701,560
12001,537,1412,115,2069,48,120,10,4,185,0,6,6,191,1268,97,1560,21,42,4,6,70,0,3,4,79,3172,256,3505,12115,7864,853,296,21132,482,614,1096,22226,13095,2203,37524,31,432,225,12,703,9,72,76,777,1209,49,2036,682,645,285,26,1641,39,55,95,1730,481,97,2310,1760,590,213,45,2601,61,46,106,2702,409,170,3281,1915,809,335,38,3092,69,33,105,3201,581,184,3963,1561,829,319,34,2745,51,39,96,2836,652,134,3625,1466,790,171,40,2467,44,30,72,2540,505,130,3174,1512,784,149,21,2466,45,27,73,2541,554,105,3199,1366,769,146,24,2307,41,35,75,2383,523,83,2984,1103,759,155,13,2028,30,31,56,2089,742,81,2912,587,569,136,0,1294,30,34,58,1352,1116,77,2545,253,346,70,7,677,6,15,20,696,1522,88,2308,62,150,41,8,259,0,3,8,261,1686,74,2023,23,60,21,5,102,0,0,0,98,3387,468,3955,12314,7538,2253,275
12002,450,834,88,1376,44,100,6,7,150,0,6,6,155,709,79,950,10,29,0,0,41,0,0,0,44,1278,107,1430,9499,5293,654,155,15595,288,331,625,16223,6138,1859,24220,21,250,130,4,397,8,46,56,454,674,43,1175,426,432,186,11,1055,20,49,66,1122,214,70,1400,1147,321,116,17,1598,39,20,61,1657,166,112,1932,1270,427,228,10,1938,29,20,48,1990,254,98,2344,1251,564,244,19,2083,36,19,52,2135,291,91,2516,1362,617,107,7,2094,37,16,55,2152,285,83,2523,1369,564,87,12,2028,39,27,67,2093,282,79,2455,1181,476,88,11,1754,44,25,67,1819,302,67,2193,863,401,80,11,1355,36,17,56,1412,366,60,1834,501,375,76,7,956,18,28,45,1004,515,55,1573,215,281,36,4,537,5,14,17,554,842,41,1439,58,142,15,4,215,0,0,0,219,1009,55,1287,22,59,10,4,93,0,3,3,97,1533,166,1792,9687,4904,1391,119
12003,707,2110,160,2978,56,116,8,0,183,0,6,5,191,1898,151,2238,24,64,6,13,101,3,8,3,108,5308,438,5856,20151,14180,1229,638,36197,1111,1439,2547,38738,23672,4034,66447,68,644,291,12,1020,14,133,151,1169,2154,122,3445,1538,2371,698,99,4704,149,280,432,5132,1587,393,7122,3867,2031,550,128,6582,198,180,374,6956,1395,520,8870,3570,1665,653,122,6013,138,143,284,6296,1538,464,8300,2620,1485,540,74,4719,117,103,226,4941,1261,330,6539,2143,1244,278,32,3710,93,63,160,3868,994,208,5070,2122,1220,251,33,3632,99,73,169,3805,1083,184,5065,1994,1109,284,37,3430,79,55,136,3565,1131,181,4874,1619,1100,251,39,3011,56,54,107,3113,1437,160,4711,942,819,193,24,1978,49,49,98,2072,1813,142,4032,358,440,90,9,896,15,19,31,927,2404,122,3455,77,171,42,6,300,0,4,4,307,2496,144,2946,19,78,22,4,119,0,0,0,119,5685,642,6453,20948,14380,4149,623
12101,781,1633,113,2524,53,173,17,5,253,0,7,7,262,1426,84,1772,16,96,7,4,125,0,0,6,125,3725,291,4140,15726,10397,1038,383,27543,620,820,1437,28978,16279,2398,47652,36,610,290,8,938,3,117,122,1060,1841,74,2979,826,976,335,25,2160,59,77,128,2288,539,93,2920,2248,704,222,37,3213,62,33,101,3316,376,156,3845,2464,882,406,54,3803,64,54,120,3923,655,207,4781,2509,1248,411,55,4218,97,75,170,4388,908,203,5495,2378,1218,246,32,3877,89,54,143,4020,926,168,5119,2146,1130,150,17,3445,80,74,153,3596,856,133,4590,1719,981,149,24,2873,84,35,117,2992,815,101,3911,1256,864,151,17,2278,55,47,107,2390,946,94,3430,773,689,124,9,1594,35,36,67,1666,1226,87,2982,327,448,74,10,859,4,23,30,886,1797,80,2762,105,240,47,8,401,0,9,9,408,1956,98,2461,30,119,17,7,172,0,3,5,172,4148,402,4720,16827,10107,2613,290
12102,509,1413,66,1984,33,124,3,0,161,0,4,4,163,1196,59,1417,15,34,3,5,56,0,3,4,59,2529,203,2787,9672,8744,793,217,19427,456,639,1093,20522,11444,1199,33176,64,639,249,9,956,5,112,120,1076,1375,42,2495,589,840,273,27,1722,32,66,93,1821,388,54,2261,1048,479,141,30,1696,38,29,65,1761,283,57,2102,1283,647,265,24,2224,33,31,71,2296,464,95,2856,1500,1051,277,29,2855,79,51,130,2982,621,97,3698,1615,1089,162,29,2896,47,39,90,2987,603,81,3670,1578,1026,162,15,2775,42,43,84,2862,471,73,3402,1338,933,148,21,2441,29,34,67,2504,535,68,3107,1003,719,145,9,1879,29,29,61,1944,647,50,2635,618,611,147,5,1377,18,33,51,1433,1010,34,2474,194,320,62,0,581,3,15,19,601,1475,70,2138,48,126,25,3,197,0,7,6,203,1615,65,1880,7,61,11,4,84,0,3,3,83,3066,295,3445,10887,8541,2071,204
12103,913,1974,107,2995,79,305,25,6,409,0,8,8,412,2056,133,2600,19,161,11,14,200,5,0,6,207,5471,632,6312,12903,12437,890,322,26553,438,825,1262,27814,20069,2056,49936,38,938,457,9,1444,15,166,180,1624,2752,67,4446,803,1252,448,18,2519,54,89,142,2658,598,80,3334,1199,414,168,28,1805,45,24,71,1873,262,69,2198,1233,547,251,30,2064,32,17,53,2114,437,70,2631,1726,1085,290,36,3138,72,46,117,3256,825,114,4198,2082,1330,204,32,3652,58,56,120,3765,965,70,4804,2180,1396,174,36,3782,58,63,124,3902,1054,93,5042,2061,1393,183,24,3658,72,70,145,3799,1057,97,4955,1538,1178,178,29,2929,52,53,105,3033,1136,78,4252,817,922,154,7,1908,16,28,52,1958,1556,71,3584,326,591,91,6,1012,14,21,31,1042,2088,80,3207,107,344,54,7,519,0,3,3,527,2444,79,3048,33,198,25,9,264,0,0,4,267,6223,455,6942,14149,11583,2669,280
12104,988,1562,193,2744,85,285,24,8,393,7,5,8,409,1587,151,2147,33,129,8,9,177,0,0,5,182,3127,389,3701,17051,8328,1035,283,26690,564,516,1079,27772,12433,3206,43419,24,371,164,7,578,9,63,76,651,1099,80,1822,888,716,280,25,1906,30,50,79,1984,341,80,2411,2826,594,173,30,3628,60,32,95,3721,261,159,4137,3017,737,344,38,4133,51,40,94,4229,451,196,4879,2349,841,335,36,3563,67,37,96,3658,552,166,4382,1977,773,167,39,2951,63,40,107,3057,546,137,3734,1856,703,103,22,2681,62,26,91,2774,574,116,3462,1725,697,115,21,2552,73,40,117,2667,648,120,3440,1234,711,96,18,2063,46,42,93,2158,787,100,3051,766,704,103,12,1588,25,52,75,1665,1076,108,2847,332,473,83,4,887,7,18,27,917,1581,96,2599,128,332,43,8,509,7,12,16,525,2008,90,2627,31,187,22,7,253,0,0,0,253,4058,361,4669,17152,7842,2021,278
12201,297,591,65,946,22,86,3,5,119,0,3,3,120,612,55,789,10,33,0,7,54,0,3,3,61,1257,175,1491,5732,4358,415,138,10644,163,280,443,11089,5306,1165,17557,22,289,140,0,454,4,48,50,506,677,26,1210,344,313,132,8,802,18,17,32,842,169,39,1052,877,263,73,18,1231,25,12,36,1266,100,73,1441,995,309,168,12,1475,21,16,36,1512,172,85,1765,784,409,142,13,1338,26,18,47,1387,257,52,1694,747,448,85,7,1286,19,12,25,1316,257,57,1626,766,486,55,12,1319,25,18,46,1368,289,50,1705,670,472,70,8,1217,19,22,41,1256,288,52,1599,525,437,49,6,1018,21,25,43,1064,381,42,1483,238,347,40,3,631,11,7,17,652,488,45,1184,87,199,28,4,309,3,3,4,316,623,24,967,25,100,17,0,150,0,0,0,146,736,22,909,9,57,13,0,79,0,0,0,85,1550,112,1740,6081,4127,1008,99
12202,593,1221,135,1941,43,178,8,5,237,0,3,3,237,1231,108,1576,10,70,3,10,95,0,0,0,96,2453,406,2956,6212,7712,491,213,14627,185,323,510,15142,8730,1410,25280,55,588,278,14,929,0,68,71,1006,902,80,1986,412,577,185,9,1186,26,28,52,1240,196,55,1498,518,249,84,9,864,18,8,26,889,144,49,1076,462,406,171,14,1060,11,10,21,1079,184,54,1321,513,648,185,18,1358,16,18,32,1386,269,73,1727,717,783,133,16,1654,13,19,32,1686,298,74,2067,1041,786,116,23,1959,27,30,58,2018,331,84,2435,1017,801,148,17,1973,25,22,51,2024,368,70,2456,771,849,138,21,1776,29,33,59,1833,516,61,2416,472,691,123,11,1292,15,20,35,1327,895,81,2304,168,438,74,4,683,0,16,16,692,1303,61,2059,49,212,35,3,303,0,7,4,302,1510,67,1880,18,98,15,14,142,0,0,0,142,3065,482,3690,6204,7116,1672,181
12203,1044,2255,183,3471,76,278,21,8,381,3,0,3,385,2486,165,3043,27,110,5,13,160,3,0,10,162,6201,795,7168,18415,17183,1461,503,37571,486,836,1323,38891,20132,3312,62339,120,1329,624,18,2091,23,187,206,2305,2229,83,4616,1142,1452,563,45,3202,52,82,135,3340,565,111,4017,2234,901,313,52,3501,49,42,87,3590,433,188,4213,2254,1223,567,59,4108,50,40,86,4191,648,196,5034,2186,1759,510,64,4512,55,52,108,4624,819,189,5637,2467,1912,320,34,4736,67,39,105,4843,787,143,5772,2926,2001,303,38,5266,54,58,110,5379,859,173,6412,2545,1875,358,36,4812,73,54,127,4939,939,156,6032,1825,1616,287,36,3758,48,51,101,3860,965,112,4940,984,1147,238,18,2380,27,49,79,2456,1545,117,4112,368,646,149,12,1176,7,21,27,1204,2222,118,3549,97,292,69,8,462,0,4,4,469,2748,129,3340,31,140,29,12,211,0,0,4,214,7168,630,8007,19186,16298,4323,427
12301,254,937,46,1235,7,45,0,7,50,0,0,0,50,734,51,834,5,8,0,8,21,0,0,0,21,1393,213,1626,7848,6746,723,243,15556,291,450,739,16295,7478,1009,24776,137,792,350,20,1298,25,97,127,1424,1049,61,2540,721,681,301,34,1731,44,35,77,1815,353,73,2239,1022,509,281,30,1837,42,20,64,1903,353,88,2344,903,779,376,35,2094,29,29,57,2154,515,79,2748,1065,899,303,29,2299,33,26,56,2354,464,86,2906,1101,842,175,21,2140,28,21,47,2192,384,75,2652,1302,752,186,16,2256,29,19,51,2308,421,59,2792,1005,648,169,20,1842,23,14,39,1875,414,58,2347,728,558,154,14,1457,11,12,27,1476,485,45,2011,397,416,99,9,921,11,11,20,941,803,51,1794,115,166,40,8,330,3,6,7,338,1059,35,1433,31,60,14,0,107,0,0,0,110,1092,52,1252,3,19,5,0,28,0,0,0,30,1851,197,2075,8528,7119,2447,250
12302,660,2889,241,3788,30,92,4,11,141,0,0,0,139,2110,225,2475,11,38,0,0,52,0,0,0,54,3122,585,3756,17182,12816,1179,621,31801,1534,1520,3050,34853,25243,3945,64046,219,1048,370,33,1667,90,200,290,1960,3076,314,5352,1321,1313,581,92,3302,191,199,393,3693,1495,330,5518,2181,1230,512,83,4009,159,104,265,4269,1697,392,6367,2226,1502,640,106,4475,140,159,303,4772,2063,476,7311,2333,1636,513,90,4574,131,158,289,4862,2217,449,7525,2053,1416,322,76,3858,117,90,207,4069,1605,349,6024,1931,1134,314,36,3411,103,72,171,3583,1503,304,5390,1695,986,317,37,3034,106,63,170,3205,1529,233,4967,1577,1007,313,41,2938,80,59,137,3077,1935,260,5280,931,827,301,27,2090,49,50,101,2190,2554,217,4956,354,382,132,17,883,8,18,28,914,3187,200,4302,50,113,37,0,209,0,6,6,211,3092,238,3537,15,36,13,3,68,0,0,0,68,4079,721,4867,16875,12632,4363,650
12303,209,777,58,1042,14,31,4,4,54,0,0,4,54,576,40,675,6,18,3,3,34,0,0,0,37,1006,165,1209,4476,4357,438,188,9461,224,248,471,9929,5468,950,16343,130,476,134,13,748,17,58,84,828,593,76,1494,439,401,126,15,976,24,13,33,1010,221,40,1268,471,346,160,14,995,20,18,38,1029,249,68,1350,434,485,176,26,1112,11,11,21,1137,277,63,1479,484,551,145,18,1194,16,23,40,1234,263,87,1577,574,401,99,19,1090,18,20,33,1126,235,49,1412,612,546,96,22,1273,11,13,28,1301,251,70,1621,593,415,84,24,1113,14,10,20,1129,257,57,1446,441,397,103,15,957,11,9,16,968,396,54,1427,274,305,85,8,676,4,6,15,690,611,41,1341,101,148,35,8,284,3,0,4,290,835,62,1190,35,54,12,4,100,0,0,0,102,878,60,1042,9,19,4,4,34,0,0,0,34,1247,249,1531,4582,4540,1252,176
12401,658,1996,128,2790,37,146,6,7,195,0,3,6,202,1741,131,2077,9,54,0,3,72,0,4,4,75,3031,230,3332,7861,8872,748,203,17682,298,549,844,18520,12864,1460,32851,80,565,274,6,921,18,92,107,1031,1097,67,2194,360,572,231,18,1179,25,35,58,1238,303,39,1580,566,384,193,19,1157,18,19,41,1200,279,62,1543,651,673,261,17,1597,26,24,46,1641,374,69,2084,769,842,233,20,1866,18,23,40,1910,460,65,2436,983,868,166,19,2031,18,25,36,2066,428,69,2568,1180,905,169,13,2267,28,23,52,2318,439,94,2847,1128,885,182,18,2209,31,18,49,2262,492,82,2834,954,856,195,10,2010,31,19,52,2061,744,71,2868,629,754,163,9,1562,27,42,66,1625,1388,72,3086,221,460,105,7,794,10,17,25,823,1995,71,2894,67,179,33,4,279,0,7,7,288,2222,84,2593,17,76,22,11,116,0,3,3,117,3577,300,3992,7607,8016,2214,156
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,625,2460,227,3302,49,93,6,3,153,3,3,5,161,1767,136,2062,11,41,7,5,62,6,0,4,72,3226,307,3603,17362,13436,1445,531,32767,898,1043,1944,34708,18843,2907,56465,295,1354,565,37,2256,81,207,291,2546,2152,194,4897,1746,1348,604,84,3780,142,112,253,4035,1003,299,5338,2545,1196,600,84,4426,108,72,173,4603,1096,370,6062,2337,1581,758,92,4759,91,81,171,4933,1278,342,6546,2382,1689,553,71,4696,107,63,170,4868,1231,303,6402,2361,1441,326,39,4173,69,59,128,4299,1023,261,5578,2381,1244,308,38,3969,82,37,117,4092,962,221,5276,1960,1169,301,27,3457,66,47,109,3571,1003,221,4795,1492,998,287,26,2810,59,35,94,2899,1201,161,4266,926,897,260,30,2107,47,40,83,2191,1838,151,4180,307,376,103,5,796,3,6,13,809,2554,138,3501,58,138,45,5,247,0,0,0,245,2712,155,3111,19,46,16,5,80,0,0,0,80,3834,630,4547,18805,13483,4721,550
12404,192,622,58,874,13,41,0,0,60,0,0,0,57,538,41,638,6,13,0,5,21,0,0,0,23,1213,152,1388,4096,3473,299,156,8021,216,268,478,8499,5633,912,15044,99,333,120,8,556,16,42,61,616,437,66,1122,369,345,131,6,853,26,11,44,896,268,63,1226,560,314,158,23,1055,21,18,40,1096,352,65,1514,408,373,138,12,932,11,21,29,963,361,71,1386,396,299,121,16,828,15,18,33,866,315,69,1246,379,324,75,13,788,11,10,20,811,234,61,1108,459,277,69,6,811,19,14,30,844,261,49,1152,448,375,69,11,897,11,13,25,921,327,48,1296,370,296,72,7,749,7,3,15,767,367,58,1191,266,220,40,3,526,7,6,20,546,472,40,1058,93,107,34,0,230,0,5,4,231,628,56,915,17,44,18,6,82,0,0,0,84,750,41,878,3,25,0,5,37,0,0,0,37,1483,195,1722,3865,3332,1045,111
