SA3_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
11901,3086,91,70,163,228,224,454,167,688,862,117,92,210,2321,2456,4777,1322,1035,2356,56,30,88,122,184,305,225,909,1129,89,62,149,1809,2220,4024,1071,700,1777,38,20,55,75,105,177,311,1311,1620,76,51,127,1570,2183,3748,642,360,997,12,11,25,39,84,124,474,1731,2211,33,55,84,1201,2242,3444,32566,32689,65258,1831,2513,4336,3777,5658,9430,1564,6333,7898,20649,16931,37581,60382,64114,124502,17,74,95,6,4,3,4,4,7,0,0,5,5783,5506,11289,5805,5591,11397,328,990,1315,20,65,86,10,40,58,3,8,11,5755,4920,10674,6121,6024,12146,1705,2757,4461,82,221,299,98,169,265,0,4,8,4007,3002,7011,5896,6154,12047,3372,4027,7402,182,349,529,225,371,596,0,20,15,2041,1492,3532,5819,6261,12076,3791,4047,7842,187,328,514,276,504,782,6,28,30,1274,931,2203,5542,5837,11375,3735,3842,7572,251,349,600,411,716,1132,13,58,78,964,836,1802,5373,5796,11170,3614,3570,7183,238
11902,2679,70,53,130,130,160,293,112,546,653,126,80,206,1916,2044,3964,1202,830,2036,36,33,71,84,109,190,164,683,850,86,72,149,1572,1724,3290,815,466,1285,27,9,28,50,58,115,179,771,951,62,55,123,1134,1361,2500,483,212,698,0,10,10,23,52,76,212,926,1146,41,51,86,765,1253,2018,27004,26608,53605,1344,1734,3077,2957,4263,7224,948,4181,5131,17347,13144,30489,49599,49925,99521,25,62,80,0,3,9,6,5,4,3,5,6,4137,3810,7943,4168,3880,8045,318,1082,1398,7,27,39,8,19,27,3,5,12,4628,3486,8114,4966,4621,9587,1870,2904,4776,61,122,183,72,114,183,8,15,23,3830,2369,6204,5848,5522,11373,3686,3865,7555,128,200,334,126,235,364,5,8,14,1971,1253,3218,5925,5557,11482,3707,3283,6989,149,224,372,234,369,602,12,24,37,1207,830,2042,5301,4733,10035,3208,3046,6249,169,236,403,278,466,740,12,30,41,897,727,1623,4553,4510,9061,2901,2859,5760,189
11903,2612,48,51,98,162,201,361,118,550,667,99,70,165,1805,2097,3904,1203,938,2144,35,13,54,106,144,246,134,736,871,75,60,133,1557,1895,3448,847,549,1398,18,19,36,51,91,137,192,966,1155,55,65,124,1166,1685,2856,601,295,900,13,4,13,26,64,88,343,1569,1914,46,87,130,1029,2016,3040,25415,25765,51183,973,1325,2294,2552,4127,6679,1059,4905,5965,15938,13998,29935,45941,50119,96060,14,31,47,0,0,0,3,6,9,3,0,5,3937,3795,7732,3957,3835,7793,257,503,767,10,17,23,8,17,22,6,4,13,4862,4020,8882,5140,4561,9704,1559,2134,3692,25,83,110,47,64,111,6,5,11,3735,3192,6929,5366,5483,10850,2852,3176,6027,81,106,187,111,187,303,6,4,5,1730,1415,3139,4779,4888,9671,2752,2971,5726,83,152,238,127,253,382,3,16,26,959,881,1838,3933,4276,8208,2763,2998,5766,113,183,292,218,421,639,3,26,28,722,633,1348,3812,4258,8071,2776,3014,5788,124
11904,2618,78,58,130,184,219,395,118,586,698,139,111,254,1903,2190,4098,1254,899,2150,44,37,79,116,128,240,168,702,867,103,90,188,1671,1856,3533,888,481,1365,29,16,43,53,90,147,233,849,1077,77,89,168,1280,1517,2799,552,310,863,9,8,13,35,70,107,351,1471,1820,49,95,146,1004,1949,2951,26083,25974,52053,1303,1655,2964,3178,4600,7779,1149,4758,5916,17782,14635,32415,49498,51625,101123,10,35,50,0,0,10,6,0,6,0,0,7,3601,3380,6981,3620,3422,7044,344,862,1206,8,29,32,0,16,20,4,0,5,4744,4144,8886,5097,5053,10149,2124,3153,5280,51,64,121,58,110,166,8,10,17,4631,3627,8256,6872,6960,13830,4031,4093,8127,122,145,268,137,247,383,8,8,13,2563,2045,4605,6853,6548,13399,3570,3276,6841,129,208,342,234,343,580,5,17,23,1407,1217,2630,5348,5063,10412,2938,2964,5901,145,224,365,311,523,833,13,34,46,1123,994,2117,4534,4727,9262,2674,2744,5420,199
12001,1535,31,24,53,99,127,227,59,321,384,82,92,168,1114,1261,2373,663,533,1195,10,16,27,39,77,110,103,408,510,61,41,102,880,1077,1950,540,295,837,17,9,20,33,60,93,105,537,645,38,70,102,734,970,1699,305,136,436,8,6,12,19,35,60,161,758,921,22,58,75,516,987,1502,15839,15993,31834,607,753,1355,1804,2672,4472,602,2624,3227,10648,10017,20669,29498,32054,61548,4,8,14,0,0,0,0,0,0,0,0,0,1975,1898,3873,1979,1906,3889,63,142,203,5,3,13,4,0,5,3,0,8,2743,2829,5573,2818,2980,5798,826,1257,2083,22,25,52,17,35,55,0,0,4,2709,2543,5258,3581,3865,7448,2200,2488,4686,40,60,101,89,132,221,0,3,3,1604,1407,3013,3933,4084,8016,2268,2274,4540,64,88,153,136,175,313,0,7,10,867,855,1725,3335,3399,6735,2091,2196,4285,73,106,179,192,307,496,5,19,21,631,702,1327,2984,3325,6311,1839,1925,3765,82
12002,547,20,22,45,110,134,247,34,158,193,108,80,189,561,659,1218,247,165,410,17,19,38,51,73,122,51,204,256,66,55,117,430,517,949,150,80,240,7,8,15,28,55,87,58,222,281,45,29,79,294,401,696,85,39,126,0,10,12,13,39,49,63,321,387,27,31,57,188,440,631,8822,8915,17739,498,587,1084,1770,2625,4394,322,1282,1602,8857,9733,18591,20267,23148,43411,4,0,3,5,0,4,0,0,0,0,0,0,914,927,1839,923,929,1853,14,19,28,0,0,0,0,4,4,0,0,5,1401,1483,2885,1416,1505,2922,209,368,571,8,19,24,8,24,29,6,5,8,1588,1675,3267,1820,2090,3908,943,1230,2170,28,53,75,43,82,128,0,0,3,1283,1288,2572,2297,2653,4955,1477,1656,3132,38,54,91,103,169,275,0,4,12,949,992,1942,2569,2872,5449,1556,1572,3124,77,89,167,180,212,390,3,12,14,756,860,1621,2580,2741,5320,1328,1230,2555,65
12003,2446,61,42,109,157,210,366,95,614,706,243,147,392,1852,2167,4022,1170,794,1965,49,25,77,122,141,264,156,782,934,157,154,312,1648,1903,3547,853,468,1328,26,19,43,71,108,179,199,919,1117,126,147,274,1279,1662,2942,540,275,809,14,15,23,41,78,118,340,1511,1847,71,199,267,999,2071,3064,27306,27346,54655,1125,1548,2672,3106,4619,7730,1050,4962,6016,23690,21122,44807,56281,59600,115878,18,30,46,5,6,11,0,0,0,0,5,5,4022,3894,7917,4047,3940,7982,345,746,1095,0,31,32,5,18,27,7,0,6,6861,6101,12963,7222,6901,14119,2233,3010,5243,59,72,129,64,114,182,5,7,10,6678,5446,12122,9037,8652,17686,4031,4180,8212,104,142,246,170,241,411,3,9,10,3226,2759,5978,7537,7324,14858,3656,3403,7055,99,162,254,201,346,545,6,12,21,1718,1588,3298,5678,5508,11181,3053,3178,6232,143,214,360,300,472,771,8,29,32,1269,1273,2546,4771,5171,9944,2799,3082,5882,148
12101,1724,35,26,64,120,206,322,70,326,394,97,123,221,1246,1477,2727,780,602,1384,24,22,45,56,115,170,67,366,438,66,117,186,996,1223,2213,597,363,961,23,6,30,43,82,124,119,585,704,45,67,114,826,1113,1936,413,229,645,8,15,18,27,77,106,226,1121,1351,40,124,159,717,1558,2280,21450,21843,43296,676,877,1554,1986,3467,5455,656,3055,3711,13779,13475,27249,38550,42720,81271,14,10,24,0,0,0,0,0,0,0,0,0,3174,2739,5912,3192,2753,5942,77,204,278,5,0,7,0,0,3,0,3,0,3094,3229,6328,3182,3438,6623,862,1239,2092,19,26,45,34,31,64,4,0,4,3119,3109,6230,4032,4403,8434,2623,3148,5770,54,80,129,80,134,217,5,0,3,2049,1834,3882,4803,5199,10009,3279,3510,6793,80,114,196,158,260,415,7,9,21,1205,1093,2302,4726,4983,9716,3116,3302,6417,99,153,248,213,345,560,7,19,27,793,871,1673,4232,4690,8920,2788,2900,5689,122
12102,1527,37,30,65,109,166,277,72,275,345,61,51,117,1146,1187,2332,557,420,978,15,10,27,52,113,167,79,319,400,30,32,62,733,895,1630,389,287,678,18,5,25,37,53,88,110,414,529,24,37,57,568,811,1380,289,161,445,4,0,5,14,46,62,173,689,863,14,62,81,502,956,1459,17262,17428,34691,603,776,1378,1593,2809,4401,581,2283,2863,9493,8060,17552,29532,31355,60890,6,4,6,0,0,0,3,0,3,0,0,4,2466,2486,4949,2475,2491,4963,42,151,194,0,4,4,0,4,4,0,0,0,2204,1908,4107,2248,2063,4313,570,883,1452,13,14,29,7,24,36,0,4,0,1517,1216,2727,2100,2140,4245,1657,2113,3767,31,48,76,52,64,118,6,3,5,885,701,1592,2628,2927,5560,2381,2602,4983,47,79,129,63,146,213,0,6,7,555,483,1031,3048,3317,6363,2574,2569,5147,80,101,185,140,252,388,5,18,20,550,442,996,3353,3375,6728,2186,2216,4399,80
12103,3113,20,26,45,89,164,257,92,381,468,51,69,117,1895,2107,4001,1339,1010,2353,21,17,40,57,118,180,120,579,699,44,74,114,1588,1797,3386,997,748,1743,10,5,15,32,91,128,202,837,1043,38,89,127,1280,1779,3056,764,428,1195,11,8,14,13,80,91,364,1672,2035,31,123,151,1182,2304,3487,26387,27098,53486,493,758,1256,1405,2632,4037,968,4217,5187,11628,11424,23047,40882,46125,87007,11,11,27,3,0,3,0,0,3,0,5,3,4752,4523,9273,4775,4537,9308,36,76,110,0,0,0,3,4,3,0,0,3,3279,3259,6543,3324,3341,6664,374,635,1005,5,11,15,10,23,31,3,4,3,1798,1608,3409,2185,2279,4468,1469,1961,3430,29,48,79,36,67,103,3,0,3,857,734,1590,2405,2811,5210,2507,3018,5527,41,58,96,77,124,205,0,4,4,504,492,998,3127,3698,6828,3255,3747,6998,58,107,164,127,247,367,4,21,27,371,395,766,3809,4518,8324,3771,4229,8000,87
12104,1532,31,28,55,176,261,433,74,289,364,136,222,359,1274,1474,2744,577,424,1004,23,17,38,80,163,245,67,352,419,85,137,223,833,1100,1932,415,258,668,11,9,22,61,94,157,96,485,586,71,120,193,652,972,1624,348,170,519,11,7,13,23,111,135,158,884,1042,43,154,195,578,1325,1907,16727,16824,33542,833,943,1775,2818,4376,7197,539,2650,3191,14864,15922,30785,35785,40713,76497,0,9,7,0,0,3,0,0,3,0,0,0,1700,1680,3377,1703,1689,3389,46,90,137,0,0,3,3,0,6,0,0,0,2097,2319,4419,2149,2413,4564,617,1059,1681,13,39,54,16,35,58,0,0,0,3228,3634,6861,3881,4763,8644,2147,2411,4560,65,71,136,78,152,228,0,10,11,2594,2725,5324,4882,5371,10255,2251,2404,4655,79,97,179,186,281,467,3,23,25,1564,1712,3278,4087,4515,8603,2148,2081,4231,122,121,238,247,395,646,8,21,32,1037,1199,2231,3562,3820,7377,1857,1938,3799,148
12201,729,14,25,33,57,70,129,30,130,165,36,35,74,550,587,1135,302,237,540,6,9,16,27,70,98,31,149,178,25,38,64,389,499,892,246,179,424,8,8,21,18,43,62,40,209,246,21,38,54,332,469,803,175,79,262,0,0,0,14,43,56,100,393,494,13,31,44,311,548,860,7771,7838,15620,318,383,701,1048,1562,2603,284,1138,1420,6178,5714,11884,15597,16630,32233,0,0,0,0,0,0,0,0,0,0,0,0,1010,995,2007,1010,997,2012,12,15,36,0,0,0,0,0,0,0,0,0,950,979,1925,966,1001,1969,119,225,347,3,7,16,10,19,22,0,0,0,1296,1277,2572,1430,1529,2954,591,821,1408,22,31,46,29,29,54,0,3,0,1020,1032,2046,1656,1905,3565,947,1074,2021,30,35,57,74,103,174,0,6,6,648,589,1234,1689,1805,3497,1162,1148,2311,40,54,96,120,139,258,4,6,10,444,416,860,1769,1764,3532,1015,1075,2093,59
12202,1565,22,22,41,107,141,248,55,206,258,43,24,67,1115,1060,2176,554,438,995,16,11,26,46,91,135,62,294,355,15,17,33,693,851,1542,416,286,698,14,8,22,36,71,115,105,401,512,26,22,51,594,798,1393,292,138,432,7,4,12,25,38,65,178,783,961,16,32,53,525,994,1521,12787,12876,25667,494,597,1088,1573,2380,3953,519,2133,2654,6691,5675,12367,22065,23668,45728,0,3,5,0,0,0,0,0,0,0,0,0,1847,1731,3581,1852,1733,3588,26,41,66,0,0,0,5,0,3,0,0,4,1591,1339,2926,1623,1375,2999,181,342,526,6,5,12,5,8,13,0,3,3,977,785,1764,1168,1149,2314,586,823,1410,20,20,39,17,37,54,5,0,5,554,471,1024,1174,1357,2533,1077,1310,2389,34,44,71,51,89,139,5,4,8,425,361,787,1583,1810,3396,1531,1645,3182,50,105,157,113,168,284,3,9,16,404,350,753,2106,2288,4391,1501,1639,3143,72
12203,3294,50,54,108,168,360,527,133,559,691,115,82,199,2279,2543,4823,1293,993,2286,47,39,85,123,234,351,176,726,899,60,68,128,1697,2054,3752,961,682,1643,23,13,38,93,191,288,240,1044,1283,51,81,130,1365,2009,3378,693,384,1074,16,12,27,58,115,170,531,1904,2434,47,120,166,1345,2535,3873,29745,29929,59672,1246,1397,2639,3420,5444,8862,1398,5239,6635,18637,15988,34616,54446,57990,112432,14,15,22,0,0,0,0,0,0,0,0,0,4603,4185,8789,4615,4199,8822,89,189,275,0,5,5,0,6,8,0,3,5,3800,3493,7293,3893,3694,7588,740,1167,1907,22,55,82,18,48,67,6,6,7,3196,2962,6163,3984,4243,8223,2302,2982,5289,60,90,149,101,159,263,0,4,5,2313,1966,4282,4786,5200,9986,3478,3892,7369,97,121,216,197,271,470,6,20,28,1588,1325,2914,5371,5626,10998,4298,4542,8838,159,222,377,334,493,824,9,18,32,1196,1112,2312,6001,6391,12389,4087,4228,8318,193
12301,763,14,15,29,37,60,96,38,142,179,10,11,25,500,593,1090,283,196,479,7,11,13,24,31,60,37,191,228,4,8,15,361,434,792,159,111,270,9,5,19,9,23,34,53,257,312,5,9,10,239,400,637,109,58,171,5,0,4,11,12,19,90,407,500,6,15,17,211,491,707,10972,11028,22000,477,728,1209,1092,1757,2849,340,1350,1694,6013,5468,11473,18894,20328,39225,7,5,11,0,0,0,0,0,0,0,0,0,2216,2239,4457,2226,2247,4474,59,124,186,4,12,16,7,3,6,0,0,0,1848,1784,3628,1917,1915,3834,622,917,1543,17,48,70,13,29,37,0,5,9,1239,1104,2340,1896,2098,3990,1355,1643,2998,56,75,137,52,62,112,3,6,8,701,580,1283,2168,2368,4543,1572,1715,3286,62,126,188,85,162,250,3,19,20,450,385,831,2177,2402,4576,1851,1830,3681,125,141,263,152,306,457,0,30,34,349,330,679,2477,2634,5110,1614,1571,3188,98
12302,2045,56,56,114,148,243,393,134,526,664,54,47,103,1601,1720,3318,701,438,1133,50,29,76,84,127,217,144,606,753,32,39,70,1008,1238,2251,407,277,683,19,7,30,41,74,110,155,618,775,28,28,55,647,999,1646,230,125,353,8,11,12,24,40,62,157,738,894,29,22,48,449,929,1379,27233,27363,54594,1799,2502,4305,3732,5765,9504,1099,4133,5228,21677,19671,41350,55541,59439,114977,15,22,36,0,0,3,3,0,3,3,0,3,5594,5180,10772,5619,5207,10819,212,521,732,21,50,66,3,13,17,0,3,9,5590,5176,10760,5829,5763,11588,1317,2247,3567,86,162,245,46,95,138,6,6,14,4007,3365,7375,5464,5877,11339,3013,3693,6714,163,293,455,150,264,418,6,12,21,2460,2134,4597,5800,6400,12196,3335,3377,6710,226,335,565,237,375,612,9,19,32,1555,1474,3031,5361,5582,10945,3111,3073,6186,247,359,605,359,539,895,19,49,70,1334,1207,2542,5068,5226,10293,2910,2960,5870,267
12303,674,11,10,17,48,47,91,46,138,186,29,14,45,507,508,1009,261,179,438,7,9,9,20,33,54,41,141,179,15,14,29,348,369,718,142,84,226,3,0,10,26,14,42,34,165,197,10,10,19,218,275,489,90,48,139,3,0,3,10,8,21,48,211,254,0,3,14,148,277,423,7617,7677,15290,399,513,912,912,1160,2070,268,953,1224,4713,3923,8639,13911,14226,28135,0,0,0,0,0,0,0,0,0,0,0,0,1463,1350,2816,1466,1356,2820,39,94,133,0,3,3,0,0,6,0,0,5,1142,1137,2279,1186,1236,2420,301,445,740,6,19,32,10,17,27,0,0,0,879,703,1584,1201,1187,2384,677,813,1492,23,47,68,25,38,62,0,3,3,462,427,891,1180,1330,2515,793,889,1684,39,60,100,47,79,129,0,7,7,342,258,602,1224,1298,2524,1017,1074,2092,58,80,136,76,148,221,5,11,18,285,232,512,1436,1542,2980,1015,1007,2024,76
12401,1660,43,43,82,135,270,398,70,311,380,101,106,211,1259,1478,2735,626,457,1085,23,25,46,86,160,245,100,434,528,71,67,135,906,1138,2040,400,243,645,26,13,33,46,89,134,125,476,605,36,38,77,632,861,1491,243,126,372,6,3,12,21,74,94,192,799,995,16,63,82,479,1069,1554,15219,15267,30484,802,1053,1850,2388,3848,6239,728,2770,3493,9873,8985,18861,29011,31916,60927,5,4,7,0,0,0,0,0,0,0,0,0,2444,2310,4750,2446,2314,4759,51,94,141,0,0,0,0,5,5,0,0,3,1825,1650,3479,1878,1752,3632,337,521,857,8,24,39,9,30,41,5,0,5,1176,1067,2245,1537,1640,3176,906,1102,2009,24,49,74,55,56,114,4,6,12,857,738,1594,1847,1948,3798,1217,1373,2589,71,85,152,99,147,248,0,3,7,721,654,1371,2113,2255,4363,1519,1677,3200,86,139,228,186,295,473,9,14,22,710,664,1374,2497,2792,5294,1628,1709,3333,108
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,1865,44,30,68,133,229,364,103,442,544,76,38,112,1404,1560,2963,666,446,1115,32,23,58,85,140,226,124,489,610,48,17,67,955,1116,2071,425,241,664,12,8,22,34,84,120,144,549,690,16,37,47,628,919,1550,224,131,353,5,8,14,24,47,68,165,767,931,14,29,49,428,985,1414,23942,24084,48028,1514,1925,3435,3282,5020,8309,900,3418,4317,17385,15696,33081,47018,50147,97165,15,13,24,0,0,0,3,8,10,0,0,0,4796,4420,9218,4810,4440,9250,169,357,522,12,31,40,6,9,9,5,4,9,4531,4395,8921,4718,4787,9508,1388,2028,3417,56,119,175,52,77,130,6,10,10,3560,3261,6821,5064,5495,10560,2916,3253,6168,129,231,357,114,226,342,0,12,16,2214,1926,4144,5378,5648,11022,3028,3207,6239,189,296,485,227,380,606,14,27,41,1417,1298,2711,4881,5204,10080,3114,3060,6180,248,310,557,417,562,981,9,42,51,1101,1007,2105,4886,4992,9875,2767,2855,5623,245
12404,578,21,25,44,58,91,153,33,164,196,20,15,36,450,554,1007,214,130,344,6,9,16,21,49,71,40,173,216,16,8,21,297,371,668,134,109,239,11,7,11,24,18,39,52,231,280,25,9,29,246,364,608,93,55,147,0,0,3,8,23,32,83,300,383,8,10,18,189,393,585,6245,6218,12467,458,616,1076,1144,1606,2749,340,1192,1528,5692,4648,10340,13880,14278,28154,9,0,11,0,0,0,0,0,0,0,0,0,1264,1231,2496,1273,1234,2506,85,102,186,3,5,9,4,0,5,0,0,0,1418,1252,2671,1507,1361,2869,353,459,812,23,36,55,15,22,30,0,0,3,1090,865,1958,1479,1377,2856,545,658,1208,35,57,90,34,56,85,0,7,7,619,455,1071,1226,1230,2454,668,603,1275,40,59,95,51,88,139,0,6,6,423,329,750,1187,1080,2268,645,661,1302,62,71,130,106,192,298,6,10,18,346,278,621,1158,1207,2366,679,738,1416,78
12405,637,20,20,36,74,67,144,64,170,232,24,13,43,563,523,1088,230,154,393,8,15,16,42,52,94,42,215,256,10,12,27,337,446,787,106,77,185,12,7,17,20,14,34,63,204,266,12,13,24,213,315,528,79,37,113,3,0,4,6,16,22,51,253,305,4,0,5,150,302,449,9504,9531,19038,762,912,1677,1438,1998,3435,401,1376,1773,8094,6862,14959,20195,20677,40874,0,0,0,0,0,0,0,0,0,0,0,0,1830,1823,3654,1836,1825,3661,65,167,231,0,9,12,3,4,3,7,3,8,2101,1942,4041,2175,2119,4296,459,685,1143,34,52,88,20,46,64,0,3,7,1582,1321,2906,2096,2105,4202,929,1080,2007,61,107,170,59,99,156,3,9,15,876,794,1673,1933,2081,4012,1039,1134,2172,64,100,163,91,121,214,3,3,12,632,474,1108,1838,1838,3672,998,989,1991,96,119,211,147,203,352,6,16,26,466,389,858,1710,1724,3436,969,994,1959,122
12501,1018,25,14,32,62,61,127,50,232,283,47,43,92,768,779,1545,407,247,659,5,14,17,50,40,90,63,242,297,38,22,64,564,565,1130,240,151,397,6,7,16,23,24,46,79,318,390,25,32,60,375,539,914,156,85,241,3,0,12,15,19,31,97,448,551,17,30,45,285,588,873,16250,15573,31824,775,891,1668,1615,2065,3685,415,1911,2330,11955,8338,20290,31012,28777,59787,22,39,62,0,0,0,0,0,0,5,6,9,2441,2242,4682,2464,2289,4753,429,855,1283,15,17,30,7,18,29,6,3,11,4147,2624,6774,4604,3514,8126,2197,2605,4805,54,92,147,67,84,149,9,3,12,4160,2236,6393,6486,5016,11507,3460,3000,6460,109,138,247,162,191,348,11,8,23,2090,1211,3300,5828,4551,10373,2903,2257,5160,122,139,258,166,205,370,8,20,32,943,552,1497,4146,3169,7316,2103,1729,3829,125,129,254,192,247,435,4,30,31,603,397,996,3021,2526,5546,1911,1746,3655,112
12502,1445,30,29,58,85,107,194,60,272,333,52,39,93,1009,1113,2120,604,440,1047,24,15,39,63,61,130,82,347,429,45,26,70,824,897,1718,411,234,645,7,6,9,37,43,79,111,392,504,26,33,60,593,712,1299,209,104,311,0,0,0,12,35,44,146,504,644,19,27,46,381,678,1054,13188,13353,26542,449,578,1026,1346,2028,3376,540,2020,2563,7969,6829,14800,23494,24811,48304,4,5,13,0,4,4,0,0,0,0,0,0,2288,2019,4305,2290,2029,4322,48,90,142,3,0,4,0,5,7,0,0,3,2041,1856,3896,2097,1957,4053,463,733,1193,5,27,34,16,34,48,0,5,7,1515,1293,2805,1998,2088,4087,1448,1748,3196,37,56,94,54,81,126,5,3,3,774,620,1400,2318,2509,4830,1683,1840,3517,49,63,115,78,129,205,0,9,15,456,409,866,2271,2444,4714,1734,1818,3549,55,91,148,109,232,339,6,18,24,386,350,742,2290,2510,4800,1623,1750,3377,64
