SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
12403146026,74,6,0,0,0,0,0,86
12403146027,67,5,0,0,0,0,0,84
12403146028,64,11,8,3,0,0,0,81
12403146029,50,3,3,0,0,0,0,52
12403146030,35,0,0,0,0,0,0,38
12403146031,73,10,6,0,0,0,0,93
12403146032,30,8,0,0,0,0,0,34
12403146033,55,3,0,0,0,0,0,65
12403146034,62,4,0,0,0,0,4,65
12403146035,146,19,3,3,0,0,0,172
12403146036,62,8,0,0,0,0,0,78
12403146037,33,5,0,0,0,0,0,36
12403146038,46,4,5,0,0,0,0,52
12403146039,60,0,6,0,0,0,0,67
12403146040,45,7,0,0,0,0,0,52
12403146041,62,8,3,3,0,0,0,75
12403146042,77,8,3,0,0,0,0,85
12403146043,78,15,0,3,0,0,0,97
12403146044,66,14,3,0,0,0,0,80
12403146045,48,7,0,0,0,0,0,61
12403146046,41,9,3,0,0,0,0,52
12403146047,84,7,3,0,0,0,0,100
12403146048,72,7,6,5,0,0,0,84
12403146049,71,9,0,0,0,0,0,73
12403146101,37,0,3,0,0,0,0,36
12403146102,36,3,0,0,0,0,0,40
12403146103,66,7,4,0,0,0,0,85
12403146104,31,3,3,0,0,0,0,40
12403146105,38,8,0,0,0,0,0,45
12403146106,77,12,9,5,0,0,0,93
12403146107,30,4,3,0,0,0,0,39
12403146108,30,0,4,0,0,0,0,31
12403146109,54,3,0,0,0,0,0,55
12403146110,55,15,0,0,0,0,0,68
12403146111,29,0,0,0,0,0,0,34
12403146112,79,9,0,0,0,0,0,88
12403146113,25,0,0,0,0,0,0,30
12403146114,37,0,6,0,0,0,0,37
12403146115,32,7,3,0,0,0,0,48
12403146116,44,6,7,0,0,0,0,52
12403146117,62,6,6,0,0,0,0,79
12403146118,45,7,0,0,0,0,0,64
12403146119,56,0,6,0,0,0,0,66
12403146120,56,13,10,4,0,0,0,80
12403146121,62,4,0,0,0,0,0,72
12403146122,24,3,3,0,0,0,0,28
12403146123,34,7,5,0,0,0,0,43
12403146124,37,0,0,0,0,0,0,42
12403146125,39,5,0,0,0,0,0,46
12403146126,44,3,0,0,0,0,0,55
12403146127,55,7,5,0,0,0,0,67
12403146128,30,7,0,0,0,0,0,40
12403146129,39,10,0,4,0,0,0,51
12403146130,33,9,0,0,0,0,0,37
12403146131,56,8,5,0,0,0,0,72
12403146132,25,9,5,0,0,0,0,34
12403146133,0,0,0,0,0,0,0,0
12403146134,33,6,3,5,0,0,0,47
12403146135,24,0,0,0,0,0,0,30
12403146136,11,3,0,0,0,0,0,16
12403146137,33,6,0,0,0,0,0,46
12403146138,35,8,0,4,0,0,0,47
12403146139,52,3,0,0,0,0,0,59
12403146140,6,0,0,0,0,0,0,5
12403146141,40,6,6,0,0,0,0,59
12403146203,29,4,0,0,0,0,0,32
12403146204,50,4,0,0,0,0,0,56
12403146205,44,7,3,0,0,0,0,55
12403146206,33,10,0,0,0,0,0,40
12403146207,61,8,0,0,0,0,0,72
12403146208,25,0,0,0,0,0,0,31
12403146209,59,4,4,5,0,0,0,72
12403146210,21,0,6,0,0,0,0,27
12403146212,15,3,0,0,0,0,0,21
12403146213,27,6,4,0,0,0,0,35
12403146214,97,14,6,0,0,0,0,116
12403146215,0,0,0,0,0,0,0,0
12403146217,36,3,0,0,0,0,0,37
12403146218,54,3,7,0,0,0,0,61
12403146220,35,0,0,0,0,0,0,44
12403146221,28,5,0,0,0,0,0,38
12403146223,58,5,0,0,0,0,0,67
12403146226,25,3,0,0,0,0,0,37
12403146227,15,0,0,0,0,0,0,17
12403146228,60,6,3,0,0,0,0,75
12403146229,58,13,0,0,0,0,0,70
12403146230,24,6,3,4,0,0,0,36
12403146231,53,11,5,0,0,0,0,70
12403146232,22,0,0,0,0,0,0,23
12403146233,70,11,5,0,0,0,0,82
12403146234,53,0,5,0,0,0,0,53
12403146235,72,0,0,0,0,0,0,75
12403146236,84,9,0,0,0,0,0,95
12403146237,63,3,5,0,0,0,0,70
12403146238,34,0,0,0,0,0,0,40
12403146239,56,9,0,0,0,0,0,66
12403146240,28,3,0,0,0,0,0,25
12403146241,100,9,0,0,0,0,0,110
12403146242,17,5,4,0,0,0,0,25
12403146243,21,7,0,0,0,0,0,26
12403146244,29,10,0,0,0,0,0,39
12403146245,16,5,0,0,0,0,0,16
12403146247,82,3,0,0,0,0,0,90
12403146248,37,0,0,0,0,0,0,45
12403146249,64,9,3,0,0,0,0,72
12403146250,174,9,6,5,0,0,0,196
12403146251,0,0,0,0,0,0,0,0
12403146252,97,3,3,5,0,0,0,108
12403146253,0,0,0,0,0,0,0,0
12403146254,34,3,0,0,0,0,0,35
12403146255,112,11,5,0,0,0,0,125
12403146256,63,5,7,0,0,0,0,73
12403146257,75,10,0,5,0,0,0,94
12403146258,26,8,0,0,0,0,0,34
12403146259,0,0,0,0,0,0,0,0
12403146260,132,4,4,0,0,0,0,146
12403146261,69,10,0,0,0,0,0,80
12403146262,47,4,0,0,0,0,0,51
12403146263,41,7,0,0,0,0,0,46
12403146301,12,0,0,0,0,0,0,14
12403146302,43,0,0,3,0,0,0,49
12403146303,57,7,0,0,0,0,0,67
12403146305,47,3,0,6,0,0,0,55
12403146306,42,0,5,5,0,0,0,47
12403146307,67,4,0,0,0,0,0,73
12403146310,39,0,6,0,0,0,0,45
12403146311,27,0,0,0,0,0,0,28
12403146312,47,8,0,4,0,0,0,56
12403146313,31,3,0,0,0,0,0,40
12403146314,26,4,0,0,0,0,0,35
12403146315,59,6,3,0,0,0,0,70
12403146316,20,0,0,0,0,0,0,26
12403146317,24,0,0,0,0,0,0,28
12403146318,18,7,0,0,0,0,0,25
12403146319,61,5,0,0,0,0,0,63
12403146320,41,6,0,0,0,0,0,46
12403146321,8,0,0,0,0,0,0,5
12403146322,53,9,6,0,0,0,0,60
12403146323,106,3,4,0,0,0,0,111
12403146324,60,0,0,3,0,0,0,63
12403146325,101,4,8,4,0,0,0,115
12403146326,59,8,0,0,0,0,0,67
12403146327,52,11,10,0,0,0,0,75
12403146328,133,12,6,0,0,0,0,161
12403146329,30,3,0,0,0,0,0,38
12403146330,34,0,0,0,0,0,0,31
12403146331,81,5,9,0,0,0,0,92
12403146332,59,7,4,0,0,0,0,67
12403146333,121,8,8,3,0,0,0,141
12403146334,67,6,5,0,0,0,0,89
12403146401,20,7,0,0,0,0,0,25
12403146402,18,3,0,0,0,0,0,19
12403146403,33,5,3,0,0,0,0,44
12403146404,15,0,0,0,0,0,0,15
12403146405,22,0,0,0,0,0,0,21
12403146406,3,0,0,0,0,0,0,3
12403146407,61,7,0,0,0,0,0,70
12403146408,62,8,0,0,0,0,0,73
12403146409,38,5,3,0,0,0,0,52
12403146410,17,3,4,0,0,0,0,21
12403146411,38,3,0,0,0,0,0,40
12403146412,14,7,0,0,0,0,0,27
12403146413,12,8,0,0,0,0,0,24
12403146414,17,0,0,0,0,0,0,23
12403146416,20,0,0,0,0,0,0,18
12403146417,21,3,5,0,0,0,0,27
12403146418,28,0,0,0,0,0,0,40
12403146419,42,3,4,0,0,0,0,51
12403146420,28,3,0,0,0,0,0,39
12403146421,24,5,4,0,0,0,0,32
12403146422,21,4,0,0,0,0,0,25
12403146423,24,5,0,0,0,0,0,28
12403146424,4,3,0,0,0,0,0,8
12403146425,28,4,0,0,0,0,0,36
12403146426,3,0,0,0,0,0,0,6
12403146427,0,0,0,0,0,0,0,0
12403146429,35,11,9,0,0,0,0,48
12403146430,46,6,4,0,0,0,0,51
12403146431,54,16,5,0,0,0,0,70
12403146432,34,3,4,0,0,0,0,39
12403146433,8,4,0,0,0,0,0,11
12403146434,20,0,0,0,0,0,0,21
12403146435,24,0,0,0,0,0,0,27
12403146436,16,3,0,0,0,0,0,19
12403146437,32,3,0,0,0,0,0,37
12403146438,53,5,3,0,0,0,0,66
12403146439,13,0,0,0,0,0,0,13
12403146440,29,9,0,0,0,0,0,32
12403146441,40,5,3,0,0,0,0,50
12403146442,57,8,3,0,0,0,0,67
12403146501,92,6,6,0,0,0,0,102
12403146502,0,0,0,0,0,0,0,0
12403146504,121,11,4,0,0,0,0,134
12403146505,56,0,0,0,0,0,0,61
12403146507,73,0,4,0,0,0,0,71
12403146508,41,6,5,0,0,0,0,59
12403146509,37,0,3,0,0,0,0,38
12403146510,36,5,8,0,0,0,0,46
12403146511,47,7,5,0,0,0,0,57
12403146512,27,4,0,0,0,0,0,33
12403146514,52,9,0,0,0,0,0,54
12403146515,45,3,0,0,0,0,0,53
12403146516,57,7,0,0,0,0,0,64
12403146517,17,7,0,0,0,0,0,25
12403146518,35,0,0,0,0,0,0,36
12403146519,0,0,0,0,0,0,0,0
12403146520,78,4,3,0,0,0,0,87
12403170701,30,7,3,0,0,0,0,43
12403170702,54,3,7,0,0,0,0,64
12403170703,41,3,4,0,0,0,0,47
12403170704,31,4,0,0,0,0,0,32
12403170705,60,5,10,0,0,0,0,70
12403170706,20,3,3,0,0,0,0,27
12403170707,51,6,4,0,0,0,0,62
12403170708,57,4,0,0,0,0,0,70
12403170709,49,4,0,0,0,0,0,50
12403170710,64,4,6,5,0,0,0,82
12403170711,52,7,4,0,0,0,0,67
12403170712,42,9,4,0,0,0,0,50
12403170713,33,0,0,0,0,0,0,42
12403170714,29,4,0,0,0,0,0,38
12403170715,7,0,0,0,0,0,0,11
12403170716,27,5,0,0,0,0,0,29
12403170717,37,0,5,0,0,0,0,49
12403170718,44,7,0,0,0,0,0,43
12403170719,33,5,3,0,0,0,0,39
12403170720,23,0,0,0,0,0,0,28
12403170721,42,0,0,0,0,0,0,47
12403170722,60,7,3,0,0,0,0,69
12403170723,23,0,0,0,0,0,0,23
12403170724,55,6,0,0,0,0,0,64
12403170725,62,8,0,0,0,0,0,71
12403170726,49,5,5,0,0,0,0,58
12403170727,28,8,5,0,0,0,0,39
12403170728,28,0,0,0,0,0,0,33
12403170729,31,3,3,0,0,0,0,38
12403170730,71,0,5,0,0,0,0,79
12403170731,22,3,0,0,0,0,0,29
12403170732,17,4,0,0,0,0,0,19
12403170733,62,6,3,4,0,0,0,77
12403170734,54,7,0,0,0,0,0,63
12403170735,58,9,4,0,0,0,0,78
12403170736,37,4,3,0,0,0,0,44
12403170737,35,3,4,0,0,0,0,43
12403170738,31,3,5,0,0,0,0,39
12403170739,47,7,0,0,0,0,0,57
12403170740,0,0,0,0,0,0,0,4
12403170741,42,3,0,0,0,0,0,44
12403170742,24,5,0,0,0,0,0,30
12403170743,35,4,3,0,0,0,0,44
12403170744,48,0,5,0,0,0,0,54
12403170745,54,5,6,0,0,0,0,59
12403170746,83,10,3,3,0,0,0,100
12403170747,62,3,5,0,0,0,0,70
12403170801,59,3,7,5,0,0,0,71
12403170802,39,4,0,0,0,0,0,39
12403170803,67,7,3,0,0,0,0,76
12403170804,41,4,0,0,0,0,0,53
12403170805,55,6,0,0,0,0,0,63
12403170806,42,6,0,0,0,0,3,54
12403170807,98,12,6,0,0,0,5,119
12403170808,84,7,0,0,0,0,0,94
12403170809,55,4,4,0,0,0,0,64
12403170810,72,12,5,0,0,0,0,90
12403170811,59,5,3,4,0,0,0,64
12403170812,108,9,5,0,0,0,0,124
12403170813,50,3,0,0,0,0,0,61
12403170814,83,16,5,0,0,0,0,104
12403170815,93,6,0,0,0,0,0,104
12403170816,56,4,0,0,0,0,0,65
12403170817,67,3,4,3,0,0,0,71
12403170818,62,8,3,0,0,0,0,73
12403170819,48,5,0,0,0,0,0,55
12403170820,43,3,3,0,0,0,0,50
12403170821,87,8,3,0,0,0,0,96
12403170822,76,9,4,0,0,0,0,86
12403170823,90,7,3,0,0,0,0,100
12403170824,80,8,0,0,0,0,0,85
12403170825,86,5,10,0,0,0,0,106
12403170826,110,11,14,0,0,0,0,138
12403170827,74,7,6,0,0,0,0,89
12403170828,0,0,0,0,0,0,0,0
12404146601,60,6,3,0,0,0,0,64
12404146602,16,0,3,0,0,0,0,19
12404146603,38,5,3,0,0,0,0,51
12404146604,39,8,3,0,0,0,0,50
12404146605,49,14,6,0,0,0,0,62
12404146606,0,0,0,0,0,0,0,0
12404146607,13,0,0,0,0,0,0,15
12404146608,27,0,0,0,0,0,0,26
12404146609,32,7,0,0,0,0,0,38
12404146610,17,9,4,0,0,0,0,24
12404146611,41,4,0,0,0,0,0,53
12404146612,40,6,8,0,0,0,0,49
12404146613,47,9,3,0,0,0,0,54
12404146614,42,8,5,0,0,0,0,54
12404146615,51,4,8,8,0,0,0,64
12404146616,37,4,3,0,0,0,0,43
12404146617,46,5,10,0,0,0,0,57
12404146618,5,0,0,0,0,0,0,10
12404146619,26,0,0,0,0,0,0,29
12404146620,44,4,4,0,0,0,0,47
12404146621,12,10,0,0,0,0,0,20
12404146622,40,3,6,0,0,0,0,47
12404146623,30,6,5,0,0,0,0,36
12404146624,10,4,0,0,0,0,0,15
12404146626,38,7,0,0,0,0,0,44
12404146627,58,14,6,0,0,0,0,81
12404146628,29,8,4,0,0,0,0,41
12404146629,37,3,0,0,0,0,0,43
12404146630,17,4,0,0,0,0,0,23
12404146631,30,3,0,0,0,0,6,41
12404146632,16,0,0,0,0,0,0,22
12404146633,39,10,5,0,0,0,0,58
12404146634,48,5,5,0,0,0,0,65
12404146635,99,11,5,0,0,0,0,110
12404146636,0,0,0,0,0,0,0,0
12404146637,39,11,4,0,0,0,0,58
12404146638,42,4,4,0,0,0,0,45
12404146701,0,0,0,0,0,0,0,0
12404146702,44,8,5,0,0,0,0,55
12404146703,23,6,0,0,0,0,0,27
12404146704,23,0,0,0,0,0,0,23
12404146705,0,0,0,0,0,0,0,0
12404146706,0,0,0,0,0,0,0,0
12404146707,49,7,4,3,0,0,0,56
12404146708,0,0,0,0,0,0,0,0
12404146709,20,0,0,0,0,0,0,28
12404146710,29,9,5,3,0,0,0,45
12404146711,21,6,0,0,0,0,0,29
12404146712,25,8,0,0,0,0,0,30
12404146713,22,3,0,0,0,0,0,30
12404146714,30,6,0,0,0,0,0,32
12404146715,57,3,0,0,0,0,0,69
12404146716,44,8,5,0,0,0,0,52
12404146717,20,0,5,0,0,0,0,27
12404146718,44,7,5,0,0,0,0,50
12404146719,28,8,3,0,0,0,0,33
12404146720,14,3,0,0,0,0,0,19
12404146721,31,7,4,0,0,0,0,36
12404146722,39,7,3,0,0,0,0,44
12404146723,23,0,0,0,0,0,0,27
12404146724,22,3,0,0,0,0,0,31
12404146725,33,10,0,0,0,0,0,46
12404146726,26,3,4,0,0,0,0,34
12404146727,25,0,4,0,0,0,0,20
12404146728,25,7,4,0,0,0,0,32
12404146729,16,0,4,0,0,0,0,25
12404146730,64,4,9,0,0,0,0,74
12404146731,50,4,4,0,0,0,0,57
12404146732,33,7,0,0,0,0,0,36
12404146733,34,4,0,3,0,0,0,46
12404146734,16,0,0,0,0,0,0,23
12404146735,47,6,0,0,0,0,5,53
12404146736,48,3,0,3,0,0,0,53
12404146737,53,7,3,0,0,0,0,61
12404146738,39,9,4,0,0,0,0,54
12404146739,64,3,4,0,0,0,0,71
12404146740,50,4,8,0,0,0,0,58
12404146741,65,8,3,0,0,0,3,82
12404146742,47,8,3,0,0,0,0,62
12404146743,25,0,7,0,0,0,0,38
12404146744,55,0,3,0,0,0,0,63
12404146745,36,7,9,0,0,0,0,45
12404146801,50,5,10,0,0,0,0,65
12404146802,47,9,4,0,0,0,0,57
12404146803,70,0,5,3,0,0,0,77
12404146804,21,5,4,0,0,0,0,38
12404146805,56,4,4,0,0,0,0,60
12404146806,31,3,0,0,0,0,0,33
12404146807,36,5,0,0,0,0,0,45
12404146808,0,0,0,0,0,0,0,0
12404146809,0,0,0,0,0,0,0,0
12404146810,35,0,0,0,0,0,0,41
12404146811,46,4,0,0,0,0,0,47
12404146812,26,0,0,4,0,0,0,27
12404146813,39,5,3,0,0,0,0,45
12404146814,27,0,0,0,0,0,0,30
12404146815,44,0,0,0,0,0,0,48
12404146816,61,5,0,0,0,0,4,70
12404146817,46,14,0,0,0,0,0,51
12404146818,58,5,3,0,0,0,5,69
12404146819,62,4,3,0,0,0,0,73
12405146901,59,10,10,0,0,0,0,71
12405146902,59,4,0,0,0,0,0,65
12405146903,37,0,0,0,0,0,0,40
12405146904,39,0,0,0,0,0,0,44
12405146905,37,5,0,0,0,0,0,44
12405146906,61,0,0,0,0,0,0,66
12405146907,0,0,0,0,0,0,0,0
12405146908,0,0,0,0,0,0,0,0
12405146909,63,0,0,0,0,0,0,71
12405146910,16,0,0,0,0,0,0,14
12405146911,67,4,0,0,0,0,0,75
12405146912,38,6,0,0,0,0,0,40
12405146913,44,3,5,0,0,0,0,52
12405146914,36,0,5,0,0,0,0,42
12405146915,56,10,3,0,0,0,0,70
12405146916,47,7,4,0,0,0,0,59
12405146917,18,4,5,0,0,0,0,27
12405146918,58,9,5,0,0,0,0,71
12405146919,50,9,4,0,0,0,0,68
12405146920,62,5,5,0,0,0,0,68
12405147001,53,0,0,0,0,0,3,58
12405147002,50,4,4,0,0,0,0,53
12405147003,75,7,3,0,0,0,0,90
12405147004,43,3,0,0,0,0,0,49
12405147005,64,3,7,0,0,0,0,80
12405147006,75,6,5,0,0,0,0,87
12405147007,78,8,4,0,0,0,0,91
12405147008,60,3,3,0,0,0,0,66
12405147009,48,8,0,0,0,0,0,59
12405147010,69,6,0,0,0,0,0,89
12405147011,42,6,0,0,0,0,0,53
12405147012,51,3,5,0,0,0,0,64
12405147013,79,9,4,0,0,0,0,92
12405147014,30,3,0,0,0,0,0,37
12405147015,60,3,0,0,0,0,0,67
12405147016,63,5,3,0,0,0,0,68
12405147017,63,5,3,0,0,0,0,74
12405147018,34,10,0,0,0,0,0,44
12405147019,58,5,0,0,0,0,0,67
12405147020,70,6,7,0,0,0,0,79
12405147021,49,9,3,3,0,0,0,66
12405147022,41,10,0,0,0,0,0,56
12405147023,65,9,3,0,0,0,0,76
12405147024,82,10,4,4,0,0,0,95
12405147026,56,8,0,0,0,0,0,65
12405147027,37,4,3,0,0,0,0,46
12405147028,35,10,3,0,0,0,0,51
12405147029,57,3,4,0,0,0,0,63
12405147030,61,8,6,0,0,0,0,72
12405147031,54,9,0,0,0,0,0,61
12405147032,68,5,0,3,0,0,0,84
12405147033,45,3,3,0,0,0,0,46
12405147034,69,0,4,0,0,0,0,75
12405147035,39,3,0,0,0,0,0,46
12405147036,57,3,4,0,0,0,0,70
12405147037,53,3,0,0,0,0,0,57
12405147038,40,6,0,0,0,0,0,43
12405147039,54,5,3,0,0,0,0,64
12405147040,39,3,3,0,0,0,0,42
12405147042,46,10,4,0,0,0,0,60
12405147043,40,0,0,0,5,0,0,48
12405147044,43,5,5,0,0,0,0,54
12405147045,45,0,3,0,0,0,0,45
12405147046,37,6,0,0,0,0,0,51
12405147047,10,0,0,0,0,0,0,11
12405158001,46,6,4,0,0,0,0,51
12405158002,85,5,5,0,0,0,0,94
12405158003,33,0,4,0,0,0,0,40
12405158004,116,14,4,0,0,0,0,128
12405158005,63,8,3,0,0,0,0,77
12405158006,103,16,5,3,0,0,0,129
12405158007,69,12,4,0,0,0,0,84
12405158008,47,3,6,0,0,0,0,61
12405158009,36,3,5,4,0,0,0,43
12405158010,50,0,0,0,0,0,0,53
12405158011,33,6,0,0,0,0,0,49
12405158012,56,11,0,0,0,0,0,68
12405158013,40,0,6,0,0,0,0,40
12405158014,57,7,6,0,0,0,0,68
12405158015,53,3,0,0,0,0,0,64
12405158016,50,8,5,0,0,0,0,72
12405158017,67,4,3,0,0,0,0,76
12405158018,30,0,4,0,0,0,0,36
12405158019,53,7,0,0,0,0,0,56
12405158020,43,3,3,0,0,0,3,49
12405158021,74,0,4,0,0,0,0,83
12405158022,50,6,6,0,0,0,0,63
12405158101,61,11,9,0,0,0,0,77
12405158102,66,6,0,0,0,0,0,73
12405158103,24,3,0,0,0,0,0,24
12405158105,61,9,0,0,0,0,0,78
12405158109,56,5,3,3,0,0,0,72
12405158110,48,4,0,0,0,0,0,54
12405158111,70,7,0,0,0,0,0,75
12405158112,51,14,5,0,0,0,0,71
12405158113,50,0,0,0,0,0,0,54
12405158114,25,0,0,0,0,0,0,30
12405158115,0,0,0,0,0,0,0,0
12405158116,0,0,0,0,0,0,0,0
12405158117,36,11,0,0,0,0,0,51
12405158118,32,10,0,0,0,0,0,46
12405158119,31,5,4,0,0,0,0,44
12405158120,42,3,0,0,0,0,0,54
12405158121,0,0,0,0,0,0,0,0
12405158122,51,10,0,0,0,0,0,61
12405158123,33,3,5,0,0,0,0,44
12405158124,31,9,4,0,0,0,0,43
12405158125,38,0,0,0,0,0,0,40
12405158126,31,8,7,0,0,0,3,42
12405158127,35,0,3,0,0,0,0,38
12405158128,42,5,0,0,0,0,0,50
12405158129,37,0,3,0,0,0,0,42
12405158130,31,4,0,3,0,0,0,38
12405158131,32,4,0,0,0,0,0,41
12405158132,41,4,0,0,0,0,3,46
12405158133,25,6,4,0,0,0,0,43
12405158134,60,3,3,0,0,0,0,76
12405158135,0,0,0,0,0,0,0,0
12405158136,40,4,0,0,0,0,0,54
12405158137,18,4,0,0,0,0,0,24
12405158138,24,3,4,0,0,0,0,30
12405158139,9,8,0,0,0,0,0,14
12405158140,19,0,0,0,0,0,0,15
12405158141,52,3,5,4,0,0,0,63
12405158142,21,0,0,0,0,0,0,21
12405158143,31,3,0,0,0,0,0,29
12405158144,34,6,0,0,0,0,0,35
12501147501,0,0,0,0,0,0,0,0
12501158201,28,3,0,0,0,0,0,29
12501158202,89,7,0,0,0,0,3,102
12501158203,0,0,0,0,0,0,0,0
12501158204,69,5,0,0,0,0,0,77
12501158205,60,3,0,0,0,0,0,63
12501158206,59,3,0,0,0,0,0,61
12501158207,53,4,0,0,0,0,0,59
12501158209,44,0,0,0,0,0,0,45
12501158210,56,0,0,0,0,0,0,55
12501158211,54,3,0,0,0,0,0,61
12501158212,81,0,0,0,0,0,0,77
12501158213,46,0,0,0,0,0,0,46
12501158214,34,3,0,0,0,0,0,42
12501158215,78,5,0,4,0,0,0,86
12501158216,36,0,4,0,0,0,0,46
12501158217,47,0,3,0,0,0,0,54
12501158218,42,4,3,0,0,0,0,49
12501158219,66,3,0,0,0,0,0,71
12501158221,51,6,0,0,0,0,0,52
12501158222,81,4,0,0,0,0,0,83
12501158223,55,0,0,0,0,0,0,56
12501158224,62,6,3,8,0,0,0,76
12501158225,48,3,0,0,0,0,0,54
12501158226,55,6,0,0,0,0,0,54
12501158227,30,0,5,0,0,0,0,31
12501158228,62,4,0,0,0,0,0,71
12501158229,48,5,0,0,0,0,0,51
12501158230,33,0,0,0,0,0,0,34
12501158231,51,0,0,0,0,0,0,57
12501158232,42,3,0,0,0,0,0,49
12501158233,58,3,0,0,0,0,0,62
12501158234,67,0,0,0,0,0,0,73
12501158235,50,4,0,0,0,0,0,59
12501158236,0,0,0,0,0,0,0,0
12501158237,39,0,0,0,0,0,0,43
12501158238,66,5,0,0,0,0,0,70
12501158239,37,0,0,0,0,0,0,40
12501158240,26,4,0,0,0,0,0,27
12501158301,31,3,0,0,0,0,0,38
12501158302,35,0,0,0,0,0,0,35
12501158303,8,0,0,0,0,0,0,8
12501158304,24,3,0,0,0,0,0,31
12501158305,20,0,0,0,0,0,0,26
12501158306,55,5,0,0,0,0,0,60
12501158307,78,5,0,0,0,0,0,87
12501158308,42,6,0,0,0,0,0,43
12501158309,36,0,0,6,0,0,0,41
12501158310,34,0,0,0,0,0,0,35
12501158311,43,0,0,0,0,0,0,39
12501158312,31,0,0,0,0,0,0,36
12501158313,82,9,0,0,0,0,0,88
12501158314,0,0,0,0,0,0,0,0
12501158315,59,0,0,0,0,0,0,68
12501158316,46,4,0,0,0,0,0,49
12501158317,32,0,0,0,0,0,0,39
12501158318,0,0,0,0,0,0,0,0
12501158319,45,6,0,0,0,0,0,47
12501158320,54,4,3,0,0,0,0,64
12501158321,38,3,0,0,0,0,0,36
12501158322,22,0,0,0,0,0,0,22
12501158323,24,3,0,0,0,0,0,22
12501158324,5,0,0,0,0,0,0,5
12501158325,27,5,0,0,0,0,0,34
12501158326,27,0,0,4,0,0,0,35
12501158401,64,5,7,0,0,0,0,73
12501158402,135,3,0,0,0,0,0,144
12501158403,71,0,0,0,0,0,0,77
12501158404,60,4,0,4,0,0,0,69
12501158405,86,3,0,0,0,0,0,87
12501158406,36,5,0,0,0,0,0,45
12501158407,42,5,0,0,0,0,0,41
12501158408,80,0,0,5,0,0,0,85
12501158409,69,7,0,0,0,0,0,68
12501158410,50,0,0,0,0,0,0,53
12501158411,67,0,0,0,0,0,0,66
12501158412,31,0,0,0,0,0,0,30
12501158413,64,4,0,0,0,0,0,66
12501158414,64,0,0,0,0,0,0,68
12501158415,0,0,0,0,0,0,0,0
12501158416,67,0,6,0,0,0,0,70
12501158417,91,0,0,0,0,0,0,93
12501158418,42,6,0,0,0,0,0,51
12501158419,0,0,0,0,0,0,0,0
12501158501,21,0,0,0,0,0,0,23
12501158502,38,0,0,0,0,0,0,40
12501158503,20,0,0,0,0,0,0,21
12501158504,77,5,0,3,0,0,0,88
12501158505,34,4,4,0,0,0,0,39
12501158506,56,4,3,0,0,0,0,64
12501158507,44,0,0,4,0,0,0,56
12501158508,43,0,4,0,0,0,0,49
12501158509,36,0,0,0,0,0,0,37
12501158510,0,0,0,0,0,0,0,0
12501158511,24,0,0,0,0,0,0,26
12501158512,58,0,0,3,0,0,0,64
12501158513,35,3,3,0,0,0,0,48
12501158514,27,5,0,0,0,0,0,32
12501158515,34,0,0,0,0,0,0,38
12501158516,56,4,0,0,0,0,0,60
12501158517,45,7,0,0,0,0,0,50
12501158518,34,0,0,0,0,0,0,39
12501158519,44,0,0,0,0,0,0,42
12501158520,50,6,0,4,0,0,0,53
12501158521,47,4,0,0,0,0,0,53
12501158522,43,3,0,0,0,0,0,45
12501158523,39,5,0,0,0,0,0,39
12501158524,46,3,0,0,0,0,0,49
12501158601,108,3,0,0,0,0,0,115
12501158602,67,0,5,0,0,0,0,73
12501158604,53,10,0,0,0,0,0,62
12501158605,60,0,0,0,0,0,0,66
12501158606,39,0,0,0,0,0,0,41
12501158607,0,0,0,0,0,0,0,0
12501158608,43,0,0,0,0,0,0,43
12501158609,46,0,0,0,0,0,0,45
12501158612,39,0,0,0,0,0,0,40
12501158613,24,4,0,3,0,0,0,31
12501158614,70,0,0,4,0,0,0,76
12501158615,53,4,3,0,0,0,0,63
12501158616,59,10,0,0,0,0,0,64
12501158617,12,0,0,0,0,0,0,20
12501158618,48,0,0,0,0,0,0,55
12501158619,56,3,0,0,0,0,0,55
12501158620,60,9,0,0,0,0,0,68
12501158621,39,9,0,0,0,0,0,49
12501158622,56,6,0,0,0,0,0,66
12501158623,76,0,5,5,0,0,0,85
12501158624,27,0,0,0,0,0,0,28
12501158625,29,0,0,0,0,0,0,34
12501158627,64,0,0,0,0,0,0,64
12501158628,0,0,0,0,0,0,0,0
12501158629,29,0,0,3,0,0,0,33
12501158630,32,0,0,0,0,0,0,37
12501158632,56,0,0,0,0,0,0,56
12501158633,70,6,0,0,0,0,0,75
12501158634,0,0,0,0,0,0,0,0
12501158635,39,0,0,3,0,0,0,43
12501158636,0,0,0,0,0,0,0,0
12501158637,44,0,0,0,0,0,0,43
12501158638,57,0,0,0,0,0,0,63
12501158639,56,3,0,0,0,0,0,57
12501158640,43,6,0,0,0,0,0,44
12501158642,49,0,0,0,0,0,0,56
12501158643,0,0,0,0,0,0,0,0
12501158644,22,0,0,0,0,0,0,27
12501158645,26,0,0,0,0,0,0,26
12501158646,45,0,0,0,0,0,0,43
