region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
UCL115025,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,221,210,431,39,34,73,11,0,11,0,3,3,9,7,16,6,0,6,72,89,161,358,349,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,23,42,65,12,11,23,403,410,813
UCL115026,3,6,9,3,3,6,0,0,0,0,3,3,0,0,0,293,237,530,6,11,17,6,0,6,9,0,9,3,0,3,0,3,3,0,0,0,323,263,586,0,0,0,0,0,0,0,0,0,5,9,14,3,5,8,0,0,0,8,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,14,25,7,0,7,0,0,0,0,0,0,7,0,7,4,10,14,32,47,79,3,0,3,380,334,714
UCL115027,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,72,78,150,5,8,13,8,0,8,4,0,4,0,0,0,3,3,6,10,12,22,102,104,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22,10,24,34,4,0,4,128,138,266
UCL115028,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,135,117,252,8,12,20,13,3,16,3,0,3,4,0,4,4,0,4,41,46,87,208,181,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,13,20,33,17,38,55,3,3,6,244,245,489
UCL115029,0,0,0,3,4,7,3,0,3,0,0,0,0,0,0,519,351,870,51,28,79,15,3,18,3,3,6,0,0,0,6,0,6,9,3,12,609,392,1001,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,19,3,22,0,0,0,0,0,0,0,0,0,0,0,0,7,23,30,103,96,199,5,5,10,743,519,1262
UCL115030,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,254,225,479,12,19,31,18,0,18,3,0,3,9,16,25,4,0,4,15,13,28,318,273,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,29,28,57,30,48,78,3,3,6,383,355,738
UCL115031,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,137,178,315,18,6,24,3,0,3,4,0,4,13,0,13,4,0,4,19,23,42,198,211,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,29,49,23,38,61,13,7,20,257,285,542
UCL115032,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,131,99,230,12,18,30,8,3,11,0,0,0,0,0,0,4,0,4,20,34,54,184,154,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,14,37,51,11,5,16,218,204,422
UCL115033,14,4,18,3,0,3,0,0,0,0,0,0,0,0,0,295,286,581,15,17,32,19,0,19,3,0,3,5,0,5,3,3,6,15,20,35,372,330,702,0,3,3,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,3,15,0,3,3,0,0,0,0,0,0,0,3,3,46,55,101,44,72,116,3,3,6,477,466,943
UCL115034,6,0,6,0,0,0,3,6,9,0,0,0,0,0,0,271,222,493,12,23,35,7,0,7,3,0,3,3,0,3,5,4,9,16,19,35,326,274,600,0,4,4,9,3,12,0,0,0,22,21,43,0,7,7,0,0,0,31,35,66,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,3,10,42,38,80,9,8,17,0,0,0,0,0,0,9,8,17,36,49,85,46,83,129,4,4,8,463,456,919
UCL115035,4,0,4,0,3,3,0,0,0,0,0,0,0,0,0,589,466,1055,33,57,90,23,0,23,20,0,20,0,4,4,5,3,8,23,36,59,697,569,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,4,5,9,0,0,0,0,0,0,3,3,6,3,3,6,18,37,55,58,116,174,15,11,26,795,741,1536
UCL115036,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,312,267,579,26,11,37,21,0,21,3,0,3,3,0,3,3,0,3,0,6,6,371,287,658,0,4,4,0,0,0,0,0,0,11,3,14,0,3,3,0,0,0,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,14,25,0,0,0,0,0,0,0,0,0,0,0,0,9,15,24,27,54,81,6,5,11,424,375,799
UCL115037,0,0,0,3,8,11,0,0,0,0,0,0,3,4,7,561,540,1101,33,59,92,25,0,25,15,3,18,116,81,197,14,15,29,107,97,204,877,807,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,4,11,15,0,0,0,0,0,0,4,0,4,4,0,4,128,151,279,120,156,276,24,16,40,1157,1141,2298
UCL115038,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,380,290,670,26,34,60,13,0,13,5,0,5,4,0,4,4,0,4,9,11,20,445,335,780,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,9,4,13,0,3,3,0,0,0,0,0,0,0,3,3,19,34,53,45,63,108,4,15,19,522,454,976
UCL115039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,235,202,437,13,22,35,4,0,4,3,0,3,5,0,5,3,0,3,3,6,9,266,233,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,15,21,26,41,67,0,3,3,302,292,594
UCL115040,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,186,160,346,22,10,32,13,0,13,4,0,4,6,0,6,7,0,7,23,13,36,261,186,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,14,28,20,40,60,9,5,14,310,245,555
UCL115041,0,0,0,37,8,45,0,0,0,0,3,3,0,11,11,641,463,1104,83,47,130,15,3,18,9,3,12,17,0,17,6,4,10,70,75,145,878,617,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,10,23,33,136,101,237,14,12,26,1044,760,1804
UCL115042,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,273,223,496,17,12,29,10,0,10,0,0,0,4,0,4,0,0,0,10,8,18,314,249,563,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,12,14,26,32,40,72,8,6,14,374,312,686
UCL115043,0,0,0,26,5,31,0,0,0,0,0,0,0,0,0,329,308,637,63,42,105,15,0,15,0,0,0,6,0,6,7,7,14,51,63,114,497,425,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,6,3,9,3,0,3,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,8,19,27,34,51,85,22,13,35,570,511,1081
UCL115044,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,240,196,436,28,25,53,11,0,11,4,0,4,0,0,0,0,0,0,13,23,36,299,244,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,23,47,70,3,7,10,335,313,648
UCL115045,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,230,250,480,29,36,65,29,0,29,6,3,9,3,0,3,3,5,8,50,72,122,350,369,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23,44,63,107,13,7,20,418,454,872
UCL115046,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,285,255,540,47,41,88,19,0,19,3,3,6,0,0,0,5,0,5,34,33,67,396,335,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,27,38,55,93,20,3,23,466,408,874
UCL115047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,111,244,14,8,22,10,0,10,6,0,6,0,0,0,0,0,0,12,11,23,175,130,305,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,28,41,7,5,12,198,175,373
UCL115048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,141,325,7,20,27,11,0,11,0,0,0,0,0,0,4,0,4,5,11,16,211,172,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,32,28,60,4,3,7,253,214,467
UCL115049,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,303,238,541,33,22,55,35,0,35,0,0,0,0,0,0,3,0,3,22,26,48,396,290,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,35,62,97,9,9,18,459,376,835
UCL115050,0,4,4,6,3,9,0,0,0,0,0,0,4,0,4,435,347,782,19,32,51,30,3,33,4,0,4,7,3,10,5,0,5,12,9,21,522,401,923,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,29,45,46,86,132,11,11,22,602,527,1129
UCL115051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,107,254,18,7,25,11,0,11,0,0,0,3,3,6,0,0,0,11,19,30,190,136,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,17,27,44,0,0,0,213,174,387
UCL115052,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,194,173,367,14,23,37,3,0,3,4,0,4,3,0,3,3,0,3,11,8,19,232,207,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,21,42,39,81,3,8,11,282,270,552
UCL115053,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,243,175,418,36,20,56,3,0,3,3,0,3,3,3,6,3,0,3,17,20,37,311,218,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,41,43,84,6,6,12,366,281,647
UCL115054,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,107,105,212,12,5,17,7,0,7,0,0,0,3,0,3,3,0,3,22,15,37,158,125,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,16,26,15,28,43,0,4,4,186,173,359
UCL115055,16,10,26,0,0,0,0,0,0,0,0,0,0,0,0,207,167,374,12,8,20,21,0,21,3,3,6,0,0,0,3,0,3,3,3,6,265,191,456,0,0,0,0,0,0,0,0,0,3,4,7,3,3,6,0,0,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,7,16,4,0,4,0,0,0,0,0,0,4,0,4,3,23,26,27,29,56,6,4,10,314,254,568
UCL115056,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,288,221,509,25,20,45,18,0,18,5,0,5,0,0,0,0,0,0,28,29,57,364,274,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27,40,49,89,8,8,16,430,346,776
UCL115057,0,0,0,21,0,21,0,0,0,0,0,0,3,0,3,334,339,673,58,35,93,32,0,32,3,3,6,3,0,3,14,5,19,45,41,86,513,423,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,27,46,54,94,148,15,21,36,609,565,1174
UCL115058,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,360,353,713,18,24,42,6,4,10,0,0,0,6,0,6,3,4,7,24,22,46,422,407,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,18,27,43,112,155,3,3,6,485,540,1025
UCL115059,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,303,252,555,20,33,53,16,3,19,3,3,6,19,8,27,5,3,8,27,40,67,397,342,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,17,23,40,53,56,109,7,3,10,479,433,912
UCL115060,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,163,127,290,8,22,30,9,0,9,3,0,3,0,0,0,3,0,3,12,11,23,201,165,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9,14,23,25,40,65,3,4,7,241,226,467
UCL115061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,223,479,12,14,26,17,0,17,8,0,8,8,0,8,3,0,3,45,37,82,349,274,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,29,40,28,47,75,6,4,10,400,354,754
UCL115062,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,354,260,614,39,19,58,9,0,9,14,3,17,12,0,12,25,3,28,363,38,401,819,326,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18,32,61,93,8,10,18,872,410,1282
UCL115063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,118,237,16,9,25,9,0,9,3,0,3,3,0,3,4,0,4,8,3,11,162,130,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,14,33,47,3,4,7,185,172,357
UCL115064,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,243,220,463,7,20,27,22,0,22,3,0,3,3,0,3,3,0,3,3,0,3,287,244,531,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,14,22,36,21,38,59,4,6,10,337,313,650
UCL115065,0,4,4,3,5,8,0,0,0,0,0,0,0,0,0,208,175,383,10,14,24,19,0,19,0,0,0,0,0,0,3,0,3,7,4,11,250,202,452,3,0,3,0,0,0,0,0,0,13,7,20,0,0,0,0,0,0,16,7,23,0,0,0,0,0,0,0,4,4,3,0,3,0,0,0,3,4,7,4,0,4,23,11,34,0,3,3,0,0,0,0,0,0,0,3,3,10,18,28,18,46,64,6,4,10,307,284,591
UCL115066,12,5,17,4,4,8,0,0,0,0,0,0,0,0,0,663,509,1172,61,53,114,15,0,15,0,3,3,3,0,3,5,3,8,29,35,64,792,612,1404,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,3,9,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,7,3,10,16,6,22,0,0,0,0,0,0,0,0,0,0,0,0,40,60,100,99,156,255,13,8,21,960,842,1802
UCL115067,0,0,0,9,5,14,0,0,0,0,0,0,0,0,0,284,295,579,37,33,70,27,0,27,3,0,3,7,0,7,3,3,6,41,34,75,411,370,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,27,50,40,64,104,9,3,12,489,464,953
UCL115068,6,7,13,0,3,3,0,0,0,0,0,0,0,0,0,586,479,1065,29,24,53,49,0,49,12,0,12,0,0,0,3,0,3,7,5,12,692,518,1210,0,5,5,0,0,0,0,0,0,4,10,14,3,0,3,0,0,0,7,15,22,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,4,0,4,14,15,29,3,3,6,0,0,0,0,0,0,3,3,6,13,26,39,57,75,132,9,10,19,788,647,1435
UCL115069,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,287,239,526,24,18,42,15,0,15,6,0,6,4,3,7,4,3,7,46,42,88,391,305,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,21,40,41,63,104,4,6,10,461,395,856
UCL115070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,116,260,16,19,35,11,0,11,0,0,0,0,0,0,6,0,6,10,7,17,187,142,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22,18,25,43,4,3,7,225,180,405
UCL115071,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,204,190,394,27,13,40,19,0,19,0,0,0,6,0,6,7,3,10,28,29,57,295,235,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,34,29,33,62,10,3,13,347,292,639
UCL115072,0,5,5,4,3,7,0,0,0,0,0,0,0,0,0,467,311,778,47,20,67,19,0,19,6,0,6,0,0,0,3,3,6,4,7,11,550,349,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,7,18,25,52,61,113,13,3,16,631,434,1065
UCL115073,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,267,192,459,37,14,51,7,3,10,0,0,0,0,0,0,0,0,0,19,38,57,330,253,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,15,18,44,41,85,13,8,21,397,317,714
UCL115074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,174,347,11,13,24,15,0,15,0,0,0,3,0,3,6,0,6,3,4,7,211,191,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,28,32,60,7,3,10,259,242,501
UCL115075,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,294,232,526,28,24,52,21,0,21,5,0,5,0,0,0,0,0,0,36,42,78,389,298,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,25,36,38,56,94,13,11,24,455,390,845
UCL115076,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,262,226,488,38,30,68,18,0,18,5,0,5,0,0,0,5,0,5,23,16,39,354,275,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,19,32,30,49,79,12,3,15,409,349,758
UCL115077,0,0,0,0,3,3,0,0,0,0,0,0,4,0,4,235,193,428,36,23,59,21,0,21,0,0,0,3,0,3,3,0,3,30,25,55,332,244,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,8,17,25,17,26,43,7,5,12,367,295,662
UCL115078,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,195,156,351,8,21,29,6,3,9,0,0,0,3,3,6,0,3,3,27,14,41,242,200,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,16,24,30,46,76,17,8,25,300,270,570
UCL115079,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,123,70,193,6,11,17,3,0,3,0,0,0,0,3,3,3,0,3,6,18,24,144,102,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,6,14,20,13,28,41,4,5,9,173,149,322
