UCL_CODE_2016,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
UCL115118,7,8,18,10,0,9,7,18,17,4,27,29,27,53,76,42,27,66,81,23,110,77,34,118,92,34,120,99,19,118,94,14,105,78,7,90,123,14,134,72,3,70,34,0,34,16,10,27,28,0,28,94,9,96,16,11,21,981,302,1284
UCL115119,7,11,18,3,15,14,6,36,42,7,60,71,27,137,164,26,63,88,108,58,171,81,56,133,94,50,138,141,35,172,68,27,95,65,28,91,163,32,201,115,4,123,62,7,69,31,6,35,90,6,96,115,7,120,28,52,79,1242,682,1924
UCL115120,6,9,23,7,8,10,3,24,25,4,57,64,46,170,216,29,62,93,125,42,164,84,27,108,77,29,110,74,19,98,51,16,62,37,10,51,72,15,85,45,0,49,32,0,31,30,3,28,22,0,22,72,4,81,11,44,54,827,545,1376
UCL115121,6,8,13,4,0,7,4,6,10,10,16,24,15,48,60,17,14,28,60,27,84,43,23,74,65,28,100,63,18,76,72,14,91,83,11,97,184,5,192,154,0,154,88,0,93,58,3,55,119,0,122,95,0,95,24,7,28,1163,233,1397
UCL115122,0,0,3,0,0,0,0,3,5,0,10,14,3,28,37,3,12,16,32,7,45,16,8,26,27,11,38,18,3,24,20,7,29,23,6,24,46,3,49,24,0,26,18,0,21,8,0,14,17,0,16,25,3,35,0,0,3,300,103,411
UCL115123,3,6,10,3,0,5,7,8,19,7,8,16,11,23,36,16,13,29,43,8,49,38,5,45,40,11,53,42,4,44,20,4,25,12,3,18,28,5,34,16,0,16,3,0,3,0,0,3,3,0,3,46,3,47,9,5,14,348,114,461
UCL115124,6,7,8,0,3,4,8,6,16,5,12,18,18,31,45,21,24,38,39,24,64,45,21,60,50,16,67,62,12,71,32,8,38,35,12,43,57,8,68,30,0,34,18,3,23,5,0,8,22,0,17,73,13,91,11,4,16,536,204,734
UCL115125,0,0,4,3,3,4,0,3,6,0,4,7,7,7,13,3,3,8,13,5,22,14,4,12,14,12,24,20,5,25,21,5,26,19,4,20,29,0,37,30,3,34,33,0,30,27,3,35,76,0,76,59,3,61,3,6,9,372,71,438
UCL115126,14,6,22,4,4,12,8,36,46,10,78,87,54,184,231,38,65,109,204,39,237,99,43,140,107,24,131,82,6,93,46,9,61,46,9,50,56,11,71,16,0,16,20,0,20,10,0,10,11,0,11,80,9,88,20,69,96,929,593,1527
UCL115127,5,9,12,3,4,10,10,22,34,5,32,40,30,82,112,33,25,63,87,26,115,71,37,109,99,30,128,109,24,138,93,18,116,80,12,91,172,11,186,90,4,95,66,0,66,29,4,34,51,0,51,113,8,122,24,22,50,1185,375,1559
UCL115128,4,12,16,6,5,13,8,22,33,15,45,53,41,131,172,47,60,107,152,31,180,115,41,151,118,25,143,91,17,106,73,15,93,76,12,82,104,14,122,65,3,68,31,0,31,11,0,14,22,0,26,84,3,87,28,22,53,1087,450,1544
UCL115129,3,6,9,4,0,3,4,9,9,3,25,28,13,46,64,9,22,31,37,29,72,36,30,61,39,28,71,44,10,59,24,4,26,17,11,28,40,3,47,24,0,24,17,0,17,5,9,16,22,0,22,54,3,57,7,15,20,408,253,662
UCL115130,3,6,11,3,3,9,0,12,14,8,22,29,43,82,119,32,50,75,143,43,192,81,19,106,102,22,122,67,18,83,35,8,41,32,4,40,54,11,63,24,0,24,12,0,12,5,3,8,16,0,16,73,4,71,17,13,29,736,324,1060
UCL115131,4,12,12,4,5,10,11,25,37,7,80,89,44,161,204,35,71,103,142,52,197,82,49,131,130,22,155,112,18,123,80,10,94,67,8,84,100,9,107,50,0,50,31,0,37,22,8,34,26,0,26,83,9,91,26,58,84,1059,604,1663
UCL115132,8,22,29,6,12,20,9,23,34,11,59,66,50,148,196,42,48,88,115,48,165,64,37,104,84,36,122,69,10,81,28,4,38,32,12,47,50,10,56,16,0,22,4,0,3,3,0,9,7,0,7,76,3,81,15,36,55,706,512,1211
UCL115133,6,0,6,0,0,0,3,3,3,0,9,9,7,20,25,6,6,15,24,3,26,21,5,27,28,12,39,34,4,40,27,0,31,39,3,46,64,7,71,42,0,48,39,0,39,8,0,16,25,0,25,62,0,65,12,3,22,458,84,535
UCL115134,4,9,12,0,0,4,3,9,10,0,15,17,15,63,76,20,18,40,56,21,77,32,26,57,62,11,73,55,4,63,49,13,60,54,3,54,125,20,144,94,0,94,50,0,50,27,3,29,44,0,44,83,3,86,19,18,34,781,225,1008
UCL115135,9,5,15,6,5,9,6,30,42,9,33,45,39,110,148,23,32,52,97,22,111,55,20,72,85,27,106,55,10,62,31,3,36,37,6,43,61,7,63,16,0,16,15,0,15,8,0,9,13,0,13,47,4,49,16,33,48,618,350,970
UCL115136,0,0,0,0,0,3,0,10,10,0,8,9,8,37,43,8,19,31,33,15,42,26,17,36,34,11,47,30,7,29,17,3,17,22,0,18,31,5,35,16,0,15,6,0,6,3,0,3,3,0,3,23,0,23,7,4,9,259,132,397
UCL115137,0,3,3,4,3,3,8,11,10,0,24,27,8,47,63,17,11,24,37,13,56,22,12,37,37,20,56,42,8,43,24,6,35,23,10,29,53,5,59,21,0,21,14,0,14,3,0,5,9,0,9,43,3,45,13,10,21,371,190,561
UCL115138,0,6,6,8,4,10,11,20,30,7,39,47,36,82,119,15,43,59,112,41,147,69,32,105,90,21,118,76,8,89,48,7,55,43,6,52,46,4,52,16,0,16,8,0,8,8,6,16,15,0,15,60,7,59,14,16,29,683,347,1029
UCL115139,3,8,10,0,3,4,8,19,32,0,31,39,20,95,116,24,37,63,78,27,106,64,27,99,70,23,95,62,7,75,52,9,61,50,3,58,58,9,65,19,0,19,12,0,12,9,0,12,4,0,4,53,5,60,21,17,35,622,337,959
UCL115140,0,3,3,3,0,3,4,18,24,8,55,60,27,118,152,39,41,86,112,27,142,65,34,108,83,37,125,63,16,77,38,8,44,35,9,48,64,11,72,39,0,39,18,0,18,9,7,14,17,0,16,59,0,57,6,47,53,696,447,1141
UCL115141,7,3,8,5,0,3,0,12,11,7,22,26,11,52,70,3,18,22,67,20,80,30,20,49,28,10,36,35,9,41,17,6,26,24,3,30,38,10,40,21,0,24,15,0,15,9,4,18,16,0,16,26,4,34,9,13,19,370,193,569
UCL115142,3,4,8,4,3,7,0,20,24,4,32,32,19,66,88,18,41,54,75,35,113,63,39,96,72,37,109,66,21,85,43,14,60,40,15,55,78,19,96,48,0,48,45,0,45,26,6,29,47,0,47,89,7,95,22,29,47,769,383,1152
UCL115143,7,5,7,6,6,7,3,11,15,0,26,28,16,65,78,15,25,40,39,17,55,37,16,50,37,15,55,28,8,35,21,8,28,34,9,42,29,3,38,21,0,17,5,0,5,3,0,10,8,0,8,29,0,32,6,17,23,353,230,588
UCL115144,5,5,10,3,5,5,4,16,24,13,11,21,20,14,29,9,7,19,34,14,47,26,12,37,22,11,40,16,12,23,22,6,30,13,7,20,30,12,45,23,0,23,15,0,15,7,6,13,12,0,12,43,3,48,28,12,40,342,157,490
UCL115145,7,3,11,3,0,3,3,5,10,3,7,9,7,30,30,5,12,16,8,9,13,9,7,18,10,9,22,27,5,24,24,0,23,22,3,25,38,3,35,23,0,23,23,0,25,18,0,14,27,0,27,17,0,17,0,5,8,271,103,372
UCL115146,7,4,12,3,6,8,8,16,27,7,24,31,23,48,67,18,17,37,46,14,58,32,9,48,40,17,53,27,13,43,34,3,43,32,6,43,57,7,66,46,0,46,17,0,17,11,0,8,23,0,23,44,0,44,10,9,16,501,192,690
UCL115147,4,3,6,3,0,3,7,7,14,0,24,28,20,51,68,11,8,19,49,7,60,25,12,37,35,10,47,24,3,32,25,3,30,16,9,19,35,0,37,7,0,11,4,0,4,0,3,3,3,0,3,27,5,27,13,18,28,304,176,477
UCL115148,0,3,6,3,4,4,4,19,31,0,33,34,17,49,67,13,17,26,38,17,57,24,24,51,33,19,52,28,10,37,24,8,29,17,10,26,38,4,38,22,0,22,3,0,5,3,3,10,15,0,15,46,0,47,14,19,36,353,235,591
UCL115149,3,5,9,3,6,11,3,13,20,9,20,22,20,49,64,18,30,45,28,19,50,26,25,50,34,17,52,34,3,33,31,5,33,32,6,36,34,9,41,27,0,27,19,0,15,9,4,12,9,0,9,28,3,35,14,15,26,367,223,589
UCL115150,4,12,18,4,12,12,15,53,75,16,94,111,47,179,231,56,56,111,153,42,191,84,45,135,102,44,146,99,19,123,57,17,71,61,18,75,71,11,85,50,0,50,32,0,35,13,3,15,24,0,24,119,6,131,36,63,104,1049,675,1720
UCL115151,3,4,9,0,7,7,4,15,21,3,24,29,21,54,71,17,19,31,48,21,66,25,19,45,32,12,44,45,11,49,7,0,9,17,3,20,21,3,25,9,3,8,8,0,8,0,3,4,0,0,0,33,0,33,10,20,36,309,207,514
UCL115152,3,0,3,0,8,5,3,15,20,6,38,47,25,58,85,21,24,45,57,22,77,26,9,36,31,8,46,37,3,45,27,0,30,19,5,26,24,8,34,11,0,9,6,0,6,4,3,11,3,0,3,29,10,34,12,17,31,345,238,578
UCL115153,3,5,13,6,3,8,4,17,26,4,38,43,30,80,103,20,39,56,63,24,86,44,28,68,81,34,109,53,22,69,44,14,63,51,7,58,83,12,97,33,0,33,32,0,28,15,7,28,27,0,31,68,0,66,17,36,52,674,378,1048
UCL115154,3,8,8,0,0,0,3,5,11,0,16,16,6,23,32,8,15,24,25,7,32,16,9,20,30,12,42,36,3,40,44,3,45,29,4,30,77,12,85,71,0,71,46,0,49,34,0,30,49,0,50,45,0,52,7,9,14,523,127,652
UCL115155,0,0,0,0,0,0,3,5,4,0,3,5,4,6,12,0,3,4,8,3,13,15,3,14,13,3,21,14,4,16,14,0,19,23,0,28,50,0,53,53,0,53,34,0,34,29,0,30,49,0,49,42,0,39,3,0,3,361,38,396
UCL115156,4,8,9,11,3,10,6,39,40,5,74,82,51,176,228,61,68,123,153,54,207,133,52,180,151,38,186,129,19,151,79,11,92,66,5,78,103,6,113,35,0,35,16,0,16,12,3,14,11,0,13,92,5,104,30,44,76,1148,610,1759
UCL115157,4,7,5,4,3,5,7,11,15,3,11,13,17,46,60,18,24,40,60,26,91,50,19,70,72,13,88,53,12,67,41,8,49,45,3,48,70,3,73,58,0,58,28,0,30,11,3,17,19,0,19,46,3,52,4,8,13,603,200,805
UCL115158,9,21,25,0,3,3,11,33,39,9,62,72,58,163,225,44,76,125,163,58,226,109,47,160,129,31,159,135,26,157,81,12,90,62,7,69,108,4,116,67,0,67,32,3,38,26,3,30,43,3,45,112,17,132,22,46,71,1223,623,1843
UCL115159,3,0,9,0,0,0,4,7,6,3,4,4,13,28,39,12,13,20,41,20,56,29,10,35,26,4,32,37,6,47,29,0,29,18,3,23,34,0,37,37,0,37,28,0,28,13,0,13,28,0,28,45,5,50,11,8,17,390,107,501
UCL115160,0,3,3,3,0,3,0,5,5,0,10,13,5,35,38,7,19,28,40,12,51,31,9,43,35,12,42,29,0,27,19,0,24,21,3,19,42,3,47,19,0,19,18,0,18,9,0,6,17,0,17,32,0,34,8,7,15,332,127,456
UCL115161,0,5,6,0,6,7,0,3,8,0,13,17,11,27,43,7,7,16,19,11,29,19,13,24,19,10,29,32,0,31,25,6,32,22,0,21,40,6,42,20,0,20,9,0,9,6,0,6,0,0,0,19,0,19,5,12,15,265,116,383
UCL121001,6,5,14,0,0,0,0,4,5,3,14,19,14,30,44,9,16,22,17,8,29,22,7,30,21,6,30,16,9,23,16,4,21,11,3,13,29,0,35,12,0,12,8,0,5,5,0,3,3,0,3,23,0,23,8,5,9,220,119,333
UCL121002,0,0,0,0,0,3,0,3,3,3,14,18,11,38,49,6,11,21,22,9,30,13,5,19,24,6,26,19,0,21,7,3,13,5,0,4,13,5,12,9,0,9,4,0,4,0,0,0,3,0,3,19,0,20,9,9,16,159,109,267
UCL121003,0,0,3,0,3,6,4,8,10,0,11,17,5,15,25,5,10,17,19,10,21,10,8,14,18,6,24,20,3,22,8,3,10,12,0,13,17,4,20,13,0,13,8,0,8,3,0,3,7,0,7,29,0,29,0,5,10,189,90,275
UCL121004,0,0,0,3,0,3,3,8,5,0,3,3,7,18,29,3,5,4,22,3,21,15,4,21,20,4,22,21,0,24,11,3,10,10,0,10,15,0,21,12,0,12,9,0,9,3,0,3,4,0,4,14,0,16,3,6,11,164,51,217
UCL121005,0,0,0,0,4,4,0,0,3,0,0,0,0,3,8,0,0,0,4,0,9,6,0,6,11,3,12,7,3,8,3,0,10,13,0,13,22,0,22,14,0,14,10,0,10,9,0,9,13,0,13,17,0,17,0,0,0,147,24,164
UCL121006,0,0,0,0,0,0,3,4,7,4,4,7,9,18,25,4,7,15,19,5,32,18,8,25,21,3,25,14,3,15,7,0,7,3,0,10,12,3,16,11,0,11,3,0,3,3,0,3,5,0,5,26,0,27,3,3,9,167,66,227
UCL121007,0,4,4,0,5,4,3,11,13,4,14,15,5,23,31,9,23,30,27,10,34,16,11,30,19,12,28,21,7,30,13,3,16,22,0,18,43,3,46,11,0,11,13,0,13,3,0,3,3,0,3,13,0,14,8,10,18,239,132,372
UCL121008,0,3,3,3,0,3,3,20,24,3,23,23,16,45,62,4,24,32,38,5,42,12,9,21,14,18,33,14,3,18,10,5,15,18,8,20,22,4,30,13,0,13,4,0,4,0,0,3,0,0,0,14,3,20,5,10,21,203,177,381
UCL121009,0,0,0,0,0,0,10,11,18,3,3,9,13,8,23,11,3,12,15,5,20,7,4,13,7,5,12,11,3,16,7,0,9,3,0,4,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,12,0,12,4,3,9,119,49,164
UCL121010,0,5,5,0,0,3,7,7,7,0,9,9,13,32,44,12,5,16,26,3,25,19,5,20,13,7,22,21,8,28,15,8,23,10,5,18,22,9,29,8,0,8,3,0,3,3,0,6,10,0,10,22,3,24,3,9,13,202,118,320
UCL121011,4,3,4,0,0,7,0,14,20,5,20,30,15,42,52,16,15,31,41,8,52,25,10,36,26,9,38,8,4,11,5,0,11,11,0,14,20,0,20,3,0,3,0,0,0,0,0,0,0,0,0,30,0,32,9,9,12,224,138,363
UCL121012,0,0,3,4,0,4,0,0,0,0,0,3,0,11,10,3,0,3,11,3,11,8,0,11,18,3,18,17,0,17,14,0,12,17,0,17,33,0,37,29,0,29,17,0,17,5,0,5,36,0,36,33,0,32,3,0,3,248,28,275
UCL121013,0,0,0,3,0,3,6,11,14,11,12,20,12,16,27,8,14,17,12,10,17,15,7,19,14,4,19,11,9,20,14,7,23,8,6,11,14,0,12,9,0,9,6,0,6,0,0,0,0,0,0,25,5,24,22,6,28,184,105,281
UCL121014,0,4,6,0,0,0,0,0,0,0,6,6,0,12,16,0,9,13,8,7,14,12,5,13,10,7,14,16,7,27,14,6,18,15,6,16,18,9,28,18,0,18,5,0,11,20,0,20,29,0,29,28,0,23,0,8,5,189,82,269
UCL121015,0,0,0,0,0,0,3,3,5,0,8,8,7,9,14,5,3,10,9,7,13,12,3,12,12,5,19,14,3,19,8,3,14,10,3,11,8,0,11,12,0,12,4,0,4,0,0,3,4,0,4,18,0,18,0,3,3,136,53,192
UCL121016,0,0,4,0,0,0,5,3,9,3,3,5,8,10,22,3,8,10,30,9,40,9,3,15,23,5,25,27,3,30,25,3,25,14,0,16,40,0,38,17,0,17,8,0,8,9,0,4,3,0,3,34,0,39,3,3,3,259,61,315
UCL121017,0,0,0,4,0,4,0,0,0,0,0,0,3,6,12,3,0,3,10,3,10,4,0,10,17,3,19,10,0,12,8,0,8,4,0,4,32,0,34,15,0,15,18,0,18,15,3,13,26,0,28,18,0,18,5,0,3,194,19,216
UCL121018,0,0,0,0,0,0,0,0,3,3,0,4,0,9,9,4,3,10,7,8,16,12,5,20,15,0,17,10,8,19,11,4,10,21,0,17,17,4,14,9,0,10,7,0,7,0,0,0,4,0,4,16,0,17,3,0,10,141,49,184
UCL121019,0,0,0,0,0,0,0,5,10,0,7,12,7,18,21,10,9,24,15,9,25,9,8,16,9,7,14,11,3,15,12,8,19,14,3,19,18,3,22,9,0,9,5,0,5,3,4,7,4,0,4,18,0,16,0,10,15,149,105,255
UCL121020,3,5,3,3,3,9,3,3,6,3,21,25,10,27,36,9,9,16,28,6,29,21,11,31,15,10,22,26,3,32,9,0,11,5,0,5,15,7,15,9,0,9,5,0,5,0,0,0,3,0,3,18,3,22,6,5,9,192,105,295
UCL121021,0,3,3,3,5,12,0,11,11,0,13,12,7,23,25,8,8,17,38,4,37,11,12,24,21,4,25,15,3,18,0,0,3,3,0,4,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,3,3,7,128,90,220
UCL121022,6,9,12,0,0,0,3,6,12,5,9,12,12,38,53,15,9,20,32,15,45,27,9,40,23,5,34,28,6,25,12,3,16,20,3,19,19,4,29,12,0,12,0,0,0,3,0,3,3,0,3,22,3,25,6,4,13,251,128,375
UCL121023,0,0,0,0,0,0,4,0,3,3,3,6,8,7,11,9,6,14,22,5,22,14,9,20,21,0,19,7,0,12,14,0,20,17,0,15,9,0,9,4,0,4,3,0,3,0,0,0,0,0,0,14,0,14,0,3,6,147,40,188
UCL121024,0,0,0,0,3,3,0,0,0,0,6,6,4,8,9,0,3,3,4,0,11,4,0,4,11,3,17,6,4,6,13,0,11,15,0,18,23,0,29,21,0,19,16,0,16,9,0,12,15,0,15,14,0,21,0,0,0,163,39,204
UCL121025,0,8,6,0,0,0,0,11,9,5,22,27,7,26,38,16,15,27,19,10,31,22,18,36,20,9,29,25,11,32,20,0,22,14,3,13,21,8,29,8,0,9,4,0,4,3,3,8,16,0,16,27,3,29,7,12,15,241,152,395
UCL121026,0,3,5,0,0,0,0,0,0,0,6,6,3,10,16,4,7,14,15,4,17,6,3,13,15,4,23,20,3,20,9,0,7,10,0,6,22,0,22,12,0,12,10,0,10,0,0,0,9,0,9,16,3,18,0,0,5,147,46,187
UCL121027,0,0,0,0,0,0,0,0,0,3,0,3,4,3,8,3,3,5,21,0,27,6,3,10,22,3,26,26,5,27,27,0,27,21,4,25,46,0,46,20,0,22,17,0,17,14,0,14,13,0,13,17,4,25,3,0,4,263,29,293
UCL121028,0,0,0,0,3,3,0,4,8,0,15,15,3,22,27,11,8,19,27,10,39,17,10,24,29,3,32,19,10,23,14,5,16,10,3,12,17,3,19,9,0,9,4,0,4,3,0,7,0,0,0,12,0,16,4,5,7,170,105,268
UCL121029,0,0,0,0,0,0,0,0,0,3,9,13,4,17,23,9,8,12,25,3,29,9,4,13,17,5,22,17,3,18,10,0,10,8,0,8,10,0,10,7,0,7,3,0,3,8,0,7,3,0,3,11,0,12,3,3,10,156,62,216
UCL121030,0,3,4,3,3,3,3,6,8,0,12,7,9,10,20,8,4,13,23,6,28,11,13,22,12,3,10,12,0,11,3,0,3,4,0,4,7,0,7,3,0,5,0,0,0,0,0,0,3,0,3,10,0,8,4,7,14,123,68,183
UCL121031,0,0,0,0,5,5,3,5,9,3,15,14,9,12,25,11,12,20,20,6,28,26,16,41,24,12,31,19,3,20,24,0,24,17,0,17,30,0,35,18,0,18,3,0,3,0,0,3,3,0,3,26,3,29,7,13,22,248,104,349
UCL121032,4,3,8,0,0,3,3,9,9,0,3,8,7,12,21,19,12,29,19,0,18,26,9,38,19,13,27,31,3,32,19,4,21,19,0,19,27,0,29,14,0,14,4,0,4,4,0,9,4,0,4,34,0,34,3,0,7,263,78,336
UCL121033,0,3,3,4,0,5,6,3,10,0,18,16,14,26,38,8,15,22,28,8,41,19,8,28,29,3,32,18,3,22,10,0,11,12,3,14,13,0,17,10,0,10,3,0,3,0,0,0,4,0,4,14,3,16,8,7,13,189,110,298
UCL121034,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,9,11,13,8,6,8,7,3,9,15,6,20,17,4,22,13,0,17,3,3,3,21,0,26,19,0,19,5,0,5,9,3,11,16,0,16,21,0,21,0,0,0,156,48,204
UCL121035,0,0,0,0,0,0,0,3,6,0,5,5,14,10,20,0,4,12,22,3,23,14,4,22,32,5,38,17,7,24,20,4,28,14,0,13,28,0,30,15,0,15,10,0,10,3,0,3,9,0,9,29,3,32,4,4,7,242,57,298
UCL121036,3,0,3,0,0,0,0,3,0,3,7,5,8,4,12,0,4,8,21,5,29,17,9,24,31,3,36,9,3,13,11,0,11,18,0,21,30,0,33,27,0,31,9,0,9,5,0,10,27,0,26,26,0,29,0,0,0,256,41,296
UCL121037,4,4,4,0,0,0,0,0,3,0,11,8,9,19,22,12,6,20,22,3,26,23,3,30,20,7,31,27,0,27,19,11,22,18,0,20,18,0,15,12,0,12,8,0,9,5,0,9,3,0,3,20,0,23,4,6,11,214,77,294
UCL121038,3,0,3,0,0,0,0,0,0,3,4,8,5,17,23,3,4,10,18,5,29,12,3,14,19,3,21,10,7,14,16,0,15,6,0,9,5,3,13,10,0,10,3,0,3,0,0,0,3,0,7,14,0,13,5,10,20,134,67,203
UCL121039,0,0,0,0,0,0,0,0,3,0,3,3,0,9,11,3,3,7,8,4,10,3,3,10,4,5,10,13,0,12,16,3,20,9,0,5,17,0,18,7,0,7,0,0,0,0,0,0,0,0,0,11,0,12,5,11,18,114,46,158
UCL121040,0,0,0,3,0,3,0,0,0,0,3,3,7,3,8,4,5,10,4,7,7,4,5,8,8,5,12,11,0,11,7,5,14,17,0,15,22,7,22,9,0,5,5,0,5,3,3,6,16,0,16,21,6,21,3,0,3,136,47,182
UCL121041,3,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8,3,7,4,0,4,6,3,10,6,4,9,3,3,9,12,3,11,20,0,20,29,0,29,11,0,11,7,0,7,16,0,16,19,0,19,3,0,3,143,18,164
UCL121042,0,4,3,0,0,3,5,4,8,4,9,19,10,10,26,3,7,13,24,7,26,17,3,18,7,7,15,24,0,23,8,0,8,3,0,3,13,0,13,3,0,3,7,0,7,0,0,0,6,0,6,11,0,11,6,9,15,149,67,223
UCL121043,0,0,0,0,0,0,0,4,4,0,0,0,5,6,14,3,3,7,10,0,10,19,5,25,18,4,26,7,8,14,10,3,11,9,3,13,11,6,17,10,0,11,4,0,4,17,7,17,12,0,12,19,0,20,3,4,5,165,58,222
UCL121044,0,0,0,0,0,0,0,5,3,0,0,3,0,7,9,0,3,3,6,0,6,12,3,13,16,4,24,15,3,18,11,0,9,22,3,23,22,0,24,19,0,19,7,0,7,16,3,15,13,0,13,19,0,19,3,3,3,182,34,211
UCL121045,0,3,5,3,0,3,0,3,4,3,6,5,12,14,18,5,8,10,23,8,33,16,4,20,26,4,35,14,0,19,11,0,11,7,3,9,9,0,9,11,0,11,3,0,3,0,0,3,3,0,3,14,0,14,0,0,0,159,58,217
UCL121046,0,3,5,0,3,3,0,5,5,0,0,0,4,10,13,3,9,11,10,6,15,9,7,13,6,8,14,16,6,18,14,4,16,11,3,13,19,3,21,10,0,10,18,0,18,5,0,8,5,0,5,16,0,16,4,3,7,141,79,222
UCL121047,0,3,5,0,0,3,0,5,5,3,11,17,13,24,29,4,21,25,37,10,51,31,16,51,36,11,46,34,3,35,29,0,30,13,0,14,24,3,34,9,0,9,5,0,5,4,3,8,3,0,5,29,0,31,6,5,13,289,134,414
UCL121048,0,0,0,3,0,3,0,3,5,0,6,6,0,3,8,0,0,5,8,0,15,4,8,13,12,0,17,20,0,17,10,0,15,6,3,15,28,3,26,16,3,20,8,0,8,3,0,3,7,0,7,15,3,14,0,0,3,153,39,190
UCL121049,3,3,6,0,3,3,3,5,8,0,10,12,11,39,49,11,30,40,50,7,64,17,15,32,16,8,23,13,4,20,6,3,5,11,3,10,14,0,14,6,0,6,3,0,3,0,0,0,0,0,0,11,0,11,4,10,21,189,139,321
UCL121050,4,3,11,3,6,9,7,9,12,3,23,29,16,51,72,12,26,37,42,16,60,37,21,60,40,16,60,39,6,46,16,5,21,11,5,12,20,0,27,16,0,16,6,0,6,4,6,7,8,0,8,26,3,29,4,13,12,315,213,532
UCL121051,3,3,6,0,5,5,3,15,17,7,20,26,10,41,56,12,12,27,38,10,53,26,14,38,27,3,31,11,5,19,21,0,23,6,3,4,19,0,22,8,0,8,3,0,3,5,3,6,4,0,4,30,0,30,9,13,17,236,150,386
UCL121052,0,4,8,0,3,3,0,9,9,3,27,28,9,30,44,4,27,33,25,15,37,17,14,25,25,8,30,16,9,25,7,10,16,8,6,12,15,9,21,16,0,16,8,0,8,0,4,4,7,0,7,19,3,19,6,6,19,188,180,366
UCL121053,0,0,3,0,0,0,0,3,6,0,0,0,11,13,19,5,3,8,15,9,23,22,12,30,23,4,32,22,3,24,14,4,17,15,0,14,19,6,28,32,0,38,18,0,18,13,0,13,33,0,33,34,0,30,3,8,7,270,65,341
UCL121054,0,4,3,0,0,0,5,7,9,0,10,7,6,26,37,6,9,14,30,11,38,10,10,22,30,8,37,22,3,32,15,3,16,13,3,16,18,0,15,7,0,10,0,0,0,3,0,5,5,0,5,26,0,26,3,17,16,210,107,316
UCL121055,0,0,3,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,4,0,4,9,0,9,8,0,12,7,0,7,12,0,13,13,0,13,22,0,22,24,0,22,20,0,20,13,0,13,25,0,25,23,0,23,4,0,4,188,10,203
UCL121056,0,0,0,0,0,4,0,3,3,0,6,6,3,19,19,8,3,13,12,3,16,13,10,19,18,5,20,11,4,17,19,0,19,10,3,13,25,3,26,12,0,12,10,0,10,0,0,3,7,0,7,24,0,24,3,0,8,178,69,245
UCL121057,3,0,3,3,0,8,0,8,8,3,3,7,8,13,18,17,10,34,27,9,36,18,4,27,26,6,34,21,0,25,18,3,17,12,0,13,25,0,28,8,0,8,8,0,8,0,0,0,3,0,3,24,0,24,3,4,5,230,79,306
UCL121058,0,3,3,0,0,0,0,3,4,0,0,0,0,3,6,6,0,6,8,0,5,17,0,19,12,3,17,22,0,21,10,3,10,17,0,17,26,0,25,24,0,24,14,0,14,0,0,0,15,0,15,24,0,23,0,0,0,189,20,209
UCL121059,3,5,6,3,0,3,0,8,5,3,9,8,11,9,19,15,3,14,21,12,33,26,0,29,39,10,48,41,0,43,30,0,30,28,3,29,48,0,48,37,0,38,22,0,22,21,0,21,33,0,33,63,0,65,9,0,10,447,54,500
