UCL_CODE_2016,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
UCL115034,11,9,12,4,0,0,52,0,0,11,5,11,7,0,0,38,7,39,39,33,50,39,9,3,222,16,20,39,66,62,26,7,0,239,47,56,78,131,106,105,39,14,580,6,5,0,3,8,6,3,0,35,3,9,13,22,16,18,3,3,91,62,70,98,157,132,128,48,18,706,0,0,0,0,9,13,3,0,20,31,12,23,38,42,67,42,26,274,117,140,219,313,312,286,111,41,1547
UCL115035,4,13,8,9,3,0,34,0,0,8,10,13,3,0,0,36,3,24,30,40,27,12,0,3,150,3,10,23,27,27,9,4,0,110,14,31,49,41,39,17,7,0,200,0,0,9,0,0,0,0,0,15,0,3,0,4,5,0,0,0,16,14,39,54,46,45,19,9,0,225,0,0,0,3,3,0,4,0,8,15,6,7,13,9,8,4,3,57,37,79,128,161,132,57,22,6,621
UCL115036,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,12,5,22,14,20,13,9,5,4,84,0,18,12,8,19,12,11,0,74,22,38,24,40,30,21,13,6,202,3,0,4,3,3,0,0,0,11,0,0,3,7,8,3,0,0,26,27,39,33,53,43,28,13,6,239,3,0,0,0,3,3,0,0,10,9,12,15,23,21,19,19,6,120,41,93,75,108,97,75,46,19,552
UCL115037,11,6,4,0,0,0,47,0,10,6,3,5,0,0,0,20,10,91,53,33,23,9,3,0,217,4,38,38,31,22,5,5,0,143,63,177,137,109,98,22,17,3,622,8,12,9,8,3,0,0,0,35,3,3,15,3,3,4,0,0,34,79,193,153,117,111,23,17,3,693,0,7,0,3,0,3,0,0,17,71,79,74,76,78,64,41,11,492,176,430,338,270,241,101,64,18,1631
UCL115038,0,7,3,6,0,0,22,0,0,4,7,7,0,0,0,19,3,23,23,12,15,15,4,0,92,5,21,23,27,23,9,3,0,103,32,53,54,57,51,23,16,3,284,7,4,3,4,3,0,0,0,24,3,0,4,6,4,10,4,0,28,41,59,61,64,58,37,20,0,333,0,3,0,0,7,3,0,0,14,9,12,14,11,11,14,7,4,78,61,110,118,133,122,81,28,3,660
UCL115039,4,0,3,0,0,0,14,0,11,4,3,12,0,3,0,26,11,47,22,24,13,4,6,4,136,3,26,22,19,24,13,7,4,114,53,94,47,59,53,23,19,4,344,14,3,6,11,0,3,0,0,32,0,3,5,3,9,0,0,0,22,67,103,63,68,61,25,16,4,400,3,0,0,7,4,0,0,0,15,61,46,38,46,47,47,46,27,341,138,233,148,160,160,91,77,38,1052
UCL115040,3,14,7,3,0,0,26,0,0,3,3,7,0,0,0,15,9,15,35,19,13,10,3,0,105,4,20,22,13,22,12,3,0,95,30,53,39,45,49,30,11,0,261,9,3,4,4,0,3,3,0,30,3,5,6,8,7,3,3,0,40,39,59,54,60,55,44,12,3,331,0,0,0,0,3,0,0,0,8,21,8,18,24,32,41,36,28,205,69,107,128,140,137,111,56,32,783
UCL115041,7,4,5,0,0,0,21,0,0,3,0,8,4,0,0,20,6,36,20,17,25,20,6,0,140,4,11,19,23,30,6,9,8,110,35,50,60,74,62,50,22,6,361,6,4,14,3,9,0,0,0,38,4,13,8,7,7,5,4,0,51,49,67,80,79,80,61,23,13,453,0,0,0,0,0,3,0,0,10,31,27,36,43,50,47,46,29,306,94,145,168,171,201,144,85,44,1058
UCL115042,7,0,0,0,0,0,21,0,0,0,3,0,0,0,0,6,10,32,14,16,11,3,0,0,87,0,18,21,14,13,6,3,3,84,23,56,47,57,47,19,10,3,259,9,4,3,4,3,0,0,0,27,6,0,4,8,3,0,0,0,28,36,68,48,65,53,26,7,0,310,0,0,3,0,0,0,0,0,3,57,60,56,71,59,80,40,16,447,108,189,143,176,143,122,51,25,954
UCL115043,6,6,5,0,0,0,20,0,7,3,6,0,4,0,0,18,4,31,30,21,20,9,0,0,118,4,21,33,26,15,9,0,0,111,29,42,52,64,48,27,8,0,272,0,7,0,0,6,0,0,0,16,0,4,4,4,6,3,0,0,37,32,59,59,68,58,34,13,0,324,0,3,3,0,0,0,0,0,5,10,8,21,15,13,22,9,3,105,53,126,156,150,115,77,25,3,702
UCL115044,0,3,3,5,7,0,18,0,5,3,5,9,3,3,0,27,4,26,11,16,19,11,3,0,100,5,19,22,18,25,14,15,0,125,28,72,53,59,61,49,27,4,352,3,7,3,7,6,4,0,0,29,0,3,5,6,11,11,8,0,42,36,81,59,76,79,60,35,4,430,0,0,0,0,3,4,0,0,9,20,17,16,33,25,39,50,30,235,65,154,115,152,165,132,115,48,939
UCL115045,4,11,11,12,8,0,50,0,6,3,13,10,12,4,0,51,3,38,36,39,44,33,15,3,207,6,22,40,57,44,30,18,7,226,42,85,91,118,158,97,64,23,674,10,14,3,4,10,6,3,0,46,4,11,9,7,19,11,4,0,68,55,110,103,133,179,116,71,25,786,3,4,0,7,6,3,3,0,18,43,44,27,46,54,85,51,27,388,112,228,221,310,350,288,169,58,1727
UCL115046,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,7,0,10,7,13,14,7,3,0,58,3,10,10,12,17,6,3,0,64,14,33,25,40,29,28,11,0,189,0,0,4,0,5,0,0,0,10,0,3,0,7,0,3,4,0,24,20,37,27,44,41,35,13,0,223,0,0,0,0,3,0,0,0,5,20,8,9,4,26,15,14,18,115,41,68,68,74,97,73,38,17,467
UCL115047,4,3,13,3,0,0,23,0,0,0,7,12,12,0,0,31,0,9,20,21,43,28,14,4,140,5,12,17,16,33,32,9,8,133,16,44,46,52,62,49,26,17,314,3,3,4,0,8,4,0,0,20,3,0,6,3,16,8,5,3,45,19,50,62,56,81,62,35,18,387,0,0,0,4,3,4,0,0,14,12,11,14,19,31,49,39,67,246,41,89,118,135,212,192,92,102,978
UCL115048,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,11,5,11,5,3,3,0,39,3,10,11,11,17,7,5,4,69,14,58,57,43,21,27,3,0,232,3,3,3,0,0,0,0,0,8,3,0,4,3,4,3,0,0,21,23,62,66,45,27,33,8,0,261,0,0,0,0,0,0,0,0,0,11,8,10,11,18,20,18,8,104,41,94,99,79,63,66,27,16,487
UCL115049,0,3,7,3,3,0,14,0,0,5,0,9,0,0,3,18,0,5,17,18,17,20,5,4,81,3,3,3,5,24,11,4,0,62,9,24,21,28,35,25,12,5,165,0,3,3,0,0,3,0,0,12,0,4,0,9,3,3,3,0,21,14,33,25,33,42,33,17,5,194,0,0,0,0,0,0,0,0,9,15,3,5,10,6,15,16,12,80,27,44,52,74,109,81,52,23,460
UCL115050,3,9,6,5,0,0,28,0,3,3,4,6,3,0,0,19,3,17,26,12,22,9,0,3,91,4,10,21,29,16,6,0,0,84,13,24,39,56,41,18,7,0,200,0,0,0,0,3,0,0,0,11,3,0,0,9,4,3,0,0,20,18,28,40,63,49,23,7,0,225,0,0,3,6,0,0,4,0,6,11,7,5,14,14,5,3,0,64,35,71,102,131,119,51,8,5,519
UCL115051,5,12,5,5,0,0,21,0,3,3,7,5,7,0,0,21,3,22,17,25,33,17,8,3,133,0,18,18,21,26,24,11,6,121,19,57,56,70,55,46,19,5,335,6,8,7,0,3,6,0,0,23,0,3,12,9,9,5,5,0,49,26,68,71,84,66,57,27,6,403,0,0,0,0,4,6,0,0,9,28,10,21,27,33,28,49,36,223,57,113,133,167,177,136,97,55,939
UCL115052,3,0,7,10,3,0,35,0,3,5,0,14,11,0,0,27,3,25,35,19,31,34,8,5,165,5,22,18,26,38,31,10,8,162,35,73,57,85,108,55,32,4,450,7,4,9,9,9,3,3,0,47,5,6,5,10,15,11,3,0,58,43,79,75,100,132,72,44,4,552,0,0,3,0,4,11,0,0,20,32,25,31,47,62,66,71,65,393,92,158,167,201,284,242,138,81,1360
UCL115053,35,30,17,3,3,0,134,0,16,12,7,4,0,0,0,50,68,191,112,51,27,8,13,6,475,24,54,48,34,26,11,14,3,213,116,139,77,70,38,24,10,6,489,29,7,3,4,0,0,0,0,40,10,9,5,9,3,8,8,0,49,153,157,92,82,46,30,14,10,583,0,0,4,0,3,0,5,5,23,33,30,13,13,19,17,28,28,181,281,491,320,225,137,79,76,47,1658
UCL115054,12,9,11,7,3,0,46,0,3,3,0,12,3,0,0,29,5,30,48,42,46,26,5,0,198,13,16,29,45,50,14,12,8,183,27,67,65,90,113,70,39,11,488,10,3,4,10,8,0,0,0,36,3,9,7,11,13,10,0,0,54,39,75,81,111,134,81,48,8,573,0,0,0,3,0,5,8,0,17,27,14,32,26,47,77,48,22,300,86,146,209,237,305,211,122,39,1350
UCL115055,3,4,3,8,3,0,29,0,0,0,7,6,6,0,0,18,0,13,11,12,24,25,12,3,92,0,12,16,16,39,28,13,0,124,21,26,35,44,65,65,44,13,307,3,3,0,3,3,0,0,0,14,0,0,3,0,8,26,7,6,56,24,33,37,45,77,96,47,19,386,0,0,0,0,3,3,8,0,16,13,13,15,12,32,64,62,59,275,47,68,95,100,189,224,140,83,937
UCL115056,0,3,0,4,0,0,14,0,4,0,4,3,0,0,0,12,0,27,24,13,20,8,5,0,102,0,17,12,15,17,11,10,0,79,24,60,45,51,56,35,12,6,287,3,0,6,3,3,0,0,0,21,3,6,3,6,12,10,3,0,37,28,66,62,55,69,37,12,6,337,0,0,3,0,0,3,3,3,13,28,20,15,24,36,44,32,23,225,56,142,118,115,144,113,63,28,787
UCL115057,8,5,0,0,0,0,25,0,5,4,6,0,0,0,0,23,7,56,34,13,13,5,0,0,126,9,39,28,23,12,10,3,0,124,65,145,116,70,34,17,3,0,456,9,14,14,0,0,0,0,0,36,3,6,0,7,5,0,0,0,29,77,166,130,71,42,22,5,0,517,0,0,4,0,0,3,0,0,7,34,23,16,23,12,16,5,0,134,132,297,228,149,86,49,18,0,955
UCL115058,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10,5,3,9,3,0,3,33,4,4,8,7,7,0,7,4,54,12,39,30,36,26,13,12,6,181,3,4,7,6,0,3,0,0,20,3,3,0,0,7,4,0,0,21,20,49,33,38,37,21,12,6,226,0,0,0,0,0,0,0,0,6,11,4,9,13,17,14,18,10,100,33,74,64,67,70,45,39,29,428
UCL115059,3,8,4,4,0,0,23,0,9,5,0,8,0,0,0,20,6,16,26,23,21,20,0,0,110,16,27,16,26,19,5,6,0,103,22,59,37,56,47,13,4,3,245,4,4,0,0,3,0,0,0,12,0,4,4,10,3,0,0,0,22,30,64,46,62,49,15,7,3,276,0,0,0,0,3,0,5,0,6,19,7,4,5,16,11,7,0,75,69,126,99,123,121,60,21,3,616
UCL115060,7,12,6,4,0,0,32,0,0,4,6,0,0,0,0,18,10,25,48,25,25,14,4,0,146,3,12,30,30,29,7,7,0,117,20,43,38,43,26,31,4,0,206,3,0,0,3,4,0,0,0,16,0,3,8,5,7,6,0,0,24,21,47,46,58,36,34,4,3,245,0,0,0,5,3,0,0,0,9,4,0,3,4,9,3,3,0,27,42,97,136,129,104,62,16,3,594
UCL115061,29,30,41,31,3,0,157,3,19,24,25,30,10,3,0,114,21,117,148,99,136,78,18,6,619,19,48,76,76,108,57,24,9,408,63,93,120,128,119,64,34,15,632,3,0,11,4,7,4,3,0,37,3,6,10,16,23,25,8,9,110,66,104,142,152,146,89,47,27,771,0,0,3,4,7,3,3,3,25,50,32,32,53,56,73,46,57,392,158,330,447,442,524,342,143,97,2484
UCL115062,0,4,5,0,0,0,21,0,0,0,0,0,0,0,0,7,11,30,16,13,23,6,4,0,107,6,11,17,18,18,12,3,0,91,30,75,82,81,67,37,20,11,400,3,10,3,3,3,0,0,0,23,7,8,8,6,10,13,3,0,44,41,86,94,87,77,46,20,12,471,0,4,0,0,3,4,0,0,12,34,32,33,38,44,39,66,29,309,90,169,167,163,179,115,94,44,1019
UCL115063,3,3,0,3,0,0,28,3,4,5,3,7,0,0,0,31,8,39,33,17,26,5,0,0,134,18,51,37,33,22,14,3,0,166,81,167,120,87,92,35,6,0,593,7,12,10,11,3,0,0,0,36,6,4,9,10,10,3,0,0,40,95,182,142,103,101,40,8,0,674,0,0,3,4,3,5,0,0,22,23,13,22,26,31,19,6,0,145,148,306,244,193,192,84,26,3,1198
UCL115064,5,4,5,3,0,0,11,0,5,3,5,3,4,0,0,17,4,19,22,22,19,20,14,5,118,0,17,12,24,37,23,17,3,131,38,68,62,65,67,42,23,4,369,3,10,0,3,10,4,0,0,35,4,4,6,13,10,15,3,3,65,49,83,74,84,87,60,30,6,465,0,0,0,3,5,5,0,0,13,13,17,19,16,30,45,45,26,212,68,137,133,155,184,153,105,47,977
UCL115065,21,17,3,0,0,0,63,3,14,15,0,0,4,0,0,39,8,123,71,26,5,3,0,0,230,9,52,52,26,9,0,0,0,152,12,93,48,21,4,8,0,0,183,0,4,3,3,0,0,0,0,12,0,3,10,0,0,0,0,0,16,16,100,56,25,4,8,0,0,210,0,4,0,0,0,0,0,0,3,16,27,28,8,4,0,3,0,84,51,346,246,103,26,14,4,0,788
UCL115066,0,3,4,4,4,0,12,0,0,0,3,3,6,0,0,18,3,4,12,3,16,12,4,0,66,3,8,6,10,17,12,7,0,72,10,31,46,37,50,53,20,7,252,4,0,4,0,0,0,0,0,14,0,0,0,0,4,8,0,0,18,20,32,52,46,56,55,19,6,284,0,0,0,3,5,0,0,0,11,10,5,13,11,25,30,29,8,133,37,55,80,82,121,126,68,17,582
UCL115067,0,3,4,0,0,0,10,0,0,9,0,4,3,0,0,15,3,23,29,17,14,21,3,0,107,3,11,18,10,19,22,7,0,88,20,47,36,47,55,51,23,13,296,3,3,11,6,3,5,5,0,35,3,0,8,13,0,8,3,0,32,29,52,50,62,63,66,31,13,360,0,0,3,0,4,3,3,0,8,23,12,17,22,30,50,40,19,214,55,106,116,121,132,162,85,38,808
UCL115068,3,3,0,0,0,0,14,0,3,4,5,0,0,0,0,16,0,27,28,14,7,11,3,0,88,7,30,32,19,14,9,0,0,110,69,163,149,84,61,41,7,4,587,8,10,9,0,3,0,0,0,31,0,10,12,12,12,7,0,0,47,78,176,167,101,77,50,10,4,669,0,0,7,3,3,0,0,0,10,22,38,21,19,15,31,8,4,161,112,284,261,162,122,104,16,9,1063
UCL115069,5,3,4,0,0,0,10,0,3,0,3,0,0,0,0,6,0,12,22,15,17,13,3,0,78,0,10,14,14,25,6,11,3,86,33,70,66,45,55,32,12,0,314,6,8,3,3,3,4,0,0,27,0,4,10,3,10,4,0,0,35,39,78,79,54,68,36,16,3,376,0,0,0,3,3,0,0,0,13,22,40,28,26,46,36,33,11,237,72,149,145,113,155,96,63,15,807
UCL115070,3,3,8,3,0,0,16,0,0,3,3,9,4,0,0,22,0,11,20,19,27,14,4,0,101,4,13,26,22,26,20,0,0,107,19,35,61,62,85,61,15,0,350,7,3,0,4,6,5,0,0,24,3,3,4,5,12,16,0,0,47,28,45,69,74,101,81,20,0,416,0,0,3,6,3,0,0,0,15,20,9,13,13,25,26,15,3,122,54,71,137,142,199,156,46,3,803
UCL115071,0,3,10,0,0,0,15,0,0,0,0,3,0,0,0,6,5,16,24,11,21,14,0,3,99,8,11,15,14,16,20,3,0,95,40,55,45,57,57,31,14,4,305,0,13,5,10,0,3,0,0,29,3,3,3,4,3,0,3,0,22,41,71,54,69,62,37,19,4,354,0,0,0,0,0,0,0,0,7,20,15,28,26,32,39,38,17,219,77,125,127,133,137,114,57,25,793
UCL115072,7,0,3,0,0,0,18,0,0,4,7,0,5,0,0,14,4,24,15,9,13,5,4,3,81,0,12,9,19,17,15,0,3,73,19,53,58,54,53,31,6,0,279,4,4,4,7,7,0,0,0,19,3,9,5,5,8,12,0,0,42,32,61,76,65,61,39,6,3,337,0,9,0,0,3,3,0,0,15,39,22,22,22,28,40,19,11,206,69,128,129,128,125,116,37,17,748
UCL115073,3,3,5,3,0,0,11,0,5,0,4,4,3,0,0,13,6,19,13,9,13,11,6,4,85,3,17,28,20,24,11,5,0,110,21,59,55,46,43,33,12,5,270,6,7,0,4,4,0,0,0,23,3,0,3,6,0,7,0,0,18,24,59,56,61,51,41,13,6,321,0,0,0,3,6,0,0,0,13,20,14,15,18,33,48,51,30,244,55,121,120,120,131,123,82,42,790
UCL115074,4,3,8,3,0,0,19,0,3,3,3,10,3,0,0,21,0,16,29,14,43,34,7,0,154,3,14,19,32,48,60,6,4,194,25,26,62,85,130,142,63,15,554,5,5,0,3,8,7,0,0,32,5,3,6,15,29,27,13,3,95,40,40,67,107,163,170,77,19,686,0,0,0,0,3,10,7,0,23,28,11,18,22,49,98,41,24,284,72,87,138,179,331,379,148,53,1383
UCL115075,4,3,5,0,0,0,18,0,0,4,6,4,3,0,0,18,3,31,20,17,8,10,4,0,99,3,20,12,25,14,17,11,0,102,42,55,51,78,57,25,6,3,310,10,0,4,4,6,0,0,0,34,6,3,0,6,6,0,0,0,30,57,55,55,83,69,29,12,3,370,0,0,0,0,3,0,0,0,6,28,47,23,47,30,65,54,19,313,99,160,116,183,140,127,80,25,926
UCL115076,3,3,6,0,0,0,20,0,5,3,3,0,3,0,0,16,3,28,24,8,11,9,4,0,88,11,23,27,24,15,7,3,0,107,63,119,80,94,55,29,10,0,444,6,4,7,8,0,0,0,0,29,4,5,10,10,8,0,6,0,40,69,128,94,106,66,32,15,0,514,0,0,0,0,5,0,0,0,13,15,26,16,20,8,20,14,3,123,97,220,170,166,117,74,32,4,882
UCL115077,3,0,0,0,0,0,7,0,0,4,0,3,0,0,0,7,6,40,15,3,10,4,0,0,74,0,16,9,12,7,0,0,0,40,11,29,30,18,26,9,4,3,129,0,3,3,0,3,0,0,0,15,4,0,0,8,3,0,0,0,11,16,32,34,28,36,9,3,3,159,4,4,0,0,0,0,0,0,9,21,24,19,17,20,7,16,11,135,50,114,78,65,68,22,22,12,431
UCL115078,0,3,4,4,0,0,8,0,0,0,3,0,0,0,0,4,7,13,9,8,7,6,10,0,50,0,8,9,16,19,9,3,3,67,12,34,21,43,43,33,8,0,197,0,0,0,3,0,0,0,0,7,4,0,0,4,0,0,4,0,16,17,33,25,48,40,35,9,0,218,0,0,0,0,0,0,0,0,3,11,16,9,17,20,34,28,31,168,36,73,61,97,98,85,47,38,530
UCL115079,3,3,0,5,0,0,15,0,0,3,3,10,8,0,0,29,4,29,26,14,27,18,8,0,125,3,22,20,10,26,14,15,3,120,33,59,80,60,77,63,19,13,401,6,3,3,10,3,7,0,0,33,4,5,7,5,9,11,3,0,41,45,69,91,70,89,82,28,13,473,0,0,0,3,0,0,3,0,5,39,14,24,31,52,47,36,23,268,84,144,163,140,203,172,89,38,1038
UCL115080,0,3,3,3,3,0,12,0,3,0,3,3,0,0,0,12,0,7,14,13,24,19,5,0,77,0,3,10,12,37,34,14,3,113,8,24,28,48,80,78,36,8,307,0,4,0,0,4,0,0,0,14,0,3,4,10,13,11,4,3,44,11,28,31,55,99,89,36,8,364,0,0,0,0,3,7,0,0,14,7,3,16,22,35,67,51,16,212,22,43,75,109,206,218,111,28,806
UCL115081,7,7,9,5,0,3,51,0,5,9,6,8,3,0,0,25,23,61,47,34,12,11,7,0,195,13,27,29,31,15,11,3,0,129,47,98,63,64,46,23,10,0,345,7,0,3,3,3,0,0,0,18,3,10,3,8,7,4,3,0,37,57,108,65,72,53,28,9,0,396,4,8,3,0,3,3,0,0,20,49,49,23,35,15,15,12,3,194,147,265,183,189,113,73,24,5,1010
UCL115082,8,3,0,0,0,0,12,0,5,3,3,0,0,0,0,12,4,11,23,15,4,6,3,0,67,6,13,21,20,16,10,3,0,82,25,56,55,42,45,7,0,0,235,0,4,4,3,7,3,0,0,17,0,5,0,3,3,0,0,0,20,25,58,60,55,52,10,4,0,268,0,0,3,0,0,0,0,0,5,18,12,17,15,15,10,9,7,94,52,99,127,105,98,35,12,7,542
UCL115083,5,6,4,7,4,0,28,0,3,0,3,3,5,0,0,16,6,19,22,16,20,8,3,0,107,0,12,4,18,29,9,6,0,94,15,35,39,43,43,28,9,4,214,0,3,6,3,4,11,0,0,27,0,7,4,4,10,4,3,0,34,17,42,45,52,53,42,13,3,270,0,0,0,0,0,3,0,0,5,16,0,3,8,16,22,17,12,91,37,86,83,105,126,99,47,22,599
UCL115084,3,0,7,0,0,0,20,0,3,9,3,3,0,0,0,18,7,53,31,28,24,13,5,0,168,15,34,30,39,48,15,4,4,186,73,128,114,117,89,76,17,0,626,13,11,8,10,8,3,0,0,60,0,5,7,14,19,12,8,6,74,91,146,130,145,116,100,23,8,761,3,4,0,3,0,3,0,0,13,179,319,324,183,147,90,51,18,1319,291,562,532,403,353,223,88,27,2489
UCL115085,3,0,4,0,3,0,9,0,0,0,0,0,0,0,0,3,0,5,9,8,7,7,0,0,34,4,9,5,9,8,8,0,4,47,13,19,27,42,37,24,13,0,187,0,0,3,3,3,0,0,0,13,0,0,6,3,5,4,0,0,19,13,20,37,55,51,32,19,0,226,0,0,3,0,0,0,3,0,11,16,13,12,34,32,31,32,7,189,37,53,61,112,108,82,56,14,517
UCL115086,0,4,5,3,0,0,12,0,0,0,0,0,6,0,0,3,0,6,8,0,9,6,0,0,33,3,5,4,8,11,11,3,0,50,18,20,29,41,39,38,19,3,212,4,3,9,0,0,0,0,0,13,0,0,0,6,0,10,0,0,22,22,29,41,50,35,42,19,3,246,0,0,0,3,3,3,0,0,11,21,10,13,22,30,28,23,3,145,52,54,63,88,93,97,50,7,500
UCL115087,0,0,3,0,4,0,14,0,5,8,0,0,0,0,0,18,10,14,28,9,11,5,0,0,83,3,12,20,16,18,8,3,0,83,31,75,57,63,43,24,15,6,305,3,3,3,3,5,3,0,0,25,3,4,0,3,7,3,4,3,30,36,85,64,65,57,32,18,4,360,0,0,0,0,0,0,0,0,10,13,15,5,14,17,32,30,29,157,59,140,124,114,110,84,57,30,719
UCL115088,9,15,9,10,3,0,43,0,0,0,8,7,4,0,0,23,11,20,30,36,23,18,6,3,144,3,0,19,20,37,17,4,5,101,19,20,33,27,45,21,7,4,185,3,3,3,0,3,0,0,0,17,0,0,0,3,3,7,0,0,19,21,25,41,36,53,29,7,4,214,0,0,0,0,0,3,3,3,5,3,4,11,4,11,19,7,0,59,33,49,103,113,146,99,29,19,589
UCL115089,3,3,3,0,3,0,15,0,3,5,3,9,3,0,0,26,4,23,28,21,30,22,9,3,136,5,24,13,26,40,36,10,5,162,22,76,57,67,75,49,19,3,374,9,11,9,0,9,3,0,0,31,3,10,13,6,11,17,4,0,64,35,91,70,75,97,64,30,3,471,0,0,0,0,4,0,0,0,12,33,16,26,58,50,60,49,50,344,82,159,153,186,236,193,103,62,1165
UCL115090,0,0,0,0,0,0,8,4,3,0,0,3,3,0,0,13,6,16,10,3,3,0,0,0,43,0,10,6,10,9,10,0,3,50,16,24,35,16,20,9,3,3,127,3,3,0,0,4,0,0,3,9,3,3,0,0,3,0,0,0,19,22,28,38,22,22,16,3,6,156,0,0,0,0,0,0,0,0,0,30,27,22,14,25,34,23,3,180,60,87,79,43,68,60,28,10,442
UCL115091,8,12,13,4,3,3,36,0,0,3,10,12,11,0,0,35,5,33,56,48,49,30,7,4,237,5,19,49,57,51,43,16,0,242,41,74,72,131,108,104,33,14,569,7,3,10,9,6,4,0,0,37,3,3,9,11,11,12,3,0,53,48,83,89,158,122,113,41,11,660,0,3,3,6,4,8,6,0,23,15,13,11,25,26,48,40,11,189,69,150,224,306,275,256,105,33,1425
UCL115092,4,4,11,5,0,0,17,0,0,0,4,3,13,0,0,19,8,17,14,20,34,33,5,3,137,3,22,23,28,57,37,16,0,186,18,62,81,98,107,114,41,10,534,3,6,5,9,5,10,0,0,36,3,13,13,13,14,18,6,0,69,24,79,95,114,126,139,42,12,642,0,3,3,0,7,7,0,0,24,26,18,16,30,58,70,20,9,249,62,145,164,202,295,292,92,23,1273
UCL115093,3,4,0,3,0,0,18,0,0,0,0,3,3,0,0,8,3,17,19,8,10,8,9,0,75,3,14,15,18,11,12,6,0,83,13,18,30,21,35,36,17,0,162,3,3,0,4,0,0,0,0,15,0,0,7,3,3,5,4,0,23,13,19,36,27,42,38,14,3,198,0,0,0,0,3,0,3,0,7,27,27,25,38,35,60,41,0,245,45,94,97,100,103,121,71,3,635
UCL115094,5,3,5,4,0,0,21,0,6,3,3,4,5,0,0,18,6,17,29,16,18,12,6,6,116,11,15,23,30,29,26,8,7,142,42,75,74,71,81,58,17,10,435,7,3,12,8,11,3,0,0,48,4,9,4,15,8,7,7,6,59,56,87,97,95,99,72,23,14,545,0,0,0,3,6,6,0,0,18,36,20,34,39,59,61,59,63,364,112,150,176,191,221,184,105,85,1224
UCL115095,13,5,5,3,3,0,31,0,0,3,3,11,7,8,0,27,5,16,39,31,34,25,20,16,188,4,10,20,16,34,35,20,4,153,23,43,44,74,87,80,42,16,397,8,7,9,10,12,6,3,0,43,3,0,5,9,9,17,9,8,66,38,44,58,91,105,100,51,21,509,0,0,0,3,6,5,3,3,20,32,17,18,41,40,70,62,24,299,82,101,153,191,224,251,160,64,1225
