LGA_CODE_2016,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3
LGA14500,0,0,0,0,0,0,4,0,0,0,0,4,37,0,0,0,0,37,96,7,3,0,0,113,73,22,20,4,8,120,3,3,0,0,0,4,209,36,27,7,9,283,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,7,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,12,3,7,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,58,0,3,0,0,58,15,6,4,0,0,24,3,0,0,0,0,7,3,0,0,0,0,3,83,14,8,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,50,32,13,9,407,0,0,0,0,0,0,0,3,0,0,0,4,22,3,0,0,0,20,85,25
LGA14550,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,35,3,0,0,0,40,10,0,0,0,0,12,3,0,0,0,0,3,72,4,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,79,4,0,0,0,85,0,0,0,0,0,0,3,0,0,0,0,3,24,0,3,0,0,22,39,3
LGA14600,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,24,0,0,0,0,28,8,0,0,0,0,8,0,0,0,0,0,0,48,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,17,0
LGA14650,0,0,0,0,0,0,13,0,0,0,0,13,273,10,3,0,0,280,559,62,10,3,0,633,162,35,31,14,0,244,42,5,0,0,0,49,1057,108,44,18,0,1226,0,0,0,0,0,0,4,0,0,0,0,4,71,0,0,0,0,70,60,5,0,0,0,65,4,0,0,0,0,4,0,0,0,0,0,0,139,5,0,0,0,148,0,0,0,0,0,0,12,0,0,0,0,12,55,0,0,0,0,57,16,3,3,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,82,5,6,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,1303,118,52,18,0,1494,0,0,0,0,0,0,10,3,0,0,0,18,305,10,3,0,0,315,633,80
LGA14700,0,0,0,0,0,0,3,0,0,0,0,3,23,3,0,0,0,26,36,20,3,0,0,59,19,9,10,0,3,43,3,7,0,0,0,8,84,31,9,0,3,138,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,15,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,25,3,7,0,0,35,5,0,0,0,0,5,8,0,0,0,0,8,282,13,0,0,0,295,48,16,7,3,0,79,0,0,0,0,0,6,3,0,0,0,0,5,342,33,12,3,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,70,27,7,3,565,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,23,22,12
LGA14750,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,27,3,0,0,0,32,11,0,0,0,0,17,3,0,0,0,0,3,51,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,0,0,0,71,0,0,0,0,0,0,0,3,0,0,0,3,14,0,0,0,0,13,21,6
LGA14850,7,0,0,0,0,6,4,0,0,0,0,4,101,3,0,0,0,107,222,62,17,4,0,300,79,29,31,27,8,170,12,0,3,3,0,14,424,92,48,28,8,602,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,22,20,11,3,0,0,27,5,0,3,0,0,7,0,0,0,0,0,0,43,8,4,3,0,58,0,0,0,0,0,0,8,0,0,0,0,6,78,3,0,0,0,82,16,12,0,0,0,31,4,0,3,0,0,9,6,0,0,0,0,6,110,21,0,0,0,135,3,0,0,0,0,3,0,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,3,0,0,0,19,0,0,0,0,0,0,588,125,58,36,9,813,5,0,0,0,0,3,7,0,0,0,0,9,115,8,0,0,0,127,267,54
LGA14870,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,51,46,8,3,0,0,57,14,0,0,0,3,20,3,0,0,0,0,6,108,10,9,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,13,10,0,3,157,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,73,0
LGA14900,0,0,0,0,0,0,5,0,0,0,0,5,54,0,0,0,0,52,282,27,3,0,0,322,124,27,12,12,0,172,16,3,3,0,0,21,479,64,23,14,0,573,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,30,58,6,0,0,0,67,8,0,3,0,0,17,0,0,0,0,0,3,100,8,6,0,0,117,0,0,0,0,0,0,12,0,0,0,0,12,139,4,3,0,0,153,20,4,0,0,0,28,0,0,0,0,0,3,13,0,0,0,0,9,187,9,9,3,0,212,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,18,0,0,0,0,19,0,0,0,0,0,0,787,83,30,16,3,918,0,0,0,0,0,0,7,0,0,0,0,7,42,5,0,0,0,41,279,31
LGA14920,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,26,4,0,0,0,34,5,0,0,0,0,7,0,0,0,0,0,0,51,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,25,38,3
LGA14950,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,13,0
LGA15050,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,39,188,13,4,0,0,213,65,12,7,3,3,89,3,3,0,0,0,7,304,29,10,6,3,349,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,9,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,33,3,0,0,0,34,0,0,0,0,0,0,10,0,0,0,0,10,31,0,0,0,0,35,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,386,36,12,6,3,436,0,0,0,0,0,0,3,0,0,0,0,3,55,0,0,0,0,60,207,17
LGA15240,0,0,0,0,0,0,9,0,0,0,0,9,139,0,0,0,0,140,284,14,0,0,0,305,113,15,7,0,0,132,8,0,0,0,0,8,544,27,10,4,0,589,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47,22,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,72,0,3,0,0,73,0,0,0,0,0,0,3,0,0,0,0,3,70,0,0,0,0,75,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,94,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,729,34,13,4,0,777,7,0,0,0,0,4,6,0,0,0,0,6,135,3,0,0,0,136,326,25
LGA15270,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,70,9,0,0,0,78,19,3,0,0,0,29,8,0,0,0,0,9,145,7,3,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,178,7,3,0,0,193,0,0,0,0,0,0,3,0,0,0,0,3,45,0,0,0,0,52,78,7
LGA15300,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,28,48,6,4,0,0,58,21,3,0,3,0,30,8,0,0,0,0,8,103,15,4,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,20,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,132,20,4,7,0,160,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,34,3
LGA15350,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,15,3,0,0,0,24,14,4,0,0,0,20,0,0,0,0,0,3,38,9,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,12,3,3,0,0,21,3,4,0,0,0,8,0,0,0,0,0,3,27,11,3,0,0,43,0,0,0,0,0,0,20,0,0,0,0,20,204,6,3,0,0,218,11,8,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,4,244,16,3,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,321,35,11,0,0,374,0,0,0,0,0,0,3,0,0,0,0,3,11,3,0,0,0,14,6,3
LGA15520,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,36,3,3,0,0,47,14,0,0,0,0,13,4,0,0,0,0,4,59,6,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,73,6,5,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,38,11
LGA15560,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,13,3,3,0,0,0,10,0,0,0,0,0,0,27,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,30,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,15,0
LGA15650,0,0,0,0,0,0,3,0,0,0,0,3,27,0,0,0,0,27,60,12,0,0,0,72,20,3,0,0,0,21,8,0,0,0,0,13,115,15,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,17,3,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,73,9
LGA15700,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,33,69,10,3,0,0,77,16,5,0,0,0,23,6,3,0,0,0,5,122,18,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,155,16,0,0,0,176,0,0,0,0,0,0,3,0,0,0,0,4,38,3,0,0,0,43,105,4
LGA15750,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,35,3,0,0,0,43,17,7,3,0,0,21,3,0,0,0,0,3,73,7,7,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,98,6,7,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,48,3
LGA15800,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,32,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,14,0
LGA15850,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,25,0,0,0,0,25,13,0,0,0,0,12,0,0,0,0,0,0,44,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,26,3
LGA15900,0,0,0,0,0,0,14,0,0,0,0,14,508,11,4,0,0,530,663,265,68,20,0,1020,120,82,117,66,35,415,24,9,7,3,0,40,1321,364,195,91,37,2012,0,0,0,0,0,0,18,0,0,0,0,20,256,8,0,0,0,262,136,116,46,3,0,298,7,10,16,9,0,49,7,0,3,0,0,15,420,136,69,15,3,641,3,0,0,0,0,3,32,0,0,0,0,37,452,22,4,4,0,478,71,78,36,5,0,185,4,6,6,10,3,21,8,3,0,0,0,12,574,106,43,16,5,742,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,9,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,25,0,0,0,0,0,0,2340,615,305,124,43,3423,3,3,0,0,0,3,6,0,0,0,0,7,494,28,4,0,0,523,723,352
LGA15950,0,0,0,0,0,0,4,0,0,0,0,4,55,0,0,0,0,52,38,16,11,3,0,65,13,8,8,4,3,28,3,0,0,0,0,8,111,23,16,4,3,164,0,0,0,0,0,0,0,0,0,0,0,0,102,3,3,0,0,106,75,76,29,0,0,182,7,3,6,9,0,31,5,0,0,0,0,5,188,84,40,9,0,322,13,0,0,0,0,13,100,3,0,0,0,100,1091,60,19,0,0,1165,148,161,51,6,0,375,0,5,10,6,0,20,14,0,3,0,0,18,1365,232,83,17,3,1696,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,13,3,0,0,0,0,4,1679,345,136,30,7,2198,0,0,0,0,0,0,3,0,0,0,0,3,27,3,0,0,0,31,34,24
