LGA_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
LGA17350,88,1535,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,13,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,25,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,12,3,0,0,0,0,11,834,278,243,148,90,1597
LGA17400,61,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,5,3,0,0,0,7,0,0,0,0,0,0,12,4,3,0,0,15,3,0,0,0,0,3,1013,256,224,112,61,1674
LGA17420,2512,35602,0,0,0,0,0,0,15,3,0,0,0,24,349,105,56,3,3,517,849,641,607,136,28,2258,286,318,470,227,109,1412,22,7,9,3,3,44,1523,1074,1137,377,143,4255,3,0,3,0,0,3,77,28,0,0,0,102,531,262,119,22,3,946,248,164,126,30,15,586,10,5,4,3,4,25,19,6,3,0,0,24,885,462,260,58,23,1685,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,0,10,0,3,3,0,0,7,3,0,3,4,0,12,3,0,0,0,0,3,24,7,9,4,0,41,29,23,24,11,8,91,12083,8935,12331,5652,2678,41682
LGA17550,842,17635,3,0,0,0,0,3,50,0,0,0,0,52,763,134,60,8,0,965,1298,516,345,80,25,2266,50,36,45,23,17,174,44,10,6,0,0,71,2209,700,462,112,44,3524,3,0,0,0,0,3,73,3,3,0,0,77,878,171,72,5,3,1136,353,136,70,19,11,587,15,5,4,7,7,35,37,3,3,0,0,42,1361,318,150,32,17,1884,21,0,0,0,0,23,142,5,0,0,0,150,184,16,3,0,0,206,28,14,7,0,0,47,5,3,3,3,3,14,16,0,0,0,0,16,388,44,14,4,7,453,103,21,16,5,4,154,12003,4534,4298,1898,918,23650
LGA17620,123,3393,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,15,7,4,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,19,7,4,0,0,39,0,0,0,0,0,0,12,0,0,0,0,12,17,11,0,0,0,30,10,5,7,0,0,23,0,3,0,0,0,6,3,0,0,0,0,4,42,16,9,0,0,68,0,0,0,0,0,0,3,0,0,0,0,7,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,18,15,5,8,7,0,38,1756,658,668,346,123,3557
LGA17640,81,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,11,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,9,3,0,4,0,0,11,0,0,0,0,0,3,16,3,4,4,0,30,6,3,3,0,3,17,1087,340,334,173,83,2021
LGA17650,60,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,9,3,3,0,0,15,7,0,0,0,0,11,839,262,300,151,60,1614
LGA17750,664,14351,0,0,0,0,0,0,10,0,0,0,0,9,159,35,18,3,0,207,55,19,12,0,0,92,5,0,3,0,0,12,7,0,0,0,0,9,232,52,32,3,4,328,0,0,0,0,0,5,24,5,3,0,0,29,369,118,43,10,3,546,58,28,17,3,0,106,8,4,3,3,0,16,13,0,3,0,0,18,476,159,74,10,3,722,0,0,0,0,0,0,14,0,0,0,0,14,19,0,0,0,0,17,18,9,4,6,0,34,19,6,10,11,7,54,3,3,0,0,0,8,66,17,22,14,9,127,25,9,9,7,3,52,7133,3170,3033,1553,678,15570
LGA17850,17,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,3,3,0,3,0,10,448,138,134,80,17,812
LGA17900,90,1205,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,14,3,3,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,29,3,0,0,0,0,3,13,0,0,0,0,9,16,0,0,0,0,21,9,3,7,3,3,23,6,0,0,3,3,9,4,3,0,0,0,8,41,8,4,9,3,65,24,14,4,0,6,47,672,251,221,103,103,1354
LGA17950,40,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,351,120,108,59,42,675
LGA18020,92,2258,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,9,4,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,13,3,0,0,0,18,23,7,0,3,0,31,1316,377,360,192,102,2345
LGA18050,192,3488,3,0,0,0,0,5,18,3,3,0,0,25,386,189,133,16,0,738,496,417,521,136,18,1597,214,257,487,232,76,1258,16,6,4,4,0,32,1138,879,1149,391,99,3653,102,9,0,0,0,111,1272,89,17,0,0,1388,2912,1351,542,63,11,4877,528,376,316,70,28,1329,38,31,49,40,11,170,67,30,9,5,3,109,4926,1892,935,175,58,7983,0,0,0,0,0,0,33,9,0,0,0,36,44,22,7,0,0,74,17,12,4,11,0,48,0,0,0,3,0,7,0,0,0,0,0,3,90,41,15,16,3,174,30,15,12,9,5,66,7197,3477,3191,1150,357,15370
LGA18100,31,913,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,8,560,147,125,79,31,945
LGA18200,59,1612,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,18,0,0,0,0,24,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,31,3,0,0,0,0,3,5,0,0,0,0,6,10,3,0,0,0,9,3,3,0,0,0,7,0,0,0,0,0,3,5,0,0,0,0,5,23,3,3,0,0,32,15,0,0,3,0,15,862,318,304,161,59,1707
LGA18230,611,11231,0,0,0,0,0,0,7,0,0,0,0,9,187,52,19,3,0,262,54,31,20,8,0,114,14,3,3,6,3,27,4,0,0,0,0,10,267,90,47,13,3,418,3,0,0,0,0,3,28,3,0,0,0,30,229,58,18,0,4,308,27,13,7,0,0,53,5,4,4,0,0,13,3,0,0,0,0,3,299,74,37,0,5,411,4,0,0,0,0,4,4,0,0,0,0,9,16,4,3,0,0,19,39,14,12,3,0,75,40,12,27,13,9,106,0,3,0,0,3,12,109,39,43,15,14,220,29,7,7,3,0,49,5483,2700,2322,1188,635,12333
LGA18250,484,10246,0,0,0,0,0,0,17,0,0,0,0,23,238,137,75,10,3,460,254,232,261,81,11,839,55,66,87,36,8,253,8,0,0,0,0,11,580,442,422,121,20,1581,67,5,3,3,0,70,979,243,44,9,3,1274,2065,1438,833,152,45,4529,409,400,404,114,45,1370,20,3,21,11,3,54,41,37,14,7,3,95,3570,2116,1319,291,98,7395,0,0,0,0,0,0,6,0,0,0,0,6,14,4,0,0,0,22,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,5,3,0,0,40,11,3,3,6,3,28,7164,4698,4994,1827,603,19291
LGA18350,506,12105,0,0,0,0,0,0,3,0,0,0,0,9,156,22,12,3,0,187,133,34,14,3,0,183,21,4,3,3,3,36,3,0,0,0,0,3,317,63,24,8,8,422,0,0,0,0,0,0,10,6,0,0,0,17,38,9,3,0,0,50,20,9,3,0,0,27,4,3,3,3,0,8,0,0,0,4,0,3,75,21,9,5,0,107,3,0,0,0,0,4,3,0,0,0,0,3,10,7,0,0,0,11,7,3,0,3,0,11,3,3,0,3,0,6,0,0,3,0,0,3,27,10,8,3,0,47,41,7,12,4,4,65,6539,2291,2289,1107,519,12744
LGA18400,934,12089,0,0,0,0,0,0,11,0,0,0,0,11,143,6,4,0,0,158,93,17,13,0,0,119,8,6,8,12,0,36,7,0,0,0,0,11,262,30,21,15,0,330,0,0,0,0,0,0,3,0,0,0,0,3,16,8,3,0,0,25,7,0,4,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,29,7,3,0,0,44,0,0,0,0,0,0,7,0,0,0,0,7,3,4,4,0,0,11,5,4,3,0,0,18,0,3,5,3,0,17,0,0,0,0,0,0,22,11,14,3,0,51,18,0,6,3,3,38,4407,2490,3043,1669,940,12552
LGA18450,2013,41072,5,0,0,0,0,7,85,8,0,0,0,95,1144,313,128,30,8,1624,1254,700,471,156,57,2641,74,47,94,51,46,303,41,12,7,0,4,74,2610,1079,701,241,114,4752,8,0,0,0,0,15,269,28,11,0,0,301,2205,691,285,68,22,3277,925,389,227,67,20,1631,58,36,34,32,17,177,69,14,8,0,3,93,3540,1160,569,167,66,5500,3,0,0,0,0,3,20,4,0,0,0,24,57,11,19,7,0,95,26,22,23,4,3,71,5,11,11,6,5,38,11,0,0,0,0,9,118,44,52,16,12,243,130,33,31,8,6,215,22115,10996,11629,4832,2210,51776
LGA18500,208,3836,4,0,0,0,0,4,36,0,0,0,0,35,510,134,59,9,0,704,715,440,435,65,7,1666,215,178,264,125,31,815,15,4,5,0,0,29,1485,761,759,201,42,3255,32,3,0,3,0,43,650,40,4,0,0,696,2048,743,245,37,5,3073,983,409,361,71,21,1847,82,45,57,39,8,235,55,14,6,0,0,76,3851,1253,682,149,36,5971,0,0,0,0,0,0,12,3,0,0,0,15,23,13,4,0,0,29,3,5,6,3,3,25,0,0,0,0,0,6,0,0,0,0,0,4,36,24,15,3,3,77,29,10,14,6,6,62,6594,2749,2527,1036,289,13197
LGA18710,172,4176,0,0,0,0,0,0,0,0,0,0,0,0,22,7,3,0,0,38,16,6,3,0,0,26,4,0,0,0,0,4,4,0,0,0,0,4,47,12,7,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,3,3,0,0,9,3,0,0,0,0,5,0,0,0,0,0,0,15,3,0,0,0,22,12,6,5,0,0,29,1893,807,964,469,178,4307
LGA19399,12,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,46,43,22,12,235
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
