LGA_CODE_2016,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_SDRTHT1S_FH_CF_no_ch,C06_SDRTHT1S_FH_CF_w_ch,C06_SDRTHT1S_FH_One_PFam,C06_SDRTHT1S_FH_oth_fa,C06_SDRTHT1S_FH_Tot,C06_SDRTHT1S_LP_H,C06_SDRTHT1S_GH,C06_SDRTHT1S_OH,C06_SDRTHT1S_Tot,C06_SDRTHT2S_FH_CF_no_ch,C06_SDRTHT2S_FH_CF_w_ch,C06_SDRTHT2S_FH_One_PFam,C06_SDRTHT2S_FH_oth_fa,C06_SDRTHT2S_FH_Tot,C06_SDRTHT2S_LP_H,C06_SDRTHT2S_GH,C06_SDRTHT2S_OH,C06_SDRTHT2S_Tot,C06_SDRTHT_FH_CF_no_ch,C06_SDRTHT_FH_CF_w_ch,C06_SDRTHT_FH_One_PFam,C06_SDRTHT_FH_oth_fa,C06_SDRTHT_FH_Tot,C06_SDRTHT_LP_H,C06_SDRTHT_GH,C06_SDRTHT_OH,C06_SDRTHT_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch
LGA15850,668,742,278,27,1709,459,51,58,2281,3,0,3,0,5,19,3,3,31,0,0,0,0,0,0,0,0,0,3,0,3,0,9,19,3,3,34,4,0,6,3,14,89,0,4,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,18,89,0,4,110,7,0,0,0,15,21,0,5,39,0,3,0,0,3,0,0,0,3,0,3,0,0,3,3,0,0,7,8,11,3,0,21,24,0,5,54,0,0,0,0,0,0,0,0,0,680,748,296,28,1753,589,51,76,2473,663,650,315,24,1658,584,50,84,2374,4,0,13,0,19,24,0,3,46,0,0,0,0,0,0,0,0,0,4,0,13,0,19,24,0,3,46,9,0,3,5,21,54,4,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15900,10961,13339,5277,559,30144,9565,2012,1374,43097,578,310,409,59,1345,1597,241,143,3329,655,358,440,58,1510,908,407,237,3057,1228,661,844,118,2855,2502,641,387,6388,675,164,356,71,1267,3069,394,420,5149,317,72,192,43,619,1155,217,273,2268,281,64,48,12,401,445,114,225,1183,26,3,19,0,48,105,10,17,175,1288,314,614,129,2340,4773,742,933,8786,15,19,5,3,48,31,3,27,103,0,0,0,0,0,17,0,0,18,62,46,46,13,165,109,23,42,345,79,69,54,12,216,150,25,72,465,3,0,5,0,9,12,0,3,26,13569,14379,6794,819,35561,17013,3423,2758,58753,11241,14021,5405,572,31236,9433,2317,1172,44166,749,363,335,53,1497,1902,260,159,3818,809,438,474,67,1791,1159,444,231,3622,1558,799,810,117,3288,3057,708,389,7443,706,232,364,68,1370,2919,447,329,5070,348,90,166,28,633,1065,210,191,2100,441,114,62,17,638,601,147,236,1625,18,8
LGA15950,1038,1410,311,58,2815,878,164,339,4192,380,288,86,20,773,364,83,99,1316,983,651,240,44,1925,784,237,252,3194,1368,935,323,66,2689,1146,322,352,4514,844,377,187,71,1480,1186,344,340,3348,1623,436,219,102,2376,2500,579,679,6130,3015,804,393,197,4416,4689,771,1816,11689,10,3,0,0,14,9,4,5,34,5498,1624,792,372,8289,8382,1696,2841,21209,10,7,0,0,13,3,0,0,19,3,0,0,0,3,3,0,0,3,53,10,5,4,72,108,13,30,220,62,20,5,4,91,116,13,32,249,0,0,0,0,7,0,4,3,17,7962,3993,1438,499,13889,10515,2198,3565,30172,1059,1610,328,54,3041,765,134,228,4162,353,368,98,15,837,349,76,73,1335,965,718,230,36,1942,710,250,212,3115,1322,1082,324,46,2781,1057,327,290,4454,973,428,168,58,1621,1393,292,372,3673,1933,618,285,97,2927,2563,591,613,6698,3477,1062,383,195,5111,4828,826,1410,12175,8,0
LGA15990,13341,24493,4784,471,43094,6828,1142,1681,52741,453,476,159,17,1106,775,61,86,2028,1208,998,381,42,2626,1133,126,164,4049,1662,1477,535,53,3725,1913,191,247,6076,1676,740,449,74,2943,2924,455,547,6859,3269,1488,1001,169,5919,4454,952,1136,12456,1875,593,295,65,2831,2280,491,848,6456,127,115,52,0,292,218,26,33,571,6948,2929,1804,305,11985,9875,1920,2563,26349,47,28,19,4,92,102,7,64,270,3,0,0,0,6,33,0,3,41,33,34,20,0,88,71,26,27,207,81,62,44,3,192,206,30,93,523,9,14,0,0,20,5,0,4,34,22037,28973,7170,835,59018,18830,3280,4591,85721,12874,25861,4700,431,43863,6535,1027,1421,52839,588,568,205,15,1372,896,98,103,2467,1270,1494,526,43,3337,1204,160,195,4896,1856,2059,729,58,4707,2098,257,299,7365,1855,1024,576,75,3523,3285,437,483,7725,3687,1986,1065,150,6887,4491,956,786,13126,2353,881,392,78,3709,2550,490,620,7369,64,60
LGA16100,528,608,134,6,1277,416,24,78,1802,0,3,5,0,8,12,0,3,26,0,0,0,0,0,0,0,0,0,0,3,5,0,8,18,0,3,29,3,3,0,0,6,13,0,0,19,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10,13,0,0,30,4,3,5,0,8,15,0,9,29,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,8,6,4,5,0,16,17,0,9,36,0,0,0,0,0,0,0,0,0,539,614,147,7,1313,463,26,87,1892,584,560,172,7,1326,443,28,65,1861,3,4,5,0,9,16,3,3,33,0,0,0,0,0,0,0,0,3,3,6,5,0,12,18,3,3,37,3,0,0,0,7,21,0,3,31,5,0,0,0,5,5,0,3,12,0,0,0,0,0,0,0,0,0,0,0
LGA16150,3051,3868,1444,127,8489,2499,313,397,11694,69,26,42,8,150,191,31,27,393,5,6,8,0,25,23,8,5,63,76,39,53,8,170,214,38,32,457,120,49,81,10,250,651,58,91,1053,3,3,4,0,11,21,4,0,39,12,3,5,0,15,37,8,14,76,0,0,0,0,4,9,0,3,9,133,54,94,8,281,721,68,113,1183,6,0,11,0,16,32,0,11,67,0,0,0,0,0,0,0,0,0,8,9,11,0,23,18,0,3,44,10,11,16,0,41,54,0,20,114,0,0,0,0,3,3,0,0,3,3276,3966,1610,142,8989,3485,414,564,13444,3199,4058,1566,121,8939,2668,367,483,12465,158,69,123,13,363,515,38,91,1004,9,3,5,0,16,39,4,6,64,166,73,128,19,386,554,43,93,1068,88,22,40,5,164,540,35,107,856,3,0,3,0,3,18,0,7,32,7,0,0,0,5,16,0,6,25,3,3
LGA16200,1428,1597,588,38,3651,1156,92,131,5032,28,7,8,0,41,129,3,5,182,3,0,0,0,3,8,0,0,9,26,7,8,0,48,133,3,5,187,28,8,11,0,46,179,8,11,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,13,11,0,50,181,8,11,247,4,4,3,0,12,27,0,46,82,0,0,0,0,0,3,0,0,3,4,5,4,0,13,10,0,3,27,9,7,8,0,21,41,0,54,118,0,0,0,0,0,0,0,0,0,1493,1622,617,38,3772,1512,101,206,5588,1425,1494,644,41,3608,1263,101,281,5256,34,19,9,0,66,118,7,18,199,0,0,0,0,0,0,0,0,3,34,18,9,0,64,117,7,18,204,12,3,15,3,33,137,0,23,196,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0
LGA16260,8492,16177,3734,433,28836,5217,788,1212,36060,590,727,360,41,1713,1106,96,147,3061,998,1737,619,72,3437,915,187,254,4784,1592,2466,981,118,5148,2020,280,402,7850,923,636,347,75,1981,2083,253,388,4713,1946,1755,812,255,4761,2621,734,824,8949,1435,1055,409,153,3052,1707,511,826,6090,9,13,5,0,36,43,9,6,87,4311,3456,1576,482,9828,6449,1513,2049,19841,6,3,6,0,20,3,0,3,28,0,4,0,0,8,69,0,0,76,12,20,10,6,44,29,11,8,90,24,33,12,6,69,99,11,12,190,51,75,12,4,142,77,46,47,309,14464,22204,6313,1044,44022,13867,2642,3717,64243,8729,16965,3959,447,30093,5208,846,938,37078,636,970,358,55,2017,1126,118,166,3429,1113,2062,633,82,3885,828,223,229,5174,1753,3030,993,135,5906,1957,344,392,8602,1254,1122,415,85,2876,2405,279,338,5899,2460,2491,903,247,6100,2797,670,657,10222,2184,1751,547,187,4670,2149,612,809,8247,15,14
LGA16350,11056,22546,6812,495,40917,6628,970,1430,49943,372,332,409,35,1151,847,94,95,2183,477,495,608,55,1641,734,173,158,2705,849,826,1017,91,2786,1582,265,249,4888,236,108,160,24,522,1143,58,107,1827,169,93,177,15,460,854,88,127,1527,28,21,35,5,86,125,9,39,260,12,14,0,0,29,29,0,9,69,444,234,369,45,1092,2154,158,274,3679,56,32,17,0,104,151,3,16,275,0,8,0,0,3,33,0,4,42,10,12,4,0,22,20,0,9,58,65,42,22,0,135,206,9,29,377,3,13,3,0,22,6,0,0,28,12425,23660,8222,636,44946,10577,1403,1982,58913,11320,21638,6914,550,40418,6992,1004,1404,49817,492,470,511,39,1521,1114,96,114,2843,670,893,833,72,2460,1083,155,174,3877,1166,1362,1346,113,3985,2196,244,290,6717,276,332,226,26,858,841,71,121,1892,302,190,226,32,750,913,109,156,1921,88,76,45,13,223,218,26,37,505,60,55
LGA16380,7395,6272,2339,130,16135,3678,421,566,20799,888,161,255,18,1324,1186,89,57,2657,211,77,72,9,371,337,31,25,764,1093,239,334,28,1692,1523,113,83,3413,312,79,178,10,577,1143,66,121,1909,97,17,52,3,169,207,28,72,477,143,22,49,3,210,233,38,184,666,13,6,4,0,22,30,3,5,56,559,117,279,14,978,1616,130,379,3099,207,25,42,0,280,386,12,372,1055,0,0,0,0,0,7,0,3,12,34,19,3,0,58,30,3,10,102,237,47,52,3,340,427,15,388,1168,9,3,0,0,11,6,0,0,11,9294,6682,2997,176,19151,7245,682,1412,28499,8018,6504,2472,149,17145,4345,497,588,22573,696,173,305,17,1195,1194,69,58,2511,251,90,98,3,440,417,34,32,930,947,257,401,27,1635,1614,105,94,3444,268,79,191,16,557,972,63,134,1725,105,34,71,3,213,299,36,79,626,259,48,68,9,388,321,37,181,926,3,3
LGA16400,5904,6525,2214,118,14765,3504,384,617,19267,362,122,169,3,656,583,26,78,1343,248,139,134,0,518,189,35,58,799,608,257,302,5,1174,770,60,139,2144,134,48,97,9,290,386,26,57,760,37,13,8,0,53,45,13,40,154,46,4,9,0,61,27,9,48,141,5,0,3,0,8,18,0,0,26,223,69,116,9,413,481,45,148,1077,128,26,29,0,181,278,9,150,626,3,4,0,0,11,9,0,3,29,9,11,3,0,30,17,0,4,46,143,40,37,0,222,307,12,162,696,0,0,0,0,3,4,0,0,5,6875,6894,2672,130,16575,5052,500,1062,23194,6386,6529,2329,139,15382,3994,383,730,20476,372,165,201,14,747,694,61,88,1597,330,215,187,7,740,309,40,76,1164,699,378,392,25,1493,1004,103,164,2761,173,74,78,4,329,419,36,78,860,37,8,21,0,61,74,8,65,205,56,6,17,0,81,61,7,54,200,4,0
LGA16490,3599,5776,1352,104,10831,2120,242,599,13787,305,157,150,4,609,536,58,76,1282,99,68,68,14,247,237,30,56,566,403,221,213,20,858,772,93,133,1848,176,96,127,23,423,838,56,180,1500,78,49,44,3,167,325,26,76,597,67,34,38,5,146,249,26,53,476,4,4,0,0,13,13,0,3,30,330,186,204,33,750,1423,112,314,2603,35,15,14,0,64,65,9,83,223,4,17,3,0,28,6,0,6,40,10,9,5,0,28,9,0,0,36,52,38,18,0,112,87,7,100,304,0,0,0,0,0,0,0,0,0,4387,6220,1787,154,12551,4394,454,1144,18542,3900,6016,1474,125,11513,2304,270,622,14709,339,214,162,14,739,683,67,73,1565,187,136,90,13,425,273,46,37,783,525,351,254,32,1164,957,109,114,2343,161,131,85,15,397,762,50,115,1322,148,72,58,8,286,457,44,102,888,87,35,26,10,151,188,26,64,430,11,5
LGA16550,3399,6783,1544,308,12035,2363,618,815,15829,834,1360,403,64,2663,884,212,238,3998,594,1128,465,55,2249,547,181,227,3200,1425,2492,874,119,4914,1436,391,465,7197,1205,697,482,129,2519,2178,715,619,6027,2381,1127,866,275,4658,3977,1417,1165,11216,1802,825,485,377,3490,2597,1137,975,8197,14,12,10,3,40,33,7,13,94,5412,2662,1849,784,10703,8789,3273,2764,25534,4,3,0,0,10,3,0,4,16,0,0,0,0,0,5,0,0,5,65,42,24,4,140,80,41,52,312,72,41,29,4,142,91,42,61,333,18,8,6,0,40,14,3,9,69,10327,11997,4297,1216,27836,12686,4327,4111,48962,3201,6762,1542,237,11739,2249,566,602,15152,743,1457,405,57,2654,855,197,169,3875,764,1501,483,57,2811,659,234,208,3905,1508,2955,892,109,5464,1509,435,375,7782,1101,770,422,96,2388,1806,608,546,5355,2601,1457,949,241,5251,3988,1510,1027,11779,2602,1321,592,360,4875,3336,1509,1141,10854,16,14
LGA16610,2055,2194,936,79,5267,1492,144,188,7094,35,22,19,6,81,161,13,8,267,11,8,22,3,41,13,0,12,73,47,26,35,5,121,182,13,23,335,102,39,92,3,234,353,32,56,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,10,102,45,93,3,242,361,32,58,684,54,15,9,0,83,87,0,242,407,3,4,0,0,5,3,0,5,16,19,9,0,0,31,11,7,3,48,73,31,11,0,116,103,10,246,475,0,0,0,0,0,0,0,0,0,2277,2293,1082,88,5747,2138,189,519,8587,2232,2063,980,73,5347,1631,164,232,7369,86,47,35,3,166,185,17,14,378,23,15,16,0,54,51,0,5,112,101,54,50,3,214,236,13,22,487,85,34,93,8,219,404,19,53,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0
LGA16650,3942,7478,1817,238,13477,2735,382,705,17296,802,811,333,52,1995,1117,107,155,3365,278,442,116,10,842,228,31,101,1207,1079,1252,447,61,2837,1345,139,250,4574,447,366,267,41,1120,1026,140,340,2625,1028,994,549,113,2682,1579,342,393,4993,1326,855,423,111,2718,1546,495,609,5370,14,21,9,3,42,35,7,8,85,2814,2234,1243,271,6554,4185,979,1346,13073,4,7,3,0,16,50,0,26,91,0,3,0,0,5,3,0,0,7,23,38,15,8,82,52,7,14,163,30,44,22,10,101,106,7,46,259,4,13,3,0,20,5,0,4,29,7868,11015,3529,568,22984,8377,1509,2358,35232,4000,7583,2014,252,13853,2731,422,613,17620,690,851,328,40,1909,986,97,116,3100,317,625,171,20,1141,222,35,78,1474,1010,1475,505,60,3047,1211,125,187,4572,443,424,211,41,1119,728,116,162,2128,1434,1270,651,127,3476,2005,331,443,6254,1377,1028,429,148,2992,1373,474,451,5285,16,15
LGA16700,4838,9135,2055,288,16321,3109,580,628,20636,622,746,297,42,1716,786,111,95,2708,746,736,249,39,1773,804,198,209,2987,1371,1477,548,87,3482,1595,310,308,5695,369,199,100,39,709,1059,117,140,2029,1223,800,446,176,2647,2669,525,736,6574,584,336,166,55,1142,1023,217,293,2674,16,10,7,0,34,23,0,6,65,2193,1345,714,271,4531,4768,865,1182,11343,4,4,0,0,10,9,0,47,66,0,0,0,0,0,4,0,3,4,10,33,3,3,44,19,3,11,82,12,35,4,3,55,27,7,64,153,0,4,0,0,6,3,4,0,13,8413,12000,3326,652,24396,9510,1767,2177,37841,4515,9470,2004,265,16255,3028,605,503,20385,621,775,282,37,1715,799,128,83,2728,726,935,316,44,2025,805,221,92,3138,1349,1717,605,82,3745,1597,345,179,5866,506,302,166,39,1010,1223,152,116,2504,1396,887,402,129,2801,2289,557,290,5938,1188,723,293,98,2299,1319,340,313,4272,4,4
LGA16900,4554,7648,2329,152,14683,2342,234,522,17780,286,127,228,12,649,509,28,53,1243,247,138,166,3,562,342,31,55,995,537,271,394,19,1217,858,55,110,2235,178,81,145,8,409,570,42,67,1089,11,4,7,0,28,28,3,6,68,3,0,3,0,6,17,0,0,29,3,3,3,0,11,12,0,3,25,196,92,159,6,458,631,46,78,1205,74,7,14,3,102,158,8,11,273,0,0,0,0,0,0,0,3,3,5,8,3,0,19,13,0,3,30,80,13,20,3,118,163,10,18,311,5,15,0,0,21,0,0,0,16,5367,8034,2907,177,16490,3995,349,725,21556,4974,7733,2565,175,15438,2765,256,370,18831,352,158,266,13,786,693,46,35,1560,204,177,179,19,573,357,34,43,1007,554,330,445,27,1361,1053,82,77,2568,175,75,161,18,427,586,29,66,1106,27,3,7,3,41,45,5,9,99,0,0,0,0,0,0,0,0,0,5,0
LGA16950,10596,8634,3666,216,23112,6826,720,1238,31888,256,61,85,3,404,505,24,39,976,66,20,40,3,126,123,7,34,299,315,86,128,9,535,629,36,78,1274,211,56,97,11,371,876,48,95,1396,4,0,3,0,8,15,0,7,27,3,0,0,0,5,7,0,10,25,11,3,4,0,21,34,0,0,62,228,58,109,11,404,935,51,113,1511,174,24,14,3,220,384,12,120,738,8,11,0,0,18,8,0,3,28,18,20,5,0,41,18,0,5,64,198,59,24,3,281,407,13,129,825,3,0,0,0,7,5,0,3,11,11343,8842,3922,235,24342,8794,814,1556,35507,10940,8433,3886,237,23494,7592,761,1410,33261,416,108,169,17,707,771,37,95,1612,93,32,48,4,174,143,9,20,355,513,138,214,17,886,916,43,119,1971,241,46,123,17,422,967,52,96,1536,0,0,9,0,5,14,0,0,18,0,0,0,0,0,5,0,0,5,8,8
LGA17000,1752,2899,665,54,5378,976,131,252,6741,64,51,24,0,136,104,12,11,271,3,3,6,0,13,9,5,3,27,69,50,25,0,148,112,16,11,289,64,28,41,3,139,230,21,44,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,6,0,0,0,13,68,27,41,3,147,236,21,46,448,23,10,7,0,33,54,0,35,126,3,6,0,0,11,3,0,3,14,4,0,3,0,8,10,0,4,24,28,17,10,0,50,68,0,39,157,0,0,0,0,0,0,0,0,0,1918,2995,747,63,5721,1387,178,353,7639,1940,2865,708,51,5556,1171,156,261,7152,78,64,32,0,172,107,26,43,346,21,20,15,0,55,39,3,7,102,101,80,50,0,230,149,24,47,450,61,22,38,0,120,219,12,33,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17040,1961,1884,566,44,4456,1532,134,676,6800,22,21,4,0,50,65,0,46,160,22,11,6,0,40,21,4,119,177,47,24,18,0,87,82,3,167,344,54,26,12,4,96,224,29,435,782,15,0,0,0,16,24,5,174,219,0,0,0,0,0,0,3,4,4,6,9,0,0,15,18,0,16,44,78,34,11,4,126,266,35,628,1057,6,5,3,0,20,27,0,142,184,3,3,0,0,3,3,0,3,13,8,13,3,0,25,21,0,15,62,17,20,9,0,45,52,0,162,259,3,3,0,0,9,10,3,108,128,2104,1962,601,53,4723,1953,173,1746,8587,1979,1835,611,43,4462,1632,140,494,6727,73,56,24,0,151,171,11,37,375,21,24,6,0,48,37,14,109,213,95,77,31,0,208,211,25,144,588,49,26,18,4,101,168,34,215,512,8,10,3,0,26,13,3,40,79,0,0,0,0,4,4,0,13,29,0,0
LGA17080,1592,1617,460,29,3700,1250,88,190,5231,8,0,5,0,8,73,0,3,88,11,0,3,0,9,3,0,0,16,13,3,3,0,21,74,0,3,99,40,11,18,3,71,180,11,33,295,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,11,18,3,75,189,11,33,299,8,3,0,0,11,25,3,34,75,0,0,0,0,4,5,0,0,6,15,9,3,0,24,13,0,0,35,24,13,3,0,33,39,3,37,118,0,4,3,0,3,0,0,0,5,1671,1645,488,33,3835,1556,103,265,5761,1629,1526,506,38,3693,1293,86,174,5245,7,4,0,0,15,31,0,8,56,4,0,3,0,9,16,0,3,26,17,3,4,0,24,54,0,11,84,31,6,9,3,45,169,11,36,257,0,0,0,0,0,5,0,0,3,12,6,10,0,22,20,0,8,52,0,0
LGA17100,1037,2869,570,100,4574,778,125,209,5687,28,48,12,0,94,52,4,21,166,96,191,78,14,383,74,19,29,500,126,244,90,15,473,123,23,43,667,284,413,194,36,930,515,113,132,1688,185,262,95,21,563,242,75,121,1005,436,439,197,72,1148,379,260,272,2058,0,0,0,0,3,3,3,3,7,902,1118,490,127,2640,1133,446,534,4761,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,13,0,0,23,6,4,3,37,7,10,5,0,30,8,4,3,37,0,0,0,0,0,0,0,0,3,2073,4241,1157,245,7719,2046,602,789,11158,1108,2880,609,95,4685,796,119,232,5840,37,66,35,7,136,100,6,6,249,119,225,89,16,448,206,19,31,706,151,291,127,21,588,302,24,40,954,236,342,118,25,717,326,87,147,1270,454,519,176,40,1195,356,128,153,1832,602,535,200,66,1402,354,249,227,2235,0,0
LGA17150,12638,25433,4513,430,43016,5975,664,1140,50795,786,509,289,21,1609,1299,53,86,3039,1463,1346,780,62,3654,1267,182,212,5317,2249,1855,1076,86,5261,2569,235,294,8358,653,243,293,23,1218,1923,163,313,3616,1625,682,654,109,3069,2809,487,591,6962,1459,527,526,91,2600,2135,365,485,5589,27,18,12,0,54,61,5,10,127,3766,1469,1484,225,6937,6930,1024,1401,16293,23,14,4,0,46,64,7,34,154,0,0,0,0,0,7,0,0,5,11,29,20,8,73,28,12,10,121,38,44,29,8,114,103,14,54,287,10,10,8,0,23,6,0,0,32,18697,28809,7099,745,55354,15582,1942,2890,75773,12840,25647,4674,392,43551,6192,644,947,51339,772,444,347,23,1588,1396,54,90,3133,1580,1503,851,63,4003,1405,159,191,5760,2356,1948,1196,88,5584,2804,219,288,8892,774,272,332,40,1410,2015,199,241,3868,1857,979,849,107,3789,3047,522,543,7906,1462,615,466,77,2617,2035,271,341,5265,17,18
