LGA_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
LGA15950,0,0,49,10690,11353,3621,2097,525,132,28430,547,1037,589,760,287,84,3301,322,427,269,224,51,10,1297,672,1116,600,414,101,21,2922,991,1545,868,634,153,26,4224,1184,1438,520,318,61,16,3544,2784,2957,920,398,57,7,7123,5045,4730,1319,507,65,24,11690,8,10,3,4,0,0,24,9022,9134,2761,1228,190,46,22382,3,0,0,0,0,0,4,0,0,0,0,0,0,0,19,22,10,8,0,0,66,28,22,10,8,0,0,70,48,28,6,3,6,0,92,10634,11766,4239,2631,639,159,30068
LGA15990,9,0,73,19283,28151,13573,15905,6440,2199,85548,5914,13522,8700,13916,6269,2388,50714,956,606,273,274,81,14,2212,1641,1856,874,971,260,76,5682,2602,2463,1144,1252,339,90,7895,2707,2270,912,597,166,39,6684,4452,5282,2093,1037,172,34,13067,3078,3601,1214,604,111,19,8634,46,31,18,12,0,0,106,10280,11186,4239,2251,445,97,28497,100,38,11,11,0,3,160,29,6,0,3,0,3,35,59,103,53,28,8,3,254,190,148,59,39,13,10,455,145,110,54,44,18,10,385,19132,27432,14200,17496,7081,2599,87940
LGA16100,0,0,0,510,691,256,243,137,49,1887,446,698,222,229,104,51,1745,7,3,3,0,0,0,11,0,0,0,0,0,0,0,7,3,3,0,0,0,11,25,9,0,0,0,0,35,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0,0,0,41,0,3,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,4,0,3,0,0,11,21,27,0,3,3,3,66,510,736,233,236,107,54,1875
LGA16150,0,0,6,3880,4571,2019,1951,991,451,13864,2848,4431,1975,1989,937,442,12629,743,331,70,47,14,0,1208,123,50,11,6,0,0,198,869,381,87,54,17,0,1405,351,97,24,8,3,3,488,27,6,0,0,0,0,39,8,9,0,0,0,0,17,3,0,0,0,0,0,6,385,113,31,9,3,3,547,16,0,0,0,0,0,22,0,0,0,0,0,0,0,5,0,0,3,0,0,9,26,0,0,3,0,0,34,90,16,3,13,10,0,125,4218,4943,2096,2066,961,451,14735
LGA16200,0,0,3,1561,1873,746,596,388,228,5403,1239,1706,674,608,351,194,4764,71,40,12,8,0,0,129,13,0,0,0,0,0,13,83,40,12,8,0,0,146,211,56,14,3,3,0,283,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,57,16,3,3,0,290,6,8,0,0,0,0,23,3,3,0,0,0,0,3,8,5,0,0,0,0,13,17,11,7,0,0,0,41,20,16,8,3,3,6,50,1575,1831,709,624,357,203,5294
LGA16260,9,3,113,14625,20530,12877,12234,4699,2223,67181,4652,9511,6651,8011,3675,2146,34645,986,686,402,317,117,38,2555,1513,2278,2098,2033,731,354,9002,2497,2963,2501,2352,851,398,11562,1903,1234,728,504,154,58,4586,2418,2818,2162,1386,337,152,9275,3547,5442,3563,1952,490,180,15180,18,17,4,9,0,0,41,7888,9510,6460,3859,975,389,29082,3,5,0,3,3,0,7,0,0,0,0,0,0,0,52,51,54,49,17,8,226,58,55,54,47,19,8,240,121,66,47,32,12,14,297,15221,22105,15708,14307,5532,2953,75819
LGA16350,0,0,82,11418,17565,10815,11203,5383,3015,59391,7389,15226,9942,10809,5235,3265,51865,1287,749,333,212,75,42,2700,1413,1533,887,592,244,127,4793,2698,2285,1214,798,323,169,7490,909,442,162,96,21,10,1632,718,481,162,85,22,5,1473,297,249,93,40,6,3,683,20,9,0,9,0,3,44,1932,1184,417,223,44,24,3826,97,40,12,0,3,0,147,12,9,6,0,0,3,30,14,16,13,0,4,4,54,124,62,29,6,9,3,231,78,77,32,22,19,20,245,12236,18839,11628,11859,5630,3478,63667
LGA16380,0,0,17,8017,11888,3679,3325,1497,650,29063,4491,9460,3287,3227,1518,664,22644,1551,1143,235,87,25,11,3047,372,400,122,62,14,8,982,1921,1543,357,147,40,16,4026,1118,501,115,29,5,3,1781,296,192,31,11,5,0,532,465,422,63,15,3,0,973,0,0,0,0,0,0,4,1883,1114,211,62,16,5,3293,400,202,13,3,8,0,632,13,5,0,0,0,0,16,23,23,8,3,0,0,60,440,233,22,5,4,0,706,80,69,16,6,8,3,188,8819,12415,3887,3455,1586,696,30855
LGA16400,0,0,15,5891,9058,3365,3368,1558,742,23976,4021,7830,3075,3182,1454,735,20298,1006,724,147,67,22,4,1972,451,648,249,137,61,16,1559,1458,1367,395,205,84,28,3534,246,104,27,8,4,0,389,81,69,10,6,0,0,166,157,141,19,11,0,0,328,13,0,0,4,0,0,16,495,320,63,23,4,4,908,308,200,11,5,3,0,531,3,8,0,6,0,0,18,15,17,8,6,0,3,42,320,224,19,19,3,5,591,56,44,11,7,3,3,120,6360,9780,3565,3438,1541,772,25452
LGA16490,0,0,12,4809,6081,2999,3176,1364,535,18962,2451,4861,2536,2953,1343,521,14664,776,442,201,117,35,13,1581,503,419,174,110,24,11,1238,1276,866,380,222,52,24,2819,585,208,99,43,13,0,945,272,134,61,27,0,0,490,513,256,110,33,18,0,933,4,3,0,3,0,0,8,1376,592,267,102,34,3,2374,28,14,3,0,0,0,48,3,9,3,5,3,0,21,11,5,6,6,0,0,30,38,32,10,7,8,0,94,31,23,7,11,0,3,77,5171,6372,3204,3304,1433,553,20023
LGA16550,0,0,60,12994,16044,8063,7031,2520,909,47564,1821,3448,2346,3317,1627,758,13319,798,928,674,758,206,36,3396,760,1285,988,1300,425,147,4912,1562,2213,1666,2060,624,190,8305,2004,1921,955,539,135,61,5616,4620,5512,2285,1097,209,54,13773,2832,3333,1385,815,230,57,8645,31,22,7,4,9,0,75,9493,10780,4632,2452,574,167,28104,3,0,0,0,0,0,6,0,0,0,0,0,0,0,130,148,68,52,22,17,449,132,148,76,52,22,17,452,85,37,28,24,15,9,194,13096,16630,8745,7904,2867,1139,50374
LGA16610,0,0,4,2381,3074,1167,1020,516,299,8459,1711,2712,1037,921,505,293,7179,188,100,17,12,4,3,334,55,56,18,14,4,0,149,249,157,35,23,8,3,479,403,148,38,28,14,4,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,148,38,28,14,4,637,111,58,5,3,0,0,181,0,0,0,0,0,0,3,11,12,4,0,3,0,33,128,64,16,7,3,0,217,15,7,4,3,0,0,30,2507,3097,1132,980,530,305,8549
LGA16650,3,0,56,8195,10593,6271,5496,2396,1454,34408,2421,4409,2893,3367,1740,1222,16052,1099,1064,542,485,159,66,3414,418,571,389,407,181,76,2045,1516,1639,930,892,339,145,5457,550,373,188,124,34,18,1294,1291,1189,671,481,125,52,3808,2705,3816,2210,1395,447,194,10766,32,16,17,14,3,0,91,4585,5403,3090,2007,611,265,15957,52,11,5,0,0,0,62,0,0,0,0,0,0,0,86,76,49,35,13,12,270,137,89,57,35,13,12,334,63,45,19,13,5,6,150,8719,11591,6991,6301,2706,1648,37956
LGA16700,0,0,25,9504,11551,6610,6535,2490,993,37678,2753,5131,3600,4745,2131,1167,19528,732,776,515,402,115,39,2584,1186,1166,811,681,215,92,4153,1919,1946,1328,1088,328,131,6739,641,392,174,98,23,11,1341,2392,2395,1123,596,129,38,6673,1740,2749,1341,632,137,35,6643,8,6,0,3,0,0,22,4786,5540,2642,1333,294,83,14676,7,5,0,0,0,0,9,0,0,0,0,0,0,0,36,27,21,10,4,3,102,41,34,20,10,4,0,115,79,54,34,25,7,6,203,9578,12703,7622,7204,2770,1394,41267
LGA16900,0,0,5,4640,7332,3854,4021,1731,863,22438,2799,6131,3484,3943,1748,841,18944,735,615,177,87,25,11,1656,577,581,261,170,33,19,1642,1320,1196,443,256,56,26,3305,474,302,81,39,9,5,912,7,4,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,4,485,304,84,41,9,5,931,200,96,11,0,0,0,307,0,0,0,0,0,0,0,17,23,3,8,0,0,45,212,121,11,8,0,0,351,45,45,10,6,0,0,112,4859,7806,4029,4256,1812,879,23643
LGA16950,0,0,62,9959,14378,4672,4198,1864,859,35934,8083,13741,4640,4070,1880,947,33364,1183,609,112,49,14,13,1981,348,197,31,16,11,0,608,1537,802,142,73,29,14,2585,570,259,55,24,12,3,921,13,4,0,0,0,0,22,0,0,0,0,0,0,0,10,3,0,0,0,0,11,600,262,55,23,12,3,963,555,324,22,23,7,3,938,12,6,5,0,0,0,16,19,19,9,0,0,3,48,581,345,33,22,7,5,1002,117,87,23,28,15,7,277,10916,15245,4899,4215,1942,979,38187
LGA17000,0,0,3,1602,2543,1268,1414,651,288,7756,1207,2295,1137,1311,579,253,6790,171,115,58,14,10,3,375,108,55,15,7,0,0,182,277,171,74,21,10,3,558,169,61,20,12,0,0,270,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,170,69,20,12,0,0,269,26,13,3,3,0,0,46,6,9,0,0,0,0,15,0,4,0,0,0,0,3,38,23,3,3,0,0,63,26,8,14,6,0,0,53,1719,2563,1247,1357,599,260,7741
LGA17040,3,0,71,2122,2648,926,958,390,152,7203,1696,2468,887,844,354,149,6402,90,52,15,6,7,5,172,86,48,25,8,3,0,177,177,95,36,16,11,5,342,199,85,19,17,4,0,332,25,17,6,6,0,0,50,20,6,0,3,0,0,27,0,0,0,0,0,0,4,245,108,27,27,10,3,414,38,16,3,8,0,0,74,11,3,0,0,0,0,11,13,6,3,0,0,0,25,63,35,9,8,3,0,111,112,77,25,23,9,3,244,2293,2783,988,913,385,155,7518
LGA17080,0,0,22,1586,2019,711,701,316,159,5488,1345,2004,613,650,286,136,5033,86,16,6,0,0,0,105,18,8,0,0,0,0,27,102,23,6,0,0,0,135,104,37,5,3,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,34,5,3,0,0,153,13,6,4,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,4,14,14,4,0,0,0,32,9,11,3,3,6,0,41,1576,2091,631,660,294,136,5388
LGA17100,0,0,7,2151,3161,2372,2180,950,556,11379,639,1263,949,1247,705,507,5299,49,36,32,18,3,10,148,101,167,169,141,59,24,660,157,198,199,157,66,32,808,381,278,205,176,65,35,1137,480,630,464,361,106,51,2099,501,964,745,579,192,95,3079,3,0,0,0,0,0,3,1366,1869,1416,1107,368,178,6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,33,22,11,3,132,31,27,33,22,11,3,132,26,44,27,13,3,3,116,2214,3405,2622,2552,1151,721,12674
LGA17150,0,0,18,16307,24128,12258,14299,6256,2100,75350,5722,13886,8653,12497,5832,2113,48705,1039,722,306,278,90,29,2454,2155,2718,1482,1151,321,89,7914,3189,3437,1786,1428,406,111,10368,1826,1178,379,183,51,15,3625,3263,3423,1248,486,104,23,8545,1793,1839,580,258,51,8,4526,11,8,0,0,0,0,23,6887,6449,2212,926,202,35,16718,102,48,10,6,8,4,178,3,0,0,0,0,0,3,63,62,36,20,7,0,186,170,114,47,24,9,4,367,69,64,26,20,7,7,199,16039,23950,12728,14903,6464,2274,76356
LGA17200,6,3,536,29226,28363,8785,4962,1300,531,73171,374,524,276,339,140,69,1717,1036,1340,531,382,73,37,3400,3276,4720,2627,1975,594,238,13434,4308,6060,3161,2359,667,277,16835,1321,925,197,124,27,22,2612,4026,3477,896,399,93,42,8935,21345,21528,6292,3400,987,744,54303,9,13,4,3,0,3,32,26702,25935,7393,3928,1109,812,65879,3,3,0,0,0,0,8,35,5,0,0,0,0,41,151,117,56,24,15,11,369,187,122,57,23,15,11,416,289,159,60,41,13,9,574,31858,32803,10951,6689,1948,1177,85423
LGA17310,0,0,31,5609,7731,3103,2803,1315,585,21142,4342,6953,2945,2723,1335,623,18918,936,375,119,34,9,9,1482,206,100,18,17,0,4,345,1147,472,144,49,8,8,1830,277,76,23,15,3,3,399,11,7,0,0,0,0,24,13,4,0,0,0,0,13,0,3,0,0,0,0,3,300,86,28,18,3,3,441,70,32,9,3,0,0,110,5,3,3,3,0,0,15,63,105,59,46,6,11,296,137,144,66,52,7,13,417,43,53,21,14,8,6,139,5972,7707,3197,2849,1366,654,21752
LGA17350,0,0,3,708,860,263,248,130,84,2292,566,841,268,238,145,88,2149,28,10,0,0,0,0,40,0,0,0,0,0,0,0,28,10,0,0,0,0,40,93,17,6,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,17,6,0,0,0,118,4,4,0,0,0,0,9,0,0,0,0,0,0,3,10,7,0,0,0,0,15,11,14,0,0,0,0,23,3,3,0,0,0,0,14,705,884,276,243,148,90,2344
LGA17400,0,0,5,858,1045,320,246,125,89,2685,839,1047,254,222,111,61,2536,46,10,0,3,0,0,51,0,0,0,0,0,0,0,46,10,0,3,0,0,51,25,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,36,8,11,0,3,0,0,22,4,0,0,0,0,0,4,6,3,5,0,0,0,13,24,12,3,4,0,0,43,14,5,0,0,0,0,19,941,1075,263,224,112,61,2682
LGA17420,0,0,29,5053,12327,8268,11354,5021,2159,44183,3353,9936,7453,10930,5221,2527,39414,415,390,87,51,12,7,962,753,1213,1028,1095,376,151,4617,1168,1604,1117,1150,389,156,5577,260,196,100,53,17,4,636,243,340,188,97,14,4,891,326,410,186,116,30,20,1092,3,7,7,0,0,3,19,835,952,477,265,64,32,2636,17,16,4,5,0,0,41,4,0,0,3,0,0,11,7,7,4,3,3,0,25,28,23,7,9,4,0,72,37,27,23,24,11,8,134,5424,12543,9077,12377,5684,2727,47836
LGA17550,3,0,46,9569,12973,4559,3918,1823,820,33658,4500,8617,3546,3679,1742,842,22929,1890,1623,375,246,68,27,4243,786,837,341,218,46,13,2248,2677,2469,717,463,118,44,6489,1149,642,147,80,18,14,2051,614,539,140,61,11,3,1368,317,362,54,13,6,0,751,0,4,0,0,0,0,5,2084,1554,341,155,32,17,4180,692,387,34,13,0,6,1130,24,15,5,0,0,4,42,12,13,3,4,7,3,42,729,418,40,14,4,7,1211,119,105,24,16,5,4,282,10104,13155,4676,4325,1901,924,35089
LGA17620,0,0,8,1427,1896,743,697,358,130,5243,1193,1750,644,648,340,123,4698,52,27,10,4,0,0,92,0,0,0,0,0,0,0,52,27,10,4,0,0,92,160,49,21,11,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,49,21,11,0,0,242,42,17,0,0,0,0,63,3,0,0,0,0,0,4,4,4,0,0,0,0,10,54,24,0,0,0,0,75,13,15,5,8,7,0,48,1471,1867,685,667,354,123,5161
LGA17640,0,0,4,775,1089,351,332,183,64,2799,760,1083,339,334,170,81,2763,52,13,4,0,0,0,66,3,3,0,0,0,0,7,56,11,4,0,0,0,73,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,17,4,4,0,4,0,0,14,0,3,0,0,0,3,14,17,16,3,4,4,0,46,15,6,3,3,0,3,26,845,1128,346,340,173,83,2912
LGA17650,0,0,0,516,843,303,312,143,85,2203,560,866,259,299,146,60,2191,5,0,3,0,0,0,10,0,0,0,0,0,0,0,12,4,3,0,0,0,15,25,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,34,12,4,0,0,0,0,17,0,0,0,0,0,0,0,0,5,3,3,0,0,11,14,9,3,3,0,0,28,4,7,0,0,0,0,11,616,895,262,300,151,60,2281
LGA17750,0,0,18,5536,7628,3273,3052,1542,682,21715,3940,6812,3095,2967,1534,669,19013,440,215,47,26,3,4,739,90,65,20,5,0,0,175,531,282,65,32,3,4,917,1259,556,171,76,15,4,2074,58,16,0,0,0,0,81,18,12,0,0,0,0,35,4,3,3,0,0,0,7,1345,585,171,76,10,4,2194,22,22,0,0,0,0,48,0,3,0,0,0,0,3,31,56,20,18,14,6,145,54,80,20,22,16,9,202,15,28,12,9,7,3,71,5880,7789,3360,3105,1568,687,22397
LGA17850,0,0,0,347,491,140,140,74,34,1217,327,447,132,125,75,17,1124,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,4,0,0,0,0,24,5,3,0,0,0,0,10,0,0,0,0,0,0,3,0,4,0,0,0,0,3,3,4,4,0,0,0,13,5,3,3,0,3,0,20,359,466,138,134,80,17,1187
LGA17900,0,0,16,941,785,295,226,146,105,2489,623,641,232,210,95,90,1892,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,5,68,18,3,3,0,0,101,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,3,0,0,0,0,3,86,23,3,3,0,0,116,25,8,0,0,0,0,33,84,44,8,4,8,3,147,3,6,0,0,0,0,6,113,55,8,4,9,3,190,34,25,14,4,0,6,91,854,742,259,221,107,103,2286
LGA17950,0,0,0,344,380,149,131,71,24,1101,269,355,120,100,59,40,944,3,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,6,28,8,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,39,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,6,0,0,3,0,0,8,318,367,125,108,59,42,1007
LGA18020,3,0,11,1091,1415,393,411,228,127,3664,972,1317,370,350,189,92,3299,34,6,0,0,0,0,45,0,3,0,0,0,0,6,37,9,4,0,0,0,50,45,16,3,0,0,3,61,0,0,0,0,0,0,4,10,0,0,0,0,0,5,0,0,0,0,0,0,0,54,17,3,0,0,3,78,9,12,0,0,0,0,25,0,0,0,0,0,0,0,10,4,3,0,0,0,19,20,19,3,0,0,0,45,24,19,7,0,3,0,55,1107,1377,383,360,192,102,3517
LGA18050,6,3,57,7576,9169,3731,2975,1100,309,24870,521,1085,684,1103,560,202,4160,433,626,446,461,142,32,2148,353,660,543,740,268,71,2630,788,1284,985,1205,404,109,4774,1063,1339,588,341,67,31,3433,2596,3327,1143,500,95,24,7691,1824,1845,620,251,54,18,4614,3,11,7,0,3,0,20,5484,6526,2357,1094,215,79,15759,0,0,0,0,0,0,3,0,0,0,0,0,0,0,137,118,48,20,16,3,343,135,115,48,20,16,3,344,46,35,14,12,9,5,129,6979,9056,4092,3432,1206,392,25166
LGA18100,0,0,0,438,620,179,142,93,37,1502,425,567,146,125,80,31,1365,32,18,0,0,0,0,51,0,0,0,0,0,0,0,36,18,0,0,0,0,53,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,7,8,3,0,0,0,0,9,3,0,0,0,3,0,11,471,591,149,125,79,31,1449
LGA18200,0,0,3,629,952,331,299,159,91,2463,514,825,310,300,160,59,2163,22,7,0,4,0,0,38,0,0,0,0,0,0,0,22,7,0,4,0,0,38,74,33,3,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,33,3,0,0,0,115,28,23,3,0,0,0,60,5,3,0,0,0,0,9,3,3,3,0,0,0,10,38,29,3,3,0,0,74,11,15,0,0,3,0,23,662,909,320,308,161,59,2420
LGA18230,0,0,6,4495,5856,2542,2330,1220,652,17101,3145,5118,2555,2212,1148,615,14789,541,306,90,47,13,3,999,30,19,7,0,0,0,55,570,321,97,47,13,3,1054,738,324,85,36,0,5,1191,10,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,335,85,36,0,5,1208,32,18,0,0,0,5,55,3,3,0,0,0,0,7,76,102,40,41,19,10,277,106,118,36,43,15,14,339,30,32,7,7,3,0,87,4607,5923,2781,2338,1191,642,17474
LGA18250,0,0,3,5705,7977,4416,4431,1687,479,24702,1555,3114,2195,3268,1438,505,12077,184,261,185,172,54,7,865,227,367,277,258,70,19,1217,412,625,467,429,123,25,2077,531,554,256,159,30,14,1546,895,1164,666,390,76,33,3225,2088,2513,1390,839,197,56,7086,4,0,0,0,0,0,12,3521,4231,2309,1389,315,105,11873,0,3,0,0,0,0,3,0,0,0,0,0,0,0,25,25,10,10,0,0,65,25,24,10,10,0,0,72,27,15,3,3,6,3,58,5537,8024,4988,5101,1878,633,26155
LGA18350,0,0,20,4325,6400,2145,2234,1088,509,16693,3682,6370,2217,2251,1085,508,16121,466,227,45,23,3,4,764,139,119,20,3,7,3,293,603,348,62,24,8,8,1055,208,80,21,11,3,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,206,77,21,9,5,0,324,66,10,3,0,3,0,84,10,3,3,0,0,0,13,11,16,0,3,0,0,31,84,29,10,8,3,0,136,52,44,7,12,9,4,129,4636,6865,2320,2306,1116,522,17759
LGA18400,0,0,5,2245,4279,2348,2807,1493,779,13952,1874,4257,2457,3002,1650,934,14179,281,246,23,22,11,0,589,27,17,3,3,3,0,61,308,270,30,21,15,0,647,52,29,11,3,0,0,91,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,33,11,3,0,0,108,49,11,7,0,0,0,66,3,0,3,3,3,0,14,10,10,4,8,3,0,35,59,18,11,14,3,0,113,17,23,0,6,3,6,55,2316,4608,2513,3048,1668,942,15094
LGA18450,0,0,51,18587,23794,11367,11355,4710,1955,71765,8896,16560,8945,10432,4470,2064,51367,2005,1293,382,226,83,30,4016,1889,1628,830,538,167,91,5141,3887,2921,1210,766,250,120,9154,2780,1735,572,306,100,50,5540,1414,1041,352,128,38,9,2979,1400,1712,513,209,44,11,3892,26,9,4,3,3,3,48,5623,4497,1438,643,183,68,12454,157,74,13,10,9,4,263,4,0,0,0,0,0,4,77,71,37,45,8,11,244,235,140,46,53,16,15,511,225,144,38,33,13,6,468,18871,24266,11682,11930,4929,2277,73953
LGA18500,0,0,44,6540,7465,2849,2364,957,281,20463,577,1244,719,1072,681,209,4500,195,243,114,105,25,7,690,842,1425,798,725,184,34,4013,1038,1667,917,826,214,42,4703,603,672,283,201,50,16,1826,1559,1854,601,289,47,17,4366,2391,2130,573,224,49,8,5376,11,25,9,9,3,0,64,4570,4683,1466,730,155,41,11636,0,0,0,0,0,0,3,0,0,0,0,0,0,0,63,40,30,15,3,3,156,64,43,30,15,3,3,158,38,40,10,14,6,6,106,6284,7677,3141,2658,1058,296,21105
LGA18710,0,0,0,991,1928,757,883,439,187,5179,911,1887,791,944,468,172,5185,133,50,15,7,0,0,207,7,3,0,0,0,0,9,140,55,13,7,0,0,220,12,6,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,3,0,0,0,26,13,9,3,0,0,0,20,6,4,0,0,0,0,9,0,5,0,0,0,0,8,21,15,3,0,0,0,40,16,13,6,5,0,0,51,1102,1986,817,968,468,178,5519
