LGA_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
LGA15990,28201,16048,18609,23932,20367,18115,12162,9721,4009,151170,126,75,156,138,102,32,20,4,0,657,177,153,152,167,144,59,18,16,0,886,93,54,85,118,107,111,58,37,12,676,3,3,0,0,0,0,0,0,0,7,38,40,43,21,27,7,10,0,0,183,132,125,134,135,142,77,30,11,0,793,171,166,176,161,166,88,43,14,3,979,8960,5329,7514,7502,5945,4091,1823,1293,409,42863,4680,2949,3973,3788,3206,2454,1493,1431,925,24898,42824,25090,31177,36490,30610,25256,15721,12561,5372,225102,455,396,625,863,751,456,153,51,17,3764,9379,4568,5046,8725,8338,7243,6049,4032,2411,55789,0,0,3,0,4,0,0,0,0,11,334,278,306,315,344,285,185,133,78,2254,7,7,5,0,3,11,6,3,0,41,14790,6989,7480,10094,8627,6222,4698,2924,1256,63077,24,10,11,19,20,23,19,4,3,130,706,424,476,712,595,452,345,195,95,4009,145,74,129,118,103,75,33,20,12,707
LGA16100,750,441,397,527,504,615,303,190,48,3793,0,0,0,0,0,0,0,0,0,0,3,0,6,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,12,4,0,5,3,0,0,0,0,0,12,176,80,76,76,71,79,27,9,3,594,109,122,63,81,82,81,36,19,7,600,1041,642,552,686,668,781,366,222,62,5029,3,0,6,3,3,4,0,0,0,20,171,105,89,157,172,192,140,72,26,1127,0,0,0,0,0,0,0,0,0,0,3,8,3,10,8,6,3,4,0,45,0,0,0,0,0,0,0,0,0,0,458,222,153,228,221,241,155,80,20,1781,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,10,4,6,0,35,0,0,0,0,0,3,0,0,0,4
LGA16150,5900,3818,3283,3830,3779,3180,2279,1611,571,28247,17,7,8,12,5,0,0,0,0,49,13,14,14,13,4,3,3,0,0,61,0,0,0,0,0,4,3,3,0,15,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,11,17,12,14,0,7,0,0,80,17,15,21,16,18,5,7,0,0,93,1115,609,613,476,411,276,92,54,17,3659,770,454,386,387,372,291,202,151,70,3078,7864,4930,4335,4757,4623,3766,2587,1820,657,35338,32,36,35,40,38,26,3,0,0,220,1755,1046,1083,1246,1243,1187,839,620,258,9278,0,0,0,0,0,0,0,0,0,0,66,74,63,54,66,57,41,31,10,458,76,36,45,18,29,17,3,17,4,239,2882,1749,1507,1550,1592,1250,923,596,206,12263,10,7,9,8,13,6,10,3,0,72,28,21,20,38,28,20,28,17,9,205,13,8,9,19,14,7,9,4,3,83
LGA16200,2718,1411,1220,1619,1689,1402,1104,775,282,12229,3,0,0,0,3,0,0,0,0,7,5,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,4,0,0,0,15,0,3,3,7,0,4,0,0,0,15,340,156,153,152,109,70,45,20,3,1043,205,134,96,85,139,108,77,71,15,934,3281,1714,1471,1877,1956,1585,1220,868,308,14284,10,6,7,15,8,4,0,0,0,56,863,432,432,515,620,544,455,323,125,4310,0,0,0,0,0,0,0,0,0,0,105,34,52,51,42,53,48,13,11,411,23,14,10,11,7,6,3,3,0,71,1016,561,437,518,590,468,360,250,102,4302,0,3,0,0,0,0,0,0,0,9,4,0,3,0,0,6,0,0,0,18,6,0,3,5,0,0,4,0,0,13
LGA16260,18150,12949,14648,15119,13761,12253,8190,6035,2156,103266,1681,1803,2910,1382,861,346,182,92,13,9266,1785,1268,1369,1079,664,345,140,60,13,6719,22,19,21,25,19,30,22,18,7,185,0,0,0,3,0,0,0,0,0,4,168,304,337,110,78,26,9,6,0,1044,171,211,266,250,202,101,50,28,10,1286,342,518,604,362,284,125,56,38,7,2335,5217,4371,4689,4865,3831,2024,1110,512,123,26728,3226,3157,4176,3143,2394,1629,948,658,392,19734,31398,24947,29521,27268,23022,17325,10937,7562,2750,174730,1034,919,1556,1438,1481,968,425,201,49,8060,3061,2174,2560,3123,3157,3341,2813,1944,986,23156,11,4,11,3,11,0,3,0,0,43,721,562,643,595,714,510,315,179,82,4316,126,106,101,39,52,37,39,22,13,527,9788,5937,6854,7155,6289,5319,3577,2208,790,47916,50,32,44,51,35,49,35,20,8,315,778,465,630,794,557,426,418,240,81,4388,46,37,63,61,48,32,33,16,11,340
LGA16350,27814,19404,18252,18912,19206,13999,6561,4060,1187,129398,387,250,268,327,261,117,45,21,7,1689,770,455,498,371,314,188,75,18,4,2694,7,13,6,7,15,6,7,0,0,67,0,0,0,0,3,0,0,0,0,11,142,92,84,88,69,17,10,6,0,507,63,85,119,104,96,43,23,14,0,546,212,178,205,192,173,62,33,18,0,1067,6394,3800,3922,2660,2021,1084,407,215,55,20560,3730,2618,2446,2124,1879,1401,636,450,179,15459,39529,26897,25773,24838,24104,16954,7799,4805,1432,172141,246,220,261,291,291,198,50,17,0,1580,7602,5054,5641,6274,6368,5970,3098,1528,661,42201,15,13,14,8,16,16,6,3,3,91,344,274,304,264,322,276,138,67,32,2007,116,69,55,39,34,31,14,13,3,380,14485,9646,8513,8907,8658,6874,3496,1734,518,62830,50,26,45,34,40,50,33,10,10,308,632,430,475,523,436,426,315,135,35,3408,109,92,75,97,101,97,58,25,10,655
LGA16380,8277,4746,3810,6509,7125,7568,6574,4936,1672,51214,11,4,15,6,12,4,4,0,0,53,10,10,13,9,9,3,0,0,0,52,3,3,3,7,15,16,4,3,3,57,3,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,10,21,24,25,36,32,25,9,7,4,178,22,20,33,43,31,23,10,7,4,194,2738,1421,1169,1214,1362,1009,603,417,118,10044,1444,738,619,751,875,820,604,520,171,6534,12527,6976,5687,8596,9497,9497,7804,5882,1961,68434,75,38,69,91,100,99,21,0,0,496,2563,1505,1328,2532,3045,3435,3536,2420,980,21343,0,0,0,0,0,0,0,0,0,0,79,62,60,75,123,183,155,123,41,905,0,0,0,0,3,0,3,0,0,3,3941,2026,1361,2157,2515,2287,2011,1269,402,17973,12,3,4,9,12,20,24,12,11,109,41,17,11,37,33,24,19,16,8,198,74,26,46,46,51,49,48,19,12,367
LGA16400,8287,4942,4179,6102,6232,6397,4846,2956,791,44739,7,5,13,9,4,3,0,0,0,42,12,3,10,16,9,7,0,4,0,62,4,0,0,3,0,3,3,0,0,19,0,0,0,0,3,0,0,0,0,4,3,0,0,3,0,0,0,0,0,6,21,20,18,31,24,10,11,0,0,136,24,23,21,32,23,10,9,0,0,147,2772,1309,1198,1336,1045,785,387,219,49,9101,1444,801,667,791,780,696,469,335,134,6119,12590,7101,6125,8342,8170,7936,5734,3522,975,60485,51,36,46,70,72,54,19,12,0,353,3012,1789,1509,2433,2720,3001,2656,1451,501,19080,0,0,0,0,0,0,0,0,0,0,328,178,135,210,212,204,187,88,17,1546,17,0,8,0,0,4,3,0,0,44,3057,1879,1426,1910,2114,1954,1657,854,227,15080,4,18,0,12,13,19,16,9,3,91,72,37,22,37,40,58,32,11,9,323,33,37,34,30,39,29,39,19,3,261
LGA16490,7038,4354,4071,5770,5126,3773,2043,1206,318,33701,19,7,33,21,16,8,0,0,0,108,65,22,72,45,14,5,0,0,0,230,4,5,0,3,11,7,3,0,0,32,0,0,0,0,0,3,0,0,0,5,10,5,16,7,4,0,4,0,0,42,30,28,40,47,41,11,3,0,0,199,39,29,55,47,49,13,8,0,0,247,2000,1126,1290,1435,1255,757,235,87,23,8202,1259,694,700,844,782,572,284,159,89,5388,10482,6270,6308,8250,7325,5185,2589,1464,421,48289,62,41,80,122,80,76,17,11,3,496,1935,1172,1100,1748,1939,1512,808,439,172,10819,0,0,0,0,0,0,0,0,0,0,96,52,72,63,94,78,30,10,11,506,48,29,14,27,6,9,8,3,3,148,3573,2162,1867,2474,2326,1621,969,509,162,15678,6,3,0,10,8,10,0,0,0,39,337,222,240,337,270,251,181,100,30,1964,19,15,17,25,19,14,4,3,0,117
LGA16550,10420,9686,11727,10799,8877,7376,5595,4722,1595,70796,84,209,211,134,83,55,46,7,0,820,367,440,413,277,169,89,39,17,7,1808,935,426,533,714,561,480,280,227,100,4261,0,3,0,3,0,0,0,0,0,16,12,31,26,14,9,10,5,3,0,106,22,55,91,56,38,21,5,3,0,290,30,92,116,70,46,27,8,4,0,405,2944,4367,5313,3500,2427,1465,586,397,123,21139,2205,2951,3396,2680,1911,1522,866,730,248,16519,17367,19237,22608,18751,14664,11392,7595,6191,2089,119882,362,1071,999,607,553,503,201,125,30,4444,2145,1664,2408,2690,2234,1887,1413,1051,559,16037,17,13,11,23,13,11,10,9,0,107,103,181,199,141,105,110,56,34,13,935,3,4,6,3,0,6,0,0,0,31,6860,4792,6692,5554,4647,3673,2717,2043,969,37950,11,7,7,9,8,6,4,4,0,56,1274,818,801,1228,1179,910,996,906,293,8402,18,9,28,31,26,27,18,17,6,180
LGA16610,3131,1819,1406,2161,2388,2101,1691,1186,432,16321,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,6,4,3,15,12,5,0,0,51,5,5,10,11,13,12,5,0,0,56,934,401,366,349,381,201,111,58,12,2819,531,264,202,225,289,221,138,129,20,2026,4609,2502,1994,2762,3086,2542,1957,1379,468,21314,12,5,10,24,25,23,7,3,0,115,852,504,454,740,841,965,759,509,180,5799,0,0,0,0,0,0,0,0,0,0,56,34,24,28,47,48,45,23,7,310,0,0,0,0,0,0,0,0,0,9,1380,731,556,684,816,758,591,374,159,6049,0,0,0,0,0,0,0,0,0,12,0,4,5,4,3,5,3,3,0,37,20,12,6,17,14,22,11,5,3,113
LGA16650,9150,5972,8332,8442,7296,7052,5568,4286,1856,57966,194,313,623,204,109,64,25,15,3,1554,2711,1778,1955,1172,679,356,162,52,20,8897,24,16,30,28,25,37,20,22,7,211,0,0,0,0,0,0,0,0,0,0,18,44,50,12,7,3,0,0,0,141,33,28,62,58,42,22,5,4,3,257,57,72,109,73,50,25,5,3,4,393,1736,1575,2059,1859,1517,900,437,254,96,10438,1847,1357,1803,1418,1185,910,576,508,247,9847,16000,11500,15484,13754,11364,9612,6928,5213,2260,92122,354,446,1044,630,643,449,164,98,22,3850,834,572,779,1037,1144,1286,968,930,789,8334,5,6,3,9,3,3,4,0,0,30,122,93,135,114,121,95,60,36,35,813,4,7,3,0,6,8,3,0,0,24,3937,2369,3170,3366,3061,2589,1987,1499,661,22643,24,14,15,13,21,7,5,3,3,102,3241,1689,2147,3140,2136,2016,1921,1275,275,17837,40,14,43,52,29,19,23,19,9,240
LGA16700,10457,7325,8266,9220,8335,6765,4951,4481,1700,61497,378,305,498,358,255,132,85,38,4,2061,416,337,407,301,190,105,41,22,3,1825,59,30,60,53,49,59,51,36,3,412,0,0,0,0,0,0,0,0,0,0,57,46,59,50,27,5,11,3,0,251,31,47,71,50,45,29,13,14,0,304,83,96,128,105,69,34,25,15,0,557,2748,3448,3187,2940,2290,1266,598,387,110,16971,1656,1692,1680,1589,1360,922,540,496,208,10127,16170,13848,14925,15213,13080,9611,6483,5568,2049,96951,445,726,976,755,681,517,252,150,43,4542,1762,1085,1218,1817,1783,1729,1251,1108,642,12409,0,0,5,3,3,4,3,0,0,21,410,279,366,330,323,204,161,109,68,2252,19,17,14,7,12,12,9,14,3,114,6021,3623,3841,4497,4015,3260,2319,1897,781,30258,9,13,8,8,7,16,3,0,8,78,590,371,354,588,460,320,311,181,52,3227,28,17,37,29,32,27,10,16,11,205
LGA16900,9344,5765,5272,6783,6521,5226,3737,2159,489,45301,0,6,6,3,10,10,3,0,0,37,130,68,91,88,43,50,19,4,0,487,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,24,30,17,15,3,3,0,142,18,27,24,30,20,15,3,3,0,148,2889,1331,1298,1218,900,523,248,134,30,8565,1425,806,683,746,688,513,353,229,48,5493,13861,8022,7410,8931,8246,6372,4382,2538,575,60335,78,55,78,93,74,45,11,6,0,451,2837,1700,1597,2436,2448,2202,1704,974,321,16222,0,0,0,0,0,0,0,0,0,0,77,60,43,79,104,100,56,43,14,567,0,0,0,0,0,0,0,0,0,10,4101,2812,2057,2584,2839,2095,1487,1007,264,19252,9,5,5,15,8,18,13,0,0,76,615,322,448,480,379,432,233,114,31,3058,86,49,53,57,59,44,41,15,14,421
LGA16950,10831,6189,4951,7650,8961,9669,8386,5545,1475,63666,24,4,13,20,12,7,0,0,0,89,30,9,20,25,11,12,3,0,0,114,5,0,3,9,14,9,15,7,4,66,0,0,3,4,3,3,0,0,0,20,0,0,4,0,0,0,0,0,0,8,62,35,40,79,50,36,12,4,0,327,64,34,48,82,57,43,14,4,0,351,3850,2051,1699,1859,2029,1554,933,495,121,14578,2111,1022,849,1090,1190,1054,872,630,168,8984,17035,9361,7649,10861,12395,12410,10234,6692,1773,88406,164,59,73,148,153,114,42,9,3,771,3768,2279,1799,2883,3824,4470,4254,2826,1029,27131,0,0,0,0,0,0,0,0,0,0,332,152,145,181,221,264,222,117,51,1692,0,0,0,0,0,3,3,3,0,12,3633,2265,1617,2274,2940,3080,2658,1645,431,20552,21,26,17,17,19,26,24,12,0,170,76,47,41,77,76,106,97,69,17,604,102,55,50,63,85,77,51,42,8,537
LGA17000,4024,2228,2104,2741,2517,1807,969,640,218,17241,0,0,0,0,0,3,0,0,0,6,5,8,4,10,3,0,0,0,0,28,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,12,17,11,3,0,0,0,60,19,8,7,17,11,3,0,0,0,65,793,406,438,363,276,158,50,19,3,2516,504,254,275,292,292,208,88,57,28,1997,5360,2911,2842,3437,3114,2189,1114,719,242,21937,20,12,19,31,20,12,0,0,0,103,1581,986,910,1183,1195,983,533,346,129,7858,0,0,0,0,0,0,0,0,0,0,63,50,38,47,56,37,16,0,3,320,33,42,16,10,18,0,3,3,0,123,1424,943,741,917,831,544,305,179,56,5945,0,0,0,0,0,0,0,0,0,4,5,3,6,3,11,12,0,5,0,43,6,5,8,3,3,8,3,3,0,54
LGA17040,2484,1298,1257,1905,2055,1843,1217,756,263,13090,0,0,0,0,3,0,0,0,0,8,11,3,4,12,3,0,0,0,0,30,6,0,4,3,4,3,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,12,15,4,16,3,3,0,0,62,10,8,17,4,20,3,3,0,0,64,734,439,414,471,452,294,130,62,7,3008,642,397,432,491,469,315,176,99,41,3065,3916,2163,2146,2914,3040,2488,1544,921,320,19450,23,14,27,31,25,29,8,0,0,160,795,449,394,620,837,788,570,352,139,4942,0,0,0,0,0,0,0,0,0,3,78,31,25,44,56,27,15,10,0,293,0,0,0,0,0,0,0,0,0,0,1020,613,487,686,825,669,527,276,120,5228,4,0,0,0,0,3,3,0,0,14,27,14,13,24,32,17,11,9,3,140,20,6,3,18,19,14,13,8,4,97
LGA17080,2191,1090,1156,1515,1676,1503,1104,764,247,11255,4,0,0,6,0,0,0,0,0,10,4,0,5,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,18,0,0,3,6,5,0,0,0,0,18,483,220,247,205,195,163,60,29,6,1607,269,154,212,206,194,154,98,68,28,1386,2948,1466,1625,1952,2086,1833,1267,868,289,14329,3,5,6,13,12,4,3,0,0,45,684,471,430,610,749,777,602,396,159,4872,0,0,0,0,0,0,0,0,0,0,50,17,16,22,21,22,18,3,0,156,0,0,0,0,0,0,0,0,0,0,1047,469,431,517,561,433,352,203,86,4104,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,3,0,18,6,4,4,0,10,20,4,0,3,58
LGA17100,3242,2643,2406,2422,2397,1830,1333,1119,491,17888,623,567,691,461,471,245,121,73,24,3280,384,246,229,193,138,65,14,5,0,1271,0,5,4,10,10,10,10,7,6,53,0,0,0,0,0,0,0,0,0,0,22,23,38,14,10,10,3,0,0,118,23,33,23,13,20,10,3,0,0,119,39,55,62,25,28,19,3,0,0,239,599,923,723,611,575,251,148,82,42,3943,581,637,590,480,430,227,152,124,46,3265,5746,5410,5061,4542,4405,2816,1904,1464,632,31980,293,353,427,339,473,255,153,75,10,2389,199,201,218,204,246,282,200,171,136,1855,3,0,0,4,0,0,0,0,0,9,48,48,77,47,66,48,19,16,12,375,3,20,3,0,15,7,4,0,0,52,1760,1543,1360,1207,1312,1014,733,538,213,9693,0,4,4,0,3,0,0,0,0,12,270,176,166,212,207,157,171,107,57,1512,4,6,12,13,8,12,3,11,3,59
LGA17150,29801,20484,19373,22911,22586,18506,11080,8874,2745,156360,126,120,117,157,115,82,28,18,0,768,345,266,208,209,203,114,41,15,4,1411,34,30,35,37,37,51,12,13,4,258,0,0,0,0,0,0,0,0,0,9,23,14,23,17,13,3,3,0,0,84,51,77,89,82,81,38,15,8,0,434,70,89,111,100,92,35,23,8,0,523,5971,4085,4490,3991,3881,2421,1041,663,169,26718,3337,2608,2500,2398,2386,1891,1111,971,422,17619,39915,27889,27110,30196,29683,23307,13412,10578,3367,205449,266,266,334,441,468,335,120,55,8,2288,8394,5622,5812,7786,7871,7966,5404,3800,1771,54431,0,0,0,3,0,0,0,0,0,3,853,588,500,671,663,525,343,219,73,4442,37,52,24,18,22,17,11,9,4,196,14672,9017,7628,9384,9107,7090,4565,2881,1097,65444,95,43,49,47,47,53,37,11,4,386,2106,1143,997,1702,1389,826,544,313,70,9092,60,46,56,61,65,47,34,21,13,403
LGA17200,4195,9150,16956,10035,6816,5715,3644,2366,817,59691,62,324,536,141,68,46,11,7,4,1197,228,511,678,276,182,130,47,18,3,2076,154,194,420,214,249,253,227,229,65,2001,4,4,8,5,10,3,0,0,0,27,0,35,45,11,10,0,0,0,0,99,48,160,332,175,107,61,25,11,0,924,54,202,388,191,127,63,27,11,0,1050,2511,6827,12646,7084,4165,2586,1039,488,128,37469,3674,8575,13472,7535,4986,3423,1899,1005,338,44913,11278,27843,47971,26629,17359,12677,7155,4256,1408,156572,463,2054,4646,1733,946,682,321,180,52,11083,940,1546,3868,2812,2100,1987,1219,599,214,15296,4,0,4,6,3,3,0,0,0,18,65,203,375,185,119,93,53,35,4,1124,0,0,0,4,3,0,0,0,0,13,2649,4316,10284,5610,3561,2729,1732,1025,374,32283,0,8,5,7,0,13,0,0,0,42,461,335,887,831,551,417,467,379,82,4424,12,20,36,37,31,26,20,7,3,195
LGA17310,8861,5473,4732,5807,6359,5493,3982,2630,859,44197,14,3,12,18,7,0,0,0,0,54,20,3,10,15,3,6,0,0,0,60,0,0,0,0,3,4,0,0,0,9,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,14,17,18,26,19,16,5,0,0,114,20,14,18,26,24,15,5,0,0,121,1563,884,700,615,633,410,174,77,49,5113,918,547,425,536,489,438,292,203,56,3902,11417,6955,5929,7031,7535,6378,4466,2918,972,53592,21,35,28,42,43,16,13,0,0,198,3727,2233,2017,2493,2939,2882,2212,1320,536,20358,0,0,0,0,0,0,0,0,0,0,126,61,79,72,78,93,72,22,17,627,33,43,12,22,13,7,9,5,5,148,3370,1925,1636,1912,1953,1669,1181,751,206,14605,0,0,0,3,4,10,4,0,0,29,15,11,14,18,15,3,8,15,0,95,48,31,36,43,37,24,18,7,7,254
LGA17350,992,499,447,619,725,676,518,363,137,4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,151,76,56,66,41,38,18,13,5,468,87,45,30,48,61,30,33,30,23,386,1232,619,534,740,825,758,575,410,166,5857,0,3,3,4,3,0,3,0,0,12,265,168,111,203,258,258,219,176,52,1710,0,0,0,0,0,0,0,0,0,0,16,4,12,12,15,33,18,6,6,122,0,0,0,0,0,0,0,0,0,0,424,185,140,204,233,201,160,104,35,1689,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,3,0,20,0,0,0,3,3,0,0,4,0,12
LGA17400,882,438,427,580,772,762,560,343,120,4883,3,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,6,4,5,0,0,0,26,3,3,3,6,4,5,0,0,0,27,286,93,100,107,155,110,51,19,6,925,143,54,59,59,118,111,64,44,12,655,1321,588,602,760,1059,987,673,414,137,6536,0,5,0,3,5,10,7,0,0,29,293,159,131,219,271,334,267,140,67,1879,0,0,0,0,0,0,0,0,0,0,9,0,3,5,8,12,9,0,3,41,0,0,0,0,0,0,0,0,0,0,331,145,125,197,224,279,186,112,28,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,10,11,13,3,10,0,73
