LGA_CODE_2016,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85o,C11_F_NatPhy_sci_T,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_ov,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_ov,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_Arch_building_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_Agr_env_re_st_85o,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85o,C11_F_Healt_To,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85o,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85o,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85o,C11_F_Society_cultur_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Create_arts_85ov,C11_F_Creative_arts_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85o,C11_F_Foo_hos_pers_S_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85_ov,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85o,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85o,C11_F_FldStu_NS_T,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85o,C11_F_T_T,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85_ov,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85_o,C16_F_InfTec_T,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85_o,C16_F_EngRT_T,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85o,C16_F_ArchBuild_T,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RE_85o,C16_F_AgEnv_RS_T
LGA16200,0,3,10,13,4,5,0,0,0,25,0,0,0,9,3,5,0,0,0,25,0,0,13,8,4,7,3,6,4,51,0,0,9,0,0,0,0,0,0,10,0,0,14,13,4,3,0,0,0,37,3,13,53,79,103,80,37,18,3,407,0,12,84,81,88,60,32,24,4,385,13,44,133,129,124,88,33,16,0,584,3,28,80,81,67,34,13,11,0,317,0,5,11,5,6,12,0,0,3,41,7,35,48,47,22,21,8,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,8,63,34,62,66,72,88,104,91,47,633,100,174,511,526,508,404,232,169,69,2689,0,0,6,4,4,0,0,0,0,24,0,0,5,0,9,0,0,0,0,14,3,6,17,12,4,8,0,0,7,54,0,0,0,3,0,0,0,0,0,6,3,5,6,16,13,5,3,0,0,55
LGA16260,3,139,696,563,416,246,77,35,4,2169,3,125,885,485,244,65,18,3,0,1833,3,85,524,375,367,147,105,75,24,1698,0,37,148,94,67,18,6,6,3,382,5,18,103,63,59,20,12,6,0,280,7,420,1692,1280,1196,901,417,172,65,6143,9,158,969,1057,999,895,478,208,48,4832,79,1211,4772,3445,2282,1360,654,276,108,14196,45,491,1871,1427,1110,710,283,84,14,6025,22,236,673,459,257,152,63,32,10,1908,42,303,649,490,290,154,81,42,18,2076,13,12,12,7,24,16,13,0,0,93,3,57,256,144,139,70,38,8,3,712,422,546,1245,910,854,706,623,726,599,6636,652,3841,14504,10796,8289,5463,2862,1676,907,48984,3,175,838,654,486,318,146,58,19,2701,8,119,1472,829,316,122,34,6,0,2906,4,104,1060,521,391,284,115,104,40,2625,7,39,225,147,90,48,9,5,0,563,3,16,92,88,60,39,13,6,0,317
LGA16350,0,62,160,155,123,70,22,10,0,602,5,24,141,112,87,51,10,0,0,433,11,31,112,148,159,121,65,37,9,688,3,23,67,35,31,14,4,0,0,170,20,50,94,54,40,18,7,8,0,282,33,300,968,905,882,637,242,83,34,4076,3,222,952,817,743,554,174,63,23,3555,201,945,2476,2085,1718,1128,289,104,39,8984,96,618,1352,1000,822,453,104,22,3,4478,26,186,360,173,101,66,38,16,3,956,129,441,785,548,359,223,52,21,8,2558,6,10,15,9,6,9,3,4,0,61,3,24,56,76,47,34,13,9,3,256,583,451,887,857,927,833,687,560,329,6122,1117,3385,8418,6969,6053,4212,1706,919,455,33230,0,84,217,211,140,100,39,11,0,804,0,24,182,175,104,60,18,0,0,566,4,30,191,154,148,117,99,38,26,802,10,30,85,38,34,23,5,5,0,232,13,50,96,77,55,30,12,0,3,331
LGA16380,0,3,20,55,55,43,20,9,5,211,0,0,18,46,57,42,19,3,0,180,0,10,21,33,49,41,44,57,27,272,3,6,20,33,18,11,8,0,0,87,8,11,32,43,49,20,8,10,3,179,18,107,330,503,728,563,325,196,44,2810,0,42,200,405,426,431,297,132,15,1938,61,207,549,768,849,627,421,183,63,3740,26,122,321,458,461,322,138,50,7,1901,7,25,68,99,86,51,51,28,8,430,40,121,302,269,241,155,81,31,7,1251,4,3,3,4,3,4,3,7,6,28,0,3,19,29,21,29,16,0,0,114,190,84,133,236,306,359,524,662,492,2990,354,729,2044,2985,3341,2690,1958,1355,680,16138,0,9,25,61,73,47,44,22,4,290,0,0,16,27,51,45,19,3,4,158,0,13,40,38,43,62,49,49,30,318,0,4,15,31,27,11,9,9,3,110,3,17,29,53,40,30,15,9,0,204
LGA16400,0,19,39,50,43,40,16,3,0,209,0,7,16,48,38,24,6,0,0,145,3,12,39,56,61,39,37,37,13,290,0,3,16,19,19,0,3,0,0,63,10,18,40,32,26,9,6,0,0,140,16,83,272,451,528,411,250,88,27,2131,0,36,214,279,291,349,175,61,14,1419,59,240,563,688,624,506,320,108,34,3134,29,130,336,332,355,243,92,28,4,1536,7,26,66,77,57,47,31,15,3,332,32,107,237,256,149,130,70,21,9,1004,0,5,0,0,5,3,3,0,3,21,0,3,11,23,21,11,13,3,0,90,176,96,186,288,311,354,405,417,283,2514,333,770,2022,2603,2517,2163,1442,794,389,13033,0,7,48,65,63,46,22,4,0,262,0,0,20,32,34,41,21,0,0,152,3,10,47,58,69,38,44,39,17,326,0,3,11,11,23,14,5,0,0,58,9,18,28,51,40,19,19,3,0,191
LGA16490,0,17,102,116,100,56,28,5,0,420,9,16,67,72,61,32,5,0,0,255,4,9,51,69,49,31,11,8,6,234,0,10,27,31,20,11,9,0,0,106,0,10,35,53,34,30,8,0,0,176,3,46,243,327,349,259,128,40,12,1396,0,34,209,251,251,231,123,28,3,1138,41,208,678,857,675,366,109,32,17,2981,28,147,491,533,418,266,98,6,5,1996,6,39,149,149,110,43,23,10,0,533,24,98,218,157,104,65,20,0,0,688,3,0,0,3,3,0,0,0,0,14,0,5,33,50,32,17,6,0,0,156,146,113,222,239,262,237,179,158,88,1645,270,735,2537,2903,2481,1643,741,294,134,11740,0,19,94,136,109,81,34,10,5,485,5,22,71,66,59,37,6,0,0,271,0,8,49,68,63,35,19,13,13,262,4,17,32,18,23,17,13,0,0,121,4,24,42,65,41,29,17,7,0,220
LGA16550,7,165,498,274,228,142,50,16,13,1389,0,34,215,194,136,46,7,0,0,632,3,124,317,165,152,95,105,55,28,1047,0,73,231,129,70,30,8,0,0,541,5,27,88,46,25,10,0,0,0,198,10,253,1358,1082,841,548,274,144,62,4563,3,102,677,685,654,621,280,164,83,3265,55,884,2918,2361,1401,799,349,153,80,9007,11,452,1770,1386,912,584,187,77,28,5414,17,319,940,668,355,121,48,28,13,2507,17,185,424,366,214,156,77,45,14,1499,19,19,9,6,9,8,3,0,4,74,0,38,121,142,88,56,27,10,3,489,353,591,1033,778,664,615,608,611,372,5622,502,3263,10606,8276,5738,3829,2015,1311,701,36243,3,204,506,351,267,173,114,34,6,1654,0,42,173,205,158,82,26,5,0,692,4,241,452,200,153,105,103,74,46,1384,3,109,256,167,91,44,15,5,0,686,0,23,80,60,40,21,9,0,0,236
LGA16610,0,3,5,8,3,11,3,0,0,29,0,0,3,7,7,3,3,0,0,26,0,0,11,12,8,8,3,5,3,53,0,0,0,0,4,0,0,0,0,8,5,7,15,24,23,4,3,0,0,78,9,15,83,100,178,177,63,28,9,664,0,10,67,89,105,98,40,20,5,432,11,73,145,162,196,108,41,29,7,781,9,36,111,126,120,77,19,13,0,515,0,9,15,16,15,10,7,5,3,74,8,30,53,60,41,30,9,4,3,242,0,0,0,0,0,0,0,0,0,8,0,3,3,6,3,3,0,0,0,23,77,35,77,91,101,121,166,161,119,949,122,220,597,698,811,650,367,269,146,3880,0,4,4,14,22,6,3,0,0,56,0,0,3,4,7,10,5,0,0,25,3,7,11,14,11,8,9,5,3,69,0,0,3,5,0,0,5,0,0,16,0,6,11,21,23,14,3,0,0,85
LGA16650,3,44,231,159,137,53,27,4,0,659,3,29,284,179,68,18,0,0,0,579,3,29,158,130,141,88,62,42,16,673,0,18,102,56,35,12,3,4,0,232,0,15,43,23,19,12,5,0,0,107,11,148,539,528,414,280,142,84,30,2177,4,93,425,433,332,278,143,75,25,1813,65,597,2290,1680,1068,543,215,111,61,6634,40,210,896,596,470,270,81,28,6,2598,14,108,360,259,109,52,28,10,3,943,46,156,430,330,189,128,54,33,10,1376,6,4,8,3,12,8,9,0,3,57,0,26,85,80,64,24,3,13,0,300,265,258,692,600,508,487,468,450,339,4062,452,1728,6546,5053,3570,2262,1249,859,496,22206,7,72,270,197,168,89,27,18,0,846,0,39,283,219,114,37,14,0,0,705,0,56,242,167,134,125,83,58,23,884,0,36,114,78,49,16,8,4,0,307,0,16,50,28,20,23,5,3,0,139
LGA16700,0,83,309,300,255,118,64,20,8,1145,0,40,376,259,163,37,5,3,0,888,0,26,245,195,166,88,52,52,29,859,0,19,92,70,38,21,4,5,0,246,3,9,58,61,41,27,4,7,0,209,11,160,674,695,661,503,246,140,67,3152,4,87,533,580,543,502,338,152,50,2791,66,971,2536,2112,1470,829,344,176,101,8612,17,313,1102,940,655,455,164,82,24,3745,17,193,475,352,203,92,36,25,13,1399,26,140,313,293,195,107,64,27,10,1170,6,15,0,3,12,11,0,3,3,56,5,36,105,100,62,48,19,9,3,385,207,360,467,380,377,380,357,469,492,3487,363,2441,7282,6336,4840,3221,1698,1172,788,28146,0,112,417,347,275,199,93,41,7,1484,4,47,450,417,209,89,17,7,0,1234,3,63,369,236,211,137,70,55,27,1171,0,30,115,86,49,31,12,3,0,337,5,19,65,51,48,22,5,4,3,222
LGA16900,0,6,44,32,33,22,5,0,0,145,3,4,27,34,32,9,6,0,0,111,3,12,43,60,54,39,31,20,8,261,0,4,14,16,20,3,0,0,0,54,3,9,23,26,21,3,3,3,0,89,17,110,300,392,466,279,103,39,10,1714,0,43,237,270,272,229,63,16,5,1138,75,279,751,795,636,356,148,49,15,3100,47,218,445,448,391,196,46,9,0,1816,7,40,71,69,52,29,17,3,3,298,45,143,259,240,124,65,36,15,0,925,3,0,0,3,5,3,0,0,0,16,3,3,17,27,15,5,6,3,0,79,215,111,176,235,272,294,343,301,124,2060,418,978,2395,2641,2394,1538,809,458,167,11804,0,20,44,54,44,22,16,3,0,208,3,8,15,38,31,15,11,3,0,128,0,13,37,59,54,49,32,17,10,279,0,10,13,16,25,11,7,0,0,83,0,6,26,28,20,8,5,0,0,97
LGA16950,0,11,49,50,54,62,31,10,3,284,0,3,22,35,51,39,22,6,0,170,3,16,38,68,52,48,64,76,18,395,0,4,10,12,19,17,11,0,0,79,5,14,59,81,61,44,15,8,0,286,19,111,386,542,759,666,350,167,42,3040,3,62,252,354,505,635,335,129,22,2303,55,259,609,799,900,722,508,177,54,4092,39,183,450,556,680,483,167,58,11,2628,9,40,97,130,120,104,62,25,5,598,46,162,309,303,239,147,99,56,9,1363,7,4,5,3,7,4,5,8,3,45,0,9,14,35,29,32,19,6,3,147,334,161,278,404,512,528,711,801,456,4181,533,1038,2577,3378,3998,3526,2388,1530,630,19600,3,23,61,74,75,87,54,18,8,401,0,7,11,29,37,41,22,8,0,157,3,10,65,58,59,64,77,52,33,430,3,6,36,19,35,33,15,3,0,152,10,24,55,73,69,65,21,9,0,326
LGA17000,0,4,23,23,15,8,3,0,0,71,0,0,6,14,19,6,5,0,0,47,3,13,39,41,22,9,9,3,3,138,0,4,7,8,3,0,0,0,0,22,5,5,31,22,20,11,0,0,0,95,9,33,91,124,144,114,44,20,9,584,0,13,78,105,112,86,29,14,3,442,26,126,293,292,223,115,30,14,3,1121,7,44,116,106,94,52,10,3,0,433,0,15,26,16,14,6,7,8,0,95,19,66,94,99,51,29,0,3,0,357,0,0,0,0,0,0,0,0,0,3,0,0,9,13,4,9,0,0,0,30,71,44,81,106,90,93,75,61,20,644,143,362,893,968,798,530,224,126,44,4092,0,3,12,23,22,7,3,0,0,72,0,0,4,3,12,10,3,0,0,38,3,19,52,33,39,16,5,8,5,182,0,3,4,5,6,4,0,0,0,19,6,8,31,39,19,4,0,0,0,110
LGA17040,0,3,15,26,21,14,13,0,0,90,0,3,3,17,15,14,4,3,0,61,0,0,11,9,13,18,12,7,0,73,0,0,3,6,5,7,3,0,0,34,0,14,26,34,28,17,0,0,0,120,3,13,58,122,169,136,82,33,14,621,3,14,63,79,128,120,42,20,0,470,13,70,166,240,203,146,58,18,13,934,5,35,104,125,134,72,21,4,0,512,0,14,27,35,30,27,10,4,3,153,11,34,64,67,50,37,26,3,3,293,0,0,3,0,0,0,0,0,0,4,0,0,4,9,8,3,3,0,0,36,76,40,98,132,117,100,105,104,63,831,114,238,636,915,932,720,375,204,95,4227,0,6,13,26,22,25,5,6,0,103,0,0,0,5,17,15,8,0,3,54,0,6,6,8,16,13,14,10,0,81,0,3,9,14,4,9,3,0,0,49,3,12,26,28,34,22,11,8,0,140
LGA17080,0,4,8,9,5,11,4,3,0,43,0,0,3,3,3,3,0,0,0,20,0,3,13,7,4,6,10,0,0,38,0,0,4,0,3,0,0,3,0,8,0,4,25,21,21,6,3,0,0,81,0,12,52,71,98,85,50,30,3,412,0,14,35,78,81,80,38,13,4,343,10,36,115,113,123,74,37,13,6,528,12,25,77,70,64,41,5,5,0,295,0,0,6,22,10,11,3,0,0,47,6,14,58,32,26,19,14,5,3,178,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,13,45,25,52,65,56,75,99,76,36,526,72,145,432,501,503,408,264,151,56,2530,0,6,4,6,7,9,3,0,0,41,0,3,3,3,3,3,5,0,0,19,0,0,12,8,11,12,8,3,0,46,0,0,5,4,0,3,0,0,0,10,0,5,17,31,15,10,3,7,0,90
LGA17100,0,20,108,67,86,35,16,8,0,339,0,20,184,96,45,22,0,0,0,371,3,13,83,52,54,24,23,18,6,272,0,12,29,13,11,7,0,0,0,66,0,3,8,5,7,3,0,0,0,31,4,105,276,211,257,175,72,44,9,1157,0,33,156,134,159,143,84,43,22,774,17,261,912,523,431,201,76,32,19,2471,5,90,332,239,199,111,48,11,3,1046,6,43,133,82,57,19,5,6,3,356,14,56,152,92,41,38,10,6,3,406,0,0,0,0,3,3,0,0,0,8,0,9,36,30,27,12,8,3,0,123,115,146,342,206,205,185,139,150,86,1576,164,818,2744,1757,1589,982,480,321,158,9015,3,50,136,86,91,58,31,15,0,469,3,26,282,143,54,16,5,0,0,530,5,36,192,72,56,20,28,29,9,446,0,14,30,18,8,8,0,3,0,91,0,6,11,9,6,5,0,0,0,42
LGA17150,3,95,271,355,280,186,62,26,3,1282,3,14,131,226,151,85,24,0,0,637,4,35,158,243,269,163,150,129,55,1205,4,49,129,91,64,44,12,0,7,403,13,28,88,99,57,24,18,0,0,317,27,409,1214,1498,1533,958,467,242,68,6414,10,282,1271,1438,1705,1556,566,223,62,7113,158,1022,3146,3668,3071,2122,972,494,184,14828,80,670,1653,1549,1108,758,265,82,16,6184,31,367,692,477,272,150,103,60,17,2167,103,387,793,763,460,353,180,102,16,3164,3,10,7,6,15,7,7,0,0,50,0,37,98,135,89,68,24,7,6,464,449,315,655,686,780,758,759,1037,704,6153,888,3721,10309,11227,9856,7222,3602,2413,1142,50389,0,113,268,375,308,261,125,32,10,1494,0,17,107,237,182,123,40,3,0,707,4,37,154,212,249,198,143,137,84,1220,4,45,146,121,91,57,21,7,5,491,11,30,70,82,60,37,20,13,0,321
LGA17200,3,226,755,331,161,108,50,16,4,1644,3,75,588,268,101,40,8,0,0,1093,4,127,501,196,123,85,55,38,11,1137,9,112,481,244,99,50,19,3,0,1009,3,27,151,54,29,21,0,6,0,286,9,318,1628,785,560,475,248,105,35,4172,4,106,813,553,412,599,267,106,30,2880,71,1704,6750,2804,1218,692,239,78,25,13582,35,817,3813,1896,1089,873,381,92,17,9012,38,891,2805,1037,556,283,99,39,6,5747,40,382,841,399,197,119,49,13,4,2033,27,27,15,6,7,8,4,3,0,95,7,96,337,215,132,91,46,13,3,941,485,1670,3416,1562,1131,959,664,513,377,10770,719,6578,22884,10351,5814,4390,2133,1026,511,54412,19,386,1027,403,250,139,84,35,4,2347,4,137,599,382,167,72,19,3,0,1377,5,282,786,262,180,106,82,73,7,1777,9,184,701,303,138,81,35,12,0,1463,0,56,145,75,28,30,7,0,0,342
LGA17310,0,8,33,40,32,7,3,3,6,134,0,12,7,18,15,18,12,0,0,84,0,13,33,34,49,23,22,13,8,188,0,0,18,12,4,3,3,0,0,46,4,23,64,62,49,17,10,3,0,229,11,122,364,419,502,430,215,97,27,2191,6,42,246,285,326,318,146,73,13,1449,43,194,486,555,547,449,195,61,19,2555,29,141,320,315,295,182,61,12,0,1365,3,33,63,58,48,22,26,10,0,260,38,120,219,169,116,75,36,4,5,783,3,0,3,4,3,4,0,0,0,18,0,0,16,29,10,9,3,0,0,70,225,101,198,257,271,273,342,376,221,2267,362,817,2073,2258,2265,1837,1067,656,306,11637,0,14,41,42,49,30,13,3,3,186,0,6,14,22,18,18,12,3,0,89,3,10,34,40,40,38,22,11,4,212,0,8,5,16,18,11,3,3,0,59,8,30,76,59,54,26,17,8,0,271
LGA17350,0,0,4,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,8,5,3,0,3,0,0,17,0,3,22,23,49,43,21,14,4,183,0,7,22,38,30,29,11,4,4,144,7,3,34,54,61,40,9,0,6,217,3,5,24,26,28,4,0,6,0,103,0,0,0,5,0,8,6,0,0,20,0,22,18,13,13,14,4,0,0,84,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,4,13,4,13,11,20,17,44,46,21,185,20,50,139,198,219,164,100,71,36,989,0,0,4,3,0,4,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,3,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,14,13,5,0,0,3,0,38
LGA17400,0,0,3,3,4,0,0,0,0,18,0,0,0,0,0,3,0,0,0,4,0,0,3,4,4,5,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,5,6,8,4,0,0,0,36,3,3,15,35,56,61,29,13,3,218,0,3,18,36,35,46,24,5,4,177,4,12,37,55,58,36,19,7,3,230,0,7,27,30,26,38,11,0,0,147,0,3,0,11,7,14,0,0,0,38,4,10,18,26,13,13,4,0,0,87,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,4,22,4,24,29,46,45,48,53,22,295,33,47,151,236,265,275,150,77,30,1267,0,0,3,4,3,4,0,0,0,21,0,0,0,4,0,0,0,0,0,4,0,0,3,0,9,3,3,0,0,23,0,0,0,0,0,0,0,0,0,5,0,6,8,7,10,9,3,0,0,42
LGA17420,0,90,214,381,355,186,55,13,3,1299,5,24,231,318,187,71,8,0,0,835,3,28,147,261,232,125,83,47,22,945,4,31,84,83,56,26,13,7,0,303,4,22,61,76,51,29,12,0,0,254,17,244,684,1114,1092,903,367,110,39,4567,0,177,696,1117,1102,1050,418,124,23,4705,88,686,2056,2961,2263,1557,611,163,47,10442,46,417,880,1054,881,611,167,45,13,4119,18,255,402,373,213,124,58,13,4,1469,74,217,392,511,329,223,94,32,5,1880,0,0,4,4,4,8,3,0,3,31,0,22,91,113,93,58,29,6,3,414,309,180,309,463,439,452,375,269,193,2990,578,2408,6263,8830,7303,5416,2289,829,355,34268,0,98,229,405,433,273,121,25,11,1592,3,19,231,529,276,108,31,3,0,1201,4,27,190,325,267,153,101,65,27,1161,6,36,108,111,78,55,21,0,0,418,9,30,57,69,62,35,22,0,0,283
LGA17550,0,12,39,61,47,45,20,10,0,232,5,0,21,46,64,41,6,0,0,194,0,3,24,57,61,40,42,49,21,301,0,10,29,36,30,21,8,0,0,134,9,11,63,76,32,25,7,3,0,218,13,90,407,570,759,604,337,178,42,2996,3,36,275,441,508,503,238,108,30,2132,49,223,629,742,804,586,335,171,50,3582,44,152,446,540,548,368,140,52,3,2291,11,50,144,181,123,72,30,18,12,636,66,131,314,320,252,181,89,60,11,1419,0,0,3,11,3,0,5,0,0,26,0,10,25,27,35,26,17,7,0,142,223,123,271,323,410,481,577,816,510,3722,421,852,2688,3420,3673,2986,1847,1468,682,18030,0,5,47,79,58,59,32,9,6,292,3,0,15,27,46,41,16,5,0,152,9,12,28,47,59,57,41,56,29,336,0,9,39,48,48,16,10,3,0,181,4,16,40,66,53,39,18,4,0,232
LGA17620,0,0,9,10,3,4,7,0,0,32,0,0,4,3,4,4,0,0,0,22,0,3,11,8,12,9,4,0,0,44,0,0,0,0,6,4,0,0,0,8,10,26,69,36,31,9,4,3,0,179,0,22,86,80,106,98,51,23,3,471,0,17,65,63,67,62,26,12,3,312,13,56,123,147,129,71,29,11,3,573,5,34,55,59,58,30,13,6,0,250,0,6,12,7,7,6,3,8,0,46,8,20,54,53,23,19,3,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,3,0,0,0,23,49,17,58,57,50,76,95,99,58,561,87,196,543,531,487,386,238,159,68,2695,0,0,9,6,7,7,3,0,0,32,0,0,0,0,3,3,0,0,0,7,0,0,8,15,9,9,5,0,3,57,0,0,0,3,0,4,0,0,0,13,6,17,46,36,45,12,10,0,0,168
LGA17640,0,0,0,4,4,6,5,0,0,16,0,0,4,3,4,0,0,0,0,11,0,0,3,3,8,5,4,0,0,24,0,0,0,5,0,0,0,0,0,7,3,3,8,13,8,5,5,0,0,48,0,8,40,43,67,64,38,13,4,273,0,4,17,39,37,48,26,9,6,184,3,16,42,67,56,57,28,13,4,281,3,16,29,61,57,40,12,3,0,222,0,0,6,15,9,3,10,0,0,43,3,4,19,24,13,12,5,5,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,17,26,4,22,20,30,27,43,47,7,233,36,63,196,294,305,277,182,87,23,1450,0,0,0,6,11,8,3,0,0,32,0,0,0,3,5,4,0,0,0,16,0,3,3,3,8,4,10,0,0,29,0,0,3,10,0,0,0,0,0,17,3,10,15,18,20,16,9,0,0,81
LGA17650,0,0,7,11,15,10,3,0,0,52,0,0,0,0,3,0,0,0,0,9,0,0,0,3,4,0,0,0,0,14,0,0,4,3,0,0,0,0,0,6,3,5,10,14,14,10,6,0,0,54,3,6,21,47,52,49,25,9,0,206,0,0,24,38,53,64,20,7,0,201,3,7,39,51,67,47,13,3,0,234,9,10,42,58,54,32,14,0,0,214,0,3,6,11,7,11,3,3,0,45,3,4,12,18,15,9,0,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,11,14,0,12,26,17,34,32,23,15,171,37,43,181,284,306,271,114,48,20,1299,0,5,14,7,9,12,3,3,0,53,0,0,0,0,0,0,0,0,0,4,0,0,3,7,6,4,3,0,3,24,0,0,0,3,3,0,0,0,0,8,9,3,11,14,16,9,7,0,0,70
