SAL_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SAL11840,3,3,0,0,0,11,0,11
SAL11841,0,10,29,12,9,64,0,64
SAL11842,0,32,92,51,40,219,0,219
SAL11843,0,0,7,0,0,7,0,7
SAL11844,0,0,5,0,0,6,0,10
SAL11845,226,884,625,159,89,1981,20,1993
SAL11846,29,121,146,43,20,360,5,366
SAL11847,18,165,137,41,17,371,4,379
SAL11848,331,464,511,153,83,1543,34,1580
SAL11849,0,74,137,40,18,274,4,277
SAL11850,88,895,1241,389,198,2816,29,2841
SAL11851,93,384,444,156,70,1145,13,1158
SAL11852,0,0,6,13,0,26,0,25
SAL11853,0,15,15,8,12,50,0,50
SAL11854,0,19,14,3,3,43,0,45
SAL11855,0,0,0,0,0,0,0,0
SAL11856,0,16,40,12,9,78,0,80
SAL11857,10,101,135,74,76,394,10,406
SAL11858,48,317,278,86,59,783,27,814
SAL11859,0,36,44,9,10,94,0,101
SAL11860,0,0,20,11,9,47,6,47
SAL11861,0,30,49,24,13,110,0,113
SAL11862,0,11,13,5,5,31,0,31
SAL11863,0,0,6,0,8,15,0,15
SAL11864,0,3,11,9,3,24,0,26
SAL11865,60,733,595,145,52,1579,18,1602
SAL11866,48,610,1657,796,633,3750,33,3780
SAL11867,462,979,293,50,32,1812,61,1874
SAL11868,0,40,63,30,36,175,4,175
SAL11869,0,9,15,10,7,31,0,31
SAL11870,0,0,3,4,0,6,0,9
SAL11871,0,0,10,0,5,12,0,12
SAL11872,8,44,39,22,17,135,0,135
SAL11873,38,358,520,203,131,1246,17,1264
SAL11874,0,0,0,0,0,0,0,0
SAL11875,25,212,75,11,4,320,11,330
SAL11876,5,74,58,19,5,159,3,165
SAL11877,0,0,6,0,0,0,0,0
SAL11878,0,0,3,3,3,12,0,12
SAL11879,4,40,68,31,20,159,0,159
SAL11880,27,278,212,46,25,587,19,609
SAL11881,59,331,313,106,71,878,25,905
SAL11882,3,40,57,21,20,139,0,137
SAL11883,0,0,4,6,0,10,0,5
SAL11884,1761,986,121,13,10,2886,118,3005
SAL11885,0,0,3,0,0,3,0,3
SAL11886,0,3,7,3,0,13,0,13
SAL11887,0,86,197,78,54,414,0,414
SAL11888,80,690,709,260,136,1882,12,1896
SAL11889,0,10,15,13,3,37,0,35
SAL11890,128,663,847,287,203,2134,18,2154
SAL11891,16,124,56,30,26,254,3,258
SAL11892,0,0,3,3,9,19,0,19
SAL11893,159,649,534,192,119,1648,34,1684
SAL11894,105,334,272,114,73,906,17,920
SAL11895,13,205,433,185,104,940,13,945
SAL11896,0,0,0,0,0,4,0,4
SAL11897,48,542,984,347,225,2151,17,2169
SAL11898,3,43,64,24,20,156,0,156
SAL11899,27,173,174,72,37,483,9,488
SAL11900,0,0,3,4,0,7,0,7
SAL11901,0,0,17,6,10,37,0,34
SAL11902,20,64,41,13,4,142,8,146
SAL11903,0,10,15,8,7,37,0,36
SAL11904,3,17,29,17,14,77,5,83
SAL11905,3,24,14,4,5,61,3,59
SAL11906,0,14,27,12,4,51,0,59
SAL11907,0,20,37,40,36,135,0,142
SAL11908,0,0,0,0,0,5,0,5
SAL11909,11,102,148,38,22,325,3,329
SAL11910,0,23,14,10,5,49,0,49
SAL11911,0,3,21,5,6,35,0,35
SAL11912,20,226,393,181,133,961,11,973
SAL11913,0,8,23,21,9,66,0,66
SAL11914,0,17,25,12,5,62,0,64
SAL11915,0,5,0,5,0,12,5,14
SAL11916,5,60,114,36,19,239,0,239
SAL11917,0,3,3,3,3,12,0,12
SAL11918,287,1253,564,116,38,2255,38,2287
SAL11919,33,160,199,76,43,510,18,529
SAL11920,0,26,43,27,15,113,0,113
SAL11921,59,773,1069,350,196,2448,21,2471
SAL11922,116,726,1220,609,423,3091,48,3136
SAL11923,3,30,81,25,27,171,0,171
SAL11924,52,379,369,131,79,1006,15,1024
SAL11925,0,3,16,9,10,33,0,31
SAL11926,0,8,12,0,3,24,0,24
SAL11927,34,248,250,77,56,662,12,669
SAL11928,0,39,119,71,65,298,0,298
SAL11929,0,0,12,3,3,16,0,20
SAL11930,0,7,4,7,3,15,0,15
SAL11931,8,112,196,87,80,483,3,482
SAL11932,21,208,132,26,13,410,6,416
SAL11933,48,514,631,214,89,1505,7,1511
SAL11934,0,0,4,0,0,0,0,0
SAL11935,0,3,5,6,0,17,0,15
SAL11936,649,2466,949,165,82,4304,97,4399
SAL11937,492,1812,708,99,45,3157,90,3243
SAL11938,0,12,16,4,4,42,0,47
SAL11939,0,0,5,0,3,3,0,7
SAL11940,0,6,12,12,4,33,0,33
SAL11941,0,13,12,9,12,43,0,43
SAL11942,18,194,431,215,136,1000,12,1013
SAL11943,1350,4449,2182,394,200,8568,94,8664
SAL11944,38,619,939,304,160,2056,13,2069
SAL11945,0,20,26,8,3,53,0,53
SAL11946,11,69,45,16,15,161,4,158
SAL11947,0,9,11,5,3,28,0,28
SAL11948,4,55,83,30,16,191,0,189
SAL11949,72,730,1396,514,330,3038,23,3066
SAL11950,16,95,142,95,154,505,6,519
SAL11951,0,15,19,16,12,67,0,68
SAL11952,0,3,7,0,3,10,0,10
SAL11953,0,8,12,11,4,31,0,31
SAL11954,0,0,5,0,0,10,0,15
SAL11955,0,8,14,4,6,27,0,29
SAL11956,0,0,0,0,0,0,0,0
SAL11957,44,395,494,166,88,1183,19,1198
SAL11958,32,308,499,248,142,1231,15,1242
SAL11959,0,12,19,16,8,51,0,51
SAL11960,0,0,0,0,0,4,0,4
SAL11961,203,903,1168,401,226,2890,15,2908
SAL11962,14,267,501,188,86,1060,10,1067
SAL11963,0,9,15,3,7,29,0,29
SAL11964,0,0,0,0,0,0,0,0
SAL11965,0,9,22,18,7,55,0,55
SAL11966,0,0,0,5,3,18,0,15
SAL11967,12,131,143,21,8,318,5,323
SAL11968,4,13,21,8,9,49,0,49
SAL11969,3,14,17,5,0,35,0,33
SAL11970,238,969,549,131,55,1937,15,1954
SAL11971,2216,4879,2286,648,262,10285,243,10530
SAL11972,31,206,328,154,82,803,3,811
SAL11973,27,166,125,24,21,362,3,370
SAL11974,0,27,23,3,0,57,0,57
SAL11975,0,6,27,6,6,50,0,50
SAL11976,0,81,72,18,7,182,7,190
SAL11977,0,4,9,4,4,16,0,16
SAL11978,3,27,38,14,3,93,0,93
SAL11979,0,15,29,9,10,67,0,69
SAL11980,0,5,13,7,12,41,17,52
SAL11981,0,0,4,6,4,14,0,14
SAL11982,29,409,1069,459,369,2342,5,2346
SAL11983,49,387,297,70,26,828,22,852
SAL11984,0,0,4,0,4,9,0,9
SAL11985,0,5,17,4,6,29,0,29
SAL11986,0,0,0,0,0,0,0,0
SAL11987,480,2157,1675,497,244,5048,75,5129
SAL11988,8,49,86,62,88,292,0,290
SAL11989,0,9,6,0,4,14,0,14
SAL11990,344,1711,1586,557,305,4500,133,4631
SAL11991,0,5,6,0,0,17,0,17
SAL11992,0,68,139,55,33,293,0,295
SAL11993,0,3,0,0,0,4,0,9
SAL11994,0,0,10,0,3,10,0,10
SAL11995,0,0,0,0,0,0,0,0
SAL11996,0,5,9,7,4,24,0,24
SAL11997,0,0,0,0,0,4,0,4
SAL11998,0,0,5,4,3,14,0,14
SAL11999,89,413,299,74,28,901,10,909
SAL12000,11,22,25,12,12,88,3,95
SAL12001,0,10,8,6,3,40,0,40
SAL12002,0,17,20,12,12,60,0,62
SAL12003,0,0,0,0,0,8,0,8
SAL12004,0,5,3,10,0,19,0,19
SAL12005,0,0,0,0,0,0,0,0
SAL12006,0,0,0,0,0,0,0,0
SAL12007,8,147,296,126,86,663,6,672
SAL12008,0,11,48,19,3,83,0,85
SAL12009,167,949,660,227,126,2140,34,2172
SAL12010,223,1038,850,192,112,2408,21,2431
SAL12011,0,28,56,34,17,132,0,132
SAL12012,0,0,0,3,0,5,0,5
SAL12013,0,6,37,23,18,87,0,87
SAL12014,0,7,8,5,7,30,0,30
SAL12015,4,3,10,3,0,26,0,26
SAL12016,0,8,9,6,4,25,0,25
SAL12017,9,36,24,10,3,76,5,78
SAL12018,0,3,4,3,0,9,0,11
SAL12019,0,0,3,5,0,14,0,14
SAL12020,0,7,19,4,3,33,0,33
SAL12021,0,18,27,18,12,67,0,68
SAL12022,0,0,0,0,0,0,0,0
SAL12023,21,132,123,52,19,344,11,363
SAL12024,0,0,3,0,3,13,0,13
SAL12025,19,636,1424,617,413,3107,13,3121
SAL12026,0,0,17,6,10,40,0,40
SAL12027,0,8,9,11,8,33,5,38
SAL12028,0,0,5,7,4,19,0,19
SAL12029,0,0,3,0,0,5,0,4
SAL12030,4,25,49,15,21,110,0,113
SAL12031,0,13,23,5,4,49,0,49
SAL12032,200,481,316,89,44,1130,36,1162
SAL12033,20,251,419,134,76,902,9,914
SAL12034,0,0,0,0,0,3,0,3
SAL12035,0,46,53,21,19,136,3,136
SAL12036,0,50,156,113,164,487,0,489
SAL12037,0,0,4,5,0,15,0,15
SAL12038,0,3,4,0,0,5,0,5
SAL12039,24,287,399,176,146,1032,21,1051
SAL12040,0,0,4,0,3,6,0,6
SAL12041,7,158,319,191,143,816,8,828
SAL12042,0,3,11,6,0,26,0,26
SAL12043,0,0,6,0,4,14,0,15
SAL12044,0,15,20,10,3,49,0,49
SAL12045,0,8,0,0,0,14,0,14
SAL12046,4,29,48,22,17,120,0,119
SAL12047,0,0,0,0,0,0,0,0
SAL12048,0,0,0,0,3,4,0,4
SAL12049,0,5,5,3,8,25,0,25
SAL12050,71,957,1881,454,167,3535,37,3565
SAL12051,0,0,0,4,4,3,0,3
SAL12052,0,21,39,14,13,89,0,96
SAL12053,12,201,273,86,23,600,4,606
SAL12054,101,578,561,218,107,1571,31,1611
SAL12055,0,0,11,9,7,25,0,25
SAL12056,50,392,431,111,59,1043,0,1043
SAL12057,0,18,29,19,3,67,0,65
SAL12058,0,34,59,8,12,114,0,114
SAL12059,3,91,149,43,22,309,7,312
SAL12060,0,32,34,25,12,103,0,103
SAL12061,0,8,9,7,3,30,0,30
SAL12062,0,15,31,5,9,58,0,58
SAL12063,110,771,822,282,177,2163,26,2195
SAL12064,0,0,0,0,0,0,0,0
SAL12065,48,282,165,50,33,586,14,603
SAL12066,0,18,25,16,13,70,4,69
SAL12067,0,9,22,7,4,40,0,40
SAL12068,3,30,81,41,32,187,9,191
SAL12069,5,97,141,56,29,334,3,338
SAL12070,0,0,4,3,8,20,0,18
SAL12071,0,0,6,6,4,20,0,20
SAL12072,4,46,32,14,22,119,7,123
SAL12073,0,21,27,19,11,75,0,76
SAL12074,0,3,15,13,5,46,0,46
SAL12075,68,497,492,164,107,1330,83,1413
SAL12076,0,9,37,8,0,51,0,51
SAL12077,0,0,0,0,0,0,0,0
SAL12078,0,3,3,4,0,17,0,14
SAL12079,146,1005,1121,471,280,3033,50,3075
SAL12080,0,40,77,36,27,176,6,181
SAL12081,22,264,548,212,106,1151,5,1154
SAL12082,49,556,913,337,219,2078,15,2093
SAL12083,0,3,8,0,4,15,0,14
SAL12084,23,257,225,68,42,617,15,633
SAL12085,529,1810,962,265,128,3697,63,3762
SAL12086,0,3,6,9,0,17,0,21
SAL12087,15,211,350,152,121,846,7,852
SAL12088,13,64,106,61,35,285,0,287
SAL12089,0,0,0,0,0,5,0,5
SAL12090,0,0,9,3,0,11,0,11
SAL12091,0,0,22,17,3,45,0,42
SAL12092,0,3,22,11,3,38,0,38
SAL12093,80,494,412,148,92,1226,16,1244
SAL12094,0,9,22,13,4,54,0,54
SAL12095,0,9,29,10,4,54,0,56
SAL12096,154,2078,3685,1378,739,8034,62,8098
SAL12097,64,869,1473,473,205,3092,29,3117
SAL12098,183,1021,1468,488,274,3435,52,3487
SAL12099,0,10,24,12,12,58,3,64
SAL12100,8,90,257,73,36,458,7,465
SAL12101,0,14,18,0,0,36,0,37
SAL12102,16,122,184,100,160,578,18,595
SAL12103,41,91,51,17,5,192,12,200
SAL12104,3,126,181,63,51,423,0,426
SAL12105,0,4,8,8,0,14,0,14
SAL12106,0,0,0,0,0,0,0,0
SAL12107,804,2173,1020,205,99,4301,48,4354
SAL12108,18,177,542,310,489,1540,18,1557
SAL12109,19,44,56,29,64,210,0,206
SAL12110,3,15,30,9,6,65,0,69
SAL12111,0,10,20,3,4,44,4,46
SAL12112,0,0,3,0,0,6,0,6
SAL12113,0,0,0,0,0,0,0,0
SAL12114,0,0,0,0,0,4,0,4
SAL12115,0,0,0,0,0,0,0,6
SAL12116,0,8,8,6,11,25,0,25
SAL12117,9,264,257,77,50,659,78,740
SAL12118,0,0,0,0,0,0,0,0
SAL12119,13,47,52,7,5,123,0,129
SAL12120,0,0,0,0,0,0,0,0
SAL12121,0,0,9,3,0,11,0,11
SAL12122,0,0,11,4,0,16,0,16
SAL12123,0,15,19,3,0,41,0,43
SAL12124,168,1273,1275,313,169,3196,36,3239
SAL12125,30,432,814,283,186,1747,4,1745
SAL12126,6,78,153,64,20,319,3,322
SAL12127,11,119,142,31,14,317,10,327
SAL12128,0,3,4,3,4,11,0,11
SAL12129,0,0,3,7,9,19,0,19
SAL12130,0,18,41,17,9,92,0,94
SAL12131,0,7,18,3,9,35,0,35
SAL12132,0,3,7,6,10,22,0,22
SAL12133,10,124,254,98,63,545,3,551
SAL12134,0,9,4,6,10,17,0,19
SAL12135,0,4,18,9,3,30,0,30
SAL12136,0,22,38,17,13,85,0,85
SAL12137,190,1460,1460,367,187,3664,34,3695
SAL12138,32,333,689,232,121,1400,10,1411
SAL12139,139,936,1035,355,187,2651,32,2684
SAL12140,0,9,22,12,13,59,0,55
SAL12141,0,82,95,22,8,203,0,207
SAL12142,0,80,152,41,21,299,6,303
SAL12143,0,0,0,0,0,0,0,0
SAL12144,0,0,0,3,0,6,0,6
SAL12145,0,25,86,53,58,218,0,219
SAL12146,0,0,5,3,0,14,0,14
SAL12147,0,11,21,16,4,54,0,57
SAL12148,0,25,42,24,10,99,6,103
SAL12149,242,1225,950,314,174,2900,36,2938
SAL12150,46,247,77,14,14,403,4,405
SAL12151,0,0,18,7,3,34,0,34
SAL12152,0,0,6,0,0,8,0,8
SAL12153,4,87,248,146,119,602,5,609
SAL12154,0,27,28,5,3,69,0,69
SAL12155,0,0,0,0,0,0,0,0
SAL12156,0,0,3,5,0,13,0,13
SAL12157,94,812,1342,515,304,3063,32,3094
SAL12158,40,404,521,158,75,1192,14,1204
SAL12159,0,9,17,14,4,42,3,47
SAL12160,0,0,4,0,5,10,0,10
SAL12161,8,66,116,32,23,239,0,238
SAL12162,145,1281,1272,296,165,3161,35,3199
SAL12163,0,5,23,20,15,64,0,64
SAL12164,1154,2268,1173,289,112,4993,81,5078
SAL12165,0,4,0,0,0,3,0,3
SAL12166,417,1594,1472,503,244,4237,58,4292
SAL12167,0,0,4,3,0,7,0,7
SAL12168,0,9,11,8,3,23,0,23
SAL12169,0,18,30,26,15,83,0,83
SAL12170,0,0,3,0,0,3,0,3
SAL12171,586,1900,1043,256,135,3917,83,4003
SAL12172,0,37,172,83,79,370,3,378
SAL12173,0,14,31,14,14,71,0,71
SAL12174,6,66,30,19,3,126,0,132
SAL12175,0,8,10,9,0,18,0,18
SAL12176,0,0,0,0,0,0,0,0
SAL12177,0,3,3,0,0,12,0,12
SAL12178,0,0,5,0,0,12,0,12
SAL12179,0,0,0,3,4,12,0,12
SAL12180,0,11,74,48,57,197,0,197
SAL12181,358,1736,1467,396,207,4157,54,4212
SAL12182,580,973,258,37,13,1856,29,1887
SAL12183,0,47,92,39,37,210,3,213
SAL12184,0,0,0,0,0,0,0,0
SAL12185,0,4,3,0,7,16,0,16
SAL12186,0,4,8,0,0,17,0,17
SAL12187,0,15,29,15,10,68,0,68
SAL12188,0,3,0,4,0,13,0,13
SAL12189,0,0,0,0,0,0,0,0
SAL12190,1201,3234,1241,250,111,6038,109,6149
SAL12191,22,177,274,102,83,661,5,663
SAL12192,0,0,0,3,0,12,0,12
SAL12193,0,0,3,0,0,6,0,6
SAL12194,30,146,118,37,18,350,4,357
SAL12195,0,3,0,3,6,10,0,10
SAL12196,106,491,470,156,83,1310,25,1335
SAL12197,0,33,56,21,11,115,0,117
SAL12198,0,0,0,0,0,0,0,0
SAL12199,0,0,0,0,0,0,0,0
SAL12200,0,11,21,16,16,61,0,63
SAL12201,4,57,72,30,25,180,10,193
SAL12202,182,1172,1090,300,126,2873,59,2929
SAL12203,22,292,346,126,80,866,6,874
SAL12204,3,16,50,18,17,100,5,107
SAL12205,0,14,18,6,4,35,0,41
SAL12206,11,287,486,149,67,999,13,1010
SAL12207,0,0,0,0,0,0,0,0
SAL12208,68,481,645,171,98,1459,12,1476
SAL12209,21,134,202,50,29,437,4,442
SAL12210,0,42,58,32,24,158,0,158
SAL12211,0,8,15,4,3,34,0,33
SAL12212,4,24,29,14,9,74,0,75
SAL12213,0,4,0,0,0,9,0,9
SAL12214,9,39,64,37,46,192,3,193
SAL12215,0,0,4,0,5,3,0,3
SAL12216,0,9,11,5,5,24,0,24
SAL12217,0,27,84,42,50,208,0,207
SAL12218,0,8,23,5,0,33,0,35
SAL12219,0,13,29,15,13,70,0,70
SAL12220,5,15,21,15,4,56,0,56
SAL12221,0,9,16,7,3,40,3,40
SAL12222,0,4,3,4,7,18,0,18
SAL12223,5,63,108,46,53,280,0,282
SAL12224,15,181,326,161,99,788,11,794
SAL12225,69,369,163,28,14,636,4,647
SAL12226,9,197,375,212,243,1041,7,1045
SAL12227,3,94,217,88,58,463,6,464
SAL12228,0,30,77,50,57,221,6,223
SAL12229,163,915,829,298,176,2389,35,2430
SAL12230,3,6,13,7,3,20,0,23
SAL12231,0,0,0,3,0,4,0,4
SAL12232,0,0,6,8,0,11,0,11
SAL12233,0,0,12,4,3,20,0,22
SAL12234,23,104,121,36,27,306,10,318
SAL12235,6,69,132,67,49,327,0,327
SAL12236,0,10,19,10,5,43,0,43
SAL12237,70,444,273,78,28,888,15,904
SAL12238,14,36,47,13,10,114,0,116
SAL12239,0,6,20,22,5,51,0,51
SAL12240,0,4,21,11,14,50,4,53
SAL12241,3,31,50,23,14,120,0,123
SAL12242,0,7,7,10,11,32,0,32
SAL12243,0,17,56,34,32,140,0,143
SAL12244,0,4,5,0,4,12,3,17
SAL12245,0,57,47,14,12,146,3,145
SAL12246,48,626,957,390,256,2278,24,2299
SAL12247,0,9,35,23,8,72,0,76
SAL12248,0,0,0,0,0,0,0,0
SAL12249,0,0,0,0,0,0,0,0
SAL12250,33,181,187,72,30,508,9,519
SAL12251,35,628,715,200,113,1689,19,1713
SAL12252,5,158,119,22,10,313,10,318
SAL12253,0,0,9,0,4,14,0,14
SAL12254,0,5,14,14,6,42,0,42
SAL12255,174,612,430,136,70,1417,29,1448
SAL12256,119,539,529,191,103,1476,21,1499
SAL12257,0,0,0,0,0,0,0,0
SAL12258,3,14,8,0,0,24,0,26
SAL12259,151,641,405,120,84,1397,29,1427
SAL12260,0,16,67,37,33,153,0,155
SAL12261,0,0,0,0,0,0,0,0
SAL12262,76,969,711,238,154,2144,28,2167
SAL12263,4,109,115,30,23,281,6,282
SAL12264,3,40,106,79,52,280,5,288
SAL12265,5,132,214,95,58,503,4,506
SAL12266,764,2475,1097,279,187,4801,142,4950
SAL12267,4,16,54,26,40,138,7,140
SAL12268,17,190,211,51,37,507,18,522
SAL12269,0,4,11,10,4,28,0,28
SAL12270,391,1075,905,274,155,2797,63,2861
SAL12271,0,0,11,5,8,35,0,35
SAL12272,0,22,38,26,19,113,0,113
SAL12273,178,756,788,238,95,2059,25,2078
SAL12274,0,0,5,0,0,5,0,5
SAL12275,470,2613,1464,248,110,4902,51,4956
SAL12276,482,2657,1448,214,78,4885,32,4915
SAL12277,92,482,425,99,35,1127,10,1132
SAL12278,0,9,16,4,0,32,0,35
SAL12279,0,24,44,20,11,103,0,107
SAL12280,0,4,11,5,3,22,0,25
SAL12281,0,3,3,0,0,7,0,7
SAL12282,3,74,85,36,11,219,5,222
SAL12283,0,5,3,0,0,5,5,13
SAL12284,42,243,258,128,94,762,9,771
SAL12285,9,94,149,48,24,322,3,327
SAL12286,0,0,0,4,0,12,0,12
SAL12287,15,176,275,114,89,667,3,675
SAL12288,0,71,60,26,0,164,5,166
SAL12289,0,4,11,3,0,19,0,19
SAL12290,0,9,17,4,10,33,0,34
SAL12291,0,0,4,0,0,5,0,5
SAL12292,96,502,252,67,25,940,119,1055
SAL12293,0,4,8,8,0,18,0,18
SAL12294,111,214,77,15,7,423,3,433
SAL12295,0,5,7,4,0,11,0,11
SAL12296,505,2356,1672,523,286,5340,131,5469
SAL12297,10,135,203,57,40,449,10,464
SAL12298,65,450,356,131,66,1073,8,1083
SAL12299,0,16,16,7,9,47,0,50
SAL12300,0,7,16,9,12,45,0,43
SAL12301,0,0,0,0,0,0,0,0
SAL12302,168,1066,1186,485,303,3207,72,3279
SAL12303,0,11,8,4,5,18,0,18
SAL12304,0,17,38,25,15,87,4,89
SAL12305,3,20,20,18,8,70,0,73
SAL12306,809,3157,1583,267,85,5913,47,5959
SAL12307,0,0,0,0,0,4,0,4
SAL12308,0,7,9,4,10,23,0,23
SAL12309,31,440,429,125,63,1093,11,1110
SAL12310,0,0,0,0,0,0,0,0
SAL12311,0,0,9,9,3,22,0,22
SAL12312,29,830,1269,377,210,2719,24,2741
SAL12313,15,188,392,185,89,861,11,874
SAL12314,59,823,1308,380,248,2823,48,2865
SAL12315,0,0,7,0,6,13,0,13
SAL12316,233,671,382,130,64,1484,47,1532
SAL12317,353,1427,1163,356,148,3449,71,3513
SAL12318,168,980,639,141,68,1987,27,2016
SAL12319,0,6,4,0,0,16,0,16
SAL12320,0,10,7,5,0,19,0,19
SAL12321,0,10,14,11,11,40,0,40
SAL12322,315,945,315,72,16,1656,20,1678
SAL12323,0,4,27,7,4,49,0,49
SAL12324,55,417,229,23,5,721,6,732
SAL12325,1028,3557,2212,606,248,7645,159,7809
SAL12326,0,0,0,0,0,0,0,0
SAL12327,0,20,60,35,38,153,0,155
SAL12328,0,9,45,31,10,93,0,100
SAL12329,50,310,249,62,44,708,14,725
SAL12330,0,84,111,41,13,251,3,259
SAL12331,8,62,193,89,77,427,4,436
SAL12332,0,39,32,14,9,84,0,82
SAL12333,0,4,3,0,0,14,0,14
SAL12334,378,1335,935,177,51,2872,29,2902
SAL12335,0,0,0,3,0,6,0,6
SAL12336,0,10,13,9,3,39,0,42
SAL12337,0,15,53,21,13,104,0,110
SAL12338,0,0,5,0,4,11,0,11
SAL12339,0,6,14,13,6,38,0,38
SAL12340,0,5,4,4,3,14,0,14
SAL12341,0,0,5,0,0,8,0,8
SAL12342,0,26,32,8,8,75,0,82
SAL12343,0,6,4,11,0,16,0,16
SAL12344,3,58,87,24,18,185,4,190
SAL12345,0,24,44,16,16,93,0,95
SAL12346,3,4,3,0,3,14,0,16
SAL12347,0,5,4,0,0,13,0,13
SAL12348,264,1604,1437,362,142,3814,22,3835
SAL12349,0,5,10,0,0,15,0,15
SAL12350,0,18,63,31,12,123,0,123
SAL12351,0,0,0,0,0,0,0,0
SAL12352,50,500,718,263,208,1747,18,1767
SAL12353,184,696,380,119,50,1433,30,1459
SAL12354,48,416,326,90,29,914,10,923
SAL12355,0,17,23,10,3,56,0,57
SAL12356,335,1004,595,170,100,2207,59,2266
SAL12357,0,8,4,4,0,15,0,15
SAL12358,144,758,688,151,80,1824,35,1857
SAL12359,0,9,17,18,7,50,0,50
SAL12360,0,15,31,15,8,64,0,64
SAL12361,0,37,99,44,34,215,3,218
SAL12362,0,0,0,3,0,6,0,6
SAL12363,0,4,4,0,7,18,0,18
SAL12364,0,0,0,0,0,4,0,4
SAL12365,0,13,14,8,10,40,0,40
SAL12366,0,0,7,3,4,15,0,15
SAL12367,0,0,0,3,7,3,0,3
SAL12368,3,3,6,0,0,13,0,10
SAL12369,11,158,101,45,23,334,3,338
SAL12370,1846,5328,2596,586,265,10621,275,10896
SAL12371,7,184,367,146,77,778,9,783
SAL12372,17,73,132,88,133,447,11,452
SAL12373,0,7,14,4,7,38,0,37
SAL12374,6,152,273,73,42,538,3,542
SAL12375,0,5,7,0,0,13,0,19
SAL12376,0,36,48,30,23,133,0,133
SAL12377,7,60,164,74,55,363,5,369
SAL12378,34,147,150,47,35,413,9,420
SAL12379,0,5,14,0,0,16,0,16
SAL12380,52,441,609,188,111,1394,14,1409
SAL12381,39,102,26,3,0,169,5,179
SAL12382,0,8,31,7,8,61,5,60
SAL12383,0,0,3,5,6,22,0,22
SAL12384,25,208,343,229,325,1129,17,1147
SAL12385,11,199,313,105,35,667,3,666
SAL12386,5,16,15,10,0,43,0,46
SAL12387,267,1272,919,248,136,2838,56,2894
SAL12388,0,0,5,0,3,13,0,13
SAL12389,0,0,0,0,0,0,0,0
SAL12390,4,8,24,10,14,61,0,59
SAL12391,0,7,6,0,4,17,0,17
SAL12392,0,0,0,0,0,8,0,8
SAL12393,0,5,6,6,6,29,0,29
SAL12394,14,117,304,132,80,645,0,647
SAL12395,3,30,69,41,38,180,0,182
SAL12396,33,83,29,3,0,159,3,161
SAL12397,0,4,3,5,0,13,0,13
SAL12398,22,179,207,94,42,555,0,556
SAL12399,7,10,38,24,18,96,0,96
SAL12400,0,0,11,8,4,25,0,25
SAL12401,0,17,10,4,0,25,0,25
SAL12402,0,0,0,0,0,4,0,4
SAL12403,0,0,6,4,9,26,0,30
SAL12404,0,18,112,62,71,265,0,265
SAL12405,0,25,82,36,23,171,0,171
SAL12406,8,22,17,0,0,42,0,44
SAL12407,7,54,47,14,11,135,5,139
SAL12408,0,4,9,4,0,10,0,15
SAL12409,0,0,0,0,0,0,0,0
SAL12410,0,21,46,29,31,136,0,136
SAL12411,4,12,37,21,13,84,0,84
SAL12412,0,5,7,0,0,13,0,13
SAL12413,0,3,6,8,0,23,0,17
SAL12414,0,3,0,5,0,10,0,10
SAL12415,0,4,3,4,3,15,0,15
SAL12416,0,5,7,4,0,16,0,16
SAL12417,0,38,46,18,14,114,7,114
SAL12418,0,10,10,6,0,24,0,24
SAL12419,3,9,13,17,4,48,0,47
SAL12420,0,0,0,3,3,3,0,3
SAL12421,0,32,77,48,53,208,3,208
SAL12422,0,7,16,12,9,45,0,45
SAL12423,0,4,11,9,6,34,0,34
SAL12424,0,3,16,4,0,26,0,26
SAL12425,0,5,4,3,0,19,0,19
SAL12426,0,0,0,0,0,0,0,0
SAL12427,0,21,40,23,20,104,5,101
SAL12428,7,65,164,118,162,517,10,528
SAL12429,0,10,22,14,18,75,0,73
SAL12430,53,404,832,365,249,1896,7,1906
SAL12431,299,1046,948,347,198,2841,66,2905
SAL12432,0,3,30,14,20,63,0,63
SAL12433,0,10,14,9,0,33,3,38
SAL12434,0,0,6,5,0,14,0,14
SAL12435,5,25,57,28,20,132,5,134
SAL12436,0,19,26,15,16,69,0,77
SAL12437,0,0,0,0,0,0,0,0
SAL12438,0,0,5,0,0,3,0,3
SAL12439,85,460,350,97,64,1056,34,1087
SAL12440,73,499,390,81,46,1088,39,1127
SAL12441,6,137,233,90,41,508,3,510
SAL12442,526,1957,1434,388,163,4475,87,4564
SAL12443,12,279,667,180,95,1233,11,1247
SAL12444,3,70,184,92,55,413,3,415
SAL12445,0,0,0,0,0,0,0,0
SAL12446,1278,2750,623,47,16,4716,68,4786
SAL12447,0,0,0,0,0,0,0,0
SAL12448,0,0,0,0,0,0,0,0
SAL12449,0,7,3,0,0,8,0,15
SAL12450,0,59,65,10,4,141,0,142
SAL12451,0,0,7,4,0,7,0,7
SAL12452,5,66,87,22,23,195,4,201
SAL12453,0,9,22,8,9,55,3,60
SAL12454,0,39,74,32,23,173,4,177
