SAL_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SAL10076,45,0,0,0,0,46,18,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,71
SAL10077,123,0,0,0,4,125,29,0,0,0,0,29,4,5,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,24,4,0,0,0,33,20,0,0,0,0,20,10,0,0,0,0,10,206,4,0,0,4,214
SAL10078,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL10079,148,11,0,0,0,158,170,3,0,0,0,168,82,24,8,0,0,110,28,14,9,0,0,56,4,8,0,0,0,14,35,5,3,0,0,42,3,0,0,0,0,3,0,0,0,0,0,0,153,51,14,0,0,222,9,0,0,0,0,9,4,0,0,0,0,3,475,68,17,0,0,561
SAL10080,46,0,0,0,0,44,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,4,0,0,0,0,4,74,0,0,0,0,79
SAL10081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10082,101,3,0,0,0,100,34,0,0,0,0,33,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,21,3,0,0,0,28,7,0,0,0,0,9,6,0,0,0,0,6,168,11,0,0,0,178
SAL10083,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL10084,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL10085,28,0,0,0,0,32,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,52,0,0,0,0,59
SAL10086,2654,130,14,12,0,2818,2293,69,12,0,6,2377,1324,648,271,7,10,2264,201,50,55,0,3,310,94,46,61,0,0,197,354,61,26,5,5,448,52,12,0,10,0,78,7,8,0,0,0,15,2033,829,416,21,15,3312,119,35,3,0,3,163,80,21,10,0,10,120,7185,1082,455,36,27,8785
SAL10087,722,110,138,4,0,972,538,154,610,3,0,1306,216,116,907,4,5,1241,4,0,79,0,0,82,5,0,42,0,0,53,81,32,100,8,3,223,8,0,20,0,0,30,0,4,0,0,0,7,315,159,1147,13,5,1640,28,9,44,0,0,84,30,4,30,0,6,65,1626,436,1966,20,13,4063
SAL10088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL10089,198,0,0,31,0,229,6,0,0,6,0,16,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,11,13,0,0,9,3,24,0,0,0,0,0,0,22,6,0,14,3,45,3,0,0,0,0,7,3,0,0,11,0,19,238,3,0,55,8,306
SAL10090,105,0,0,0,0,103,67,8,0,0,0,69,18,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,32,0,0,0,0,34,0,0,0,0,0,0,9,0,0,0,0,9,207,4,4,0,0,215
SAL10091,434,75,387,0,0,897,283,112,442,0,0,830,61,112,1250,0,5,1430,0,0,122,0,0,121,0,0,67,0,0,71,22,10,129,3,0,168,0,0,7,0,0,9,0,0,6,0,0,6,88,130,1581,3,5,1811,9,6,55,0,0,62,6,0,20,0,0,23,820,320,2483,3,0,3629
SAL10092,7,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15
SAL10093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,11
SAL10094,498,39,8,0,0,541,369,33,0,0,0,412,75,9,7,3,0,92,4,0,0,0,0,4,3,0,0,0,0,3,28,3,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,109,9,9,3,0,136,12,0,0,0,0,14,7,0,0,0,0,7,998,79,17,5,4,1107
SAL10095,83,0,0,0,0,83,39,0,0,0,0,39,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,129,0,0,0,0,129
SAL10096,51,0,0,0,0,51,48,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,108,0,0,0,0,113
SAL10097,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL10098,205,0,3,0,0,207,231,0,13,0,0,250,154,0,8,0,0,168,123,0,155,0,0,276,4,0,18,0,0,28,36,4,9,0,0,45,19,0,4,0,0,19,4,0,0,0,0,9,344,0,191,0,0,540,10,0,0,0,0,18,28,0,10,0,0,35,817,5,219,0,0,1053
SAL10099,968,180,914,8,0,2069,606,234,1272,0,0,2114,273,204,3316,25,5,3820,6,3,93,0,0,104,7,4,108,0,0,125,89,34,403,11,5,550,23,3,39,6,0,71,0,0,14,0,0,12,403,255,3978,38,13,4683,33,14,234,0,0,282,29,0,86,0,0,117,2047,682,6474,42,14,9266
SAL10100,141,0,0,0,0,142,56,0,0,0,0,54,14,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,4,18,0,0,0,0,18,9,0,0,0,0,9,0,0,0,0,0,0,49,0,0,0,0,55,5,0,0,0,0,7,9,0,0,0,0,11,262,9,5,5,0,273
SAL10101,38,0,0,0,0,38,43,0,0,0,0,47,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,20,7,0,0,0,0,7,3,0,0,0,0,3,106,0,0,0,0,110
SAL10102,290,0,21,0,0,309,343,0,19,0,0,361,214,0,176,0,0,392,223,0,9,0,0,230,9,0,3,0,0,15,65,0,12,0,0,73,8,0,0,0,0,12,4,0,0,0,0,4,527,0,200,0,0,721,0,0,6,0,0,5,28,0,12,0,0,44,1191,0,249,0,0,1445
SAL10103,506,19,0,0,0,531,665,21,0,0,0,683,217,40,3,0,0,260,5,3,0,0,0,7,0,5,0,0,0,9,48,0,0,0,0,47,12,0,0,0,0,12,0,0,0,0,0,0,280,50,3,0,0,337,3,0,0,0,0,3,7,0,0,0,0,6,1468,91,3,0,0,1564
SAL10104,356,37,74,0,0,476,398,87,460,0,0,940,125,53,492,5,0,672,3,0,3,0,0,12,0,0,0,0,0,8,29,10,35,0,0,80,5,0,0,0,0,8,0,0,4,0,0,4,164,72,536,8,0,780,4,0,7,0,0,12,13,0,10,0,0,23,935,193,1079,7,0,2228
SAL10105,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,22
SAL10106,80,0,0,6,0,85,89,0,0,0,0,92,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,26,6,0,0,0,0,6,6,0,0,0,0,6,207,0,0,4,0,214
SAL10107,1675,183,521,8,0,2382,1321,295,941,7,4,2563,831,275,2705,10,14,3838,55,154,220,0,0,428,15,38,84,0,0,143,319,63,325,6,3,718,146,27,122,0,4,311,16,4,20,0,0,48,1385,565,3483,17,29,5477,96,25,75,3,0,198,134,34,170,0,6,354,4615,1102,5189,38,49,10982
SAL10108,18,0,0,0,0,18,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,46,0,0,0,0,46
SAL10109,387,22,20,0,0,428,285,35,11,0,0,326,62,27,37,0,4,124,0,10,0,0,0,10,0,0,0,0,0,0,36,0,0,0,6,47,0,0,0,0,0,3,0,0,0,0,0,0,101,39,38,0,7,184,3,0,0,0,0,3,7,0,0,0,0,7,785,91,73,0,8,953
SAL10110,309,4,19,0,5,340,882,76,4,0,45,1009,403,21,5,0,13,443,0,0,0,0,0,0,0,0,0,0,0,3,78,4,0,0,0,78,16,0,0,0,0,19,4,0,0,0,0,4,491,28,3,0,14,547,34,0,12,0,0,45,41,0,3,0,0,46,1759,111,48,0,72,1992
SAL10111,28,0,0,0,0,28,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,51,0,0,0,0,51
SAL10112,1313,120,174,0,0,1609,1196,19,113,0,0,1335,225,16,138,0,3,381,0,0,0,0,0,0,0,0,0,0,0,0,112,5,48,0,3,168,3,0,3,0,0,9,3,0,0,0,0,3,336,19,192,0,7,559,22,6,3,0,0,33,20,11,3,0,0,33,2892,168,489,4,7,3561
SAL10113,8,0,0,5,0,12,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,19
SAL10114,32,0,0,0,0,32,30,0,0,0,0,30,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,69,0,0,0,0,69
SAL10115,523,31,38,0,0,592,620,16,26,0,0,670,127,30,35,3,0,195,0,0,0,0,0,0,0,0,0,0,0,0,40,7,12,0,0,58,3,0,0,0,0,5,0,0,0,0,0,0,169,36,42,4,0,260,10,0,0,0,0,14,9,0,0,0,0,11,1335,88,112,4,0,1539
SAL10116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10117,189,38,0,0,0,226,212,45,0,0,0,256,32,33,0,0,0,64,13,65,0,0,0,75,0,0,0,0,0,0,15,0,0,0,0,21,0,3,0,0,0,5,0,0,0,0,0,0,70,103,0,0,0,174,0,0,0,0,0,0,7,6,0,0,0,6,476,190,0,0,0,663
SAL10118,27,0,0,0,0,27,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,51,0,0,0,0,51
SAL10119,54,0,0,0,0,55,72,0,0,0,0,72,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,142
SAL10120,26,0,0,0,0,26,43,0,0,0,0,43,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,78,0,0,0,0,78
SAL10121,23,0,0,0,0,23,14,0,0,0,0,14,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,52,0,0,0,0,52
SAL10122,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10
SAL10123,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL10124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11
SAL10125,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL10126,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL10127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL10128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL10130,21,0,0,0,0,21,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,32
SAL10131,22,0,0,0,0,22,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,56,0,0,0,0,56
SAL10132,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10
SAL10133,23,0,0,0,0,23,8,0,0,0,0,8,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,51,0,0,0,0,51
SAL10134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10135,15,0,0,0,0,15,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,35,0,0,0,0,35
SAL10136,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,11
SAL10137,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL10138,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL10139,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,23
SAL10140,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12
SAL10141,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL10142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL10143,12,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,26,0,0,0,0,23
SAL10144,80,0,0,0,0,79,69,0,0,0,0,69,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,3,0,0,0,0,3,0,0,0,0,0,0,200,0,0,0,0,196
SAL10145,24,0,0,0,0,24,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,51,0,0,0,0,51
SAL10146,159,0,0,0,0,163,127,0,4,0,0,134,68,0,5,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,77,0,8,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,368,0,16,0,0,385
SAL10147,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,20,0,0,0,0,20
SAL10148,47,0,0,0,0,48,56,0,0,0,0,56,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,113,5,0,0,0,116
SAL10149,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL10151,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SAL10152,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,19,0,0,0,0,19
SAL10153,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL10154,491,278,295,14,0,1076,468,256,300,18,5,1035,89,153,532,29,0,798,0,0,28,0,0,27,0,0,15,0,0,15,28,32,79,4,0,139,0,0,3,0,0,5,0,0,0,0,0,4,118,186,652,32,0,984,7,6,14,0,0,32,7,6,5,0,0,21,1091,728,1269,64,5,3151
SAL10155,483,13,7,0,0,500,442,13,0,0,0,450,60,3,0,5,0,72,0,8,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,72,5,0,6,0,88,11,0,0,0,0,11,5,0,0,0,0,7,1007,29,7,8,0,1048
SAL10156,772,203,5,0,0,976,532,100,5,4,0,644,118,117,20,6,0,261,38,80,0,0,0,123,3,11,0,0,0,11,35,27,3,0,0,65,3,0,0,0,0,3,0,0,0,0,0,0,201,237,21,6,0,464,12,4,0,0,0,16,14,11,0,0,0,31,1531,557,35,12,0,2131
SAL10157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL10158,21,0,0,0,0,23,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,43
