SAL_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SAL10052,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,12,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,19,0,0,0,0,0,0,18,3,19,0,0,0,27,15,41
SAL10053,0,0,0,11,8,17,0,0,0,0,0,0,0,0,0,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,20,0,0,0,0,0,0,11,10,20,5,6,7,33,27,64
SAL10054,0,0,0,5,4,17,0,0,0,0,0,0,0,0,0,11,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,3,4,5,0,0,0,25,26,49
SAL10055,0,0,0,4,9,9,0,0,0,0,0,0,0,0,0,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,0,0,0,0,15,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,31,0,0,0,0,0,0,17,15,31,4,4,10,35,32,72
SAL10056,0,0,0,18,16,33,0,0,0,0,0,0,0,0,0,13,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,35,37,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,86,0,6,6,0,0,0,40,40,88,7,10,8,85,85,167
SAL10057,0,0,0,9,8,10,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,6,3,10,7,4,3,21,13,34
SAL10058,0,0,0,4,10,15,0,0,0,0,0,4,0,0,0,13,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,21,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,26,0,0,0,0,0,0,14,8,26,3,11,13,39,38,78
SAL10059,3,0,3,9,14,26,0,0,0,0,0,0,0,0,0,20,23,42,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,6,6,3,0,3,0,0,0,36,46,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,97,0,0,0,0,0,0,48,53,102,6,3,11,93,101,192
SAL10060,0,0,0,33,30,62,0,0,0,0,0,0,0,0,0,87,69,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,12,7,10,0,3,5,11,5,15,0,0,0,145,112,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,28,78,0,0,0,0,0,0,52,28,78,21,17,42,217,162,384
SAL10061,10,9,23,368,434,800,0,0,0,20,36,52,0,0,0,373,403,774,0,5,5,0,9,8,8,13,21,4,5,7,0,9,12,0,0,0,3,4,14,26,46,73,47,57,104,0,8,5,0,3,3,77,101,174,35,36,66,0,0,0,972,1162,2130,6,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,10,927,824,1755,3,0,11,0,3,3,937,834,1774,134,132,264,2065,2150,4221
SAL10062,76,91,164,324,384,710,0,0,0,12,15,19,0,0,0,814,963,1774,0,0,3,104,126,234,4,8,13,0,0,0,7,18,23,13,11,18,7,14,19,9,13,25,55,56,112,5,9,8,3,0,0,42,63,108,50,55,104,3,4,8,1456,1723,3178,23,30,54,44,39,77,40,37,74,0,0,4,9,0,16,20,21,44,29,30,60,2449,2595,5046,29,40,68,9,28,40,2485,2662,5152,388,344,731,4535,4956,9487
SAL10063,6,11,14,104,113,218,0,0,0,6,11,17,0,0,0,308,289,600,0,0,4,18,14,31,3,3,4,0,0,0,3,9,11,0,0,0,0,0,3,9,15,23,20,6,22,0,0,0,3,3,11,16,20,31,19,24,45,11,5,14,521,512,1037,0,0,0,0,0,3,0,0,0,0,0,0,4,5,11,5,5,9,14,13,21,155,130,290,0,0,0,0,0,0,155,130,290,53,47,99,752,718,1472
SAL10064,7,10,19,282,299,581,0,0,0,9,4,17,0,0,0,453,484,943,0,0,0,20,15,36,3,3,9,3,6,11,0,8,3,0,0,0,3,8,11,10,8,19,12,5,21,5,0,5,0,0,0,28,26,53,20,25,44,0,0,0,853,895,1755,9,12,19,15,11,35,0,3,3,0,0,0,0,0,0,0,9,14,0,9,14,667,559,1223,0,0,7,0,0,0,667,559,1225,78,73,151,1638,1577,3213
SAL10065,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,19,0,0,0,0,0,0,10,5,19,3,4,10,25,24,46
SAL10066,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,7,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,18,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,8,0,0,0,23,10,35
SAL10067,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,14,3,16
SAL10068,0,0,0,19,12,29,0,0,0,0,0,0,0,0,0,5,15,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,4,4,10,3,5,9,0,0,0,31,47,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,26,0,0,0,0,0,0,17,16,30,11,3,13,57,66,116
SAL10069,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,9,6,0,0,5,10,11,21
SAL10070,0,3,7,43,45,84,0,0,0,0,0,5,0,0,0,41,42,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,15,3,4,4,0,0,0,95,101,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,93,208,0,0,0,0,0,0,117,95,211,16,9,24,229,216,445
SAL10071,0,0,0,15,15,36,0,0,0,0,0,0,0,0,0,21,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,47,47,95,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,42,95,0,0,0,0,0,0,47,42,95,10,0,12,111,98,209
SAL10072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10073,5,0,5,108,147,258,0,0,0,11,11,15,0,0,0,210,186,398,0,0,0,10,8,22,6,8,17,0,0,0,0,6,5,6,3,5,0,7,9,14,20,31,18,18,35,0,0,0,4,5,4,23,28,52,19,18,37,0,0,0,435,455,883,0,0,4,7,4,13,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,257,229,491,0,0,0,0,6,6,264,232,496,34,32,69,738,736,1475
SAL10074,3,7,11,104,139,239,0,0,0,10,8,16,0,0,0,138,125,269,0,4,4,4,4,10,4,4,8,4,0,3,0,0,0,0,0,0,0,0,0,11,10,22,13,17,33,5,0,4,6,6,15,29,34,61,12,5,17,0,5,8,341,371,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,8,335,284,622,0,0,0,0,0,0,343,289,629,39,32,71,726,708,1431
SAL10075,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,4,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,0,0,0,0,0,0,4,8,13,9,10,12,27,31,50
SAL10076,0,0,0,19,14,31,0,0,0,4,6,10,0,0,0,15,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,12,9,19,0,4,3,0,0,0,66,50,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,51,0,0,0,0,0,0,24,31,52,4,10,20,91,92,182
SAL10077,0,0,0,54,61,115,0,0,0,0,4,0,0,0,0,49,46,97,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,9,6,23,0,0,0,0,0,0,21,22,42,3,8,10,0,0,0,152,149,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,52,134,0,0,0,0,0,0,82,52,134,17,18,33,247,225,472
SAL10078,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,4,4,0,0,0,7,11,16
SAL10079,0,5,11,96,124,218,0,0,0,8,12,21,0,0,0,133,123,252,0,0,0,21,12,35,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,11,16,28,8,8,14,9,8,17,13,27,44,16,13,29,0,0,0,323,348,671,4,5,10,3,0,8,0,0,4,0,0,0,0,0,0,0,8,8,0,8,7,301,263,561,6,0,3,0,5,4,307,264,573,35,34,78,681,672,1352
SAL10080,0,0,0,19,17,34,0,0,0,0,0,0,0,0,0,28,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,3,3,0,0,3,0,3,3,0,0,0,53,45,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,34,28,64,0,3,3,0,0,0,37,33,72,22,13,35,113,97,207
SAL10081,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,3,16
SAL10082,0,0,0,60,61,120,0,0,0,22,24,42,0,0,0,38,44,80,0,0,0,0,0,0,5,4,3,0,0,0,3,3,5,0,0,0,0,0,0,0,5,3,7,9,16,0,0,0,0,0,0,12,10,18,6,5,13,0,0,0,147,154,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,57,105,0,0,0,0,0,0,46,57,101,16,21,32,209,228,439
SAL10083,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,4,3,12,0,0,0,22,16,36
SAL10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,12,24
SAL10085,0,0,0,12,18,31,0,0,0,0,0,0,0,0,0,15,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,5,12,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,39,50,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,43,0,0,0,0,0,0,24,16,43,23,11,34,87,78,164
SAL10086,116,168,291,1752,2111,3858,0,0,0,97,122,221,89,77,162,1817,2186,4004,7,7,18,36,30,62,28,42,68,17,17,33,16,22,43,0,4,6,35,34,68,62,94,160,291,411,698,25,49,72,62,68,127,217,320,538,208,271,477,13,11,24,4773,5869,10647,218,219,440,193,169,365,15,9,26,8,8,17,45,52,93,294,346,637,346,400,751,4357,4310,8662,59,44,103,15,34,48,4426,4385,8811,1262,1391,2651,11358,12607,23967
SAL10087,241,275,519,173,174,349,0,0,0,27,42,70,0,0,0,990,1016,2005,10,9,16,434,469,907,0,21,20,19,20,41,10,8,17,26,28,55,15,27,40,37,32,72,42,42,80,12,22,27,3,3,4,32,33,66,167,207,369,0,6,6,1996,2160,4158,127,132,256,1202,1130,2332,8,6,17,0,0,0,4,6,9,22,17,41,24,22,46,1786,1598,3381,24,13,34,5,11,17,1810,1625,3433,740,524,1265,6149,5871,12023
SAL10088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,6,3,0,3,7,0,6
SAL10089,0,0,0,51,60,111,0,0,0,9,8,9,0,0,0,41,59,106,0,0,0,0,0,0,5,4,7,0,9,7,0,0,0,0,0,0,18,22,35,3,10,6,9,11,19,4,0,0,0,5,4,3,9,16,4,7,10,0,0,0,150,201,346,0,0,0,7,3,10,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,98,81,175,0,0,0,0,0,0,98,81,181,24,32,58,278,319,591
SAL10090,7,10,11,47,49,96,0,0,0,4,3,5,0,0,0,36,47,80,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,11,0,0,0,0,0,0,6,8,14,0,6,8,0,0,0,99,124,220,4,0,4,3,3,3,0,0,0,0,0,0,3,7,11,0,0,3,9,3,12,180,160,342,0,0,3,0,0,0,183,162,343,11,3,17,309,306,615
SAL10091,171,292,459,408,420,828,3,3,3,39,48,85,0,0,0,696,792,1490,0,0,0,26,35,57,0,0,0,0,6,3,4,5,12,14,12,30,23,22,43,19,40,61,74,80,154,0,0,0,0,0,0,62,95,160,85,90,177,4,0,9,1463,1642,3100,418,410,826,130,118,249,36,40,74,0,0,0,18,18,37,26,28,55,46,48,87,2080,1911,3990,24,15,42,8,11,24,2114,1936,4058,292,272,558,4666,4750,9417
SAL10092,0,0,0,11,6,13,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,0,0,0,0,0,0,7,8,15,0,0,3,25,27,47
SAL10093,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,0,0,0,0,0,4,7,8,0,3,5,19,23,40
SAL10094,20,29,44,135,131,262,0,0,0,20,16,30,0,0,0,641,688,1330,0,0,0,194,204,399,0,0,0,0,0,0,0,0,3,10,13,17,4,4,5,4,4,10,4,20,24,0,0,0,0,3,3,10,17,26,16,19,43,0,0,4,1043,1117,2160,17,18,42,21,22,45,0,4,9,0,0,0,0,0,0,4,5,10,4,9,9,487,419,900,7,0,12,0,0,0,491,420,910,78,56,133,1680,1673,3353
SAL10095,0,0,0,21,27,52,0,0,0,0,4,3,0,0,0,20,23,42,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,12,0,0,0,0,0,0,3,6,10,5,5,7,0,0,0,69,71,136,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,55,124,0,0,6,0,0,0,70,56,128,22,22,42,162,153,316
SAL10096,3,3,7,21,16,33,0,0,0,0,0,0,0,0,0,25,17,40,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,8,9,4,0,5,0,0,0,0,0,7,0,0,4,0,0,0,64,52,119,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,65,132,0,0,0,0,0,5,73,65,138,12,12,26,152,133,292
SAL10097,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,3,10,0,0,0,8,8,18
SAL10098,129,151,284,97,110,204,3,4,3,24,30,54,0,0,0,305,334,645,0,0,0,48,48,95,3,0,7,4,15,22,0,0,0,7,4,11,20,22,43,23,22,39,11,11,19,3,0,3,5,4,11,12,15,31,45,62,109,3,0,3,611,687,1296,35,24,62,435,429,870,0,0,0,0,0,0,9,5,13,57,52,108,62,56,119,275,289,564,5,0,3,0,0,0,277,288,563,221,214,444,1779,1856,3634
SAL10099,626,878,1506,462,593,1058,0,3,3,98,125,229,0,0,0,2203,2524,4730,4,0,3,300,330,632,34,38,68,9,10,21,11,13,22,15,15,31,30,29,54,47,68,118,117,179,292,6,9,16,6,9,19,96,127,221,210,248,457,8,0,12,3660,4325,7989,1259,931,2187,260,224,490,29,25,53,0,5,4,12,10,26,49,47,99,68,66,129,4589,4533,9121,59,53,118,23,36,58,4676,4621,9294,698,664,1363,11275,11741,23012
SAL10100,0,0,0,114,106,215,0,0,0,0,0,0,0,0,0,39,53,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,21,16,41,3,6,11,0,0,0,12,4,21,0,4,5,0,0,0,191,201,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,95,88,183,0,0,0,0,0,4,97,87,187,45,31,73,335,325,659
SAL10101,0,0,0,33,34,69,0,0,0,6,4,10,0,0,0,38,40,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,5,4,0,0,0,10,5,20,0,0,0,0,0,0,95,96,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,105,0,0,0,0,0,0,54,50,105,25,25,53,177,174,351
SAL10102,0,5,10,300,340,641,0,0,0,22,23,40,0,0,0,395,463,861,3,4,7,9,5,11,7,7,12,5,7,7,14,11,21,0,0,0,6,10,14,9,20,26,62,76,141,0,0,7,3,6,10,34,67,104,16,20,38,0,0,0,886,1051,1935,8,8,19,29,24,48,0,0,0,0,5,5,5,0,4,9,0,8,12,7,20,652,629,1277,8,0,9,6,5,7,657,639,1291,195,226,419,1788,1955,3747
SAL10103,13,22,32,414,471,886,0,0,0,36,35,70,19,13,27,454,529,987,0,3,4,8,14,27,0,5,5,0,3,3,0,7,7,0,0,0,11,7,20,19,30,49,58,50,107,16,13,28,6,9,12,79,90,165,54,70,124,0,0,5,1170,1345,2513,39,37,75,45,41,88,0,0,8,0,0,0,3,6,6,0,6,10,4,9,10,890,769,1660,3,7,7,0,0,5,898,772,1675,100,93,195,2269,2319,4589
SAL10104,96,146,243,271,279,551,0,0,0,43,39,82,0,0,0,534,582,1108,11,7,12,18,26,44,12,13,21,0,4,8,8,12,14,9,4,16,16,21,33,19,22,45,59,75,131,0,3,10,11,12,28,46,87,136,63,92,162,0,0,4,1108,1280,2385,327,358,686,125,99,226,6,8,8,0,0,0,13,11,25,10,15,29,18,27,50,1139,1113,2247,11,9,23,3,8,17,1154,1129,2281,152,135,283,2979,3175,6160
SAL10105,0,0,0,9,6,9,0,0,0,0,0,0,0,0,0,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,24,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,26,0,0,0,0,0,0,10,16,26,4,0,5,38,32,68
SAL10106,0,0,0,83,89,175,0,0,0,3,0,8,0,0,0,65,58,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,8,14,0,0,0,0,0,0,5,15,22,4,3,8,0,0,0,175,179,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,69,147,0,0,0,0,0,0,83,69,147,15,19,36,271,266,542
SAL10107,989,1129,2118,245,273,523,0,0,0,101,115,216,5,3,7,1586,1650,3237,0,4,6,149,168,319,8,17,32,15,14,30,6,11,13,17,13,37,41,45,83,45,63,112,128,137,264,7,3,14,15,9,25,159,156,315,342,395,740,15,11,30,2895,3085,5990,3096,2259,5356,8369,6788,15155,3,8,12,0,0,0,58,37,96,39,30,66,96,67,162,3952,2840,6798,23,10,35,13,14,24,3990,2871,6859,2066,1620,3685,21503,17832,39333
SAL10108,0,0,0,14,15,27,0,0,0,0,0,0,0,0,0,14,12,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,10,10,16,0,0,0,0,0,0,35,39,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,44,0,0,0,0,0,0,23,18,42,8,0,12,64,60,127
SAL10109,11,10,17,162,197,361,0,0,0,6,5,11,0,0,0,235,270,507,0,0,0,8,7,19,9,9,24,0,3,9,3,10,8,0,4,7,9,4,16,3,9,12,13,17,28,0,0,0,0,0,0,17,32,48,15,17,31,0,5,3,492,585,1076,0,0,4,0,3,3,3,6,11,0,0,0,0,4,3,6,5,4,8,3,16,744,707,1450,9,0,12,5,8,10,754,719,1470,79,57,131,1346,1381,2725
