SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL10127,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,7,0,0,0,0,7
SAL10128,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL10129,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,20,0,0,0,3,27
SAL10130,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,6,6,85,6,0,6,6,91
SAL10131,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,11,11,138,3,0,3,11,153
SAL10132,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,16,0,0,0,4,19
SAL10133,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,..,7,0,7,0,4,..,52,22,79,3,77,..,0,0,0,21,23,67,54,22,73,25,168
SAL10134,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,9
SAL10135,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,76,0,0,0,14,93
SAL10136,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,27,0,0,0,8,27
SAL10137,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,44,0,0,0,3,43
SAL10138,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,45,0,0,0,0,45
SAL10139,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,10,10,46,5,0,5,10,60
SAL10140,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,34,5,0,5,0,41
SAL10141,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,19,0,0,0,8,24
SAL10142,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,4,6,0,6,0,13
SAL10143,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,59,0,0,0,5,60
SAL10144,0,0,0,0,..,11,0,11,0,11,..,4,0,4,0,4,..,0,4,4,0,4,..,11,0,13,3,15,..,50,3,59,3,56,..,0,0,0,16,16,495,50,3,59,24,574
SAL10145,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,107,0,0,0,14,122
SAL10146,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,5,0,5,..,35,0,31,0,31,..,0,0,0,26,29,936,35,0,33,26,1002
SAL10147,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,47,0,0,0,0,53
SAL10148,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,12,9,301,3,0,11,12,321
SAL10149,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,20
SAL10150,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,9,0,0,0,9,17
SAL10151,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,9,9,42,4,0,4,9,55
SAL10152,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,65,0,0,0,0,67
SAL10153,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,32,0,0,0,14,45
SAL10154,0,0,0,0,..,18,5,26,0,26,..,5,0,8,0,8,..,6,0,9,0,9,..,158,3,159,7,167,..,1043,69,1114,11,1130,..,18,0,21,193,212,6723,1065,70,1131,210,8068
SAL10155,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,69,0,64,0,64,..,381,27,407,0,407,..,0,0,0,71,78,3061,385,27,412,71,3546
SAL10156,0,12,0,12,..,16,8,21,0,21,..,37,15,50,4,50,..,21,3,17,0,17,..,74,14,80,0,80,..,817,104,924,6,930,..,17,6,23,162,186,4607,842,111,945,169,5722
SAL10157,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,18,0,0,0,0,18
SAL10158,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,19,19,123,0,0,0,19,140
SAL10159,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,29,0,0,0,0,29
SAL10160,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,39,39,128,0,0,0,39,168
SAL10161,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,13,13,82,0,0,0,13,97
SAL10162,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,3,0,4,..,0,5,6,0,10,..,0,0,0,37,37,192,0,5,6,39,240
SAL10163,0,0,0,0,..,35,4,39,0,39,..,0,0,0,0,0,..,3,3,6,0,6,..,75,3,81,4,87,..,489,57,542,7,550,..,31,0,31,720,750,8434,518,59,575,726,9735
SAL10164,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,3
SAL10165,0,7,0,7,..,17,4,24,0,24,..,16,4,24,0,24,..,40,12,47,6,52,..,149,19,164,0,165,..,1157,125,1281,13,1295,..,26,0,33,406,436,8720,1182,124,1307,419,10454
SAL10166,0,0,0,0,..,6,0,8,0,8,..,0,0,4,0,4,..,0,0,0,0,0,..,13,0,13,0,13,..,180,19,196,0,202,..,3,0,3,93,95,1607,184,19,202,94,1900
SAL10167,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,14,..,24,0,24,0,26,..,0,0,0,22,22,688,23,0,23,17,730
SAL10168,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,22,0,22,..,0,0,0,33,32,414,26,0,25,33,469
SAL10169,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,7,8,0,8,..,14,6,17,0,17,..,66,24,83,0,83,..,3,0,3,147,151,1003,68,24,90,147,1240
SAL10170,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,7,..,0,0,0,0,0,36,3,0,3,0,35
SAL10171,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL10172,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,132,0,0,0,0,135
SAL10173,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,0,0,0,0,11
SAL10174,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,9,3,10,0,10,..,0,0,0,31,31,779,9,3,10,31,818
SAL10175,0,0,0,0,..,6,4,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,37,3,37,0,37,..,127,18,141,7,144,..,48,0,48,245,290,2313,172,18,191,247,2752
SAL10176,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,37,0,0,0,0,37
SAL10177,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,118,0,0,0,0,122
SAL10178,0,3,0,3,..,13,0,16,0,16,..,0,0,0,0,0,..,13,0,13,0,13,..,51,0,54,0,54,..,585,44,634,0,634,..,13,0,12,121,136,4767,598,48,646,121,5536
SAL10179,0,0,0,0,..,23,21,46,0,46,..,4,0,5,0,5,..,36,12,46,0,46,..,46,7,61,3,58,..,1323,295,1621,8,1636,..,29,5,36,126,160,1485,1353,306,1658,135,3277
SAL10180,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,21,0,20,6,25,..,157,23,181,6,184,..,0,0,4,82,86,239,159,21,183,87,508
SAL10181,3,12,0,12,..,70,29,100,0,100,..,94,28,117,0,117,..,4340,2712,7051,36,7087,..,1051,201,1256,51,1304,..,18994,6474,25470,235,25708,..,206,68,280,2645,2924,6302,19206,6544,25749,2879,34933
SAL10182,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,3,3,0,3,0,5
SAL10183,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,47,0,0,0,0,47
SAL10184,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,10,10,127,4,0,4,10,141
SAL10185,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,19,0,0,0,0,19
SAL10186,0,0,0,0,..,37,3,41,0,41,..,0,0,0,0,0,..,15,5,20,0,20,..,93,9,103,0,104,..,652,62,716,14,726,..,42,3,46,686,734,14997,686,70,758,699,16460
SAL10187,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,31,0,0,0,0,31
SAL10188,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,7,0,7,..,14,0,19,0,19,..,73,10,86,0,85,..,6,0,6,54,58,1149,78,10,81,56,1292
SAL10189,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,26,26,87,5,0,5,26,122
SAL10190,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,11,7,0,7,0,19
SAL10191,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,13,0,13,..,0,0,0,95,99,674,12,0,9,95,783
SAL10192,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,74,9,83,0,86,..,3,0,3,34,38,97,76,9,89,39,220
SAL10193,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL10194,0,0,0,0,..,5,0,12,0,12,..,0,0,0,0,0,..,0,0,3,0,3,..,31,7,41,4,40,..,455,54,501,8,509,..,7,0,7,45,52,3570,459,54,509,47,4129
SAL10195,7,84,6,84,..,17,0,11,0,11,..,35,9,39,0,39,..,54,18,67,0,68,..,304,40,344,6,351,..,3110,424,3537,38,3572,..,65,20,85,223,311,1867,3166,448,3615,263,5747
SAL10196,0,3,0,3,..,7,4,12,0,12,..,0,0,5,0,5,..,42,15,53,0,53,..,50,8,65,3,64,..,884,153,1043,8,1045,..,9,0,9,46,57,1220,893,159,1049,56,2320
SAL10197,0,0,0,0,..,3,0,3,0,3,..,9,3,11,0,13,..,22,6,33,0,31,..,28,5,33,0,36,..,854,152,1007,7,1016,..,5,4,11,85,91,1232,860,154,1018,91,2344
SAL10198,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,33,33,416,4,0,4,33,459
SAL10199,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,6,7,0,7,..,52,7,59,5,63,..,233,33,266,4,271,..,18,0,22,165,185,4064,254,31,288,169,4516
SAL10200,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,40,10,53,0,53,..,4,0,3,73,80,1437,41,15,56,73,1569
SAL10201,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL10202,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,10,0,12,..,0,0,0,14,14,165,9,0,10,14,196
SAL10203,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,8,0,11,..,0,0,0,31,31,360,5,3,8,38,404
SAL10204,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL10205,0,0,0,0,..,7,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,8,7,10,0,10,..,31,10,37,0,37,..,8,0,8,42,48,1645,34,8,44,42,1735
SAL10206,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,65,12,77,0,77,..,3,0,3,104,107,1703,76,12,82,104,1888
SAL10207,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,4,12,0,12,..,38,4,41,0,41,..,3,0,3,104,105,1182,37,4,42,104,1329
SAL10208,0,5,0,5,..,11,10,21,0,21,..,26,4,32,0,32,..,4,8,10,0,10,..,67,14,79,0,78,..,640,146,790,10,799,..,30,0,32,254,281,4923,674,146,817,263,6003
SAL10209,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,27,3,29,0,27,..,0,0,0,27,33,658,27,3,30,32,725
SAL10210,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,10,10,143,4,0,4,10,150
SAL10211,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,4,89,3,0,0,0,91
SAL10212,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,3,3,6,3,0,4,3,12
SAL10213,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL10214,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,11,11,194,6,0,6,11,214
SAL10215,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,12
SAL10216,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,33,0,0,0,4,30
SAL10217,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,27,27,365,5,0,5,27,394
SAL10218,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL10219,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,144,0,0,0,7,153
SAL10220,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL10221,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,21,21,117,0,0,3,21,139
SAL10222,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,3,3,16,5,0,5,3,20
SAL10223,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,13,0,13,..,50,4,52,0,54,..,7,0,7,74,80,1448,55,4,57,76,1583
SAL10224,0,0,0,0,..,18,0,16,0,19,..,26,5,36,0,38,..,671,358,1026,8,1035,..,365,72,437,7,444,..,4769,1058,5829,47,5873,..,59,14,71,851,918,3434,4825,1072,5896,898,10230
SAL10225,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
SAL10226,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,8,8,84,4,0,4,8,93
SAL10227,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,4,0,4,0,4,..,77,18,91,4,91,..,389,57,446,8,453,..,39,4,45,718,762,11300,427,59,484,725,12516
SAL10228,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,16,9,18,0,18,..,102,17,114,0,112,..,10,0,10,131,141,1660,111,17,121,133,1911
SAL10229,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,18,0,18,..,90,12,107,3,106,..,6,0,6,138,146,1323,93,15,109,141,1573
SAL10230,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,25,0,0,0,15,40
SAL10231,0,20,0,20,..,19,9,33,0,33,..,0,0,0,0,0,..,26,7,35,0,35,..,66,3,75,3,72,..,693,91,781,16,801,..,14,0,18,385,404,5795,713,96,806,403,7001
SAL10232,0,0,0,0,..,13,8,22,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,21,4,27,0,27,..,78,23,101,0,101,..,6,0,9,100,108,1064,82,25,107,100,1270
SAL10233,27,763,7,775,..,77,16,94,0,94,..,120,17,140,0,140,..,121,30,156,3,156,..,913,93,1009,38,1045,..,13397,2078,15478,154,15632,..,162,35,194,778,976,20809,13562,2113,15672,935,37415
SAL10234,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,3,24,0,24,..,0,0,0,3,3,243,19,3,24,3,271
SAL10235,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,12,0,12,..,25,0,22,0,22,..,0,0,0,45,45,778,25,0,22,45,844
SAL10236,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL10237,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,69,5,74,0,74,..,243,28,271,3,276,..,8,0,8,153,164,3371,253,28,283,155,3807
SAL10238,0,10,0,10,..,14,6,24,0,24,..,3,0,3,0,3,..,15,6,21,0,21,..,187,17,209,0,208,..,1383,171,1553,15,1568,..,29,5,36,185,217,6027,1416,173,1587,200,7814
SAL10239,0,0,0,0,..,0,0,0,0,8,..,4,0,5,0,5,..,9,3,14,0,14,..,11,0,11,0,18,..,279,22,304,6,310,..,3,0,3,26,37,826,287,22,309,36,1172
SAL10240,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,53,0,0,0,7,56
SAL10241,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,4,..,0,0,0,0,4,..,0,0,0,0,0,65,0,0,0,0,72
SAL10242,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,7,0,7,..,0,0,0,7,7,107,7,0,7,7,117
SAL10243,3,104,0,107,..,14,0,14,0,14,..,24,0,26,0,26,..,31,0,36,0,36,..,292,20,311,9,320,..,3130,351,3477,37,3518,..,34,0,39,100,134,5390,3164,351,3514,138,9041
SAL10244,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,6,6,112,3,0,3,6,123
SAL10245,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,14,177,3,0,3,15,194
SAL10246,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,43,0,0,0,7,53
SAL10247,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,7,7,112,5,0,5,7,127
SAL10248,0,0,0,0,..,0,0,0,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,5,0,5,..,13,0,14,0,19,..,0,0,0,32,33,864,13,0,16,31,914
SAL10249,6,167,0,163,..,14,0,14,0,14,..,16,3,14,0,14,..,63,5,69,0,69,..,169,13,176,6,182,..,3151,446,3601,37,3634,..,27,0,24,258,282,6370,3179,444,3627,294,10291
SAL10250,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL10251,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,6,0,6,..,0,0,0,30,30,323,10,0,6,30,358
SAL10252,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,34,0,0,0,0,34
SAL10253,0,4,0,4,..,16,9,19,0,20,..,0,0,0,0,0,..,3,0,3,0,3,..,35,0,37,0,38,..,198,17,214,0,219,..,15,0,15,401,414,4376,212,15,231,399,5013
SAL10254,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,9,9,119,9,0,9,9,128
SAL10255,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,16,0,0,0,4,22
SAL10256,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,121,0,0,3,0,123
SAL10257,0,21,0,21,..,8,0,14,0,14,..,12,3,18,0,18,..,74,28,99,0,99,..,143,25,165,4,165,..,2707,698,3406,21,3428,..,39,11,48,270,322,2803,2745,711,3457,296,6555
SAL10258,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,12,12,160,4,0,4,12,176
SAL10259,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,12
