SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC12462,0,10,18,8,0,34,3,36
SSC12463,0,0,7,5,0,7,0,7
SSC12464,0,5,13,3,4,22,0,22
SSC12465,0,20,46,27,26,125,9,132
SSC12466,0,5,8,5,3,21,0,21
SSC12467,3,42,52,28,18,139,3,149
SSC12468,110,311,406,131,43,1004,31,1035
SSC12469,0,5,7,3,0,16,3,24
SSC12470,0,11,30,14,16,70,6,80
SSC12471,0,4,0,0,3,5,0,5
SSC12472,7,44,86,39,45,224,7,230
SSC12473,22,61,103,43,31,259,15,280
SSC12474,67,362,304,119,52,912,60,975
SSC12475,1160,3230,1541,294,96,6316,206,6524
SSC12476,187,1115,713,152,68,2239,60,2297
SSC12477,37,307,338,130,60,865,39,901
SSC12478,4,61,31,3,3,103,6,116
SSC12479,3,4,10,8,5,23,0,26
SSC12480,0,5,15,3,3,32,0,32
SSC12481,0,10,47,22,16,92,5,98
SSC12482,4,85,96,29,12,225,7,230
SSC12483,0,4,13,4,3,22,3,25
SSC12484,0,47,127,77,93,337,13,350
SSC12485,296,904,791,292,143,2421,111,2531
SSC12486,0,6,23,6,9,39,0,39
SSC12487,0,12,37,11,11,71,0,78
SSC12488,37,397,473,137,91,1130,35,1168
SSC12489,0,0,4,0,0,3,0,3
SSC12490,0,0,0,0,0,0,0,0
SSC12491,0,3,3,3,3,14,0,14
SSC12492,79,327,261,70,35,762,55,813
SSC12493,6,14,20,10,5,50,0,51
SSC12494,0,16,27,4,12,68,3,70
SSC12495,0,3,11,0,0,15,0,19
SSC12496,3,6,0,0,0,9,0,13
SSC12497,0,0,0,0,0,0,0,0
SSC12498,6,93,108,40,33,283,5,286
SSC12499,0,8,22,6,4,44,3,42
SSC12500,3,27,62,42,37,174,12,183
SSC12501,1707,4752,3297,774,331,10860,490,11352
SSC12502,0,27,60,34,36,152,5,155
SSC12503,0,20,47,28,22,117,3,122
SSC12504,1835,4804,2109,466,190,9404,359,9757
SSC12505,18,130,97,39,44,330,25,350
SSC12506,588,2155,1447,316,112,4612,157,4774
SSC12507,0,10,18,8,8,46,0,46
SSC12508,0,6,3,4,7,17,0,17
SSC12509,0,0,12,10,0,19,0,19
SSC12510,0,12,24,14,4,55,4,61
SSC12511,3,28,55,27,17,123,4,122
SSC12512,0,17,50,25,17,117,6,120
SSC12513,13,128,166,71,40,413,18,431
SSC12514,62,759,1107,412,212,2553,65,2615
SSC12515,0,12,7,9,3,27,0,30
SSC12516,0,6,14,8,3,28,0,28
SSC12517,0,12,26,11,8,64,0,64
SSC12518,48,258,245,45,13,607,14,622
SSC12519,822,2428,1414,278,98,5051,154,5208
SSC12520,5,43,127,68,58,290,7,298
SSC12521,0,3,6,0,6,21,0,21
SSC12522,18,130,169,42,27,381,31,408
SSC12523,0,14,19,10,8,50,3,52
SSC12524,399,1153,1145,328,164,3190,133,3326
SSC12525,0,7,13,8,3,25,4,31
SSC12526,0,9,18,5,9,41,0,45
SSC12527,0,5,14,10,4,30,0,32
SSC12528,0,4,6,0,0,10,0,10
SSC12529,0,5,6,3,4,18,0,18
SSC12530,508,1542,1230,286,117,3687,125,3808
SSC12531,0,0,0,0,0,0,0,0
SSC12532,0,0,4,0,0,5,0,5
SSC12533,0,3,4,0,3,9,0,9
SSC12534,74,288,250,50,11,675,31,707
SSC12535,0,0,0,0,0,0,0,0
SSC12536,104,277,266,78,26,759,18,772
SSC12537,0,10,16,10,5,47,3,50
SSC12538,12,86,76,17,13,206,10,219
SSC12539,0,0,0,0,0,3,0,4
SSC12540,0,10,29,22,21,80,4,84
SSC12541,3,16,28,5,9,61,0,59
SSC12542,10,185,375,148,104,818,19,835
SSC12543,0,17,45,19,23,104,3,108
SSC12544,5,26,29,13,3,81,3,84
SSC12545,0,20,95,34,19,167,3,170
SSC12546,0,9,20,3,7,32,3,33
SSC12547,202,568,225,37,13,1036,29,1064
SSC12548,0,0,5,0,9,15,0,15
SSC12549,0,15,47,20,21,102,4,111
SSC12550,335,1170,407,39,9,1969,41,2011
SSC12551,0,0,0,0,0,0,0,0
SSC12552,0,3,3,3,3,18,3,14
SSC12553,9,115,78,21,15,243,13,254
SSC12554,39,618,1378,542,350,2925,92,3020
SSC12555,0,8,21,8,5,43,3,41
SSC12556,0,26,66,15,20,127,0,130
SSC12557,0,15,23,5,6,42,8,47
SSC12558,0,10,26,4,7,47,9,53
SSC12559,0,0,0,0,0,0,0,0
SSC12560,0,13,8,8,9,39,5,42
SSC12561,0,0,0,0,0,0,0,0
SSC12562,0,0,3,4,3,16,0,17
SSC12563,28,140,232,79,15,498,10,507
SSC12564,0,8,5,4,3,25,0,25
SSC12565,0,3,8,9,7,34,0,34
SSC12566,0,8,27,10,10,54,0,53
SSC12567,90,801,1453,557,350,3245,55,3303
SSC12568,9,102,110,56,71,350,10,363
SSC12569,4,15,31,15,13,79,0,83
SSC12570,9,61,77,38,21,210,15,225
SSC12571,25,86,44,8,11,180,29,210
SSC12572,3,11,10,13,9,52,0,53
SSC12573,301,1464,1674,534,211,4189,112,4297
SSC12574,10,132,238,65,24,467,8,468
SSC12575,110,685,458,130,44,1423,93,1514
SSC12576,0,9,15,12,0,38,0,38
SSC12577,0,0,0,0,0,0,0,0
SSC12578,0,0,0,3,6,9,0,9
SSC12579,0,30,76,28,20,153,8,157
SSC12580,0,0,3,0,3,8,0,8
SSC12581,0,0,0,0,0,3,0,3
SSC12582,0,0,7,0,0,5,0,5
SSC12583,0,0,3,3,4,9,0,9
SSC12584,0,4,3,3,0,11,0,11
SSC12585,29,219,217,93,62,613,41,651
SSC12586,0,13,17,7,8,45,0,50
SSC12587,3,7,17,7,5,39,4,40
SSC12588,1170,3412,2649,851,551,8634,415,9052
SSC12589,305,829,610,225,123,2091,94,2185
SSC12590,0,13,27,21,14,69,4,78
SSC12591,0,0,0,0,0,4,0,4
SSC12592,88,598,691,189,88,1647,40,1688
SSC12593,0,5,7,9,0,18,0,18
SSC12594,0,8,10,10,8,33,3,38
SSC12595,0,0,0,0,0,0,0,0
SSC12596,0,0,3,0,0,4,0,11
SSC12597,0,0,8,3,0,14,0,14
SSC12598,3,28,78,38,22,166,3,175
SSC12599,0,15,49,37,22,120,3,126
SSC12600,0,14,28,19,10,71,0,74
SSC12601,0,3,6,7,0,20,3,22
SSC12602,14,128,197,54,20,417,10,430
SSC12603,3,34,99,63,84,280,6,284
SSC12604,0,3,20,3,4,33,3,34
SSC12605,0,7,6,3,4,14,0,14
SSC12606,0,14,25,7,5,47,3,52
SSC12607,18,281,769,231,90,1392,37,1421
SSC12608,0,3,0,0,4,3,0,3
SSC12609,0,3,9,6,0,21,3,20
SSC12610,0,4,4,3,0,12,0,12
SSC12611,0,4,7,3,3,12,0,12
SSC12612,0,5,18,5,3,36,0,36
SSC12613,0,12,10,8,6,37,0,39
SSC12614,0,0,4,0,0,3,0,3
SSC12615,0,0,5,0,0,4,0,4
SSC12616,3,15,13,4,3,43,3,47
SSC12617,250,368,216,95,45,982,86,1059
SSC12618,0,15,47,33,24,109,0,109
SSC12619,163,347,121,8,0,647,23,671
SSC12620,8,87,142,43,23,300,9,314
SSC12621,0,0,5,0,3,7,0,7
SSC12622,10,102,68,19,11,201,9,214
SSC12623,6,113,184,71,45,410,18,428
SSC12624,0,5,3,8,3,13,0,17
SSC12625,21,323,563,220,113,1245,27,1273
SSC12626,0,0,16,4,4,27,0,25
SSC12627,0,3,11,4,4,19,0,19
SSC12628,3,3,0,0,0,9,0,11
SSC12629,259,506,206,25,9,1002,26,1032
SSC12630,23,208,193,59,51,534,34,570
SSC12631,0,6,13,7,9,27,0,26
SSC12632,0,3,14,7,10,27,0,30
SSC12633,51,364,603,320,209,1553,50,1601
SSC12634,0,4,12,3,7,29,0,32
SSC12635,0,0,5,0,3,7,0,7
SSC12636,3,12,36,12,9,64,5,65
SSC12637,0,3,5,3,0,17,0,17
SSC12638,3,49,95,49,35,228,6,240
SSC12639,14,90,126,40,18,284,6,296
SSC12640,0,39,37,9,7,94,6,103
SSC12641,0,12,24,6,9,52,3,54
SSC12642,337,1418,1301,396,226,3677,150,3821
SSC12643,5,9,24,25,31,90,4,97
SSC12644,0,26,75,17,7,134,4,138
SSC12645,578,2265,1930,476,234,5487,182,5663
SSC12646,0,5,9,11,3,26,0,26
SSC12647,10,103,102,37,15,273,3,276
SSC12648,0,3,15,4,11,32,0,29
SSC12649,0,40,42,15,4,103,8,110
SSC12650,24,49,25,6,0,103,6,112
SSC12651,0,10,22,14,16,60,4,61
SSC12652,0,43,78,26,14,162,10,169
SSC12653,139,859,766,227,115,2108,94,2201
SSC12654,114,795,942,246,115,2214,111,2323
SSC12655,8,44,93,46,18,198,5,208
SSC12656,0,6,14,0,0,22,0,25
SSC12657,0,19,38,8,8,69,3,77
SSC12658,0,0,3,0,4,6,0,9
SSC12659,0,7,12,7,0,29,3,27
SSC12660,3,36,42,25,7,110,13,122
SSC12661,0,0,0,0,0,3,0,3
SSC12662,0,0,0,0,0,0,0,0
SSC12663,0,0,3,0,0,11,0,11
SSC12664,0,4,6,4,0,13,0,13
SSC12665,0,5,8,10,6,34,3,39
SSC12666,0,8,7,3,6,26,0,25
SSC12667,0,4,5,3,0,8,0,8
SSC12668,0,3,5,3,0,12,0,14
SSC12669,17,186,153,41,19,414,19,429
SSC12670,34,424,432,81,30,997,31,1031
SSC12671,50,260,331,152,83,875,47,920
SSC12672,173,1178,1536,485,262,3640,108,3746
SSC12673,3,3,5,0,3,15,0,12
SSC12674,0,22,33,10,7,77,3,81
SSC12675,0,0,0,0,0,0,0,0
SSC12676,0,16,33,10,3,61,0,63
SSC12677,0,3,0,0,0,6,0,6
SSC12678,0,15,22,10,4,50,0,50
SSC12679,0,10,15,4,3,28,0,30
SSC12680,0,0,0,0,0,5,0,5
SSC12681,0,0,4,0,0,10,0,10
SSC12682,3,4,11,6,3,24,0,24
SSC12683,4,22,27,20,10,78,0,78
SSC12684,0,11,11,3,0,22,3,27
SSC12685,5,81,90,28,8,208,6,208
SSC12686,148,708,562,148,85,1640,48,1693
SSC12687,0,15,28,9,3,61,4,64
SSC12688,0,4,29,12,5,47,0,47
SSC12689,0,0,0,0,0,0,0,0
SSC12690,0,0,3,0,0,3,0,3
SSC12691,0,3,6,0,0,7,0,9
SSC12692,0,3,3,0,0,7,0,7
SSC12693,0,0,0,0,0,0,0,0
SSC12694,0,0,0,0,0,0,0,3
SSC12695,0,0,3,0,3,11,0,11
SSC12696,0,3,3,6,0,12,0,12
SSC12697,0,13,20,12,4,47,0,46
SSC12698,3,38,84,38,20,175,12,189
SSC12699,16,106,134,76,38,369,25,398
SSC12700,0,0,0,0,0,0,0,0
SSC12701,0,7,16,7,4,29,0,32
SSC12702,0,0,0,0,0,0,0,0
SSC12703,9,128,295,122,53,608,11,618
SSC12704,0,26,56,29,5,114,6,120
SSC12705,0,0,7,0,0,8,0,7
SSC12706,0,0,0,0,0,7,0,7
SSC12707,0,11,10,3,3,32,0,32
SSC12708,0,0,0,0,0,0,0,0
SSC12709,4,21,38,14,5,82,9,84
SSC12710,0,86,343,164,86,678,20,691
SSC12711,0,3,0,0,0,9,0,9
SSC12712,132,782,1403,406,202,2931,92,3018
SSC12713,0,6,3,0,3,17,0,14
SSC12714,0,65,68,35,12,178,16,191
SSC12715,0,9,19,15,7,46,0,45
SSC12716,0,3,7,5,3,16,0,16
SSC12717,0,16,14,7,0,43,0,43
SSC12718,0,0,0,0,0,3,0,3
SSC12719,0,0,5,3,0,14,0,14
SSC12720,0,0,5,4,0,16,0,16
SSC12721,0,7,13,3,0,20,0,20
SSC12722,289,1072,1090,385,187,3030,253,3284
SSC12723,159,650,270,106,66,1248,73,1319
SSC12724,3,47,124,35,31,239,3,244
SSC12725,3,6,0,0,0,14,0,15
SSC12726,0,0,17,4,4,29,0,29
SSC12727,17,238,220,62,35,575,12,590
SSC12728,425,1686,1133,284,127,3657,96,3753
SSC12729,21,132,179,40,12,382,15,390
SSC12730,0,19,34,16,4,66,6,71
SSC12731,0,14,40,24,13,92,4,97
SSC12732,16,99,78,23,9,231,14,242
SSC12733,0,5,10,4,3,30,0,27
SSC12734,103,611,531,189,108,1537,88,1632
SSC12735,6,147,151,46,21,372,14,387
SSC12736,0,0,0,0,0,0,0,0
SSC12737,0,10,14,7,15,50,3,50
SSC12738,1111,5043,3476,824,327,10774,252,11022
SSC12739,185,1182,1120,399,188,3071,122,3193
SSC12740,0,0,3,3,3,11,0,11
SSC12741,7,80,92,32,9,219,3,220
SSC12742,0,14,8,15,3,43,0,41
SSC12743,15,55,67,31,15,186,6,192
SSC12744,0,4,7,0,0,13,0,13
SSC12745,39,673,1705,629,361,3407,60,3470
SSC12746,0,0,0,0,0,0,0,0
SSC12747,0,17,13,7,8,50,6,57
SSC12748,197,603,474,137,44,1443,87,1533
SSC12749,3,43,27,13,3,92,3,96
SSC12750,70,622,1004,320,208,2222,35,2257
SSC12751,0,0,3,0,0,5,0,5
SSC12752,0,0,0,0,0,0,0,0
SSC12753,0,4,5,3,0,15,0,15
SSC12754,0,5,8,0,0,17,4,19
SSC12755,0,0,0,0,0,4,0,4
SSC12756,561,2105,1402,429,217,4710,228,4936
SSC12757,0,3,27,4,14,46,0,50
SSC12758,0,15,25,16,17,77,0,76
SSC12759,0,0,0,0,0,0,0,0
SSC12760,0,3,13,10,8,39,0,42
SSC12761,4,30,38,20,8,103,7,109
SSC12762,0,0,0,0,0,10,0,10
SSC12763,0,3,0,0,3,6,0,6
SSC12764,0,3,3,5,0,14,0,14
SSC12765,0,29,68,52,48,198,6,203
SSC12766,99,509,467,150,68,1297,65,1361
SSC12767,0,5,7,0,0,7,0,7
SSC12768,12,162,248,77,43,541,11,551
SSC12769,7,65,144,63,45,326,8,332
SSC12770,0,0,0,0,0,0,0,0
SSC12771,0,0,4,0,0,10,0,10
SSC12772,17,169,236,87,37,543,13,555
SSC12773,0,0,13,9,7,26,0,26
SSC12774,29,92,124,46,33,331,19,346
SSC12775,0,0,0,0,0,0,0,0
SSC12776,0,9,8,5,3,23,0,23
SSC12777,0,0,0,0,0,0,0,0
SSC12778,0,13,12,9,5,36,0,36
SSC12779,0,3,8,5,3,16,0,22
SSC12780,0,0,0,3,0,6,0,6
SSC12781,0,8,26,16,8,54,0,57
SSC12782,22,173,230,80,42,545,16,555
SSC12783,0,9,12,6,13,35,0,35
SSC12784,7,129,207,72,45,455,8,457
SSC12785,273,932,915,429,232,2780,128,2909
SSC12786,0,21,43,21,25,107,4,117
SSC12787,0,4,4,3,0,19,0,15
SSC12788,17,265,479,169,97,1022,14,1040
SSC12789,0,0,5,0,0,10,0,10
SSC12790,0,6,14,4,6,35,3,39
SSC12791,49,185,201,73,20,525,19,551
SSC12792,0,3,3,0,0,11,0,11
SSC12793,0,0,0,0,3,4,0,10
SSC12794,0,0,7,0,8,19,0,23
SSC12795,0,10,15,0,3,27,0,27
SSC12796,0,27,88,58,114,290,7,301
SSC12797,34,187,115,27,18,385,9,396
SSC12798,0,7,12,12,4,35,3,37
SSC12799,0,17,49,28,22,115,3,119
SSC12800,4,21,3,0,8,36,6,47
SSC12801,80,586,640,234,108,1652,47,1697
SSC12802,0,0,0,0,0,0,0,0
SSC12803,3,37,23,6,12,80,7,83
SSC12804,0,18,9,3,3,32,0,33
SSC12805,0,7,8,9,3,21,3,18
SSC12806,0,11,8,7,4,34,0,35
SSC12807,0,5,3,3,3,20,0,22
SSC12808,0,14,32,8,3,55,3,63
SSC12809,3,7,8,8,3,31,0,26
SSC12810,0,0,11,9,3,22,0,23
SSC12811,0,3,8,3,3,23,0,20
SSC12812,275,1368,1512,448,164,3772,220,3988
SSC12813,6,36,91,26,34,196,6,201
SSC12814,3,69,198,117,127,516,20,534
SSC12815,4,3,5,8,8,22,0,24
SSC12816,0,0,0,0,0,0,0,0
SSC12817,8,8,3,0,0,15,0,15
SSC12818,0,0,0,0,3,7,0,7
SSC12819,0,3,13,10,7,29,0,28
SSC12820,3,18,25,9,8,64,0,63
SSC12821,0,4,11,3,5,22,0,19
SSC12822,5,62,81,34,12,189,7,193
SSC12823,0,11,23,7,9,41,3,44
SSC12824,0,3,5,3,4,18,3,20
SSC12825,0,6,15,4,6,35,0,31
SSC12826,3,13,74,41,25,161,3,162
SSC12827,0,10,20,5,7,39,0,43
SSC12828,63,546,483,124,58,1268,69,1338
SSC12829,3,46,86,17,12,164,14,179
SSC12830,35,338,317,100,30,824,47,875
SSC12831,0,4,6,3,3,22,0,22
SSC12832,8,39,34,17,5,96,7,105
SSC12833,0,3,5,7,0,12,0,15
SSC12834,0,0,0,0,0,0,0,0
SSC12835,0,7,18,5,3,39,0,42
SSC12836,0,9,14,6,0,34,0,34
SSC12837,0,9,6,10,6,21,0,21
SSC12838,0,3,13,3,5,24,0,29
SSC12839,0,3,6,10,3,20,0,20
SSC12840,0,10,34,8,9,69,3,67
SSC12841,0,19,17,5,3,42,0,46
SSC12842,0,0,0,0,0,0,0,0
SSC12843,14,73,70,24,10,195,23,223
SSC12844,0,0,0,0,0,0,0,0
SSC12845,0,0,0,0,0,0,0,0
SSC12846,0,4,3,0,0,13,0,12
SSC12847,0,5,3,8,8,20,0,20
SSC12848,0,3,8,3,3,18,0,25
SSC12849,0,11,9,7,0,22,0,22
SSC12850,0,28,25,15,4,71,3,79
SSC12851,0,0,0,0,0,0,0,0
SSC12852,0,14,42,12,11,78,3,79
SSC12853,0,0,0,0,0,0,0,0
SSC12854,0,43,135,19,7,206,3,206
SSC12855,0,19,30,8,5,55,4,62
SSC12856,0,0,0,0,0,0,0,0
SSC12857,13,4,3,0,0,19,0,23
SSC12858,3,38,42,39,19,140,3,142
SSC12859,0,3,4,6,0,14,0,14
SSC12860,4,113,465,247,151,980,20,1002
SSC12861,0,0,0,0,0,0,0,0
SSC12862,0,11,13,4,7,29,0,31
SSC12863,0,9,18,11,4,39,3,40
SSC12864,28,147,150,35,22,384,23,406
SSC12865,0,0,0,0,0,4,0,4
SSC12866,218,1090,899,239,96,2540,126,2664
SSC12867,0,7,42,20,20,92,3,91
SSC12868,339,1544,1662,456,220,4224,169,4395
SSC12869,0,0,3,3,3,8,0,8
SSC12870,0,0,13,10,3,29,3,37
SSC12871,0,3,7,3,3,11,0,11
SSC12872,0,0,0,0,0,0,0,0
SSC12873,0,6,25,17,9,53,3,56
SSC12874,0,0,0,0,0,0,0,0
SSC12875,4,65,50,16,8,137,14,147
SSC12876,0,6,15,3,0,26,0,31
SSC12877,4,96,165,47,28,338,14,358
SSC12878,0,13,19,3,0,37,7,39
SSC12879,0,11,9,10,7,31,0,27
SSC12880,0,6,14,7,0,21,0,21
SSC12881,0,3,3,4,3,7,4,15
SSC12882,0,4,14,5,3,22,0,22
SSC12883,0,37,31,8,3,79,0,79
SSC12884,0,0,0,0,0,0,0,0
SSC12885,9,132,190,68,39,439,18,453
SSC12886,0,0,0,0,0,0,0,0
SSC12887,274,1391,719,165,65,2606,179,2791
SSC12888,0,6,6,5,0,17,3,22
SSC12889,9,90,146,69,46,359,14,370
SSC12890,3,16,25,19,9,74,3,77
SSC12891,0,7,30,11,6,52,0,57
SSC12892,0,3,3,3,0,7,0,9
SSC12893,0,9,23,10,11,52,3,57
SSC12894,0,7,9,6,6,30,0,30
SSC12895,104,859,1116,386,193,2651,68,2716
SSC12896,40,379,479,214,107,1224,39,1265
SSC12897,33,478,997,378,251,2139,55,2195
SSC12898,203,1113,683,133,49,2181,46,2227
SSC12899,0,3,7,0,0,12,0,12
SSC12900,98,530,352,96,35,1109,58,1165
SSC12901,0,6,0,0,0,10,0,12
SSC12902,369,1667,1065,191,102,3389,109,3505
SSC12903,167,844,998,369,208,2582,132,2714
SSC12904,0,4,9,8,7,18,0,24
SSC12905,0,0,0,0,0,0,0,0
SSC12906,126,600,549,177,91,1541,102,1646
SSC12907,0,3,0,3,0,6,0,6
SSC12908,0,3,7,9,13,38,0,38
SSC12909,19,207,183,48,20,488,22,505
SSC12910,260,699,725,258,156,2096,102,2197
SSC12911,115,519,577,258,110,1580,88,1671
SSC12912,296,746,588,143,60,1836,83,1918
SSC12913,0,21,55,23,24,130,0,132
SSC12914,0,24,36,16,8,85,6,92
SSC12915,0,12,6,3,3,24,0,29
SSC12916,0,5,17,0,3,23,0,28
SSC12917,11,86,58,18,10,179,8,188
SSC12918,0,4,0,0,0,3,0,3
SSC12919,0,4,13,3,0,21,0,21
SSC12920,0,33,64,17,13,132,6,141
SSC12921,0,0,0,0,0,0,0,0
SSC12922,0,24,38,25,50,140,8,141
SSC12923,120,982,844,200,91,2248,99,2342
SSC12924,0,15,43,19,25,107,5,107
SSC12925,0,0,6,10,4,13,0,20
SSC12926,3,62,87,48,31,241,15,254
SSC12927,0,19,39,13,22,87,3,96
SSC12928,0,3,4,3,0,7,0,7
SSC12929,3,18,20,4,0,47,4,53
SSC12930,0,11,12,8,4,31,0,31
SSC12931,0,3,3,5,0,6,0,6
SSC12932,0,17,62,32,8,116,0,120
SSC12933,0,8,7,10,10,38,0,43
SSC12934,786,2552,996,143,49,4535,94,4622
SSC12935,0,0,0,0,0,0,0,0
SSC12936,0,10,26,16,11,64,5,66
SSC12937,0,21,26,22,20,85,9,90
SSC12938,14,70,85,35,8,217,7,222
SSC12939,3,50,54,14,5,128,0,132
SSC12940,0,3,12,0,0,20,0,20
SSC12941,0,19,29,6,5,57,5,61
SSC12942,314,1589,1465,390,137,3892,106,3999
SSC12943,6,195,396,132,60,798,18,816
SSC12944,0,5,8,3,6,17,0,17
SSC12945,3,15,24,8,9,52,3,53
SSC12946,0,4,3,4,0,13,0,15
SSC12947,0,0,0,0,0,0,0,0
SSC12948,0,27,31,11,10,71,3,77
SSC12949,148,671,347,60,15,1239,51,1288
SSC12950,85,176,124,32,8,422,22,437
SSC12951,48,158,63,7,3,275,19,292
SSC12952,0,31,63,26,15,128,4,135
SSC12953,59,701,897,157,46,1863,26,1884
SSC12954,0,3,0,0,0,0,0,0
SSC12955,0,0,0,0,0,0,0,0
SSC12956,97,976,1419,434,259,3192,142,3339
SSC12957,3,36,72,32,16,156,5,162
SSC12958,0,0,0,0,0,4,0,4
SSC12959,0,3,0,3,0,10,0,10
SSC12960,1932,3003,811,109,46,5898,205,6101
SSC12961,47,290,387,113,69,915,31,946
SSC12962,0,17,12,18,3,49,0,49
SSC12963,0,0,8,3,0,14,0,18
SSC12964,0,0,0,0,0,0,0,0
SSC12965,63,292,152,49,19,574,38,617
SSC12966,6,47,48,15,12,135,0,137
SSC12967,0,0,3,3,0,3,0,3
SSC12968,0,22,50,16,12,97,3,103
SSC12969,0,3,4,0,4,12,0,12
SSC12970,0,0,0,4,0,4,0,4
SSC12971,0,0,3,0,0,9,0,9
SSC12972,0,0,8,5,0,13,0,13
SSC12973,8,123,154,63,37,386,16,400
SSC12974,57,381,394,128,75,1034,37,1073
SSC12975,3,85,143,50,25,303,8,317
SSC12976,134,612,676,188,71,1675,44,1715
SSC12977,276,949,750,201,79,2250,130,2382
SSC12978,0,6,25,3,0,37,3,36
SSC12979,4,64,74,22,11,179,17,191
SSC12980,3,163,372,117,66,721,13,735
SSC12981,42,335,536,123,41,1077,20,1098
SSC12982,25,87,72,28,8,220,16,234
SSC12983,32,269,262,70,28,662,22,684
SSC12984,453,1350,1053,219,65,3133,124,3258
SSC12985,0,26,38,7,10,84,8,94
SSC12986,0,0,0,0,0,0,0,0
SSC12987,0,52,145,53,36,286,4,294
SSC12988,42,325,495,176,113,1149,35,1189
SSC12989,0,27,32,13,7,70,0,76
SSC12990,36,427,668,189,87,1404,22,1425
SSC12991,176,598,446,114,49,1386,61,1445
SSC12992,75,370,196,49,20,709,69,773
SSC12993,88,491,417,114,56,1169,50,1217
SSC12994,22,119,97,28,11,271,20,293
SSC12995,18,102,81,14,14,236,13,246
SSC12996,0,0,3,0,3,8,0,8
SSC12997,53,317,371,115,65,917,25,941
SSC12998,4,104,117,23,12,252,12,263
SSC12999,56,466,834,281,145,1785,53,1837
SSC13000,95,772,801,251,98,2013,86,2103
SSC13001,643,2263,1306,234,117,4572,155,4730
SSC13002,67,577,656,240,164,1704,44,1744
SSC13003,51,627,1223,402,184,2484,46,2528
SSC13004,6,66,144,51,16,289,12,303
SSC13005,297,1198,1347,381,201,3430,78,3510
SSC13006,6,40,54,14,6,121,14,136
SSC13007,172,478,367,121,63,1208,80,1283
SSC13008,3,18,28,15,15,76,4,78
SSC13009,187,735,456,117,47,1548,56,1602
SSC13010,846,1836,484,84,23,3270,89,3359
SSC13011,172,765,631,169,75,1818,137,1946
SSC13012,0,15,41,20,13,87,3,91
SSC13013,67,537,589,158,59,1415,49,1465
SSC13014,11,51,81,46,37,218,12,229
SSC13015,10,140,353,92,52,636,14,653
SSC13016,127,647,524,96,37,1436,34,1473
SSC13017,119,407,240,69,31,861,40,896
SSC13018,4,3,14,8,3,27,4,28
SSC13019,0,3,5,7,0,19,0,19
SSC13020,0,5,17,3,0,29,4,28
SSC13021,0,8,8,3,0,20,0,20
SSC13022,89,643,894,260,95,1982,41,2017
SSC13023,341,1799,1472,373,145,4130,130,4261
SSC13024,4,56,161,44,20,282,3,292
SSC13025,0,3,8,3,7,28,0,24
SSC13026,0,14,29,5,6,56,3,58
SSC13027,0,4,6,4,3,17,0,17
SSC13028,477,1598,947,273,112,3399,219,3622
SSC13029,3,44,119,89,77,334,18,349
SSC13030,0,3,13,5,3,32,0,32
SSC13031,4,33,72,54,37,203,10,211
SSC13032,0,6,25,15,5,53,3,55
SSC13033,0,0,0,0,0,4,0,4
SSC13034,0,3,7,0,0,8,0,8
SSC13035,0,14,26,5,0,42,0,43
SSC13036,0,7,0,0,0,10,0,10
SSC13037,0,3,3,4,4,15,0,15
SSC13038,0,12,20,10,0,43,3,45
SSC13039,0,24,29,23,11,87,3,85
SSC13040,3,16,16,5,4,48,0,48
SSC13041,0,13,29,11,8,69,3,70
SSC13042,0,47,90,49,33,220,3,224
SSC13043,10,73,71,23,15,193,8,201
SSC13044,0,0,0,0,0,0,0,0
SSC13045,0,0,0,0,0,0,0,0
SSC13046,0,0,0,0,0,0,0,3
SSC13047,0,11,9,7,7,29,3,33
SSC13048,3,42,58,13,8,114,0,114
SSC13049,76,284,283,94,42,766,44,812
SSC13050,0,0,0,0,3,3,0,3
SSC13051,0,0,0,3,3,5,0,5
SSC13052,0,26,72,45,33,170,8,184
SSC13053,104,791,829,319,190,2233,77,2314
SSC13054,11,125,190,117,116,553,25,582
SSC13055,13,60,40,16,9,129,4,138
SSC13056,5,18,27,5,9,61,3,65
SSC13057,0,3,18,8,7,37,0,35
SSC13058,57,504,784,334,171,1847,49,1898
SSC13059,7,43,56,13,12,124,12,138
SSC13060,4,61,188,144,165,558,20,581
SSC13061,0,11,33,12,5,61,3,61
SSC13062,0,14,18,8,7,50,0,51
SSC13063,76,542,706,238,162,1725,50,1778
SSC13064,175,1317,1390,394,215,3499,79,3571
SSC13065,0,0,0,0,0,4,0,4
SSC13066,0,0,3,0,0,5,0,5
SSC13067,0,3,3,3,5,17,0,17
SSC13068,63,385,456,169,87,1164,55,1210
SSC13069,0,3,16,11,6,33,0,35
SSC13070,48,763,833,211,79,1937,71,2015
SSC13071,0,16,18,18,8,56,3,62
SSC13072,0,6,3,6,0,14,0,13
SSC13073,76,730,658,171,63,1704,86,1790
SSC13074,3,10,10,3,0,32,0,32
SSC13075,12,162,138,46,16,375,27,396
SSC13076,0,10,3,3,0,17,0,17
SSC13077,31,197,210,101,77,617,36,656
SSC13078,0,23,37,18,12,96,0,97
