SSC_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SSC10071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10072,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,10,10,0,0,0,0,10,21,0,0,0,0,21,11,0,0,0,0,11,33,0,0,0,0,33,43,0,0,0,0,43,6,0,0,0,0,6,163,0,0,0,0,163
SSC10073,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,9,0,0,0,0,9,42,0,0,0,0,41,50,0,0,0,0,50,51,3,0,0,0,48,22,0,0,0,0,22,12,0,0,0,0,12,7,0,0,0,0,7,8,0,0,0,0,8,216,4,0,0,0,223
SSC10074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC10075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SSC10076,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
SSC10077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC10078,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,8,30,0,0,0,0,32,52,0,0,0,0,53,30,0,0,0,0,30,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,148,0,0,0,4,155
SSC10079,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SSC10080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10081,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,26
SSC10082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SSC10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10084,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SSC10085,102,0,0,0,0,109,51,0,0,0,0,51,56,0,0,0,0,55,96,7,0,0,0,103,139,6,3,0,0,152,464,15,4,0,3,483,430,8,0,0,0,449,335,4,0,0,3,344,112,0,0,0,0,112,107,3,0,0,0,114,54,0,0,0,0,57,76,0,0,0,0,81,2023,48,16,0,3,2091
SSC10086,20,4,15,0,0,50,12,4,7,0,0,20,3,3,0,0,0,7,9,4,11,0,0,22,11,0,12,0,0,22,51,15,29,0,0,94,47,19,45,0,0,115,81,38,100,0,0,214,62,12,67,0,0,141,108,36,39,0,0,185,83,19,8,0,0,109,32,6,15,0,0,45,513,156,347,3,3,1024
SSC10087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10088,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11
SSC10089,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,7,0,0,0,0,7,5,0,0,0,0,5,18,0,0,0,0,18,10,0,0,0,0,10,12,0,0,0,0,12,4,0,0,0,0,4,9,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,72,0,0,0,0,67
SSC10090,27,7,28,0,0,62,5,0,8,0,0,9,9,0,8,0,0,17,3,0,11,0,0,14,5,4,7,0,0,22,17,6,44,0,0,69,16,10,51,0,0,76,20,16,83,0,0,120,21,19,71,0,0,105,37,22,82,0,0,140,117,22,34,0,0,175,17,3,18,0,0,33,290,108,451,0,0,850
SSC10091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SSC10092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10093,18,0,0,0,0,22,7,3,0,0,0,8,5,0,0,0,0,5,5,3,0,0,0,10,8,0,0,0,0,8,29,4,0,0,0,30,28,5,0,0,0,29,51,6,0,0,0,57,45,4,0,0,0,54,59,6,0,0,0,71,81,0,0,0,0,78,9,0,0,0,0,14,347,36,3,0,0,386
SSC10094,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,46,0,0,0,0,46
SSC10095,3,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,13,0,0,0,0,13,5,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,3,0,38
SSC10096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC10097,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,47,0,0,0,0,45,40,0,0,0,0,40,63,0,0,0,0,65,26,0,0,0,0,27,10,0,0,0,0,10,0,0,0,0,0,3,17,0,0,0,0,17,235,7,0,0,0,241
SSC10098,48,13,70,3,0,135,17,3,14,0,0,39,6,7,10,0,0,15,10,0,30,0,0,33,10,6,50,0,0,70,46,11,127,0,0,186,39,20,151,0,0,212,92,45,261,0,0,399,63,24,135,0,0,226,90,45,106,0,0,243,115,27,39,3,0,189,33,10,25,0,0,69,575,212,1020,9,3,1819
SSC10099,7,0,0,0,0,7,10,0,0,0,0,10,8,0,0,0,0,8,7,0,0,0,0,7,5,0,0,0,0,5,8,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,55,0,0,0,0,59
SSC10100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,16,0,0,0,0,16,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,48,0,0,0,0,48
SSC10101,7,0,0,0,0,7,11,0,0,0,0,11,16,0,0,0,0,13,23,0,4,0,0,33,33,0,5,0,0,39,110,0,3,0,0,111,83,0,3,0,0,81,20,0,0,0,0,27,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,21,341,0,15,0,0,355
SSC10102,31,0,0,0,0,34,10,0,0,0,0,12,6,0,0,0,0,6,16,0,0,0,0,16,25,0,0,0,0,25,87,0,0,0,0,88,126,7,0,0,0,134,173,3,0,0,0,174,73,0,0,0,0,76,48,0,0,0,0,46,19,0,0,0,0,19,20,0,0,0,0,20,652,14,0,0,3,664
SSC10103,14,0,0,0,0,15,4,0,0,0,0,8,7,0,0,0,0,7,12,3,0,0,0,12,7,0,0,0,0,7,32,3,0,0,0,33,38,5,4,0,0,42,56,8,9,0,0,80,53,15,3,0,0,72,65,13,0,0,0,79,54,7,3,0,0,62,25,0,0,0,0,25,367,53,24,0,0,441
SSC10104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10105,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,11,0,0,0,0,11,27,0,0,0,0,27,15,0,0,0,0,15,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,81,0,0,0,0,81
SSC10106,102,14,53,0,0,172,35,8,18,0,0,63,26,4,11,0,0,41,42,5,36,0,0,88,47,11,46,0,0,99,174,30,139,3,0,347,174,38,174,0,0,389,314,77,169,5,3,570,153,27,49,0,3,240,144,30,22,0,3,199,85,17,21,0,0,128,88,14,30,0,0,126,1396,274,764,17,12,2468
SSC10107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC10108,9,0,0,0,0,13,10,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,7,22,0,3,0,0,24,23,0,3,0,0,24,56,6,4,0,0,69,29,3,0,0,0,39,60,4,0,0,0,67,39,5,0,0,0,41,11,3,0,0,0,14,270,21,19,0,0,310
SSC10109,15,0,0,0,0,15,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,19,7,0,0,0,0,7,21,0,0,0,0,23,8,0,0,0,0,8,20,0,0,0,0,20,14,0,0,0,0,14,19,0,0,0,0,18,137,3,0,0,0,143
SSC10110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC10111,70,0,4,0,0,69,21,0,0,0,0,20,5,0,0,0,0,5,12,0,3,0,0,12,27,0,5,0,0,30,77,0,6,0,0,86,75,3,12,0,0,88,142,3,32,0,0,182,125,3,12,0,0,133,233,6,14,0,0,257,330,0,5,0,0,344,60,0,3,0,0,70,1176,26,102,0,3,1305
SSC10112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC10113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SSC10114,19,0,0,0,0,25,5,0,0,0,0,5,8,0,0,0,0,7,17,0,0,0,0,22,16,0,0,0,0,19,64,0,3,0,0,64,56,0,0,0,0,56,160,6,3,0,0,164,102,3,6,0,0,113,100,3,0,0,0,100,53,0,0,0,0,61,27,0,0,0,0,28,622,20,10,0,0,655
SSC10115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10116,9,0,0,0,0,9,13,0,0,0,0,13,8,0,0,0,0,8,8,0,0,0,0,8,16,0,0,0,0,19,27,4,0,0,0,30,38,7,0,0,0,46,67,7,0,0,0,79,17,0,0,0,0,14,7,0,0,0,0,13,16,0,0,0,0,16,5,0,0,0,0,3,219,27,0,0,0,249
SSC10117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20
SSC10118,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,14,0,0,0,0,14,16,0,0,0,0,16,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,71,0,0,0,0,71
SSC10119,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,34,0,0,0,0,34
SSC10120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,20
SSC10121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5
SSC10130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SSC10131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SSC10133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC10135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC10139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC10142,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SSC10143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,7,0,0,0,0,7,14,0,0,0,0,14,20,0,0,0,0,20,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58
SSC10144,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SSC10145,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,14,20,0,0,0,0,19,36,0,0,0,0,36,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,113,0,0,0,0,111
SSC10146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC10147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
SSC10148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
