SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC10147,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,4,15,31,52,41,33,9,0,184
SSC10148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7
SSC10149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9
SSC10150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,5,0,3,4,7,7,13,11,0,0,44
SSC10151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,9,9,8,15,16,3,0,63
SSC10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,7,0,0,29
SSC10153,0,0,3,0,0,7,10,16,17,50,0,0,0,0,0,0,3,0,0,10,16,24,46,87,82,58,50,32,18,412,134,337,987,1427,1169,798,664,363,149,6036
SSC10154,0,0,0,0,0,3,3,0,5,21,0,0,0,0,0,0,0,0,0,6,7,8,4,16,14,15,17,6,7,98,68,126,140,461,614,407,242,119,77,2255
SSC10155,0,0,5,4,18,20,70,95,38,240,0,0,3,6,4,4,6,11,3,37,9,10,27,25,43,39,49,44,17,258,133,282,580,700,757,697,667,377,123,4315
SSC10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,15
SSC10157,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,7,11,7,21,22,17,8,3,82
SSC10158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,19
SSC10159,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,3,0,22,0,0,3,27,15,25,33,10,0,116
SSC10160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,3,4,6,11,17,19,4,0,0,64
SSC10161,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,11,5,3,0,36,8,7,12,32,21,37,24,10,0,157
SSC10162,3,5,11,26,29,59,103,137,150,529,0,4,3,0,3,6,5,8,4,28,34,29,72,73,116,129,174,238,261,1133,159,375,786,781,1012,1189,1227,1060,850,7428
SSC10163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC10164,0,0,0,6,4,14,29,35,24,121,0,0,3,3,0,3,6,4,7,28,21,43,182,185,146,137,112,61,13,900,110,429,1611,1970,1642,1273,954,335,111,8435
SSC10165,0,0,0,0,5,3,8,5,3,21,0,0,0,0,0,0,0,0,3,3,7,22,17,30,29,27,19,15,8,167,23,100,243,294,333,253,221,83,28,1578
SSC10166,0,0,0,0,3,4,7,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,18,23,52,65,92,98,111,89,30,10,571
SSC10167,0,0,0,0,5,8,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,13,22,17,42,41,89,90,27,15,0,337
SSC10168,4,3,3,3,11,23,34,32,7,126,0,0,0,0,0,0,3,0,3,9,4,7,10,13,22,28,25,19,11,134,31,69,116,146,180,224,144,104,31,1039
SSC10169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,11,0,6,0,0,23
SSC10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10171,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,9,3,7,9,6,17,22,22,7,0,93
SSC10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5
SSC10173,0,0,0,0,0,0,7,3,3,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,14,3,3,32,21,27,52,59,87,122,108,43,10,531
SSC10174,0,0,0,3,0,7,7,6,16,41,0,0,0,0,0,0,0,0,0,3,9,4,4,31,29,26,13,24,20,170,39,52,152,338,328,277,176,83,69,1512
SSC10175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,3,7,5,4,3,0,30
SSC10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,3,4,12,19,12,11,6,5,82
SSC10177,0,0,0,5,5,15,31,29,40,123,0,0,0,7,5,4,4,3,4,26,16,11,13,18,33,21,18,14,11,163,143,334,617,623,747,902,615,203,155,4338
SSC10178,0,0,4,5,12,42,67,43,21,197,0,0,3,4,4,3,15,17,10,61,12,16,39,33,29,35,28,24,12,225,91,216,520,532,427,346,326,167,62,2684
SSC10179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,21
SSC10180,7,23,93,143,271,330,376,313,145,1695,3,16,50,75,162,162,161,182,74,897,119,216,545,365,344,288,234,162,90,2367,885,2491,5821,4307,3719,3192,1877,1151,519,23955
SSC10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,0,0,36
SSC10183,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,9,0,3,5,13,18,19,24,4,3,93
SSC10184,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,5,8,0,0,22
SSC10185,0,3,15,18,39,120,182,232,144,749,4,0,3,3,9,7,3,6,3,35,36,28,71,84,86,128,209,235,173,1053,371,744,1345,1632,1888,2069,2438,1819,880,13189
SSC10186,0,0,0,3,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,3,12,8,0,4,43
SSC10187,0,0,0,0,3,4,0,0,3,18,0,0,0,0,0,0,0,0,0,3,5,12,15,15,24,20,8,6,0,108,21,125,204,150,210,189,91,49,6,1040
SSC10188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,16,9,10,6,4,0,56
SSC10189,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,4,3,0,20
SSC10190,0,0,0,4,9,10,26,18,6,77,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,11,20,7,9,61,15,36,71,80,89,105,124,64,30,610
SSC10191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,11,18,16,3,0,0,72,0,21,56,27,38,28,5,0,3,172
SSC10192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10193,0,0,0,5,3,19,16,14,25,77,0,0,0,0,0,0,3,0,0,11,9,10,6,16,21,12,9,3,11,108,185,421,382,482,770,618,241,73,72,3243
SSC10194,0,0,0,0,0,5,0,0,0,9,0,0,5,0,3,0,0,0,0,6,8,4,23,24,9,11,3,0,0,74,35,102,423,301,123,83,29,7,0,1106
SSC10195,0,0,0,0,8,12,38,32,18,109,0,0,0,0,0,4,4,6,0,18,0,11,8,5,14,7,15,7,3,73,49,132,274,306,348,251,211,123,48,1751
SSC10196,0,0,0,3,9,20,35,30,19,114,0,0,0,3,3,10,7,14,6,42,9,7,13,24,18,7,16,11,4,111,55,146,274,317,322,281,233,126,46,1795
SSC10197,0,0,0,0,10,6,9,7,3,38,0,0,0,0,0,0,0,0,0,3,5,0,4,8,3,10,10,7,5,59,19,27,50,53,81,83,57,29,21,410
SSC10198,0,0,7,12,10,35,55,33,19,165,0,0,0,0,0,3,7,0,0,14,9,15,47,23,30,38,42,33,13,252,123,211,492,573,587,538,454,251,76,3316
SSC10199,0,0,0,3,3,11,30,42,23,114,0,0,0,0,0,0,0,0,0,0,3,3,5,4,18,28,28,51,26,168,19,55,93,98,197,266,249,182,96,1268
SSC10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SSC10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,11,0,7,7,32,21,42,17,0,0,127
SSC10202,0,0,0,0,3,8,9,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,16,10,0,0,42,12,14,38,56,54,76,61,13,3,339
SSC10203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10204,0,0,7,3,10,13,19,3,6,64,0,0,0,0,0,0,0,0,0,0,7,4,13,10,12,10,8,3,0,58,67,99,255,233,238,253,142,29,14,1332
SSC10205,0,0,4,0,0,10,30,29,11,96,0,0,0,4,0,0,0,0,0,5,4,11,20,19,19,34,43,18,10,173,33,84,203,208,215,248,242,138,47,1421
SSC10206,0,0,5,3,3,33,34,47,13,143,0,0,0,0,0,0,3,0,0,4,12,0,12,12,31,32,36,40,8,182,32,33,119,100,178,236,224,197,64,1183
SSC10207,0,3,9,11,24,80,112,90,28,361,0,0,0,3,0,6,10,23,8,52,26,27,45,52,56,57,81,38,14,387,179,399,746,683,724,778,649,350,95,4595
SSC10208,0,0,0,0,3,5,8,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,12,17,6,3,60,16,35,43,100,98,111,92,31,15,536
SSC10209,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,4,6,11,13,22,34,28,8,3,120
SSC10210,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,4,9,19,32,14,7,3,93
SSC10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10213,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,7,6,0,30,14,5,17,18,29,32,23,17,0,151
SSC10214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
SSC10215,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,3,0,0,18
SSC10216,0,0,0,0,0,5,15,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,3,9,0,31,3,12,19,35,48,58,87,45,13,311
SSC10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10218,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,13,6,6,15,20,29,29,9,4,0,128
SSC10219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10220,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,8,12,15,10,5,5,4,63
SSC10221,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,4,0,22
SSC10222,0,0,0,0,0,3,3,4,0,14,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,4,0,0,0,18,3,5,12,8,22,8,3,6,0,73
SSC10223,0,0,3,3,6,6,22,21,6,76,0,0,0,0,0,0,0,0,0,0,8,5,10,6,15,13,27,23,35,133,50,89,138,162,190,212,203,118,63,1223
SSC10224,0,6,15,49,65,107,125,126,55,546,0,5,8,10,36,42,41,29,14,187,21,30,62,55,64,56,70,36,29,420,291,658,1163,1121,1113,942,703,435,195,6621
SSC10225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC10226,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,16,3,0,0,7,13,24,14,0,0,65
SSC10227,0,7,15,16,24,71,104,105,119,464,0,0,0,0,3,3,6,3,0,16,24,36,74,59,89,107,137,209,213,933,267,618,1330,1353,1431,1608,1319,960,681,9563
SSC10228,0,0,3,13,12,20,20,25,17,107,0,0,0,0,0,0,0,0,0,0,3,0,10,9,16,26,46,49,64,228,44,66,129,158,243,316,276,163,113,1503
SSC10229,0,0,3,7,16,17,31,30,12,120,0,0,0,3,0,0,0,0,0,3,8,3,11,26,27,35,54,42,20,230,38,55,148,163,182,214,256,179,84,1314
SSC10230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,3,0,26
SSC10231,0,0,12,9,25,47,50,57,55,261,0,0,4,3,3,3,9,0,0,20,48,101,79,67,75,87,86,56,21,630,236,893,1082,704,811,820,647,406,223,5815
SSC10232,0,0,3,6,10,15,21,23,9,84,0,0,3,0,0,0,4,0,0,9,7,3,14,12,17,28,24,20,18,142,27,53,148,125,159,222,194,110,49,1091
SSC10233,3,4,19,21,43,89,182,154,91,615,0,0,11,24,22,33,29,29,10,155,28,47,141,139,146,145,172,170,183,1179,835,1970,4394,6148,4874,3887,3409,1580,592,27691
SSC10234,0,0,0,3,0,0,0,7,0,10,0,0,0,0,0,3,0,0,0,3,3,3,4,4,3,4,4,0,0,26,7,6,21,26,40,48,42,13,3,210
SSC10235,0,0,0,0,0,3,11,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,11,8,3,39,10,17,50,40,105,147,144,55,6,575
SSC10236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10237,0,0,0,0,0,3,11,10,13,49,0,0,0,0,3,0,0,0,0,3,0,5,8,23,13,24,56,72,108,306,55,161,190,287,424,515,629,442,317,3011
SSC10238,0,3,8,8,13,28,46,42,17,160,0,0,0,0,4,3,9,10,9,29,12,14,22,57,54,44,35,24,16,286,183,437,670,1091,1195,896,570,368,110,5518
SSC10239,0,0,0,0,0,0,3,4,3,12,0,0,0,0,0,0,0,0,0,3,3,3,19,14,10,5,4,0,0,58,15,65,293,208,118,92,37,16,3,847
SSC10240,0,0,0,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,15,0,0,4,3,16,21,15,3,0,65
SSC10241,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3,4,7,8,3,13,9,0,52
SSC10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,7,7,3,0,24,3,9,9,3,21,42,25,3,0,111
SSC10243,0,0,3,3,10,9,31,18,12,91,0,0,0,5,9,0,7,9,3,31,10,16,33,65,53,36,18,12,0,249,267,530,826,1670,1432,840,460,166,39,6223
SSC10244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,11,7,5,12,15,14,22,18,3,0,91
SSC10245,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,14,9,10,19,19,34,40,27,9,4,165
SSC10246,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,0,6,7,3,12,0,5,0,40
SSC10247,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,17,3,11,7,20,28,14,7,12,0,105
SSC10248,0,0,0,0,3,9,7,8,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,8,8,3,0,37,8,27,40,68,94,99,85,30,9,459
SSC10249,0,0,3,0,3,9,13,20,21,66,0,0,3,3,7,4,4,0,4,23,10,20,22,36,41,37,57,84,134,441,229,588,669,1170,1363,1241,952,601,324,7155
SSC10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10251,0,0,0,0,4,13,12,8,0,31,0,0,0,0,0,0,0,0,0,3,0,4,8,3,3,12,4,7,0,35,15,28,61,45,56,67,34,21,0,314
SSC10252,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,8
SSC10253,5,0,9,18,31,43,57,69,48,274,0,0,0,0,0,0,0,3,0,11,18,18,36,42,59,51,59,63,34,385,138,245,481,471,602,650,464,363,174,3590
SSC10254,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,12,16,7,12,3,5,3,70
SSC10255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,4,4,9,0,0,0,19
SSC10256,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,0,23,0,5,7,10,23,29,22,7,0,108
SSC10257,0,0,4,8,34,57,109,101,47,359,0,4,0,5,8,21,22,32,14,106,26,18,24,34,42,41,50,43,12,285,173,373,780,839,944,668,546,357,136,4819
SSC10258,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,14,3,7,27,36,30,15,13,3,0,133
SSC10259,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,7,3,0,0,24
SSC10260,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,5,24,15,15,9,0,3,80
SSC10261,0,0,0,0,7,6,5,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,7,5,0,0,24,17,27,72,60,89,96,58,7,8,443
SSC10262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,10,14,0,0,39
SSC10263,0,0,5,3,11,21,25,22,8,96,0,0,0,0,12,8,9,8,3,42,15,14,38,31,35,41,36,13,6,230,272,753,785,973,1295,1123,572,210,47,6027
SSC10264,0,0,10,14,23,58,43,44,21,221,0,0,0,0,0,4,0,3,0,22,32,28,26,33,39,53,45,31,7,287,171,259,474,482,507,571,360,211,75,3105
SSC10265,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,16,4,7,6,9,17,12,17,8,0,80
SSC10266,0,0,3,0,0,3,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,9,3,3,0,30,5,10,44,39,29,68,32,13,5,249
SSC10267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,20,4,3,9,6,20,38,31,12,4,114
SSC10268,0,3,4,7,6,23,34,18,6,94,0,0,0,0,5,5,0,0,0,12,11,8,26,15,22,20,19,11,3,142,78,128,261,268,278,256,165,74,16,1524
SSC10269,0,0,0,0,4,3,9,11,5,31,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,5,11,3,35,27,52,104,93,109,88,88,45,8,611
SSC10270,0,0,3,0,0,11,10,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,19,7,9,12,22,52,54,52,12,0,217
SSC10271,0,0,4,3,0,3,9,9,13,52,0,0,3,3,0,0,0,0,0,15,41,50,170,129,119,96,89,52,27,770,196,623,1726,1553,1440,1158,994,429,194,8300
SSC10272,0,0,0,0,0,3,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,3,0,23,9,4,9,14,14,16,13,8,0,91
SSC10273,0,0,3,5,5,13,19,23,20,93,0,0,0,3,0,0,0,3,0,8,7,3,23,38,46,38,43,25,17,246,76,108,320,477,512,562,416,209,104,2773
SSC10274,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,17,32,10,11,6,3,84
SSC10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,9,0,3,3,3,0,26
SSC10276,7,4,5,12,26,45,63,92,59,315,0,0,0,3,4,7,3,0,0,17,16,15,40,62,48,58,68,81,78,459,178,396,704,755,981,985,842,594,304,5752
SSC10277,0,4,5,3,16,35,43,59,16,192,0,0,0,0,3,3,0,0,0,13,17,15,13,28,31,40,44,83,99,364,185,433,642,768,851,731,598,437,185,4838
SSC10278,0,0,0,3,6,12,9,10,0,50,0,0,0,0,0,0,0,0,0,3,3,4,4,4,7,4,8,6,0,52,37,89,82,114,178,151,121,55,18,850
SSC10279,0,7,14,27,64,162,315,228,69,887,0,6,21,20,41,76,91,102,45,397,42,43,132,124,133,112,117,107,41,856,364,855,2055,1728,1695,1335,1027,708,252,10017
SSC10280,0,0,0,0,3,8,6,5,0,16,0,0,0,0,0,0,0,0,0,0,7,0,3,0,5,3,5,3,0,23,10,20,23,22,33,35,37,15,8,208
SSC10281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,19
SSC10282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9
SSC10283,0,0,0,3,6,10,39,56,42,155,0,0,0,7,5,7,4,7,4,29,7,14,13,19,33,37,80,142,138,496,212,388,504,1083,1282,836,1028,850,494,6677
SSC10284,0,0,0,0,4,9,15,3,3,35,0,0,0,0,0,0,0,0,0,0,3,0,3,3,12,11,11,8,0,54,18,7,38,57,83,126,93,24,9,453
SSC10285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,5,3,0,0,19,3,4,3,12,21,15,16,5,0,79
SSC10286,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,4,3,0,21,0,9,11,14,16,31,30,7,4,122
SSC10287,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,12,5,0,38,4,3,8,14,23,36,38,15,0,136
SSC10288,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,7,0,0,6,10,5,15,26,8,0,78
SSC10289,0,0,0,0,3,3,10,9,3,26,0,0,0,0,0,0,0,0,0,0,3,0,3,10,6,9,9,9,3,60,22,21,37,53,63,108,55,35,11,407
SSC10290,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,21,3,5,6,13,28,27,31,11,0,131
SSC10291,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,4,0,0,0,15,0,11,17,23,14,34,27,14,0,144
SSC10292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,3,7,12,15,3,0,0,52
SSC10293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,20,4,3,11,26,8,22,11,4,3,90
SSC10294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,3,0,0,4,0,0,0,22
SSC10295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13
SSC10296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,4,5,8,3,0,34
SSC10297,0,0,0,3,3,7,9,10,3,42,0,0,0,3,0,0,0,0,0,4,6,3,8,6,18,12,10,4,0,73,78,134,236,358,382,367,208,78,20,1860
SSC10298,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,3,0,22,3,10,20,15,25,41,30,14,4,161
SSC10299,0,16,59,81,95,134,83,82,29,579,4,21,62,50,69,70,48,45,24,390,25,26,72,66,46,47,36,22,18,355,250,719,1769,1167,1117,1020,583,353,124,7096
