SSC_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SSC10052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11
SSC10053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6
SSC10054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,6,3,0,18
SSC10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,0,0,14
SSC10056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,3,0,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,21,20,0,0,45
SSC10057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,4,3,0,0,9
SSC10058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,4,0,0,25
SSC10059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,8,0,3,0,0,6,7,3,0,0,7,5,3,0,0,4,3,0,0,0,6,3,0,0,0,3,0,4,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,3,5,0,0,6,0,0,0,0,0,34,20,9,0,60
SSC10060,0,3,0,0,4,5,0,3,0,11,0,5,0,0,9,0,0,12,0,12,26,3,15,0,46,16,3,21,0,39,95,9,18,0,118,42,16,22,0,79,46,36,19,0,104,28,40,14,3,80,20,36,9,0,61,22,32,4,0,57,36,70,9,0,109,21,40,8,0,65,10,20,0,0,33,0,12,3,0,17,0,17,0,0,19,31,59,21,3,120,12,0,4,0,18,414,390,176,8,995
SSC10061,4,3,3,0,12,3,3,0,0,7,9,0,5,0,14,3,0,7,0,12,11,4,3,0,16,5,4,11,0,20,32,3,14,3,53,27,7,11,0,45,40,14,17,0,73,46,18,23,3,97,36,21,25,10,84,38,24,17,0,79,95,72,38,3,207,99,71,19,0,189,64,83,4,3,156,87,99,20,0,209,246,477,21,5,747,86,84,19,0,186,13,3,0,0,20,943,994,256,40,2244
SSC10062,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,0,3,12,3,3,0,14,13,4,0,0,20,13,11,7,0,28,8,7,6,0,22,3,10,3,0,22,3,11,4,0,19,12,22,5,0,39,8,23,3,0,34,6,25,0,0,32,3,16,0,0,18,14,59,0,0,73,6,29,4,0,45,3,3,0,0,9,123,219,35,0,381
SSC10063,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,3,0,12,4,8,8,0,14,17,0,8,0,27,21,6,4,0,32,14,9,7,0,32,10,13,15,0,45,15,26,6,0,46,9,41,10,0,63,44,74,9,0,119,37,73,8,0,114,14,31,0,0,45,9,19,0,0,35,15,34,0,0,51,20,39,11,0,64,3,4,0,0,9,230,387,95,6,714
SSC10064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5
SSC10065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,13
SSC10066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC10067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,6,3,0,0,0,3,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,10,3,0,33
SSC10068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,4,0,0,0,7,19,0,0,0,16,10,3,3,0,12,16,0,0,0,22,7,0,0,0,7,0,4,0,0,4,7,3,0,0,13,7,4,0,0,10,0,5,0,0,4,3,0,0,0,5,0,0,0,0,3,6,0,0,0,10,7,14,0,0,13,0,0,0,0,0,82,40,13,0,135
SSC10070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,11,0,0,0,0,0,25,10,8,0,38
SSC10071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10072,0,0,0,0,3,3,0,0,0,3,4,0,0,0,3,0,0,3,0,3,4,0,3,0,8,0,0,5,0,4,5,3,3,0,11,8,3,3,0,10,14,4,0,0,22,13,15,5,0,24,11,8,3,0,20,15,3,0,0,20,9,20,4,0,32,11,27,0,0,44,3,14,4,0,20,9,23,0,0,29,22,51,0,0,77,7,26,7,0,45,3,0,0,0,3,141,206,40,0,388
SSC10073,3,0,0,0,3,0,0,0,0,0,3,0,6,0,5,0,0,5,0,5,4,0,6,0,10,7,0,8,0,16,20,0,10,0,31,16,0,6,0,23,25,13,3,0,45,21,17,0,0,39,4,22,0,0,30,12,10,4,0,24,27,29,0,0,60,3,20,0,0,25,3,15,0,0,23,4,7,5,0,13,4,9,3,0,19,9,27,9,0,44,0,3,0,0,7,167,171,68,4,410
SSC10074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,14
SSC10075,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6,6,0,0,0,9,0,0,0,0,4,4,3,0,0,10,0,0,0,0,3,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,3,3,0,10,0,0,0,0,0,36,23,11,0,70
SSC10076,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,0,9,4,0,3,0,10,17,4,5,0,28,6,0,3,0,16,6,5,0,0,8,0,4,0,0,11,0,0,0,0,6,0,3,0,0,4,3,7,0,0,5,4,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,21,3,0,0,0,3,63,45,17,3,130
SSC10077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,0,0,5
SSC10078,0,0,6,0,3,4,0,0,0,7,3,4,4,0,12,0,0,5,0,3,3,4,3,3,16,5,0,16,0,16,23,0,9,4,41,14,12,12,0,35,15,14,17,0,46,13,18,8,0,41,9,14,11,0,34,7,7,3,0,12,17,16,4,3,36,3,9,0,0,16,3,3,0,0,8,0,3,0,0,3,0,4,3,0,8,7,8,9,0,28,3,0,5,0,5,121,122,111,11,363
SSC10079,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,3,7,3,0,0,15,0,0,0,0,4,8,5,0,0,10,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,25,18,13,0,58
SSC10080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SSC10081,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,13,0,0,0,15,3,6,3,0,12,7,6,0,0,17,12,0,0,0,12,3,7,0,0,7,5,4,0,0,14,3,9,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,8,3,0,0,10,3,0,0,0,3,67,46,4,0,121
SSC10082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,3,0,15
SSC10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SSC10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,15,17,0,0,33
SSC10085,23,8,15,5,45,11,3,3,0,16,17,5,31,6,60,3,3,38,0,49,79,20,64,7,170,56,31,124,3,207,241,55,123,9,427,185,81,126,17,408,198,143,110,15,466,226,161,82,11,471,113,177,63,9,363,148,147,45,8,354,281,288,48,3,614,164,205,15,3,383,98,155,0,0,251,44,103,7,0,157,99,171,5,0,271,144,279,66,4,489,36,8,33,3,78,2153,2039,993,99,5283
SSC10086,29,5,17,0,53,9,3,10,4,23,10,3,16,0,31,15,6,8,0,34,43,14,17,3,75,21,25,18,0,68,96,28,26,5,157,57,52,22,3,138,67,85,45,8,203,60,91,35,15,201,36,85,33,6,159,57,80,25,4,169,124,167,38,14,345,63,102,15,13,198,61,88,8,4,162,35,64,6,3,110,61,120,9,0,191,67,161,34,3,266,13,15,6,0,31,932,1202,387,83,2604
SSC10087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10088,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,4,0,13,3,0,0,0,7,32,0,3,0,41,8,3,5,0,16,13,3,0,0,16,7,0,3,0,9,3,3,0,0,8,3,0,0,0,3,3,0,3,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,12,12,0,0,0,11,113,14,18,0,151
SSC10089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,4,0,7,7,0,8,0,13,13,6,0,0,15,11,4,0,0,10,10,0,3,0,15,5,8,3,0,10,3,0,0,0,5,8,6,0,0,12,3,5,0,0,10,3,5,0,0,5,3,3,0,0,9,0,5,0,0,6,8,11,3,0,14,0,0,0,0,3,71,61,25,0,162
SSC10090,24,13,16,0,59,8,5,3,0,10,0,3,16,0,20,3,9,10,0,16,17,10,7,3,41,12,5,24,0,47,38,19,18,0,81,32,22,19,0,82,50,45,33,6,135,42,59,17,9,128,34,53,28,5,117,39,51,14,3,114,126,151,35,6,315,88,93,5,12,195,84,94,7,0,181,74,133,10,0,215,144,392,10,4,549,70,127,21,0,212,5,3,8,0,18,884,1280,317,56,2539
SSC10091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,17
SSC10092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,8
SSC10093,7,0,0,0,5,10,3,3,0,14,0,0,0,0,0,0,0,3,0,3,15,0,0,0,17,8,3,6,0,21,36,3,6,0,48,13,12,10,3,40,13,14,22,0,52,16,25,11,5,52,9,26,7,0,43,19,18,11,0,46,23,67,12,3,103,18,61,3,0,82,6,62,0,0,67,10,44,0,0,57,18,142,0,0,161,13,60,17,0,87,9,3,0,0,13,242,542,113,20,915
SSC10094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,6,0,0,0,0,0,15,0,3,0,20,3,3,0,0,5,11,3,0,0,14,11,0,0,0,9,0,3,0,0,3,7,0,0,0,9,3,4,0,0,9,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,0,0,0,0,0,75,18,6,0,105
SSC10095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,3,0,0,6,4,0,3,0,8,11,6,0,0,12,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,3,5,0,0,9,0,3,0,0,4,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,4,33,26,8,0,70
SSC10096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC10097,8,7,9,0,15,0,5,5,0,9,0,8,12,0,19,0,3,10,0,21,14,13,16,0,41,9,19,26,0,54,26,28,29,3,87,7,33,30,0,74,16,46,22,0,85,16,28,16,3,62,12,32,9,3,61,6,22,5,0,34,4,28,10,3,47,3,23,9,4,36,0,18,3,0,21,0,3,0,0,7,0,9,5,0,12,11,41,28,0,82,7,3,9,3,21,142,377,253,23,789
SSC10098,63,23,30,5,115,28,12,11,3,52,13,12,20,3,49,4,7,24,3,42,85,20,42,9,153,53,28,75,8,165,192,57,77,11,330,139,73,73,23,307,197,159,93,19,473,208,162,66,20,458,164,161,67,16,398,156,158,33,9,363,326,320,67,31,735,213,228,27,12,478,145,196,12,9,359,79,147,11,6,250,144,338,17,7,497,143,229,63,6,437,25,14,9,0,49,2361,2341,817,201,5715
SSC10099,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,8,0,9,0,17,5,3,3,0,9,17,3,3,0,23,10,3,5,0,20,12,9,9,0,24,7,9,0,0,12,4,3,0,0,8,0,3,0,0,8,5,0,0,0,8,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,11,5,0,22,0,0,0,0,0,81,49,33,0,165
SSC10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,4,0,11,0,0,3,0,3,5,3,0,0,5,0,0,0,0,0,5,3,3,0,10,6,8,0,0,16,4,10,0,3,19,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,6,7,3,0,0,8,0,0,0,0,3,34,37,21,3,95
SSC10101,3,0,4,0,5,0,0,4,0,8,3,0,26,0,34,0,3,21,0,26,13,5,32,0,56,11,8,54,0,72,50,7,41,8,107,28,15,33,3,77,33,32,28,3,100,33,26,21,0,81,20,36,14,0,76,17,21,3,0,48,26,43,4,0,76,13,18,0,0,32,7,4,3,0,16,0,4,3,0,6,5,7,3,0,10,22,34,19,0,73,9,6,25,0,43,300,271,350,27,949
SSC10102,3,3,5,0,13,3,0,0,0,3,3,0,0,0,3,0,0,0,0,3,19,0,4,0,22,9,0,23,0,31,49,4,16,0,66,27,18,22,0,64,35,32,22,3,95,45,44,19,0,112,23,38,21,3,84,32,53,10,0,98,52,98,15,0,166,32,103,0,0,138,20,74,0,0,94,7,36,4,0,49,15,94,0,0,113,21,96,14,0,128,3,4,3,0,7,411,700,176,9,1289
SSC10103,5,3,0,0,14,4,4,0,0,8,3,0,0,0,9,3,0,3,0,5,11,3,0,0,13,4,0,3,0,7,21,5,7,0,36,21,7,5,0,42,29,15,11,0,59,27,22,19,3,69,17,24,13,4,56,24,21,13,0,53,25,74,6,3,112,30,69,5,0,99,12,61,0,0,78,10,49,4,0,63,17,94,6,0,116,13,48,15,0,78,3,3,0,0,5,279,518,119,15,933
SSC10104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,3,0,26
SSC10105,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,7,0,0,4,0,8,9,0,3,0,11,4,10,3,0,15,8,4,3,0,13,7,0,0,0,16,6,5,0,0,13,3,7,0,0,13,11,7,3,0,20,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,5,9,0,0,24,5,0,0,0,5,81,56,29,8,164
SSC10106,135,90,67,6,296,37,28,12,4,80,37,52,65,0,157,40,44,63,3,150,140,166,87,13,409,105,237,109,11,456,358,311,122,30,821,203,433,143,17,786,238,522,138,45,937,212,443,85,34,768,146,322,62,9,538,120,271,47,19,457,214,431,63,24,732,93,249,33,4,381,32,128,14,9,183,25,87,8,0,124,27,131,12,3,171,135,479,101,9,718,54,68,36,0,156,2337,4481,1251,245,8314
SSC10107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,6,3,0,0,5,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,16,10,3,0,36
SSC10108,0,0,0,0,6,4,0,0,0,4,3,0,3,0,3,0,0,0,0,3,7,0,0,0,10,7,0,7,0,10,20,3,6,0,29,10,0,7,0,19,22,11,5,0,44,21,9,4,0,42,22,14,4,0,35,18,21,8,0,43,22,37,11,0,68,26,46,3,0,75,17,33,0,0,54,15,28,0,0,43,22,91,4,0,120,19,44,9,0,67,5,0,0,0,3,254,344,74,4,678
SSC10109,6,0,4,0,13,6,4,0,0,11,0,3,3,0,5,0,0,5,0,4,12,5,8,0,27,3,8,12,0,24,35,8,12,0,51,16,16,14,3,41,16,18,8,0,42,16,29,9,3,52,11,21,8,0,39,19,22,3,0,48,18,47,5,3,74,19,27,3,0,46,10,25,0,0,29,0,14,0,0,20,12,40,3,0,48,14,56,15,0,88,3,12,0,0,17,220,345,107,10,682
SSC10110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,3,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,6,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,15,20,5,0,41
