SA2_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
111011206,15,5,6,15,4,16,19,18,29,50,20,48,68,29,49,84,0,0,0,0,0,0,0,0,3,20,43,67,21,63,82,32,68,104,459,529,986,432,509,944,353,392,739,2353,2517,4868,2422,2528,4947,2328,2463,4787
111011207,4,4,7,10,3,0,5,3,9,15,6,20,19,6,12,20,0,0,0,0,0,0,0,0,0,7,12,20,6,21,27,16,16,25,193,183,374,139,165,308,140,129,266,723,768,1493,652,735,1385,656,661,1313
111011208,24,14,17,30,39,21,56,30,58,90,33,64,98,38,70,105,0,0,0,0,0,0,0,4,5,39,80,119,50,78,131,78,91,173,598,637,1234,574,602,1174,456,422,875,3241,3356,6599,3276,3389,6663,3689,3565,7251
111011209,26,13,15,27,18,15,33,39,54,94,29,60,90,51,72,124,0,0,0,0,0,0,0,5,0,50,73,122,44,73,120,71,92,167,562,590,1148,494,521,1016,410,391,802,3198,3324,6522,3239,3419,6656,3447,3571,7020
111011210,13,6,3,8,8,10,16,4,18,27,15,20,33,17,22,36,0,0,0,0,0,0,0,0,0,13,30,37,17,26,40,25,31,57,290,286,573,281,348,624,315,355,669,1237,1250,2486,1211,1346,2561,1298,1423,2719
111011211,0,5,4,6,5,3,10,4,12,13,3,4,11,4,4,12,0,0,0,0,0,0,0,0,0,4,12,13,5,9,10,9,9,19,52,68,114,91,129,220,96,149,243,474,469,944,502,529,1026,545,596,1136
111011212,3,3,11,11,8,7,12,20,18,34,13,29,37,16,22,39,4,0,0,0,0,0,0,0,0,20,19,38,15,33,48,28,26,54,402,379,780,325,350,676,252,254,505,1430,1469,2895,1415,1500,2919,1547,1613,3163
111011213,8,3,5,13,9,3,11,20,35,55,13,25,41,15,33,53,0,0,0,0,0,0,0,0,0,22,40,65,22,33,53,29,36,65,205,213,422,235,187,425,134,125,253,1742,1804,3546,1787,1744,3525,1818,1790,3609
111011214,15,3,11,17,3,3,9,17,29,44,13,24,38,17,45,62,0,0,0,0,0,0,0,0,0,21,34,62,20,37,52,20,48,72,287,279,565,295,327,620,250,253,498,1714,1771,3485,1766,1853,3623,1908,1992,3901
111021215,10,4,6,9,11,3,13,11,25,41,12,28,36,16,24,36,3,0,4,0,5,3,0,0,0,22,35,54,19,38,50,20,27,48,249,254,506,289,356,639,342,363,699,1217,1194,2409,1159,1249,2411,1405,1442,2843
111021216,9,10,12,18,14,10,23,8,26,34,7,33,40,15,17,34,0,0,0,0,0,0,0,0,0,17,32,48,17,37,57,27,30,59,220,211,434,233,202,434,183,177,353,1106,1121,2228,1138,1176,2318,1194,1310,2497
111021217,8,0,14,15,18,16,32,8,17,31,22,37,57,34,48,84,0,0,0,0,0,3,0,0,0,16,21,34,18,47,70,44,67,113,246,262,513,349,367,717,280,288,575,1598,1651,3249,2056,2196,4249,2387,2656,5045
111021218,15,15,22,28,10,21,26,11,34,44,20,46,71,21,38,57,0,0,0,0,0,0,0,0,0,18,47,64,36,70,104,29,52,86,357,370,727,433,467,904,382,441,822,1882,1943,3823,1943,2080,4024,2197,2427,4628
111021219,22,14,9,22,14,4,14,12,35,46,16,34,45,29,32,59,0,0,0,5,0,4,0,0,0,25,42,64,30,46,72,43,38,78,403,404,810,366,465,829,328,315,639,1758,1828,3587,1656,1866,3525,1670,1813,3487
111021220,14,0,4,4,9,6,15,19,25,38,13,25,42,9,20,28,3,0,6,0,0,0,0,0,0,23,33,53,15,26,44,15,30,40,200,167,370,163,179,346,220,172,394,1120,1108,2227,1033,1108,2139,1202,1145,2341
111021221,7,0,3,7,6,4,15,4,13,13,8,10,23,4,17,23,0,0,3,0,0,0,0,0,0,3,15,20,8,14,24,14,27,36,175,156,326,149,149,294,124,110,236,912,953,1864,846,904,1753,962,1028,1982
111031222,14,0,12,14,16,11,27,16,28,45,18,39,55,36,37,70,0,0,0,0,0,0,0,0,0,22,35,55,13,51,64,46,50,95,356,324,675,258,282,534,237,233,470,2088,2131,4220,2240,2353,4592,2518,2604,5122
111031223,7,5,6,9,11,4,16,4,16,24,7,22,27,7,22,30,0,0,0,0,0,0,0,0,0,7,21,32,16,25,38,14,28,40,315,326,635,298,272,568,229,202,435,1166,1204,2370,1137,1102,2238,1114,1167,2279
111031224,11,6,11,15,17,9,27,22,32,59,19,34,51,20,46,65,0,0,0,0,0,0,0,0,0,27,41,67,30,37,70,38,56,89,469,392,866,416,378,791,436,386,823,1797,1769,3567,1793,1865,3660,1906,2011,3918
111031225,18,12,20,27,8,24,31,35,34,72,18,40,58,27,45,66,0,0,0,0,0,0,0,0,0,41,45,86,27,62,85,38,62,102,397,398,793,291,374,663,326,297,629,2477,2553,5026,2499,2592,5093,2667,2706,5378
111031226,17,8,10,21,15,5,22,19,24,44,15,42,60,20,35,53,0,0,0,0,0,0,0,0,0,25,34,57,26,58,83,37,42,81,218,204,422,216,251,463,239,215,451,1826,1779,3601,2149,2226,4375,2726,2787,5518
111031227,20,15,20,28,3,7,15,30,40,67,26,34,57,33,54,88,0,0,0,0,0,9,0,0,3,38,46,91,37,55,93,36,66,102,582,571,1152,495,527,1022,358,320,674,2180,2160,4342,2148,2265,4421,2072,2239,4307
111031228,17,4,6,8,11,16,28,11,39,49,17,34,48,26,39,70,0,0,0,0,0,0,0,0,0,16,57,70,18,36,54,34,60,99,307,278,590,336,345,683,220,218,437,1981,2125,4104,2065,2170,4232,2208,2269,4481
111031229,20,5,10,14,12,17,25,18,33,52,23,33,54,20,41,66,0,4,4,0,0,0,0,0,0,24,52,73,26,47,70,32,59,91,433,342,776,508,430,938,345,294,639,1605,1624,3233,1639,1627,3262,1661,1872,3532
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,7,0,0,0,0,11,11
111031231,20,21,12,38,46,36,83,9,23,32,18,21,40,30,30,62,0,0,0,0,8,8,0,0,0,23,29,56,35,40,78,78,64,144,379,384,761,334,315,651,667,688,1358,2153,2134,4284,2815,2695,5514,2848,2903,5751
111031232,10,0,7,9,5,8,13,5,13,18,14,11,22,15,22,41,0,0,0,4,0,4,0,0,0,15,12,27,16,20,28,15,32,46,192,179,370,447,482,931,248,269,518,688,683,1371,1066,1090,2163,1193,1146,2339
111031233,26,8,8,13,20,28,44,24,59,91,14,54,70,32,66,95,0,0,0,0,0,6,0,0,0,40,76,119,27,70,96,49,95,143,566,670,1241,489,609,1101,426,486,912,2689,2804,5489,2679,2832,5505,2756,3024,5778
111031234,22,10,7,19,16,18,30,14,32,47,19,32,53,24,45,72,0,0,6,0,0,4,0,0,0,19,50,73,35,40,79,38,60,103,416,465,877,421,626,1050,366,497,863,1794,2009,3798,1954,2238,4198,1959,2164,4126
111031235,14,0,9,10,11,11,20,11,28,30,21,21,43,29,26,56,0,0,3,0,0,0,0,0,0,19,34,56,20,31,53,41,41,75,349,246,596,299,250,547,187,148,332,1160,1177,2340,1176,1219,2400,1209,1377,2590
112011236,17,5,11,18,12,9,20,17,34,51,14,31,51,29,50,77,4,0,4,0,0,0,6,0,6,20,49,69,28,43,66,41,61,100,571,615,1183,740,926,1662,591,698,1291,1942,2174,4109,2084,2361,4438,2120,2349,4468
112011237,11,6,6,11,18,9,25,22,41,64,12,49,58,22,42,68,0,0,0,0,0,0,0,0,0,28,48,79,18,54,76,43,56,97,372,384,759,609,602,1212,435,417,848,2154,2259,4417,2438,2540,4975,2481,2498,4978
112011238,8,0,9,7,3,13,14,13,24,36,7,18,25,14,34,42,0,0,0,0,0,0,0,0,0,13,34,48,9,24,33,18,43,59,170,151,317,324,345,670,385,378,757,792,852,1646,901,968,1875,1094,1202,2295
112011239,11,0,10,8,11,11,18,13,34,49,17,24,44,23,40,68,0,0,0,0,0,0,0,0,0,13,41,55,19,36,53,35,48,79,211,221,438,387,401,790,367,401,762,1064,1182,2243,1158,1312,2473,1213,1462,2676
112011240,27,10,16,23,11,16,31,18,41,60,30,47,67,42,72,110,0,0,0,0,0,0,0,0,0,31,58,90,31,59,91,51,87,135,436,374,812,763,771,1530,477,491,965,1292,1286,2578,1547,1638,3183,1447,1667,3112
112011241,10,3,3,7,6,0,3,6,12,17,3,8,9,3,4,14,0,0,0,0,0,0,0,0,0,6,16,24,3,7,17,10,8,17,144,152,300,256,266,523,292,260,549,648,655,1305,700,778,1478,758,797,1556
112011242,8,6,4,11,10,3,9,12,28,38,13,18,32,20,33,57,0,0,0,0,0,0,0,0,0,15,37,50,21,22,42,25,43,68,163,153,321,225,198,423,225,213,439,1095,1205,2306,1138,1200,2342,1335,1361,2703
112011243,13,5,13,19,5,4,12,18,36,56,11,41,52,16,47,63,0,0,3,0,0,0,0,0,0,26,45,74,20,53,70,18,56,78,297,266,568,564,558,1115,570,582,1152,1141,1260,2401,1304,1398,2703,1382,1512,2902
112021244,9,8,6,14,3,0,5,13,34,40,11,30,35,12,19,37,0,0,0,0,0,0,0,4,4,15,37,53,10,36,51,19,27,47,443,454,897,487,514,1003,569,564,1129,1635,1783,3417,1726,1894,3617,1789,1907,3698
112021245,10,6,6,14,4,4,5,9,16,27,7,11,21,0,9,9,0,0,0,0,0,0,0,0,0,10,21,36,8,24,34,4,14,14,293,225,512,398,341,738,468,428,888,1013,1074,2082,1023,1052,2070,1084,1153,2239
112021246,14,6,8,16,12,9,22,20,38,64,17,38,46,20,31,55,0,0,0,0,0,0,0,0,0,29,53,76,24,44,64,32,44,73,292,320,616,450,522,976,332,396,729,1795,2031,3826,1892,2192,4087,1825,2011,3833
112021247,5,0,6,4,4,6,10,8,10,17,7,15,24,3,14,23,0,0,0,0,0,0,0,0,0,8,17,30,8,22,32,11,17,35,244,249,495,383,351,737,379,407,781,1000,1099,2102,1037,1086,2121,1010,1164,2170
112021248,25,14,11,23,16,17,37,24,44,68,15,40,60,31,41,69,0,0,3,0,3,3,0,0,0,43,65,98,33,54,87,50,60,107,472,453,926,695,673,1367,602,582,1184,2431,2609,5043,2440,2616,5055,2290,2388,4670
112021249,10,16,8,16,13,18,35,21,40,63,14,30,47,23,36,60,0,0,5,0,0,0,0,0,0,25,49,79,32,39,70,37,53,90,478,387,861,683,692,1368,741,693,1435,2313,2373,4684,2294,2394,4683,2405,2403,4807
112031250,18,9,8,19,7,17,25,12,31,40,18,28,47,20,45,70,0,0,0,0,0,0,0,0,5,10,40,57,26,39,62,31,68,92,394,453,849,568,609,1184,379,399,777,1540,1709,3250,1948,2024,3977,2047,2138,4183
112031251,14,5,11,19,9,11,17,10,20,25,20,28,49,16,31,40,0,0,0,0,0,0,0,0,0,13,30,44,25,44,63,23,40,64,282,304,589,374,477,852,334,417,746,1119,1301,2420,1266,1519,2786,1310,1564,2875
112031252,15,5,8,13,6,7,9,9,31,41,8,15,18,10,30,46,5,0,5,0,0,0,0,0,0,21,40,60,10,25,36,19,28,48,325,347,668,572,518,1090,634,571,1202,1349,1486,2833,1458,1542,3004,1588,1616,3202
112031253,16,5,5,17,5,10,15,19,45,58,23,29,51,31,48,76,0,0,0,0,0,0,4,0,3,21,45,75,26,40,69,33,65,98,391,327,720,514,529,1043,482,502,988,1799,1828,3629,1910,2151,4065,2053,2278,4337
112031254,39,11,13,28,16,28,38,34,39,67,22,44,68,28,64,91,0,0,0,0,0,0,0,0,0,39,64,108,37,59,94,41,92,138,730,840,1568,901,992,1891,891,918,1810,2188,2501,4690,2408,2589,5000,2476,2814,5287
112031550,12,10,11,17,9,24,27,18,37,56,15,27,38,29,37,62,0,0,0,0,3,3,0,0,0,24,47,71,18,39,57,38,58,95,392,478,876,403,498,900,376,412,797,1817,2112,3928,1809,2042,3851,1990,2123,4114
112031551,0,0,0,0,0,3,4,5,12,12,0,7,11,7,14,20,0,0,0,0,0,0,4,0,6,6,9,17,0,7,13,7,15,26,69,63,134,78,68,146,74,53,127,485,492,970,493,517,1010,511,532,1045
112031552,25,8,5,16,4,12,15,10,17,28,6,13,15,10,24,34,0,0,0,0,0,0,0,0,0,25,26,53,11,17,32,14,32,50,336,378,716,306,363,676,246,305,547,925,1038,1967,879,1052,1934,917,1026,1938
113011256,38,13,18,30,33,31,57,23,39,63,28,51,82,26,55,83,0,0,0,0,6,9,3,0,4,42,60,104,40,75,117,59,85,147,899,780,1676,986,1041,2027,753,729,1486,2816,2773,5582,2921,3022,5942,2932,3018,5947
113011257,11,7,11,14,9,3,6,5,25,36,7,30,37,15,36,52,0,0,0,0,0,0,6,5,5,13,35,47,13,38,51,23,41,63,431,385,819,744,662,1405,807,708,1517,1960,1819,3774,2116,2027,4148,2088,2068,4157
113011258,15,4,8,6,5,6,12,3,15,13,8,6,19,11,15,31,0,0,0,0,3,4,0,0,0,8,17,29,12,16,27,19,25,42,396,446,837,507,520,1027,377,384,764,1655,1773,3430,1609,1756,3365,1578,1699,3277
113011259,3,4,0,6,10,0,11,9,10,22,4,7,14,4,7,9,0,0,0,0,0,0,0,0,0,13,16,28,3,11,20,16,12,26,263,284,548,350,382,737,308,278,587,870,956,1824,886,990,1878,867,942,1808
113021260,5,3,5,5,3,0,4,0,8,14,0,9,5,0,17,22,0,0,0,0,0,0,0,0,0,0,11,13,0,9,15,8,17,25,235,96,329,315,154,472,275,125,401,545,435,978,579,458,1037,574,486,1060
113021261,4,0,4,5,4,5,5,0,5,11,8,8,9,7,26,36,0,0,0,0,0,0,0,0,0,9,11,17,5,9,14,13,37,43,211,234,447,346,369,718,225,234,460,837,916,1754,917,1044,1960,870,1010,1875
113021262,9,6,4,12,0,0,0,4,10,12,5,4,10,3,11,12,0,0,0,0,0,0,0,0,0,5,14,23,7,14,16,6,12,18,137,105,243,224,205,424,217,210,423,645,601,1243,687,669,1358,684,693,1378
113031263,6,4,5,13,3,3,12,3,10,12,3,11,12,5,9,13,0,0,0,0,0,0,0,0,0,7,12,21,11,16,27,9,19,23,300,301,604,324,311,629,266,253,515,1010,1086,2093,991,1016,2011,960,968,1926
113031264,5,5,3,8,0,0,0,5,4,3,0,0,4,0,8,5,0,0,0,0,0,0,0,0,0,6,0,13,4,4,10,7,8,11,110,99,207,151,146,302,213,190,402,515,497,1010,539,524,1060,570,551,1121
113031265,7,0,0,9,4,9,15,3,12,20,4,14,14,8,10,17,0,0,0,0,0,0,0,0,0,3,18,23,3,19,26,13,16,28,940,170,1112,1150,287,1434,1003,181,1187,1516,758,2278,1667,872,2539,1562,799,2359
113031266,7,7,0,6,0,5,9,4,8,18,5,12,14,10,11,19,0,0,0,0,0,0,0,0,0,15,13,25,10,17,26,11,17,26,174,180,359,275,258,538,187,202,389,869,875,1747,961,935,1891,851,892,1749
113031267,17,5,14,23,14,22,39,16,41,59,23,43,72,24,44,70,0,0,0,5,0,5,0,0,0,27,53,74,34,58,94,38,63,103,373,368,742,417,428,846,335,335,670,2370,2549,4917,2442,2606,5046,2437,2700,5132
113031268,3,20,4,23,11,3,19,5,4,13,4,7,15,22,11,27,0,0,0,0,0,0,0,0,0,8,9,17,25,8,36,30,16,51,87,89,180,130,117,251,138,174,313,673,901,1573,845,1056,1903,1017,1327,2342
113031269,18,24,14,40,31,22,52,35,57,88,17,55,72,42,62,109,3,0,7,0,0,4,0,0,0,47,61,110,46,71,111,77,90,169,491,529,1027,606,629,1231,582,635,1213,3254,3481,6735,3197,3505,6702,3497,3722,7221
113031270,10,41,11,54,18,14,35,17,26,38,29,27,53,10,30,37,0,0,4,0,0,0,0,0,0,25,31,51,69,40,102,29,42,72,392,442,830,535,523,1059,445,426,871,1696,1922,3623,1778,1888,3671,1580,1770,3357
113031271,73,44,21,61,49,29,79,10,40,53,11,23,30,33,40,67,5,0,5,0,0,0,0,0,0,75,50,128,57,47,100,81,64,146,380,378,757,687,709,1396,721,607,1335,2225,2211,4446,2376,2552,4933,2884,2932,5816
114011272,3,4,9,10,4,9,11,12,20,36,15,14,29,11,16,29,0,0,0,0,0,0,0,0,0,12,27,39,18,24,46,11,26,36,236,241,478,388,399,785,277,269,544,1021,1068,2091,1096,1133,2225,1075,1108,2182
114011273,9,3,4,11,8,3,10,3,9,11,0,11,16,4,15,20,0,0,0,0,0,0,0,0,0,11,12,20,8,16,25,13,18,27,154,134,291,163,142,297,75,81,154,553,542,1093,514,493,1013,381,407,788
114011274,8,0,0,0,6,7,10,5,13,13,3,9,11,0,10,11,0,0,0,0,0,0,0,0,0,9,16,18,3,10,11,8,11,24,169,164,333,238,219,459,121,115,236,568,564,1135,591,579,1172,528,524,1048
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,7,0,9,5,4,3,0,12,11,8,7,19,6,8,16
114011276,0,0,0,0,0,5,7,4,15,19,3,12,18,8,14,20,0,0,0,0,0,0,0,0,0,4,16,15,3,15,21,12,18,30,190,192,377,155,152,309,127,121,240,475,525,998,465,484,956,515,586,1105
114011277,26,10,7,20,22,7,32,20,46,70,16,39,54,24,40,68,0,0,0,3,0,3,0,0,0,31,64,95,26,51,82,45,52,97,449,430,877,600,607,1213,446,449,892,2224,2285,4510,2238,2365,4603,2115,2250,4371
114011278,16,14,16,31,23,21,48,23,57,83,22,49,71,25,57,79,0,0,0,0,0,0,4,0,5,32,70,102,41,65,105,48,80,130,1385,906,2284,1550,960,2512,1635,861,2499,3219,2907,6125,3518,3177,6691,4009,3465,7474
114011279,14,9,15,29,12,9,23,12,28,40,11,32,45,10,28,40,0,4,4,0,0,0,0,0,5,20,36,59,25,48,71,22,42,61,473,496,970,512,556,1069,506,492,996,1677,1827,3508,1750,1911,3667,1817,1895,3707
114011280,0,0,3,3,0,0,0,3,7,9,3,7,7,5,4,7,0,0,0,0,0,0,0,0,0,3,7,9,3,9,6,5,4,7,116,119,240,162,152,315,190,213,412,393,418,808,404,398,807,458,487,944
114011281,10,4,0,6,3,0,3,6,8,13,5,5,12,5,12,13,0,0,0,0,0,0,0,0,0,12,10,21,6,7,12,9,12,23,117,94,214,120,112,238,153,125,281,463,488,946,478,474,954,538,504,1042
114011282,19,8,8,13,10,7,17,10,39,48,16,39,52,15,36,50,0,0,0,0,0,0,0,0,0,17,49,65,22,45,68,24,47,67,471,545,1015,562,706,1265,495,501,995,1757,1997,3755,1854,2087,3942,1964,2078,4045
114011283,7,4,6,4,0,0,10,4,8,12,0,12,15,4,9,22,0,0,0,0,0,0,0,0,0,8,11,17,7,21,23,11,16,26,112,119,235,251,243,486,206,185,395,556,526,1081,633,672,1307,647,630,1283
114021284,9,6,11,22,14,6,21,10,46,59,20,37,57,13,21,36,0,0,0,0,0,0,0,0,0,17,55,71,23,54,77,21,28,50,323,344,670,382,445,830,318,400,716,1614,1649,3264,1601,1750,3350,1602,1769,3375
114021285,14,4,3,5,3,5,10,10,16,26,13,17,25,0,16,18,0,0,0,0,0,0,0,0,0,19,22,40,13,18,32,10,24,32,178,147,323,197,179,375,112,96,209,919,911,1826,915,937,1855,885,931,1809
114021286,5,4,7,13,8,13,28,6,24,28,6,39,50,19,30,48,5,0,6,0,0,0,0,0,0,11,28,33,14,46,64,29,42,74,267,295,564,379,446,828,218,243,463,1085,1408,2489,1169,1567,2731,1319,1579,2899
114021287,17,0,20,21,12,17,33,12,30,40,11,27,39,12,34,45,0,0,0,0,0,0,0,0,0,22,35,59,10,49,63,27,51,77,215,277,498,324,357,685,316,344,662,1226,1350,2572,1411,1485,2899,1452,1575,3027
114021288,4,0,7,7,0,4,4,10,10,16,0,7,12,6,9,10,0,0,0,0,0,0,0,0,0,10,7,21,3,10,17,4,12,11,89,94,183,190,149,339,117,119,236,458,497,955,565,546,1108,532,539,1068
114021289,4,4,5,11,8,6,17,9,16,27,6,14,20,5,20,28,0,0,0,0,0,0,0,0,0,8,20,31,8,22,27,17,29,46,183,179,360,246,269,517,224,231,459,808,850,1659,864,925,1792,883,998,1883
115011290,30,24,32,53,31,33,63,29,64,97,42,59,95,61,86,148,0,0,0,0,0,0,0,0,0,39,88,125,60,93,159,91,124,210,382,391,771,363,431,793,296,304,599,3085,3075,6163,3370,3431,6796,3825,3839,7671
115011291,147,69,111,174,31,29,55,21,52,77,31,53,80,39,51,92,4,0,4,0,4,4,0,0,0,72,151,224,94,156,258,71,77,147,299,308,605,272,283,557,273,271,544,3055,3158,6219,3241,3299,6540,3397,3348,6743
115011294,5,0,0,5,0,3,7,15,11,29,13,12,27,7,16,22,0,0,0,0,0,0,0,0,0,13,15,34,17,17,31,8,15,24,112,103,219,99,118,214,57,76,132,940,887,1835,960,941,1897,937,929,1864
115011296,6,16,13,24,12,15,25,26,28,53,29,28,57,23,37,62,6,7,3,0,0,0,0,0,0,30,41,68,43,36,79,34,50,85,156,175,333,145,166,309,113,122,235,1986,1991,3981,1976,1889,3867,1943,1826,3767
115011553,16,10,7,19,11,8,21,12,28,41,17,22,35,18,22,45,0,0,0,0,0,0,0,0,0,22,36,59,27,30,58,27,38,59,153,184,339,111,144,259,91,95,188,1066,1117,2190,1147,1192,2340,1205,1270,2472
115011554,0,4,0,3,6,4,5,8,11,16,3,8,16,8,4,19,0,0,0,0,0,0,0,0,0,5,11,21,12,12,21,13,9,22,133,229,355,223,448,670,166,282,444,842,921,1765,876,1098,1978,846,915,1762
115011555,11,16,9,22,11,12,22,22,29,56,28,40,63,22,33,53,0,0,0,0,0,0,0,0,0,35,33,64,40,48,87,32,46,74,218,212,429,182,218,400,160,152,310,1839,1757,3590,1895,1859,3754,1949,1911,3865
115011556,13,8,17,21,13,13,26,14,31,48,18,33,55,31,40,71,0,0,0,0,0,0,0,0,0,24,39,64,22,49,76,39,53,98,156,169,324,177,160,339,117,141,263,1309,1347,2661,1498,1504,3003,1602,1688,3294
115011557,5,0,3,10,5,8,13,5,21,29,3,12,19,10,9,21,0,0,0,0,0,0,0,0,0,12,23,30,7,20,26,15,19,32,97,87,191,70,77,154,48,27,74,885,908,1794,903,890,1794,804,832,1633
115011558,15,13,11,26,31,21,50,36,49,82,38,59,90,47,37,83,0,0,0,0,3,3,0,0,0,41,59,99,47,74,117,71,64,137,281,270,558,239,270,509,214,311,529,3212,3079,6299,3125,2958,6085,3234,3073,6309
115011621,35,15,23,34,19,17,37,23,63,89,26,41,71,37,44,74,0,0,0,4,0,4,0,0,0,43,75,116,41,65,102,52,60,114,285,257,544,270,253,521,162,147,313,2883,2977,5854,3002,3050,6052,2977,3017,5998
115011622,0,14,16,33,20,20,44,6,4,12,6,20,22,15,43,64,0,0,0,0,0,0,0,6,6,8,4,12,18,35,57,38,66,106,54,44,94,104,94,205,147,209,354,387,356,742,864,895,1753,1813,1935,3742
115021297,24,14,18,32,19,19,40,21,63,83,21,55,80,34,37,70,0,0,0,0,3,3,0,3,0,29,77,110,39,81,115,54,57,110,432,455,879,534,568,1102,428,398,824,3176,3202,6379,3373,3265,6637,3526,3377,6907
115021298,11,8,0,6,16,11,23,7,7,13,8,12,22,13,12,26,0,0,0,0,0,0,0,4,4,8,12,27,13,21,32,24,29,54,96,120,217,114,123,238,118,112,226,753,794,1538,797,792,1589,803,781,1583
115031299,5,0,0,0,4,0,6,4,8,13,4,10,16,0,3,3,0,0,0,0,0,0,0,0,0,8,9,18,4,15,17,7,6,9,225,166,389,198,199,402,158,118,274,513,432,941,409,456,863,400,389,792
115031300,15,13,13,22,14,19,34,34,60,96,31,41,70,23,56,71,0,0,0,0,0,0,0,0,0,36,80,116,38,55,98,34,74,105,719,633,1349,720,672,1387,348,293,639,3484,3486,6972,3360,3411,6774,3089,3104,6194
115041301,8,6,5,13,7,11,17,5,28,29,12,28,42,10,17,20,0,0,0,0,0,0,0,0,0,11,32,38,17,31,49,18,24,41,249,242,490,267,258,526,232,216,450,1368,1388,2753,1584,1581,3169,1708,1676,3385
115041623,6,0,3,5,14,4,16,0,5,0,0,7,7,24,40,65,0,0,0,0,0,0,0,0,0,5,5,4,0,11,6,37,44,81,50,52,101,24,30,55,134,133,266,236,230,467,180,183,366,1594,1786,3378
115041624,0,0,9,5,24,24,48,0,7,7,5,14,19,39,44,79,0,0,0,0,0,0,0,0,0,0,3,3,10,18,25,64,67,133,47,35,82,75,106,185,349,274,623,310,298,609,808,838,1641,3177,3189,6367
115041625,17,14,22,36,19,20,36,28,48,71,24,47,65,24,53,76,0,3,3,4,0,4,0,0,0,33,68,97,39,66,108,44,74,112,364,321,688,256,265,520,146,126,272,2847,2749,5592,3026,3040,6066,3068,3023,6090
116011303,110,55,51,108,105,119,228,50,77,119,49,81,131,76,94,170,0,0,0,3,5,7,3,0,3,92,140,231,111,135,241,184,221,401,551,548,1104,524,553,1074,574,532,1104,2380,2401,4788,2473,2493,4970,2735,2822,5557
116011304,40,40,51,90,116,76,199,37,57,90,35,68,97,72,93,167,0,0,0,3,6,4,0,3,6,59,73,136,75,115,188,197,180,369,582,542,1120,469,415,882,626,556,1185,2650,2544,5194,2731,2688,5426,3343,3295,6641
116011306,57,42,44,90,86,61,141,41,53,90,43,58,102,56,79,132,3,4,7,0,3,5,6,0,6,73,78,156,88,110,197,140,135,280,698,629,1327,540,590,1130,633,668,1310,3281,3291,6569,3535,3585,7120,3784,3830,7612
116011307,52,31,37,71,44,43,88,34,63,97,40,73,109,64,64,126,0,6,6,0,0,4,0,7,7,51,104,151,69,113,179,109,111,221,670,655,1323,674,721,1400,690,651,1342,3529,3578,7107,3617,3736,7354,3877,3915,7793
116011560,46,23,31,54,62,33,96,20,32,53,31,42,72,36,50,90,0,0,0,0,0,0,0,0,0,46,51,97,54,73,126,101,86,184,372,371,742,369,380,748,370,363,729,1809,1918,3729,1989,2004,3990,2108,2056,4166
