SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
125031484,55,3396,5,26,16,172,0,224,1328,9,21,37,4,1403,146,12,0,48,0,200,28,9,4,19,0,63,884,267,162,1310,46,2675,500,16,42,10,9,563,30,0,3,13,0,53,74,22,14,96,6,208,100,12,10,70,0,192,20,3,0,4,0,38,542,13,12,4,5,576,99,53,29,479,8,672,365,75,26,165,7,636,64,0,3,0,0,69,2809,753,239,464,25,4285,20,0,0,3,0,24,125,26,12,55,0,219,135,29,9,7,4,186,45,15,16,3,0,81,70,12,4,17,0,112,52,10,4,15,0,82,189,23,8,11,0,234,96,43,25,333,10,509,33,4,0,3,0,44,11,7,6,5,3,28,99,3,8,8,0,113,38,0,0,0,0,45,333,3,8,0,0,343,9,4,0,14,0,34,7353,322,212,249,59,8205,374,23,21,53,1662,2132,14997,1636,784,3637,1879,22929
125031486,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,0,10
125031487,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
125031713,30,3647,7,9,6,140,4,168,602,5,18,17,5,643,306,21,28,92,0,449,41,15,9,26,0,86,594,261,182,1707,25,2781,297,8,33,10,0,348,35,3,4,15,0,59,88,31,16,123,4,260,317,49,23,162,6,559,17,9,0,12,0,38,501,16,10,11,0,539,162,78,32,661,6,934,510,138,60,341,5,1054,46,0,0,0,0,53,1579,408,148,638,11,2791,12,3,4,13,0,34,569,68,35,247,6,927,84,13,22,0,0,121,46,20,15,10,0,82,82,11,6,18,0,117,46,8,12,19,0,81,76,10,9,9,0,105,103,51,36,373,6,568,69,11,3,8,0,93,28,8,5,3,0,45,99,7,0,14,0,113,47,0,3,0,0,53,122,4,4,6,0,136,18,3,9,18,0,47,2784,287,153,288,17,3528,141,16,8,52,729,953,8570,1357,737,5142,840,16645
125031714,28,2569,5,9,3,105,4,128,2136,11,21,24,17,2204,275,17,9,34,5,327,14,9,6,17,0,45,830,195,97,763,30,1922,530,3,24,3,5,572,40,0,8,9,0,53,78,15,8,68,0,170,156,19,15,55,0,234,20,7,0,0,0,27,1141,3,3,0,0,1153,88,36,13,268,9,414,296,63,26,104,6,500,120,0,0,0,0,120,2514,465,257,507,10,3764,20,3,4,0,0,31,97,16,7,55,0,183,94,9,7,3,0,115,40,3,10,4,0,60,63,6,4,11,0,87,48,10,0,6,4,66,145,10,8,8,0,176,75,36,22,160,3,299,137,11,8,8,0,156,25,0,8,0,0,34,128,7,0,9,6,154,64,4,0,0,0,69,219,6,10,0,0,242,7,9,4,4,0,18,8313,335,158,184,80,9067,421,36,12,30,2152,2657,17128,1194,686,2462,2338,23806
125031715,20,1961,5,12,7,77,0,107,579,30,19,27,0,658,105,20,15,67,0,205,22,8,0,11,0,49,304,174,102,944,19,1536,397,14,38,8,0,456,15,0,0,10,0,26,55,21,17,65,0,155,133,42,11,81,0,277,3,6,0,13,0,18,943,18,8,12,0,983,105,43,28,372,3,547,269,103,26,264,8,663,52,0,13,0,0,65,574,159,57,182,7,970,21,5,4,3,0,32,397,77,26,170,0,677,75,14,7,4,0,101,37,6,7,5,0,57,49,9,3,18,0,82,32,0,0,4,0,40,62,16,0,0,0,83,70,34,20,199,0,324,27,3,4,13,0,51,8,6,4,0,0,17,76,4,14,19,3,113,76,0,6,0,0,84,87,9,0,10,0,108,9,3,0,10,0,17,2277,216,129,142,11,2773,89,0,10,30,487,622,6364,843,479,2657,548,10893
125031716,7,1044,0,0,4,36,4,41,371,10,5,9,0,395,31,0,0,9,0,44,18,0,3,4,0,25,274,69,52,462,7,859,203,0,5,0,0,211,15,0,0,3,0,21,27,0,3,25,3,55,38,6,0,18,0,66,11,3,0,8,0,21,533,4,8,0,0,550,35,11,18,146,0,217,143,23,9,66,0,239,44,0,0,0,0,44,1039,199,113,185,6,1545,4,0,0,0,0,4,124,17,12,45,5,198,65,6,5,0,0,75,7,0,0,0,0,15,19,0,3,9,0,33,22,3,0,3,0,33,39,6,3,0,0,52,35,15,9,91,3,148,17,0,0,6,0,21,5,0,0,0,0,11,37,0,5,0,0,48,42,3,0,0,0,47,61,3,6,0,0,71,9,7,0,5,0,14,1769,101,63,46,5,1981,118,9,0,20,505,653,4807,444,297,1219,544,7305
125041489,30,3048,16,16,14,170,5,214,2778,23,71,43,18,2930,86,13,4,15,4,119,52,16,22,33,0,121,891,324,263,1712,42,3229,778,20,76,16,3,891,57,6,9,19,0,87,109,20,22,163,4,318,184,31,9,76,0,299,38,4,0,3,0,46,3361,17,21,14,4,3410,199,91,67,711,4,1077,193,81,49,157,3,488,502,5,11,4,0,523,737,107,80,228,5,1150,16,0,0,4,0,24,50,24,15,65,0,154,94,8,11,3,0,111,65,7,11,11,0,94,131,12,18,25,0,188,109,4,6,9,0,131,47,10,3,5,0,64,213,90,44,497,0,849,123,8,11,19,0,166,44,6,3,3,0,59,136,8,5,6,4,161,88,3,0,3,0,102,229,6,14,3,0,255,21,5,4,28,0,60,5374,249,189,205,27,6042,260,3,4,39,1458,1767,15528,956,838,3970,1585,22878
125041490,3,1876,4,0,0,30,5,35,1830,23,58,26,8,1944,43,3,0,21,0,72,33,21,5,18,0,66,411,212,146,1108,4,1883,76,0,3,3,0,86,16,0,0,18,0,32,61,15,12,76,0,166,73,14,14,45,0,145,20,9,3,11,0,40,358,3,8,0,0,375,67,51,30,456,7,613,130,32,26,122,0,306,428,10,11,4,4,457,148,41,31,64,0,292,0,0,0,0,0,4,22,5,3,7,0,36,8,0,0,0,0,16,9,14,11,3,0,40,39,5,3,11,0,60,24,0,8,0,0,32,10,0,4,0,0,13,84,68,55,375,0,588,18,0,0,11,0,26,12,11,0,0,0,21,25,0,3,4,0,34,62,3,3,4,0,70,75,5,9,4,0,90,21,6,4,16,0,46,941,86,97,102,10,1230,48,4,0,17,195,261,4665,534,440,2589,223,8451
125041491,13,3274,10,23,7,115,4,152,1556,22,55,33,5,1669,58,19,5,26,0,108,58,30,10,28,0,134,765,333,242,1912,23,3267,579,31,42,0,0,655,47,8,3,14,0,65,77,26,15,141,4,264,110,26,14,74,0,225,27,4,4,8,0,41,3942,25,11,4,8,3988,183,78,60,763,5,1087,214,78,39,195,0,525,473,7,8,8,4,508,298,82,51,159,4,590,14,0,0,0,0,24,56,23,14,70,0,155,58,16,7,6,0,92,51,31,8,17,0,108,91,14,12,30,0,145,69,10,8,11,0,97,33,7,6,0,0,42,159,91,55,605,0,915,52,6,5,8,0,69,67,10,12,0,0,90,93,13,9,7,0,126,133,9,14,11,3,166,108,0,8,3,0,121,14,6,0,27,0,45,4793,195,141,211,18,5356,184,4,8,36,946,1178,13122,997,720,4409,1029,20275
125041493,32,4570,9,26,18,281,3,339,1485,17,48,35,9,1594,117,14,13,31,0,178,83,20,17,37,0,163,1020,387,276,2539,37,4256,590,7,54,17,0,672,35,12,10,32,0,92,93,34,21,227,0,368,145,24,8,87,0,265,35,17,0,25,0,74,3144,20,11,7,8,3187,232,96,100,988,4,1419,285,66,56,237,6,642,378,8,5,3,0,396,677,141,47,244,6,1108,19,5,0,10,0,31,214,37,30,106,0,386,128,26,18,0,0,170,59,23,27,17,0,126,108,9,7,33,0,163,52,0,4,19,0,77,129,27,0,0,0,158,221,82,82,648,6,1046,60,0,3,6,0,74,38,16,8,0,0,62,102,6,6,10,0,129,318,5,8,3,0,330,136,6,3,3,4,155,23,9,3,40,0,75,4857,202,176,204,11,5447,220,9,9,39,1069,1344,13495,1120,856,6211,1173,22853
125041494,18,3217,0,4,0,80,0,88,953,15,52,47,5,1079,89,17,7,25,0,138,42,16,10,43,0,114,606,328,218,1880,18,3049,160,9,29,7,0,198,30,7,0,19,0,56,77,21,29,149,6,273,105,34,13,78,0,231,25,9,0,7,0,44,560,18,9,4,0,595,174,71,70,708,4,1032,218,62,32,189,0,503,213,3,12,0,0,232,364,104,49,192,5,708,8,0,0,10,0,14,73,30,12,86,0,201,22,5,8,3,0,43,26,25,14,9,0,76,57,13,6,40,0,112,57,3,0,9,0,72,8,0,0,0,0,13,134,78,60,523,6,801,31,4,6,14,0,55,48,16,5,3,0,69,38,0,4,16,0,58,62,0,7,4,0,68,61,9,9,10,0,83,18,4,6,28,0,59,1249,132,116,184,4,1688,69,8,3,25,147,244,4953,855,646,4555,192,11199
125041588,9,1267,8,3,5,75,0,96,492,8,13,11,5,533,42,11,6,4,0,63,19,10,0,7,0,40,590,117,55,674,11,1444,239,3,9,0,0,251,16,0,5,3,0,28,42,8,0,38,0,92,78,8,3,23,0,116,16,5,0,0,0,28,4018,9,7,0,7,4039,57,21,10,231,0,329,122,10,9,62,0,202,71,0,0,0,0,71,235,46,17,60,0,365,0,0,0,0,0,5,296,29,15,55,0,398,34,4,3,4,0,44,31,8,3,0,0,52,32,0,0,0,0,42,25,0,4,4,0,29,34,0,0,0,0,34,51,20,15,161,0,249,32,0,0,0,0,33,15,0,0,0,0,19,56,0,0,4,0,56,383,3,0,0,0,389,46,4,3,0,0,57,7,5,0,3,0,20,4583,82,53,72,24,4812,162,6,0,19,865,1049,10920,360,219,1520,918,13939
125041589,32,1522,9,10,10,92,3,129,1392,4,19,6,0,1421,53,12,8,16,0,88,14,13,4,8,0,44,784,130,77,657,27,1679,475,0,26,4,0,512,29,0,0,9,0,40,46,8,12,57,0,124,108,5,5,38,4,157,13,0,0,0,0,17,7091,10,8,3,7,7120,81,39,20,271,5,417,116,34,9,86,12,255,150,4,10,0,0,170,498,86,56,132,5,773,3,0,0,0,0,3,86,6,12,28,0,136,57,13,3,5,4,81,34,11,6,4,0,52,33,3,0,8,4,49,31,0,3,5,0,42,63,4,0,0,0,72,62,32,14,173,3,279,29,0,0,8,0,44,10,4,0,0,0,15,60,0,0,0,0,65,318,0,0,3,0,325,140,3,5,0,0,143,8,3,4,16,0,28,6747,93,63,80,30,7009,339,3,3,9,1486,1840,17558,422,305,1673,1608,21568
125041717,0,519,4,0,0,33,0,37,1783,6,14,12,8,1830,28,0,5,0,0,30,18,0,0,4,0,29,440,57,52,297,8,854,364,3,18,5,0,388,13,0,0,4,0,15,36,7,3,30,0,77,17,8,7,7,0,27,3,0,0,4,0,9,3943,8,3,0,6,3955,48,16,12,116,0,190,53,15,6,38,0,117,128,0,5,0,0,135,67,0,8,10,0,88,8,6,0,0,0,10,11,5,0,11,0,27,27,0,0,0,0,28,16,0,0,0,0,20,22,0,0,3,0,21,17,0,0,0,0,25,15,4,4,0,0,25,37,14,8,75,4,135,26,0,6,0,0,27,3,0,0,0,0,3,49,0,0,0,0,49,44,0,0,0,0,48,123,5,0,5,0,134,7,0,0,10,0,17,3631,60,49,25,11,3767,177,0,3,0,735,914,10336,164,166,616,779,12062
125041718,7,674,3,5,6,42,0,52,1325,12,28,10,11,1384,27,0,7,4,0,37,15,10,4,3,0,31,395,34,55,282,13,783,268,7,11,3,0,286,11,0,5,0,0,17,30,8,0,18,0,58,59,8,0,10,0,75,11,3,0,0,0,11,2698,0,4,0,3,2706,30,18,13,107,0,171,32,16,9,20,0,75,113,4,0,0,0,118,266,38,19,41,0,361,0,0,0,0,0,3,14,5,0,10,0,25,15,9,0,3,0,30,16,8,3,0,0,30,20,4,0,0,0,23,16,0,4,0,0,16,19,0,0,6,0,21,15,20,3,70,0,115,33,0,0,0,0,34,8,6,0,0,0,12,35,0,0,0,0,35,33,0,0,0,0,33,96,4,8,0,0,110,0,0,0,0,0,4,3079,62,35,40,24,3244,146,3,0,5,549,699,8205,220,169,671,604,9867
125041719,9,703,17,8,0,41,0,63,789,5,7,8,8,815,24,0,3,3,0,33,12,4,6,4,0,23,462,63,42,273,17,855,261,3,10,5,0,283,9,0,0,6,0,12,26,3,5,28,0,67,51,7,0,10,0,75,10,0,6,0,0,12,2749,0,3,0,4,2756,56,6,23,113,0,200,28,7,3,27,0,71,51,0,0,0,0,52,447,69,42,59,11,624,3,0,0,0,0,8,8,4,0,3,0,11,32,0,6,0,0,44,24,0,0,3,0,30,22,0,0,7,0,25,16,0,0,0,0,16,40,4,0,0,0,44,30,16,8,61,3,110,14,0,0,0,0,17,9,0,0,3,0,12,49,0,0,0,0,51,27,0,0,0,0,27,58,0,3,0,0,63,12,0,0,8,0,15,2688,51,17,37,13,2800,164,0,0,7,519,689,7459,226,144,625,573,9034
126011496,21,5412,3,3,9,65,0,78,4006,59,146,101,18,4333,44,10,3,22,0,81,144,53,30,74,0,303,1232,578,464,3570,29,5873,219,6,31,10,4,279,54,13,15,47,0,127,139,30,32,284,0,476,62,19,15,68,0,165,39,5,0,14,0,61,1156,24,29,7,0,1223,299,186,107,1465,3,2071,190,88,30,224,0,532,637,0,19,4,0,654,241,44,54,127,0,464,6,0,0,3,0,12,43,15,11,60,0,133,20,8,3,0,0,29,67,34,16,17,0,133,97,19,12,26,0,158,104,10,23,24,0,162,13,4,0,0,0,18,344,175,120,1337,6,1979,25,5,0,12,0,38,126,34,15,0,0,172,84,0,5,8,3,114,233,13,6,10,0,260,169,11,9,5,0,188,47,24,8,69,0,142,2056,198,232,284,6,2771,84,3,4,8,601,703,10740,1394,1195,7726,681,21737
126011720,18,2256,4,0,3,30,0,34,4483,49,99,46,29,4700,16,8,0,15,0,41,58,17,9,37,0,128,661,279,176,1339,19,2478,228,5,17,0,0,251,40,11,3,17,0,69,76,11,23,130,0,244,37,9,6,31,0,84,25,12,6,9,0,45,1495,15,3,13,4,1529,145,66,43,494,0,739,132,48,22,101,0,306,1048,12,23,0,0,1085,25,0,5,11,0,45,0,0,0,6,0,4,9,6,4,11,0,26,11,0,6,0,0,13,44,12,11,10,0,71,40,5,3,16,0,67,45,3,8,5,0,53,11,0,0,0,0,11,108,68,42,500,0,722,10,0,0,0,0,12,40,0,3,4,0,49,38,0,0,0,0,39,96,0,4,6,0,97,128,3,6,0,0,143,17,8,5,28,0,61,1627,88,101,122,10,1951,79,4,0,19,347,445,9891,606,536,2955,414,14404
126011721,21,2008,6,0,3,34,4,42,7400,102,110,54,31,7691,36,6,8,8,0,59,38,15,12,25,0,84,684,237,173,1193,18,2303,259,3,12,0,0,281,44,4,6,15,0,68,84,12,25,110,3,238,49,6,7,38,0,99,18,6,4,11,0,37,1504,16,10,0,0,1535,107,57,53,531,0,747,140,31,24,97,0,287,1862,9,34,0,6,1912,49,6,12,23,0,91,10,0,0,0,0,7,9,4,0,9,0,21,13,0,0,0,0,18,25,10,3,3,0,42,46,9,3,11,0,62,65,6,0,11,4,79,8,0,0,0,0,8,139,60,32,427,3,658,25,0,0,0,0,25,27,4,5,0,0,42,50,0,0,9,0,52,109,0,7,0,0,121,176,8,13,0,0,191,12,13,3,16,0,43,2149,90,101,95,7,2443,173,0,3,8,451,639,14401,576,542,2643,526,18690
126021498,24,3934,0,7,5,67,0,83,1453,73,85,75,5,1697,108,22,15,36,0,179,58,26,26,49,0,162,1022,474,326,2288,38,4150,169,8,28,13,0,217,83,12,12,35,0,145,146,51,22,199,4,413,355,52,24,201,3,645,58,5,9,18,0,82,265,32,20,14,5,341,332,170,96,1151,3,1755,730,252,110,555,3,1645,166,10,17,8,0,196,171,31,21,119,0,341,36,3,9,10,0,68,63,9,21,45,0,142,32,4,5,4,0,40,66,24,18,16,0,119,104,17,10,39,0,167,80,9,6,13,0,106,7,0,0,0,0,7,259,147,99,769,11,1276,57,0,9,15,0,82,69,20,4,3,0,93,117,11,12,17,0,155,45,11,5,7,0,68,88,8,7,6,0,112,35,26,13,39,0,110,1630,221,179,229,14,2267,53,0,0,29,525,609,6747,1348,979,5775,607,15456
126021499,10,2547,0,3,6,44,0,51,740,44,57,46,4,893,53,7,16,44,0,120,70,18,13,25,0,125,628,336,257,1698,11,2938,57,3,12,0,0,73,43,11,4,22,0,81,86,26,21,145,0,279,182,44,12,160,0,398,36,6,4,26,0,68,152,17,10,6,0,188,197,114,101,961,3,1373,303,109,63,312,0,785,71,0,3,7,0,86,120,48,18,88,0,277,12,5,7,3,0,30,27,20,3,35,0,85,11,0,4,0,0,10,38,27,9,0,0,80,68,25,4,31,0,126,38,3,3,16,0,55,0,0,0,0,0,0,151,91,64,547,0,864,23,0,0,15,0,34,29,20,13,0,0,61,42,7,0,4,0,54,20,9,3,0,0,31,58,9,4,0,0,70,34,11,4,33,0,87,721,141,124,210,11,1201,32,5,4,19,691,749,3449,943,650,4071,729,9844
126021500,29,3043,5,4,3,102,0,120,7125,70,132,58,39,7425,64,7,3,23,0,97,60,20,17,36,0,133,1001,400,293,1710,28,3426,756,12,43,6,0,824,93,15,6,20,0,131,155,48,28,182,0,417,82,12,23,53,0,174,44,9,6,14,0,72,1780,14,11,0,0,1814,224,87,63,734,9,1108,467,92,47,243,6,857,969,16,14,9,0,1007,55,20,6,27,0,119,11,0,0,0,0,16,25,4,4,25,0,61,33,0,8,5,0,43,53,11,12,13,0,85,120,8,8,17,0,148,139,6,7,7,0,162,12,4,6,0,0,13,206,119,67,544,5,940,39,0,10,0,0,50,72,9,9,0,0,93,135,6,7,4,0,152,126,4,0,0,0,129,344,0,9,0,0,353,36,12,11,37,0,94,4212,170,199,172,10,4763,176,10,4,20,984,1197,16973,947,846,3944,1107,23818
126021501,18,3028,6,7,5,54,3,72,3128,41,113,83,19,3387,74,18,6,29,0,129,61,19,9,22,0,113,731,375,243,1632,21,2999,393,6,28,9,0,430,52,5,5,12,0,79,152,40,28,144,9,367,113,36,18,72,0,234,39,7,10,11,0,64,763,10,13,8,4,799,184,69,89,694,8,1045,401,104,49,272,6,828,567,6,15,3,0,599,95,33,9,52,0,190,34,0,0,14,0,49,33,5,10,37,0,85,24,0,3,0,0,32,43,18,13,14,0,89,68,12,13,11,0,100,107,0,12,3,0,130,5,0,0,0,0,5,155,86,52,496,0,794,48,0,0,8,0,66,64,14,9,0,0,91,79,7,3,6,0,96,66,11,7,6,0,83,190,6,12,8,0,217,35,7,7,33,0,85,2371,159,203,181,17,2925,88,0,8,19,717,826,9137,936,793,3949,803,15622
126021503,11,3001,11,7,0,70,0,88,4583,80,138,59,32,4887,98,21,9,29,0,150,77,21,15,28,0,136,788,315,263,1705,19,3094,701,3,48,17,0,772,54,9,8,29,0,102,135,27,36,118,0,311,126,25,21,80,0,257,34,14,7,6,0,58,1160,10,15,4,0,1188,226,111,50,722,6,1120,403,90,54,288,4,831,1571,14,26,6,0,1615,347,66,36,119,4,570,30,6,0,8,0,44,35,15,12,35,0,92,44,3,7,0,0,57,47,17,14,7,0,89,105,15,13,22,0,163,106,3,5,23,0,132,16,3,0,0,0,21,162,65,74,579,3,882,52,9,4,3,0,64,40,6,0,0,0,55,123,3,0,3,0,133,82,4,3,0,0,91,248,0,16,12,3,276,21,8,7,20,0,58,3246,155,180,175,12,3774,167,6,3,33,605,820,13601,934,831,4045,691,20102
126021590,3,891,4,0,0,17,0,22,561,10,31,24,6,628,37,6,0,25,0,73,9,5,3,10,0,27,176,100,62,557,3,894,34,3,9,0,0,44,12,0,6,6,0,25,23,11,5,44,0,81,106,19,6,87,0,219,10,0,0,0,0,15,103,13,9,10,0,127,56,18,17,245,0,340,277,75,23,222,3,595,40,0,0,0,0,40,106,17,28,60,0,206,7,0,3,5,0,19,9,7,0,27,0,44,3,0,0,0,0,3,13,4,5,3,0,27,20,0,3,6,0,37,27,0,8,4,0,39,0,0,0,0,0,0,54,23,11,177,3,268,13,6,4,3,0,25,13,3,0,4,0,18,29,0,0,0,0,30,13,0,0,3,0,17,88,5,4,0,0,102,8,0,3,10,0,17,375,57,34,62,0,527,7,0,0,9,105,128,1996,310,222,1511,118,4163
