SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
115011622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,3,0,10,6,0,0,7,0,0,13,31,3,0,0,0,0,39,29,0,0,4,0,0,28,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,80,4,0,15,4,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,5,0,9,6,0,0,10,0,0,13,199,0,0,10,0,0,212,94,0,0,3,0,0,104,31,0,0,0,0,0,32,9,0,0,0
115021297,0,0,0,5,5,0,11,0,0,0,0,0,0,0,8,0,3,20,5,0,37,4,0,0,29,12,0,43,5,0,3,26,9,0,45,15,0,0,32,7,0,51,51,0,0,31,9,0,94,94,0,0,46,10,0,154,84,0,0,28,0,0,113,62,0,0,20,5,0,82,43,0,0,7,0,0,54,19,0,0,9,0,0,26,6,0,0,0,0,0,16,14,0,0,7,0,0,26,10,0,4,17,15,0,53,413,0,21,287,71,6,801,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,10,3,0,15,0,0,0,13,5,0,29,0,0,8,8,3,0,26,8,0,3,13,8,0,35,31,0,0,30,0,0,68,66,0,0,33,4,0,110,79,0,0,33,4,0,117,79,0,0,28,7,0,111,71,0,0,12,0,0,84,36,0,0,11,0,0,41,17,0,0,9
115021298,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,0,0,9,0,0,7,0,0,3,6,4,0,15,0,0,0,12,0,0,19,5,0,0,16,0,0,22,14,0,0,23,0,0,41,22,0,0,16,4,0,46,25,0,0,6,0,0,36,18,0,0,4,0,0,20,7,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,7,4,5,0,16,107,0,15,104,15,6,251,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6,0,0,0,7,0,0,9,0,0,0,8,0,0,14,7,0,0,14,4,0,19,14,0,0,18,4,0,37,18,0,0,12,0,0,30,27,0,0,7,0,0,36,10,0,0,0,0,0,13,10,0,0,0,0,0,5,4,0,0,0
115031299,0,0,0,0,3,0,3,0,0,0,0,5,0,5,0,0,0,8,0,0,8,5,0,0,15,0,0,17,6,0,0,10,0,0,14,3,0,0,10,0,0,9,7,0,0,0,0,0,7,9,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,12,31,0,0,50,12,0,97,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,0,0,6,0,0,11,0,0,0,5,0,0,6,0,0,0,8,0,0,8,6,0,0,6,0,0,6,10,0,0,3,0,0,15,11,0,0,4,0,0,16,8,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
115031300,0,0,7,5,9,0,22,0,0,0,7,0,0,11,3,0,0,20,6,0,32,15,0,0,29,33,0,83,10,0,0,26,9,0,43,44,0,0,43,8,0,98,117,0,0,33,3,3,152,109,0,0,38,0,0,145,51,0,0,10,0,0,65,27,0,0,5,0,0,32,11,0,0,0,0,0,13,0,0,0,4,0,0,5,0,0,0,0,0,0,4,7,0,0,0,0,0,7,7,0,0,19,9,0,35,404,0,18,239,84,8,753,0,0,3,3,3,0,11,6,0,0,0,0,0,0,0,0,0,10,0,0,9,5,0,0,19,8,0,33,3,0,0,18,27,0,47,18,0,0,20,10,0,41,43,0,0,38,6,0,81,177,0,0,37,4,0,224,104,0,0,32,3,0,140,46,0,0,6,3,0,54,25,0,0,3,0,0,34,9,0,0,4,0,0,12,3,0,0,0
115041301,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,5,0,15,5,0,0,12,16,0,29,14,0,0,21,4,0,41,22,0,0,21,10,0,50,49,0,0,25,4,0,82,74,0,0,28,7,0,113,36,0,0,9,0,0,42,26,0,0,11,0,0,38,9,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,3,0,28,248,7,5,140,51,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,4,6,0,5,4,0,0,13,0,0,18,12,0,0,16,12,0,46,22,0,0,19,9,0,46,71,0,0,18,10,0,102,66,0,0,13,0,0,79,61,0,0,10,0,0,77,17,0,0,0,0,0,22,11,0,0,0,0,0,11,3,0,0,0
115041623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,0,5,0,0,7,0,0,0,3,0,0,6,0,0,0,8,0,0,9,4,0,0,8,0,0,20,8,0,0,0,0,0,17,12,0,0,3,0,0,21,9,0,0,4,0,0,11,6,0,0,0,0,0,6,3,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,4,5,0,8,56,0,6,38,6,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,10,0,0,4,0,0,19,22,0,0,5,0,0,27,10,0,0,0,0,0,12,7,0,0,0,0,0,7,4,0,0,0,0,0,5,5,0,0,0
115041624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,3,0,0,6,0,0,9,3,0,0,0,0,0,3,8,0,0,4,0,0,10,11,0,0,0,0,0,13,9,0,0,4,0,0,9,0,0,0,3,0,0,8,7,0,0,0,0,0,7,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,22,4,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,3,0,0,4,9,0,15,11,0,0,0,3,0,12,5,0,0,4,0,0,9,56,0,0,3,0,0,64,80,0,0,3,0,0,84,32,0,0,3,0,0,35,4,0,0,0
115041625,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,0,0,0,5,0,0,0,0,8,0,7,0,0,0,3,3,0,11,0,0,0,9,8,0,19,29,0,0,14,0,0,41,137,0,0,16,0,0,154,173,0,0,21,0,0,190,49,0,0,4,0,0,62,14,0,0,0,0,0,17,5,0,0,0,0,0,3,4,0,0,0,0,0,4,3,0,0,8,5,0,15,420,7,0,88,22,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,7,0,12,5,4,0,7,18,0,29,6,0,0,9,3,0,24,64,0,0,21,4,0,84,256,0,0,26,3,0,280,220,0,0,13,0,0,230,64,0,0,8,0,0,72,21,0,0,0
116011303,0,24,3,4,0,0,39,0,73,8,0,0,0,84,3,51,5,10,3,0,74,11,39,9,20,6,0,84,22,8,0,25,5,0,55,138,21,14,52,5,3,231,683,3,4,117,11,3,821,586,5,0,77,18,5,692,39,0,0,10,0,0,49,3,0,0,0,0,0,8,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,12,23,18,4,17,4,4,66,1533,240,51,345,47,19,2232,0,25,6,0,0,0,33,0,13,5,0,0,0,17,6,82,6,3,0,0,92,10,43,11,18,0,0,83,9,23,6,16,0,4,54,20,12,5,21,0,3,62,273,22,17,51,4,0,370,1296,8,0,149,14,10,1473,278,0,0,45,4,0,338,34,0,0,6,0,0,43,6,0,0,5,0,0,8,0,0,0,0,0,0,0,5,0,0,0
116011304,0,60,0,0,0,0,66,0,165,0,0,0,0,166,8,135,11,13,4,3,167,11,85,7,23,4,0,132,20,24,0,16,0,0,67,58,27,3,25,7,4,122,252,45,0,93,6,0,394,345,4,0,74,6,0,437,39,0,0,11,0,0,44,4,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7,16,31,5,13,5,3,71,745,582,30,282,27,15,1678,0,31,0,0,0,0,27,0,26,0,0,0,0,30,5,182,3,5,3,0,194,7,112,4,6,0,0,127,12,43,6,9,0,0,70,29,40,0,20,0,0,92,80,28,0,56,3,0,167,635,59,4,119,17,3,842,289,8,0,43,4,0,347,35,0,0,8,0,0,43,7,0,0,6,0,0,14,0,0,0,5,0,0,4,0,0,0,0
116011306,0,91,0,0,0,0,90,0,268,0,0,0,0,271,0,212,0,8,3,0,229,9,147,3,15,0,0,178,11,50,4,21,0,0,85,40,154,4,34,0,0,230,233,43,7,64,3,0,345,283,0,5,47,11,0,349,51,0,0,12,0,0,71,7,0,0,0,0,0,9,7,0,0,0,0,0,6,0,4,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,8,51,0,16,7,0,73,653,1025,17,210,29,9,1941,0,28,0,0,0,0,32,0,35,0,0,0,0,33,0,282,5,3,0,0,297,0,163,0,13,0,0,177,5,81,3,10,0,6,106,13,74,0,17,0,0,104,78,130,3,43,4,0,254,468,83,5,109,18,0,678,214,5,0,35,5,0,260,60,0,0,9,0,0,68,15,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
116011307,0,119,3,4,0,0,129,0,235,11,0,0,0,246,0,167,7,8,0,5,184,13,102,18,15,0,4,154,20,30,9,27,3,0,78,61,72,8,32,0,0,173,241,29,3,96,4,6,385,328,5,3,74,6,6,421,115,0,0,29,0,0,145,21,0,0,3,0,0,22,3,0,0,0,0,0,3,0,3,0,0,0,0,4,0,3,0,0,0,0,3,6,0,0,0,0,0,7,17,53,4,13,0,0,89,812,817,61,304,23,16,2044,0,50,8,0,0,4,64,0,45,0,0,0,0,54,0,296,0,6,4,6,310,7,113,7,12,0,0,142,8,78,5,14,0,0,98,29,48,12,20,0,0,112,91,29,11,45,7,0,187,562,70,0,110,13,6,763,272,7,6,46,3,0,330,107,0,0,11,0,0,122,26,0,0,0,0,0,29,4,0,0,3,0,0,5,0,0,0,0
116011560,0,21,0,0,3,0,25,0,55,0,6,0,0,60,4,53,3,5,0,3,64,12,67,0,18,0,0,96,17,15,0,10,0,0,48,56,6,0,12,6,0,78,192,0,0,61,4,5,261,259,0,0,34,8,0,306,23,0,0,12,0,0,35,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,17,12,0,7,6,4,43,569,238,9,166,24,12,1015,0,15,0,0,0,0,12,0,11,0,0,0,0,13,0,71,3,0,0,0,76,10,40,0,4,0,0,54,13,22,0,6,0,0,37,18,11,0,12,0,0,46,61,27,0,25,3,0,112,475,7,3,80,8,0,581,150,4,0,36,0,0,191,24,0,0,0,0,0,24,7,0,0,0,0,0,11,5,0,0,0,4,0,4,0,0,0,0
116011561,0,9,30,5,4,0,48,0,35,0,0,0,0,32,0,14,0,7,0,0,23,8,19,0,20,0,0,47,15,8,4,23,9,0,55,74,0,0,44,0,0,122,341,3,0,102,9,4,457,360,3,0,62,17,0,441,38,0,0,19,0,0,60,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,4,0,0,13,11,4,8,22,3,5,52,862,95,45,308,39,11,1359,0,8,0,0,0,0,10,0,12,4,0,0,0,9,0,40,0,11,0,0,49,12,21,3,15,0,0,43,7,7,0,6,6,0,26,37,11,0,9,0,0,62,85,6,0,57,4,0,153,695,8,0,102,20,10,832,268,0,0,28,6,0,304,51,0,0,7,0,0,60,9,0,0,0,0,0,11,3,0,0,0,0,0,5,0,0,0,0
116011626,4,28,5,3,0,0,35,0,73,3,0,0,0,75,0,26,0,11,0,0,48,9,25,0,18,0,0,59,20,9,0,10,0,0,37,27,21,0,26,3,0,86,155,0,0,57,0,5,222,257,3,0,56,3,0,321,41,0,0,6,0,0,47,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,10,10,0,15,5,0,39,526,210,14,208,15,4,981,0,8,0,0,0,0,15,0,14,0,0,0,0,13,0,82,0,10,0,0,91,0,29,4,5,0,0,40,8,11,0,3,0,0,25,15,15,0,14,0,0,41,45,5,0,35,4,0,87,340,8,4,76,13,3,440,210,3,0,24,7,0,246,55,0,0,3,0,0,59,10,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0
116011627,0,31,0,0,0,0,32,0,54,7,0,0,0,68,0,66,3,10,0,0,83,4,74,0,5,0,0,90,10,37,9,10,0,0,61,33,8,0,13,0,0,52,131,0,7,28,3,0,174,226,0,0,38,0,0,268,27,0,0,5,0,0,29,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,8,18,0,6,0,4,37,449,304,27,118,10,4,908,0,16,0,0,0,0,15,0,11,3,0,0,0,15,0,84,11,3,0,0,100,3,57,3,5,0,0,64,4,20,0,4,0,0,35,3,16,0,5,0,0,32,37,15,0,13,0,0,70,254,39,0,37,8,0,339,186,0,0,21,3,6,208,45,0,0,8,0,0,54,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
116021309,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,3,0,0,13,0,0,0,3,3,0,10,5,0,0,10,10,0,18,0,0,0,5,6,0,14,9,0,0,13,0,0,28,119,0,0,30,0,0,149,265,0,0,27,0,0,293,148,0,6,13,6,0,171,29,0,3,4,0,0,30,0,0,0,0,0,0,4,0,0,0,3,0,0,6,3,0,0,0,0,0,3,10,0,0,10,0,0,23,591,3,19,125,33,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,13,0,0,0,6,0,0,3,0,0,0,5,0,0,9,0,0,0,10,6,0,16,4,0,0,6,0,0,12,17,0,0,16,0,0,38,171,0,3,29,0,0,204,331,0,0,27,0,0,360,114,0,3,6,0,0,121,14,0,4,4,0,0,21,0,0,0,0
116021562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,7,0,0,14,43,0,0,9,3,0,50,61,0,0,15,0,0,74,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,117,0,0,25,5,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,6,0,0,29,63,0,0,8,0,0,73,51,0,0,0,0,0,59,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
116021563,0,10,0,0,0,0,9,0,49,0,0,0,0,50,0,36,0,6,0,0,45,3,23,0,12,5,0,41,7,4,0,19,7,0,31,22,7,5,20,5,0,64,205,31,3,76,9,0,319,705,3,0,88,9,3,812,175,0,0,14,0,0,192,16,0,0,6,0,0,25,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,9,7,8,3,12,3,0,40,1154,181,17,253,35,7,1645,6,4,0,0,0,0,10,0,3,0,0,0,0,3,0,39,0,0,0,0,39,0,28,0,4,0,0,32,5,25,3,16,0,0,48,11,9,4,19,8,0,42,45,13,0,37,0,0,100,482,22,0,84,6,0,598,698,11,0,68,10,4,787,142,0,0,12,0,0,161,10,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0
116021628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,0,9,11,0,17,6,0,0,3,7,0,14,110,0,0,16,3,0,127,100,0,0,20,0,0,122,183,0,0,16,0,0,200,24,0,0,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,5,15,440,0,0,74,35,3,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,31,3,0,0,5,17,0,27,52,4,3,12,3,0,72,139,0,0,27,3,0,168,374,0,0,34,0,0,409,278,0,0,24,3,0,307,37,0,0,0,0,0,37,3,0,0,0
116021629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,10,0,0,5,39,0,49,0,0,0,3,21,0,22,4,0,0,5,0,0,9,6,0,0,8,0,0,17,8,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,0,0,20,81,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,3,0,6,0,0,0,0,4,0,3,0,0,0,0,12,0,12,7,0,0,6,0,0,9,9,0,0,5,0,0,17,6,0,0,7,0,0,6,10,0,0,4,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
116021630,0,13,0,5,0,0,14,0,12,3,0,0,0,19,0,17,0,3,0,0,22,18,26,6,14,0,0,63,20,5,0,11,0,0,45,47,18,6,15,0,0,87,122,19,0,33,0,0,180,112,4,0,14,0,0,132,28,0,0,7,0,0,32,4,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,9,7,0,35,361,115,26,119,12,3,631,0,3,0,0,0,0,3,0,4,0,0,0,0,5,0,8,0,3,0,0,13,8,27,6,5,0,0,40,14,5,0,6,0,0,35,24,18,0,11,7,0,59,44,18,4,13,3,0,85,216,24,9,26,0,0,276,106,0,0,15,0,0,125,73,0,0,8,0,0,81,13,0,0,5,0,0,17,3,0,0,0,0,0,3,0,0,0,0
116021631,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,5,0,0,9,4,0,0,4,0,0,13,13,0,0,13,0,0,25,17,0,0,4,0,0,27,5,0,0,4,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,35,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,13,27,0,0,5,0,0,30,21,0,0,4,0,0,28,29,0,0,0,0,0,35,28,0,0,0,0,0,28,6,0,0,0,0,0,6,0,0,0,0
116021632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,14,9,0,0,5,3,0,10,10,0,0,5,15,0,25,18,0,0,6,19,0,43,35,0,0,3,3,0,47,37,0,0,7,3,0,50,16,0,0,5,0,0,23,4,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,132,0,0,46,54,5,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,3,0,8,0,0,0,0,0,0,3,4,0,0,0,3,0,14,19,0,0,6,0,0,23,53,0,0,14,3,0,68,43,0,0,3,0,0,50,120,0,0,3,0,0,122,82,0,0,10,0,0,86,11,0,0,0,0,0,14,0,0,0,0
116021633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,4,8,0,16,0,0,0,4,5,0,15,0,0,0,3,3,0,11,14,0,0,11,5,0,34,89,0,0,25,0,0,115,189,0,0,28,0,0,212,120,0,0,14,3,0,137,23,0,0,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,3,0,20,452,4,0,103,38,3,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,4,20,0,24,0,0,0,9,0,0,9,4,0,0,0,0,0,8,6,0,0,9,7,0,20,16,0,0,16,0,0,28,164,0,0,23,0,0,188,262,0,0,20,5,0,286,85,0,0,5,0,0,94,8,0,0,0,0,0,12,7,0,0,0
116031313,0,112,0,0,0,0,123,0,280,4,0,0,0,280,3,461,8,14,0,4,486,17,446,6,16,0,0,493,28,233,4,22,3,0,284,134,69,0,41,8,5,259,388,15,5,72,17,10,509,66,3,0,8,0,0,83,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,8,16,96,3,14,0,4,137,668,1731,42,192,37,18,2684,0,47,0,6,0,0,50,0,36,5,0,0,0,42,0,417,4,0,4,0,426,8,324,10,13,0,4,361,6,121,4,6,0,0,141,17,236,0,27,0,0,285,348,238,6,65,10,10,668,414,42,0,75,9,5,541,28,11,0,11,4,0,54,3,0,0,3,0,0,9,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
