SA2_CODE_2021,C21_650_799_1PF_1C,C21_650_799_1PF_2C,C21_650_799_1PF_3C,C21_650_799_1PF_4mC,C21_650_799_Tot,C21_800_999_1PF_1C,C21_800_999_1PF_2C,C21_800_999_1PF_3C,C21_800_999_1PF_4mC,C21_800_999_Tot,C21_1000_1499_1PF_1C,C21_1000_1499_1PF_2C,C21_1000_1499_1PF_3C,C21_1000_1499_1PF_4mC,C21_1000_1499_Tot,C21_1500_1999_1PF_1C,C21_1500_1999_1PF_2C,C21_1500_1999_1PF_3C,C21_1500_1999_1PF_4mC,C21_1500_1999_Tot,C21_2000_2499_1PF_1C,C21_2000_2499_1PF_2C,C21_2000_2499_1PF_3C,C21_2000_2499_1PF_4mC,C21_2000_2499_Tot,C21_2500_2999_1PF_1C,C21_2500_2999_1PF_2C,C21_2500_2999_1PF_3C,C21_2500_2999_1PF_4mC,C21_2500_2999_Tot,C21_3000_3999_1PF_1C,C21_3000_3999_1PF_2C,C21_3000_3999_1PF_3C,C21_3000_3999_1PF_4mC,C21_3000_3999_Tot,C21_4000more_1PF_1C,C21_4000more_1PF_2C,C21_4000more_1PF_3C,C21_4000more_1PF_4mo_ch,C21_4000more_Tot,C21_Par_inc_st_1PF_1C,C21_Par_inc_st_1PF_2C,C21_Par_inc_st_1PF_3C,C21_Par_inc_st_1PF_4mC,C21_Par_inc_st_Tot,C21_All_inc_ns_1PF_1Ch,C21_All_inc_ns_1PF_2C,C21_All_inc_ns_1PF_3C,C21_All_inc_ns_1PF_4mC,C21_All_inc_ns_Tot,C21_Tot_1PF_1C,C21_Tot_1PF_2C,C21_Tot_1PF_3C,C21_Tot_1PF_4mC,C21_Tot_Tot
111021215,22,11,4,8,51,43,24,9,12,88,75,43,7,5,130,30,25,12,0,62,26,14,4,0,41,19,5,6,3,27,11,4,0,0,14,3,3,0,0,12,14,17,8,0,33,0,0,5,0,3,306,179,59,27,570
111021216,25,20,11,0,59,31,27,3,3,64,73,37,12,8,126,39,21,5,0,62,22,12,0,0,36,19,10,0,0,24,11,8,3,0,21,5,10,4,0,16,13,10,4,3,26,5,0,0,0,5,291,169,46,18,530
111021217,21,13,8,5,43,48,38,11,0,91,84,48,16,5,157,66,33,16,0,116,48,26,10,5,84,17,9,10,0,37,8,10,6,3,28,3,0,0,0,8,16,20,8,3,44,10,0,0,0,11,369,224,99,23,721
111021218,23,33,4,0,62,61,16,12,6,96,102,38,16,6,164,73,32,12,10,119,41,26,8,6,67,23,10,0,0,34,7,5,0,4,21,6,0,3,0,10,23,22,0,0,53,14,4,4,0,23,455,237,72,36,792
111021219,32,16,15,0,66,52,25,6,4,80,111,46,21,9,178,59,25,9,0,101,46,19,10,6,73,10,12,0,0,23,9,9,0,0,20,10,0,0,0,15,24,26,5,3,63,9,0,0,0,16,437,207,84,28,754
111021220,28,7,6,0,43,27,13,3,0,46,62,32,8,0,103,34,14,3,0,54,22,16,5,0,39,11,8,4,0,19,3,11,0,0,10,5,4,0,0,6,16,4,0,3,19,5,0,0,0,10,250,132,35,12,418
111021221,16,12,7,0,28,20,11,10,0,39,57,31,9,0,92,23,17,0,3,44,19,3,5,0,25,4,8,0,0,18,9,5,0,0,15,0,0,0,0,3,11,0,4,0,23,0,0,0,0,0,188,108,38,17,345
111031222,19,11,0,0,30,37,16,0,6,56,89,30,9,3,136,72,42,9,3,122,43,28,11,0,90,25,13,5,0,38,18,20,4,0,35,11,4,0,0,21,20,24,13,0,58,12,3,0,0,11,391,214,53,9,674
111031223,34,24,7,5,67,57,17,10,14,94,74,37,6,4,114,44,25,4,3,78,30,8,9,0,47,9,7,0,0,18,5,0,0,0,9,0,3,0,0,3,20,5,10,0,38,0,6,0,0,8,332,167,64,37,603
111031224,21,8,6,0,38,33,8,0,0,48,71,25,6,0,100,48,18,3,0,76,46,12,0,0,67,25,4,0,0,32,16,9,5,0,29,6,11,0,0,18,19,10,4,0,28,0,0,0,0,0,346,131,32,6,511
111031225,36,16,0,4,63,56,15,6,0,81,122,44,19,3,185,78,46,14,0,134,50,40,7,0,97,27,20,5,0,50,21,11,5,0,41,16,17,6,0,35,35,22,13,0,73,8,3,0,0,9,505,262,76,10,858
111031226,36,20,4,3,67,37,21,9,4,67,86,60,6,4,160,53,37,12,3,107,51,22,14,5,88,16,11,3,4,28,17,14,4,0,33,3,5,4,0,14,12,6,6,0,34,6,0,0,0,5,374,228,68,32,704
111031227,38,17,8,5,72,56,19,9,0,77,131,43,10,3,194,83,45,11,0,131,57,24,3,0,87,17,10,0,0,27,15,5,6,0,25,8,3,0,0,13,23,14,5,0,41,0,3,0,0,9,489,211,54,18,770
111031228,17,7,0,0,26,24,8,3,3,32,55,22,9,0,87,23,16,4,0,47,29,27,6,3,62,13,5,4,0,20,12,14,3,0,31,15,16,3,0,31,16,10,11,0,36,4,0,0,0,8,235,130,45,6,418
111031229,15,15,0,0,25,23,13,0,0,36,38,16,7,0,56,43,16,5,0,64,22,19,0,0,36,8,7,0,0,18,20,14,5,0,30,22,13,0,0,35,9,8,10,0,27,0,0,0,0,3,230,121,27,4,385
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,29,14,4,8,60,51,9,0,4,63,74,34,11,9,119,57,17,3,4,88,25,14,4,4,48,9,5,4,6,20,5,4,0,0,16,0,0,0,0,5,3,3,3,0,18,10,0,0,0,14,333,133,40,33,530
111031232,11,4,0,0,14,19,8,0,4,37,49,20,6,0,79,26,21,7,0,52,24,20,0,0,37,9,6,0,0,14,9,5,0,0,17,3,0,0,0,7,15,3,4,4,24,5,0,0,0,5,200,98,26,10,338
111031233,37,26,7,0,69,93,35,12,12,150,166,65,20,6,256,86,53,12,4,159,61,39,8,0,106,30,12,3,0,48,23,11,6,0,35,5,6,0,0,12,26,35,7,5,78,4,0,0,7,12,619,324,81,40,1069
111031234,27,15,5,3,46,47,11,0,5,71,84,33,6,0,129,65,23,5,5,96,52,16,7,0,72,20,11,5,0,35,9,6,0,0,16,4,6,0,0,13,21,21,0,0,44,12,0,0,0,16,412,170,43,21,641
111031235,19,15,0,0,30,33,8,0,0,44,58,21,3,0,88,40,18,0,0,66,33,7,5,0,47,21,4,0,0,18,13,6,0,0,19,6,9,0,0,12,19,11,3,0,28,0,0,0,0,0,283,99,23,7,403
112011236,54,24,10,3,87,94,34,6,5,140,177,52,23,8,261,94,34,3,0,129,47,24,3,0,72,22,6,0,0,31,4,8,0,0,16,9,3,0,0,19,32,29,8,3,76,7,3,6,3,14,635,251,64,30,984
112011237,36,13,6,4,57,59,30,15,0,102,120,54,15,7,194,70,47,9,0,131,43,19,7,3,81,15,3,0,0,25,10,8,7,0,29,13,10,0,0,19,31,21,6,6,59,11,0,4,0,17,474,230,77,23,803
112011238,14,6,4,0,30,18,4,0,0,25,33,8,4,0,54,19,17,0,0,34,12,12,0,0,20,5,4,0,0,4,3,7,0,0,10,9,0,0,0,11,8,9,0,0,20,3,0,0,0,7,142,91,14,5,252
112011239,26,22,5,0,47,29,14,4,0,48,88,36,0,3,134,39,14,9,0,64,23,12,0,0,33,17,0,0,0,20,9,0,0,0,12,5,4,0,0,6,29,14,10,0,45,8,0,0,0,7,326,144,34,4,511
112011240,19,3,0,0,29,27,10,3,0,40,46,19,0,0,66,34,18,3,0,56,23,13,0,0,33,8,7,0,0,12,0,5,0,0,11,4,11,0,0,15,20,10,0,0,38,3,0,0,0,3,234,112,25,9,385
112011241,11,4,3,0,20,26,6,5,0,37,43,26,10,0,75,20,9,7,0,34,12,4,0,0,20,5,0,0,0,5,0,0,0,0,3,0,0,0,0,3,8,4,0,0,18,0,0,0,0,0,158,68,23,6,262
112011242,21,15,0,0,37,23,11,0,0,31,42,16,8,0,63,29,18,3,0,55,27,12,0,3,42,9,4,0,0,10,12,0,3,0,19,10,0,4,0,17,15,9,8,0,29,0,0,0,0,0,208,90,27,6,345
112011243,20,13,3,0,38,38,17,6,0,58,66,17,4,4,87,24,25,0,0,49,17,8,3,0,32,4,3,0,0,14,0,5,0,0,8,0,3,0,0,9,17,14,4,0,41,0,0,0,0,3,261,125,37,9,429
112021244,31,16,16,4,65,61,19,20,11,118,97,44,11,8,159,54,22,9,8,87,23,6,3,0,33,9,12,0,0,23,3,7,3,0,10,7,0,3,0,4,24,19,3,0,47,7,4,0,0,10,386,205,86,37,715
112021245,16,3,7,3,34,24,7,3,0,34,41,13,9,4,64,19,9,0,3,27,5,0,0,0,8,4,5,0,0,13,0,0,0,0,4,4,0,6,0,8,15,3,6,4,30,3,0,0,0,10,166,64,40,21,288
112021246,41,25,9,0,76,61,20,5,4,94,122,41,14,9,180,60,30,14,3,103,34,21,8,0,63,20,7,4,0,37,8,15,0,0,22,6,0,0,5,15,17,14,3,6,43,9,0,3,4,17,468,210,74,33,789
112021247,18,11,5,0,33,32,7,5,4,50,56,19,3,6,92,24,8,3,3,40,11,5,3,0,17,4,0,0,0,6,3,0,5,0,11,0,0,0,0,3,20,11,3,0,35,4,0,3,0,4,229,95,49,24,387
112021248,60,38,14,4,110,93,36,21,3,143,156,51,18,8,238,98,38,13,6,157,38,20,7,3,68,17,11,8,7,39,7,11,4,0,25,4,5,6,0,20,44,22,12,8,86,12,0,0,0,12,647,281,121,35,1077
112021249,27,22,8,3,52,34,19,0,0,53,89,35,16,6,146,51,24,8,0,85,32,15,8,0,53,19,6,3,0,30,10,4,0,0,19,9,0,6,0,8,25,13,6,6,50,9,5,0,0,10,352,192,53,20,619
112031250,31,8,4,0,46,42,9,0,0,52,76,29,16,0,115,49,25,12,6,91,29,24,6,4,58,16,3,3,0,22,7,5,0,0,15,10,9,0,0,16,22,18,3,5,44,6,3,0,0,15,339,152,56,14,559
112031251,35,18,9,3,64,40,17,13,0,73,97,42,17,0,168,50,18,5,3,74,22,7,3,0,40,3,0,0,0,3,4,0,5,0,5,5,3,0,0,10,23,9,12,6,49,5,4,3,0,19,352,160,78,19,609
112031252,30,16,8,4,56,31,7,5,0,45,52,25,6,6,91,23,10,0,0,44,15,4,5,0,29,8,10,0,0,20,3,4,0,0,9,4,3,0,0,7,17,13,8,3,42,6,5,0,0,11,240,129,48,13,426
112031253,29,20,7,3,55,35,31,7,0,79,88,32,15,3,140,45,37,5,0,91,23,15,0,0,40,4,7,0,0,14,3,4,0,0,11,4,0,3,0,15,22,10,7,3,41,3,0,7,0,6,321,195,61,15,590
112031254,60,31,9,3,103,100,27,7,0,139,181,45,16,0,251,80,34,9,5,135,33,17,4,0,57,22,19,0,0,40,13,3,0,0,16,9,0,0,0,14,35,18,10,8,72,19,9,0,0,28,676,249,70,24,1013
112031550,34,20,0,9,61,79,24,3,0,107,150,52,12,4,224,77,26,9,4,125,35,35,6,3,76,20,7,3,0,34,10,6,3,0,19,3,5,4,0,15,31,24,9,3,61,11,4,6,0,17,521,242,73,35,868
112031551,7,0,0,0,6,7,3,0,0,8,6,13,4,0,31,9,6,0,0,15,3,4,0,0,4,0,0,0,0,5,0,0,0,0,3,3,0,0,0,3,6,7,0,0,11,0,0,0,0,0,43,36,10,4,101
112031552,25,10,6,0,38,45,12,7,0,60,95,31,5,4,134,25,24,3,0,58,21,12,4,3,37,11,8,0,0,18,4,6,4,4,13,0,3,0,0,4,13,19,3,0,38,8,0,0,0,13,289,140,46,16,491
113011256,25,25,19,4,72,54,27,12,4,97,97,48,26,10,188,63,30,12,6,105,54,24,5,0,90,15,6,3,0,24,11,19,10,3,42,8,6,0,0,13,24,23,8,0,60,9,9,0,0,19,440,246,115,47,852
113011257,18,3,4,0,30,44,12,9,3,59,54,17,11,9,88,27,4,4,0,40,22,9,0,0,34,5,3,3,0,14,14,6,0,0,17,5,5,0,0,12,11,12,8,5,37,7,5,0,0,13,248,103,48,22,418
113011258,22,15,11,0,47,34,10,7,4,56,62,26,11,4,100,22,18,3,0,46,14,12,0,3,36,4,6,0,0,15,8,3,0,8,12,0,0,0,0,0,6,8,7,0,25,8,0,0,0,8,231,134,57,30,454
113011259,12,16,0,3,35,17,16,4,5,40,37,16,3,4,64,6,7,6,0,22,13,0,0,3,19,0,0,0,0,0,3,3,0,0,6,0,0,0,0,4,8,6,0,0,14,10,3,0,0,11,143,83,35,19,282
113021260,9,9,0,0,19,10,4,6,0,21,11,7,0,0,26,9,0,0,0,8,13,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,11,7,0,0,0,5,74,44,13,5,136
113021261,15,7,7,0,34,36,14,5,0,52,36,22,15,0,74,21,9,4,0,39,9,3,0,0,13,3,0,0,0,8,0,3,0,0,4,0,0,0,0,0,12,9,0,5,27,3,0,0,0,4,185,96,46,16,344
113021262,10,0,0,0,19,14,5,0,0,20,20,3,6,0,33,9,0,0,0,13,10,0,0,0,11,4,0,0,0,5,4,5,0,0,3,3,0,0,0,4,5,7,4,0,10,0,0,0,0,0,92,29,11,5,149
113031263,8,12,13,5,35,41,8,3,5,52,46,11,9,5,74,23,10,0,4,35,6,6,5,0,8,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,6,4,0,17,8,0,3,0,8,187,69,44,21,324
113031264,3,4,0,0,10,0,3,0,0,5,11,5,7,0,22,8,5,5,0,14,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,3,0,13,5,0,0,0,5,57,44,18,0,122
113031265,5,9,0,0,9,31,11,0,0,37,25,16,7,0,47,17,10,5,3,32,10,5,3,0,19,9,0,0,0,12,3,3,0,0,9,0,0,0,0,5,8,9,6,0,16,4,4,0,0,3,126,75,33,9,245
113031266,15,3,4,0,29,14,7,5,0,36,28,21,3,0,55,18,9,3,0,34,11,10,0,0,18,3,0,0,0,4,0,4,0,0,6,3,0,0,0,7,9,4,4,3,16,3,0,0,0,3,139,77,30,7,258
113031267,35,21,7,4,65,38,14,17,3,74,80,64,19,12,174,54,37,12,8,109,47,23,9,6,79,13,6,8,0,28,10,4,6,0,22,7,3,0,0,10,21,28,8,8,64,4,0,0,0,9,385,241,99,47,776
113031268,6,0,0,0,7,4,5,3,0,13,20,18,7,0,51,11,7,5,0,23,8,11,0,0,15,6,3,0,0,11,5,0,5,0,8,0,0,0,0,4,0,6,0,0,3,0,0,0,0,4,74,59,15,3,155
113031269,50,33,12,13,105,68,33,13,13,126,140,64,26,11,244,90,48,11,6,151,50,29,9,0,92,31,5,5,5,39,13,16,11,0,44,8,8,8,0,25,18,30,9,0,62,13,8,5,5,37,625,330,130,62,1154
113031270,27,13,8,5,59,55,22,8,0,82,77,32,6,0,122,54,16,4,6,78,20,19,0,0,38,12,5,0,0,16,0,6,0,0,8,7,3,0,0,9,12,13,11,0,37,7,6,0,0,17,373,157,62,35,624
113031271,25,21,3,4,52,40,17,10,5,71,90,36,7,11,151,45,24,5,3,76,17,23,0,0,37,4,3,4,0,12,6,11,0,0,15,3,0,0,0,8,19,8,4,5,39,9,0,0,0,12,297,179,46,35,557
114011272,14,5,4,3,24,23,5,0,0,29,38,6,0,3,56,21,7,0,3,38,18,5,0,0,25,5,4,3,0,14,7,5,0,0,8,7,3,0,0,9,15,10,3,0,33,4,0,0,0,3,170,75,24,11,283
114011273,3,3,0,0,8,14,3,0,0,24,26,13,0,0,42,8,3,4,0,20,3,0,0,0,12,4,0,0,0,4,4,0,0,0,3,0,0,0,0,6,11,3,0,4,16,0,0,0,0,0,98,38,15,6,158
114011274,8,3,4,0,19,21,9,5,0,39,27,10,3,0,40,16,5,0,0,22,8,0,0,0,13,3,5,0,0,7,0,3,0,0,9,0,0,0,0,3,10,3,3,0,23,3,0,0,0,3,143,56,9,5,215
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,4,10,0,0,16,16,6,0,0,24,31,11,3,0,42,19,10,5,0,30,8,0,0,0,14,5,0,0,0,4,0,5,0,0,7,7,4,0,0,8,7,0,0,0,8,0,0,0,0,0,105,54,9,4,165
114011277,45,27,13,5,89,66,30,11,5,106,104,44,23,8,179,55,28,6,5,94,42,17,4,4,64,20,10,3,0,41,10,9,0,0,18,4,5,0,0,6,20,11,6,4,35,9,0,3,0,9,470,207,91,36,800
114011278,69,30,10,9,118,96,38,26,14,173,169,90,27,17,299,72,41,12,10,140,32,31,14,4,74,20,9,7,0,27,16,10,0,0,29,6,3,0,0,13,36,21,12,7,75,16,4,0,4,22,657,333,138,81,1209
114011279,44,9,12,3,70,77,22,3,6,104,121,62,24,12,219,52,28,10,6,93,29,14,9,3,58,13,11,0,0,25,3,11,0,0,19,9,0,0,0,9,31,10,4,4,50,10,0,7,0,14,469,219,90,35,813
114011280,14,4,3,0,19,15,8,0,0,20,27,5,3,0,39,11,3,0,0,18,7,0,0,0,7,9,0,3,0,7,0,0,0,0,0,0,0,0,0,5,4,3,6,3,17,4,0,0,0,3,104,39,19,5,165
114011281,4,0,0,3,12,7,0,0,0,12,10,9,0,0,19,3,4,6,0,8,6,3,0,0,11,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,6,3,0,0,10,3,0,0,0,3,52,30,5,3,90
114011282,39,28,9,4,77,75,35,3,4,110,117,50,26,4,202,61,31,15,0,107,31,17,5,0,53,9,3,0,0,12,6,0,0,0,10,7,4,3,0,12,31,9,8,5,56,11,3,0,0,14,467,219,77,23,787
114011283,6,8,7,0,20,16,6,0,0,22,26,7,4,3,38,13,4,0,0,20,9,5,0,0,8,0,0,0,0,5,3,0,0,0,4,0,4,0,0,7,5,10,0,0,16,0,0,0,0,0,107,55,21,3,183
114021284,11,3,6,0,25,33,9,0,0,39,52,18,10,0,85,62,14,8,0,93,24,19,4,0,40,9,5,4,0,25,8,3,4,0,22,15,10,0,3,24,21,11,3,0,34,8,0,0,0,8,270,115,39,14,445
114021285,8,9,0,0,23,15,10,0,0,25,42,12,0,0,60,25,15,5,5,46,17,5,3,0,31,5,0,5,0,5,7,10,3,0,17,0,3,0,0,3,9,8,0,4,21,5,0,0,0,6,153,81,26,10,267
114021286,25,12,3,4,41,24,7,0,3,34,57,22,3,7,96,32,15,9,0,59,30,17,0,0,54,16,5,6,0,23,13,8,3,4,27,6,4,4,0,14,12,8,3,0,29,4,0,3,0,5,249,119,35,14,419
114021287,25,15,10,0,43,32,9,6,0,51,71,24,13,7,110,39,15,12,4,63,21,8,5,0,38,15,10,0,0,24,13,8,6,0,24,9,3,0,0,12,21,25,7,0,51,7,0,0,0,12,270,128,56,20,480
114021288,4,0,0,0,4,9,5,0,0,7,13,5,5,4,28,3,5,0,0,17,5,4,0,0,5,4,0,0,0,9,5,0,0,0,0,3,6,0,0,13,9,5,0,0,12,0,0,0,0,0,67,48,10,4,121
114021289,6,3,0,0,16,9,5,0,0,15,23,7,5,0,43,23,13,0,0,39,13,4,0,0,21,6,6,0,0,10,5,0,0,0,8,11,5,0,0,16,17,10,5,0,29,0,0,0,0,0,132,63,27,3,229
115011290,26,15,0,0,43,37,13,0,4,51,108,37,13,3,163,69,52,11,5,126,72,32,13,0,121,47,25,11,0,80,37,29,5,4,72,27,28,13,5,63,22,17,6,0,41,4,0,0,0,11,500,268,72,15,859
115011291,14,9,3,0,21,26,15,4,0,39,48,7,5,0,63,58,32,8,4,96,49,27,13,0,91,25,6,0,0,35,25,25,5,0,50,47,27,9,0,78,9,11,7,0,36,6,3,0,0,11,333,177,52,8,573
115011294,0,0,0,0,3,5,0,0,0,4,15,3,0,0,20,8,8,0,0,16,14,6,6,0,16,4,3,0,0,10,9,3,3,0,10,11,14,3,0,21,8,3,3,0,12,0,0,0,0,0,72,42,16,6,133
115011296,8,0,0,0,7,11,5,3,0,25,27,10,4,0,35,23,10,8,0,40,20,15,0,0,38,23,9,0,0,29,17,13,0,0,34,16,16,4,4,45,7,9,0,0,16,0,0,0,0,0,177,86,28,10,306
115011553,3,4,0,0,5,14,0,3,0,17,28,11,4,0,49,25,12,3,0,41,32,16,0,0,47,15,10,0,0,26,5,6,0,0,14,11,3,0,0,21,6,10,0,0,19,0,0,0,0,0,165,88,20,3,276
115011554,4,0,3,0,6,7,3,0,0,11,12,0,0,0,14,7,3,0,0,7,7,5,0,0,9,5,6,0,0,10,4,0,3,0,5,9,8,0,0,19,3,0,0,0,6,0,0,0,0,0,64,20,8,3,98
115011555,14,4,5,0,24,24,4,0,5,25,31,14,9,0,52,27,7,0,0,33,19,16,4,0,37,13,12,7,0,33,16,12,0,0,30,9,21,0,0,33,11,12,3,0,25,0,0,0,0,0,197,108,42,8,360
115011556,13,8,0,0,17,16,5,0,0,23,32,24,9,0,57,33,22,0,0,55,24,20,0,0,48,11,7,0,0,20,15,17,5,0,36,15,13,7,0,36,4,9,3,0,14,3,0,0,0,3,188,137,28,5,361
115011557,0,0,0,0,6,6,0,0,0,6,10,7,0,0,15,11,3,0,0,19,13,6,4,0,19,5,0,0,0,10,12,6,3,0,24,11,12,3,0,23,4,5,0,0,9,0,0,0,0,0,72,55,12,4,144
115011558,9,7,4,0,18,24,4,4,0,36,38,27,3,3,71,38,22,5,0,64,35,24,7,0,65,27,17,0,0,48,22,13,0,5,43,26,28,4,0,54,10,13,8,0,34,10,3,0,0,11,257,180,38,14,491
115011621,15,9,3,0,27,10,10,0,3,22,37,16,5,0,62,48,26,6,0,76,33,23,10,0,72,24,15,8,0,50,18,35,12,4,71,20,25,4,0,49,9,20,3,0,37,3,4,0,0,7,258,200,59,9,525
115011622,12,6,0,0,17,12,3,0,0,15,21,15,6,0,39,19,11,3,0,37,19,19,0,0,42,9,8,0,0,17,15,15,5,0,34,7,14,0,0,19,8,0,0,0,10,0,0,0,0,0,122,101,18,3,247
115021297,14,10,5,5,23,32,14,4,0,45,60,37,10,0,104,48,36,9,6,101,42,23,4,0,76,28,14,3,0,51,12,13,3,0,33,35,24,7,0,67,24,18,10,3,54,0,0,0,0,4,332,216,66,19,638
115021298,7,3,0,0,7,6,4,0,0,15,15,8,0,0,28,18,5,5,0,25,11,7,0,0,19,11,6,0,0,13,8,5,0,0,14,4,5,0,0,13,4,0,3,0,4,0,0,0,0,0,79,53,14,8,150
115031299,0,0,0,0,5,3,0,0,0,5,13,9,0,0,17,9,0,0,0,6,10,3,0,0,11,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,4,0,0,0,4,0,0,0,0,0,45,19,3,3,70
115031300,24,15,8,3,53,33,15,7,3,60,80,30,13,3,126,64,36,8,0,104,45,25,4,3,82,17,10,0,0,32,25,12,8,7,49,13,7,5,0,25,34,23,11,0,60,4,4,0,5,15,387,205,74,33,702
115041301,8,5,0,0,19,21,6,3,0,31,54,20,7,0,80,26,21,10,0,58,14,7,5,0,36,17,8,4,0,33,15,10,0,0,26,5,18,5,5,26,13,17,5,3,33,4,0,0,0,3,206,125,41,17,390
115041623,6,13,5,0,22,0,10,0,0,14,12,8,6,0,33,21,8,14,6,41,16,23,0,4,44,8,7,0,3,18,8,8,3,0,20,9,9,0,0,21,6,12,3,0,21,3,0,0,0,7,117,104,42,7,269
115041624,10,7,4,0,21,15,10,6,0,31,37,28,7,3,79,36,15,5,3,60,33,16,9,3,58,13,6,7,0,18,17,20,0,0,43,21,25,7,4,54,4,16,18,0,34,5,0,0,0,6,222,173,56,13,464
115041625,12,6,0,0,24,18,3,7,0,31,28,31,10,4,77,39,23,0,0,71,35,25,13,0,75,20,18,0,0,45,15,23,8,0,41,26,21,7,3,55,13,18,5,0,41,3,0,0,0,3,238,189,59,16,505
116011303,26,10,5,0,40,42,12,4,0,55,98,41,11,4,147,60,26,5,0,90,44,16,5,0,65,25,17,3,0,43,13,10,3,0,31,9,6,5,0,22,17,8,4,3,33,4,0,0,0,4,420,178,45,19,662
116011304,40,27,9,8,84,64,23,10,5,105,136,55,25,17,228,103,31,15,4,147,69,30,9,9,114,22,10,7,3,40,9,20,7,0,37,11,6,0,5,22,31,26,10,6,70,6,5,6,0,13,598,264,128,54,1044
116011306,47,35,11,11,110,64,22,14,7,115,133,45,28,16,219,83,53,17,0,150,65,35,10,7,116,23,23,9,4,53,29,33,7,0,69,3,13,7,0,23,25,20,14,5,60,10,7,3,0,22,597,336,140,74,1149
116011307,54,23,9,0,81,65,20,7,6,100,149,58,22,7,232,89,50,17,0,159,85,53,5,7,147,39,19,5,0,66,35,26,8,0,71,16,13,0,0,34,33,19,12,0,58,16,3,0,0,27,707,330,101,32,1173
116011560,14,11,3,3,37,41,12,3,4,62,81,30,12,8,129,51,24,10,3,84,36,21,3,0,63,12,12,7,0,32,9,18,4,0,32,0,4,5,0,16,16,13,6,3,32,9,0,0,0,10,346,157,67,28,600
116011561,16,14,4,5,39,46,12,12,0,71,114,34,11,0,168,65,26,11,9,120,32,27,10,0,73,29,13,4,0,53,12,20,9,4,41,3,8,8,0,21,11,3,3,6,22,6,0,4,0,10,390,211,92,33,719
116011626,25,7,0,0,35,41,12,8,3,58,67,32,6,4,108,59,21,7,3,93,41,33,4,0,74,30,9,5,0,44,12,4,0,0,24,12,10,4,0,27,23,11,3,0,42,8,0,0,0,9,358,157,48,14,579
116011627,14,14,5,4,37,31,3,4,0,44,42,19,14,7,79,40,16,4,0,57,16,7,7,4,36,22,13,3,0,30,7,4,0,0,11,3,8,5,0,16,13,12,8,0,34,8,0,0,0,6,243,139,50,21,453
116021309,11,3,3,0,22,8,9,0,0,21,34,27,6,4,70,34,30,6,3,74,23,26,10,4,67,19,17,6,0,40,13,12,8,0,32,12,19,8,9,42,5,10,9,0,23,5,0,0,0,8,210,167,52,22,452
116021562,0,6,5,0,8,0,0,3,0,4,11,9,0,0,24,8,4,0,0,14,15,5,0,0,22,3,3,0,3,9,4,3,6,0,13,0,6,4,0,9,3,7,0,0,13,0,0,0,0,0,56,52,15,3,127
116021563,17,13,4,0,41,50,31,5,4,83,110,62,19,8,192,81,51,9,6,141,73,44,9,0,133,36,22,9,4,63,21,21,10,3,60,20,10,5,6,38,12,13,6,0,35,10,3,0,0,13,478,297,90,34,899
116021628,11,4,4,0,15,19,11,0,0,25,47,28,12,5,87,51,20,11,3,85,38,31,10,0,77,15,5,3,0,20,28,19,5,6,52,15,18,3,0,46,7,17,11,0,34,4,5,0,0,8,257,163,70,17,516
116021629,7,3,5,5,20,11,0,0,4,19,39,12,10,3,69,24,8,3,5,36,20,12,8,0,42,12,12,3,6,31,12,7,5,0,28,4,5,4,0,17,8,8,5,0,12,0,0,0,0,0,154,84,49,28,314
116021630,29,10,12,3,50,23,10,6,0,42,52,35,11,9,99,38,33,10,0,86,40,23,10,9,82,21,19,0,0,38,12,18,3,4,34,4,8,0,0,17,12,13,0,8,34,7,3,0,3,11,301,216,64,37,615
116021631,3,6,4,0,17,3,5,8,0,19,29,3,10,6,42,13,16,5,0,30,18,6,0,0,30,6,0,6,0,14,12,10,0,0,22,8,5,3,0,14,4,4,7,0,12,3,4,0,0,3,118,69,42,11,236
116021632,16,17,9,0,38,29,20,11,0,60,98,36,17,8,161,73,36,3,3,114,54,52,16,6,130,19,12,8,5,47,29,28,5,0,64,15,13,0,5,34,16,19,3,0,36,7,4,0,3,9,409,266,82,33,794
116021633,3,6,0,0,12,15,9,0,0,26,38,7,7,0,55,28,19,3,0,53,34,22,0,0,55,7,9,0,0,21,10,14,0,5,34,13,15,3,0,29,12,9,3,3,25,5,0,0,0,6,180,130,28,7,350
116031313,72,41,9,32,152,91,44,22,19,178,155,87,31,16,290,82,32,28,25,165,53,28,11,8,102,23,13,3,3,44,6,13,8,7,36,7,14,8,4,30,33,17,6,9,71,25,10,6,0,45,759,416,195,157,1531
