SA3_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
12504,8,1203,..,20,10,27,0,26,..,213,29,238,3,243,..,597,248,847,9,853,..,184,23,210,0,210,..,159,28,193,0,193,..,94,9,101,4,106,..,160,19,175,0,177,..,473,19,497,5,497,..,277,26,301,4,303,..,800,25,826,7,833,..,82,0,82,0,84,..,1628,73,1701,18,1720,..,545,80,628,10,634,..,3060,397,3456,27,3484,..,203,45,251,3,254,..,271,84,351,4,351,..,292,80,365,0,365,..,4431,819,5249,118,5360,..,31182,6523,37706,382,38088,..,170,79,250,4080,4330,27611,31359,6603,37962,4456,70032,55435,..,..,..,..,55435,..,51,3,56,0,52,..,4501,759,5260,43,5305,..,10,0,10,0,10,..,3082,1359,4441,25,4466,..,5283,2544,7824,36,7861,..,271,105,371,0,368,..,8630,4002,12635,61,12698,..,337,48,388,3,393,..,81,3,82,0,82,..,300,18,318,3,316,..,205,6,211,8,217
12601,3,1414,..,3,0,3,0,3,..,6,0,6,0,6,..,137,22,157,0,158,..,38,0,42,0,42,..,91,11,105,0,105,..,4,0,4,0,4,..,14,3,17,0,17,..,73,4,74,0,74,..,84,4,87,0,87,..,78,0,78,0,78,..,21,0,21,0,21,..,257,10,261,0,260,..,136,5,144,3,146,..,270,12,281,3,281,..,55,13,71,0,71,..,16,3,20,0,20,..,118,20,137,0,143,..,513,73,587,11,597,..,8611,2083,10690,57,10749,..,42,8,50,684,737,12831,8652,2090,10747,741,24319,25474,..,..,..,..,25474,..,75,0,74,0,74,..,245,40,285,3,288,..,0,0,0,0,0,..,3247,679,3925,15,3947,..,5003,1612,6613,29,6643,..,222,45,269,0,267,..,8472,2339,10807,49,10860,..,30,3,34,0,37,..,74,3,72,0,72,..,137,11,146,3,148,..,132,3,133,0,139
12602,24,3035,..,83,12,92,3,99,..,53,6,62,0,62,..,464,107,564,4,571,..,170,13,185,0,184,..,235,77,318,3,321,..,9,0,9,0,9,..,165,25,194,0,196,..,409,5,414,7,414,..,617,53,669,7,679,..,558,10,573,3,573,..,108,3,106,0,106,..,1690,72,1763,13,1777,..,607,68,683,9,686,..,436,20,460,5,460,..,273,83,354,0,354,..,107,23,128,0,130,..,412,62,476,6,475,..,2415,439,2857,54,2909,..,25878,6311,32193,255,32446,..,156,26,185,2776,2964,33561,26033,6340,32375,3030,68967,67219,..,..,..,..,67219,..,122,6,125,0,126,..,1886,237,2129,19,2146,..,5,0,7,0,7,..,7140,2027,9165,41,9209,..,12338,3939,16275,92,16364,..,638,200,842,5,847,..,20118,6165,26282,134,26418,..,385,60,445,7,449,..,128,3,132,0,132,..,437,21,455,4,459,..,398,11,408,0,415
12701,0,38,..,344,55,397,3,398,..,300,19,316,5,324,..,108,19,128,0,129,..,123,16,137,0,137,..,34,5,43,0,43,..,506,30,539,8,544,..,844,156,1001,26,1020,..,255,5,264,3,266,..,90,16,104,0,104,..,609,19,627,6,635,..,83,12,96,3,97,..,1034,52,1088,11,1103,..,1364,244,1610,18,1632,..,43,4,50,0,50,..,142,34,173,0,173,..,262,32,300,3,303,..,1964,1166,3126,16,3147,..,4096,1187,5286,79,5361,..,20739,4990,25731,282,26014,..,150,41,194,2907,3103,22689,20893,5036,25927,3188,51805,46020,..,..,..,..,46020,..,41,0,41,0,41,..,7661,1533,9198,71,9270,..,8,0,8,3,14,..,956,565,1522,11,1532,..,702,332,1033,14,1043,..,386,151,535,5,540,..,2040,1050,3084,31,3114,..,844,122,969,10,977,..,38,0,38,0,38,..,192,15,206,0,210,..,116,3,125,0,125
12702,0,55,..,479,127,608,13,614,..,423,35,462,4,469,..,149,79,227,3,233,..,236,59,290,5,296,..,137,98,229,3,237,..,853,85,934,27,966,..,1400,459,1860,12,1868,..,325,24,344,0,350,..,143,30,170,0,173,..,666,21,686,15,697,..,87,16,104,0,104,..,1218,87,1305,16,1321,..,2433,659,3090,37,3125,..,58,20,75,0,75,..,334,216,555,11,566,..,374,108,481,9,492,..,11004,8944,19945,112,20057,..,11290,5968,17261,205,17468,..,44021,23367,67383,638,68019,..,222,111,331,3594,3921,22441,44239,23471,67710,4231,94386,46891,..,..,..,..,46891,..,7,0,7,0,7,..,8863,3423,12289,150,12432,..,3,0,3,0,3,..,4794,3109,7902,39,7938,..,2601,2014,4622,43,4661,..,2090,1016,3108,18,3130,..,9486,6143,15629,99,15732,..,2120,545,2669,20,2687,..,44,0,47,0,47,..,229,17,241,4,248,..,231,13,244,5,245
12703,3,95,..,572,114,688,9,701,..,94,13,103,3,110,..,111,54,164,0,168,..,289,67,356,4,360,..,110,13,129,0,126,..,489,46,536,12,553,..,1177,434,1609,16,1627,..,373,8,379,3,382,..,349,38,390,3,390,..,751,25,771,6,776,..,60,8,69,3,77,..,1532,83,1618,12,1627,..,1039,236,1279,3,1281,..,385,40,423,3,424,..,135,49,184,5,185,..,423,92,513,4,523,..,1390,719,2107,8,2117,..,3199,749,3948,86,4036,..,24237,6052,30290,334,30623,..,168,42,209,4022,4235,24301,24409,6095,30500,4359,59155,49221,..,..,..,..,49221,..,57,0,57,0,57,..,10747,3481,14226,173,14401,..,8,0,14,0,14,..,953,434,1387,3,1390,..,1138,618,1758,0,1761,..,161,45,209,0,205,..,2253,1102,3349,7,3357,..,626,121,747,6,753,..,40,0,40,0,45,..,275,17,290,3,297,..,193,5,196,0,196
12801,0,73,..,228,14,244,3,246,..,64,3,62,0,70,..,29,5,36,0,36,..,112,10,120,5,122,..,231,54,289,0,291,..,14,0,14,0,14,..,87,7,94,0,94,..,97,0,97,3,100,..,119,12,132,0,129,..,170,3,174,3,174,..,25,0,25,0,26,..,404,17,426,5,432,..,422,48,465,6,474,..,9,0,9,0,9,..,136,32,169,3,175,..,40,4,44,0,44,..,88,19,109,0,109,..,783,111,892,26,918,..,7001,1040,8040,100,8143,..,121,10,133,2481,2614,45598,7126,1055,8172,2587,56362,89461,..,..,..,..,89461,..,100,4,105,0,104,..,809,52,869,14,880,..,8,0,8,0,8,..,918,243,1168,9,1176,..,1243,479,1719,14,1731,..,71,18,88,0,89,..,2227,748,2973,19,2996,..,270,25,290,6,296,..,164,3,167,0,168,..,287,13,292,0,299,..,397,16,414,10,420
12802,0,52,..,275,35,308,3,316,..,40,4,42,0,42,..,28,0,25,0,25,..,130,15,138,0,143,..,208,41,251,0,257,..,13,0,13,0,13,..,63,7,68,0,68,..,95,0,91,0,91,..,105,6,118,0,115,..,126,3,128,0,128,..,21,3,26,0,26,..,346,16,365,0,367,..,361,32,397,3,395,..,26,0,26,0,26,..,94,8,103,0,103,..,27,4,34,0,34,..,124,22,145,3,145,..,622,105,727,29,749,..,6053,870,6921,75,6997,..,116,12,126,1534,1661,46447,6169,879,7045,1615,55109,91666,..,..,..,..,91666,..,133,3,137,0,137,..,1060,83,1135,0,1143,..,0,0,4,0,4,..,747,234,977,6,989,..,976,345,1324,7,1333,..,76,18,92,0,90,..,1804,592,2398,11,2409,..,273,27,300,8,304,..,153,0,153,0,159,..,270,6,279,0,279,..,371,8,378,3,380
19797,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,11,0,11,..,3,0,3,0,3,..,28,26,54,0,55,..,0,0,3,30,33,154,30,26,58,27,239,279,..,..,..,..,279,..,0,0,0,0,0,..,3,3,3,0,3,..,0,0,0,0,0,..,3,3,4,0,4,..,7,19,22,0,22,..,0,3,5,0,5,..,14,22,31,0,31,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
19999,0,20,..,3,0,3,0,3,..,6,0,6,0,6,..,6,0,6,0,6,..,4,0,4,0,4,..,11,0,11,0,11,..,18,0,18,0,18,..,3,0,3,0,3,..,17,0,17,0,17,..,10,0,13,0,13,..,16,0,16,0,16,..,8,0,8,0,8,..,53,0,52,0,52,..,41,3,43,0,43,..,3,0,3,0,3,..,11,7,18,0,18,..,6,0,6,0,6,..,27,14,38,0,38,..,97,26,123,0,124,..,670,146,819,9,821,..,13,3,21,1058,1072,3038,688,150,836,1061,4939,7212,..,..,..,..,7212,..,5,0,5,0,5,..,122,33,154,0,155,..,16,3,19,0,19,..,66,22,84,0,87,..,210,94,307,0,307,..,7,7,14,0,19,..,285,121,406,3,405,..,12,0,12,0,12,..,23,0,23,0,23,..,76,8,86,4,88,..,57,0,57,0,57
