SA3_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
12401,0,0,22,31,12,7,3,0,0,71,0,0,0,3,16,10,23,12,3,68,0,0,0,3,3,4,0,0,0,13,7,12,33,185,132,136,155,74,38,759,67,160,157,396,296,335,308,172,72,1964,2065,4781,4065,8640,5756,6198,4864,2254,1077,39690,0,0,0,0,3,0,0,0,0,7,4031,9152,7551,13524,7946,8345,5816,2520,1027,59916,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,5,0,3,0,17,0,0,6,17,4,4,3,0,0,37,0,16,7,66,38,40,22,9,0,197,0,3,3,23,27,12,18,8,0,101,0,13,19,58,47,37,26,19,4,214,0,0,0,3,14,15,17,19,3,72,0,0,0,0,4,15,20,10,5,52,8,93,94,474,867,1020,1115,507,206,4385,0,0,3,15,25,20,14,3,3,81,3,0,3,22,19,29,17,8,5,102,4,7,3,51,89,83,198,93,33,555
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,7,10,79,21,3,3,3,0,137,0,0,0,3,16,18,17,8,0,60,0,9,12,49,19,8,0,3,0,100,7,62,94,495,282,225,199,72,55,1495,218,345,456,1167,528,467,410,215,88,3888,5096,9573,9228,21340,8980,7950,5366,2480,1127,71130,0,4,17,74,25,13,11,8,0,143,9972,17656,16172,30750,11660,9668,5728,2213,984,104815,0,21,24,138,22,13,9,0,0,217,0,0,3,29,18,22,10,4,3,93,0,4,0,19,10,8,3,0,0,39,0,3,7,47,33,23,12,3,0,130,0,0,0,48,27,31,28,15,3,155,4,38,64,426,148,114,71,40,6,916,0,3,7,35,57,70,70,46,7,289,0,9,26,85,63,84,63,27,4,362,20,127,132,733,1064,1127,1066,527,174,4969,0,3,36,207,114,94,36,13,3,500,0,4,5,12,11,14,9,7,4,73,0,5,8,67,57,108,247,95,39,626
12404,0,0,0,22,6,7,0,0,0,42,0,0,0,3,3,3,0,4,0,18,0,0,0,3,0,0,0,0,0,7,3,3,16,60,34,35,26,23,14,212,57,116,171,282,184,132,118,93,42,1190,1103,2277,2591,4894,2580,2083,1504,931,456,18420,0,0,3,4,0,0,0,0,0,9,2124,4346,4809,8089,3778,2862,1816,1024,448,29300,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,8,0,0,0,3,0,0,3,0,0,7,0,3,0,15,5,6,3,0,0,40,0,0,0,11,9,6,7,0,0,28,0,0,11,77,31,25,17,4,4,161,0,0,0,0,4,10,8,4,4,38,0,3,0,0,0,5,0,3,0,17,5,29,30,192,267,254,225,157,68,1231,0,0,4,30,15,8,9,4,0,71,0,0,0,8,8,0,3,0,0,25,0,3,0,21,13,20,42,15,15,134
12405,0,3,10,38,15,14,3,0,3,82,0,0,0,0,6,8,4,0,0,13,4,3,3,18,0,0,3,0,0,23,0,51,156,385,220,170,117,63,18,1177,123,195,232,523,231,270,173,90,37,1869,1902,3510,3948,7748,3591,3449,1844,869,359,27218,0,19,35,79,15,12,10,0,0,173,3585,6239,6279,9703,4078,3520,1627,580,257,35867,0,6,4,72,10,6,3,0,0,97,0,0,7,29,17,16,11,11,0,96,0,3,0,21,14,6,0,0,0,48,0,4,3,13,6,6,0,0,0,36,0,0,0,27,21,23,20,16,0,110,4,4,18,102,60,43,14,6,0,259,0,0,0,14,54,81,73,49,9,278,3,24,22,74,52,78,49,24,8,323,0,6,21,106,254,336,284,105,33,1160,0,17,47,251,140,119,51,22,5,656,0,0,4,4,9,3,6,3,0,35,0,0,5,21,15,30,76,32,4,190
12501,0,5,49,447,459,526,214,82,32,1815,0,0,0,3,0,0,0,0,0,4,0,3,3,12,0,6,0,0,0,27,36,103,198,712,284,197,146,70,52,1794,179,255,382,1004,300,273,147,93,54,2688,3124,4503,5800,15263,5041,4192,2174,1176,646,41916,18,129,681,1585,282,126,23,7,0,2860,5496,6895,5651,7568,1556,1350,741,453,363,30080,3,15,64,367,40,33,7,0,0,528,0,0,9,36,28,25,24,18,0,138,3,0,7,55,59,49,20,14,3,198,0,5,15,36,16,3,0,0,0,87,0,0,3,34,35,13,39,13,0,137,62,201,1199,4680,1886,1611,646,359,138,10784,0,3,0,17,24,57,106,92,13,312,9,34,17,112,25,43,31,14,8,295,8,20,36,172,89,84,74,31,21,536,3,11,34,169,78,83,45,11,0,446,0,6,0,24,5,3,3,0,0,41,0,4,15,51,14,12,31,3,3,135
12502,0,0,6,82,66,45,23,3,3,224,0,0,0,4,0,0,4,0,0,13,0,3,8,22,3,0,0,0,0,37,7,50,56,300,181,149,119,72,27,964,63,116,123,396,211,165,162,93,88,1410,2142,4042,3980,9559,4939,4009,2717,1673,787,33846,0,3,20,91,33,43,10,3,0,207,3910,6739,5785,6884,3318,2742,2118,1607,738,33844,7,8,4,88,6,5,7,3,0,126,0,0,0,11,3,4,7,3,0,31,0,0,0,22,22,9,5,7,0,63,0,4,3,37,16,14,0,4,0,80,3,0,14,30,28,27,26,12,0,137,100,254,694,3411,1709,1251,663,371,76,8536,0,0,3,5,18,19,25,27,3,95,0,0,8,33,11,42,35,11,5,143,8,55,42,216,204,226,196,150,57,1144,0,8,14,74,80,64,45,17,3,300,0,0,3,12,3,6,3,0,3,34,5,5,11,32,41,15,38,30,11,179
12503,12,43,164,1054,724,724,247,118,67,3156,0,0,0,6,0,3,4,0,0,19,0,3,11,25,5,3,0,0,0,47,36,166,365,1342,673,457,385,242,106,3770,366,566,571,1549,671,518,376,253,131,5006,5906,10079,10057,22544,8966,7494,5114,3147,1729,75028,28,138,914,1732,367,214,90,32,12,3524,10798,17167,13224,17125,4865,4332,3100,1767,1125,73491,3,15,34,302,35,25,0,0,0,412,0,0,12,119,79,77,38,26,0,352,0,4,15,127,97,69,59,19,9,411,0,3,7,34,10,3,0,0,0,62,0,0,18,98,94,86,89,45,5,434,31,115,532,2157,1210,976,422,313,115,5869,0,0,8,43,84,119,164,132,25,575,10,52,35,219,76,102,94,68,9,660,3,26,25,135,164,238,254,136,102,1085,0,22,93,586,325,258,136,58,5,1486,0,0,0,18,5,7,9,3,3,48,0,3,17,45,31,19,122,53,33,333
12504,3,3,26,170,81,81,32,17,6,419,0,0,0,9,3,3,3,3,3,25,0,3,13,50,3,3,4,0,0,78,55,171,187,939,314,250,208,131,62,2319,345,382,392,1768,434,422,320,242,164,4462,5699,7685,6847,26814,7347,6354,4707,2914,1661,70032,4,22,100,340,99,91,63,15,7,739,9018,10793,7793,13759,5243,4319,3723,2191,1363,58196,14,43,93,606,111,54,12,7,0,940,0,0,13,60,37,39,9,8,3,164,0,0,12,54,21,12,8,0,0,105,14,18,23,68,22,17,18,3,4,184,0,9,8,60,48,41,47,26,7,239,46,180,742,3368,1434,1193,539,393,135,8031,0,3,12,35,51,47,60,52,3,260,12,17,20,107,41,61,56,48,20,370,29,104,80,334,331,347,365,252,110,1950,0,16,68,457,206,210,99,33,13,1116,0,3,5,46,20,14,13,4,3,106,3,11,16,68,27,20,84,45,20,286
12601,0,0,16,71,46,36,7,3,3,179,0,4,0,3,7,3,4,3,3,22,0,0,3,9,5,3,0,0,0,20,9,23,44,174,101,65,68,42,26,557,32,63,69,184,77,81,67,75,47,685,1254,3029,3312,6222,3494,3030,1967,1296,711,24319,4,0,4,13,3,5,0,0,0,31,2254,4756,4453,4179,2803,2564,1971,1351,756,25084,0,6,17,69,7,4,6,0,0,120,0,0,0,3,4,3,0,0,0,5,0,0,3,6,8,3,0,0,0,16,3,11,13,23,20,20,8,3,3,102,0,0,0,10,13,7,10,0,0,39,75,223,845,2505,957,668,382,213,62,5921,0,0,0,0,13,3,3,9,0,27,0,0,0,14,10,10,11,8,3,53,17,98,73,233,254,190,227,102,51,1238,0,3,7,32,26,23,16,3,3,112,0,4,9,22,12,3,3,0,0,51,4,11,7,26,19,18,39,31,11,161
12602,3,9,81,247,113,74,31,9,7,577,0,0,0,14,11,4,8,6,3,50,0,3,13,32,7,6,3,0,0,58,45,113,141,999,332,308,242,178,143,2501,154,191,400,967,385,328,279,234,199,3132,3953,6741,8880,21723,8812,7621,5260,3550,2428,68967,0,3,7,96,57,53,32,13,4,260,7031,11655,10894,15458,7596,6076,4069,2611,2049,67440,4,16,100,271,22,12,3,0,0,424,0,0,4,21,25,19,13,3,0,90,0,0,13,34,13,9,7,0,3,78,4,7,28,111,40,34,30,7,0,255,0,0,10,60,32,35,33,13,4,193,136,356,2898,7126,2180,1783,916,641,209,16241,0,0,4,28,45,69,83,65,16,306,3,10,7,78,65,75,87,74,39,446,40,167,150,673,580,489,440,242,131,2913,3,4,13,137,81,69,54,27,5,398,0,8,21,84,21,17,15,6,4,187,4,11,21,141,61,34,97,40,41,454
12701,3,24,134,932,469,366,96,43,15,2078,0,0,0,3,0,3,4,3,0,15,0,16,27,45,9,0,0,0,0,106,20,103,182,1025,741,635,343,142,47,3233,238,496,461,1027,494,420,281,169,55,3638,3792,7889,7571,15313,6891,5288,2989,1563,507,51805,0,0,17,42,9,11,3,0,0,80,7253,13965,11676,14395,4833,2972,1442,900,197,57637,0,3,3,75,10,13,3,0,0,106,0,0,26,165,88,65,36,19,0,397,0,12,81,512,266,236,85,19,9,1214,0,5,11,22,6,6,0,0,0,56,0,3,16,225,207,163,115,22,7,757,0,18,61,382,268,188,114,46,11,1082,0,0,17,161,144,157,140,100,10,736,3,21,13,102,80,74,39,18,10,364,8,35,34,154,211,231,155,83,30,943,3,65,225,1373,760,592,199,80,18,3316,0,0,11,18,7,13,4,5,0,59,0,3,16,42,19,32,90,21,10,231
12702,63,260,1024,5877,3604,3020,1157,579,253,15841,0,0,0,0,3,5,3,3,0,11,3,4,3,9,4,0,0,0,0,25,73,347,502,1755,1370,1322,912,518,208,7009,264,516,573,1302,699,706,453,302,161,4958,5413,11630,13388,25098,13017,12199,7330,4373,1933,94386,3,4,53,83,26,10,0,3,0,181,9902,19150,18463,15699,4817,4089,1990,1138,481,75730,0,0,5,36,9,3,0,0,0,56,0,3,53,279,198,203,83,75,23,902,33,94,401,2387,1712,1456,750,292,136,7253,0,6,13,22,12,5,0,0,0,59,0,16,33,329,306,346,392,132,28,1577,7,62,194,882,673,711,420,338,324,3609,0,3,40,218,239,433,456,424,120,1945,3,8,16,64,44,94,76,56,12,382,3,20,21,89,148,246,273,118,55,976,3,9,78,428,270,277,105,46,6,1234,0,7,10,32,14,7,13,9,6,106,3,13,29,31,31,47,183,89,36,458
12703,7,21,77,672,353,271,75,44,10,1533,0,0,0,4,0,3,3,0,3,16,0,10,44,66,23,3,0,0,0,147,37,218,333,1197,677,535,359,198,87,3633,338,549,531,1478,589,503,383,228,131,4740,4608,8263,7712,18162,7443,5898,3917,2158,995,59155,0,0,32,105,24,15,6,3,0,196,8291,13230,10469,14252,5062,3340,2387,1247,553,58835,8,23,39,379,90,62,21,0,0,628,0,6,75,394,238,213,97,54,5,1086,0,11,28,200,87,84,37,14,3,472,3,7,12,29,17,3,3,3,0,82,3,8,13,138,146,124,104,35,4,571,14,36,106,694,342,309,144,66,26,1746,0,0,70,312,188,207,162,119,24,1075,10,87,86,341,196,185,109,53,23,1086,11,70,43,214,252,239,272,150,57,1313,9,79,235,1496,727,603,232,89,15,3495,0,3,0,16,6,7,5,4,3,54,0,5,39,44,32,28,91,53,37,338
12801,0,0,0,50,24,17,13,3,0,121,0,0,3,14,9,5,16,8,3,60,0,0,0,19,3,0,0,0,0,25,8,54,85,586,263,225,192,84,33,1524,125,207,242,848,386,344,300,231,199,2881,3176,6364,6105,14770,7739,6919,5390,3614,2292,56362,0,0,0,0,0,0,0,0,0,3,6252,11937,10829,20940,10577,9493,6672,4293,2552,83554,0,0,0,15,5,7,3,0,0,39,0,0,5,36,24,23,10,7,0,105,0,0,0,18,15,9,9,0,0,51,4,11,22,102,54,33,19,9,4,251,0,0,3,33,55,30,38,10,3,164,9,50,129,604,399,309,111,71,30,1695,0,4,4,21,36,46,46,49,5,209,0,11,9,88,63,125,138,83,29,558,35,181,180,904,768,621,657,441,206,3989,0,0,3,53,37,41,20,5,3,169,0,4,11,49,33,13,10,10,0,131,3,6,23,92,63,49,103,84,29,448
12802,0,4,4,60,32,33,3,3,0,137,0,0,3,14,14,10,10,7,0,54,0,0,3,17,3,0,0,0,0,30,5,53,67,432,234,191,162,78,40,1267,85,167,178,458,259,267,198,156,106,1875,3371,7241,6448,14196,7816,7048,4984,2465,1537,55109,0,0,0,3,0,0,0,0,0,3,6670,13809,12096,21420,10780,9716,6512,2970,1677,85657,0,3,8,42,4,3,0,0,0,61,0,0,4,22,22,25,7,8,0,83,0,0,0,4,9,4,3,0,0,21,0,11,13,89,44,22,16,7,0,203,0,3,12,47,41,24,33,8,0,169,18,30,73,512,247,246,110,52,17,1304,0,0,3,15,40,36,58,33,12,197,0,7,16,57,56,98,78,44,17,371,30,172,170,770,838,654,709,362,169,3879,0,7,3,53,50,42,16,12,0,178,0,4,9,40,31,14,10,0,0,108,3,10,6,74,72,69,125,63,26,440
19797,0,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,0,0,0,4,5,3,6,3,0,26,4,14,12,39,31,53,60,24,7,239,0,0,0,0,0,0,0,0,0,0,9,22,20,42,34,34,43,24,6,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,11,16,3,3,3,0,0,31,0,0,3,3,3,0,3,0,0,11,0,0,0,0,0,7,0,0,0,7,7,9,28,70,28,15,3,3,0,168,19,25,162,324,113,111,82,20,4,864,149,200,848,1720,646,732,477,120,48,4939,0,0,4,3,0,0,0,0,0,4,252,278,956,2451,1096,1080,718,148,42,7028,0,0,7,8,0,0,0,0,0,21,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,10,0,0,17,13,3,0,3,0,0,34,0,0,0,19,4,5,3,0,0,25,0,8,98,83,13,11,3,0,3,225,0,0,0,3,5,3,0,0,0,10,0,0,0,12,3,3,0,0,0,23,4,4,106,115,69,73,93,21,3,501,0,0,7,10,6,0,0,0,0,22,0,6,22,36,3,0,0,0,0,69,0,0,20,21,14,9,9,9,0,78
