SA3_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
12403,25,238,4,265,4218,334,4813,239,163,16,415,4003,301,4718,3311,337,92,3750,5984,711,10442,5121,195,152,5469,3732,559,9765,2238,302,67,2609,5276,535,8417,331,864,9,1203,5653,473,7326,76,780,5,860,3877,375,5119,9,124,0,134,1643,227,2000,0,6,0,6,494,85,591,11353,3008,351,14708,34884,3600,53192,63,380,7,446,3681,312,4441,561,362,24,942,3550,296,4784,5007,564,254,5829,4638,681,11141,6094,386,321,6805,2817,580,10199,2117,866,111,3093,5353,534,8980,173,2198,21,2393,5112,446,7950,50,1210,7,1267,3640,465,5366,14,149,0,162,2033,283,2480,0,12,0,15,988,118,1127,14079,6127,740,20947,31814,3702,56462,86,612,9,710,7895,644,9252,796,519,39,1358,7552,592,9509,8322,902,346,9575,10616,1390,21585,11212,580,479,12277,6550,1137,19957,4359,1168,178,5696,10624,1064,17390,506,3061,34,3596,10769,913,15276,126,1985,16,2125,7521,838,10485,24,273,0,290,3678,507,4480,4,22,0,26
12404,4,54,0,59,1088,124,1270,70,59,3,134,1171,200,1508,720,76,25,817,1436,449,2707,1060,55,29,1150,853,343,2341,574,107,15,693,1484,272,2448,95,193,4,294,1544,148,1992,11,168,0,183,1045,144,1368,4,43,0,48,571,86,703,0,3,0,3,182,47,237,2539,755,86,3380,9378,1818,14570,20,114,0,127,1005,96,1235,140,104,7,253,966,140,1356,1115,118,62,1302,1066,242,2608,1296,84,58,1431,659,202,2286,563,280,25,865,1520,196,2580,44,503,0,547,1404,126,2083,12,297,0,313,1072,120,1504,4,58,0,64,736,135,931,0,8,0,8,372,78,456,3194,1557,160,4905,8797,1341,15045,22,166,0,190,2096,225,2504,208,167,12,390,2139,345,2865,1836,193,89,2113,2504,693,5313,2358,137,84,2575,1506,546,4631,1133,383,41,1561,3004,460,5030,140,691,6,841,2954,281,4073,29,464,7,499,2112,264,2873,8,102,0,107,1302,216,1630,0,13,0,8
12405,18,61,0,77,1602,155,1834,139,71,0,213,1806,157,2175,1161,108,17,1281,2453,292,4027,1651,73,31,1757,1507,286,3549,766,130,15,910,2272,240,3426,145,324,9,477,2556,248,3278,31,230,5,266,1499,156,1919,0,36,0,38,557,78,673,0,0,0,3,154,22,179,3904,1042,79,5025,14401,1633,21059,26,127,0,154,1511,158,1823,252,163,12,426,1528,163,2123,1852,209,69,2127,1762,298,4187,1989,143,78,2209,1117,232,3562,657,353,34,1039,2309,248,3591,74,812,10,900,2299,250,3449,13,337,3,358,1311,176,1844,3,47,0,48,696,126,869,3,3,0,5,296,56,359,4878,2182,205,7271,12825,1713,21808,44,191,0,235,3108,318,3659,392,237,17,640,3333,319,4293,3008,314,85,3411,4215,591,8219,3643,215,111,3972,2623,519,7108,1424,482,47,1954,4581,490,7020,219,1135,20,1376,4849,502,6726,50,564,9,624,2808,333,3763,3,80,0,88,1252,201,1540,3,3,0,10
12501,8,59,4,79,2178,208,2465,69,77,0,145,3886,574,4609,1684,163,23,1874,8837,1609,12315,2436,90,13,2545,3669,949,7160,1263,79,22,1358,3284,601,5246,325,200,12,534,3309,368,4212,57,261,8,318,1731,222,2276,9,70,4,82,900,112,1092,0,5,0,5,298,44,348,5856,999,81,6936,28098,4694,39721,19,140,0,158,1940,187,2289,241,163,6,409,2754,357,3519,2878,274,51,3207,5510,848,9571,2872,135,68,3079,2124,491,5693,1173,243,31,1455,3208,381,5041,186,571,20,783,3115,293,4192,56,378,3,434,1571,167,2174,6,83,3,94,962,120,1176,0,4,0,9,562,82,646,7429,1995,189,9617,21745,2930,34295,24,200,4,238,4122,398,4753,310,234,6,548,6640,927,8122,4561,444,76,5080,14350,2455,21886,5311,225,81,5622,5790,1440,12855,2437,323,50,2808,6493,984,10282,516,770,27,1313,6426,660,8401,112,633,7,758,3301,391,4455,13,151,3,169,1867,230,2268,0,7,0,11
12502,8,84,4,91,2090,111,2293,28,80,3,112,1871,113,2098,1000,96,13,1110,2950,259,4321,2502,57,34,2596,1736,232,4559,1499,60,21,1586,2646,215,4453,317,270,3,590,3119,192,3903,79,421,3,500,1870,161,2525,15,130,3,151,1264,126,1543,6,8,0,10,420,68,503,5457,1205,79,6741,17971,1482,26191,6,115,0,126,1793,108,2028,71,102,0,173,1707,78,1956,1692,179,45,1917,2459,225,4604,3175,127,110,3406,1340,208,4953,1560,197,36,1794,2929,220,4939,225,735,12,979,2855,180,4009,74,649,4,726,1798,190,2717,16,151,3,173,1347,152,1673,0,7,0,13,647,135,787,6823,2266,213,9304,16865,1493,27660,18,199,8,219,3883,218,4319,100,184,4,283,3579,189,4050,2693,271,63,3029,5410,479,8921,5678,184,137,5998,3069,445,9515,3063,261,57,3376,5577,438,9390,542,1009,14,1565,5974,370,7908,147,1069,8,1225,3665,354,5243,34,284,4,320,2611,276,3213,8,12,0,23
12503,10,154,6,170,4245,433,4843,148,156,6,310,5164,514,5988,2689,246,26,2964,8859,1196,13022,4357,149,53,4559,5085,841,10490,2275,166,24,2461,5794,754,9009,486,477,6,975,5837,614,7420,90,582,5,679,4044,450,5178,19,148,0,165,2110,274,2550,3,8,0,8,848,128,985,10079,2089,131,12295,41985,5199,59479,50,337,3,392,3859,374,4627,520,364,16,900,4108,414,5427,5067,408,100,5573,5988,952,12518,5382,280,150,5809,3566,657,10024,1999,553,71,2621,5686,660,8966,257,1329,34,1616,5375,503,7494,77,916,13,1004,3700,415,5114,20,172,0,193,2590,363,3147,4,15,0,17,1476,231,1729,13372,4372,380,18131,36350,4563,59041,59,493,10,558,8108,803,9475,668,522,18,1212,9275,928,11419,7759,657,133,8539,14850,2148,25543,9740,424,203,10370,8652,1496,20518,4274,718,94,5083,11477,1411,17970,745,1809,37,2588,11213,1110,14912,166,1495,16,1682,7744,866,10288,42,323,0,359,4694,635,5694,5,20,0,31
12504,15,105,3,125,2830,257,3205,68,114,3,186,4092,385,4659,3125,269,27,3424,10901,1309,15631,5957,142,61,6162,5669,1011,12844,2148,105,29,2282,4626,467,7368,429,356,11,796,4511,459,5764,91,620,8,724,3091,312,4124,19,185,0,201,1913,227,2345,6,9,0,17,786,136,935,11860,1904,145,13908,38409,4566,56880,13,166,3,189,2544,186,2919,181,195,9,387,3237,305,3928,6001,382,81,6465,8319,1236,16019,6073,234,178,6483,3595,714,10796,1877,350,57,2285,4607,456,7347,271,1038,28,1338,4566,449,6354,98,1069,11,1176,3172,356,4707,21,183,0,204,2397,319,2914,9,11,0,14,1413,230,1661,14547,3635,359,18540,33851,4252,56645,36,275,3,308,5369,440,6122,251,307,11,567,7332,696,8596,9123,652,109,9888,19217,2546,31657,12033,381,234,12645,9267,1725,23639,4022,454,87,4562,9226,923,14712,698,1397,38,2133,9080,903,12117,193,1695,10,1899,6265,671,8835,37,364,0,401,4309,547,5260,13,21,0,32
12601,14,57,0,71,1570,61,1702,6,43,0,47,1690,70,1803,485,73,7,565,2197,131,2891,1879,39,19,1936,1045,103,3085,1284,46,15,1345,1705,109,3158,253,212,10,473,2298,77,2850,62,455,3,523,1325,74,1922,11,123,0,132,833,73,1035,0,5,0,5,383,47,438,3990,1051,57,5095,13048,741,18883,3,97,0,98,1422,54,1571,14,95,3,109,1574,59,1738,814,96,31,934,1786,103,2828,2324,71,90,2484,811,98,3396,1316,98,48,1467,1947,81,3494,184,531,11,730,2217,85,3030,41,666,8,706,1183,81,1967,19,155,0,170,1024,99,1296,3,6,0,7,622,81,711,4710,1805,190,6710,12586,737,20032,12,153,0,166,2993,111,3275,14,134,3,156,3261,124,3537,1297,166,40,1506,3986,227,5721,4200,102,112,4417,1855,205,6478,2603,150,64,2812,3652,185,6650,439,746,18,1204,4512,167,5882,99,1119,9,1228,2507,159,3895,32,273,0,307,1861,171,2337,3,14,0,17
12602,17,161,5,187,3710,224,4116,30,114,0,145,4855,258,5263,1805,187,12,2003,8620,633,11257,4761,109,59,4936,4107,500,9535,2933,112,50,3093,4671,408,8172,542,444,17,1003,5425,348,6776,130,775,17,915,3591,287,4796,22,285,3,306,2232,209,2755,9,18,0,23,1204,125,1355,10250,2200,164,12612,38418,2990,54024,10,198,0,211,3038,196,3449,75,180,3,254,4887,290,5434,2966,327,56,3348,7874,651,11871,5795,244,180,6214,3197,437,9847,2996,322,76,3394,5052,365,8812,362,1239,21,1622,5639,364,7621,126,1365,11,1499,3446,316,5260,25,294,3,323,2924,309,3550,8,28,0,34,2077,312,2428,12372,4182,349,16903,38126,3237,58273,30,361,8,402,6749,415,7565,105,289,6,396,9744,556,10696,4772,516,68,5353,16493,1280,23128,10561,348,241,11148,7302,938,19383,5929,427,128,6484,9728,780,16985,905,1682,34,2626,11063,712,14401,254,2135,29,2421,7033,603,10055,51,578,5,631,5154,517,6307,18,43,0,63
12701,14,159,0,175,3521,389,4085,101,141,7,244,3180,259,3682,1866,163,25,2055,4625,565,7245,3424,93,53,3579,2990,524,7088,1803,157,23,1984,4276,517,6774,327,402,14,739,4061,390,5186,47,357,3,412,2289,285,2988,9,72,0,83,1067,167,1320,0,4,0,3,281,26,312,7592,1545,134,9271,26281,3129,38679,37,251,4,289,3208,333,3834,270,256,11,534,2946,262,3737,3342,300,98,3740,3550,508,7800,4427,213,112,4749,2245,514,7511,1636,497,49,2184,4240,465,6891,152,1079,26,1257,3630,402,5288,37,590,7,634,2026,330,2989,9,88,0,97,1242,226,1563,4,3,0,6,432,66,507,9918,3271,308,13501,23520,3106,40118,51,411,3,466,6728,727,7919,367,393,19,777,6120,520,7418,5206,457,129,5795,8172,1074,15040,7855,305,170,8331,5236,1039,14596,3439,658,69,4172,8516,979,13668,478,1472,37,1996,7690,795,10478,91,946,8,1042,4319,617,5976,12,167,0,177,2305,394,2881,4,5,0,13
12702,43,182,4,228,6144,499,6871,131,208,7,347,6611,463,7421,2054,289,26,2364,9128,760,12254,4187,181,40,4414,5802,686,10901,3087,214,38,3333,8391,772,12495,789,690,17,1502,9180,680,11365,162,776,12,945,5636,493,7070,27,231,0,262,3133,321,3712,4,25,0,26,1099,126,1250,10482,2795,150,13426,55123,4798,73347,42,382,5,431,5570,430,6431,435,394,14,840,5715,397,6959,4478,461,97,5033,7065,752,12847,6468,298,112,6876,4694,676,12247,3077,713,95,3883,8408,727,13017,455,2044,63,2560,8976,662,12199,116,1248,20,1383,5485,465,7330,31,210,4,248,3766,351,4373,11,23,0,27,1738,170,1933,15114,5762,410,21286,51423,4627,77342,83,564,14,660,11713,931,13302,567,601,20,1192,12326,857,14377,6530,747,124,7398,16195,1504,25102,10664,476,151,11293,10501,1356,23149,6164,922,131,7217,16806,1497,25512,1242,2737,83,4069,18154,1344,23570,272,2018,31,2323,11116,963,14407,56,446,4,512,6900,668,8079,14,42,0,59
12703,13,131,0,148,3563,362,4066,111,116,10,237,3461,406,4105,2115,237,26,2380,5448,854,8679,4058,131,51,4239,3676,757,8671,2128,131,26,2287,4723,652,7658,327,354,7,687,4467,512,5666,70,480,0,552,2728,348,3625,3,104,0,107,1443,232,1783,0,3,0,6,462,80,546,8840,1685,114,10643,29967,4191,44798,32,234,8,268,3147,324,3740,386,262,10,654,2995,320,3974,3910,329,108,4343,4144,820,9308,5057,190,144,5382,2785,680,8853,1783,457,54,2295,4579,564,7443,179,1040,13,1233,4159,501,5898,67,759,4,833,2684,405,3917,6,94,0,109,1755,293,2158,3,15,0,18,839,136,995,11426,3366,344,15140,27095,4047,46288,50,359,6,421,6709,688,7812,500,377,20,891,6459,725,8082,6021,567,127,6722,9592,1677,17990,9116,317,196,9622,6461,1438,17526,3914,589,84,4587,9297,1211,15096,513,1392,20,1918,8626,1014,11560,145,1232,4,1381,5414,749,7540,10,203,0,217,3201,527,3939,4,16,0,26
12801,6,124,3,128,2822,179,3136,31,103,0,131,2846,179,3150,1349,186,20,1557,4698,427,6681,4024,127,86,4232,2601,415,7251,2686,139,57,2890,4133,359,7382,443,652,11,1102,5121,394,6620,70,1061,3,1131,3405,310,4853,21,280,0,302,2316,233,2859,0,17,0,17,1126,133,1278,8625,2690,187,11499,29073,2638,43212,10,190,0,202,2686,195,3078,88,193,0,287,2579,154,3024,2269,345,78,2685,4058,460,7198,4937,213,225,5377,1814,373,7567,2583,378,78,3042,4327,368,7739,207,1656,13,1882,4686,353,6919,41,1727,6,1774,3290,324,5390,14,332,0,351,2945,316,3614,0,27,0,30,1986,273,2292,10154,5061,405,15625,28374,2818,46817,16,309,3,326,5512,377,6213,116,295,0,414,5422,332,6176,3614,529,95,4241,8751,885,13882,8953,341,311,9616,4418,786,14820,5274,519,136,5925,8453,730,15114,649,2311,23,2981,9808,740,13539,115,2781,14,2908,6701,635,10243,38,619,0,658,5260,556,6474,0,40,0,46
12802,7,163,0,172,3225,189,3586,37,101,3,144,3087,111,3341,1574,173,21,1776,4024,230,6023,4480,115,110,4707,2346,276,7329,2716,161,57,2940,4021,298,7260,371,779,12,1161,5213,250,6621,50,1147,4,1202,3283,225,4707,17,232,4,249,1701,158,2105,5,11,0,12,762,75,843,9258,2883,216,12358,27649,1804,41808,9,235,0,248,2893,151,3293,86,202,7,289,2770,97,3152,2469,315,97,2876,3189,216,6272,5507,228,272,6009,1654,263,7925,2587,428,98,3119,4436,265,7816,196,1837,18,2056,4729,261,7048,48,1694,17,1754,2985,246,4984,16,228,0,247,2005,210,2465,3,18,0,17,1389,125,1537,10925,5180,502,16608,26051,1837,44496,18,399,3,414,6122,342,6879,118,303,9,433,5852,204,6495,4039,488,121,4646,7205,442,12299,9991,341,381,10709,4004,538,15255,5305,587,158,6052,8457,558,15071,568,2611,28,3212,9944,513,13664,99,2842,18,2962,6260,465,9692,35,458,3,500,3704,366,4569,5,24,0,34
19797,0,0,0,0,3,0,3,0,0,0,0,4,3,9,3,0,0,3,8,0,11,7,0,0,10,5,3,18,5,0,0,5,12,0,25,3,7,0,8,17,4,22,0,9,0,10,29,9,48,0,0,0,0,12,9,16,0,0,0,0,3,0,3,20,15,0,34,93,32,157,0,0,0,0,6,0,7,0,0,0,0,3,0,4,3,0,0,6,14,5,24,8,0,0,8,3,3,14,5,3,0,4,14,6,31,3,7,0,10,34,6,53,0,11,0,11,35,12,60,0,0,0,0,13,10,24,0,0,0,0,5,0,7,21,19,0,43,128,47,220,0,3,0,3,9,0,12,0,0,0,0,10,3,9,7,0,0,8,21,7,32,16,0,0,14,8,4,34,8,3,0,10,32,5,50,6,7,0,19,46,8,74,0,20,0,22,62,23,108,0,0,0,0,29,17,42,0,0,0,0
19999,3,10,0,11,196,76,285,31,19,0,48,533,163,746,147,30,13,190,918,503,1615,194,28,5,233,536,503,1269,79,21,3,110,586,458,1148,25,39,0,65,615,310,986,3,51,0,52,499,175,719,0,0,0,0,110,48,162,0,0,0,0,17,11,32,490,198,23,709,4003,2250,6958,8,15,0,22,163,50,232,29,28,0,59,430,132,615,143,52,9,206,608,277,1091,128,18,7,157,290,185,629,40,39,9,93,381,177,646,7,83,0,88,500,140,732,3,44,0,45,331,94,477,0,3,0,3,76,41,120,0,0,0,0,35,10,48,359,282,21,668,2813,1111,4590,13,18,0,31,356,123,517,63,41,0,106,961,298,1358,289,84,19,395,1526,781,2703,324,48,17,385,825,685,1900,120,65,15,200,968,637,1798,35,118,0,153,1111,451,1722,3,89,0,100,832,271,1196,0,0,0,0,187,94,282,0,0,0,3
