SA3_CODE_2016,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
11901,4284,240,12,4537,48,19,3,0,68,20,0,20,87,6,0,96,125,47,3,7,181,25,11,36,220,13,0,234,175,65,3,6,253,42,12,58,313,22,0,331,3715,578,58,92,4437,122,37,155,4594,260,17,4868,2252,919,64,162,3395,175,47,224,3619,875,31,4527,12,12,0,10,36,3,0,3,39,12,54,106,5984,1509,119,266,7874,301,83,380,8253,1145,107,9502,980,122,12,10,1122,37,13,51,1172,81,0,1256,1055,183,14,14,1260,32,15,42,1304,70,0,1373,20,9,7,0,36,0,0,0,36,6,0,48,19,11,0,21,57,0,0,0,57,4,0,66,2075,327,31,53,2477,64,24,91,2570,160,4,2740,39,18,0,0,56,14,0,12,75,3,0,74,66,25,0,0,87,14,7,26,111,14,3,130,107,44,0,0,148,27,14,39,186,21,3,209,2179,364,31,53,2631,95,40,131,2761,178,9,2943,1066,406,29,78
11902,3154,202,7,3363,44,19,0,0,61,16,0,16,79,7,0,90,128,49,0,7,185,13,4,14,201,12,0,213,165,73,0,7,245,32,4,36,285,22,0,304,2695,509,29,79,3310,95,28,127,3440,219,7,3661,1819,631,46,95,2587,146,28,177,2761,628,20,3408,13,6,0,7,29,0,0,0,29,3,43,76,4527,1140,75,180,5924,247,58,306,6225,851,68,7147,639,95,3,0,735,21,6,26,760,51,3,822,701,175,5,5,888,16,7,22,909,70,0,985,20,10,6,0,34,0,0,0,34,3,0,36,24,3,0,15,39,0,0,0,42,5,0,51,1377,274,20,28,1698,35,15,49,1751,136,3,1887,27,12,0,0,34,7,0,6,45,4,0,49,62,28,0,6,92,5,8,6,105,14,3,116,87,40,0,5,130,11,4,20,150,12,3,163,1463,316,20,32,1831,47,22,69,1895,143,10,2049,759,279,20,55
11903,3613,146,3,3762,31,3,0,0,35,4,3,13,46,8,0,60,106,17,0,5,124,9,4,11,136,6,0,147,139,19,0,5,163,15,6,19,188,21,0,201,3198,393,41,69,3692,80,24,106,3801,167,3,3969,1124,236,23,30,1418,35,5,43,1462,217,0,1676,9,3,0,9,15,0,0,0,15,0,7,29,4328,625,64,110,5131,118,28,146,5273,383,13,5673,755,80,3,6,846,19,6,24,877,54,0,929,933,132,9,9,1087,13,4,17,1100,41,0,1142,25,4,6,3,32,0,0,0,37,5,0,38,17,5,0,19,39,0,0,0,39,0,0,38,1733,218,20,38,2009,35,7,43,2047,99,0,2152,18,6,0,0,26,4,0,4,29,7,0,35,69,6,0,0,80,5,4,13,89,3,0,95,90,12,0,0,107,7,4,9,116,11,0,132,1827,232,20,38,2110,37,15,54,2167,112,0,2277,529,95,11,18
11904,3650,157,6,3815,45,12,0,0,58,4,0,4,62,3,0,69,96,24,0,7,123,9,0,9,129,3,0,136,138,36,0,7,185,14,0,14,196,6,0,203,3205,437,42,68,3758,71,17,92,3842,165,6,4015,1109,269,24,53,1450,54,14,67,1518,217,5,1741,14,0,4,6,18,0,0,0,18,3,15,41,4327,710,67,125,5226,123,30,159,5380,382,32,5793,725,118,3,4,848,16,6,21,870,36,0,904,789,152,12,6,959,13,10,15,976,50,0,1028,13,8,10,0,32,0,0,0,29,6,0,33,5,3,0,11,21,0,0,0,21,3,0,30,1536,272,25,25,1857,28,14,41,1902,89,3,1992,17,6,0,0,21,3,0,3,26,0,0,24,39,13,0,6,58,3,0,3,66,0,0,69,54,22,0,6,84,4,0,4,87,7,0,91,1589,290,28,28,1941,35,14,46,1986,94,3,2083,534,114,3,15
12001,2749,64,0,2813,16,0,0,0,17,0,0,0,22,0,0,21,75,8,3,0,85,6,4,12,94,0,0,95,90,12,3,0,101,14,4,15,117,0,0,119,2528,218,25,27,2797,56,10,68,2859,63,0,2926,641,85,11,4,746,8,8,14,759,73,5,840,0,0,0,3,9,0,0,0,9,0,3,9,3171,307,35,35,3546,65,14,81,3625,143,8,3776,576,40,3,3,623,13,3,15,637,22,0,659,650,72,8,9,740,13,3,17,754,25,0,776,21,0,3,0,24,0,0,0,24,3,0,26,10,0,0,3,7,0,0,0,7,0,0,10,1252,110,13,14,1393,27,5,35,1426,52,5,1480,13,0,0,0,20,3,0,3,19,0,0,19,26,7,0,0,36,9,0,9,37,0,0,37,43,5,0,0,52,10,0,10,58,0,0,58,1301,116,13,14,1445,37,5,41,1486,52,5,1536,272,41,3,4
12002,2226,66,0,2284,15,5,0,0,22,0,0,0,22,0,0,26,39,3,0,0,42,0,0,0,42,0,0,46,58,10,0,0,64,0,0,0,64,0,0,73,2039,165,31,15,2254,34,4,41,2292,66,0,2357,365,30,0,4,399,11,0,11,410,15,3,423,0,0,0,0,0,0,0,0,0,0,3,5,2407,195,35,27,2651,49,4,47,2700,76,8,2792,415,46,6,0,466,5,0,9,474,31,0,506,356,45,4,0,406,12,0,12,414,5,0,425,9,0,0,0,9,0,0,0,9,0,0,15,0,0,0,3,8,0,0,0,8,0,0,8,775,92,6,7,884,16,0,20,903,40,0,950,10,5,0,0,17,3,0,3,13,0,0,14,21,4,3,0,25,0,0,0,24,0,0,24,26,5,3,0,38,3,0,3,41,0,0,39,804,98,12,7,921,22,0,19,947,43,0,992,149,18,3,3
12003,3954,129,15,4089,66,9,3,0,76,9,0,10,88,4,0,92,116,14,0,0,134,0,7,4,136,4,0,140,178,27,3,0,207,10,7,12,224,5,0,229,3548,460,41,37,4083,65,24,92,4172,137,15,4320,1051,171,19,30,1279,36,14,46,1325,194,4,1520,3,0,0,4,9,0,0,0,9,0,18,29,4601,629,63,73,5372,101,32,137,5505,323,41,5873,888,111,6,3,1011,32,8,42,1051,43,0,1095,942,146,5,5,1098,17,10,27,1128,35,0,1165,19,0,12,0,29,0,0,0,29,3,0,36,9,0,3,10,20,0,0,0,20,3,0,28,1858,260,20,23,2166,54,17,69,2235,83,4,2327,24,3,3,0,24,14,0,14,41,0,0,41,40,7,0,0,50,0,7,3,51,3,0,57,60,11,4,0,75,10,7,15,90,3,0,91,1923,270,25,28,2243,62,20,82,2327,89,4,2421,445,72,10,16
12101,4260,131,4,4394,62,6,0,3,75,10,0,10,86,0,0,85,124,3,0,0,135,10,3,9,144,5,0,151,193,12,0,4,208,19,3,22,225,11,0,235,3977,327,30,34,4369,100,14,117,4487,139,4,4630,1235,103,17,19,1373,33,3,34,1411,86,3,1497,0,0,0,5,6,0,0,0,6,0,11,19,5211,430,45,59,5753,129,21,153,5902,224,17,6144,905,87,4,3,1003,32,9,38,1041,45,0,1091,1008,85,11,7,1116,7,0,12,1129,27,0,1151,19,3,0,0,22,0,0,0,26,4,0,29,12,0,0,6,17,0,0,0,17,0,0,22,1950,180,18,12,2162,44,9,49,2208,76,0,2284,26,0,0,3,33,6,0,6,36,0,0,36,55,3,0,4,57,8,0,8,71,3,0,71,82,7,0,5,92,11,0,17,108,3,0,109,2032,184,18,17,2248,57,11,63,2315,79,0,2393,546,63,0,5
12102,3551,85,10,3647,56,0,0,0,58,6,0,6,67,3,0,72,99,14,0,4,114,6,0,5,122,3,0,124,156,15,0,4,173,13,0,12,189,4,0,194,3258,330,37,29,3653,74,13,86,3742,95,5,3840,913,95,6,29,1042,15,3,20,1065,63,0,1133,3,0,0,3,5,0,0,0,5,0,0,12,4176,428,43,60,4709,86,18,105,4815,154,13,4979,693,80,0,6,776,10,13,20,801,44,0,849,941,89,9,5,1040,6,4,9,1054,28,0,1086,19,8,4,0,30,0,0,0,30,0,0,35,10,0,0,0,6,0,0,0,10,0,0,9,1655,178,13,10,1862,25,15,37,1894,76,0,1976,18,0,0,0,19,0,0,0,23,4,0,23,49,5,0,0,56,0,0,0,54,0,0,60,69,7,0,0,73,0,0,3,80,3,0,80,1724,185,15,12,1931,24,11,39,1975,84,0,2056,344,39,4,9
12103,5074,164,4,5243,57,3,0,3,66,11,0,11,80,0,0,80,136,12,0,5,153,9,0,9,157,8,0,168,193,14,3,8,219,20,0,20,235,13,0,251,4715,367,36,46,5170,116,27,142,5313,180,4,5495,1604,101,15,15,1742,55,7,55,1799,98,0,1900,3,0,0,0,4,0,0,0,4,0,3,12,6322,473,53,66,6916,167,36,201,7114,275,8,7404,1251,100,5,8,1372,31,10,36,1410,58,0,1467,1586,107,16,7,1714,31,4,36,1750,32,0,1786,29,4,8,0,35,0,0,0,35,4,0,41,8,0,0,6,18,0,0,0,19,4,0,18,2874,212,25,24,3140,61,10,78,3214,101,0,3319,29,0,0,0,32,8,0,8,43,0,0,43,84,4,0,0,90,4,0,3,98,0,0,102,118,4,0,3,124,10,0,16,140,0,0,143,2994,214,25,26,3264,75,11,94,3357,98,0,3454,816,60,7,13
12104,2280,84,0,2362,26,0,0,0,27,3,0,3,35,4,0,39,72,9,0,3,88,0,0,0,86,0,0,89,100,12,0,3,115,10,0,9,124,5,0,125,2122,164,13,33,2337,59,9,73,2408,86,0,2493,770,58,8,12,851,16,0,16,869,60,0,927,0,0,0,3,4,0,0,0,4,0,4,7,2892,225,22,53,3187,76,9,87,3278,145,4,3427,464,59,3,3,529,13,5,19,545,35,0,584,475,36,0,0,516,7,3,12,527,7,0,534,8,3,3,0,17,0,0,0,12,0,0,19,3,0,0,8,9,0,0,0,6,3,0,9,952,93,4,13,1062,30,7,34,1098,47,0,1144,18,0,0,0,17,5,0,5,22,3,0,20,23,3,0,0,25,0,0,0,25,0,0,25,38,3,0,3,46,5,0,5,49,3,0,48,992,96,4,15,1109,27,7,36,1147,52,0,1194,367,31,3,3
12201,1607,44,0,1652,12,0,0,0,12,0,0,0,12,0,0,12,57,3,0,0,61,3,0,3,60,3,0,66,69,3,0,0,71,3,0,3,75,3,0,77,1504,121,18,15,1658,21,5,30,1682,51,0,1731,466,29,16,5,512,6,0,11,521,22,0,545,5,3,0,0,4,0,0,0,4,0,0,7,1972,147,30,24,2171,26,8,34,2210,72,0,2279,285,36,0,0,324,4,3,11,330,33,0,362,447,37,0,8,490,8,0,10,502,8,0,511,9,3,5,0,10,0,0,0,10,0,0,10,0,0,0,0,4,0,0,0,4,0,0,3,737,79,7,11,831,14,5,20,847,39,0,891,11,0,0,0,8,0,0,0,11,0,0,11,27,0,0,0,29,4,0,4,30,0,0,28,35,4,0,0,38,4,0,3,41,0,0,45,770,82,7,7,870,20,3,24,891,37,0,933,208,17,0,0
12202,2740,64,5,2804,12,4,0,0,14,8,0,8,26,3,0,26,52,4,0,3,62,0,0,0,62,0,0,62,62,3,0,3,71,8,0,8,81,3,0,83,2496,216,46,27,2780,37,0,41,2825,65,5,2892,497,46,11,20,572,13,0,13,584,25,0,608,0,0,0,0,4,0,0,0,4,0,3,3,2993,262,56,47,3353,48,0,52,3411,85,11,3505,540,61,0,0,605,6,0,6,613,26,0,640,823,92,4,6,930,8,0,8,938,12,0,952,16,4,3,0,27,0,0,0,27,0,0,27,6,0,0,7,17,0,0,0,17,0,0,17,1390,157,10,15,1571,14,0,14,1589,43,0,1626,7,0,0,0,13,7,0,7,18,0,0,14,35,3,4,0,41,0,0,0,41,0,0,39,43,7,4,0,48,7,0,7,56,3,0,55,1429,161,13,15,1624,17,0,17,1645,44,0,1684,219,29,4,8
12203,6864,182,9,7058,29,7,0,0,33,3,0,3,42,4,0,47,130,5,0,3,142,11,3,10,152,0,0,152,160,12,0,5,172,10,3,18,192,3,0,198,6324,499,69,65,6947,89,25,109,7057,183,9,7248,1432,106,24,28,1588,24,7,33,1624,76,0,1702,3,0,0,3,6,0,0,0,6,0,16,24,7757,604,89,93,8548,111,30,147,8687,262,28,8978,1359,125,10,7,1496,39,7,46,1539,78,3,1617,1987,156,11,11,2171,25,0,24,2193,22,0,2216,32,3,6,0,47,0,0,0,47,5,0,54,15,5,0,15,34,0,0,0,33,0,0,35,3403,282,30,32,3745,59,7,68,3813,109,4,3922,18,3,0,0,23,0,0,0,23,3,0,20,67,0,0,0,71,0,0,3,73,3,0,73,85,5,0,0,89,0,0,3,91,8,0,99,3482,287,32,36,3836,65,11,75,3908,114,4,4021,593,39,12,12
12301,3042,43,0,3083,32,0,0,0,32,0,0,0,33,0,0,33,74,6,3,4,83,0,0,0,83,0,0,84,107,6,3,4,119,0,0,0,119,0,0,121,2824,221,47,39,3136,23,5,27,3157,44,0,3203,698,47,15,14,774,12,3,17,790,56,3,853,0,0,0,9,5,0,0,0,5,0,4,12,3523,274,56,62,3916,39,4,41,3958,102,7,4065,705,58,3,11,779,6,0,7,786,18,0,802,857,53,5,3,923,10,0,12,929,16,3,951,27,0,11,0,40,0,0,0,40,3,0,38,16,0,0,20,33,0,0,0,33,0,0,33,1604,111,22,29,1770,12,0,15,1789,33,3,1827,12,0,0,0,12,0,0,0,16,0,0,16,33,4,0,3,36,0,0,0,36,0,0,37,46,3,0,3,52,0,0,0,50,0,0,49,1644,120,22,36,1815,12,3,22,1836,39,3,1875,310,25,3,0
12302,4160,248,9,4410,113,19,0,0,137,22,3,24,164,10,0,169,198,32,0,3,237,18,3,30,264,12,3,283,309,49,3,7,372,47,8,51,422,21,3,451,3767,520,68,69,4426,128,29,160,4586,269,11,4866,1908,388,33,81,2416,79,23,101,2518,512,3,3039,17,0,0,4,15,3,0,3,20,9,37,67,5693,912,101,151,6862,209,56,260,7123,796,51,7971,986,118,18,16,1140,15,10,31,1170,93,0,1258,930,145,14,13,1105,11,9,20,1125,79,3,1205,36,7,8,0,54,0,0,0,54,3,0,58,16,5,0,17,36,3,0,3,39,8,0,45,1973,279,36,40,2330,33,22,50,2386,178,3,2567,64,17,0,0,83,14,3,18,96,3,0,100,73,13,0,7,90,7,3,7,97,11,0,108,137,30,0,4,168,18,3,26,195,15,0,206,2106,311,36,47,2500,50,22,80,2582,192,7,2777,842,180,8,45
12303,1778,45,6,1831,12,0,0,0,19,0,0,0,19,3,0,21,18,7,3,0,26,0,0,3,31,3,0,33,39,10,3,0,45,0,0,3,52,9,0,53,1627,113,40,27,1806,16,3,20,1827,51,6,1881,428,39,14,18,495,15,0,15,515,37,7,558,3,0,0,6,5,0,0,0,5,0,6,11,2059,152,54,43,2308,31,3,37,2345,91,17,2453,370,28,6,3,402,7,0,7,407,16,0,427,510,49,7,3,572,10,0,10,580,6,0,589,20,0,3,0,24,0,0,0,24,0,0,27,5,0,0,9,10,0,0,0,10,0,0,10,908,72,20,14,1010,14,0,14,1028,24,0,1058,19,0,0,0,18,0,0,0,17,0,0,17,15,3,0,0,14,0,0,0,20,0,0,21,33,3,0,0,34,4,0,4,39,0,0,43,940,74,23,14,1049,19,0,19,1068,27,0,1093,210,21,5,10
12401,2616,117,4,2734,8,0,0,0,9,0,0,0,14,5,0,19,67,9,0,4,84,4,0,3,87,6,0,91,69,13,0,7,92,6,0,5,101,11,0,107,2285,314,37,22,2663,34,14,47,2709,126,4,2841,670,80,16,11,773,12,5,16,792,63,0,853,5,0,0,3,4,0,0,0,4,5,5,16,2963,393,54,37,3443,48,17,64,3512,191,7,3712,550,75,5,0,637,3,3,5,640,40,0,679,797,98,13,12,923,10,4,8,934,23,3,958,36,0,3,0,39,0,0,0,39,3,0,43,6,0,0,3,6,0,0,0,6,0,0,8,1392,173,26,17,1607,13,3,20,1624,60,3,1689,11,3,0,0,15,0,0,0,15,0,0,12,32,0,0,0,34,0,0,0,34,3,0,33,41,3,0,0,45,0,0,0,46,6,0,48,1427,175,30,21,1654,13,6,20,1669,66,3,1737,303,46,3,4
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,5156,135,9,5297,59,5,0,0,68,5,0,4,71,6,0,75,142,9,3,0,150,6,0,6,162,11,0,169,202,17,3,3,219,16,0,19,236,14,0,250,4828,369,53,60,5315,72,13,76,5392,148,9,5548,1515,135,22,39,1722,35,0,35,1753,185,3,1940,8,0,0,8,19,0,0,0,19,0,12,31,6354,506,80,115,7056,105,11,113,7166,335,22,7517,1228,88,16,7,1342,17,0,19,1360,51,0,1417,1310,92,13,11,1425,13,0,12,1440,35,0,1479,47,3,13,0,64,3,0,3,68,0,0,68,9,0,0,9,19,0,0,0,19,0,4,25,2599,189,38,29,2854,32,0,36,2889,88,5,2979,32,7,0,0,37,5,3,4,45,4,0,48,63,10,0,0,75,0,0,0,80,3,0,84,98,17,0,0,115,7,3,13,121,11,0,133,2690,199,41,32,2963,45,6,49,3007,94,5,3110,692,79,13,12
12404,1052,17,0,1073,6,0,0,0,6,0,0,0,11,4,0,7,32,0,0,3,37,0,0,0,41,0,0,44,39,0,0,3,45,3,0,3,50,6,0,53,948,99,12,22,1089,12,5,15,1100,26,0,1127,363,30,7,8,411,6,0,6,417,56,3,477,0,0,0,0,0,0,0,0,0,0,4,6,1316,130,17,35,1494,19,5,20,1519,81,7,1607,242,16,0,0,260,0,0,0,263,8,0,269,334,26,6,0,367,3,0,3,374,10,0,379,4,0,3,0,10,0,0,0,10,3,0,11,3,0,0,4,9,0,0,0,9,0,0,11,583,49,12,11,647,4,0,4,652,16,0,673,8,0,0,0,4,0,0,0,6,0,0,10,16,0,4,0,20,0,0,0,20,0,0,16,24,0,4,0,26,0,0,0,23,4,0,31,600,49,9,11,672,3,0,3,680,19,0,703,156,21,4,7
12405,1446,63,3,1511,22,10,3,0,28,9,3,7,40,7,0,43,35,11,3,0,50,7,0,7,56,4,0,61,59,16,4,0,78,16,3,13,94,5,0,101,1322,142,15,31,1509,31,13,38,1544,67,3,1615,637,105,12,37,788,26,9,36,829,108,4,940,0,3,0,0,3,3,0,3,4,3,11,24,1956,249,25,66,2302,59,23,77,2375,181,22,2580,387,29,3,3,423,8,3,7,428,30,0,459,316,41,3,3,364,3,0,3,366,23,0,384,16,5,0,0,16,0,0,0,16,0,0,16,4,0,0,4,10,0,0,0,10,0,0,10,722,70,7,14,808,9,3,14,823,52,0,872,14,0,0,0,15,3,0,3,21,3,0,26,17,3,0,0,20,4,0,4,22,0,0,27,30,6,0,0,39,5,0,9,47,3,0,49,758,75,7,11,851,17,4,23,872,59,0,930,277,34,3,18
12501,1491,134,3,1634,28,8,0,4,46,10,0,13,59,6,0,65,45,18,0,4,60,7,8,15,78,3,0,85,76,25,0,5,109,18,11,26,131,9,0,150,1208,290,18,38,1554,51,16,73,1625,148,7,1779,1044,452,27,70,1585,104,34,139,1726,522,17,2263,3,4,0,6,20,0,0,0,20,6,24,44,2256,747,44,111,3160,154,56,211,3368,673,45,4092,309,62,3,0,372,12,3,19,391,35,0,423,285,87,0,0,374,12,0,12,386,29,0,420,5,0,4,0,10,0,0,0,9,0,0,11,4,3,0,13,18,0,0,0,18,4,0,22,606,149,4,15,774,22,8,30,800,70,0,878,13,3,0,0,13,6,0,6,21,0,0,23,20,10,0,0,38,3,7,13,46,0,0,54,30,16,3,0,51,15,7,20,70,5,0,73,636,161,7,17,822,39,15,48,876,78,3,953,389,188,7,34
12502,2256,71,5,2333,33,8,0,0,42,8,0,11,52,5,0,57,67,14,0,0,82,4,0,6,91,3,0,90,100,15,0,0,127,12,3,13,137,8,0,148,2037,247,22,13,2322,61,6,67,2394,85,5,2482,771,148,14,19,954,46,7,49,1001,132,4,1137,0,0,0,8,8,0,0,0,8,0,7,12,2810,403,34,40,3283,105,12,115,3403,210,17,3629,457,62,0,5,525,10,3,15,541,13,0,554,538,59,5,3,608,9,5,13,624,12,0,632,17,4,0,0,24,0,0,0,24,0,0,22,5,0,0,7,10,0,0,0,11,3,0,14,1020,127,5,13,1169,24,8,31,1198,30,0,1227,19,0,0,0,23,7,0,6,27,0,0,30,19,6,0,0,27,0,0,3,29,6,0,34,44,6,0,0,52,5,5,7,60,6,0,66,1062,132,5,15,1216,28,9,40,1256,37,0,1296,339,69,7,3
