SA3_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
12302,14,3,3,4,5596,5618,214,17,3,5,5590,5831,4330,248,200,9,6471,11261,6445,477,596,27,2887,10435,6098,513,1078,73,1712,9474,6314,497,1249,178,771,9002,4233,291,758,326,332,5942,1501,71,221,316,86,2203,301,12,31,215,26,580,29459,2128,4135,1162,23461,60346,21,0,0,0,5179,5206,519,45,13,7,5172,5763,5948,451,357,24,5498,12276,6452,687,916,67,2688,10810,6136,724,1622,269,1517,10276,5887,560,1857,731,671,9702,3385,310,1138,1180,244,6263,943,70,304,1244,85,2647,180,11,68,830,27,1114,29475,2863,6275,4349,21086,64042,41,3,3,0,10771,10819,737,69,13,7,10762,11588,10274,705,559,35,11968,23532,12898,1169,1508,98,5574,21245,12230,1240,2703,347,3233,19751,12199,1052,3105,907,1448,18705,7621,607,1898,1507,574,12208,2446,134,526,1559,169,4844,486,16,95,1051,49,1695,58932,4991,10410,5509,44544,124387
12303,0,0,0,0,1465,1470,37,0,0,0,1146,1184,981,29,27,0,1340,2381,1809,95,121,5,628,2661,1962,132,295,9,394,2799,1846,115,316,31,210,2515,1373,71,201,94,73,1807,557,15,71,103,40,788,118,3,13,81,9,223,8687,458,1056,322,5313,15835,0,0,0,0,1351,1355,90,3,4,0,1137,1235,1255,64,59,3,1126,2514,1967,139,230,20,486,2842,1972,138,409,46,300,2869,1856,121,354,125,145,2605,1140,46,235,235,63,1718,396,8,58,334,27,828,77,0,12,280,9,383,8754,519,1365,1048,4650,16340,0,0,0,0,2818,2820,130,3,4,3,2284,2427,2235,96,90,3,2475,4898,3777,237,351,24,1119,5502,3940,275,709,53,691,5664,3698,236,674,158,350,5118,2512,117,440,322,138,3525,955,22,133,439,67,1617,197,3,30,361,22,605,17446,983,2419,1371,9962,32176
12401,4,0,0,0,2443,2448,49,0,0,0,1825,1876,1242,33,65,5,2029,3385,2726,156,279,9,1429,4614,3219,224,543,34,1171,5200,3630,217,773,90,811,5528,2989,160,589,177,450,4363,1228,54,189,222,145,1839,278,7,29,199,35,548,15379,859,2475,743,10342,29802,7,0,0,0,2304,2315,90,3,4,3,1650,1751,1621,73,87,5,1802,3586,3057,225,441,21,1311,5048,3399,302,864,86,1092,5756,3630,278,1219,296,781,6198,2573,164,1067,650,407,4864,881,47,347,815,168,2254,151,10,89,770,58,1077,15408,1099,4112,2655,9576,32851,13,0,0,0,4753,4763,139,3,4,3,3479,3632,2864,109,152,15,3834,6977,5780,382,717,33,2741,9660,6620,535,1405,127,2264,10952,7262,496,1992,382,1588,11722,5568,321,1656,831,856,9227,2104,99,538,1038,315,4091,427,15,119,974,90,1622,30779,1965,6582,3401,19923,62651
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
12403,12,4,3,0,4798,4813,165,12,3,6,4533,4718,4309,186,170,3,5780,10442,6147,434,646,21,2520,9765,5392,455,1038,46,1480,8417,5083,356,1009,183,699,7326,3699,241,647,299,227,5119,1408,59,160,287,78,2000,291,12,31,239,22,591,26504,1755,3705,1088,20136,53192,14,0,9,0,4422,4441,360,26,3,3,4395,4784,5280,348,309,23,5185,11141,6273,609,945,71,2303,10199,5491,573,1565,191,1157,8980,5063,416,1464,514,500,7950,3071,229,960,930,178,5366,953,42,319,1096,69,2480,147,3,64,876,41,1127,26644,2234,5625,3707,18252,56462,25,4,11,0,9218,9252,524,42,10,6,8924,9509,9582,536,475,27,10962,21585,12416,1043,1589,90,4822,19957,10883,1021,2607,238,2639,17390,10149,769,2474,699,1193,15276,6767,470,1606,1235,408,10485,2362,102,480,1384,154,4480,440,9,91,1117,58,1715,53151,3991,9333,4799,38385,109652
12404,7,0,0,0,1264,1270,79,0,5,0,1422,1508,898,56,43,0,1703,2707,1314,104,154,6,763,2341,1409,152,334,21,524,2448,1260,122,344,45,226,1992,903,49,223,84,106,1368,479,31,65,94,37,703,104,3,8,100,12,237,6453,524,1183,355,6059,14570,0,0,0,0,1233,1235,97,4,0,0,1249,1356,1117,88,69,5,1322,2608,1257,125,277,16,607,2286,1442,173,499,66,400,2580,1155,116,489,121,208,2083,808,63,300,274,69,1504,334,28,128,412,28,931,62,0,27,350,11,456,6274,609,1793,1242,5122,15045,10,0,0,0,2492,2504,180,7,5,0,2667,2865,2018,145,116,8,3024,5313,2570,231,434,18,1373,4631,2851,327,835,83,926,5030,2413,235,832,162,429,4073,1713,112,522,357,170,2873,809,55,195,508,59,1630,161,7,43,457,25,693,12728,1126,2981,1597,11180,29613
12405,3,0,0,0,1833,1834,65,4,3,4,2101,2175,1381,93,84,3,2466,4027,2040,158,240,13,1098,3549,2042,211,413,28,736,3426,2175,198,498,60,355,3278,1355,87,262,115,98,1919,464,17,73,92,25,673,89,3,7,67,12,179,9616,774,1585,375,8710,21059,0,0,0,0,1826,1823,164,5,3,3,1939,2123,1761,160,139,8,2112,4187,2123,218,327,25,865,3562,2078,253,609,106,541,3591,2096,193,655,269,226,3449,1028,81,314,356,66,1844,292,23,95,435,18,869,45,4,19,287,8,359,9600,943,2162,1490,7606,21808,3,0,0,0,3655,3659,230,10,5,10,4038,4293,3144,258,224,13,4576,8219,4167,375,568,36,1961,7108,4120,467,1022,136,1279,7020,4266,387,1155,327,585,6726,2384,169,580,466,163,3763,763,41,169,527,45,1540,136,11,31,348,21,535,19217,1721,3748,1867,16318,42867
12501,21,0,0,3,2446,2465,431,18,8,3,4144,4609,5656,166,230,20,6246,12315,5003,248,355,13,1540,7160,3780,228,484,33,714,5246,3018,184,576,57,381,4212,1708,89,235,91,149,2276,780,31,74,143,65,1092,178,11,17,117,22,348,20577,968,1981,482,15712,39721,37,4,0,0,2244,2289,853,20,17,3,2624,3519,5606,231,274,11,3447,9571,3981,265,451,46,949,5693,3378,269,768,129,495,5041,2611,183,742,316,333,4192,1301,92,253,398,127,2174,480,14,78,539,61,1176,91,5,22,492,34,646,18349,1089,2609,1939,10306,34295,61,4,0,5,4685,4753,1281,34,29,6,6772,8122,11263,394,502,28,9691,21886,8990,509,807,58,2492,12855,7159,498,1251,160,1207,10282,5630,366,1318,373,715,8401,3010,183,490,489,275,4455,1252,49,154,684,131,2268,271,20,33,613,58,998,38933,2053,4593,2419,26018,74020
12502,6,0,0,0,2285,2293,52,3,0,3,2040,2098,1913,44,70,5,2288,4321,3409,105,185,8,848,4559,3265,133,373,19,652,4453,2852,131,441,41,428,3903,1916,76,260,110,165,2525,1149,43,109,176,65,1543,311,4,22,146,17,503,14877,546,1460,519,8794,26191,3,3,0,0,2020,2028,91,3,7,4,1853,1956,2481,87,114,3,1920,4604,3654,156,362,29,755,4953,3434,200,621,93,582,4939,2758,149,593,227,277,4009,1696,59,353,449,158,2717,810,33,122,658,51,1673,161,3,39,562,24,787,15094,694,2209,2020,7635,27660,12,3,0,0,4303,4319,141,7,7,5,3895,4050,4393,132,180,7,4209,8921,7068,266,542,38,1605,9515,6708,337,997,117,1237,9390,5614,280,1039,271,711,7908,3614,132,612,555,318,5243,1952,76,231,838,117,3213,469,12,55,707,40,1287,29969,1243,3671,2538,16430,53851
12503,12,0,0,0,4829,4843,435,9,17,0,5528,5988,5965,267,299,14,6473,13022,7119,462,639,32,2241,10490,5967,491,956,58,1535,9009,4962,415,1007,137,902,7420,3669,274,609,231,393,5178,1757,88,207,343,158,2550,525,28,41,346,44,985,30410,2031,3778,1154,22106,59479,65,4,7,3,4551,4627,1078,53,32,0,4261,5427,7389,477,458,34,4158,12518,6690,658,955,93,1629,10024,5608,580,1388,266,1119,8966,4428,433,1271,693,667,7494,2865,223,658,1110,251,5114,1228,38,247,1536,100,3147,261,11,82,1325,47,1729,29616,2477,5095,5055,16794,59041,75,4,7,3,9379,9475,1518,65,46,4,9789,11419,13355,751,758,46,10629,25543,13811,1121,1592,116,3867,20518,11576,1065,2347,322,2655,17970,9387,844,2273,829,1575,14912,6536,497,1270,1344,641,10288,2983,119,453,1872,262,5694,788,42,121,1672,94,2710,60023,4507,8879,6218,38897,118524
12504,21,0,0,0,3177,3205,241,5,3,0,4406,4659,8693,170,229,12,6535,15631,9774,281,505,15,2268,12844,4945,300,745,47,1329,7368,3859,265,824,82,737,5764,2922,158,532,184,327,4124,1627,69,190,328,122,2345,475,11,42,366,40,935,32567,1265,3066,1039,18941,56880,22,0,0,0,2890,2919,656,22,16,0,3238,3928,11010,226,330,16,4433,16019,7765,362,755,70,1842,10796,4501,391,1173,176,1105,7347,3650,283,1208,525,684,6354,2619,156,760,881,296,4707,1153,46,272,1351,101,2914,225,3,74,1293,69,1661,31614,1484,4583,4312,14650,56645,52,4,3,0,6069,6122,899,28,22,3,7644,8596,19704,398,562,27,10968,31657,17541,645,1259,84,4111,23639,9449,693,1913,224,2433,14712,7511,547,2031,608,1418,12117,5548,317,1291,1058,625,8835,2786,115,463,1677,217,5260,697,14,114,1661,105,2597,64180,2752,7653,5353,33590,113525
12601,9,0,0,3,1686,1702,30,0,0,0,1769,1803,1148,29,25,0,1685,2891,2449,55,103,6,474,3085,2592,72,155,10,333,3158,2384,61,190,32,179,2850,1590,33,129,67,103,1922,847,19,41,95,32,1035,286,4,12,122,7,438,11336,283,655,343,6272,18883,7,0,0,0,1571,1571,64,0,3,3,1669,1738,1440,36,43,3,1309,2828,2750,83,149,10,395,3396,2776,112,307,40,250,3494,2320,78,351,112,165,3030,1363,32,228,239,110,1967,680,13,109,449,54,1296,135,3,36,507,23,711,11535,358,1220,1377,5544,20032,9,0,0,3,3255,3275,98,0,4,5,3433,3537,2587,66,70,3,2995,5721,5201,143,250,12,877,6478,5363,185,464,56,583,6650,4707,146,545,146,345,5882,2951,64,358,310,210,3895,1526,33,152,548,78,2337,425,5,48,635,36,1149,22871,641,1883,1720,11811,38919
12602,10,0,0,3,4095,4116,112,7,11,0,5138,5263,4773,93,121,9,6265,11257,6876,230,358,16,2060,9535,5816,224,716,35,1383,8172,4782,240,741,84,936,6776,3579,144,502,147,415,4796,1980,85,208,320,163,2755,755,13,54,463,76,1355,28679,1031,2703,1083,20531,54024,11,0,4,0,3429,3449,284,3,12,5,5134,5434,5858,126,248,12,5627,11871,6891,301,620,45,1990,9847,6020,319,1111,123,1234,8812,4910,265,1202,398,845,7621,3080,141,806,763,465,5260,1471,59,342,1451,231,3550,369,3,134,1707,210,2428,28901,1229,4468,4505,19169,58273,28,4,4,5,7522,7565,393,14,20,3,10268,10696,10639,217,367,16,11893,23128,13759,530,975,63,4055,19383,11835,547,1821,163,2623,16985,9693,510,1938,482,1777,14401,6662,287,1310,916,884,10055,3450,143,548,1771,388,6307,1125,15,184,2169,288,3780,57576,2260,7176,5591,39695,112299
12701,14,4,0,0,4063,4085,149,7,3,3,3521,3682,3207,148,124,8,3758,7245,4950,321,412,19,1378,7088,4966,287,639,40,845,6774,3874,279,562,72,398,5186,2336,143,267,131,117,2988,981,48,88,163,39,1320,175,6,16,110,8,312,20651,1244,2110,545,14131,38679,25,0,0,4,3810,3834,402,24,19,0,3291,3737,4341,285,272,20,2880,7800,5273,460,622,51,1104,7511,4710,444,906,149,681,6891,3493,281,772,452,290,5288,1750,121,394,653,69,2989,593,32,110,790,26,1563,62,6,20,400,18,507,20657,1673,3113,2511,12168,40118,39,0,0,4,7877,7919,549,29,25,4,6817,7418,7552,437,393,22,6646,15040,10226,786,1041,71,2481,14596,9685,737,1541,183,1527,13668,7368,562,1334,527,690,10478,4086,263,659,781,185,5976,1580,82,194,953,65,2881,235,15,34,506,30,815,41306,2910,5224,3052,26305,78799
12702,28,0,9,3,6838,6871,411,16,12,4,6978,7421,4183,281,358,8,7418,12254,6450,558,931,30,2928,10901,8380,648,1490,77,1900,12495,8133,512,1436,168,1114,11365,5344,329,703,304,396,7070,2744,121,251,459,136,3712,775,35,41,364,41,1250,36447,2507,5226,1414,27748,73347,81,6,5,4,6335,6431,940,60,45,9,5903,6959,6052,536,716,49,5496,12847,7460,770,1514,126,2378,12247,8014,810,2181,391,1622,13017,7583,623,1933,1029,1027,12199,4238,276,825,1629,368,7330,1774,101,237,2128,135,4373,323,20,82,1458,50,1933,36464,3201,7546,6819,23311,77342,104,5,9,5,13176,13302,1350,78,58,15,12884,14377,10239,815,1081,61,12912,25102,13913,1331,2448,157,5307,23149,16394,1456,3673,466,3525,25512,15720,1138,3368,1197,2143,23570,9575,605,1532,1929,763,14407,4520,223,489,2584,265,8079,1103,55,118,1814,91,3187,72918,5709,12772,8232,51060,150687
12703,11,0,0,4,4055,4066,211,9,6,3,3874,4105,3954,195,188,5,4337,8679,6121,331,467,17,1735,8671,5390,378,778,45,1076,7658,3995,313,743,90,520,5666,2666,182,413,177,178,3625,1269,59,149,228,76,1783,318,8,20,180,22,546,23938,1474,2767,753,15871,44798,37,3,0,3,3697,3740,608,45,24,3,3301,3974,5296,358,321,21,3325,9308,6269,517,777,69,1214,8853,4848,448,1127,208,806,7443,3620,341,974,538,422,5898,2189,164,536,907,127,3917,795,47,185,1069,56,2158,138,9,51,776,24,995,23798,1932,4004,3590,12965,46288,56,6,0,7,7745,7812,818,53,32,9,7176,8082,9246,551,511,28,7658,17990,12395,843,1248,86,2953,17526,10235,825,1903,247,1881,15096,7613,662,1719,626,942,11560,4854,342,955,1086,304,7540,2067,106,333,1298,133,3939,456,16,71,956,46,1547,47734,3406,6769,4345,28834,91086
12801,5,0,0,0,3128,3136,46,5,3,0,3096,3150,2239,69,84,3,4281,6681,4717,223,440,8,1869,7251,4866,340,809,34,1332,7382,4607,245,908,105,744,6620,3632,155,561,206,295,4853,2173,61,206,313,106,2859,780,13,45,403,42,1278,23066,1114,3064,1080,14891,43212,11,0,3,0,3070,3078,97,8,4,0,2917,3024,3027,123,127,11,3915,7198,5126,314,587,37,1501,7567,5082,383,1129,105,1040,7739,4439,290,1328,334,528,6919,3263,175,952,801,199,5390,1711,46,370,1403,84,3614,422,8,138,1654,60,2292,23179,1349,4634,4347,13308,46817,17,4,3,0,6195,6213,142,12,6,0,6010,6176,5273,198,211,10,8195,13882,9843,533,1031,41,3366,14820,9942,722,1940,140,2366,15114,9049,536,2239,443,1276,13539,6898,334,1517,1007,491,10243,3885,114,570,1719,190,6474,1202,15,187,2058,106,3563,46242,2466,7697,5424,28195,90027
12802,4,0,0,0,3573,3586,78,4,3,0,3256,3341,2369,65,62,3,3522,6023,5385,176,328,8,1436,7329,5313,267,643,52,989,7260,5189,190,642,99,502,6621,3831,131,399,179,168,4707,1575,42,161,253,70,2105,448,15,23,323,35,843,24185,889,2262,917,13550,41808,3,0,0,0,3288,3293,134,6,5,0,3010,3152,3135,108,114,4,2913,6272,5760,296,544,32,1291,7925,5495,354,1064,108,788,7816,5101,257,1027,277,385,7048,3288,128,725,709,133,4984,1140,33,225,1008,59,2465,245,7,79,1151,54,1537,24298,1184,3790,3296,11920,44496,13,0,0,3,6862,6879,211,9,5,3,6266,6495,5503,166,178,13,6439,12299,11145,472,873,48,2722,15255,10807,624,1706,161,1780,15071,10287,451,1673,373,887,13664,7114,258,1131,885,302,9692,2716,81,385,1258,133,4569,692,17,106,1475,83,2381,48488,2072,6054,4221,25470,86302
19797,0,0,0,0,3,3,0,0,0,0,5,9,3,0,0,0,5,11,15,0,0,0,3,18,14,0,4,0,9,25,18,0,3,0,0,22,38,0,4,4,0,48,13,0,0,3,0,16,0,0,0,3,0,3,102,3,10,7,26,157,0,0,0,0,7,7,0,0,0,0,3,4,8,0,0,0,10,24,9,0,0,0,3,14,15,3,4,0,6,31,32,3,12,0,4,53,38,0,16,12,0,60,8,0,0,7,0,24,3,0,0,3,0,7,119,8,29,21,35,220,0,0,0,0,12,12,3,0,0,0,9,9,18,0,0,0,16,32,26,0,3,0,6,34,30,3,10,0,10,50,56,3,11,4,4,74,70,4,15,15,3,108,27,3,0,12,0,42,3,0,0,3,0,10,223,11,42,30,65,374
19999,0,0,4,0,279,285,6,3,0,3,737,746,190,73,30,6,1311,1615,184,161,116,6,798,1269,153,187,250,15,548,1148,269,133,300,28,264,986,296,66,221,51,84,719,53,13,54,21,19,162,13,6,9,8,7,32,1157,635,980,143,4049,6958,0,0,0,0,228,232,24,4,3,0,585,615,183,44,24,3,843,1091,128,56,63,14,366,629,164,83,170,25,208,646,347,50,178,34,121,732,272,19,104,48,33,477,47,3,26,37,10,120,4,0,9,26,3,48,1181,257,569,185,2395,4590,0,0,4,0,514,517,29,7,3,3,1318,1358,370,116,52,5,2155,2703,310,214,179,25,1168,1900,314,268,418,42,757,1798,617,182,479,58,385,1722,567,84,324,105,118,1196,106,16,71,59,31,282,19,4,12,37,6,78,2338,892,1548,335,6445,11545
