SA3_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
12503,3,48,0,48,..,1129,42,1172,8,1183,..,632,115,745,9,758,..,398,44,441,3,451,..,80,26,110,0,110,..,1138,262,1396,15,1412,..,2446,877,3319,14,3337,..,4997,1446,6436,128,6564,..,36069,8719,44792,456,45240,..,254,103,362,4524,4883,26110,36321,8827,45147,4981,76237,25774,..,..,..,..,25774,..,18,0,18,0,18,..,12967,2606,15567,149,15716,..,3,0,3,0,3,..,1357,949,2308,15,2320,..,1517,1361,2882,10,2895,..,169,114,289,3,290,..,3041,2434,5478,27,5506,..,480,99,577,3,579,..,22,3,27,0,27,..,132,9,136,3,142,..,91,3,94,0,97,..,569,125,695,6,695,..,204,21,225,0,229,..,947,70,1023,10,1035,..,446,59,505,3,508,..,104,5,108,0,108,..,648,91,737,8,748,..,1179,112,1292,6,1296,..,3524,370,3890,30,3920,..,777,149,928,15,938,..,36,10,45,0,45,..,223,162,382
12504,0,58,0,58,..,1147,50,1198,8,1204,..,484,60,543,3,544,..,3704,456,4159,32,4192,..,92,30,118,3,119,..,255,51,306,7,309,..,235,35,267,3,270,..,4874,714,5589,124,5711,..,33260,4986,38249,361,38607,..,186,65,247,4180,4430,27820,33444,5049,38490,4545,70860,27611,..,..,..,..,27611,..,23,0,29,0,29,..,2204,427,2631,20,2655,..,3,0,3,0,3,..,1586,816,2401,11,2413,..,2817,1440,4254,20,4277,..,153,55,214,0,214,..,4554,2311,6868,37,6902,..,185,34,217,3,219,..,46,0,46,0,46,..,159,5,165,0,165,..,116,4,115,5,120,..,399,119,520,5,524,..,655,66,715,5,724,..,3599,263,3865,25,3890,..,1268,170,1434,14,1449,..,363,19,377,3,382,..,486,38,525,5,538,..,4081,598,4680,42,4725,..,10450,1157,11605,100,11706,..,347,56,404,7,409,..,100,13,114,0,114,..,746,450,1197
12601,0,13,0,13,..,189,4,198,0,198,..,119,9,129,0,128,..,274,5,278,0,278,..,38,9,47,0,47,..,16,0,19,0,19,..,90,9,101,0,107,..,513,69,583,11,597,..,8297,1539,9837,77,9916,..,39,7,52,659,711,12645,8335,1551,9891,738,23273,12831,..,..,..,..,12831,..,39,0,39,0,39,..,114,20,136,0,139,..,0,0,0,0,0,..,1663,404,2074,7,2077,..,2565,914,3477,11,3492,..,114,22,135,0,140,..,4346,1340,5691,23,5708,..,19,0,20,0,20,..,36,0,40,0,40,..,72,0,76,0,75,..,77,0,76,0,80,..,40,9,45,0,50,..,98,5,105,0,105,..,496,17,516,3,521,..,63,0,63,0,66,..,178,4,182,0,182,..,70,3,72,0,77,..,178,4,185,0,185,..,1091,40,1125,4,1129,..,104,15,120,3,125,..,94,11,102,0,102,..,926,477,1409
12602,3,73,0,73,..,1311,53,1358,7,1371,..,561,62,623,3,627,..,451,12,460,3,465,..,146,42,188,0,188,..,92,15,110,0,108,..,315,39,358,4,357,..,2347,344,2690,58,2742,..,24101,4719,28812,234,29043,..,186,37,215,2643,2863,33658,24286,4750,29035,2877,65567,33561,..,..,..,..,33561,..,57,4,63,0,63,..,920,143,1056,8,1068,..,0,0,4,0,4,..,3711,1162,4869,21,4897,..,6685,2214,8896,50,8947,..,344,114,458,3,454,..,10740,3484,14224,73,14298,..,187,30,222,0,222,..,70,3,71,0,71,..,209,8,215,4,219,..,212,8,220,0,223,..,644,87,731,4,735,..,230,19,245,3,250,..,805,42,844,7,852,..,196,21,219,5,224,..,230,16,247,0,247,..,171,6,178,3,182,..,494,33,529,4,531,..,2126,140,2267,19,2283,..,1282,214,1498,15,1512,..,427,71,498,0,496,..,1891,1121,3008
12701,8,51,0,54,..,775,33,808,4,814,..,1211,194,1404,13,1419,..,51,5,51,0,51,..,83,26,109,0,109,..,269,42,309,0,313,..,2009,778,2789,15,2801,..,4187,843,5025,71,5101,..,20500,3743,24248,265,24510,..,163,67,234,2927,3162,23329,20665,3812,24477,3192,51000,22689,..,..,..,..,22689,..,22,0,22,0,22,..,3693,843,4534,39,4573,..,6,0,6,0,9,..,468,312,777,8,790,..,333,193,533,4,539,..,195,84,279,5,281,..,999,593,1592,14,1607,..,404,64,473,3,480,..,22,0,22,0,22,..,99,5,108,0,108,..,66,0,67,0,67,..,307,34,338,3,340,..,78,10,88,0,86,..,1928,117,2049,19,2064,..,89,12,99,3,99,..,46,6,45,0,45,..,300,16,313,3,315,..,189,17,205,0,205,..,2618,175,2797,23,2822,..,1294,241,1532,21,1554,..,22,0,22,0,22,..,24,15,38
12702,22,113,0,109,..,950,53,1005,16,1021,..,2257,481,2737,37,2779,..,48,11,58,0,58,..,237,137,374,4,378,..,427,68,500,7,509,..,11986,5768,17748,96,17840,..,12016,4266,16287,218,16507,..,45831,16546,62383,635,63017,..,235,82,317,3623,3944,24451,46069,16634,62698,4263,91412,22441,..,..,..,..,22441,..,3,0,3,0,3,..,4133,1838,5974,63,6040,..,0,0,0,0,0,..,2335,1815,4150,22,4174,..,1294,1086,2389,19,2404,..,1026,610,1632,8,1644,..,4654,3516,8173,52,8224,..,1064,312,1375,11,1384,..,18,0,20,0,20,..,106,6,115,3,116,..,128,4,134,3,136,..,419,93,506,0,508,..,12,3,18,0,18,..,584,45,630,12,638,..,62,3,65,0,65,..,11,0,11,0,11,..,118,15,137,3,144,..,92,16,110,0,106,..,889,85,973,18,991,..,2164,534,2695,35,2727,..,30,3,34,3,37,..,34,25,55
12703,7,55,0,57,..,1208,60,1275,11,1282,..,955,170,1120,12,1134,..,391,23,415,4,418,..,77,18,94,0,94,..,463,63,527,0,523,..,1469,460,1930,10,1934,..,3214,605,3816,83,3904,..,23995,4658,28656,315,28969,..,155,44,200,4108,4305,24918,24154,4697,28850,4428,58200,24301,..,..,..,..,24301,..,34,0,34,0,34,..,5157,1875,7033,88,7118,..,3,0,3,0,3,..,474,240,713,0,715,..,595,359,949,0,949,..,76,22,99,0,99,..,1140,620,1765,5,1770,..,320,59,377,3,380,..,23,0,23,0,27,..,150,9,159,0,160,..,108,5,111,0,111,..,1039,173,1213,11,1226,..,339,37,381,3,381,..,2227,140,2366,28,2396,..,322,54,374,0,373,..,120,6,123,0,131,..,613,54,671,9,680,..,747,86,838,8,847,..,4371,382,4759,47,4799,..,819,178,998,14,1013,..,44,8,52,0,52,..,63,30,88
12801,0,16,0,12,..,244,15,255,0,260,..,366,25,390,3,395,..,7,0,7,0,7,..,53,15,67,0,67,..,39,3,38,0,38,..,76,8,80,0,85,..,717,106,818,20,839,..,6263,764,7026,73,7107,..,112,9,120,2394,2514,43861,6373,773,7151,2472,53481,45598,..,..,..,..,45598,..,64,3,67,0,63,..,411,28,443,5,445,..,3,0,3,0,3,..,457,132,593,3,597,..,639,288,928,8,929,..,40,12,53,0,57,..,1134,438,1569,10,1586,..,147,6,157,3,164,..,95,3,100,0,100,..,153,3,154,0,158,..,223,4,230,6,230,..,1183,127,1310,7,1321,..,23,0,26,0,26,..,86,3,91,4,94,..,43,8,50,0,50,..,11,0,11,0,11,..,23,0,23,0,23,..,83,6,93,0,92,..,269,22,291,3,294,..,499,51,544,8,556,..,106,20,129,4,131,..,55,13,73
12802,0,17,0,17,..,199,9,209,0,209,..,320,27,345,0,347,..,24,0,24,0,24,..,52,13,64,0,64,..,36,6,38,0,38,..,87,16,100,3,103,..,555,113,663,17,681,..,5413,641,6059,45,6103,..,123,11,129,1482,1612,45216,5533,653,6188,1527,52930,46447,..,..,..,..,46447,..,71,0,69,0,69,..,521,54,575,0,579,..,0,0,0,0,0,..,392,140,531,6,533,..,529,204,736,0,741,..,43,5,49,0,47,..,962,351,1308,13,1321,..,131,12,146,4,148,..,84,0,81,0,83,..,132,0,137,0,137,..,205,5,217,0,221,..,733,70,805,8,811,..,31,5,37,0,40,..,94,5,103,0,105,..,42,3,43,0,43,..,23,0,23,0,23,..,23,4,25,0,25,..,130,15,145,0,146,..,349,30,376,0,375,..,363,26,387,4,394,..,108,12,121,0,121,..,34,17,52
19797,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,9,11,0,11,..,0,0,0,0,0,..,19,15,36,0,36,..,0,0,0,12,15,119,25,15,39,12,171,154,..,..,..,..,154,..,0,0,0,0,0,..,0,3,0,0,0,..,0,0,0,0,0,..,0,3,5,0,5,..,3,10,11,0,11,..,0,0,3,0,3,..,3,14,16,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3
19999,0,3,0,3,..,39,0,39,0,39,..,43,7,57,3,55,..,9,0,9,0,9,..,13,4,19,0,19,..,14,3,19,0,19,..,34,9,40,0,40,..,140,19,159,6,161,..,823,166,986,10,997,..,24,3,25,2154,2181,4175,840,168,1010,2165,7351,3038,..,..,..,..,3038,..,0,0,0,0,0,..,29,15,48,0,48,..,4,0,10,0,10,..,42,10,53,0,51,..,103,41,145,0,145,..,3,4,10,0,10,..,152,57,206,0,211,..,4,0,4,0,4,..,13,0,13,0,13,..,32,3,38,4,41,..,23,0,23,0,23,..,18,0,19,0,19,..,7,3,9,0,9,..,20,0,20,0,20,..,4,0,4,0,4,..,0,0,0,0,0,..,8,3,15,0,15,..,13,0,18,0,18,..,55,6,65,0,65,..,24,3,21,0,26,..,6,3,9,0,9,..,12,7,20
