SA2_MAINCODE_2016,C06_M_NatPhy_sci_15_19,C06_M_NatPhy_sci_20_24,C06_M_NatPhy_sci_25_34,C06_M_NatPhy_sci_35_44,C06_M_NatPhy_sci_45_54,C06_M_NatPhy_sci_55_64,C06_M_NatPhy_sci_65_74,C06_M_NatPhy_sci_75_84,C06_M_NatPhy_sci_85_ov,C06_M_NatPhy_sci_Tot,C06_M_InfTec_15_19,C06_M_InfTec_20_24,C06_M_InfTec_25_34,C06_M_InfTec_35_44,C06_M_InfTec_45_54,C06_M_InfTec_55_64,C06_M_InfTec_65_74,C06_M_InfTec_75_84,C06_M_InfTec_85_ov,C06_M_InfTec_Tot,C06_M_EngRT_15_19,C06_M_EngRT_20_24,C06_M_EngRT_25_34,C06_M_EngRT_35_44,C06_M_EngRT_45_54,C06_M_EngRT_55_64,C06_M_EngRT_65_74,C06_M_EngRT_75_84,C06_M_EngRT_85_ov,C06_M_EngRT_Tot,C06_M_ArchBuild_15_19,C06_M_ArchBuild_20_24,C06_M_ArchBuild_25_34,C06_M_ArchBuild_35_44,C06_M_ArchBuild_45_54,C06_M_ArchBuild_55_64,C06_M_ArchBuild_65_74,C06_M_ArchBuild_75_84,C06_M_ArchBuild_85o,C06_M_Arch_building_Tot,C06_M_AgEnv_RS_15_19,C06_M_AgEnv_RS_20_24,C06_M_AgEnv_RS_25_34,C06_M_AgEnv_RS_35_44,C06_M_AgEnv_RS_45_54,C06_M_AgEnv_RS_55_64,C06_M_AgEnv_RS_65_74,C06_M_AgEnv_RS_75_84,C06_M_AgEnv_RS_85_ov,C06_M_AgEnv_RS_Tot,C06_M_Health_15_19,C06_M_Health_20_24,C06_M_Health_25_34,C06_M_Health_35_44,C06_M_Health_45_54,C06_M_Health_55_64,C06_M_Health_65_74,C06_M_Health_75_84,C06_M_Health_85o,C06_M_Healt_To,C06_M_Educ_15_19,C06_M_Educ_20_24,C06_M_Educ_25_34,C06_M_Educ_35_44,C06_M_Educ_45_54,C06_M_Educ_55_64,C06_M_Educ_65_74,C06_M_Educ_75_84,C06_M_Educ_85o,C06_M_Educ_Tot,C06_M_MngtCom_15_19,C06_M_MngtCom_20_24,C06_M_MngtCom_25_34,C06_M_MngtCom_35_44,C06_M_MngtCom_45_54,C06_M_MngtCom_55_64,C06_M_MngtCom_65_74,C06_M_MngtCom_75_84,C06_M_MngtCom_85o,C06_M_MngtCom_Tot,C06_M_Soc_cult_15_19,C06_M_Soc_cult_20_24,C06_M_Soc_cult_25_34,C06_M_Soc_cult_35_44,C06_M_Soc_cult_45_54,C06_M_Soc_cult_55_64,C06_M_Soc_cult_65_74,C06_M_Soc_cult_75_84,C06_M_Soc_cult_85o,C06_M_Soc_cult_Tot,C06_M_Creative_art_15_19,C06_M_Creative_art_20_24,C06_M_Creative_art_25_34,C06_M_Creative_art_35_44,C06_M_Creative_art_45_54,C06_M_Creative_art_55_64,C06_M_Creative_art_65_74,C06_M_Creative_art_75_84,C06_M_Creat_arts_85o,C06_M_Creative_arts_Tot,C06_M_FoodHos_PS_15_19,C06_M_FoodHos_PS_20_24,C06_M_FoodHos_PS_25_34,C06_M_FoodHos_PS_35_44,C06_M_FoodHos_PS_45_54,C06_M_FoodHos_PS_55_64,C06_M_FoodHos_PS_65_74,C06_M_FoodHos_PS_75_84,C06_M_FoodHos_PS_85o,C06_M_FoodHos_PS_Tot,C06_M_MixFld_pr_15_19,C06_M_MixFld_pr_20_24,C06_M_MixFld_pr_25_34,C06_M_MixFld_pr_35_44,C06_M_MixFld_pr_45_54,C06_M_MixFld_pr_55_64,C06_M_MixFld_pr_65_74,C06_M_MixFld_pr_75_84,C06_M_MixFld_pr_85_ov,C06_M_MixFld_pr_Tot,C06_M_FldStu_ID_15_19,C06_M_FldStu_ID_20_24,C06_M_FldStu_ID_25_34,C06_M_FldStu_ID_35_44,C06_M_FldStu_ID_45_54,C06_M_FldStu_ID_55_64,C06_M_FldStu_ID_65_74,C06_M_FldStu_ID_75_84,C06_M_FldStu_ID_85o,C06_M_FldStu_ID_Tot,C06_M_FldStu_NS_15_19,C06_M_FldStu_NS_20_24,C06_M_FldStu_NS_25_34,C06_M_FldStu_NS_35_44,C06_M_FldStu_NS_45_54,C06_M_FldStu_NS_55_64,C06_M_FldStu_NS_65_74,C06_M_FldStu_NS_75_84,C06_M_FldStu_NS_85o,C06_M_FldStu_NS_T,C06_M_Tot_15_19,C06_M_Tot_20_24,C06_M_Tot_25_34,C06_M_Tot_35_44,C06_M_Tot_45_54,C06_M_Tot_55_64,C06_M_Tot_65_74,C06_M_Tot_75_84,C06_M_Tot_85o,C06_M_T_T,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85_ov,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85_ov,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85_ov,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85o,C11_M_Arch_building_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85o,C11_M_AgEnv_RS_Tot
101041017,0,0,7,3,3,3,0,4,3,23,3,5,3,0,6,4,0,0,0,22,3,12,38,65,89,115,92,42,9,473,6,15,45,57,64,56,47,21,0,298,0,7,6,11,5,4,13,7,0,52,0,0,0,6,6,9,5,4,0,32,0,0,5,9,23,14,9,0,0,58,0,12,20,20,19,31,20,13,3,133,0,3,7,16,6,16,7,11,0,75,0,0,0,0,4,7,3,0,0,22,0,8,26,14,16,20,3,9,0,93,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,11,21,17,21,40,37,56,51,45,13,311,38,75,181,241,286,343,261,159,34,1610,0,0,3,8,3,9,6,3,0,28,0,4,10,3,3,3,3,0,0,25,3,7,45,49,70,124,104,53,7,467,0,9,37,65,47,77,35,27,4,304,0,3,6,7,8,3,6,6,0,42
101041018,0,0,4,5,0,13,9,3,0,38,0,5,3,4,0,0,0,0,0,19,0,9,29,67,87,99,107,58,6,472,0,14,34,55,76,54,49,22,6,314,0,3,10,7,12,11,12,4,0,67,0,0,10,16,15,17,10,10,0,72,0,0,9,4,31,21,6,5,3,75,0,3,23,23,25,44,25,19,3,167,0,6,9,11,19,16,20,12,0,96,0,0,4,4,3,12,3,0,0,28,0,9,15,13,21,19,3,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,8,4,0,29,31,10,24,36,35,36,51,57,21,298,34,71,178,246,326,348,309,202,45,1763,0,0,6,3,7,10,11,12,3,50,0,7,3,10,6,6,0,0,0,29,0,12,30,45,69,112,131,62,18,479,3,9,22,53,70,60,46,23,10,300,0,0,5,15,15,14,17,7,0,73
101041019,0,0,0,9,3,7,3,0,0,20,4,0,0,5,6,0,0,0,0,14,7,28,46,76,114,82,66,28,0,446,0,7,19,37,49,30,12,9,0,170,0,0,34,20,19,7,4,3,4,86,0,0,12,7,27,9,11,3,0,71,0,0,7,17,24,27,10,3,0,88,0,5,15,11,22,24,11,5,0,99,0,0,5,17,21,11,8,3,0,61,0,3,9,0,7,8,0,0,0,34,0,6,22,14,12,12,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,6,0,3,0,23,36,20,29,26,39,21,37,51,18,270,46,75,203,233,354,232,169,109,23,1453,0,0,5,7,8,14,3,0,0,33,4,5,3,0,7,8,4,0,0,29,3,30,75,60,93,97,74,35,8,477,5,19,32,38,49,46,32,16,6,247,0,0,13,29,21,23,7,5,0,103
101041020,0,0,3,10,14,19,0,0,0,49,4,0,0,4,11,3,0,0,0,19,3,23,36,129,183,130,64,16,4,586,0,7,23,48,107,60,31,11,0,283,3,8,26,37,42,23,10,3,0,144,0,0,8,10,25,20,3,0,0,68,0,0,3,8,49,29,8,3,0,102,3,0,9,18,36,27,13,3,0,103,0,0,9,22,18,38,9,4,0,107,0,3,4,13,9,12,7,0,0,48,4,10,14,15,20,14,7,3,0,87,0,0,0,0,0,0,0,0,0,0,3,3,0,10,11,3,6,0,0,29,52,17,25,36,82,60,45,43,5,365,70,67,153,360,608,430,210,84,11,1993,0,0,3,14,12,24,11,0,0,63,0,0,0,7,7,12,3,0,0,29,4,20,44,109,183,165,90,32,4,648,0,8,20,32,86,86,32,17,0,272,5,7,19,32,31,43,13,4,0,152
101041021,0,0,0,3,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,4,0,4,11,26,29,38,31,24,7,169,0,4,11,17,33,18,9,11,3,104,0,0,3,0,9,0,0,0,0,21,0,0,3,5,5,3,0,0,0,14,0,0,3,5,17,13,7,0,0,40,0,0,3,7,9,3,3,5,0,28,0,0,0,7,6,14,3,7,0,44,0,0,0,0,0,0,0,0,0,5,0,3,5,8,7,0,4,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,4,12,7,9,14,15,9,16,24,5,104,13,22,41,93,133,109,75,73,22,581,0,0,0,0,3,14,3,3,0,29,0,0,4,0,3,0,0,0,0,6,0,5,10,25,39,44,35,24,3,185,3,3,19,14,34,32,16,7,0,125,0,0,6,5,9,7,3,3,0,39
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
101041023,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,9,30,48,52,41,36,10,0,221,4,0,10,9,11,14,8,0,0,59,0,5,5,5,13,7,3,0,0,39,0,0,0,0,7,6,0,0,0,7,0,0,0,4,10,7,3,0,0,24,0,0,0,5,10,11,0,5,0,23,0,0,4,0,0,3,0,0,0,14,0,3,0,0,0,3,0,0,0,9,0,6,3,4,3,7,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,3,13,16,21,18,23,14,4,121,11,27,63,92,128,118,85,34,7,572,0,0,3,0,0,4,0,4,0,13,0,0,0,0,0,3,0,0,0,3,0,7,32,29,59,49,41,13,0,235,0,6,11,7,19,21,9,3,0,73,0,0,4,3,8,9,6,7,0,35
101041024,0,0,0,0,3,3,0,3,0,17,0,0,0,0,0,3,0,0,0,6,0,9,19,32,38,43,25,9,0,175,0,3,9,25,26,17,16,4,0,101,3,0,8,8,8,3,3,3,0,32,0,0,0,3,0,3,0,0,0,9,0,0,0,9,6,3,0,0,0,29,0,0,0,3,7,15,7,0,0,32,0,0,3,7,7,12,4,0,0,36,0,0,0,3,0,4,0,0,0,8,0,3,7,10,5,8,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,10,5,9,16,18,18,11,9,5,105,20,19,64,118,125,139,70,32,12,592,0,0,0,3,5,3,3,3,0,18,0,0,0,0,3,0,0,0,0,9,0,3,14,35,65,73,45,9,3,253,0,6,11,21,46,35,17,9,0,143,4,0,9,9,15,6,4,0,0,47
101041025,0,0,3,6,3,17,9,5,0,45,0,0,4,8,4,0,0,0,0,21,0,7,48,118,111,129,147,92,11,670,3,20,43,69,73,67,47,20,0,336,3,3,13,29,21,12,8,3,0,83,0,3,10,14,23,13,15,4,4,82,0,0,7,17,39,31,21,3,3,126,0,0,9,24,43,51,34,24,4,194,0,4,7,21,23,27,8,8,0,100,0,0,0,0,3,0,7,0,0,15,3,15,30,31,31,20,9,3,3,146,0,0,0,0,3,0,0,0,0,3,0,0,3,0,7,6,0,4,0,25,32,16,24,25,35,35,51,59,18,298,39,60,205,365,423,414,352,238,53,2139,0,0,0,7,7,10,21,9,3,60,0,0,5,3,5,5,0,3,0,26,0,15,51,82,120,152,154,84,23,679,0,15,33,72,61,71,61,23,3,339,3,0,9,18,22,26,7,6,0,91
101041026,0,0,0,8,4,17,8,3,0,39,0,0,3,3,3,3,3,0,0,18,4,13,40,105,118,127,141,48,7,598,0,8,27,56,66,53,34,15,5,262,0,7,16,14,20,16,8,5,3,87,0,0,4,10,20,14,7,3,0,68,0,0,0,11,34,32,19,5,0,111,0,4,11,21,23,41,24,9,3,137,0,0,9,21,15,23,11,5,0,83,0,0,3,0,3,4,0,0,0,22,0,5,15,12,22,8,8,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,6,5,0,28,31,9,24,45,49,52,48,49,14,332,41,48,147,310,402,390,325,147,36,1850,0,0,0,6,5,8,11,4,0,40,3,3,5,3,4,8,0,0,0,32,8,14,29,74,102,152,126,51,10,567,0,4,31,37,87,52,40,29,4,285,3,3,14,18,19,14,5,6,0,79
101041027,0,0,3,6,10,13,16,5,0,55,0,0,0,6,0,0,0,3,0,16,4,7,46,84,118,162,130,65,16,630,0,12,28,57,93,61,59,37,4,341,0,3,14,24,24,15,10,5,0,105,0,0,3,16,21,15,15,11,0,76,0,0,8,10,42,31,19,4,0,115,0,3,7,16,28,44,34,12,5,140,0,3,3,11,24,35,18,11,0,96,0,0,7,0,5,7,4,3,0,35,0,8,17,18,15,7,6,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,4,5,0,28,41,7,24,38,68,76,54,76,22,404,51,50,153,277,459,474,367,244,53,2125,0,0,0,3,9,16,18,6,3,61,0,0,0,3,0,7,4,5,0,23,0,16,40,71,98,172,150,71,25,640,4,14,21,52,68,63,61,34,13,333,3,7,6,22,16,20,9,6,0,96
101051539,0,4,5,11,15,9,0,0,0,45,3,26,25,14,12,5,0,0,0,73,18,84,210,261,230,203,116,67,11,1199,9,40,89,85,98,62,52,28,4,460,3,14,31,42,27,31,16,4,0,177,3,4,23,32,53,43,18,10,3,197,0,5,15,28,64,38,12,12,0,172,3,48,38,69,82,43,22,14,5,334,0,23,59,68,51,33,14,5,3,261,0,9,15,15,14,9,0,7,0,80,3,8,44,39,23,14,10,0,0,140,0,0,0,0,0,0,0,0,0,0,0,4,8,11,12,6,0,0,0,41,86,109,323,235,179,131,122,97,21,1302,129,380,890,904,857,633,384,257,48,4474,0,0,4,8,7,7,3,3,0,42,3,13,32,13,11,3,0,0,0,84,6,80,176,238,242,202,154,72,22,1196,8,39,91,79,97,92,50,37,5,495,3,8,28,39,40,21,26,18,0,177
101051540,0,0,6,6,9,15,4,3,0,37,0,0,3,3,3,7,0,0,0,19,10,32,82,148,170,174,92,32,3,737,4,14,41,70,61,48,31,6,4,279,3,10,32,60,75,65,31,9,0,288,0,0,4,20,11,23,14,7,0,81,0,0,6,6,32,35,8,0,0,95,0,8,23,38,43,43,21,10,0,173,0,8,21,23,28,34,23,10,0,137,0,4,3,3,7,5,8,3,0,28,0,4,11,13,15,12,6,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,10,0,0,23,52,17,36,68,75,112,77,50,12,487,68,98,260,460,534,572,310,128,19,2454,0,0,4,6,4,22,10,0,0,53,3,0,4,10,5,8,0,0,0,31,11,45,79,130,190,166,115,44,9,787,7,16,44,81,74,64,37,11,0,331,0,19,33,63,74,67,52,19,3,327
101061541,0,0,4,0,7,0,3,0,0,18,0,4,12,4,3,3,0,0,0,21,3,19,48,94,66,55,32,17,0,334,0,3,14,28,19,16,20,8,0,101,0,4,14,16,20,12,8,17,0,92,0,0,4,5,5,8,3,0,0,34,0,0,3,7,16,12,3,3,0,39,0,0,11,23,24,22,13,0,0,95,0,3,19,27,11,15,3,0,0,75,0,0,3,8,0,0,0,0,0,14,0,9,7,7,9,3,4,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,3,4,0,14,29,6,13,21,23,22,26,36,4,177,32,49,155,231,203,170,113,85,15,1054,0,0,4,5,7,5,5,0,0,26,0,3,11,9,5,8,0,0,0,34,6,28,61,67,106,55,40,26,0,387,3,9,18,39,27,21,14,5,3,145,4,3,12,25,17,19,6,7,6,95
101061542,0,0,13,25,36,33,8,6,0,115,0,4,7,28,33,13,0,0,0,97,3,9,84,115,132,110,46,24,0,529,3,10,45,54,52,36,7,4,0,221,4,11,33,53,55,52,24,5,0,230,0,0,3,8,15,21,10,3,0,57,0,0,3,8,19,20,8,4,0,72,5,7,24,70,49,52,17,7,0,237,3,4,14,42,55,60,26,5,0,211,0,4,7,14,12,13,3,0,0,56,0,3,12,14,11,10,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,5,3,0,27,31,14,19,45,62,57,29,20,4,275,46,75,278,477,552,487,182,78,9,2182,0,0,6,27,35,22,33,3,0,125,3,3,18,37,36,21,4,0,0,117,6,15,70,147,144,109,66,19,0,589,3,10,46,79,63,46,24,3,0,274,0,14,21,67,62,54,39,9,0,272
101061543,0,0,8,0,4,7,0,0,0,23,0,3,3,0,0,0,0,0,0,9,14,44,105,114,117,102,41,22,3,557,5,12,38,50,40,33,20,6,0,209,0,15,34,38,31,25,15,4,0,166,0,3,5,7,11,9,7,3,3,49,0,3,13,9,15,26,12,0,0,81,3,4,33,25,21,25,5,10,0,123,0,7,11,11,13,12,5,3,0,61,0,3,0,3,3,0,0,0,0,6,4,11,25,21,17,14,10,3,0,92,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,7,0,3,0,30,41,24,40,45,43,47,53,44,10,350,67,129,317,334,317,304,173,94,17,1757,0,0,3,8,7,4,3,0,0,23,4,3,3,5,8,0,0,0,0,20,11,52,72,111,109,100,71,25,9,555,0,20,44,54,43,37,25,7,3,228,3,3,33,42,40,30,20,6,0,170
101061544,0,0,7,3,4,3,0,0,0,13,0,0,3,6,0,0,0,0,0,9,8,23,58,60,58,63,34,14,0,316,3,7,18,25,24,28,13,4,3,121,0,19,47,63,65,50,26,11,0,284,0,0,3,0,8,3,3,4,0,31,0,0,0,8,10,9,7,0,0,40,0,3,9,15,25,18,11,0,0,84,0,0,9,10,6,8,3,0,0,48,0,0,0,3,3,4,0,0,0,7,0,3,6,8,11,16,3,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,13,14,14,22,43,44,45,52,43,10,277,27,69,180,252,260,247,165,80,16,1303,0,0,0,4,0,0,3,3,0,19,0,0,0,4,0,3,3,0,0,16,8,21,44,70,82,80,51,8,0,368,0,6,16,23,35,17,27,11,3,134,3,13,36,61,61,58,29,14,3,278
102011028,0,0,7,14,6,10,3,3,0,39,0,3,12,4,4,0,0,0,0,26,0,17,46,91,111,87,39,35,7,427,4,14,44,79,87,37,13,10,0,288,0,0,9,17,4,4,3,0,0,37,0,0,12,28,27,7,3,0,0,83,0,4,7,22,42,24,5,3,0,111,3,19,24,47,46,40,24,9,3,204,0,6,11,35,23,21,19,3,0,133,3,10,11,14,3,11,0,4,0,52,0,6,12,9,13,8,9,3,0,60,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,0,0,14,41,25,24,48,41,18,22,17,3,238,48,109,227,409,411,268,143,90,14,1722,0,0,3,17,12,10,9,3,0,42,0,3,7,14,8,0,0,0,0,34,0,10,30,87,113,95,50,21,9,408,0,25,39,73,83,52,15,12,3,301,0,6,5,26,7,9,4,0,0,50
102011029,0,0,3,8,11,12,11,7,0,47,0,3,12,11,8,4,0,0,0,38,3,25,77,135,188,133,122,85,14,793,5,25,64,99,63,74,39,27,0,402,0,3,21,21,26,5,6,0,0,88,0,0,12,19,49,16,13,5,0,115,0,0,8,22,41,29,13,7,0,125,3,15,17,57,79,68,35,19,3,295,0,9,22,22,35,35,19,13,0,152,3,8,10,17,20,10,9,4,0,69,3,3,15,20,18,19,6,7,3,89,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,6,0,24,53,24,36,34,78,55,54,53,20,414,71,117,293,463,619,466,339,238,46,2651,0,0,8,7,12,25,11,0,0,61,3,3,6,24,13,8,0,0,0,66,0,21,61,132,158,173,135,86,20,783,0,37,48,97,92,65,57,20,4,411,0,4,13,28,24,8,8,3,0,93
102011030,0,0,3,5,3,3,0,0,0,17,0,3,0,7,0,0,0,0,0,12,3,12,33,77,64,60,32,12,3,293,0,0,10,18,19,27,6,3,0,91,0,10,3,8,13,8,7,3,0,51,0,0,3,4,8,3,3,0,0,22,0,0,0,4,10,8,3,0,0,27,0,0,9,11,25,25,5,3,0,78,0,0,7,6,12,10,3,0,0,36,0,0,3,3,0,5,4,0,0,20,0,4,4,13,4,3,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,23,11,24,38,49,60,43,15,0,254,26,39,104,199,207,221,114,37,8,947,0,0,0,8,3,11,5,0,0,21,0,3,6,3,4,0,0,0,0,18,3,13,34,76,86,67,50,11,0,350,3,0,18,32,31,26,20,3,0,137,0,3,14,15,25,17,3,0,0,72
102011031,0,0,11,8,12,10,8,3,0,52,0,12,28,22,17,8,0,0,0,82,0,24,80,142,196,148,117,99,32,838,7,17,46,81,74,59,41,24,12,356,3,4,9,13,8,11,5,7,0,74,0,3,21,40,61,24,12,16,7,177,0,0,11,29,38,22,24,12,7,142,5,32,48,79,113,67,30,47,6,429,0,11,15,21,34,19,21,19,9,147,0,8,14,5,17,11,3,7,0,68,0,12,20,22,8,8,6,5,0,81,0,0,0,0,6,0,0,0,0,6,0,3,0,9,8,0,0,7,0,30,46,15,27,53,56,42,73,96,58,463,67,133,327,517,636,427,349,345,132,2936,0,0,3,11,16,13,12,9,3,58,0,15,21,30,19,0,0,0,0,87,0,26,65,110,184,179,130,105,35,838,3,28,37,79,82,61,46,28,10,370,3,5,7,17,16,10,5,8,0,78
102011032,0,3,18,18,14,4,9,5,0,69,3,24,48,26,17,7,0,0,0,131,9,48,145,191,198,179,97,72,16,948,0,31,83,91,76,43,29,25,10,384,0,12,34,20,21,6,13,4,0,120,0,18,62,46,47,27,21,11,3,232,0,7,22,24,44,24,19,13,0,143,0,39,104,101,113,66,41,19,5,483,3,15,62,55,57,26,20,16,0,256,0,12,32,13,21,17,4,5,0,95,0,20,32,33,29,13,15,3,0,149,0,0,0,0,0,0,0,0,0,7,0,3,4,13,13,8,3,0,0,50,85,76,150,144,149,105,100,94,31,939,108,305,792,769,799,529,363,270,67,4007,0,8,20,16,18,14,5,12,0,91,3,16,80,54,22,15,3,0,0,187,0,56,156,146,232,204,130,65,25,1016,0,33,80,90,77,73,37,20,14,424,4,8,29,32,25,8,8,0,3,114
102011033,0,0,3,8,4,3,0,0,0,15,4,6,24,13,8,4,0,0,0,65,4,20,81,151,119,59,27,9,3,476,4,3,28,49,23,17,6,0,0,137,0,4,9,9,4,0,0,0,0,31,0,0,4,13,5,9,0,0,0,31,0,0,8,6,17,3,0,3,0,42,0,13,41,46,32,19,17,3,0,171,0,4,11,18,14,5,4,0,0,51,0,4,5,3,8,0,4,0,0,25,3,8,10,7,13,3,3,0,0,44,0,0,0,0,0,0,0,0,0,3,0,7,4,3,4,5,3,3,0,31,36,4,29,52,36,24,17,13,3,215,62,79,256,377,285,153,85,35,8,1341,0,4,3,5,3,3,0,0,0,21,3,3,13,20,10,3,0,0,0,53,5,25,80,118,139,75,31,20,0,500,8,7,20,52,38,16,3,7,0,149,0,6,13,9,8,3,0,0,0,43
102011034,0,0,3,0,5,4,7,0,0,23,0,4,7,9,0,0,0,0,0,24,6,18,44,78,115,69,45,85,23,485,0,16,19,50,46,23,10,18,6,187,0,0,3,5,8,3,3,0,0,27,3,3,8,10,11,5,3,6,3,50,0,0,5,14,15,11,4,3,0,55,0,3,18,30,34,14,16,15,12,149,0,3,12,16,20,8,3,10,3,73,0,0,3,9,4,5,4,0,0,24,0,3,13,8,11,7,3,4,0,51,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,5,0,15,43,16,16,40,48,34,29,59,32,312,57,73,154,276,317,185,129,199,86,1486,0,0,3,3,0,3,8,4,3,26,0,3,9,16,5,3,4,0,0,40,5,19,43,69,105,88,56,65,36,493,0,13,24,40,64,31,16,20,9,210,0,4,5,6,4,3,4,4,0,35
102011035,0,5,3,13,4,4,0,0,0,30,0,11,12,16,14,8,0,0,0,55,4,15,95,111,122,98,42,24,7,519,4,6,29,51,32,20,12,3,0,156,3,3,8,10,6,6,0,0,0,36,0,0,5,10,9,11,3,0,0,42,0,0,3,12,23,15,5,0,0,61,3,21,28,43,63,27,4,3,0,188,0,10,22,17,15,14,5,0,0,78,0,0,4,9,3,3,0,0,0,20,0,3,20,12,10,9,3,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,8,0,0,0,20,41,10,29,44,32,15,19,17,9,222,54,83,254,328,339,231,99,56,17,1471,0,0,3,7,8,3,3,0,0,31,3,12,7,17,14,8,0,0,0,67,0,24,69,101,102,84,54,19,9,457,3,10,32,32,43,16,16,5,0,162,0,0,8,8,4,4,5,0,0,30
102011036,0,0,10,9,12,3,0,0,0,33,7,13,13,11,5,0,0,0,0,51,4,21,91,128,130,75,31,23,0,509,3,8,32,51,38,29,8,5,0,179,0,5,3,10,14,0,0,0,0,34,0,0,7,14,11,14,7,3,0,57,0,3,4,9,17,13,0,0,0,48,0,10,34,40,50,27,13,6,0,183,0,8,17,15,21,10,0,5,0,82,0,5,9,7,4,9,0,0,0,33,4,4,10,10,13,12,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,10,0,0,0,22,21,7,25,32,39,23,10,9,0,169,43,89,261,342,360,210,83,49,3,1447,0,4,5,12,9,7,4,0,0,45,0,11,18,27,10,8,0,0,0,77,0,30,72,111,169,107,58,20,10,587,0,9,28,49,47,31,19,13,0,197,0,0,13,17,9,9,3,0,0,52
