SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
121041413,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,9,16,7,9,9,3,16,3,15,29,14,5,3,7,0,14,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,7,11,19,4,31,25,52,111,40,28,51,25,6,73,496,30,18,23,32,47,114,73,113,495,397,403,644,737,526,498,4146,3,0,0,0,0,4,3,4,12,52,130,85,271,340,9,916,0,0,0,0,0,4,3,15,16,13,13,5,13,7,0,90,0,0,0,0,0,0,0,9,41,41,60,46,75,52,4,316,0,0,0,0,0,0,0,0,4,3,9,3,15,10,3,43,0,0,0,0,0,0,6,6,29,34,27,70,30,23,4,228,0,0,0,3,4,6,3,12,21,13,10,18,13,6,4,128,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
121041414,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,7,3,8,10,0,17,9,9,19,7,8,5,3,0,13,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,5,18,0,41,29,25,87,47,16,45,20,3,60,407,31,21,21,22,41,117,76,102,443,410,400,576,646,391,406,3724,0,0,0,0,0,0,4,6,27,72,155,124,387,339,7,1121,0,0,0,0,0,7,0,6,16,16,9,3,17,7,3,91,0,0,0,0,0,0,6,8,41,43,45,36,103,26,4,316,0,0,0,0,0,0,0,0,3,6,6,6,14,3,3,41,0,0,0,0,0,3,8,16,42,43,30,81,32,12,4,262,0,0,9,3,6,3,9,9,16,18,7,12,11,4,0,105,3,0,0,0,0,0,0,0,0,3,0,0,3,3,3,14,0,0,0,0,0,0,0,0
121041415,3,0,0,3,0,0,3,0,0,3,0,3,0,0,3,20,14,3,10,22,3,18,5,8,44,22,11,20,3,10,24,217,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,21,10,15,37,8,52,40,46,126,78,17,90,20,12,109,683,47,21,29,54,54,168,104,144,678,549,497,1176,1109,962,940,6540,3,0,0,0,0,4,3,8,29,61,118,71,257,307,5,863,3,0,0,3,0,3,0,20,28,19,19,17,36,27,0,171,0,0,0,0,0,0,0,6,43,45,46,50,96,55,7,356,0,0,0,0,0,0,0,0,8,0,7,3,21,17,0,56,0,0,0,3,3,3,5,15,23,33,19,114,65,38,4,332,0,3,0,0,3,10,7,19,33,17,18,35,46,28,6,221,0,0,0,0,0,0,0,0,0,4,0,9,7,11,0,28,3,0,0,0,0,0,0,0
121041416,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,15,6,3,5,5,7,11,7,12,16,4,3,11,0,3,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,6,4,11,13,10,32,18,31,62,39,19,47,15,7,50,349,28,23,22,17,53,88,59,96,410,336,318,574,612,416,418,3476,0,0,3,0,0,0,0,3,36,60,172,123,346,334,5,1092,0,0,3,0,0,4,5,14,22,14,5,6,14,17,0,103,0,0,0,0,0,0,0,8,40,50,52,39,68,40,5,305,0,0,0,0,0,0,0,3,6,6,6,3,9,15,0,51,0,0,0,0,0,0,5,14,44,49,14,96,41,21,3,288,0,3,0,0,5,3,5,7,20,13,11,21,15,7,0,118,0,0,0,0,0,0,0,0,3,3,0,3,3,0,5,14,0,0,0,0,0,0,0,0
121041417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,5,6,8,15,7,3,6,0,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,3,3,3,9,8,11,31,17,14,24,4,3,18,167,25,6,8,8,21,38,27,50,204,173,180,297,349,217,228,1837,0,0,0,0,0,0,0,3,15,35,75,60,196,219,4,594,0,0,3,0,0,7,0,6,12,7,7,7,8,12,3,71,0,0,0,0,0,0,0,3,21,25,30,18,53,21,4,171,0,0,0,0,0,0,0,3,0,3,4,7,11,4,0,35,0,0,0,0,0,0,5,7,29,32,13,73,20,19,3,200,0,0,0,0,3,3,6,4,3,9,4,13,16,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0
122011418,0,0,3,3,0,0,4,0,5,0,0,0,0,0,3,21,11,6,6,16,10,24,13,11,39,16,4,3,3,0,30,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,6,15,41,10,53,40,48,111,56,21,40,13,3,75,551,34,24,27,49,80,178,112,157,647,472,373,818,728,381,622,4715,0,0,3,0,0,0,0,0,14,21,79,35,106,127,8,402,0,0,0,0,0,0,5,9,22,15,10,10,14,7,3,103,0,0,0,0,0,0,4,5,34,27,24,14,53,17,3,174,0,0,0,0,0,0,0,0,9,3,3,6,3,7,0,35,0,0,0,0,0,0,10,14,26,20,4,44,16,10,6,156,3,0,0,3,3,7,13,17,31,32,10,15,9,0,0,145,0,0,0,0,0,0,0,0,4,0,3,4,3,0,0,21,0,0,0,0,0,0,0,0
122011419,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,3,0,5,16,12,27,8,11,33,15,4,11,5,3,30,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,0,5,29,14,59,37,46,98,59,7,39,16,5,77,485,29,13,22,42,75,185,105,147,651,504,428,677,679,383,559,4501,3,0,0,0,0,0,0,8,34,78,184,121,332,327,4,1094,0,0,0,0,0,3,5,10,30,18,20,8,7,11,4,122,0,0,0,0,0,0,3,9,48,64,54,42,84,32,4,345,0,0,0,0,0,0,3,0,3,5,10,9,13,11,0,64,0,0,0,0,0,4,4,13,38,22,26,76,28,23,3,232,0,0,3,4,8,7,12,8,28,19,11,12,13,8,3,124,0,0,0,0,0,0,0,3,0,6,0,4,0,4,0,21,0,0,0,0,0,0,0,0
122021420,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,11,8,4,3,13,4,17,6,7,16,8,0,4,3,0,24,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,4,7,22,9,48,44,39,88,31,6,23,11,3,76,430,25,15,18,38,71,143,112,148,597,386,269,410,340,167,519,3263,0,0,0,0,0,0,0,6,13,32,35,20,43,49,3,205,0,0,0,0,0,3,5,6,28,7,6,5,10,7,3,84,0,0,0,0,0,3,3,9,23,26,32,20,27,12,3,156,0,0,0,0,0,0,0,0,3,5,4,0,3,0,3,28,0,0,0,0,0,0,4,4,22,12,10,34,9,13,3,120,0,0,0,0,4,12,9,16,26,10,17,11,11,5,5,135,0,0,0,0,0,0,0,3,4,0,3,0,3,0,0,17,0,0,0,0,0,0,0,0
122021421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,3,13,11,9,7,0,0,3,0,0,12,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,7,12,4,28,16,23,50,14,9,16,5,0,40,235,15,14,12,23,68,143,73,99,465,272,241,317,313,193,384,2642,0,0,0,0,0,0,3,4,9,13,33,16,42,41,3,161,0,0,0,0,0,4,3,4,11,12,10,3,4,4,0,65,0,0,0,0,0,0,0,3,16,35,22,9,28,11,3,123,0,0,0,0,0,0,0,3,0,3,5,0,6,3,3,24,0,0,0,0,0,3,0,7,11,12,14,21,7,6,0,81,0,0,0,3,0,10,11,13,8,9,9,13,7,5,0,81,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
122021422,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,3,0,5,7,4,17,10,7,21,12,3,4,0,0,13,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,12,32,3,58,29,30,81,36,12,23,6,0,66,401,17,18,14,48,52,165,94,133,573,416,328,441,399,162,499,3362,3,0,0,0,0,0,0,4,17,30,71,34,73,58,3,295,0,0,0,0,0,0,6,12,10,11,17,5,3,3,3,82,3,0,0,0,0,3,5,6,19,37,32,29,51,11,3,203,0,0,0,0,0,0,0,0,9,5,9,9,4,3,3,33,0,0,0,0,3,0,3,11,22,23,9,41,13,5,6,132,0,0,4,7,0,4,5,12,27,12,15,5,10,5,0,114,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0
122021423,3,0,0,5,0,9,0,0,3,0,0,0,0,0,3,21,9,0,11,20,3,39,8,18,38,15,4,0,3,0,26,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,11,5,14,47,3,94,68,83,147,67,34,27,13,0,106,716,33,29,30,67,137,282,182,256,1020,713,594,553,458,187,748,5279,0,0,0,0,0,3,0,11,30,63,123,49,110,71,9,475,0,0,0,0,0,3,10,16,37,7,6,8,7,3,3,107,0,0,0,0,0,0,6,12,63,67,54,19,40,5,3,279,0,0,0,0,0,0,3,0,8,9,7,6,7,3,5,51,0,0,0,0,0,10,13,16,40,28,11,54,14,7,3,199,0,0,3,0,3,11,13,25,26,18,4,8,3,3,9,131,0,0,0,0,0,0,0,4,5,3,9,0,0,0,3,24,0,0,0,0,0,0,0,0
122031424,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,17,3,0,15,14,14,34,14,22,24,6,10,3,0,0,26,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,3,20,40,12,65,44,46,84,42,14,13,4,0,66,471,19,29,32,51,131,235,118,147,624,422,286,317,221,98,417,3156,3,0,0,0,0,0,0,5,27,33,46,23,62,45,3,243,0,0,0,0,0,0,3,4,7,3,6,0,0,0,0,26,0,0,0,0,0,0,0,6,29,25,9,7,22,0,3,107,0,0,0,0,0,0,0,3,5,4,3,0,3,0,0,20,0,0,0,0,0,0,15,11,18,13,4,10,11,0,3,81,0,0,0,0,0,11,13,13,17,9,4,3,0,0,4,64,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
122031425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,6,3,5,0,14,14,8,0,0,0,0,11,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,5,16,3,26,18,26,50,26,18,4,0,0,33,230,13,16,13,23,67,125,62,98,387,276,199,201,175,52,253,1965,0,0,0,0,0,0,0,0,3,13,26,26,26,14,3,119,0,0,0,0,0,3,0,4,4,4,3,0,3,0,0,26,0,0,0,0,0,0,0,4,13,16,12,5,8,6,0,60,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,14,0,0,0,0,0,0,3,9,17,6,6,13,5,0,0,52,0,0,3,3,3,5,13,6,14,3,3,0,0,0,0,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
122031426,0,0,0,8,0,3,3,0,5,0,0,0,0,0,0,21,9,7,7,43,6,42,10,31,44,17,8,0,0,0,27,246,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,16,12,7,18,69,13,133,84,77,179,54,38,23,4,0,93,809,41,38,29,91,154,339,202,294,1111,691,550,500,345,145,575,5104,7,0,3,0,0,0,0,11,83,178,306,104,214,96,12,1014,0,0,0,3,0,5,12,24,24,17,8,0,5,0,0,106,0,0,0,0,0,4,10,17,94,85,60,19,48,8,7,356,0,0,0,0,0,3,0,3,11,7,21,6,9,4,3,72,0,0,0,0,5,5,10,25,66,33,11,34,17,0,8,214,0,0,3,6,6,14,21,23,22,7,0,4,3,0,6,123,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3
122031427,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,3,0,9,7,0,19,8,10,24,14,4,4,7,0,17,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,6,18,0,42,28,29,84,49,11,19,14,0,51,372,27,24,22,43,90,201,102,143,579,412,300,464,393,165,393,3355,0,0,0,0,0,0,0,0,3,19,30,14,46,34,4,148,0,0,0,0,0,0,4,8,9,8,0,3,3,3,0,44,0,0,0,0,0,0,3,3,10,18,16,16,28,3,0,93,0,0,0,0,0,0,0,0,0,7,3,0,3,0,3,15,0,0,0,0,0,3,0,11,17,11,7,30,10,3,3,90,0,0,0,3,0,5,4,14,26,6,8,6,3,4,3,97,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0
122031428,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,4,6,11,17,10,23,11,20,42,18,15,10,3,0,28,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,10,19,28,14,70,55,70,127,85,34,39,21,3,98,676,39,34,39,56,168,338,171,282,1116,880,629,891,844,321,858,6678,0,0,0,0,0,0,0,4,18,38,55,43,82,83,16,339,4,0,0,0,0,0,4,11,21,13,19,4,11,0,3,85,7,0,0,0,0,0,8,12,27,40,36,33,51,7,5,220,0,0,0,0,0,0,0,0,0,8,4,11,13,0,0,35,0,0,3,0,3,3,9,13,45,27,12,55,17,5,9,204,3,0,3,5,4,26,31,36,56,24,11,9,11,0,0,219,0,0,0,0,0,0,3,3,5,6,0,0,3,0,4,30,0,0,0,0,0,0,0,0
122031429,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,6,5,14,25,11,35,14,22,39,11,4,12,3,0,34,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,7,19,33,11,93,55,64,123,49,17,33,8,0,85,618,23,30,35,53,114,258,165,216,815,634,487,565,553,216,594,4755,0,0,0,0,0,0,0,6,38,97,176,95,236,157,3,812,0,0,0,0,0,0,5,15,26,5,8,4,8,3,3,69,3,0,0,0,0,0,0,11,49,58,51,33,62,19,3,290,0,0,0,0,0,0,0,4,7,13,9,7,14,0,10,59,0,0,0,0,0,3,6,12,37,21,10,34,20,10,7,155,0,0,0,3,4,5,14,19,19,11,8,11,7,3,0,98,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0
122031430,0,0,0,9,0,3,3,0,0,0,0,0,0,0,0,15,11,5,5,11,10,27,15,14,43,10,5,7,0,0,25,194,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,15,6,12,42,12,82,61,39,146,57,22,19,10,0,69,582,32,16,22,50,117,255,177,166,752,531,411,510,383,161,480,4082,0,0,0,0,0,0,0,5,24,47,75,43,90,77,11,376,0,0,0,0,0,4,5,17,8,14,9,4,4,0,0,69,0,0,0,0,0,0,0,14,38,36,45,14,27,4,0,179,0,0,0,0,0,0,0,0,0,6,4,0,8,0,0,18,0,0,0,0,0,3,11,3,27,9,4,10,9,0,5,96,0,0,0,3,0,10,10,13,31,4,4,3,0,0,3,84,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0
122031431,0,0,0,0,0,8,0,0,5,0,0,0,0,0,5,17,0,7,8,18,4,39,11,15,37,12,4,4,0,0,26,192,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,3,6,18,36,9,101,57,46,149,69,39,33,11,0,106,691,31,37,35,57,153,344,174,265,1067,806,598,607,522,210,698,5600,0,0,0,0,0,0,0,12,53,108,204,102,182,86,12,756,0,0,0,0,0,3,7,24,24,17,14,8,8,3,4,111,0,0,0,0,0,0,5,13,65,66,75,32,51,10,3,321,0,0,0,0,0,0,0,0,5,13,7,6,5,0,3,43,3,0,0,0,0,0,13,15,42,30,17,31,11,3,3,174,0,0,3,4,4,16,18,20,32,16,7,13,7,4,3,140,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
122031432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,15,5,11,21,6,3,3,3,0,7,85,7,7,3,6,15,41,27,37,174,113,69,112,103,56,124,880,0,0,0,0,0,0,0,0,4,9,8,0,14,6,3,49,0,0,0,0,3,3,0,4,3,0,0,0,0,3,0,27,0,0,0,0,0,0,0,0,3,3,7,5,14,7,3,42,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,7,3,0,5,0,3,0,31,0,0,0,0,0,0,3,4,6,0,3,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
123011433,0,0,0,4,0,9,3,0,3,0,0,0,0,0,3,26,0,0,6,16,0,18,3,11,6,4,0,0,0,0,13,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,13,30,0,78,39,42,82,26,6,12,3,3,50,379,14,21,18,41,121,224,108,157,603,390,302,212,187,69,346,2812,0,0,0,0,0,3,3,7,21,52,73,45,68,24,0,302,0,0,0,0,0,3,0,7,8,8,5,0,6,0,4,50,0,0,0,0,0,0,3,6,36,35,33,10,18,3,3,153,0,0,0,0,0,0,0,0,4,4,5,3,10,0,3,35,0,0,0,5,0,0,7,16,45,21,6,15,3,0,9,134,0,0,0,0,0,7,15,11,9,7,3,4,0,0,0,54,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0
123011434,0,0,5,3,0,7,3,0,3,0,0,0,0,0,4,23,3,0,16,24,8,33,7,4,16,3,0,3,0,0,17,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,23,39,4,89,39,35,99,27,17,12,0,0,68,462,17,26,36,50,117,217,127,188,781,576,400,342,208,50,350,3494,0,0,0,0,0,0,9,3,19,45,127,58,71,30,7,374,0,0,0,0,0,3,4,6,13,3,0,0,0,3,0,40,0,0,0,0,0,0,0,5,32,42,41,21,27,3,0,178,0,0,0,0,0,0,0,3,3,10,12,4,5,0,0,35,0,0,0,0,3,0,19,12,27,23,5,31,8,0,5,135,0,0,0,4,5,9,9,12,15,4,7,3,0,0,4,68,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
123011435,0,0,8,14,0,7,3,5,4,0,0,0,0,0,3,44,9,6,21,42,3,64,25,17,21,4,3,0,0,0,20,238,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,22,9,9,33,100,5,163,106,91,166,62,26,22,4,0,89,882,29,29,50,112,131,316,252,327,1375,1099,757,487,257,48,533,5806,4,0,0,0,0,0,0,8,57,130,247,127,120,38,16,743,0,0,0,0,0,0,0,3,16,5,4,0,4,0,0,33,0,0,0,0,0,0,0,7,53,59,55,19,27,4,0,225,0,0,0,0,0,0,0,3,4,13,10,6,7,3,6,60,0,0,0,0,6,0,15,24,59,42,13,19,10,6,6,193,0,0,0,3,3,16,14,17,11,4,0,0,0,0,0,64,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,20,0,0,0,0,0,0,0,0
123021436,0,4,21,33,5,26,11,0,7,0,0,0,0,0,15,112,5,14,100,142,32,139,36,33,46,12,3,3,0,0,63,635,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,44,13,22,140,214,38,280,120,88,156,48,31,14,5,0,166,1336,24,51,168,246,272,524,275,339,1114,599,357,198,91,34,609,4910,0,0,0,0,0,0,3,7,50,65,103,36,44,10,4,325,0,0,0,0,0,4,3,6,8,6,0,0,3,0,0,41,0,0,0,0,0,0,0,8,47,45,35,5,12,3,7,166,0,0,0,0,0,0,3,0,5,8,8,4,5,0,4,32,0,0,3,0,7,0,21,43,63,29,4,15,0,0,3,197,0,0,3,4,11,21,6,11,9,6,3,0,0,0,4,84,0,0,0,0,0,0,0,3,3,7,0,0,0,0,3,24,0,0,0,0,0,0,0,0
123021437,0,0,8,16,0,13,0,0,3,0,0,0,0,0,3,45,3,5,29,54,17,77,30,23,39,16,3,3,0,0,28,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,8,8,38,96,17,134,80,72,111,48,23,9,6,0,87,737,25,36,52,117,232,323,238,251,868,532,310,190,118,29,448,3756,3,0,0,0,0,0,0,9,55,70,95,29,37,11,6,318,0,0,0,0,0,0,0,4,6,6,3,3,0,3,0,31,0,0,0,0,0,3,0,3,49,36,22,7,17,0,0,138,0,0,0,0,0,0,4,0,5,6,6,9,7,0,3,31,0,3,0,3,3,5,20,27,57,33,10,19,0,0,4,186,0,0,3,0,4,12,12,5,12,3,0,0,0,0,4,59,0,0,0,0,3,3,0,3,0,4,0,3,0,0,3,13,0,0,0,0,0,0,0,0
123021438,3,0,17,34,3,26,11,0,3,3,0,0,0,0,13,107,13,14,72,122,33,105,32,21,39,13,0,3,0,0,58,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,19,16,104,189,34,243,124,85,173,75,23,16,4,0,156,1255,32,54,124,226,252,431,283,348,1193,793,460,277,195,51,711,5438,0,0,0,0,0,0,0,3,53,90,128,48,39,10,4,381,0,0,0,0,0,4,3,6,8,7,0,3,0,0,0,30,0,0,0,0,0,0,4,8,46,52,29,12,10,4,5,176,0,0,0,0,0,0,0,0,4,7,12,3,7,0,4,40,3,0,0,0,5,0,17,31,58,24,5,11,5,0,10,179,0,0,0,0,3,4,13,8,13,9,0,0,0,0,4,61,0,0,3,0,0,0,5,0,4,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0
