SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
102011036,43,38,31,27,53,33,12,3,0,241,3,0,0,3,0,0,0,0,0,10,923,600,415,606,791,726,466,236,120,4887,3,4,0,3,3,5,0,0,0,17,3,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,9,0,0,3,3,4,5,0,0,0,15,0,0,3,8,4,8,0,0,0,24,619,370,352,336,337,221,135,44,34,2449,108,75,71,64,74,69,54,26,20,562,1669,1052,854,1036,1223,1044,665,301,180,8029
102011037,35,12,12,28,28,23,14,4,6,154,0,3,0,0,3,0,0,0,0,10,581,327,258,412,540,537,519,363,126,3666,4,3,5,7,8,3,0,0,0,29,7,0,0,5,3,0,0,0,0,17,0,3,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,19,4,3,8,3,8,0,0,0,0,21,443,236,293,309,270,195,130,73,25,1972,68,30,51,55,50,52,52,24,8,403,1122,601,624,806,908,809,715,457,163,6206
102011038,34,31,17,19,30,26,22,3,3,196,0,0,0,0,4,0,4,0,0,7,752,429,398,533,598,627,619,378,149,4500,0,0,0,0,0,0,0,0,0,7,9,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,490,260,265,248,250,183,120,58,30,1906,99,56,41,59,55,68,60,40,16,489,1356,757,705,855,921,897,808,478,201,6984
102011039,58,51,39,37,39,44,22,12,0,302,3,3,0,3,4,0,0,0,0,16,1301,915,696,876,1167,1245,1104,566,165,8030,9,3,13,13,3,4,0,0,0,55,17,3,14,13,11,3,3,0,0,60,0,0,4,0,5,0,8,4,0,30,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,7,0,11,8,4,0,0,0,31,3,5,5,13,8,4,0,0,0,39,860,575,654,602,477,457,314,88,24,4043,166,93,134,115,138,159,96,46,14,956,2376,1607,1528,1653,1840,1890,1531,713,202,13347
102011040,51,68,49,45,70,47,36,10,9,380,0,0,0,0,3,0,0,0,0,9,1938,1217,1114,1473,1873,2154,2327,1413,682,14194,9,3,19,10,3,3,5,0,0,54,15,6,7,7,7,3,4,0,0,50,0,0,3,5,3,3,0,3,0,18,0,0,0,0,3,0,0,0,0,4,3,0,3,0,0,0,0,0,0,7,3,5,5,14,17,17,0,0,0,70,6,8,15,13,19,17,0,0,0,86,1531,886,918,955,867,736,596,219,78,6781,299,194,198,261,223,228,305,207,194,2113,3857,2330,2324,2786,3038,3193,3268,1849,954,23590
102011041,55,34,36,29,29,29,15,4,3,227,0,0,0,0,0,0,0,0,0,5,1113,612,470,716,856,843,698,392,149,5856,0,3,3,0,6,0,4,0,0,17,5,5,4,3,3,0,0,0,0,23,3,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,3,0,0,20,3,3,0,3,3,3,3,0,0,17,820,417,403,464,384,283,176,65,22,3038,138,84,77,87,96,87,77,36,25,694,2101,1131,970,1292,1376,1232,959,490,193,9757
102011042,63,34,19,41,35,41,33,18,17,295,0,0,0,4,0,3,3,0,0,16,1053,687,618,857,1082,1267,1337,892,495,8288,7,6,16,13,11,0,3,3,0,57,3,0,3,3,0,0,3,6,0,12,0,0,0,3,0,3,3,3,0,17,0,0,0,0,0,0,0,0,0,4,3,4,6,0,0,0,0,0,0,15,5,4,6,7,15,9,0,0,0,44,7,5,13,8,11,9,0,0,0,61,858,567,575,595,533,438,306,137,65,4065,178,132,106,132,162,184,158,119,71,1239,2125,1409,1365,1634,1831,1940,1841,1152,631,13924
102011043,77,53,42,45,37,28,21,20,12,327,0,0,0,0,3,4,0,3,0,13,1049,670,634,711,827,879,878,572,376,6583,11,0,9,11,3,6,3,0,0,45,23,5,16,6,9,5,3,0,0,70,4,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,9,0,8,3,5,12,9,3,0,0,42,4,7,10,6,14,9,3,0,0,52,816,535,530,461,372,302,195,101,47,3361,149,113,124,105,110,128,137,122,177,1157,2085,1347,1334,1338,1358,1344,1224,800,599,11436
102021044,102,54,59,58,61,68,36,10,3,449,0,0,0,0,0,0,3,5,3,9,2287,1419,1376,1616,1835,2011,1731,1184,695,14152,8,0,3,6,7,5,0,0,0,29,4,3,3,11,5,0,3,0,0,29,0,0,0,5,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,3,12,15,7,5,0,0,40,3,7,3,10,13,7,5,0,0,45,1589,863,918,823,581,545,362,126,77,5882,243,170,197,172,208,192,189,168,183,1727,4153,2493,2515,2655,2674,2782,2299,1486,951,22008
102021045,64,32,17,32,31,16,8,5,0,210,3,0,0,3,0,0,0,0,3,16,1385,964,729,907,956,880,661,380,95,6963,0,0,3,0,4,0,0,0,0,7,13,3,4,5,5,5,0,0,0,35,0,0,3,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,3,11,5,0,6,0,0,0,45,19,8,9,10,0,6,0,0,0,49,1005,582,532,383,347,192,126,42,11,3216,151,107,84,73,96,68,70,31,17,695,2581,1674,1374,1394,1420,1161,868,452,122,11046
102021046,32,18,22,11,22,15,10,13,3,142,0,0,3,0,0,0,0,4,0,5,897,561,539,601,802,957,929,622,222,6122,0,0,0,0,3,5,0,0,0,6,5,0,0,8,0,0,3,0,0,17,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,7,4,3,4,0,0,31,7,0,3,7,4,3,4,0,0,29,592,352,368,294,279,243,145,97,23,2388,124,76,67,83,84,102,128,72,30,756,1627,992,990,1002,1189,1323,1217,788,275,9409
102021047,96,37,48,35,39,42,25,13,8,340,0,3,0,0,0,5,0,0,0,14,1717,1100,940,1139,1421,1440,1048,713,341,9851,9,3,12,4,3,0,0,0,0,33,3,0,0,4,3,3,0,0,0,21,5,3,0,0,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,8,9,4,8,0,0,29,0,3,6,7,9,8,8,0,0,32,1081,673,647,563,503,386,238,84,55,4226,206,133,117,124,161,147,99,31,32,1063,3037,1933,1736,1867,2119,1998,1405,834,428,15355
102021048,83,43,46,34,49,56,45,12,7,374,3,0,0,0,4,4,3,0,0,24,2097,1488,1185,1419,1833,1940,1830,1257,621,13672,6,12,15,13,3,4,3,0,0,57,12,12,16,3,13,10,10,3,0,77,0,0,3,0,3,0,4,3,0,17,0,0,0,0,4,0,0,0,0,4,3,0,0,3,0,0,0,0,0,4,3,17,7,12,18,14,0,0,0,70,10,17,10,11,16,13,0,0,0,80,1521,1012,967,703,653,519,297,168,78,5923,304,219,201,199,226,280,273,226,177,2112,3982,2774,2427,2381,2788,2799,2428,1663,875,22109
102021049,34,6,5,9,8,11,5,0,0,87,3,3,4,0,0,0,0,0,0,14,377,289,142,265,386,351,207,72,21,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,7,0,3,0,0,3,3,0,0,0,5,195,105,97,127,120,106,52,24,9,834,59,46,37,53,71,50,29,18,3,375,637,446,280,438,593,512,294,117,32,3358
102021050,18,16,20,13,24,11,14,6,3,118,0,0,0,0,3,0,4,0,0,8,949,678,546,621,901,1002,1365,909,223,7194,4,3,0,3,3,0,0,0,0,20,0,3,0,7,0,0,0,0,0,12,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,17,0,0,3,0,3,3,7,0,0,14,621,376,359,282,304,296,220,129,32,2604,106,88,72,72,89,115,138,99,31,802,1693,1154,997,995,1317,1422,1736,1137,282,10728
102021051,36,30,21,17,24,10,3,0,0,137,4,0,3,0,0,0,0,0,0,12,509,350,293,320,477,451,288,127,36,2863,0,0,3,3,0,0,0,0,0,11,3,0,3,3,0,3,0,0,0,18,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3,3,4,0,0,19,4,0,7,0,3,3,4,0,0,19,384,259,227,202,222,153,96,21,8,1572,52,44,36,29,50,55,28,21,6,320,966,665,572,580,758,670,419,171,53,4855
102021052,12,3,6,7,12,12,16,6,3,77,0,0,0,0,0,0,0,0,0,0,575,380,291,424,528,570,600,282,73,3720,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,3,0,0,0,14,0,0,3,3,7,3,0,0,0,20,393,250,199,188,190,160,147,49,17,1595,61,42,36,49,42,42,69,29,4,372,1038,671,545,670,784,781,818,362,94,5768
102021053,51,32,56,32,31,35,18,14,3,279,0,0,0,0,3,0,0,0,0,5,1251,839,827,978,1317,1392,1521,951,381,9463,10,0,21,7,9,4,0,3,0,49,19,3,8,13,6,0,0,3,0,53,3,0,0,0,0,0,0,3,0,8,0,0,4,0,0,0,0,0,0,5,8,3,19,8,0,0,0,0,0,33,13,0,11,4,3,8,0,0,0,49,23,5,30,13,3,12,0,0,0,92,818,515,648,522,428,416,265,102,38,3751,225,150,155,171,179,192,175,92,60,1396,2359,1531,1705,1736,1965,2031,1979,1154,478,14941
102021054,44,18,32,19,21,26,13,6,3,173,0,0,0,0,3,3,3,0,0,13,811,528,470,566,750,919,969,669,316,5992,3,0,0,3,3,0,3,0,0,18,8,0,3,5,4,0,0,0,0,20,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,3,6,3,11,0,0,0,25,3,4,4,8,4,10,3,0,0,37,575,366,412,314,249,299,205,138,53,2613,96,91,90,80,105,143,145,129,114,990,1513,997,1003,986,1139,1392,1323,933,487,9773
102021055,40,19,21,29,15,16,9,4,0,145,0,0,0,3,3,3,0,0,0,12,613,411,362,432,465,415,335,202,43,3273,27,3,14,19,9,0,0,4,0,79,13,4,4,3,3,3,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,7,5,0,3,0,0,0,24,0,0,4,0,0,5,0,0,0,12,9,3,10,3,3,8,0,0,0,39,373,212,232,183,140,105,52,33,8,1343,89,39,46,49,55,58,56,55,29,485,1119,678,678,701,690,598,453,288,87,5303
102021056,58,43,44,35,37,35,25,13,0,291,0,3,3,0,0,0,0,0,0,5,2390,1223,900,1556,1386,972,946,576,195,10147,22,8,17,19,4,3,0,0,0,78,28,12,5,15,7,10,0,0,0,82,0,0,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,0,3,4,0,7,3,0,0,0,0,0,15,10,8,10,9,9,12,0,0,0,59,18,10,15,17,9,12,0,0,0,79,1157,562,639,544,383,239,156,62,18,3764,154,129,95,139,111,126,99,65,43,966,3798,1953,1691,2320,1918,1361,1209,709,259,15222
102021057,35,19,31,21,21,17,10,5,0,164,0,0,0,0,0,3,3,0,0,6,861,580,471,601,769,730,695,353,121,5181,16,8,16,4,3,6,3,3,0,60,14,3,18,7,5,0,3,0,0,57,0,0,0,0,0,0,0,0,0,7,5,0,4,0,0,0,0,0,0,9,3,0,9,3,0,0,0,0,0,19,10,4,8,6,0,3,0,3,0,34,16,5,17,9,0,3,0,3,0,59,632,419,391,297,316,227,160,56,19,2520,138,112,109,112,99,105,78,44,25,828,1684,1141,1041,1060,1224,1090,954,464,159,8822
103011058,82,38,56,37,51,44,37,15,0,360,0,0,0,0,0,3,0,0,0,6,2598,1996,1599,1553,1902,1993,1568,997,457,14660,31,12,45,30,13,3,3,0,0,146,27,10,37,23,7,4,3,0,0,114,0,0,3,0,0,4,0,0,3,13,0,0,0,4,0,0,0,0,0,8,8,5,10,5,0,0,0,0,0,31,6,13,7,12,7,6,0,0,0,59,18,16,25,26,7,6,0,0,0,96,1278,1220,1052,712,584,449,284,104,36,5724,331,640,568,348,277,258,201,137,103,2869,4312,3933,3357,2732,2836,2748,2074,1244,596,23833
103011059,28,23,18,21,18,25,19,3,0,151,0,3,0,0,3,0,0,0,0,9,1796,924,830,983,1020,922,720,408,158,7753,10,6,3,13,7,0,3,0,0,40,28,8,5,13,4,3,0,0,0,57,0,0,0,0,0,0,0,0,0,4,6,0,4,3,0,0,0,0,0,19,13,0,6,10,0,0,0,0,0,28,0,4,5,0,3,4,0,0,0,23,18,6,16,13,3,10,5,0,0,69,695,412,378,301,220,187,120,38,19,2358,160,119,85,97,91,103,89,56,53,847,2708,1479,1318,1419,1354,1226,941,512,225,11189
103011060,33,19,3,18,29,6,21,6,0,126,0,0,0,0,0,0,3,0,0,3,779,484,261,480,768,681,622,212,63,4353,0,4,0,3,3,0,0,0,0,14,6,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,15,0,0,0,4,3,8,0,0,0,15,335,186,140,173,220,217,167,30,3,1476,99,114,120,136,190,176,125,41,5,1012,1222,795,524,805,1188,1093,922,286,74,6910
103011061,24,7,8,14,14,8,10,3,0,79,3,0,0,0,0,3,0,0,0,7,458,301,258,292,409,449,476,196,86,2931,0,0,0,3,4,0,0,0,0,3,3,0,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,7,0,3,0,0,3,5,0,0,0,12,3,3,4,3,3,5,3,0,0,17,223,141,102,99,122,119,113,29,5,956,108,142,85,70,79,70,104,39,17,716,800,590,454,475,618,648,700,272,108,4662
103021062,52,27,22,17,14,18,8,4,5,173,0,0,0,0,0,0,0,0,0,3,911,444,499,482,568,670,544,394,148,4659,6,0,8,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,336,162,171,124,107,119,61,14,9,1099,162,85,86,74,102,95,112,70,36,821,1428,700,770,691,780,883,716,477,185,6630
103021063,39,20,19,21,22,26,18,15,7,175,5,0,0,4,0,0,3,0,0,8,1064,673,535,644,872,976,954,656,331,6710,4,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,12,3,0,0,3,0,3,0,0,0,10,0,3,0,3,5,0,3,5,0,19,8,4,3,4,3,3,3,5,0,36,394,248,216,176,152,148,87,45,14,1470,154,112,88,94,100,128,96,68,36,881,1629,1042,844,925,1143,1252,1141,772,386,9146
103021064,47,13,7,24,20,23,17,8,5,162,0,0,0,0,0,0,5,0,0,4,639,338,245,377,597,641,619,326,106,3893,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,7,3,0,3,3,4,0,0,0,0,12,3,0,7,3,4,0,0,0,0,20,239,135,101,114,149,126,107,35,3,1001,95,54,42,58,61,79,70,32,7,497,976,540,397,554,818,846,800,394,120,5447
103021065,19,8,18,4,15,18,18,5,3,116,0,0,0,0,0,3,0,0,0,3,1346,827,679,767,1030,999,963,635,247,7494,0,0,6,3,0,3,0,0,0,13,5,0,5,6,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,6,3,7,5,3,0,0,0,0,0,20,485,209,252,167,163,146,110,38,7,1575,188,112,99,97,129,136,133,96,17,1020,2028,1165,1048,1035,1325,1309,1206,771,276,10165
103021066,5,5,0,3,12,6,3,0,0,38,0,0,0,0,0,0,3,0,0,3,382,192,156,274,341,416,449,244,128,2569,3,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,3,0,0,0,3,0,0,0,6,168,76,71,79,83,98,82,29,5,687,61,29,27,31,51,65,61,36,13,370,609,296,264,379,474,576,595,312,148,3652
103021067,57,19,18,32,11,19,9,9,3,180,0,0,0,0,0,0,0,0,0,0,1566,980,851,869,999,1086,803,568,273,7988,6,0,6,6,0,0,0,0,0,23,12,0,5,8,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,4,3,0,0,0,0,11,0,5,7,4,3,0,0,0,0,21,536,293,289,203,186,124,95,45,13,1785,176,141,116,113,143,111,133,112,57,1088,2291,1427,1280,1200,1347,1335,1030,727,344,10977
103021068,31,16,8,12,14,10,13,7,0,104,3,0,0,3,0,0,0,0,0,4,424,249,164,231,349,419,325,168,69,2409,3,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,10,3,0,0,0,0,0,5,0,0,5,125,84,46,51,100,74,34,16,5,531,68,44,26,56,56,75,64,22,6,418,628,379,242,337,509,573,430,202,80,3390
103021069,55,25,19,24,33,17,17,24,9,214,0,0,0,0,0,0,0,0,0,0,846,410,377,477,522,642,504,354,149,4287,3,0,3,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,7,3,0,3,4,0,0,0,0,0,6,235,120,119,114,85,96,39,19,3,826,132,64,76,65,93,115,85,76,61,770,1219,599,584,671,708,864,624,445,211,5926
103031070,29,34,28,21,32,32,26,8,3,209,0,0,0,3,0,0,0,0,0,5,1151,794,730,807,1022,1173,1139,753,300,7870,19,0,13,11,3,0,3,0,0,47,9,3,8,3,0,3,0,0,0,31,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,6,4,0,0,0,0,0,12,7,7,7,7,10,9,4,3,0,42,7,7,6,13,8,11,8,3,0,56,721,455,434,330,337,336,258,98,34,3014,214,197,329,219,203,192,171,104,41,1680,2145,1471,1530,1405,1595,1735,1594,965,381,12818
103031071,22,16,10,14,22,30,26,3,4,142,0,0,0,0,0,4,3,0,0,10,794,467,424,570,776,877,780,311,93,5101,0,3,0,0,3,3,0,0,0,8,4,3,3,4,3,0,0,0,0,22,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,7,0,0,0,25,0,3,0,10,3,7,0,0,0,25,439,237,172,212,285,259,161,49,14,1830,199,107,115,135,191,193,198,63,24,1229,1441,827,724,940,1272,1357,1155,422,133,8262
103031072,44,9,21,21,21,18,21,13,4,173,0,0,0,0,0,0,0,0,0,11,1570,780,927,943,1063,915,812,556,262,7840,5,0,4,3,0,4,0,0,0,21,0,0,3,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,6,3,4,0,0,0,0,19,3,0,8,6,6,4,0,0,0,28,4,5,16,11,3,4,0,0,0,46,758,382,488,324,282,185,116,59,14,2609,230,121,151,145,138,150,107,69,21,1126,2590,1293,1612,1437,1509,1258,1034,690,304,11728
103031073,25,3,3,11,13,6,3,3,0,72,0,0,0,0,0,0,0,0,0,0,293,159,131,213,343,372,393,197,63,2163,4,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,5,6,0,0,0,0,8,189,89,79,81,105,103,90,35,3,769,63,42,36,40,69,85,95,36,10,468,552,286,250,344,528,552,585,268,80,3444
103031074,22,18,13,15,17,26,22,3,0,130,0,0,0,0,0,0,0,0,0,0,1156,581,494,681,1051,1031,981,454,122,6542,3,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,3,3,3,0,0,0,12,0,0,3,4,3,3,0,0,0,20,593,275,270,263,315,273,203,66,4,2257,275,142,137,148,201,219,229,106,30,1488,2029,995,906,1109,1578,1541,1416,623,162,10359
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,39,21,6,25,20,19,14,8,0,138,0,0,0,0,0,0,0,0,0,3,941,523,465,569,723,757,589,366,143,5065,3,3,0,0,3,0,0,0,0,5,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,16,0,0,3,0,3,0,7,0,0,16,453,179,171,205,197,167,103,30,6,1518,106,75,64,82,92,90,67,35,11,619,1508,786,707,861,1029,1015,759,429,169,7271
103041077,108,59,58,51,68,56,21,10,3,432,0,3,0,3,0,0,0,0,0,6,2001,1330,1267,1280,1630,1689,1542,1139,553,12428,34,11,59,29,7,4,0,0,0,147,12,16,19,19,0,5,0,0,0,77,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,11,0,8,13,12,10,9,3,0,0,50,4,10,25,14,7,10,3,0,0,76,1095,709,739,525,445,411,242,97,42,4305,306,249,240,222,246,208,177,134,65,1853,3476,2339,2377,2117,2352,2351,1963,1380,662,19009
103041078,150,66,86,83,57,48,31,16,3,534,0,0,0,3,0,3,0,3,0,10,3168,1510,1793,1876,1755,1552,1195,628,211,13697,28,11,28,34,17,7,3,0,0,125,26,5,22,18,9,0,0,0,0,71,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,18,0,19,8,0,0,4,0,0,50,6,11,8,9,5,4,0,0,0,53,23,12,29,14,9,4,7,0,0,107,1238,660,781,645,387,293,176,64,7,4245,261,189,206,191,194,148,104,54,27,1375,4765,2402,2875,2799,2380,2024,1492,750,240,19728
