SA2_MAINCODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
101041017,0,3,0,3,8,0,12,3,0,15,3,16,0,5,20,0,34,8,5,47,5,25,3,3,38,12,29,0,8,54,3,5,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,23,137,17,37,212,0,0,0,0,0,0,0,0,0,3,0,9,0,3,17,0,11,4,3,21,3,14,3,4,26,7,36,9,8,58,5,36,3,7,47,3,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,130,20,20,196,0,0,0,0,0,0,0,0,0,0,0,8,0,5,10,7,14,3,3,24,0,5,0,3,15,0,30,0,11,47,9,41,9,14,68,10,19,3,9,37
101041018,0,3,0,0,7,0,6,0,0,6,0,8,0,7,14,3,35,7,12,49,3,33,0,8,47,8,39,3,8,54,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,8,21,138,11,32,201,0,3,0,0,3,0,0,0,0,0,4,8,0,5,12,0,10,0,10,21,0,17,6,6,29,6,32,5,9,55,11,65,5,9,80,3,16,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,24,145,21,38,229,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,9,0,6,17,0,11,0,3,17,0,22,4,13,36,9,45,4,19,75,4,24,9,19,54
101041019,0,9,0,4,13,0,14,0,4,22,4,22,3,12,41,3,57,16,7,77,3,18,0,0,21,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,7,24,134,14,28,199,0,4,0,0,4,0,0,0,0,4,0,16,0,4,22,0,22,0,10,37,3,16,5,0,32,11,35,12,10,62,3,17,3,7,29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,116,23,33,183,0,3,0,0,0,0,0,0,0,0,0,4,7,0,14,0,9,3,3,17,0,9,0,6,15,7,25,7,7,40,11,39,14,11,78,8,19,3,7,34
101041020,3,6,0,3,13,0,5,0,0,8,3,21,4,7,37,3,26,0,3,28,0,8,0,0,8,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71,5,20,105,0,4,3,0,9,0,0,0,0,3,0,3,0,0,12,3,24,0,3,30,0,7,3,3,17,3,9,0,0,13,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,8,71,10,15,103,0,3,0,0,4,0,0,0,0,0,0,3,0,3,7,0,5,0,0,5,0,7,0,3,5,3,10,0,0,15,3,12,0,3,26,0,5,0,0,6
101041021,0,4,0,0,4,0,0,0,0,0,3,4,0,3,10,0,8,4,0,16,0,11,3,0,15,3,11,0,0,13,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,6,9,62,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,5,0,0,4,0,7,3,4,15,3,14,4,3,22,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,11,13,70,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,6,0,3,0,4,11,3,9,0,0,12,5,11,0,0,15
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,3,0,3,8,0,19,0,3,29,0,18,0,5,24,0,23,0,4,25,3,5,0,0,15,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,76,9,16,102,0,0,0,0,0,0,3,0,4,4,0,10,3,0,20,0,18,3,4,25,0,8,3,6,15,3,17,3,3,29,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,72,13,17,117,0,4,0,0,3,0,0,0,0,0,0,0,0,0,5,0,9,0,0,13,0,3,0,0,3,3,9,7,8,25,8,20,0,4,29,0,8,0,3,11
101041024,0,3,0,5,6,0,4,3,0,8,0,3,0,6,6,0,12,0,0,12,0,7,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,12,52,0,0,0,0,0,0,0,0,0,0,0,10,0,3,16,0,0,0,0,3,0,6,0,0,9,0,3,3,0,10,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,25,3,8,41,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,0,5,3,0,8,0,3,0,0,3,0,10,3,0,9,0,3,0,0,9
101041025,0,0,0,0,0,0,10,0,0,10,0,16,0,5,24,0,36,3,6,55,5,11,0,6,25,3,24,0,6,40,0,11,0,3,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,115,13,30,174,0,3,0,0,3,0,0,0,0,3,0,8,3,3,16,3,19,3,8,36,0,21,3,3,28,7,31,7,9,49,12,22,12,3,50,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,26,113,36,31,204,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,7,18,0,10,0,3,15,0,30,3,4,41,6,30,10,19,63,5,31,6,9,52
101041026,0,5,0,3,7,0,8,0,0,8,3,16,4,11,31,3,45,12,11,72,0,22,3,0,26,3,11,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,111,20,34,173,0,3,0,0,9,0,0,0,0,3,3,6,0,5,14,3,16,3,7,27,0,15,0,7,27,4,25,7,8,49,8,17,3,4,25,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,25,104,17,35,176,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,3,15,3,0,0,3,11,0,20,0,7,32,4,33,5,10,56,5,8,4,3,21
101041027,0,12,0,3,17,0,8,0,0,11,0,20,0,4,21,7,59,6,4,75,9,20,0,0,35,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,18,116,18,16,172,0,3,0,0,3,0,4,0,0,3,0,3,0,3,11,0,28,5,8,45,0,22,0,6,28,8,24,8,6,45,3,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,98,13,30,156,0,0,0,0,6,0,0,0,0,0,0,6,0,0,3,0,9,3,3,13,0,11,0,7,15,0,22,5,3,28,3,30,7,12,57,3,3,0,3,8
101051539,3,10,3,17,33,3,65,5,8,83,12,74,8,29,115,12,178,9,47,250,6,35,3,3,48,4,17,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,13,3,4,25,42,388,39,108,578,0,6,3,7,18,0,14,11,14,33,9,68,9,11,94,4,84,9,29,131,8,56,11,19,97,20,96,10,20,139,9,53,11,4,82,0,10,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,5,0,3,14,61,398,59,115,632,0,0,3,0,5,0,3,0,6,15,0,29,13,15,60,6,23,8,16,50,3,22,10,17,53,3,69,12,33,121,23,131,20,41,220,18,44,8,9,88
101051540,0,9,0,7,20,0,5,0,3,9,7,16,3,4,26,0,20,4,4,27,0,7,4,0,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,63,8,18,99,0,4,3,5,11,0,0,0,0,0,0,7,0,7,15,3,14,3,6,27,0,23,3,4,26,4,4,4,4,15,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,14,68,12,17,116,0,7,0,3,10,0,0,0,0,0,0,0,0,0,6,0,5,0,0,14,0,10,0,3,14,3,13,3,5,27,4,27,0,3,31,0,19,0,0,21
101061541,0,0,0,3,3,0,4,0,0,9,3,23,3,5,33,0,19,0,5,21,0,15,0,3,25,0,11,0,0,12,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,12,85,5,17,118,0,0,0,0,5,0,0,0,0,0,0,3,3,7,8,0,6,3,3,12,3,13,0,0,13,0,11,3,9,18,0,15,3,3,20,4,5,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,10,59,13,24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,5,0,7,3,3,12,5,21,0,5,37,9,26,0,5,39
101061542,0,4,0,6,9,0,0,0,0,0,0,10,5,4,15,0,9,0,0,10,0,3,0,0,3,3,7,0,0,10,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,40,3,9,56,3,6,0,4,14,0,0,0,0,0,0,6,0,0,8,0,9,0,0,10,0,8,0,3,5,0,0,0,0,0,0,7,0,0,6,0,4,4,3,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,43,4,9,67,3,0,3,3,11,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,4,0,0,4,0,6,0,5,15,0,14,0,3,14,0,3,3,0,9
101061543,0,11,3,4,18,0,27,0,3,31,9,35,4,12,56,5,66,4,14,92,3,21,0,3,29,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,174,12,40,247,0,3,0,0,7,0,0,0,0,3,0,13,3,7,23,4,65,7,14,89,7,42,9,7,63,12,44,0,7,64,3,16,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,192,20,38,269,0,0,3,3,7,0,0,0,0,0,0,8,0,3,10,0,20,6,3,31,0,25,3,6,43,9,69,9,14,100,9,40,9,0,60,3,9,4,0,17
101061544,0,11,3,0,15,0,7,0,0,6,5,28,7,8,44,0,10,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,52,4,14,85,0,9,0,3,12,0,0,0,0,0,0,15,3,7,23,0,32,7,9,50,0,8,0,0,10,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,11,70,12,15,111,0,4,3,3,12,0,0,0,0,0,0,12,3,5,14,0,14,0,8,26,0,17,0,3,23,9,13,4,0,25,0,4,0,0,7,0,0,0,0,0
102011028,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,18,3,3,25,0,12,0,0,15,3,20,3,7,33,4,23,3,0,38,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,85,9,12,123,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,0,6,0,0,6,0,13,0,8,18,7,18,3,9,37,11,14,8,4,40,3,3,0,0,10,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,60,19,27,129,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,9,0,0,9,0,24,8,3,42
102011029,0,3,0,0,3,0,0,0,0,3,0,4,0,3,4,3,13,0,4,20,0,13,6,3,19,3,24,5,0,35,4,8,0,3,13,0,4,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,72,7,16,108,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,3,0,4,7,3,8,4,0,16,5,23,4,4,37,3,19,3,5,35,0,3,0,4,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,69,18,22,129,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,8,3,6,0,0,6,0,6,6,0,13,5,19,10,7,40
102011030,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,9,0,0,13,3,8,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,3,7,41,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,3,10,5,3,3,0,12,0,11,3,0,10,3,10,0,3,10,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,36,8,9,59,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,12,0,0,0,3,6,0,3,4,0,10,0,4,0,0,9
102011031,0,6,0,7,14,0,9,4,7,17,7,18,0,7,26,0,15,4,3,20,0,20,10,0,30,4,30,3,10,45,7,14,3,12,36,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,21,108,31,43,202,0,0,0,0,0,0,0,0,3,3,0,4,0,8,19,0,4,5,4,16,0,9,3,6,16,0,19,0,5,28,3,29,11,16,62,10,18,4,7,36,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,20,100,28,60,211,0,0,0,0,4,0,0,0,0,0,0,4,0,3,8,0,3,0,3,3,0,3,0,7,12,0,3,3,7,12,0,22,7,9,39,9,35,5,11,57
102011032,0,11,5,25,42,6,32,7,4,41,4,24,3,17,45,3,62,11,32,113,3,49,6,19,85,14,81,23,29,138,6,39,4,8,57,5,4,0,3,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,11,0,5,19,42,318,60,135,557,0,12,3,4,16,0,5,0,8,11,0,15,8,10,38,3,27,9,17,47,0,16,0,14,29,6,73,19,35,132,18,106,27,49,198,12,27,13,26,79,3,8,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,19,41,301,86,165,590,0,0,3,3,10,0,0,0,0,4,0,8,6,11,28,3,21,0,6,29,0,8,3,15,23,3,17,4,13,40,3,79,27,57,168,17,133,29,74,254
102011033,0,0,0,3,8,3,11,0,3,21,0,8,0,4,20,3,5,0,3,11,5,16,0,3,28,4,27,3,3,40,5,13,0,4,14,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,22,90,8,21,141,0,0,0,0,0,0,0,0,3,8,3,9,4,3,20,0,3,4,3,11,3,3,3,3,11,0,9,0,4,12,6,27,6,7,45,0,17,0,4,28,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,78,19,31,142,0,0,0,0,0,0,0,0,0,0,0,3,0,8,13,0,3,0,0,11,0,0,3,3,12,0,3,0,0,3,0,0,0,4,7,4,32,9,9,61
102011034,0,6,3,9,9,0,8,3,0,17,0,10,0,10,20,3,18,3,5,25,0,18,0,8,24,7,31,3,9,48,6,10,3,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,101,21,43,176,0,3,0,0,3,0,0,0,0,3,3,3,9,4,20,0,0,3,4,9,0,3,3,4,10,0,12,6,3,27,7,30,3,4,36,5,10,0,6,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,66,18,32,134,0,0,0,0,0,0,3,0,0,0,0,9,3,3,12,0,3,0,0,7,0,0,0,7,8,0,0,0,3,6,3,15,0,4,26,5,27,14,11,58
102011035,0,7,0,6,15,0,3,0,0,3,0,11,0,0,17,0,16,0,4,23,3,26,0,10,40,0,28,5,0,39,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,92,8,33,147,0,3,0,0,3,0,0,0,0,0,0,9,0,0,10,0,7,0,0,11,0,3,0,0,6,3,19,3,4,31,4,21,10,7,45,6,8,3,4,17,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,14,79,18,19,132,0,0,0,0,0,0,0,0,0,0,0,8,0,6,7,4,3,0,0,7,0,6,0,0,9,0,5,0,3,10,3,13,8,17,34,0,22,7,7,42
102011036,0,0,4,3,6,0,8,0,0,9,0,7,0,0,8,3,9,0,0,12,3,14,5,3,27,9,27,0,6,42,3,7,3,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,19,75,15,15,124,0,5,0,0,5,0,3,0,0,4,0,4,0,0,8,0,0,0,3,5,0,4,0,0,3,3,18,6,6,30,11,26,7,3,51,3,14,3,3,23,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,79,15,26,138,0,3,0,0,3,0,0,0,0,0,0,8,3,4,12,0,0,0,0,4,0,0,0,3,0,0,0,3,0,5,0,7,8,6,17,16,21,5,9,47
