SA2_MAINCODE_2016,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950_over_REA,C11_950_over_ST_HA,C11_950over_Pe_no_sa_ho,C11_950ov_H_co_op_c_ch_gr,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T,C16_0_74_REA,C16_0_74_ST_HA,C16_0_74_Per_no_sa_ho,C16_0_74_Ho_co_op_c_c_g,C16_0_74_Oth_land_typ,C16_0_74_LLT_NS,C16_0_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Pe_no_sa_ho,C16_75_99_H_c_op_c_c_gr,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Pe_no_sa_ho,C16_100_149_H_c_o_c_c_g,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Pe_no_sa_ho,C16_150_199_H_c_o_c_c_g,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Pe_no_sa_ho,C16_200_224_H_c_o_c_c_g,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Pe_no_sa_ho,C16_225_274_H_c_o_c_c_g,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Pe_no_sa_ho,C16_275_349_H_c_o_c_c_g,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Pe_no_sa_ho,C16_350_449_H_c_o_c_c_g,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Pe_no_sa_ho,C16_450_549_H_c_o_c_c_g,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Pe_no_sa_ho,C16_550_649_H_c_o_c_c_g,C16_550_649_Ot_lan_ty,C16_550_649_Lan_ty_ns,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Pe_no_sa_ho,C16_650_749_H_co_op_c_ch_gr,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Pe_no_sa_ho,C16_750_849_H_co_op_c_ch_gr,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Pe_no_sa_ho,C16_850_949_H_co_op_c_ch_gr,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950_over_REA,C16_950_over_ST_HA,C16_950over_Pe_no_sa_ho,C16_950ov_H_co_op_c_ch_gr,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950_over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Pe_no_sa_ho,C16_R_NS_H_co_op_c_ch_gr,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_T_Pe_no_sa_ho,C16_Tot_Ho_co_op_co_ch_gr,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_T_T
102011036,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,4,19,273,115,112,8,13,17,534,0,3,9,0,0,3,14,0,0,0,0,0,0,0,0,51,8,0,0,0,58,3,6,4,0,0,0,16,0,9,5,0,0,0,15,4,3,4,0,0,0,20,36,11,15,0,0,0,60,168,10,38,0,0,0,216,42,0,14,0,0,0,54,13,0,3,0,0,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,9,5,0,0,0,22,277,96,113,3,3,3,498
102011037,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,7,301,42,96,32,7,6,490,3,3,5,0,0,5,18,0,3,0,0,0,0,3,0,18,5,0,0,0,26,9,3,13,11,4,0,43,3,0,11,0,0,0,15,19,0,11,0,0,0,26,63,0,7,3,0,0,72,142,0,23,0,0,0,163,80,0,9,0,0,0,91,31,0,0,0,0,0,36,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,11,363,35,92,16,5,13,525
102011038,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,13,272,13,134,9,11,8,440,0,0,9,0,0,3,8,0,3,0,0,0,0,3,0,12,5,3,0,0,15,3,0,9,0,5,0,14,5,0,5,0,0,0,16,8,0,18,0,0,0,25,37,0,24,0,0,0,59,100,0,29,0,0,0,130,50,0,18,0,0,0,67,22,0,4,0,0,0,26,13,0,0,0,0,0,13,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,243,9,115,3,7,8,385
102011039,0,0,3,10,0,0,0,3,0,9,11,0,10,0,7,0,22,874,18,269,0,46,19,1231,0,3,12,0,0,16,38,0,0,3,0,0,0,3,3,9,3,0,3,0,20,3,3,3,0,6,0,23,7,4,10,0,4,0,23,21,0,15,0,0,0,43,88,0,28,0,3,0,126,215,0,55,0,4,0,274,252,0,43,0,0,0,296,165,0,18,0,0,3,179,90,0,6,0,0,0,92,34,0,3,0,0,0,36,11,0,3,0,0,0,13,19,0,0,0,0,0,19,13,3,6,0,0,0,23,922,25,205,0,27,20,1199
102011040,0,0,0,7,0,3,0,0,0,10,37,11,23,9,3,10,86,2163,78,568,38,49,63,2956,6,3,36,3,3,27,77,0,0,4,3,0,0,12,10,30,16,3,8,0,60,51,20,38,3,0,0,106,95,8,54,0,4,3,167,227,7,54,3,6,5,304,473,11,124,4,8,7,623,1021,5,151,0,5,8,1188,329,0,31,0,4,3,366,81,0,12,0,0,0,89,18,0,4,0,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,30,4,20,0,0,4,61,2334,90,533,22,47,55,3077
102011041,0,0,0,7,0,0,0,0,0,7,8,0,5,0,0,0,16,431,0,158,4,4,10,611,0,0,8,3,0,12,20,0,0,0,0,0,0,0,0,0,7,5,0,0,10,3,0,10,0,0,0,13,7,0,10,0,0,0,17,24,0,7,0,0,0,31,35,0,20,0,0,0,54,129,0,36,0,0,0,165,103,0,17,0,0,3,118,43,0,16,0,0,0,58,31,0,4,0,0,0,33,6,0,3,0,0,0,9,3,0,3,0,0,0,3,7,0,3,0,0,0,12,4,0,3,3,0,0,8,394,0,136,10,9,11,559
102011042,0,0,0,4,0,3,0,0,0,5,13,33,16,7,0,3,75,949,423,318,38,26,30,1779,3,23,17,0,0,16,57,0,19,3,0,0,3,24,6,220,12,0,0,3,240,21,67,17,16,0,3,118,13,30,29,4,0,0,74,66,25,32,3,0,0,124,228,13,55,0,3,0,301,509,15,86,0,6,0,612,174,0,19,0,0,0,195,44,3,5,0,0,0,53,9,0,0,0,0,0,15,5,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,3,3,10,26,22,3,3,0,61,1089,434,287,31,15,27,1890
102011043,0,0,0,0,0,0,0,0,0,0,9,9,6,4,0,0,28,397,233,194,30,45,20,911,0,8,8,0,0,10,25,0,7,0,3,5,4,15,3,65,3,7,5,0,84,4,34,10,3,3,0,52,7,17,8,0,7,0,39,24,20,18,4,8,0,72,86,34,41,0,5,3,167,271,6,70,0,5,0,355,118,0,13,3,0,0,130,15,0,4,0,0,0,24,3,0,0,0,0,0,5,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,6,0,0,0,29,525,216,174,15,33,25,991
102021044,0,0,0,7,0,0,0,0,0,7,17,23,15,13,0,0,69,1043,468,412,105,34,36,2096,0,15,24,3,4,22,76,0,21,0,17,5,0,37,4,136,10,10,3,0,159,4,66,16,28,9,3,139,18,39,20,7,0,0,80,35,25,33,4,0,4,103,193,56,86,3,0,6,352,508,22,113,4,7,3,650,215,3,29,0,6,0,253,40,0,6,0,0,0,46,9,0,3,0,0,0,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,13,8,8,5,67,1042,398,365,76,45,42,1973
102021045,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,3,27,733,50,214,3,15,19,1027,0,3,8,0,0,5,19,0,0,3,0,0,0,3,0,5,5,0,0,0,16,7,5,8,3,0,0,23,5,3,18,0,0,0,32,33,4,30,0,0,0,67,221,9,68,0,3,0,299,421,4,59,0,3,3,494,100,0,6,0,0,0,106,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,3,26,804,49,211,9,8,13,1089
102021046,0,0,0,0,0,4,0,0,0,4,9,4,11,0,3,3,31,530,63,245,12,57,21,923,0,0,12,0,0,13,25,0,0,0,0,0,0,0,0,22,3,0,4,0,28,13,8,18,4,15,0,63,16,3,24,0,14,0,56,56,4,35,0,12,4,104,206,5,58,0,4,0,277,197,4,57,0,8,0,266,30,0,6,0,0,0,43,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,11,0,3,0,24,528,59,221,3,61,20,894
102021047,0,0,0,5,0,0,0,0,0,5,3,0,10,0,7,3,19,645,82,271,14,19,23,1055,0,0,13,0,0,6,23,0,0,0,0,0,0,3,0,17,7,0,0,3,32,9,16,7,3,0,0,34,9,12,18,0,0,0,42,24,8,22,0,0,4,59,102,8,61,0,0,3,165,296,3,76,0,0,0,375,140,0,24,0,0,0,166,17,0,4,0,0,0,24,8,0,0,0,0,0,11,6,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,3,8,3,0,3,30,625,81,241,6,3,20,974
102021048,0,0,0,4,0,3,0,0,0,12,22,14,14,3,6,3,60,1235,285,494,94,102,53,2262,4,7,21,7,3,24,63,0,7,3,3,0,0,10,3,79,11,6,5,0,101,21,69,35,39,30,3,203,41,32,31,12,24,3,147,136,28,87,8,20,0,279,530,22,142,5,6,4,717,582,5,109,0,12,4,713,95,0,14,0,5,0,115,23,0,3,0,0,0,26,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,15,17,22,5,9,6,84,1463,282,489,90,109,46,2473
102021049,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,13,37,0,63,0,8,10,123,0,0,14,0,3,11,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,5,0,0,10,0,0,0,13,4,0,3,0,0,0,12,7,0,11,0,0,0,15,9,0,7,0,0,0,16,10,0,3,0,0,0,13,4,0,4,0,0,0,9,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,4,34,0,63,0,9,12,116
102021050,0,0,0,0,0,0,0,3,0,3,10,0,14,0,9,0,28,452,16,222,0,103,11,806,0,0,8,0,3,12,24,0,0,0,0,0,0,0,0,3,3,0,23,0,27,14,3,9,0,48,0,70,8,0,20,0,3,0,22,39,3,24,0,3,0,65,147,3,58,0,4,0,211,189,0,37,0,3,0,234,33,0,6,0,0,0,38,6,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,3,0,19,434,8,190,0,81,14,735
102021051,0,0,0,3,0,0,0,0,0,3,3,0,8,0,3,0,8,207,22,115,7,10,7,372,0,3,14,0,0,3,19,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,5,0,0,0,10,3,3,7,0,3,0,19,3,5,6,0,0,0,15,73,0,32,0,0,0,110,101,3,25,0,0,0,130,25,0,9,0,0,0,35,6,0,3,0,0,0,11,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,214,24,102,5,10,3,361
102021052,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,6,324,0,110,3,10,16,461,0,0,11,0,0,4,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,10,0,0,0,10,8,0,10,0,0,0,15,19,0,19,0,0,0,40,94,0,32,0,3,0,134,124,0,19,0,0,0,149,37,0,8,0,3,0,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,18,298,0,117,0,6,6,432
102021053,0,0,0,9,0,7,0,3,0,15,26,14,17,0,5,13,70,2090,260,461,20,80,58,2973,3,5,30,3,6,25,71,3,15,3,4,3,0,27,6,122,11,4,0,3,146,60,46,40,6,3,3,163,85,14,39,4,8,0,145,219,10,55,3,15,6,306,634,13,113,0,18,3,790,750,0,75,0,11,3,846,179,0,33,0,3,0,214,51,0,8,0,0,0,62,16,0,3,0,0,0,23,4,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,3,0,0,0,11,29,15,14,3,10,0,73,2051,246,423,27,86,46,2879
102021054,0,0,0,3,0,0,0,0,0,3,19,6,8,0,9,3,51,766,96,240,20,78,30,1232,3,6,10,0,4,13,37,0,8,0,0,0,0,12,6,47,9,0,3,0,75,48,28,17,4,4,0,100,49,6,21,0,7,0,87,85,9,33,4,10,0,137,320,5,72,0,16,0,409,243,0,37,0,3,0,293,50,0,7,0,0,0,54,11,0,3,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,8,3,11,0,3,0,27,830,111,222,20,53,18,1258
102021055,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,395,3,87,4,7,3,511,0,0,9,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,10,4,0,5,0,0,0,16,8,0,5,0,0,0,15,53,0,26,0,0,0,79,208,3,36,0,4,0,244,94,0,15,0,0,0,104,24,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,11,392,10,100,6,14,8,522
102021056,0,0,0,0,0,0,0,0,0,0,7,0,10,5,4,0,20,614,15,133,18,85,17,880,0,0,5,3,3,6,15,0,0,0,4,0,0,4,0,7,0,3,10,0,23,8,10,7,6,60,0,83,6,4,5,5,14,0,26,11,5,8,29,3,0,52,33,5,22,13,0,0,72,307,4,44,0,4,0,356,554,0,40,0,0,0,591,51,0,7,0,0,0,62,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,3,10,10,0,0,32,984,38,152,62,96,7,1333
102021057,0,0,0,0,0,0,0,0,0,3,12,34,12,5,3,3,72,528,403,161,24,45,13,1179,0,17,9,0,0,4,31,4,14,0,0,0,0,22,0,125,0,3,6,3,144,10,76,14,13,9,0,119,14,43,6,5,3,0,76,41,22,12,5,3,0,86,224,38,48,4,3,0,315,295,3,38,3,8,0,348,55,0,11,0,0,0,73,8,0,4,0,0,0,11,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,6,4,0,4,40,656,366,145,44,34,12,1266
103011058,0,0,4,4,0,0,0,0,0,9,29,22,21,3,10,4,90,1957,343,560,59,58,52,3026,10,14,24,15,4,18,89,0,17,3,5,0,0,21,48,120,34,7,5,9,216,182,56,67,3,7,4,327,158,33,76,0,3,3,278,482,29,104,5,6,6,637,774,28,143,22,13,7,992,446,3,59,17,3,3,539,55,0,9,0,0,0,71,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,14,9,3,5,88,2206,325,542,92,55,50,3266
103011059,0,0,0,3,0,0,0,0,0,3,6,9,7,0,0,0,15,376,209,140,16,17,8,771,0,10,16,0,7,7,32,0,6,3,0,0,0,14,0,59,8,3,4,0,72,19,52,9,0,0,3,85,12,31,20,0,4,0,66,36,14,26,0,0,0,73,120,26,50,0,0,0,193,279,6,34,0,0,0,326,25,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,10,7,3,0,38,501,212,168,13,21,15,927
103011060,0,0,0,0,0,0,0,0,0,0,3,0,7,0,9,0,16,94,9,170,3,42,48,353,0,0,26,0,13,24,64,0,0,8,0,3,0,10,7,0,21,0,4,0,31,6,0,19,0,0,0,28,5,0,21,0,3,0,33,13,0,12,0,0,0,27,14,0,24,0,0,0,34,18,0,3,0,0,0,27,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,16,77,3,151,3,34,24,282
103011061,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,0,18,216,36,85,4,57,21,418,0,0,19,0,15,19,58,0,7,3,4,0,0,14,18,12,7,4,4,0,49,23,8,16,0,0,0,47,30,0,14,0,0,0,49,78,0,17,0,0,0,97,55,0,10,0,3,0,64,13,0,3,0,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,8,0,24,230,29,97,7,41,19,421
103021062,0,0,0,0,0,7,0,0,0,7,3,4,17,0,17,0,42,129,116,248,65,136,76,773,0,9,46,6,62,39,165,3,5,7,6,6,0,30,18,23,53,7,7,0,116,44,42,60,33,12,3,199,22,11,25,3,6,0,66,27,5,36,0,7,0,73,8,0,8,0,0,0,21,5,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,4,14,3,46,124,99,265,59,118,41,715
103021063,0,0,0,3,0,0,0,3,0,5,4,5,10,3,3,0,27,535,167,216,32,52,22,1024,0,9,15,10,7,15,52,3,3,4,8,0,0,24,46,81,28,12,8,3,173,159,40,87,0,10,3,307,102,21,46,0,3,0,178,169,9,32,3,5,0,215,47,0,14,0,0,0,74,14,0,3,0,0,0,20,3,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,7,9,3,5,0,35,555,182,252,34,37,26,1087
103021064,0,0,0,0,0,6,0,0,0,6,0,3,7,0,15,0,24,121,27,193,4,69,27,435,0,3,30,0,23,30,90,0,0,3,0,0,0,4,6,14,31,0,5,3,53,51,7,41,0,4,3,108,15,3,24,0,8,0,48,22,0,17,0,3,0,44,7,0,14,0,0,0,27,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,11,0,25,113,22,173,6,56,34,404
103021065,0,0,0,3,0,4,0,0,0,11,11,13,17,0,15,3,60,440,169,297,15,99,57,1074,0,9,45,0,33,30,123,0,14,15,0,8,0,36,58,54,43,7,11,3,174,113,31,70,3,16,3,235,91,19,42,0,5,3,159,102,4,45,0,3,0,146,39,4,17,0,3,0,61,8,0,11,0,0,0,18,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,5,9,6,30,5,59,419,135,299,20,108,40,1023
103021066,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,11,75,19,146,29,29,25,316,0,0,27,22,5,19,72,0,0,3,4,0,0,8,19,6,30,9,5,0,66,35,0,15,0,4,0,54,23,3,14,0,3,0,45,11,0,3,0,0,0,18,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,88,14,107,34,22,25,291
103021067,0,0,0,0,0,3,0,0,0,3,11,13,10,3,9,0,61,620,231,299,34,70,16,1276,0,12,19,6,6,18,58,0,9,3,0,0,0,14,54,84,30,4,6,0,182,119,42,66,7,15,3,250,81,10,71,5,3,0,180,142,13,77,3,5,5,246,166,3,65,0,8,0,243,28,0,19,0,0,0,49,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,13,7,11,0,55,609,199,359,34,66,30,1289
103021068,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,12,48,23,116,36,45,30,297,0,4,30,3,13,16,66,3,4,4,10,3,0,19,14,5,30,17,7,0,70,3,3,31,4,0,0,45,3,0,15,0,0,3,22,6,0,14,0,3,0,17,0,0,3,0,3,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,13,33,20,139,35,29,20,274
103021069,0,0,0,0,0,3,0,0,0,3,5,0,12,3,15,0,42,127,46,176,15,107,43,518,0,0,55,8,28,39,135,0,0,7,0,5,0,15,10,13,34,0,13,0,69,40,17,39,0,11,0,103,15,0,23,0,5,0,42,41,3,20,0,16,0,77,15,0,7,0,9,0,27,3,0,0,0,7,0,8,0,0,0,0,3,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,13,3,35,128,36,189,15,109,44,512
103031070,0,0,0,0,0,4,0,0,0,10,6,15,9,0,4,0,42,724,342,284,20,37,28,1435,4,26,23,0,7,13,78,0,7,7,0,0,0,19,13,141,24,5,7,3,187,89,63,55,9,8,3,224,93,29,42,3,7,0,174,240,33,64,3,8,3,351,255,19,37,0,3,0,314,84,3,11,0,0,0,97,12,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,11,7,0,3,57,804,349,281,23,37,29,1524
103031071,0,0,0,0,0,3,0,0,0,3,3,4,10,0,7,0,23,166,74,173,0,35,31,489,0,10,17,0,11,16,52,0,3,0,0,0,0,3,3,21,22,0,0,0,50,38,10,27,0,4,0,77,21,10,16,0,4,0,43,29,7,30,0,4,0,73,35,6,16,0,0,3,61,36,0,10,0,0,0,46,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,0,19,168,68,149,3,26,21,431
103031072,0,0,0,5,0,4,0,0,0,11,28,11,7,0,13,0,60,808,214,222,21,77,28,1367,4,0,22,0,4,21,50,0,3,0,0,0,0,9,9,17,12,3,0,0,42,38,64,27,10,5,3,143,50,30,31,3,6,0,121,114,32,47,3,6,0,196,341,34,65,0,10,3,451,326,15,36,3,5,0,387,56,0,6,0,0,0,68,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,9,0,6,5,57,968,204,270,28,50,33,1540
103031073,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,161,35,89,7,33,32,350,0,0,12,0,21,23,60,3,3,3,0,0,0,6,25,0,12,0,3,0,37,53,12,17,6,0,0,83,39,0,23,0,0,0,59,44,0,3,0,0,0,54,34,0,4,0,0,0,42,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,13,201,23,72,8,31,23,353
103031074,0,0,0,0,0,0,0,0,0,0,3,0,21,0,11,0,41,259,32,262,11,95,65,715,3,0,75,0,28,46,153,0,5,3,0,0,0,7,14,5,17,0,0,0,47,53,4,37,0,5,3,111,31,4,37,0,5,0,75,71,0,19,0,10,0,109,91,3,30,3,3,0,124,34,3,8,0,0,0,49,6,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,21,0,13,5,39,313,25,259,6,70,58,728
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,0,0,0,0,0,0,0,0,0,3,3,3,5,0,8,0,27,299,53,151,23,41,31,598,3,0,32,0,18,29,75,0,3,0,0,0,0,9,25,20,9,0,4,0,57,41,7,24,0,8,0,79,59,4,34,0,0,0,91,89,8,33,0,3,0,128,74,0,19,0,0,0,102,29,0,12,0,0,0,39,3,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,14,0,8,0,28,338,41,173,0,37,26,618
103041077,0,0,7,10,0,0,0,3,0,10,47,57,38,10,25,3,173,1691,614,413,67,77,38,2904,0,35,28,0,9,22,94,0,24,0,5,0,0,38,31,198,25,17,0,7,284,195,113,44,13,3,3,371,214,40,59,8,4,4,323,441,34,77,5,8,0,570,537,37,100,0,10,3,683,193,5,49,0,3,0,257,14,0,10,0,0,0,33,7,0,0,0,0,0,8,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,17,8,14,0,93,1663,523,419,64,55,39,2753
103041078,0,0,8,3,0,3,0,4,0,12,20,22,7,0,13,3,63,1117,300,211,25,63,25,1730,4,9,16,0,0,10,44,0,11,3,0,3,0,21,9,64,9,3,0,0,90,45,73,19,10,3,0,147,57,38,30,5,3,0,133,200,30,43,4,0,6,280,443,19,70,0,9,0,538,604,15,50,3,10,0,684,75,3,8,0,0,0,87,12,3,3,0,0,0,23,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,20,25,17,0,4,3,71,1473,292,271,29,36,21,2125
