SA2_MAINCODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
101041017,0,0,0,0,0,3,7,3,27,19,15,4,0,0,3,82,0,0,0,3,0,3,4,10,17,3,4,0,0,0,6,49,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,5,10,7,18,12,5,0,0,0,15,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,41,0,5,0,3,4,9,27,25,143,113,68,48,27,17,71,571,0,0,0,0,0,4,3,8,20,11,11,0,0,0,7,70,0,0,3,0,3,21,15,15,15,3,3,0,0,0,3,83,0,0,0,4,0,5,0,0,0,3,0,0,0,0,0,17,3,0,0,6,3,4,3,3,0,0,0,0,0,0,5,29,3,3,9,7,16,22,20,23,39,9,4,0,0,0,21,176,0,0,0,0,0,0,0,0
101041018,0,0,0,0,0,0,4,7,27,20,9,4,7,3,3,88,0,0,0,0,0,3,13,5,12,3,5,0,4,0,6,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,4,3,6,3,28,8,4,3,0,0,10,89,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,36,0,0,7,0,3,8,25,22,139,100,84,64,47,32,77,598,0,0,0,0,3,8,12,13,25,22,6,3,0,0,6,86,0,0,0,4,3,20,13,14,17,7,0,0,0,0,16,105,0,0,0,0,0,0,6,0,0,4,0,0,3,0,6,17,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,20,3,0,8,5,15,20,19,27,34,6,3,4,0,0,19,170,0,0,0,0,0,0,0,0
101041019,0,0,0,0,0,4,3,13,45,20,14,6,4,5,3,116,0,0,0,0,0,0,3,9,11,10,5,0,0,0,6,53,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,10,11,6,18,9,6,3,0,0,12,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,57,0,0,0,4,3,16,22,45,161,139,144,71,67,43,122,831,0,0,0,0,0,0,10,10,24,18,4,3,0,0,15,87,0,0,3,3,7,18,16,12,28,3,0,0,0,0,13,99,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,3,0,3,3,7,0,0,0,0,0,0,0,3,19,4,3,8,9,26,21,21,13,21,6,3,0,0,0,13,144,0,0,0,0,0,0,0,0
101041020,0,0,0,3,0,0,4,11,41,22,17,8,3,0,14,129,0,0,0,0,0,6,12,6,18,0,0,0,0,3,8,61,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,3,0,0,0,3,8,10,10,16,9,3,0,0,0,8,74,0,0,0,0,0,0,0,0,4,0,0,0,0,0,73,76,0,7,0,3,10,25,32,45,181,118,104,59,53,30,164,834,0,0,3,3,0,3,0,7,14,9,8,0,0,0,17,68,0,0,3,3,3,15,6,11,16,4,0,0,0,0,6,69,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,0,0,3,0,3,3,0,0,3,0,0,0,0,0,6,13,0,3,4,5,17,15,19,20,20,6,3,3,0,0,14,131,0,0,0,0,0,0,0,0
101041021,0,0,0,0,0,0,0,4,8,9,5,7,0,3,4,37,0,0,0,0,0,0,3,0,3,4,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,3,0,6,14,42,47,40,31,26,27,45,284,0,0,0,0,0,0,3,11,11,11,0,0,0,0,4,40,0,0,0,0,4,5,6,10,14,0,4,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,8,6,4,4,3,0,0,0,0,7,45,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,3,3,20,3,3,0,0,0,7,44,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,4,0,8,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,6,3,6,16,53,40,47,16,10,4,47,244,0,0,0,0,0,0,3,8,8,4,0,0,0,0,4,27,0,0,0,7,4,8,7,9,4,0,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,11,0,0,8,4,9,3,14,5,6,3,0,0,0,0,9,72,0,0,0,0,0,0,3,0
101041024,0,0,0,0,0,0,6,4,7,3,5,0,0,0,8,34,0,0,0,3,0,0,0,3,3,7,0,5,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,14,4,3,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,3,3,9,0,11,17,61,50,32,28,16,10,71,312,0,0,0,0,0,6,3,5,6,3,3,0,0,0,0,27,0,0,0,0,0,12,7,3,7,4,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,3,4,3,11,4,3,3,0,0,0,8,44,0,0,0,0,0,0,0,0
101041025,0,0,0,0,0,0,5,3,36,17,14,3,7,3,14,96,0,0,0,0,0,0,3,10,17,10,3,0,0,0,11,44,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,0,0,0,0,3,7,12,13,21,13,3,4,0,0,13,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,3,0,0,0,7,10,24,36,149,157,128,73,81,45,122,833,0,0,0,0,0,8,6,6,28,16,11,4,4,3,13,100,0,0,0,9,18,23,22,16,19,13,3,0,0,0,14,130,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,13,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,20,0,0,0,4,11,23,10,21,22,15,0,3,3,0,28,136,0,0,0,0,0,0,0,0
101041026,0,0,0,0,0,0,0,4,28,18,13,3,5,0,3,69,0,0,0,0,3,0,4,7,15,10,8,0,0,0,5,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,13,0,0,0,0,4,4,7,9,24,8,4,0,3,0,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,0,0,0,0,9,8,16,35,133,115,91,41,41,17,109,634,0,0,0,0,0,0,7,4,23,9,6,3,5,0,10,68,0,0,0,5,5,14,8,15,16,5,0,0,0,0,8,90,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,13,3,0,5,8,10,21,23,31,25,9,3,0,0,0,22,153,0,0,0,0,0,0,0,0
101041027,0,0,0,0,0,0,0,9,22,13,8,3,3,4,8,73,0,0,0,0,0,3,4,11,13,4,6,0,3,0,6,43,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,4,3,12,10,23,8,4,3,3,0,11,89,0,0,0,0,0,0,0,3,3,0,0,0,0,0,33,40,7,0,0,0,6,14,24,38,145,94,76,43,32,20,87,583,0,0,0,3,0,0,3,6,11,4,3,0,0,0,8,48,0,0,3,11,13,18,24,11,10,5,0,0,0,0,13,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,15,3,0,13,11,10,11,25,15,30,9,4,0,0,3,34,159,0,0,0,0,0,0,0,0
101051539,0,0,0,0,3,3,7,27,95,80,68,32,22,18,23,376,0,0,0,0,4,11,8,18,34,18,4,7,3,3,14,119,0,3,0,0,0,3,6,0,3,6,3,5,0,0,6,36,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,12,4,0,4,0,9,4,13,28,48,16,12,0,3,9,20,166,0,0,0,0,0,0,0,0,5,0,0,0,0,0,123,125,3,0,4,5,15,24,34,99,324,348,387,283,264,155,290,2239,0,0,0,0,0,8,25,40,91,60,38,16,9,0,28,315,3,0,9,7,22,41,38,41,62,13,3,0,0,0,23,264,0,0,3,0,3,0,0,3,5,5,3,0,0,0,4,38,0,0,7,7,22,11,13,4,5,3,0,0,0,0,9,82,10,5,15,31,42,61,64,49,77,30,13,4,3,0,43,452,0,0,0,0,0,3,0,0
101051540,0,0,0,0,0,3,6,12,38,40,25,16,10,9,15,184,0,0,0,0,4,3,9,9,15,3,5,0,3,0,3,49,0,0,0,0,0,0,0,4,3,3,4,3,3,0,3,17,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,19,3,3,0,4,4,0,6,17,22,11,6,3,3,0,18,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,74,8,7,3,3,14,15,36,57,169,223,199,142,151,96,220,1336,0,3,0,0,0,4,7,8,22,15,9,9,0,0,5,84,3,0,0,3,3,9,16,11,21,3,3,3,0,0,9,88,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,17,4,0,6,9,12,20,22,20,36,11,8,0,0,6,24,176,0,0,0,0,0,0,0,0
101061541,0,0,0,0,0,0,0,4,20,21,29,6,10,6,10,107,0,0,0,0,0,0,0,8,12,7,4,3,0,0,3,31,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,6,7,5,4,3,0,0,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,3,0,5,3,0,6,9,23,78,110,137,115,109,73,87,757,0,0,0,0,0,0,3,3,19,20,18,10,6,0,14,92,0,0,0,0,0,12,8,4,16,10,0,0,0,0,8,63,0,0,0,0,0,3,0,0,4,0,3,0,0,0,3,12,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,7,3,3,11,11,8,13,3,0,0,0,0,7,79,0,0,0,0,0,0,0,0
101061542,0,0,0,0,0,4,3,10,38,37,32,7,21,28,14,199,0,0,0,0,0,4,0,0,6,14,4,0,0,3,3,41,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,13,0,0,0,0,0,0,0,0,3,3,0,3,3,6,9,23,0,0,0,0,0,4,0,3,12,13,8,3,5,13,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,85,3,0,0,0,3,14,13,29,138,162,170,157,256,371,220,1528,0,0,0,0,0,3,6,3,18,24,26,3,9,10,15,108,0,0,0,0,11,9,7,10,10,3,8,3,3,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,8,4,0,3,3,10,7,8,9,13,5,0,0,0,0,13,87,0,0,0,0,0,0,0,0
101061543,0,0,0,0,0,3,8,7,56,46,24,4,10,9,18,174,0,0,0,0,0,3,7,16,20,10,0,0,3,0,3,65,0,0,0,0,4,0,0,3,3,0,3,0,3,0,0,20,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,17,3,0,3,0,12,12,19,9,23,7,4,7,0,0,11,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,4,0,7,3,20,13,31,46,220,202,133,85,72,41,142,1029,0,0,0,0,0,3,14,20,30,12,9,6,3,0,15,105,0,0,3,14,11,36,19,12,21,11,0,0,0,0,20,144,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,3,4,9,3,3,0,3,0,0,0,0,0,7,44,8,0,9,19,24,29,30,26,38,9,7,0,0,0,24,218,0,0,0,0,3,0,0,0
101061544,0,0,0,0,0,0,0,14,33,26,9,3,5,0,13,109,0,0,3,0,0,0,0,3,4,5,3,0,0,0,0,29,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,3,12,12,14,0,0,0,0,8,61,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,47,3,0,6,0,6,9,12,41,120,123,88,53,51,31,149,701,0,0,0,0,0,3,3,6,19,3,9,0,5,0,10,52,0,0,0,6,8,4,13,0,11,3,3,0,0,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,8,0,0,0,0,0,0,0,0,0,17,4,4,6,10,11,24,20,24,16,6,3,0,0,0,10,132,0,0,0,0,0,0,0,0
102011028,0,0,0,0,0,0,3,3,17,24,29,15,21,12,21,154,0,0,0,0,0,0,0,4,9,10,4,5,3,3,9,47,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,3,7,12,5,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,56,59,3,3,0,0,0,3,10,14,70,125,151,143,180,162,144,1014,0,0,0,0,0,0,3,11,29,21,18,7,7,3,12,118,0,0,0,0,4,8,14,9,19,7,5,0,3,3,7,84,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,13,0,0,3,3,0,6,3,0,3,0,0,0,0,0,0,18,3,0,4,3,5,9,8,7,9,13,6,0,0,0,15,86,0,0,0,0,0,0,0,0
102011029,0,0,0,0,0,0,4,9,29,28,44,21,29,19,7,191,0,0,0,0,0,0,3,4,13,11,10,3,9,3,7,70,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,4,0,3,0,3,0,8,11,17,10,7,3,3,3,6,85,0,0,0,0,0,0,0,0,0,4,0,0,0,0,67,75,6,0,7,3,4,3,17,41,123,169,206,178,201,177,184,1306,0,0,0,0,0,5,4,3,24,15,18,6,0,3,11,89,0,0,0,7,4,16,15,11,32,12,6,0,3,0,12,122,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,17,9,3,3,3,9,17,15,17,24,5,3,0,3,4,18,147,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,0,4,9,16,21,9,3,9,7,3,78,0,0,0,0,0,0,3,3,6,9,0,0,0,0,3,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,10,0,0,0,0,0,3,0,4,11,7,7,0,3,3,4,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,25,26,0,0,3,0,4,4,7,18,74,75,88,43,55,70,90,537,0,0,0,0,0,0,4,0,5,6,0,0,3,0,0,30,0,0,0,0,3,3,0,7,6,3,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,5,13,8,4,15,9,0,0,0,0,3,63,0,0,0,0,0,0,0,0
102011031,0,0,0,0,0,0,4,6,33,53,41,13,46,34,26,270,0,0,0,0,0,6,3,3,20,11,5,0,3,8,7,67,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,13,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,16,4,0,0,0,0,3,0,8,25,26,15,10,7,3,12,112,0,0,0,0,0,0,0,0,3,0,0,0,0,0,91,88,6,0,3,0,4,11,10,34,139,206,232,168,290,277,229,1610,0,0,0,0,0,0,8,16,40,32,24,3,3,6,22,163,0,4,0,3,0,10,12,15,31,11,11,5,0,3,17,132,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,11,4,0,0,0,4,0,7,4,0,0,0,0,0,0,3,23,6,0,4,6,16,14,20,19,30,18,18,8,5,3,23,195,0,0,0,0,0,0,0,0
102011032,0,0,0,0,0,3,6,30,95,88,58,24,28,11,17,367,0,0,0,0,8,9,4,8,25,9,4,5,5,5,4,87,0,0,0,0,0,0,0,0,6,3,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,8,5,4,23,3,3,3,0,5,10,11,15,39,13,15,3,4,6,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,89,3,3,3,3,13,22,31,70,277,286,300,195,201,166,212,1783,0,0,0,0,3,9,11,38,69,68,42,15,13,3,36,314,0,3,4,4,15,34,23,43,57,16,7,0,0,0,24,256,0,0,0,0,0,3,0,3,6,5,0,0,0,0,3,24,3,3,3,7,8,14,13,3,4,3,0,0,0,0,3,60,12,7,18,25,41,54,54,37,59,34,13,0,3,5,45,400,0,0,0,0,0,0,0,0
102011033,0,0,0,0,0,3,0,9,36,52,34,10,18,10,6,182,0,0,0,0,0,0,0,3,11,9,6,3,0,0,3,36,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,10,10,0,0,0,0,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,3,0,0,6,9,26,102,170,171,124,134,61,128,936,0,0,0,0,0,3,5,3,27,25,14,3,4,0,14,107,0,0,0,0,3,10,6,17,13,11,3,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,6,9,6,21,9,16,3,3,0,0,0,7,92,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,3,7,26,26,22,10,12,4,12,115,0,0,0,0,0,0,0,0,10,9,6,0,4,0,3,41,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,11,0,0,0,0,0,3,5,7,13,9,3,5,0,0,16,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,50,3,0,0,0,0,3,6,14,106,125,123,88,130,85,125,822,0,0,0,0,0,4,0,3,42,18,16,10,3,3,15,113,0,3,3,0,4,17,8,12,16,4,0,0,3,0,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5,17,4,0,3,11,14,15,20,18,24,10,3,0,3,0,10,133,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,6,8,47,37,30,10,10,12,10,173,0,0,0,0,0,3,3,3,8,6,7,4,0,0,0,38,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,3,0,4,10,11,8,4,4,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,3,0,3,3,6,13,30,122,132,149,114,122,74,104,875,0,0,0,0,0,3,7,13,30,21,16,5,6,0,14,112,0,0,0,0,4,12,5,12,17,17,3,0,0,0,10,82,0,0,0,0,0,3,0,0,4,3,0,0,0,0,3,13,0,0,4,0,3,3,0,4,3,0,0,0,0,0,0,21,3,0,3,10,12,14,9,10,20,11,0,8,0,0,12,118,0,0,0,0,0,0,0,0
102011036,0,0,0,0,0,6,3,8,41,54,41,18,18,19,20,224,0,0,0,0,0,4,0,3,15,7,3,0,5,0,7,50,0,0,0,0,0,0,0,0,4,3,0,4,3,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,4,16,14,0,0,3,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,3,3,0,0,3,6,15,29,132,172,213,158,160,108,131,1142,0,0,0,0,0,0,6,7,24,19,16,9,12,0,17,104,0,0,0,3,5,7,12,11,15,8,3,0,0,0,12,75,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,8,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,3,4,7,4,13,21,20,22,15,10,0,0,0,0,14,126,0,0,0,0,0,0,0,0
