SA2_MAINCODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
101041017,6,0,7,0,0,16,4,0,0,0,0,5,38,7,10,3,4,62,45,0,24,5,4,78,27,0,23,0,5,63,19,3,54,3,7,86,6,4,16,0,4,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,10,153,16,141,10,30,352,11,0,6,0,0,16,0,0,0,0,0,0,24,0,3,0,3,29,21,0,10,0,0,39,19,0,9,0,0,28,51,4,35,3,6,104,40,0,54,7,5,108,19,4,24,0,0,51,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,182,22,152,11,17,388,8,0,0,0,0,7,0,0
101041018,8,0,7,0,0,8,5,0,0,0,0,4,26,0,9,0,3,41,42,0,30,3,0,76,29,0,28,6,0,65,48,4,38,4,4,100,11,3,24,3,0,36,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,166,16,145,17,9,350,8,0,7,0,0,14,0,0,0,0,0,0,13,0,3,0,0,13,17,0,8,0,3,31,18,0,6,0,8,35,51,6,32,3,15,104,48,7,44,3,8,115,14,5,28,3,6,56,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,3,0,0,9,184,17,131,14,35,387,8,0,0,0,0,11,0,0
101041019,14,3,4,0,3,29,3,0,3,0,0,4,20,0,12,3,3,44,51,0,53,3,6,114,23,3,31,0,0,59,8,7,20,0,0,32,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,128,16,131,6,16,297,16,0,3,0,0,23,0,0,0,0,3,3,14,0,3,0,4,20,29,6,14,0,4,49,21,3,26,0,0,51,24,0,32,4,6,65,15,8,33,0,0,57,5,0,4,0,0,13,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,4,0,3,8,121,22,130,14,16,297,0,0,6,0,0,7,0,0
101041020,29,4,32,0,5,65,7,3,5,0,0,8,22,0,20,0,0,46,22,0,32,0,3,57,11,0,8,0,0,17,3,0,6,0,0,11,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,15,92,8,115,4,6,233,24,0,20,4,0,49,7,0,0,0,0,5,13,3,11,0,0,26,16,3,19,0,0,37,15,0,14,3,0,29,9,4,11,0,3,27,5,4,12,3,0,22,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,8,89,15,96,10,6,212,13,0,27,5,3,45,3,0
101041021,3,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,12,19,3,8,3,0,30,8,4,7,0,0,22,7,0,16,3,0,21,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,6,44,4,7,101,3,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,10,6,0,0,0,0,10,14,3,8,0,0,19,16,0,8,0,0,24,4,0,16,0,0,27,4,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,47,3,4,112,10,0,0,0,0,6,3,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,3,0,3,12,5,0,3,0,0,13,15,0,7,3,0,23,23,3,18,4,7,53,10,3,10,3,3,26,8,6,19,3,0,30,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,65,16,62,11,13,167,3,0,3,0,0,9,0,0,0,0,0,0,12,0,3,0,3,17,7,0,11,0,0,17,7,0,7,0,0,12,15,3,16,0,3,43,12,0,15,4,3,33,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,67,7,56,5,7,147,0,0,3,0,0,3,0,0
101041024,10,0,12,0,0,18,3,0,8,0,0,15,0,0,0,0,4,5,13,3,3,0,0,16,0,0,0,0,0,5,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,30,5,33,0,9,73,11,0,7,0,0,21,0,0,0,0,0,0,3,0,10,0,4,20,8,0,5,0,0,12,3,0,6,0,0,8,6,0,9,0,0,15,0,0,6,0,0,12,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,42,4,44,0,3,97,11,0,8,3,3,23,0,0
101041025,16,4,11,0,0,27,0,3,0,0,0,3,17,0,3,0,0,24,56,3,34,3,3,100,22,0,22,0,5,45,49,13,59,0,11,125,23,6,31,6,3,68,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,182,26,155,14,24,398,11,0,4,0,3,15,0,0,3,0,0,3,7,0,0,0,0,6,36,3,13,0,0,50,28,3,10,0,0,43,46,0,23,0,3,81,40,5,63,9,8,120,25,7,20,6,0,56,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,10,204,19,135,21,17,399,8,0,9,0,0,15,3,0
101041026,10,0,14,0,0,27,3,0,3,0,0,10,20,0,11,0,0,34,33,8,21,3,7,73,14,0,24,0,3,46,13,8,19,0,0,43,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,116,19,98,10,15,248,14,3,5,0,0,19,0,0,0,0,0,0,9,0,13,0,0,20,25,0,4,0,3,36,12,3,17,0,3,32,28,6,30,3,4,83,8,4,24,0,3,42,8,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,102,18,100,11,18,254,10,0,3,0,0,14,0,0
101041027,29,5,29,0,0,65,4,0,5,0,0,12,24,0,17,3,0,47,62,10,49,5,4,129,24,0,36,4,0,62,8,3,14,0,0,27,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,6,160,25,152,12,5,348,17,3,9,0,0,29,0,0,3,0,3,4,10,0,10,0,0,23,24,0,12,0,4,44,32,0,22,0,3,55,40,5,35,0,4,90,16,6,26,0,0,52,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,12,152,15,123,5,19,316,16,3,3,0,3,26,0,0
101051539,26,0,17,0,3,42,21,3,6,0,3,37,85,0,55,0,7,155,146,17,145,11,23,333,34,9,57,4,5,114,19,3,43,3,3,77,0,0,8,0,3,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,14,0,0,29,358,37,338,22,51,808,24,3,10,3,0,43,10,0,4,0,0,11,55,7,22,0,6,86,76,10,43,7,7,144,48,6,51,3,18,123,82,11,96,14,11,210,38,19,76,8,7,151,9,6,28,3,3,40,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,5,0,0,24,355,61,340,39,56,854,14,0,4,3,3,25,0,0
101051540,57,5,54,3,4,125,17,0,9,0,3,28,24,3,25,3,3,57,19,7,25,0,5,58,3,0,9,0,0,17,4,0,16,0,3,25,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,3,0,17,149,25,144,15,15,343,51,4,23,8,6,96,11,0,3,0,0,18,16,0,14,0,3,30,36,3,21,3,6,64,18,3,22,0,0,40,14,3,18,0,0,39,3,3,7,0,7,22,3,3,9,0,0,15,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,5,0,0,24,161,21,134,11,28,360,51,3,30,3,6,91,3,0
101061541,8,0,6,0,0,20,3,0,3,0,0,10,16,0,18,0,0,30,25,3,17,0,4,52,19,0,19,0,3,34,7,7,19,0,0,32,3,0,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,11,86,10,92,5,7,207,13,0,3,0,0,21,0,0,0,0,0,3,9,0,6,0,0,17,12,0,6,0,0,21,4,0,8,0,3,14,16,4,19,0,4,43,20,6,42,6,8,80,8,3,24,6,3,44,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,16,109,13,15,246,7,0,6,0,0,9,3,0
101061542,42,7,53,0,9,104,10,0,3,0,0,16,19,3,17,6,0,43,10,0,5,0,0,18,5,0,4,0,0,16,17,0,8,0,0,29,14,0,11,0,0,31,10,0,8,0,0,24,5,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,3,0,15,137,14,124,11,14,307,28,7,34,3,3,74,0,0,3,0,0,3,4,0,8,0,0,15,12,0,12,0,0,24,8,0,13,0,0,24,10,0,6,0,0,19,14,0,23,0,3,35,19,0,17,0,4,45,17,0,16,3,3,37,0,0,8,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,15,117,13,151,8,22,312,35,3,35,4,5,78,0,0
101061543,9,0,11,4,0,23,11,0,3,0,0,12,42,3,30,3,0,87,49,7,58,3,3,119,16,8,34,0,3,59,7,3,17,0,3,30,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,14,150,23,149,16,12,352,12,4,8,0,0,21,3,0,0,0,0,3,20,0,8,3,3,33,51,0,31,0,4,88,30,3,32,4,5,74,29,4,50,0,0,90,12,3,18,0,3,39,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,153,20,154,15,19,359,12,0,13,3,3,30,0,0
101061544,59,11,54,4,5,138,6,0,3,0,0,19,33,3,32,4,3,66,10,0,17,0,3,29,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,8,4,3,30,123,20,128,12,15,294,49,4,44,6,0,107,10,0,7,3,0,14,22,7,14,0,0,37,17,3,22,0,0,50,10,0,13,0,0,21,3,0,3,0,0,9,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,20,116,19,118,12,5,268,52,0,34,4,8,98,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,3,0,0,7,8,0,3,0,0,14,10,0,16,3,0,32,30,3,26,5,3,60,10,0,18,0,3,35,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,76,11,73,10,8,173,7,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,7,24,0,14,0,0,47,18,6,40,8,0,75,16,12,25,4,5,61,0,7,11,0,0,17,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,4,83,27,104,13,10,244,10,0,3,0,0,8,0,0
102011029,0,0,4,0,3,8,0,0,0,0,0,0,6,0,4,0,0,12,9,0,4,0,0,10,8,0,13,0,0,22,22,3,36,0,3,64,12,7,38,3,3,63,19,0,22,3,0,51,3,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,4,88,15,134,3,12,250,3,0,11,0,3,17,0,0,0,0,0,0,7,0,0,0,0,7,10,0,3,0,0,9,11,0,3,0,0,12,11,0,3,7,0,25,19,3,22,3,0,50,22,3,48,0,9,84,13,3,21,0,4,47,4,0,11,0,0,21,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,104,15,120,14,20,283,5,0,8,0,0,16,0,0
102011030,20,4,19,3,7,49,3,0,0,0,0,3,9,0,5,0,0,14,9,0,3,0,3,14,3,0,7,0,0,16,5,0,11,0,0,15,11,3,3,0,0,14,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,54,4,11,136,11,3,23,0,4,42,0,0,0,0,0,0,3,0,6,0,0,9,11,0,8,0,0,18,3,0,3,0,0,9,8,0,11,0,3,18,9,4,10,0,0,21,5,3,18,0,0,24,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,53,15,81,7,13,164,13,3,9,0,4,32,0,0
102011031,6,0,7,0,0,16,4,0,0,0,0,8,23,0,10,0,4,35,12,0,13,0,4,34,20,3,14,0,5,39,33,0,29,3,4,69,17,9,51,4,3,82,5,10,20,5,6,48,3,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,136,20,145,13,29,342,6,0,3,0,0,12,0,0,0,0,0,0,17,0,5,0,3,27,14,0,3,0,3,21,10,0,7,0,3,22,23,0,24,0,0,39,32,3,40,5,3,85,17,12,43,7,11,89,10,4,18,6,3,42,3,0,8,0,0,21,0,0,8,0,0,8,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,145,21,158,22,29,378,3,0,0,0,0,3,0,0
102011032,22,0,3,0,3,25,10,0,3,0,0,11,48,3,16,0,0,71,97,0,37,3,7,146,111,0,54,9,11,188,179,6,113,4,13,324,78,4,53,9,12,153,10,3,10,3,3,35,0,0,3,0,0,6,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,21,584,21,305,28,52,995,11,0,4,0,0,20,6,0,0,0,0,6,34,3,6,0,0,42,42,0,15,3,0,56,35,3,16,0,4,56,112,4,51,3,3,174,311,15,167,5,23,524,83,15,83,4,17,201,26,4,16,0,5,53,0,0,0,3,0,7,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,3,4,28,666,51,379,23,56,1181,14,0,4,0,3,18,0,0
102011033,0,3,0,0,0,4,0,0,0,0,3,3,0,0,0,4,0,3,10,0,6,0,0,16,12,3,10,0,3,27,39,3,51,0,9,100,9,3,25,0,0,41,3,0,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,15,112,4,9,213,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,6,4,0,4,0,3,6,3,3,12,0,0,15,26,5,37,0,3,76,12,6,42,0,6,68,0,3,8,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,13,103,3,20,195,5,0,0,0,3,4,0,0
102011034,3,0,3,3,0,9,5,0,0,0,0,5,15,0,4,0,0,22,6,0,0,0,3,14,9,3,11,0,0,23,9,0,38,3,5,52,10,4,18,4,3,33,3,4,10,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,69,19,86,10,10,192,3,0,0,0,0,3,4,0,0,0,0,4,20,0,0,0,0,25,5,0,6,0,3,13,4,0,7,0,0,9,13,3,7,0,0,23,18,3,30,3,3,60,11,11,29,0,3,63,4,0,6,0,0,12,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,92,18,87,9,17,226,4,0,5,0,0,8,0,0
102011035,7,0,7,0,0,14,0,0,0,0,0,0,7,4,7,0,0,19,14,3,4,0,0,22,18,0,15,0,3,33,23,3,41,3,4,74,7,0,7,3,0,17,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,17,89,9,8,193,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,3,3,0,0,0,7,0,0,0,0,0,3,13,0,11,0,0,26,22,6,28,3,6,59,9,5,23,3,8,45,7,3,4,0,0,13,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,59,19,77,13,17,182,0,0,0,0,0,8,0,0
102011036,3,0,0,0,0,7,0,0,0,0,0,0,9,3,4,0,3,20,3,0,5,0,3,14,14,0,18,0,0,29,26,7,48,0,9,88,3,5,19,0,3,33,0,3,10,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,65,19,94,6,22,206,3,0,0,0,4,5,0,0,0,0,0,0,4,0,4,0,0,6,4,0,5,0,0,7,5,0,3,0,0,11,6,0,17,0,0,21,16,5,50,4,9,87,13,6,40,0,6,75,0,0,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,21,121,6,25,230,3,0,3,0,0,7,0,0
