region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
LGA15200,6538,830,529,7897,3769,1239,153,69,5230,169,84,253,5483,782,439,6704,3147,968,119,78,4312,135,60,195,4507,710,364,5581,2422,749,105,56,3332,131,47,178,3510,789,308,4607,1664,643,94,45,2446,102,46,148,2594,974,279,3847,909,490,75,22,1496,56,35,91,1587,1369,240,3196,259,228,25,11,523,8,8,16,539,1639,183,2361,52,55,13,7,127,0,6,6,133,1668,156,1957,24,41,3,9,77,0,5,5,82,3155,386,3623,28372,10804,1518,704,41398,1383,944,2327,43725,16048,4724,64497
LGA15270,1056,246,121,1423,760,363,27,21,1171,44,15,59,1230,277,109,1616,795,349,34,16,1194,40,21,61,1255,249,88,1592,738,314,33,22,1107,37,10,47,1154,301,64,1519,520,277,34,19,850,32,17,49,899,415,91,1405,343,263,30,18,654,17,11,28,682,783,82,1547,156,146,14,8,324,0,3,3,327,933,59,1319,75,77,3,6,161,0,3,3,164,730,68,962,37,45,5,9,96,0,0,0,96,1431,193,1720,5838,2999,341,221,9399,380,179,559,9958,6637,1145,17740
LGA15300,708,142,89,939,476,164,24,16,680,24,10,34,714,166,80,960,485,144,26,13,668,34,6,40,708,143,67,918,484,147,29,16,676,24,10,34,710,171,67,948,405,105,27,7,544,8,4,12,556,189,74,819,263,91,33,13,400,3,7,10,410,320,69,799,126,74,14,6,220,0,0,0,220,356,62,638,44,37,0,6,87,0,3,3,90,336,55,481,30,26,5,0,61,0,0,0,61,540,93,694,4137,1414,256,152,5959,265,110,375,6334,3278,969,10581
LGA15350,1671,308,152,2131,1161,355,47,19,1582,26,24,50,1632,363,128,2123,1112,339,42,21,1514,51,31,82,1596,354,123,2073,993,351,54,13,1411,38,12,50,1461,298,91,1850,771,304,39,12,1126,33,11,44,1170,318,104,1592,475,403,45,17,940,14,20,34,974,549,104,1627,256,279,22,6,563,0,10,10,573,739,83,1395,62,142,13,0,217,0,0,0,217,651,63,931,35,107,16,7,165,0,3,3,168,1787,189,2144,8814,3783,503,180,13280,274,232,506,13786,6655,1525,21966
LGA15500,333,42,24,399,251,96,15,4,366,8,7,15,381,56,24,461,236,80,23,3,342,13,0,13,355,46,16,417,264,114,18,8,404,7,3,10,414,59,19,492,199,85,19,3,306,9,11,20,326,122,18,466,114,101,14,11,240,3,6,9,249,284,19,552,57,60,7,6,130,0,6,6,136,390,30,556,13,27,4,6,50,0,0,0,50,350,34,434,19,14,8,6,47,0,0,0,47,576,66,689,1905,938,152,67,3062,94,58,152,3214,2185,309,5708
LGA15550,118,22,9,149,79,20,6,3,108,0,0,0,108,26,6,140,87,31,6,6,130,3,3,6,136,23,8,167,92,24,6,8,130,0,3,3,133,17,13,163,74,25,3,3,105,0,0,0,105,27,0,132,45,22,3,3,73,0,0,0,73,38,3,114,25,11,0,0,36,0,0,0,36,44,3,83,9,6,0,3,18,0,0,0,18,65,9,92,5,8,0,0,13,3,0,3,16,111,15,142,701,252,36,52,1041,28,18,46,1087,503,91,1681
LGA15650,865,193,77,1135,603,194,27,27,851,21,15,36,887,188,89,1164,670,205,24,22,921,24,7,31,952,176,65,1193,580,176,30,19,805,17,11,28,833,179,60,1072,459,138,21,20,638,14,6,20,658,225,55,938,226,129,19,12,386,3,6,9,395,334,51,780,86,67,5,8,166,0,0,0,166,385,32,583,18,25,0,3,46,0,3,3,49,294,34,377,13,15,3,8,39,0,0,0,39,585,100,724,5215,1927,279,221,7642,250,120,370,8012,3616,842,12470
LGA15700,638,227,42,907,357,216,17,16,606,45,21,66,672,230,44,946,472,317,24,16,829,54,24,78,907,288,38,1233,492,393,46,16,947,62,24,86,1033,431,61,1525,401,334,43,10,788,39,17,56,844,593,57,1494,236,224,38,9,507,21,17,38,545,958,48,1551,80,99,7,8,194,0,3,3,197,1093,60,1350,40,31,4,3,78,0,5,5,83,945,56,1084,15,33,0,6,54,0,0,0,54,1889,158,2101,3103,2498,279,141,6021,479,236,715,6736,7792,685,15213
LGA15750,654,131,57,842,468,152,18,22,660,28,10,38,698,110,67,875,505,180,24,23,732,16,9,25,757,123,60,940,514,161,30,19,724,25,8,33,757,159,44,960,415,117,29,13,574,12,3,15,589,220,44,853,275,132,25,9,441,8,8,16,457,315,54,826,111,75,17,6,209,0,3,3,212,412,35,659,50,40,7,8,105,0,0,0,105,372,33,510,39,22,0,3,64,0,0,0,64,724,81,869,4063,1539,251,185,6038,238,103,341,6379,3282,643,10304
LGA15800,255,45,21,321,167,71,12,5,255,7,5,12,267,49,17,333,197,75,10,9,291,11,3,14,305,49,30,384,239,65,17,10,331,3,5,8,339,75,25,439,153,70,14,7,244,9,0,9,253,105,30,388,148,57,14,0,219,6,0,6,225,167,26,418,45,26,7,3,81,3,3,6,87,227,20,334,20,19,0,4,43,0,0,0,43,196,17,256,17,13,3,0,33,0,0,0,33,489,55,577,1531,684,118,64,2397,90,43,133,2530,1761,334,4625
LGA15850,319,52,16,387,209,81,6,11,307,9,7,16,323,52,16,391,232,73,7,6,318,7,3,10,328,63,15,406,238,79,11,7,335,6,5,11,346,79,14,439,200,76,14,13,303,9,3,12,315,104,15,434,151,67,12,9,239,6,4,10,249,166,21,436,63,38,7,6,114,0,0,0,114,250,19,383,32,19,3,3,57,0,3,3,60,200,14,274,16,21,3,3,43,0,3,3,46,353,51,450,1797,749,99,96,2741,109,66,175,2916,1712,249,4877
LGA15900,8017,1614,439,10070,4820,2233,287,129,7469,239,136,375,7844,1532,412,9788,5028,2094,238,116,7476,200,94,294,7770,1700,409,9879,4929,1930,307,106,7272,171,89,260,7532,1878,467,9877,3652,1635,263,76,5626,122,60,182,5808,2638,324,8770,1809,1235,129,45,3218,66,64,130,3348,4037,388,7773,468,559,62,35,1124,10,12,22,1146,4589,353,6088,92,201,15,16,324,0,6,6,330,4234,333,4897,44,123,16,16,199,3,3,6,205,10509,1290,12004,42853,22787,3068,1210,69918,2382,1947,4329,74247,42298,6469,123014
LGA15950,5395,616,561,6572,2933,676,109,36,3754,114,32,146,3900,441,386,4727,2287,510,79,25,2901,117,32,149,3050,428,330,3808,2133,555,76,33,2797,112,25,137,2934,459,294,3687,1711,621,75,20,2427,72,38,110,2537,607,257,3401,1158,854,76,14,2102,51,38,89,2191,1092,259,3542,486,554,38,14,1092,10,23,33,1125,1361,194,2680,148,238,20,4,410,4,9,13,423,1201,173,1797,50,141,16,7,214,6,3,9,223,2676,379,3278,28149,7916,1289,391,37745,970,498,1468,39213,11426,4675,55314
LGA16100,227,54,3,284,189,94,5,4,292,4,5,9,301,41,14,356,181,62,8,8,259,5,6,11,270,54,10,334,177,66,3,5,251,6,3,9,260,61,13,334,174,66,13,0,253,8,0,8,261,87,8,356,114,68,17,5,204,3,6,9,213,161,19,393,67,56,0,8,131,0,0,0,131,182,17,330,17,16,3,4,40,0,3,3,43,135,9,187,8,15,8,0,31,0,0,0,31,255,26,312,1488,660,88,60,2296,64,48,112,2408,1395,157,3960
LGA16150,2010,363,182,2555,1348,526,59,25,1958,38,26,64,2022,339,159,2520,1367,496,59,39,1961,36,23,59,2020,348,138,2506,1368,445,71,31,1915,27,9,36,1951,387,115,2453,1055,419,50,21,1545,23,14,37,1582,519,117,2218,608,340,56,6,1010,12,10,22,1032,897,124,2053,177,167,24,12,380,3,6,9,389,1020,100,1509,31,81,7,6,125,0,0,0,125,1014,93,1232,13,35,6,10,64,0,0,0,64,2351,208,2623,11586,4925,673,333,17517,511,313,824,18341,9848,1862,30051
LGA16180,833,97,59,989,698,278,34,26,1036,10,4,14,1050,114,70,1234,772,222,36,21,1051,8,9,17,1068,93,70,1231,722,225,42,7,996,15,6,21,1017,131,66,1214,573,195,27,4,799,10,8,18,817,215,76,1108,341,213,21,16,591,7,4,11,602,379,57,1038,107,107,12,3,229,0,0,0,229,385,27,641,42,42,0,0,84,4,0,4,88,308,18,414,25,25,0,0,50,0,0,0,50,391,47,488,4937,2139,340,127,7543,108,92,200,7743,2720,618,11081
LGA16200,636,148,49,833,482,183,16,16,697,22,6,28,725,161,45,931,544,174,32,5,755,19,11,30,785,151,43,979,491,179,31,15,716,19,12,31,747,200,61,1008,363,154,27,12,556,19,10,29,585,280,44,909,243,124,15,6,388,11,6,17,405,375,49,829,107,66,8,0,181,3,3,6,187,447,63,697,39,31,4,7,81,0,0,0,81,489,59,629,28,29,5,12,74,0,0,0,74,1081,137,1292,3920,1736,258,136,6050,213,98,311,6361,4194,761,11316
LGA16250,9578,2674,761,13013,5504,1876,210,158,7748,385,164,549,8297,2350,692,11339,5353,1837,184,171,7545,307,155,462,8007,2238,628,10873,4787,1570,215,150,6722,216,112,328,7050,2304,631,9985,3603,1307,183,108,5201,199,103,302,5503,2661,538,8702,2059,1018,139,55,3271,123,61,184,3455,3405,374,7234,602,537,58,32,1229,12,20,32,1261,3888,335,5484,123,195,21,12,351,3,3,6,357,3698,325,4380,40,88,19,16,163,0,8,8,171,8321,1171,9663,50167,20027,2509,1860,74563,3460,2102,5562,80125,46879,9226,136230
LGA16350,10292,2069,516,12877,6708,2315,290,223,9536,278,170,448,9984,1850,462,12296,6836,2141,251,213,9441,238,116,354,9795,1704,497,11996,6635,2126,319,196,9276,239,105,344,9620,2035,498,12153,5104,1709,304,145,7262,192,80,272,7534,2663,439,10636,2994,1344,208,105,4651,114,83,197,4848,4247,440,9535,728,528,65,34,1355,11,20,31,1386,4370,358,6114,137,167,16,13,333,0,8,8,341,3449,307,4097,45,55,14,9,123,0,3,3,126,5886,904,6916,58631,22742,3274,2149,86796,3208,1858,5066,91862,40826,6547,139235
LGA16370,3219,502,124,3845,2144,1084,80,66,3374,44,51,95,3469,502,152,4123,2471,1114,87,75,3747,69,40,109,3856,390,139,4385,2318,1043,105,49,3515,69,48,117,3632,436,122,4190,1883,996,93,40,3012,41,39,80,3092,701,128,3921,1059,912,84,38,2093,33,42,75,2168,1320,133,3621,426,557,45,17,1045,13,15,28,1073,1754,116,2943,111,220,17,6,354,0,4,4,358,1590,93,2041,47,102,16,8,173,0,0,0,173,3812,385,4370,16616,9917,976,547,28056,495,526,1021,29077,13532,1775,44384
LGA16380,3056,734,130,3920,2114,1200,112,57,3483,129,66,195,3678,745,154,4577,2304,1174,124,63,3665,136,73,209,3874,800,181,4855,2276,1257,174,53,3760,134,68,202,3962,1052,180,5194,1654,1108,146,44,2952,110,58,168,3120,1600,188,4908,950,838,125,28,1941,76,62,138,2079,3070,200,5349,281,405,57,13,756,11,11,22,778,4200,225,5203,64,137,19,6,226,0,10,10,236,3734,207,4177,32,93,17,16,158,0,3,3,161,7675,895,8731,15527,10386,1240,540,27693,1274,779,2053,29746,27269,2889,59904
LGA16400,3051,705,150,3906,2062,945,111,57,3175,101,58,159,3334,626,180,4140,2244,1031,116,58,3449,102,48,150,3599,709,180,4488,2015,908,151,59,3133,89,60,149,3282,855,205,4342,1542,831,104,47,2524,66,45,111,2635,1341,190,4166,825,711,72,26,1634,43,29,72,1706,2479,179,4364,196,300,40,11,547,8,7,15,562,3185,234,3981,54,113,8,6,181,0,4,4,185,2783,187,3155,15,50,8,4,77,0,0,0,77,4527,581,5185,15711,8863,1191,553,26318,1113,644,1757,28075,20595,2706,51376
LGA16470,2530,285,111,2926,2073,575,84,48,2780,30,22,52,2832,279,141,3252,1994,469,87,34,2584,41,8,49,2633,282,141,3056,1701,391,81,49,2222,30,14,44,2266,298,120,2684,1143,344,78,21,1586,31,10,41,1627,466,113,2206,628,275,48,23,974,16,9,25,999,661,89,1749,160,126,16,12,314,0,9,9,323,763,70,1156,40,41,11,4,96,0,0,0,96,713,72,881,9,21,0,0,30,0,3,3,33,1355,203,1591,14969,4879,902,390,21140,389,233,622,21762,6906,1646,30314
LGA16550,8465,1482,724,10671,4907,1808,219,94,7028,161,105,266,7294,1338,584,9216,4565,1641,172,109,6487,169,95,264,6751,1168,538,8457,3804,1365,177,107,5453,170,68,238,5691,1173,479,7343,2842,1170,175,85,4272,124,76,200,4472,1581,455,6508,1693,1070,114,64,2941,61,61,122,3063,2434,390,5887,609,600,62,29,1300,6,22,28,1328,2823,364,4515,151,256,27,11,445,0,8,8,453,2940,347,3740,53,160,26,27,266,0,0,0,266,7419,930,8615,41598,17638,2399,1149,62784,1686,1985,3671,66455,34708,8297,109460
LGA16610,877,301,58,1236,543,283,28,23,877,43,20,63,940,268,48,1256,668,308,47,32,1055,50,24,74,1129,307,48,1484,664,317,38,25,1044,37,20,57,1101,398,68,1567,575,302,37,20,934,29,15,44,978,550,65,1593,319,233,48,12,612,10,12,22,634,823,69,1526,103,94,10,6,213,0,3,3,216,1050,59,1325,30,51,4,3,88,0,3,3,91,920,81,1092,26,32,12,12,82,0,3,3,85,1803,234,2122,4750,2746,381,238,8115,477,245,722,8837,7926,925,17688
LGA16650,5966,1174,515,7655,3622,1287,143,125,5177,160,86,246,5423,1071,402,6896,3485,1141,133,124,4883,140,78,218,5101,947,382,6430,3099,916,132,93,4240,145,67,212,4452,1051,346,5849,2218,848,122,82,3270,113,53,166,3436,1443,313,5192,1441,749,84,54,2328,78,44,122,2450,2265,286,5001,449,329,44,22,844,6,18,24,868,2730,234,3832,100,159,12,16,287,5,3,8,295,2753,215,3263,30,70,11,8,119,0,3,3,122,6715,641,7478,29350,12707,1621,1229,44907,1635,1161,2796,47703,27244,5275,80222
LGA16700,6504,1211,314,8029,4039,1477,144,97,5757,144,91,235,5992,1018,272,7282,4091,1452,118,106,5767,159,83,242,6009,927,294,7230,3657,1287,127,92,5163,127,63,190,5353,1013,253,6619,2796,1069,117,52,4034,108,58,166,4200,1328,242,5770,1593,939,113,46,2691,60,55,115,2806,2093,200,5099,528,477,35,20,1060,7,13,20,1080,2430,160,3670,122,222,26,10,380,3,5,8,388,2662,175,3225,38,111,13,7,169,0,5,5,174,6816,724,7714,33732,14180,1613,908,50433,1536,1558,3094,53527,28410,4197,86134
LGA16900,3470,755,119,4344,2074,1038,110,62,3284,104,54,158,3442,750,107,4299,2313,1020,135,76,3544,109,43,152,3696,848,126,4670,2085,876,114,60,3135,99,34,133,3268,912,105,4285,1412,658,93,39,2202,61,21,82,2284,1277,119,3680,746,384,70,31,1231,45,26,71,1302,2004,108,3414,152,171,20,13,356,0,6,6,362,2250,116,2728,22,47,6,3,78,0,3,3,81,2033,145,2259,6,18,6,3,33,3,0,3,36,3544,316,3896,16467,8678,1200,643,26988,1245,738,1983,28971,18430,1755,49156
LGA16950,3576,986,252,4814,2236,1344,140,75,3795,210,84,294,4089,999,279,5367,2605,1448,157,72,4282,193,82,275,4557,1155,308,6020,2735,1561,179,69,4544,174,85,259,4803,1489,320,6612,1976,1363,202,66,3607,120,78,198,3805,2204,268,6277,1063,1088,120,41,2312,75,61,136,2448,4029,313,6790,303,441,42,31,817,6,20,26,843,4918,302,6063,92,168,15,6,281,3,5,8,289,4491,323,5103,37,69,17,18,141,0,3,3,144,8489,1080,9713,18310,12472,1535,761,33078,1854,970,2824,35902,34074,4463,74439
LGA17000,1305,261,68,1634,1023,364,38,40,1465,23,13,36,1501,222,83,1806,976,344,26,25,1371,15,11,26,1397,229,69,1695,893,301,52,18,1264,16,6,22,1286,255,60,1601,615,228,38,16,897,6,7,13,910,339,62,1311,348,152,31,13,544,12,0,12,556,542,58,1156,107,105,4,7,223,0,4,4,227,487,43,757,28,28,4,0,60,0,0,0,60,447,28,535,25,32,4,0,61,0,0,0,61,878,80,1019,7999,2997,411,302,11709,243,154,397,12106,5003,821,17930
LGA17050,949,100,190,1239,694,271,47,21,1033,18,4,22,1055,98,209,1362,728,239,62,11,1040,3,7,10,1050,89,168,1307,717,224,77,7,1025,10,4,14,1039,117,193,1349,513,224,54,7,798,10,3,13,811,192,155,1158,290,214,22,21,547,3,7,10,557,384,109,1050,128,118,21,6,273,3,0,3,276,435,91,802,44,56,14,4,118,0,0,0,118,295,51,464,35,27,6,0,68,0,0,0,68,351,57,476,6005,2971,543,169,9688,91,162,253,9941,3009,2154,15104
LGA17100,1617,423,150,2190,1105,410,32,40,1587,50,33,83,1670,406,162,2238,1185,486,30,47,1748,67,31,98,1846,424,179,2449,1135,403,39,40,1617,45,40,85,1702,399,133,2234,799,298,40,27,1164,57,26,83,1247,516,113,1876,460,228,36,21,745,15,15,30,775,604,103,1482,193,150,13,10,366,3,5,8,374,685,73,1132,55,68,0,6,129,0,0,0,129,729,75,933,30,55,0,4,89,0,3,3,92,1794,198,2084,10563,4883,474,419,16339,610,526,1136,17475,9483,2242,29200
LGA17150,12764,1854,445,15063,8315,3696,350,206,12567,226,142,368,12935,1667,410,15012,8528,3517,338,191,12574,257,131,388,12962,1440,384,14786,8578,3309,373,196,12456,219,93,312,12768,1667,393,14828,6731,2836,369,143,10079,173,89,262,10341,2458,358,13157,3738,2514,285,106,6643,113,99,212,6855,4697,354,11906,1146,1340,121,38,2645,19,28,47,2692,6069,377,9138,249,485,33,30,797,5,12,17,814,5517,250,6581,89,250,33,31,403,0,13,13,416,13487,1264,15167,69405,33614,4118,1970,109107,2243,1804,4047,113154,48760,5916,167830
LGA17200,13924,1697,2402,18023,7655,1644,317,123,9739,327,130,457,10196,1549,2050,13795,5931,1345,241,101,7618,278,100,378,7996,1484,1721,11201,4927,1250,181,82,6440,222,110,332,6772,1608,1717,10097,3655,1190,173,48,5066,187,97,284,5350,1919,1443,8712,2122,1096,123,54,3395,119,89,208,3603,2689,1144,7436,771,611,69,26,1477,15,20,35,1512,2770,824,5106,194,288,17,13,512,4,11,15,527,2396,639,3562,81,148,22,11,262,3,4,7,269,4422,1272,5963,74115,23522,3337,1384,102358,3224,2934,6158,108516,35282,25518,169316
LGA17310,2699,550,166,3415,1858,788,82,41,2769,82,48,130,2899,519,181,3599,1915,790,115,56,2876,86,35,121,2997,572,173,3742,2017,747,116,58,2938,77,36,113,3051,653,183,3887,1592,690,122,37,2441,62,38,100,2541,940,156,3637,970,579,86,34,1669,37,34,71,1740,1523,159,3422,311,375,36,19,741,3,6,9,750,1906,171,2827,100,147,12,12,271,0,0,0,271,1884,173,2328,70,96,13,13,192,0,0,0,192,3627,423,4242,15650,7524,1023,518,24715,986,523,1509,26224,15504,2439,44167
LGA17350,246,52,9,307,167,73,8,6,254,7,5,12,266,52,10,328,203,96,9,6,314,5,0,5,319,69,15,403,214,91,9,5,319,7,0,7,326,68,17,411,163,70,5,7,245,7,4,11,256,128,6,390,108,60,14,4,186,5,4,9,195,202,6,403,41,37,0,3,81,0,3,3,84,249,15,348,15,10,0,6,31,0,0,0,31,222,10,263,8,7,0,3,18,0,0,0,18,532,50,600,1445,744,84,50,2323,77,38,115,2438,1887,165,4490
LGA17400,287,89,21,397,177,74,8,6,265,11,10,21,286,83,16,385,151,82,10,7,250,18,3,21,271,90,22,383,207,130,14,9,360,8,10,18,378,160,39,577,181,122,14,9,326,13,7,20,346,185,31,562,164,83,19,6,272,15,3,18,290,304,39,633,60,43,9,7,119,0,6,6,125,319,23,467,33,20,0,6,59,0,3,3,62,271,32,365,19,14,7,3,43,0,0,0,43,475,54,572,1472,884,102,77,2535,121,69,190,2725,2353,334,5412
LGA17420,10397,1867,267,12531,7514,2893,231,174,10812,194,148,342,11154,1668,296,13118,7768,2615,232,182,10797,224,110,334,11131,1375,273,12779,7342,2331,229,160,10062,197,89,286,10348,1462,262,12072,5694,2193,272,130,8289,174,89,263,8552,2068,245,10865,3533,2006,215,92,5846,119,98,217,6063,3744,248,10055,1188,1140,119,51,2498,24,34,58,2556,4767,203,7526,251,434,30,17,732,3,7,10,742,3958,171,4871,63,176,20,17,276,3,7,10,286,6405,365,7056,56061,25842,2900,1602,86405,1913,1869,3782,90187,38370,3369,131926
LGA17450,146,49,13,208,108,41,6,0,155,6,4,10,165,45,7,217,123,44,7,3,177,0,3,3,180,41,8,229,143,45,6,8,202,8,0,8,210,50,7,267,116,42,8,3,169,9,0,9,178,62,7,247,89,40,7,0,136,6,3,9,145,91,0,236,35,24,6,0,65,0,0,0,65,114,8,187,15,23,0,0,38,0,0,0,38,109,7,154,11,8,0,7,26,0,0,0,26,221,23,270,923,424,64,27,1438,74,20,94,1532,1023,106,2661
LGA17500,554,116,16,686,382,157,13,12,564,17,0,17,581,108,29,718,456,151,18,13,638,15,6,21,659,102,27,788,427,147,22,6,602,20,0,20,622,130,22,774,328,134,27,5,494,9,16,25,519,173,35,727,201,105,25,8,339,12,8,20,359,297,35,691,72,65,4,0,141,0,0,0,141,395,33,569,21,25,3,0,49,0,0,0,49,375,32,456,22,16,6,4,48,0,0,0,48,770,68,886,3188,1444,184,101,4917,181,90,271,5188,3044,397,8629
LGA17550,3755,924,213,4892,2259,1456,128,80,3923,173,104,277,4200,949,256,5405,2540,1529,134,104,4307,195,79,274,4581,992,254,5827,2589,1592,173,79,4433,169,100,269,4702,1354,278,6334,1864,1268,184,58,3374,157,82,239,3613,1986,265,5864,1036,1013,154,33,2236,101,70,171,2407,3284,262,5953,287,384,52,24,747,6,19,25,772,4228,274,5274,63,165,18,18,264,3,0,3,267,4066,289,4622,45,87,10,15,157,3,3,6,163,9027,1233,10423,17421,13004,1488,785,32698,1845,1101,2946,35644,31251,4133,71028
LGA17620,709,145,52,906,483,184,23,23,713,12,8,20,733,111,38,882,532,191,19,12,754,14,8,22,776,111,44,931,563,168,26,17,774,15,9,24,798,146,34,978,442,165,23,17,647,13,5,18,665,192,39,896,281,128,24,0,433,4,7,11,444,339,35,818,90,82,12,7,191,0,3,3,194,460,42,696,44,39,6,6,95,3,0,3,98,393,33,524,26,30,3,4,63,0,0,0,63,861,85,1009,4406,1761,249,171,6587,166,83,249,6836,3482,557,10875
LGA17640,335,60,11,406,230,120,12,7,369,6,3,9,378,63,14,455,302,127,11,6,446,7,6,13,459,80,21,560,291,107,13,9,420,8,6,14,434,93,16,543,263,89,15,6,373,3,0,3,376,129,13,518,190,107,6,12,315,3,8,11,326,218,15,559,108,64,9,6,187,0,0,0,187,281,22,490,61,32,4,3,100,3,0,3,103,235,18,356,50,37,6,8,101,0,0,0,101,474,52,627,2149,1012,120,79,3360,53,53,106,3466,1986,224,5676
LGA17650,277,50,10,337,203,107,12,8,330,6,10,16,346,47,11,404,235,91,8,0,334,7,6,13,347,82,6,435,231,113,6,8,358,6,5,11,369,85,14,468,190,104,15,6,315,10,0,10,325,113,20,458,126,91,9,0,226,9,3,12,238,206,12,456,53,32,6,0,91,0,3,3,94,202,16,312,17,19,0,4,40,0,0,0,40,173,7,220,19,14,3,3,39,0,0,0,39,306,26,371,1609,920,100,50,2679,77,57,134,2813,1613,152,4578
LGA17700,29,5,8,42,34,10,3,0,47,3,0,3,50,17,0,67,49,10,3,0,62,3,0,3,65,14,0,79,43,17,0,0,60,0,0,0,60,23,5,88,40,11,6,3,60,0,0,0,60,17,9,86,38,18,3,0,59,0,0,0,59,32,0,91,17,12,0,3,32,0,3,3,35,28,6,69,15,4,0,0,19,0,0,0,19,45,7,71,3,3,0,0,6,0,0,0,6,84,10,100,328,124,21,9,482,9,3,12,494,333,53,880
LGA17750,3113,559,116,3788,2069,814,84,73,3040,81,37,118,3158,464,115,3737,2138,787,82,46,3053,63,24,87,3140,477,107,3724,2183,759,111,56,3109,52,21,73,3182,504,121,3807,1688,683,111,46,2528,47,18,65,2593,790,103,3486,961,532,71,29,1593,13,16,29,1622,1193,102,2917,280,269,22,20,591,3,6,9,600,1433,85,2118,90,124,9,6,229,5,0,5,234,1469,92,1795,61,74,8,8,151,0,3,3,154,3241,350,3745,19137,8576,1152,622,29487,913,639,1552,31039,14679,1761,47479
LGA17800,145,26,3,174,131,54,0,0,185,3,3,6,191,31,16,238,168,49,7,0,224,3,6,9,233,41,13,287,173,73,15,8,269,6,3,9,278,42,16,336,143,70,5,7,225,10,4,14,239,79,24,342,80,47,0,7,134,4,0,4,138,127,26,291,38,33,0,0,71,0,3,3,74,149,16,239,17,14,0,4,35,0,0,0,35,156,22,213,19,12,3,7,41,0,0,0,41,362,37,440,1142,512,60,60,1774,45,28,73,1847,1219,215,3281
