region_id,C01_Budh_0_14_yrs,C01_Budh_15_24,C01_Budh_25_34,C01_Budh_35_44,C01_Budh_45_54,C01_Budh_55_64,C01_Budh_65_74,C01_Budh_75_84,C01_Budh_85ov,C01_Budh_Tot,C01_C_Ang_0_14,C01_C_Ang_15_24,C01_C_Ang_25_34,C01_C_Ang_35_44,C01_C_Ang_45_54,C01_C_Ang_55_64,C01_C_Ang_65_74,C01_C_Ang_75_84,C01_C_Ang_85ov,C01_C_Ang_Tot,C01_C_As_Apo_0_14,C01_C_As_Apo_15_24,C01_C_As_Apo_25_34,C01_C_As_Apo_35_44,C01_C_As_Apo_45_54,C01_C_As_Apo_55_64,C01_C_As_Apo_65_74,C01_C_As_Apo_75_84,C01_C_As_Apo_85ov,C01_C_As_Apo_Tot,C01_C_Bap_0_14,C01_C_Bap_15_24,C01_C_Bap_25_34,C01_C_Bap_35_44,C01_C_Bap_45_54,C01_C_Bap_55_64,C01_C_Bap_65_74,C01_C_Bap_75_84,C01_C_Bap_85ov,C01_C_Bap_Tot,C01_C_Breth_0_14,C01_C_Breth_15_24,C01_C_Breth_25_34,C01_C_Breth_35_44,C01_C_Breth_45_54,C01_C_Breth_55_64,C01_C_Breth_65_74,C01_C_Breth_75_84,C01_C_Breth_85ov,C01_C_Breth_To,C01_C_Cath_0_14,C01_C_Cath_15_24,C01_C_Cath_25_34,C01_C_Cath_35_44,C01_C_Cath_45_54,C01_C_Cath_55_64,C01_C_Cath_65_74,C01_C_Cath_75_84,C01_C_Cath_85ov,C01_C_Cath_Tot,C01_C_Ch_Chr_0_14,C01_C_Ch_Chr_15_24,C01_C_Ch_Chr_25_34,C01_C_Ch_Chr_35_44,C01_C_Ch_Chr_45_54,C01_C_Ch_Chr_55_64,C01_C_Ch_Chr_65_74,C01_C_Ch_Chr_75_84,C01_C_Ch_Chr_85ov,C01_C_Ch_Chr_Tot,C01_C_E_Orth_0_14,C01_C_E_Orth_15_24,C01_C_E_Orth_25_34,C01_C_E_Orth_35_44,C01_C_E_Orth_45_54,C01_C_E_Orth_55_64,C01_C_E_Orth_65_74,C01_C_E_Orth_75_84,C01_C_E_Orth_85ov,C01_C_E_Orth_To,C01_C_Jeh_Wit_0_14,C01_C_Jeh_Wit_15_24,C01_C_Jeh_Wit_25_34,C01_C_Jeh_Wit_35_44,C01_C_Jeh_Wit_45_54,C01_C_Jeh_Wit_55_64,C01_C_Jeh_Wit_65_74,C01_C_Jeh_Wit_75_84,C01_C_Jeh_Wit_85ov,C01_C_Jeh_Wit_Tot,C01_C_La_Da_Sai_0_14,C01_C_La_Da_Sai_15_24,C01_C_La_Da_Sai_25_34,C01_C_La_Da_Sai_35_44,C01_C_La_Da_Sai_45_54,C01_C_La_Da_Sai_55_64,C01_C_La_Da_Sai_65_74,C01_C_La_Da_Sai_75_84,C01_C_La_Da_Sai_85ov,C01_C_La_Da_Sai_Tot,C01_C_Luth_0_14,C01_C_Luth_15_24,C01_C_Luth_25_34,C01_C_Luth_35_44,C01_C_Luth_45_54,C01_C_Luth_55_64,C01_C_Luth_65_74,C01_C_Luth_75_84,C01_C_Luth_85ov,C01_C_Luth_Tot,C01_C_Ori_Orth_0_14,C01_C_Ori_Orth_15_24,C01_C_Ori_Orth_25_34,C01_C_Ori_Orth_35_44,C01_C_Ori_Orth_45_54,C01_C_Ori_Orth_55_64,C01_C_Ori_Orth_65_74,C01_C_Ori_Orth_75_84,C01_C_Ori_Orth_85ov,C01_C_Ori_Orth_To,C01_C_Oth_Prot_0_14,C01_C_Oth_Prot_15_24,C01_C_Oth_Prot_25_34,C01_C_Oth_Prot_35_44,C01_C_Oth_Prot_45_54,C01_C_Oth_Prot_55_64,C01_C_Oth_Prot_65_74,C01_C_Oth_Prot_75_84,C01_C_Oth_Prot_85ov,C01_C_Oth_Prot_Tot,C01_C_Pentec_0_14,C01_C_Pentec_15_24,C01_C_Pentec_25_34,C01_C_Pentec_35_44,C01_C_Pentec_45_54,C01_C_Pentec_55_64,C01_C_Pentec_65_74,C01_C_Pentec_75_84,C01_C_Pentec_85ov,C01_C_Pentec_Tot,C01_C_Pres_Ref_0_14,C01_C_Pres_Ref_15_24,C01_C_Pres_Ref_25_34,C01_C_Pres_Ref_35_44,C01_C_Pres_Ref_45_54,C01_C_Pres_Ref_55_64,C01_C_Pres_Ref_65_74,C01_C_Pres_Ref_75_84,C01_C_Pres_Ref_85ov,C01_C_Pres_Ref_Tot,C01_C_Sal_Army_0_14,C01_C_Sal_Army_15_24,C01_C_Sal_Army_25_34,C01_C_Sal_Army_35_44,C01_C_Sal_Army_45_54,C01_C_Sal_Army_55_64,C01_C_Sal_Army_65_74,C01_C_Sal_Army_75_84,C01_C_Sal_Army_85ov,C01_C_Sal_Army_Tot,C01_C_Se_da_Adv_0_14,C01_C_Se_da_Adv_15_24,C01_C_Se_da_Adv_25_34,C01_C_Se_da_Adv_35_44,C01_C_Se_da_Adv_45_54,C01_C_Se_da_Adv_55_64,C01_C_Se_da_Adv_65_74,C01_C_Se_da_Adv_75_84,C01_C_Se_da_Adv_85ov,C01_C_Se_da_Adv_Tot,C01_C_Uni_Ch_0_14,C01_C_Uni_Ch_15_24,C01_C_Uni_Ch_25_34,C01_C_Uni_Ch_35_44,C01_C_Uni_Ch_45_54,C01_C_Uni_Ch_55_64,C01_C_Uni_Ch_65_74,C01_C_Uni_Ch_75_84,C01_C_Uni_Ch_85ov,C01_C_Uni_Ch_Tot,C01_C_Chi_nfd_0_14,C01_C_Chi_nfd_15_24,C01_C_Chi_nfd_25_34,C01_C_Chi_nfd_35_44,C01_C_Chi_nfd_45_54,C01_C_Chi_nfd_55_64,C01_C_Chi_nfd_65_74,C01_C_Chi_nfd_75_84,C01_C_Chi_nfd_85ov,C01_C_Chi_nfd_Tot,C01_C_Oth_Chr_0_14,C01_C_Oth_Chr_15_24,C01_C_Oth_Chr_25_34,C01_C_Oth_Chr_35_44,C01_C_Oth_Chr_45_54,C01_C_Oth_Chr_55_64,C01_C_Oth_Chr_65_74,C01_C_Oth_Chr_75_84,C01_C_Oth_Chr_85ov,C01_C_Oth_Chr_Tot
LGA13800,21,28,43,59,49,29,8,3,0,240,3911,2348,2898,3100,2755,1784,1086,705,224,18811,0,0,0,0,0,0,0,0,0,0,249,151,153,186,142,101,46,31,8,1067,41,22,19,14,12,12,13,5,4,142,4631,2256,2567,2642,1931,1171,619,313,94,16224,25,16,18,17,12,20,9,9,3,129,121,76,91,117,76,62,51,22,8,624,112,50,62,54,41,24,21,5,0,369,77,24,42,34,25,12,4,3,0,221,39,23,42,59,60,46,48,18,4,339,4,3,3,3,4,3,0,0,0,20,17,16,13,21,15,18,6,6,3,115,205,155,112,127,98,41,16,4,0,758,254,214,255,383,392,286,186,103,29,2102,71,19,34,50,28,16,13,6,0,237,30,21,22,23,23,18,11,12,0,160,903,535,374,502,498,314,179,125,37,3467,224,112,95,145,96,46,16,12,3,749,19,7,6,17,11,8,9,8,3,88
LGA13850,0,3,3,3,0,0,0,0,0,9,184,111,137,172,188,153,106,63,20,1134,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,431,131,145,192,132,104,94,49,19,1297,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,5,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,42,18,42,63,45,49,44,14,12,329,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,3,0,0,0,9,29,20,17,30,25,27,19,15,7,189,9,3,3,8,0,5,0,0,0,28,0,0,0,0,3,0,0,0,0,3
LGA13950,324,208,378,462,240,107,88,47,8,1862,1524,1538,1835,1696,2069,1641,1286,1046,321,12956,19,8,11,20,10,4,9,0,0,81,192,157,160,205,160,120,75,67,22,1158,8,10,0,9,4,4,3,3,3,44,7177,5189,5376,4780,4325,3436,2352,1345,309,34289,31,22,34,23,22,15,18,20,12,197,834,515,715,494,398,476,243,104,32,3811,46,37,63,42,30,20,9,11,4,262,65,49,57,39,24,7,8,6,3,258,24,23,29,44,45,59,43,28,11,306,131,73,64,79,62,40,27,8,0,484,37,26,41,38,19,14,6,3,3,187,185,118,145,115,84,43,21,4,3,718,224,202,311,270,333,281,188,179,65,2053,19,21,18,25,22,23,10,17,5,160,55,26,59,49,35,21,13,11,0,269,522,381,360,418,341,285,182,153,53,2695,185,118,168,128,97,38,25,13,3,775,39,27,32,27,34,10,8,5,3,185
LGA14000,506,515,385,660,652,261,106,50,20,3155,5912,4213,3697,4842,5122,3944,2722,2310,1088,33850,0,0,0,0,0,3,0,0,0,3,940,684,459,770,655,401,199,168,77,4353,45,34,27,30,31,34,41,48,35,325,8655,5405,4265,5583,4969,3122,2021,1201,364,35585,84,63,34,54,72,47,33,35,10,432,378,194,257,329,209,176,106,53,16,1718,79,59,53,59,50,33,27,12,7,379,130,82,58,59,63,46,24,7,3,472,109,86,85,152,139,176,119,70,21,957,78,67,52,56,66,27,21,8,5,380,62,45,57,77,69,37,21,15,11,394,506,255,313,335,216,135,48,9,3,1820,840,518,587,916,926,696,574,494,171,5722,86,35,40,49,32,43,21,18,4,328,159,186,166,162,143,133,68,81,26,1124,2215,1273,990,1439,1411,1149,802,662,247,10188,582,406,353,403,426,172,76,45,27,2490,55,26,38,35,45,38,18,18,9,282
LGA14100,18,37,25,23,34,30,5,3,3,178,436,302,271,355,471,319,233,231,90,2708,0,0,0,0,0,0,3,0,0,3,4,7,3,9,11,4,3,6,3,50,0,0,0,0,0,0,0,0,0,0,1098,919,447,622,527,349,272,246,109,4589,3,0,3,3,3,3,0,0,0,15,112,46,57,79,70,54,48,11,6,483,3,3,3,3,3,0,0,0,0,15,3,0,0,0,3,3,3,0,0,12,10,4,10,13,9,13,5,5,0,69,3,3,7,0,5,3,5,0,0,26,3,3,0,4,3,0,0,0,3,16,6,6,6,6,5,5,4,0,0,38,31,21,38,56,65,52,46,49,23,381,4,0,3,3,3,0,0,0,0,13,0,3,3,0,3,0,0,3,0,12,93,40,45,47,86,68,34,30,19,462,17,14,15,12,16,15,3,3,0,95,0,0,0,0,0,4,0,3,3,10
LGA14150,360,294,398,556,415,182,159,70,14,2448,1537,1327,1389,1540,1670,1550,1425,1614,530,12582,0,0,3,0,0,0,0,0,0,3,273,204,231,271,175,155,128,119,26,1582,20,11,6,12,10,5,7,0,0,71,3729,2593,2622,2762,2435,1892,1542,1022,288,18885,0,20,7,4,14,19,7,14,7,92,1408,864,1310,975,791,700,421,125,21,6615,34,23,48,26,27,22,10,8,3,201,37,40,39,20,9,16,8,5,0,174,12,19,27,26,27,33,39,12,5,200,197,132,96,121,107,56,28,16,3,756,37,25,24,36,23,22,14,9,5,195,143,116,99,122,63,54,26,16,0,639,212,157,259,280,305,264,238,282,90,2087,46,30,25,41,34,39,16,21,7,259,16,11,17,14,11,5,4,0,3,81,451,343,282,337,404,313,294,330,108,2862,167,133,148,149,90,59,29,17,8,800,37,40,19,27,32,17,13,16,3,204
LGA14200,5,3,0,6,7,4,3,0,0,28,1151,614,639,793,763,639,544,306,115,5564,0,0,0,0,0,0,0,0,0,0,26,14,8,18,19,20,7,10,3,125,0,3,0,0,0,0,0,0,0,3,946,409,410,466,393,425,271,172,64,3556,6,5,6,8,9,7,10,9,4,64,5,3,3,0,3,3,3,0,0,20,9,10,9,5,6,8,9,6,0,62,6,0,3,3,0,0,0,0,0,12,0,7,6,5,6,15,6,4,0,49,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,9,50,28,13,29,13,28,9,6,0,176,179,110,140,197,211,197,159,107,57,1357,67,31,34,19,28,20,17,11,4,231,24,11,10,8,12,7,5,5,0,82,225,99,85,144,124,123,100,54,24,978,83,52,39,38,40,20,15,8,6,301,9,0,0,4,0,0,0,0,0,13
LGA14250,0,0,0,0,0,0,0,0,0,0,83,18,47,80,68,56,41,19,0,412,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,195,57,68,103,70,76,48,19,5,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,11,9,22,21,26,27,17,8,0,141,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,83,31,29,48,51,20,24,9,3,298,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
LGA14300,0,0,3,0,3,0,0,0,0,6,305,169,193,249,244,156,154,76,23,1569,0,0,0,0,0,0,0,0,0,0,14,7,11,8,9,8,0,0,0,57,0,0,0,0,0,0,0,0,0,0,542,220,223,265,237,182,102,76,13,1860,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,14,5,6,5,7,4,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,13,59,45,29,54,56,37,22,29,6,337,3,0,3,0,4,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,78,46,23,63,56,38,35,30,12,381,6,0,3,3,3,3,0,3,0,21,0,3,0,0,3,0,0,0,0,6
LGA14350,15,10,12,26,31,4,3,3,0,104,1311,705,749,1072,1236,1176,1016,638,143,8046,0,0,0,0,0,0,0,0,0,0,58,24,18,44,46,35,31,17,5,278,0,0,0,0,0,0,0,0,0,0,1854,762,711,1005,887,804,593,268,81,6965,4,0,3,0,9,3,5,3,0,27,3,8,5,5,8,5,5,3,0,42,50,29,13,36,30,21,22,12,3,216,4,6,0,3,9,3,3,0,0,28,9,7,5,7,20,19,19,6,3,95,0,0,0,0,0,0,0,0,0,0,11,4,4,6,4,3,3,3,3,41,90,41,21,51,49,19,7,7,0,285,68,53,69,140,202,214,160,102,31,1039,51,37,21,54,36,28,28,8,4,267,186,68,56,74,41,31,34,10,4,504,480,224,196,354,402,371,289,260,50,2626,65,30,26,53,48,24,15,7,0,268,3,0,0,0,0,3,0,3,0,9
LGA14400,4,3,9,15,26,0,3,0,0,60,935,519,551,830,843,648,601,506,156,5589,0,0,0,0,0,0,0,0,0,0,41,44,19,33,47,37,30,17,15,283,0,0,0,0,0,0,0,3,0,3,1269,677,462,811,667,450,403,241,65,5045,3,0,0,3,6,4,3,0,0,19,47,23,22,35,28,18,18,4,0,195,29,21,21,15,15,9,7,9,6,132,9,3,3,4,0,3,0,0,0,22,12,10,5,24,20,12,10,10,3,106,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,42,24,14,28,11,14,3,0,0,136,126,79,57,134,152,114,129,97,27,915,11,3,4,9,6,12,5,3,3,56,3,0,0,3,0,0,0,0,0,6,362,192,110,217,203,190,209,141,70,1694,75,37,41,44,28,19,9,8,3,264,4,0,0,0,4,3,0,4,0,15
LGA14450,170,214,229,347,232,105,68,30,9,1404,1087,869,942,1119,1280,990,860,1106,425,8678,0,3,4,3,0,3,0,0,0,13,108,108,113,126,127,66,45,47,19,759,6,7,3,4,8,5,6,7,3,49,2879,1769,1993,2114,1806,1374,1079,677,197,13888,14,3,7,7,6,5,8,5,0,55,1375,832,1173,1085,800,709,453,156,41,6624,19,19,19,19,21,15,8,8,0,128,25,10,17,10,9,6,3,3,0,83,8,18,17,18,23,28,25,14,3,154,86,60,38,58,48,48,17,7,3,365,26,16,17,20,19,10,12,8,8,136,108,74,63,84,44,30,10,5,0,418,96,90,161,171,217,160,174,211,72,1352,12,14,12,15,16,21,11,11,5,117,6,7,12,10,4,3,3,3,0,48,302,211,163,211,288,182,188,258,105,1908,118,68,98,66,63,33,19,12,3,480,26,24,18,21,15,10,4,5,0,123
LGA14500,254,342,219,335,463,200,79,59,14,1965,5670,3713,1929,3601,4311,3504,2764,2479,1008,28979,3,0,0,3,0,3,0,0,0,9,198,175,123,189,179,123,69,70,17,1143,8,3,3,8,7,5,11,5,6,56,5133,3096,1836,3109,3078,2045,1387,900,340,20924,20,12,12,19,16,25,15,16,5,140,219,109,116,169,140,133,96,52,9,1043,18,12,20,16,14,12,3,3,3,101,41,18,16,20,11,6,8,0,0,120,95,49,44,86,105,139,90,52,22,682,35,18,24,22,30,26,18,4,3,180,49,40,25,38,49,24,11,11,7,254,151,82,79,106,74,33,16,10,3,554,575,372,218,601,654,486,492,459,161,4018,13,14,9,19,10,11,11,0,0,87,69,169,83,60,69,70,36,29,45,630,1878,1157,512,1051,1272,1027,835,658,314,8704,280,205,148,188,190,120,61,39,14,1245,21,8,13,20,24,29,19,21,7,162
LGA14550,12,5,9,28,26,9,0,0,0,89,462,193,195,345,330,240,218,152,51,2186,0,0,0,0,0,0,0,0,0,0,18,10,6,10,22,12,4,0,0,82,3,3,0,3,0,0,0,0,0,9,484,186,159,317,272,199,183,100,19,1919,4,0,0,0,3,3,0,0,0,10,4,0,0,3,0,3,0,0,0,10,12,4,7,8,7,10,6,3,3,60,0,0,0,0,0,0,0,0,0,0,5,3,3,8,5,4,0,4,0,32,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,12,98,39,26,39,22,12,5,4,0,245,85,34,51,105,119,87,75,69,16,641,6,3,3,8,9,14,0,3,0,46,9,0,5,4,9,3,0,3,0,33,212,101,84,144,134,138,113,63,18,1007,25,12,7,17,29,9,7,5,3,114,4,0,7,3,3,7,3,3,0,30
LGA14600,5,0,3,4,3,0,0,0,0,15,477,228,251,343,299,251,219,117,39,2224,0,0,0,0,0,0,0,0,0,0,8,3,9,4,5,4,0,0,0,33,35,30,8,13,12,5,4,6,0,113,590,208,267,297,250,211,150,89,25,2087,0,0,0,0,0,0,0,0,0,0,9,3,0,6,3,0,3,0,0,24,3,3,0,4,4,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,9,4,3,3,5,3,0,3,3,33,5,0,0,5,0,0,0,0,0,10,13,8,8,0,3,4,0,0,0,36,18,7,0,16,6,3,3,0,0,53,54,52,59,86,113,81,81,49,12,587,7,3,3,3,0,4,3,0,0,23,3,3,0,0,3,0,3,0,3,15,166,67,77,98,97,76,56,39,11,687,39,16,20,17,21,0,8,4,0,125,0,0,0,0,0,0,0,0,0,0
LGA14650,116,85,100,175,170,48,20,10,3,727,9012,5739,6332,7338,7615,6134,5039,3436,973,51618,0,0,0,0,0,0,0,0,0,0,877,533,484,625,644,519,394,275,83,4434,42,15,17,20,16,14,12,12,3,151,9523,5579,4892,6037,5545,3995,3055,1662,391,40679,34,14,18,26,20,40,40,25,3,220,276,184,193,220,262,187,132,75,11,1540,152,112,91,104,100,79,46,31,15,730,109,71,54,59,64,41,39,30,8,475,88,36,59,87,143,110,112,110,17,762,3,0,3,4,0,0,0,0,0,10,47,33,29,41,40,26,18,28,6,268,566,365,249,345,279,119,87,33,7,2050,784,624,738,1140,1358,1150,1065,784,209,7852,310,172,133,205,177,134,120,72,20,1343,532,427,317,353,391,279,229,264,128,2920,3167,2031,1681,2432,2607,2172,1878,1304,381,17653,641,349,294,403,272,169,113,53,18,2312,83,40,51,50,50,43,32,20,10,379
LGA14700,75,72,148,122,129,42,28,14,6,636,927,647,917,931,890,690,491,551,238,6282,0,0,0,0,0,0,0,0,0,0,24,21,58,43,28,28,14,17,7,240,0,0,0,0,3,0,3,0,0,6,1886,1446,1341,1411,1119,744,475,361,146,8929,5,3,6,9,12,3,7,5,0,50,127,80,114,134,91,77,60,28,5,716,5,7,14,6,4,0,4,0,0,40,9,9,7,9,3,3,0,0,0,40,23,17,37,29,35,27,18,16,6,208,19,39,28,18,30,22,28,13,7,204,3,5,9,5,10,8,3,3,0,46,29,29,32,38,18,16,6,4,0,172,84,71,154,169,140,123,92,115,56,1004,3,4,7,6,4,6,6,6,3,45,0,4,9,3,3,0,0,4,0,23,204,143,165,200,192,168,127,144,64,1407,47,47,77,47,33,26,20,8,3,308,5,5,5,5,8,5,6,3,3,45
LGA14750,9,5,7,8,7,0,0,0,0,36,585,353,379,438,409,285,218,139,44,2850,0,0,0,0,0,0,0,0,0,0,19,13,3,15,8,5,10,0,4,77,27,22,11,10,9,9,0,0,3,91,1268,633,588,651,433,410,268,147,42,4440,0,0,0,0,0,3,0,0,0,3,4,3,0,4,7,3,5,0,0,26,5,8,10,8,8,3,7,0,0,49,0,3,3,0,3,3,3,3,0,18,16,11,18,15,14,11,3,3,3,94,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,15,27,17,13,17,15,8,5,3,0,105,157,89,108,127,135,117,93,66,15,907,13,7,3,12,8,11,3,3,0,60,11,3,4,5,0,0,3,0,0,26,167,120,103,106,102,91,68,44,21,822,21,11,7,8,11,4,3,0,0,65,0,3,0,0,0,3,0,0,0,6
LGA14800,67,107,209,208,166,60,30,6,0,853,889,706,2200,1527,1253,811,532,421,202,8541,3,3,0,3,3,0,0,0,0,12,27,36,59,61,28,17,10,14,7,259,3,0,3,3,3,3,3,4,0,22,1843,1452,3414,2374,1586,1210,987,613,183,13662,4,0,4,3,3,0,3,3,0,20,157,141,330,232,164,186,166,66,9,1451,4,24,31,12,8,9,10,7,0,105,9,7,4,4,3,3,0,3,3,36,26,20,83,59,48,32,18,18,6,310,10,9,13,8,6,4,4,3,0,57,5,13,17,13,11,8,4,5,0,76,19,29,37,23,15,5,3,3,0,134,69,84,283,225,217,130,82,74,45,1209,5,8,11,9,13,6,7,5,3,67,4,5,15,3,4,0,4,3,0,38,155,132,327,257,194,115,75,46,42,1343,47,47,106,74,53,22,7,3,3,362,7,5,12,17,16,7,4,0,3,71
LGA14850,62,69,69,118,140,30,10,0,0,498,1642,1151,983,1349,1393,952,796,593,237,9096,0,0,0,0,0,0,0,0,0,0,84,84,51,57,81,47,29,24,9,466,0,3,3,0,5,3,0,3,0,17,2564,1667,1133,1565,1437,934,798,480,167,10745,28,14,11,16,11,16,11,12,6,125,24,14,13,19,17,3,6,4,0,100,67,33,31,47,38,27,10,6,0,259,18,12,10,12,9,5,5,3,0,74,21,32,9,19,22,25,9,7,3,147,0,3,0,0,0,0,0,0,0,3,25,7,16,9,4,7,3,3,0,74,129,81,39,57,54,24,14,6,3,407,324,247,254,417,412,354,307,233,101,2649,32,30,23,19,23,21,15,17,10,190,76,40,26,49,41,37,26,20,9,324,601,420,281,491,468,360,302,236,96,3255,211,133,103,112,111,46,15,14,3,748,47,35,31,26,35,8,4,5,3,194
LGA14870,9,6,16,15,14,9,3,0,0,72,979,624,676,873,889,682,506,288,73,5590,0,0,0,0,0,0,0,0,0,0,64,18,32,41,35,36,23,11,3,263,13,3,16,3,7,9,3,4,3,61,1383,726,602,809,701,550,361,219,48,5399,0,0,0,0,3,0,0,0,0,3,10,10,7,15,18,13,6,3,0,82,30,13,7,21,10,13,3,0,3,100,3,6,5,3,0,5,0,3,0,25,9,6,6,6,8,7,14,4,0,60,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,3,0,0,16,49,24,9,25,20,11,8,0,0,146,121,94,151,166,207,148,119,96,24,1126,34,22,17,27,21,17,8,5,3,154,24,5,11,10,4,7,6,3,3,73,436,230,193,255,253,209,141,118,16,1851,43,28,23,27,28,25,7,3,0,184,3,0,0,3,0,0,0,0,0,6
LGA14900,1941,1155,1464,1640,983,343,185,111,23,7845,4441,3012,4037,3709,3197,2383,1599,791,251,23420,183,125,103,163,92,35,28,7,3,739,488,272,353,332,250,132,68,43,12,1950,5,4,6,13,6,8,4,3,0,49,13882,7793,9162,8730,6531,4485,2867,1359,377,55186,45,37,24,32,36,16,11,5,0,206,2579,1570,2241,1762,1411,901,448,142,36,11090,125,146,182,161,106,88,42,22,10,882,288,138,121,105,60,24,21,5,0,762,43,41,91,77,82,83,76,52,5,550,330,122,126,191,118,56,31,11,3,988,123,50,72,91,52,24,16,8,4,440,542,303,291,330,229,80,34,17,6,1832,351,266,410,483,439,319,239,143,46,2696,77,38,50,35,39,31,24,12,5,311,116,67,58,69,60,21,8,7,3,409,584,408,428,443,386,243,139,93,33,2757,427,232,244,264,169,78,29,10,4,1457,72,39,56,46,32,19,22,8,3,297
LGA14920,4,0,3,3,0,0,0,0,0,10,636,299,383,468,483,426,341,200,59,3295,0,0,0,0,0,0,0,0,0,0,10,9,7,6,6,5,6,3,3,55,0,0,0,0,0,3,0,0,0,3,425,211,179,250,273,237,157,93,30,1855,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,3,0,0,9,11,11,3,12,6,0,4,3,3,53,0,0,0,3,0,0,0,0,0,3,3,0,3,3,0,3,5,0,0,17,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,5,0,14,19,13,4,15,8,3,0,0,0,62,21,9,29,38,46,46,45,19,7,260,12,3,3,7,4,0,5,0,0,34,0,0,3,0,0,3,3,3,0,12,83,57,45,77,79,76,58,48,13,536,11,5,5,7,5,7,3,3,3,49,3,3,0,0,5,4,3,0,0,18
LGA14950,0,0,0,0,3,0,0,0,0,3,128,69,90,128,122,99,82,44,16,778,0,0,0,0,0,0,0,0,0,0,11,3,3,6,0,5,3,0,0,31,0,0,0,0,0,0,0,0,0,0,271,89,100,134,104,92,62,34,17,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,66,32,17,29,33,31,18,12,3,241,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,10,16,0,5,12,0,0,0,0,43,60,30,36,50,59,48,42,29,9,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,130,64,41,76,64,60,44,32,7,518,0,3,3,3,3,3,0,0,0,15,0,0,0,0,3,3,0,0,0,6
LGA15050,13,27,14,33,22,13,3,6,0,131,3647,2281,2407,2625,2504,1675,1163,753,210,17265,0,0,0,0,0,0,3,0,0,3,300,208,164,207,167,93,44,30,14,1227,27,14,3,14,9,0,3,3,0,73,4112,2367,2125,2457,2131,1280,1021,615,164,16272,33,20,15,18,41,21,10,11,10,179,39,14,30,30,25,25,10,21,3,197,48,33,16,24,31,15,8,5,0,180,34,26,13,20,15,8,9,3,0,128,31,18,16,27,34,20,18,19,0,183,3,0,0,3,0,0,0,0,0,6,15,22,11,10,14,12,9,3,3,99,103,66,38,60,55,14,7,6,3,352,259,230,305,372,411,298,244,170,54,2343,134,56,82,62,66,36,48,19,3,506,30,27,16,21,29,11,11,4,0,149,998,559,504,681,619,466,315,229,86,4457,180,93,60,102,65,26,11,12,3,552,7,7,3,3,8,3,5,3,3,42
LGA15150,51,80,96,109,80,28,12,7,0,463,1436,810,1538,1539,1330,979,849,849,326,9656,0,0,0,0,0,0,0,0,0,0,34,32,45,57,42,25,22,24,10,291,0,0,0,0,0,0,6,0,0,6,1696,981,1700,1461,1035,803,569,482,129,8856,3,3,4,3,4,0,0,3,0,20,95,71,91,89,70,84,63,40,7,610,15,31,51,16,11,5,3,0,0,132,0,0,7,4,5,3,0,3,0,22,28,17,47,45,24,21,12,6,3,203,6,0,3,7,4,5,5,4,0,34,4,10,32,9,4,7,8,5,3,82,25,26,36,34,19,13,4,3,3,163,145,110,196,234,235,160,156,175,57,1468,4,3,0,5,0,9,0,0,0,21,5,7,12,0,4,0,3,0,0,31,309,155,186,243,181,151,127,165,75,1592,65,51,89,87,54,30,11,8,0,395,4,3,8,4,3,7,0,6,3,38
