region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
LGA17650,0,0,0,518,788,312,314,152,71,2155,454,815,295,304,144,85,2097,5,3,0,0,0,0,8,0,0,0,0,0,0,0,5,3,0,0,0,0,8,39,15,5,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,5,3,0,0,62,12,5,3,3,0,0,23,3,0,0,0,0,0,3,3,6,0,3,0,0,12,18,11,3,6,0,0,38,0,0,0,0,0,0,0,516,844,303,313,144,85,2205
LGA17700,0,0,0,140,186,62,45,37,19,489,131,171,44,45,34,18,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,171,44,45,34,18,443
LGA17750,0,0,0,5158,6989,3251,3029,1543,654,20624,3653,6579,3030,2951,1514,682,18409,403,259,69,24,7,0,762,74,59,15,10,3,0,161,477,318,84,34,10,0,923,1239,644,139,56,16,3,2097,49,24,3,3,0,0,79,24,10,0,0,0,0,34,10,6,3,0,0,0,19,1322,684,145,59,16,3,2229,41,12,3,0,0,0,56,4,3,0,0,0,0,7,26,27,8,8,0,0,69,71,42,11,8,0,0,132,13,5,3,0,0,0,21,5536,7628,3273,3052,1540,685,21714
LGA17800,0,0,0,392,629,198,201,122,45,1587,323,600,168,170,93,29,1383,10,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,10,59,19,3,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,19,3,0,0,0,81,11,7,0,0,0,0,18,3,0,0,0,0,0,3,3,3,3,5,0,0,14,17,10,3,5,0,0,35,0,4,0,0,0,0,4,409,633,174,175,93,29,1513
LGA17850,0,0,0,326,476,141,168,83,42,1236,296,478,136,136,70,34,1150,9,5,0,0,0,0,14,3,0,0,0,0,0,3,12,5,0,0,0,0,17,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29,7,0,0,0,0,0,7,0,3,0,0,0,0,3,4,3,3,0,0,0,10,11,6,3,0,0,0,20,0,0,0,3,0,0,3,348,489,139,139,70,34,1219
LGA17900,0,0,0,988,814,336,245,138,140,2661,702,684,274,208,141,102,2111,6,7,0,0,0,0,13,0,0,0,3,0,0,3,6,7,0,3,0,0,16,68,28,3,4,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,71,28,3,4,0,0,106,113,43,8,6,3,0,173,28,6,3,3,3,0,43,15,10,3,0,0,0,28,156,59,14,9,6,0,244,3,8,0,0,3,0,14,938,786,291,224,150,102,2491
LGA17950,0,0,0,304,393,152,124,69,38,1080,278,363,144,126,66,27,1004,12,10,0,0,3,0,25,3,0,3,3,0,0,9,15,10,3,3,3,0,34,35,3,0,0,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,3,0,41,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,3,0,0,7,17,4,0,3,0,0,24,0,0,0,0,0,0,0,345,380,147,132,72,27,1103
LGA18000,0,0,9,11247,16082,7814,8427,3522,1345,48437,3759,8565,5430,8072,3505,1348,30679,456,276,87,89,27,8,943,629,704,350,360,97,31,2171,1085,980,437,449,124,39,3114,2046,1251,426,196,54,22,3995,3253,3642,1305,591,91,20,8902,1294,1563,457,210,42,16,3582,76,58,21,25,9,0,189,6669,6514,2209,1022,196,58,16668,29,12,0,3,3,0,47,0,0,0,0,0,0,0,22,37,15,12,4,0,90,51,49,15,15,7,0,137,10,6,4,8,11,0,39,11574,16114,8095,9566,3843,1445,50637
LGA18020,0,0,3,1077,1425,447,415,261,136,3761,947,1368,382,403,222,125,3447,13,5,0,0,0,0,18,0,0,0,0,0,0,0,13,5,0,0,0,0,18,88,22,6,4,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,22,6,4,0,0,120,14,6,0,0,0,0,20,7,3,3,3,0,0,16,17,7,4,0,0,0,28,38,16,7,3,0,0,64,6,4,0,0,4,0,14,1092,1415,395,410,226,125,3663
LGA18050,0,0,9,7417,8445,3127,2671,888,260,22808,713,1322,898,1209,609,191,4942,499,758,426,427,133,30,2273,448,751,464,505,185,48,2401,947,1509,890,932,318,78,4674,1155,1347,480,217,52,9,3260,2211,2495,719,280,48,14,5767,2474,2420,713,314,57,12,5990,7,6,3,3,3,0,22,5847,6268,1915,814,160,35,15039,0,3,0,0,3,0,6,3,0,0,0,0,0,3,52,50,19,16,8,4,149,55,53,19,16,11,4,158,15,17,12,5,4,3,56,7577,9169,3734,2976,1102,311,24869
LGA18100,0,0,0,457,563,178,163,97,35,1493,369,597,173,141,91,35,1406,17,11,3,0,0,0,31,0,0,0,0,0,0,0,17,11,3,0,0,0,31,43,8,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,48,8,3,0,0,0,59,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,438,619,179,141,91,35,1503
LGA18150,0,0,0,856,1079,404,373,197,137,3046,762,1047,399,340,205,111,2864,31,17,7,4,0,0,59,0,3,0,0,0,0,3,31,20,7,4,0,0,62,85,11,0,6,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,89,11,0,6,0,0,106,8,0,0,0,0,0,8,0,0,4,0,0,0,4,7,6,3,0,0,0,16,15,6,7,0,0,0,28,0,0,0,0,0,0,0,897,1084,413,350,205,111,3060
LGA18200,0,0,0,583,922,364,330,176,93,2468,502,882,324,299,155,87,2249,19,3,0,0,0,0,22,3,3,0,0,3,0,9,22,6,0,0,3,0,31,51,27,7,0,0,0,85,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,54,30,7,0,0,0,91,37,26,0,3,0,0,66,0,0,0,0,0,0,0,16,8,0,0,0,0,24,53,34,0,3,0,0,90,0,0,3,0,0,0,3,631,952,334,302,158,87,2464
LGA18250,0,0,3,5640,8037,4023,3916,1470,455,23541,1726,3360,2296,3106,1397,407,12292,245,310,180,144,42,7,928,207,330,205,195,43,14,994,452,640,385,339,85,21,1922,541,570,196,119,17,10,1453,959,1040,465,265,53,15,2797,2003,2346,1056,592,127,29,6153,10,3,3,4,0,0,20,3513,3959,1720,980,197,54,10423,0,0,3,0,0,0,3,0,0,0,0,0,0,0,16,16,11,6,3,0,52,16,16,14,6,3,0,55,0,3,3,0,3,0,9,5707,7978,4418,4431,1685,482,24701
LGA18350,0,0,3,3792,5901,2125,2185,1117,444,15564,3442,5925,2019,2149,1051,491,15077,525,296,84,70,35,10,1020,74,72,24,4,0,4,178,599,368,108,74,35,14,1198,187,62,6,4,0,0,259,0,0,0,0,0,0,0,4,6,0,0,0,0,10,20,4,3,0,0,0,27,211,72,9,4,0,0,296,45,11,0,6,0,0,62,0,3,3,0,0,0,6,19,14,5,0,0,0,38,64,28,8,6,0,0,106,9,6,0,3,0,0,18,4325,6399,2144,2236,1086,505,16695
LGA18400,0,0,0,2007,3883,2185,2711,1415,686,12887,1849,4028,2296,2776,1475,769,13193,196,164,16,10,10,7,403,5,6,0,3,0,0,14,201,170,16,13,10,7,417,108,39,18,7,4,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,4,3,0,0,46,126,60,22,10,4,0,222,57,10,8,3,0,0,78,4,3,3,0,6,0,16,7,8,3,7,0,0,25,68,21,14,10,6,0,119,0,0,0,0,0,0,0,2244,4279,2348,2809,1495,776,13951
LGA18450,5,0,33,17470,22871,10728,10840,4578,1846,68333,9134,16752,8945,10133,4320,1819,51103,1736,1311,419,238,77,26,3807,1492,1529,754,460,152,61,4448,3228,2840,1173,698,229,87,8255,3126,1648,497,242,81,27,5621,1429,1021,290,115,38,5,2898,1151,1225,381,138,26,7,2928,85,46,19,10,5,0,165,5791,3940,1187,505,150,39,11612,302,184,18,4,3,3,514,4,0,0,0,0,0,4,106,59,34,16,7,5,227,412,243,52,20,10,8,745,22,18,10,0,0,0,50,18587,23793,11367,11356,4709,1953,71765
LGA18500,0,0,45,6547,7188,2517,2163,877,269,19561,745,1380,756,1156,654,229,4920,230,283,138,108,33,5,797,872,1403,762,587,153,24,3801,1102,1686,900,695,186,29,4598,515,596,234,130,38,6,1519,1370,1602,450,169,33,7,3631,2769,2160,494,203,46,10,5682,3,6,0,0,0,0,9,4657,4364,1178,502,117,23,10841,0,0,3,0,0,0,3,0,0,0,0,0,0,0,19,18,7,11,0,0,55,19,18,10,11,0,0,58,20,18,6,0,0,0,44,6543,7466,2850,2364,957,281,20461
LGA18550,0,0,18,13534,18092,7877,7678,3563,1572,52316,9956,16290,7571,7578,3565,1809,46769,1696,1174,325,199,67,30,3491,580,564,256,154,64,18,1636,2276,1738,581,353,131,48,5127,1482,560,105,46,15,3,2211,192,145,46,18,9,3,413,240,228,65,18,3,8,562,55,25,8,5,0,0,93,1969,958,224,87,27,14,3279,411,149,16,20,0,4,600,3,3,0,0,3,0,9,36,30,9,13,5,5,98,450,182,25,33,8,9,707,11,6,4,3,0,3,27,14662,19174,8405,8054,3731,1883,55909
LGA18710,0,0,0,951,1693,711,752,391,159,4657,849,1838,738,865,431,183,4904,96,43,9,6,3,0,157,0,5,3,0,0,0,8,96,48,12,6,3,0,165,30,13,4,4,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,30,17,4,4,0,0,55,15,14,0,4,0,0,33,0,5,0,3,4,0,12,0,3,0,3,0,3,9,15,22,0,10,4,3,54,0,0,0,0,0,0,0,990,1925,754,885,438,186,5178
LGA18750,0,0,0,1204,1531,636,581,327,176,4455,993,1497,588,589,306,171,4144,121,39,8,5,4,0,177,0,0,3,0,0,0,3,121,39,11,5,4,0,180,159,40,5,6,0,0,210,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,163,40,5,6,0,0,214,14,5,0,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,0,0,7,21,5,0,0,0,0,26,0,4,0,3,0,0,7,1298,1585,604,603,310,171,4571
LGA19399,0,0,0,125,153,61,52,19,13,423,94,126,59,46,21,11,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,13,10,3,3,0,0,0,16,6,7,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,16,0,0,0,0,0,0,0,110,136,65,46,21,11,389
