region_id,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_S_h_FH_CF_no_ch,C11_S_h_FH_CF_w_ch,C11_S_h_FH_One_PFam,C11_S_h_FH_oth_fa,C11_S_h_FH_Tot,C11_S_h_LP_H,C11_S_h_GH,C11_S_h_OH,C11_S_h_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa
LGA14870,0,0,0,3,0,3,6,23,13,22,3,61,160,7,15,243,3,0,3,0,6,21,0,19,46,0,4,0,0,4,0,0,0,4,4,9,3,0,16,10,0,0,26,7,13,6,0,26,31,0,19,76,0,3,0,0,3,4,0,3,10,2031,2163,860,80,5134,2148,156,308,7746,2063,1984,843,83,4973,1925,154,257,7309,70,18,56,5,149,233,15,7,404,0,3,7,3,13,11,0,7,31,70,21,63,8,162,244,15,14,435,17,10,18,0,45,137,0,22,204,0,3,5,0,8,28,3,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,17,13,23,0,53,168,6,28,255,0,0,5,0,5,27,0,18,50,0,0,0,0,0,6,0,6,12,12,7,0,3,22,19,0,4,45,12,7,5,3,27,52,0,28,107,3,3,0,0,6,3,0,3,12,2165,2028,934,94
LGA14900,3,0,12,10,0,3,25,827,1464,841,108,3240,2440,213,693,6586,19,16,3,0,38,85,17,14,154,4,3,0,0,7,4,0,0,11,5,17,8,0,30,9,0,0,39,28,36,11,0,75,98,17,14,204,4,7,3,0,14,0,0,3,17,9111,23769,6982,587,40449,7881,920,2996,52246,7443,21619,5778,434,35274,4489,582,1624,41969,421,746,398,27,1592,701,40,126,2459,698,1691,689,40,3118,787,116,183,4204,1119,2437,1087,67,4710,1488,156,309,6663,162,238,190,9,599,823,41,220,1683,447,664,432,44,1587,1026,98,297,3008,446,870,399,43,1758,694,93,413,2958,12,6,11,0,29,14,0,0,43,1067,1778,1032,96,3973,2557,232,930,7692,3,3,8,0,14,30,0,3,47,0,0,0,0,0,6,0,9,15,3,9,7,3,22,9,4,0,35,6,12,15,3,36,45,4,12,97,4,17,4,0,25,16,3,5,49,9639,25863,7916,600
LGA14920,0,0,0,0,0,0,0,7,5,7,0,19,58,0,0,77,3,9,0,0,12,3,0,0,15,0,0,0,0,0,4,0,0,4,3,7,0,0,10,6,3,3,22,6,16,0,0,22,13,3,3,41,0,0,0,0,0,0,0,0,0,882,795,303,30,2010,820,55,156,3041,911,726,324,34,1995,759,70,92,2916,4,0,5,4,13,27,3,0,43,0,0,0,0,0,0,0,0,0,4,0,5,4,13,27,3,0,43,4,6,0,0,10,37,4,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10,37,4,4,55,5,0,0,0,5,6,0,0,11,0,0,0,0,0,0,0,0,0,3,5,0,0,8,3,3,0,14,8,5,0,0,13,9,3,0,25,7,0,0,0,7,3,0,0,10,934,737,329,38
LGA14950,0,0,0,0,0,3,3,0,5,0,0,5,12,0,3,20,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,366,409,91,6,872,296,14,25,1207,355,341,87,8,791,285,23,29,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,10,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,8,4,4,0,0,8,4,0,0,12,0,3,0,0,3,5,0,0,8,362,348,87,8
LGA15050,0,0,5,13,0,5,23,186,77,152,14,429,794,52,70,1345,8,3,12,0,23,51,0,8,82,0,3,0,0,3,3,0,0,6,3,9,6,0,18,16,3,5,42,11,15,18,0,44,70,3,13,130,3,3,0,0,6,0,0,0,6,5731,8032,2911,191,16865,4510,438,696,22509,5925,8320,2748,191,17184,3634,441,539,21798,273,106,156,16,551,596,54,50,1251,51,33,45,3,132,131,22,19,304,324,139,201,19,683,727,76,69,1555,192,86,129,8,415,715,45,87,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,17,192,86,129,8,415,729,45,90,1279,13,5,3,0,21,58,5,13,97,0,0,0,0,0,0,0,6,6,13,11,9,3,36,34,4,20,94,26,16,12,3,57,92,9,39,197,0,3,0,0,3,3,0,0,6,6467,8564,3090,221
LGA15150,5,0,31,22,0,4,57,2063,692,413,84,3252,2531,694,947,7424,4,0,0,3,7,7,3,3,20,0,0,0,0,0,23,0,0,23,6,6,0,3,15,18,9,7,49,10,6,0,6,22,48,12,10,92,0,5,0,0,5,5,0,3,13,4000,4093,1033,151,9277,3814,937,1342,15370,1416,3235,490,50,5191,788,137,219,6335,215,271,71,5,562,178,51,38,829,309,312,87,15,723,216,56,68,1063,524,583,158,20,1285,394,107,106,1892,589,350,196,16,1151,624,191,191,2157,735,294,129,23,1181,814,232,202,2429,1062,320,123,30,1535,1169,249,362,3315,5,6,0,0,11,6,0,4,21,2391,970,448,69,3878,2613,672,759,7922,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,29,29,9,11,3,0,23,22,3,5,53,9,11,3,0,23,25,3,34,85,6,0,0,0,6,12,0,3,21,4346,4799,1099,139
LGA15200,12,0,45,53,17,15,130,2136,1136,858,202,4332,4704,973,1372,11381,4,3,0,0,7,3,0,0,10,0,0,0,0,0,0,0,3,3,80,81,35,8,204,106,49,104,463,84,84,35,8,211,109,49,107,476,5,7,4,0,16,6,4,5,31,6887,6502,2769,526,16684,8661,2737,2728,30810,2370,3696,1240,191,7497,1785,763,467,10512,1460,1306,472,95,3333,1224,578,256,5391,825,825,253,59,1962,649,508,272,3391,2285,2131,725,154,5295,1873,1086,528,8782,1061,533,378,82,2054,2165,496,511,5226,1128,551,354,113,2146,2023,503,379,5051,500,180,83,37,800,737,166,165,1868,31,15,10,5,61,63,10,12,146,2720,1279,825,237,5061,4988,1175,1067,12291,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,10,16,91,81,31,10,213,102,64,49,428,94,81,31,10,216,105,64,59,444,16,12,8,5,41,21,4,3,69,7485,7199,2829,597
LGA15270,0,0,0,3,0,0,3,34,16,23,4,77,198,6,24,305,20,4,9,0,33,85,9,49,176,0,0,0,0,0,7,0,0,7,13,11,3,3,30,14,6,8,58,33,15,12,3,63,106,15,57,241,4,0,3,0,7,0,0,0,7,2432,2345,811,77,5665,2141,192,462,8460,2422,2350,793,67,5632,1800,180,393,8005,48,36,37,0,121,164,21,38,344,0,0,0,0,0,0,0,0,0,48,36,37,0,121,164,21,38,344,27,7,31,5,70,205,11,34,320,0,0,0,0,0,7,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,7,27,7,34,5,73,216,11,37,337,16,0,4,0,20,69,5,95,189,3,0,3,0,6,8,0,0,14,8,3,7,0,18,15,0,3,36,27,3,14,0,44,92,5,98,239,4,0,0,0,4,0,0,0,4,2528,2396,878,72
LGA15300,0,0,0,0,0,3,3,63,29,38,11,141,235,29,76,481,15,8,0,0,23,32,0,156,211,0,0,0,0,0,0,0,5,5,6,0,0,0,6,14,0,0,20,21,8,0,0,29,46,0,161,236,9,3,0,0,12,0,0,0,12,1160,1547,600,63,3370,1123,161,613,5267,1108,1316,524,53,3001,980,93,302,4376,17,16,27,7,67,41,3,34,145,4,4,3,0,11,10,3,7,31,21,20,30,7,78,51,6,41,176,45,23,46,7,121,240,15,72,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,45,23,49,7,124,240,15,72,451,13,3,0,0,16,34,0,137,187,0,0,0,0,0,0,0,0,0,5,5,3,0,13,5,0,0,18,18,8,3,0,29,39,0,137,205,3,0,0,0,3,3,0,3,9,1195,1367,606,67
LGA15350,0,3,11,17,3,3,34,1391,448,276,55,2170,2617,269,511,5567,0,3,0,0,3,0,0,3,6,0,0,0,0,0,0,6,0,6,19,12,7,3,41,34,5,18,98,19,15,7,3,44,34,11,21,110,0,0,0,3,3,3,0,0,6,2805,3006,675,97,6583,3478,374,849,11284,1030,2216,312,37,3595,535,48,226,4404,161,231,66,4,462,167,20,31,680,240,203,59,3,505,178,17,49,749,401,434,125,7,967,345,37,80,1429,401,192,100,7,700,469,65,148,1382,557,215,133,25,930,1077,108,269,2384,481,168,86,27,762,953,89,173,1977,3,0,3,0,6,0,0,0,6,1442,575,322,59,2398,2499,262,590,5749,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,9,0,3,0,0,3,6,0,6,15,20,9,0,0,29,21,0,3,53,2893,3237,759,103
LGA15500,0,0,0,3,0,0,3,34,3,12,3,52,81,9,34,176,26,6,0,0,32,32,0,54,118,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,26,6,0,0,32,38,0,54,124,0,0,0,0,0,0,0,0,0,839,667,198,29,1733,595,51,216,2595,925,636,203,17,1781,554,50,103,2488,4,3,0,0,7,9,0,3,19,3,0,0,0,3,3,0,3,9,7,3,0,0,10,12,0,6,28,55,13,11,0,79,145,6,14,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13,11,0,79,145,6,14,244,14,3,0,0,17,28,3,40,88,0,0,0,0,0,0,0,0,0,5,4,0,0,9,0,0,0,9,19,7,0,0,26,28,3,40,97,7,0,0,0,7,5,0,0,12,1013,659,214,17
LGA15550,0,0,0,0,0,0,0,6,7,4,3,20,36,0,6,62,0,0,3,0,3,15,3,6,27,0,0,0,0,0,5,0,6,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,20,3,12,38,0,0,0,0,0,0,0,0,0,277,275,98,10,660,221,21,48,950,230,238,94,12,574,184,16,32,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,13,29,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,13,29,0,0,42,4,0,3,0,7,6,0,9,22,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,4,0,3,0,7,12,0,9,28,0,0,0,0,0,0,0,0,0,238,242,102,12
LGA15650,0,0,4,0,0,0,4,53,25,39,4,121,232,16,50,419,11,8,0,0,19,32,0,68,119,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,0,4,15,8,0,0,23,32,0,72,127,4,0,0,0,4,3,0,3,10,1403,1827,638,41,3909,1230,161,341,5641,1356,1730,596,56,3738,1039,151,281,5209,25,16,19,3,63,101,8,23,195,9,6,0,3,18,19,7,8,52,34,22,19,6,81,120,15,31,247,44,31,16,4,95,205,16,49,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,44,31,16,4,95,208,16,49,368,12,0,3,0,15,30,0,97,142,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,12,12,0,3,3,18,39,0,97,154,4,0,0,0,4,12,0,3,19,1450,1783,634,69
LGA15700,0,0,12,33,0,5,50,112,25,68,3,208,339,19,42,608,106,10,4,0,120,208,7,128,463,3,3,3,4,13,8,0,3,24,6,8,3,0,17,11,0,4,32,115,21,10,4,150,227,7,135,519,0,3,0,0,3,5,0,3,11,2300,1570,899,68,4837,2157,175,419,7588,2226,1471,866,70,4633,1729,190,200,6752,64,16,34,0,114,168,0,14,296,16,4,8,0,28,33,4,8,73,80,20,42,0,142,201,4,22,369,66,7,41,6,120,301,28,28,477,8,3,0,0,11,25,0,0,36,19,3,6,0,28,15,3,3,49,0,3,0,0,3,4,0,0,7,93,16,47,6,162,345,31,31,569,26,3,0,0,29,87,4,119,239,4,0,0,0,4,3,0,0,7,8,8,10,3,29,20,3,4,56,38,11,10,3,62,110,7,123,302,0,0,0,0,0,0,0,0,0,2437,1518,965,79
LGA15750,0,0,0,0,0,0,0,52,14,47,7,120,282,18,24,444,12,0,3,3,18,33,0,49,100,0,8,0,0,8,5,0,0,13,5,7,0,0,12,4,3,0,19,17,15,3,3,38,42,3,49,132,0,0,0,0,0,0,0,0,0,1352,1522,540,56,3470,1252,110,207,5039,1322,1405,463,43,3233,951,90,183,4457,7,0,8,0,15,11,4,5,35,0,3,0,0,3,3,0,0,6,7,3,8,0,18,14,4,5,41,42,12,40,3,97,265,14,47,423,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,6,45,15,40,3,103,269,14,47,433,12,3,3,0,18,34,0,102,154,3,3,0,0,6,3,0,0,9,4,3,0,0,7,4,0,3,14,19,9,3,0,31,41,0,105,177,4,3,0,0,7,3,3,3,16,1397,1435,514,46
LGA15800,0,0,0,0,0,0,0,12,4,6,0,22,66,3,9,100,4,0,0,0,4,3,0,27,34,0,0,0,0,0,0,0,0,0,4,5,0,0,9,8,3,0,20,8,5,0,0,13,11,3,27,54,4,0,0,0,4,0,0,0,4,643,653,257,30,1583,683,38,93,2397,585,599,239,28,1451,608,39,87,2185,0,0,6,0,6,20,0,0,26,0,3,0,0,3,3,0,0,6,0,3,6,0,9,23,0,0,32,7,0,5,3,15,66,3,20,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,5,3,15,69,3,20,107,0,0,0,0,0,15,0,39,54,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,6,0,0,0,6,15,0,39,60,3,3,3,0,9,0,0,0,9,601,605,253,31
LGA15850,0,0,0,0,0,0,0,4,0,8,3,15,89,0,5,109,7,0,0,3,10,20,3,6,39,0,4,0,0,4,0,0,0,4,3,3,0,0,6,3,0,0,9,10,7,0,3,20,23,3,6,52,0,0,0,0,0,0,0,0,0,682,748,293,30,1753,590,55,75,2473,664,653,314,25,1656,585,49,82,2372,5,0,12,0,17,25,0,3,45,0,0,0,0,0,0,0,0,0,5,0,12,0,17,25,0,3,45,9,0,3,6,18,56,4,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,9,0,6,6,21,59,4,5,89,0,3,0,0,3,14,0,3,20,0,0,0,0,0,3,0,0,3,3,0,3,0,6,3,3,3,15,3,3,3,0,9,20,3,6,38,3,0,0,0,3,0,0,0,3,684,656,335,31
LGA15900,19,0,48,104,10,15,177,1291,309,613,126,2339,4773,740,931,8783,17,20,6,3,46,28,3,27,104,0,0,0,0,0,17,0,0,17,63,47,47,11,168,109,23,43,343,80,67,53,14,214,154,26,70,464,3,0,5,3,11,12,0,3,26,13568,14379,6795,819,35561,17011,3422,2760,58754,11241,14020,5405,573,31239,9435,2317,1172,44163,748,363,335,52,1498,1901,261,159,3819,810,438,475,67,1790,1158,445,230,3623,1558,801,810,119,3288,3059,706,389,7442,706,232,363,69,1370,2922,448,330,5070,349,89,166,30,634,1068,209,190,2101,443,114,62,19,638,603,147,237,1625,17,4,11,0,32,41,14,0,87,1515,439,602,118,2674,4634,818,757,8883,6,3,3,0,12,10,0,30,52,0,0,0,0,0,3,3,44,50,37,24,11,0,72,70,31,28,201,43,27,14,0,84,83,34,102,303,10,3,10,0,23,55,4,8,90,14367,15290,6841,810
LGA15950,0,0,15,8,5,6,34,5497,1623,796,371,8287,8381,1697,2841,21206,8,8,0,0,16,4,0,0,20,3,0,0,0,3,3,0,0,6,51,11,5,4,71,107,13,31,222,62,19,5,4,90,114,13,31,248,0,6,0,0,6,0,4,4,14,7961,3993,1437,499,13890,10517,2199,3566,30172,1055,1607,327,51,3040,764,131,227,4162,355,368,98,15,836,349,76,75,1336,965,716,229,33,1943,710,249,214,3116,1320,1084,327,48,2779,1059,325,289,4452,971,428,168,55,1622,1391,290,371,3674,1932,619,284,95,2930,2564,589,614,6697,3476,1062,383,192,5113,4827,825,1410,12175,9,0,0,0,9,10,4,0,23,6388,2109,835,342,9674,8792,1708,2395,22569,13,0,0,0,13,5,0,5,23,0,0,0,0,0,0,0,0,0,16,11,0,0,27,48,7,22,104,29,11,0,0,40,53,7,27,127,13,8,4,0,25,21,7,4,57,8805,4819,1493,441
LGA16100,0,0,0,0,0,0,0,3,6,0,3,12,15,0,0,27,3,3,3,0,9,12,0,5,26,3,0,0,0,3,0,0,0,3,3,3,0,0,6,3,0,3,12,9,6,3,0,18,15,0,8,41,0,0,0,0,0,0,0,0,0,540,620,146,8,1314,464,27,89,1894,583,561,173,6,1323,445,28,65,1861,3,3,4,0,10,18,3,3,34,0,3,0,0,3,0,0,0,3,3,6,4,0,13,18,3,3,37,3,3,0,0,6,24,0,3,33,4,0,0,0,4,7,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,10,31,0,6,47,3,0,3,0,6,12,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,12,0,7,25,0,0,0,0,0,0,0,0,0,596,570,180,6
LGA16150,0,0,0,8,0,3,11,131,52,91,10,284,719,66,112,1181,7,0,11,0,18,34,0,15,67,0,0,0,0,0,0,0,0,0,6,9,8,0,23,17,3,3,46,13,9,19,0,41,51,3,18,113,0,0,0,0,0,3,0,0,3,3273,3965,1607,142,8987,3484,415,561,13447,3197,4058,1565,121,8941,2670,368,483,12462,158,70,122,15,365,515,37,88,1005,9,3,5,0,17,38,4,5,64,167,73,127,15,382,553,41,93,1069,89,25,42,7,163,545,37,109,854,3,0,3,0,6,18,0,7,31,3,0,3,0,6,15,0,6,27,3,3,0,0,6,9,0,0,15,98,28,48,7,181,587,37,122,927,10,0,0,0,10,37,0,60,107,0,0,0,0,0,3,0,11,14,0,5,6,0,11,26,9,9,55,10,5,6,0,21,66,9,80,176,3,0,0,0,3,4,0,3,10,3475,4164,1746,143
LGA16180,3,0,6,0,0,0,6,6,3,3,0,12,19,0,0,31,32,13,12,0,57,63,4,30,154,4,14,3,0,21,5,0,7,33,0,5,0,0,5,0,0,0,5,36,32,15,0,83,68,4,37,192,0,0,0,0,0,0,0,0,0,1407,1652,286,24,3369,831,70,269,4539,1517,1842,332,20,3711,813,75,285,4884,11,9,7,0,27,27,5,5,64,3,4,3,0,10,3,0,4,17,14,13,10,0,37,30,5,9,81,3,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,3,12,6,0,3,0,9,8,0,3,20,38,17,10,4,69,65,3,60,197,3,5,0,0,8,0,0,0,8,5,0,0,0,5,7,0,0,12,46,22,10,4,82,72,3,60,217,0,3,0,0,3,0,0,0,3,1583,1880,355,24
LGA16200,0,0,3,0,0,0,3,29,10,11,0,50,179,7,11,247,3,3,4,0,10,27,0,47,84,0,0,0,0,0,4,0,0,4,4,4,5,0,13,10,0,6,29,7,7,9,0,23,41,0,53,117,0,0,0,0,0,0,0,0,0,1493,1623,617,38,3771,1511,102,203,5587,1428,1493,644,42,3607,1262,101,283,5253,36,16,9,0,61,114,6,17,198,0,3,0,0,3,3,0,0,6,36,19,9,0,64,117,6,17,204,14,3,15,3,35,136,0,25,196,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,14,3,15,3,35,151,0,25,211,7,3,3,0,13,23,0,60,96,3,0,0,0,3,0,0,0,3,8,0,0,0,8,8,0,0,16,18,3,3,0,24,31,0,60,115,0,3,3,0,6,3,0,0,9,1496,1521,674,45
LGA16250,5,0,33,38,5,9,85,3496,2824,1307,414,8041,5766,1223,1699,16729,0,3,3,0,6,0,0,0,6,0,3,0,0,3,72,0,3,78,13,26,11,6,56,39,13,18,126,13,32,14,6,65,111,13,21,210,10,38,11,0,59,53,46,29,187,11300,18239,5879,939,36357,12631,2220,3277,54485,6484,13714,3790,413,24401,4768,755,1040,30964,573,892,350,47,1862,1126,118,153,3259,933,1890,586,75,3484,773,218,234,4709,1506,2782,936,122,5346,1899,336,387,7968,1305,1162,479,101,3047,2610,272,408,6337,2020,2111,751,206,5088,2315,530,586,8519,1436,1226,343,133,3138,1455,460,561,5614,14,15,8,0,37,28,4,5,74,4775,4514,1581,440,11310,6408,1266,1560,20544,0,0,0,0,0,3,0,0,3,0,3,0,0,3,3,0,55,61,23,23,10,3,59,37,10,16,122,23,26,10,3,62,43,10,71,186,18,17,9,6,50,41,9,7,107,12806,21053,6326,984
