region_id,Pers_age_15andOver_C01_M,Pers_age_15over_C01_F,Pers_age_15over_C01_P,Pers_age_15over_C06_M,Pers_age_15over_C06_F,Pers_age_15over_C06_P,Pers_age_15over_C11_M,Pers_age_15over_C11_F,Pers_age_15over_C11_P,Lfs_Em_FT_C01_M,Lfs_Em_FT_C01_F,Lfs_Em_FT_C01_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Emp_wor_pt_C01_M,Lfs_Emp_wor_pt_C01_F,Lfs_Emp_wor_pt_C01_P,Lfs_Emp_wor_pt_C06_M,Lfs_Emp_wor_pt_C06_F,Lfs_Emp_wor_pt_C06_P,Lfs_Emp_wor_pt_C11_M,Lfs_Emp_wor_pt_C11_F,Lfs_Emp_wor_pt_C11_P,Lfs_Em_AFWr_C01_M,Lfs_Em_AFWr_C01_F,Lfs_Em_AFWr_C01_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Unem_loo_f_wor_C01_M,Lfs_Unem_loo_f_wor_C01_F,Lfs_Unem_loo_f_wor_C01_P,Lfs_Unem_loo_f_wor_C06_M,Lfs_Unem_loo_f_wor_C06_F,Lfs_Unem_loo_f_wor_C06_P,Lfs_Unem_loo_f_wor_C11_M,Lfs_Unem_loo_f_wor_C11_F,Lfs_Unem_loo_f_wor_C11_P,Lfs_Tot_lab_for_C01_M,Lfs_Tot_lab_for_C01_F,Lfs_Tot_lab_for_C01_P,Lfs_Tot_lab_for_C06_M,Lfs_Tot_lab_for_C06_F,Lfs_Tot_lab_for_C06_P,Lfs_Tot_lab_for_C11_M,Lfs_Tot_lab_for_C11_F,Lfs_Tot_lab_for_C11_P,N_the_labo_forc_C01_M,N_the_labo_forc_C01_F,N_the_labo_forc_C01_P,N_the_labo_forc_C06_M,N_the_labo_forc_C06_F,N_the_labo_forc_C06_P,N_the_labo_forc_C11_M,N_the_labo_forc_C11_F,N_the_labo_forc_C11_P,Percnt_Unemploy_C01_M,Percnt_Unemploy_C01_F,Percnt_Unemploy_C01_P,Percnt_Unemploy_C06_M,Percnt_Unemploy_C06_F,Percnt_Unemploy_C06_P,Percnt_Unemploy_C11_M,Percnt_Unemploy_C11_F,Percnt_Unemploy_C11_P,Prcnt_LForc_prt_C01_M,Prcnt_LForc_prt_C01_F,Prcnt_LForc_prt_C01_P,Prcnt_LForc_prt_C06_M,Prcnt_LForc_prt_C06_F,Prcnt_LForc_prt_C06_P,Prcnt_LForc_prt_C11_M,Prcnt_LForc_prt_C11_F,Prcnt_LForc_prt_C11_P,Pcnt_Emp_to_pop_C01_M,Pcnt_Emp_to_pop_C01_F,Pcnt_Emp_to_pop_C01_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,No_sc_qu_Po_De_C01_M,No_sc_qu_Po_De_C01_F,No_sc_qu_Po_De_C01_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,N_s_q_Gr_D_G_Ce_C01_M,N_s_q_Gr_D_G_Ce_C01_F,N_s_q_Gr_D_G_Ce_C01_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Bach_Deg_C01_M,N_s_q_Bach_Deg_C01_F,N_s_q_Bach_Deg_C01_P,N_s_q_Bach_Deg_C06_M,N_s_q_Bach_Deg_C06_F,N_s_q_Bach_Deg_C06_P,N_s_q_Bach_Deg_C11_M,N_s_q_Bach_Deg_C11_F,N_s_q_Bach_Deg_C11_P,N_s_q_AdD_DL_2001_Cens_M,N_s_q_AdD_DL_2001_Cens_F,N_s_q_AdD_DL_2001_Cens_P,N_s_q_AdD_DL_2006_Cens_M,N_s_q_AdD_DL_2006_Cens_F,N_s_q_AdD_DL_2006_Cens_P,N_s_q_AdD_DL_2011_Cens_M,N_s_q_AdD_DL_2011_Cens_F,N_s_q_AdD_DL_2011_Cens_P,N_s_q_Cert_Leve_C01_M,N_s_q_Cert_Leve_C01_F,N_s_q_Cert_Leve_C01_P,N_s_q_Cert_Leve_C06_M,N_s_q_Cert_Leve_C06_F,N_s_q_Cert_Leve_C06_P,N_s_q_Cert_Leve_C11_M,N_s_q_Cert_Leve_C11_F,N_s_q_Cert_Leve_C11_P,Mig_Liv_SA_1yr_ag_01_Cen_M,Mig_Liv_SA_1yr_ag_01_Cen_F,Mig_Liv_SA_1yr_ag_01_Cen_P,Mig_Liv_SA_1yr_ag_06_Cen_M,Mig_Liv_SA_1yr_ag_06_Cen_F,Mig_Liv_SA_1yr_ag_06_Cen_P,Mig_Liv_SA_1yr_ag_11_Cen_M,Mig_Liv_SA_1yr_ag_11_Cen_F,Mig_Liv_SA_1yr_ag_11_Cen_P,Mig_Liv_DA_1yr_ag_01_Cen_M,Mig_Liv_DA_1yr_ag_01_Cen_F,Mig_Liv_DA_1yr_ag_01_Cen_P,Mig_Liv_DA_1yr_ag_06_Cen_M,Mig_Liv_DA_1yr_ag_06_Cen_F,Mig_Liv_DA_1yr_ag_06_Cen_P,Mig_Liv_DA_1yr_ag_11_Cen_M,Mig_Liv_DA_1yr_ag_11_Cen_F,Mig_Liv_DA_1yr_ag_11_Cen_P,Mi_Liv_SA_5yrs_ag_2001_Ce_M,Mi_Liv_SA_5yrs_ag_2001_Ce_F,Mi_Liv_SA_5yrs_ag_2001_Ce_P,Mi_Liv_SA_5yrs_ag_2006_Ce_M,Mi_Liv_SA_5yrs_ag_2006_Ce_F,Mi_Liv_SA_5yrs_ag_2006_Ce_P,Mi_Liv_SA_5yrs_ag_2011_Ce_M,Mi_Liv_SA_5yrs_ag_2011_Ce_F,Mi_Liv_SA_5yrs_ag_2011_Ce_P,Mi_Liv_DA_5yrs_ag_2001_Ce_M,Mi_Liv_DA_5yrs_ag_2001_Ce_F,Mi_Liv_DA_5yrs_ag_2001_Ce_P,Mi_Liv_DA_5yrs_ag_2006_Ce_M,Mi_Liv_DA_5yrs_ag_2006_Ce_F,Mi_Liv_DA_5yrs_ag_2006_Ce_P,Mi_Liv_DA_5yrs_ag_2011_Ce_M,Mi_Liv_DA_5yrs_ag_2011_Ce_F,Mi_Liv_DA_5yrs_ag_2011_Ce_P
LGA14450,19453,21195,40648,20621,22679,43300,22198,24055,46253,9716,5995,15711,9984,6231,16215,10673,6845,17518,1983,3853,5836,2378,4577,6955,2859,5062,7921,875,732,1607,804,790,1594,758,841,1599,668,514,1182,635,635,1270,792,794,1586,13242,11094,24336,13801,12233,26034,15082,13542,28624,5357,8950,14307,5537,9032,14569,6047,9324,15371,5.0,4.6,4.9,4.6,5.2,4.9,5.3,5.9,5.5,68.1,52.3,59.9,66.9,53.9,60.1,67.9,56.3,61.9,64.6,49.9,57.0,63.8,51.1,57.2,64.4,53.0,58.5,704,428,1132,1206,947,2153,1760,1513,3273,210,285,495,250,327,577,292,405,697,2713,2726,5439,3357,3633,6990,4161,4700,8861,1385,1811,3196,1677,2358,4035,1997,2755,4752,4229,2192,6421,4024,2094,6118,3911,2259,6170,19183,20333,39516,20504,21899,42403,22365,23805,46170,3648,3807,7455,3254,3520,6774,3461,3477,6938,12812,13726,26538,13687,14808,28495,14834,15824,30658,8734,9254,17988,8674,9242,17916,9440,10006,19446
LGA14500,36957,42422,79379,36687,42180,78867,39958,45592,85550,18954,9524,28478,18414,9450,27864,19624,10525,30149,4843,10552,15395,4922,10947,15869,5302,11737,17039,1317,1431,2748,1251,1360,2611,1086,1372,2458,1047,662,1709,851,675,1526,1251,1063,2314,26161,22169,48330,25438,22432,47870,27263,24697,51960,10005,18978,28983,10252,18378,28630,11433,19362,30795,4.0,3.0,3.5,3.3,3.0,3.2,4.6,4.3,4.5,70.8,52.3,60.9,69.3,53.2,60.7,68.2,54.2,60.7,68.0,50.7,58.7,67.0,51.6,58.8,65.1,51.8,58.0,3892,2026,5918,4590,2712,7302,5714,3920,9634,614,1294,1908,687,1289,1976,894,1483,2377,10411,9113,19524,10936,10635,21571,12261,12659,24920,3136,4778,7914,3467,5535,9002,3488,5736,9224,4143,3535,7678,3721,2835,6556,3770,2854,6624,39239,43644,82883,39958,44139,84097,42658,46886,89544,6599,7236,13835,5645,6114,11759,6670,7472,14142,25912,28941,54853,27819,30986,58805,28952,31873,60825,17743,19780,37523,15351,17022,32373,17759,19903,37662
LGA14550,3473,3415,6888,3564,3531,7095,3632,3648,7280,1275,602,1877,1302,620,1922,1243,658,1901,347,618,965,410,771,1181,420,817,1237,132,110,242,111,100,211,106,94,200,306,169,475,225,152,377,204,143,347,2060,1499,3559,2048,1643,3691,1973,1712,3685,1273,1770,3043,1372,1748,3120,1479,1782,3261,14.9,11.3,13.3,11.0,9.3,10.2,10.3,8.4,9.4,59.3,43.9,51.7,57.5,46.5,52.0,54.3,46.9,50.6,50.5,38.9,44.8,51.2,42.2,46.7,48.7,43.0,45.8,20,15,35,29,38,67,45,40,85,30,57,87,27,52,79,39,64,103,141,198,339,190,312,502,227,359,586,119,202,321,136,240,376,160,317,477,727,292,1019,833,427,1260,888,532,1420,3822,3616,7438,3796,3771,7567,3743,3731,7474,632,665,1297,603,552,1155,550,575,1125,2801,2628,5429,2637,2511,5148,2696,2669,5365,1422,1426,2848,1500,1566,3066,1326,1377,2703
LGA14600,2782,2658,5440,2564,2542,5106,2600,2521,5121,1446,632,2078,1260,619,1879,1283,603,1886,228,513,741,213,522,735,218,580,798,116,100,216,101,98,199,97,99,196,150,94,244,117,75,192,86,57,143,1940,1339,3279,1691,1314,3005,1684,1339,3023,723,1185,1908,755,1106,1861,757,1053,1810,7.7,7.0,7.4,6.9,5.7,6.4,5.1,4.3,4.7,69.7,50.4,60.3,66.0,51.7,58.9,64.8,53.1,59.0,64.3,46.8,55.8,61.4,48.8,55.1,61.5,50.8,56.2,11,10,21,11,14,25,11,20,31,10,32,42,8,46,54,15,35,50,92,160,252,75,197,272,101,231,332,68,139,207,80,165,245,98,180,278,494,228,722,498,260,758,552,331,883,2987,2818,5805,2714,2693,5407,2719,2650,5369,509,469,978,402,424,826,356,376,732,2100,1943,4043,1991,1898,3889,2021,1928,3949,1171,1133,2304,895,980,1875,824,886,1710
LGA14650,67399,72018,139417,69186,74751,143937,72356,78102,150458,28917,13301,42218,30507,14702,45209,32846,16587,49433,6510,16258,22768,7112,17972,25084,7730,19833,27563,2770,2355,5125,2612,2403,5015,2573,2652,5225,4673,2720,7393,3122,2390,5512,2564,2107,4671,42870,34634,77504,43353,37467,80820,45713,41179,86892,22621,34974,57595,22928,34228,57156,24008,34053,58061,10.9,7.9,9.5,7.2,6.4,6.8,5.6,5.1,5.4,63.6,48.1,55.6,62.7,50.1,56.1,63.2,52.7,57.8,56.7,44.3,50.3,58.1,46.9,52.3,59.6,50.0,54.6,1015,562,1577,1278,872,2150,1668,1434,3102,507,959,1466,533,951,1484,670,1178,1848,4040,4943,8983,4937,6574,11511,6024,8548,14572,3365,4617,7982,4028,5818,9846,4878,6839,11717,21762,7524,29286,22309,9819,32128,23791,12114,35905,70387,73354,143741,72756,76759,149515,75681,79869,155550,13097,13778,26875,10686,11163,21849,10879,11605,22484,47222,48952,96174,51078,53539,104617,53636,56352,109988,31263,33584,64847,27342,29639,56981,27675,29985,57660
LGA14700,11932,13186,25118,11793,12835,24628,12162,13430,25592,6680,4634,11314,6455,4325,10780,6777,4589,11366,1322,2722,4044,1337,2750,4087,1472,3142,4614,420,434,854,386,450,836,340,480,820,320,255,575,251,231,482,344,299,643,8742,8045,16787,8429,7756,16185,8933,8510,17443,2647,4468,7115,2599,4368,6967,2793,4383,7176,3.7,3.2,3.4,3.0,3.0,3.0,3.9,3.5,3.7,73.3,61.0,66.8,71.5,60.4,65.7,73.5,63.4,68.2,70.6,59.1,64.5,69.4,58.6,63.8,70.6,61.1,65.7,1042,702,1744,1273,983,2256,1626,1389,3015,258,378,636,226,429,655,306,492,798,3021,3050,6071,3236,3346,6582,3637,4062,7699,948,1400,2348,1002,1564,2566,1027,1574,2601,1536,1196,2732,1352,957,2309,1385,1026,2411,11039,11921,22960,11221,12178,23399,12176,13018,25194,2766,2765,5531,2324,2301,4625,2407,2550,4957,6700,7488,14188,6997,7773,14770,7623,8260,15883,6363,6537,12900,5777,5821,11598,6033,6360,12393
LGA14750,4333,4194,8527,4235,4188,8423,4025,4269,8294,2325,1071,3396,2175,947,3122,2031,1013,3044,302,866,1168,315,961,1276,354,931,1285,208,158,366,182,163,345,147,147,294,161,107,268,154,123,277,102,104,206,2996,2202,5198,2826,2194,5020,2634,2195,4829,1160,1793,2953,1117,1773,2890,1153,1785,2938,5.4,4.9,5.2,5.4,5.6,5.5,3.9,4.7,4.3,69.1,52.5,61.0,66.7,52.4,59.6,65.4,51.4,58.2,65.4,50.0,57.8,63.1,49.5,56.3,62.9,49.0,55.7,51,18,69,53,26,79,36,33,69,38,52,90,29,45,74,23,47,70,200,267,467,209,287,496,217,357,574,117,160,277,133,207,340,149,211,360,1006,412,1418,1045,519,1564,1050,609,1659,4513,4317,8830,4506,4448,8954,4290,4344,8634,1040,996,2036,716,737,1453,715,774,1489,2913,2821,5734,3029,2957,5986,2952,2940,5892,2243,2147,4390,1845,1895,3740,1749,1854,3603
LGA14800,19717,22019,41736,19424,21850,41274,19853,22898,42751,11237,9830,21067,10925,9250,20175,11401,9492,20893,2121,3964,6085,2090,4205,6295,2261,4899,7160,729,842,1571,634,847,1481,581,917,1498,729,550,1279,514,425,939,706,557,1263,14816,15186,30002,14163,14727,28890,14949,15865,30814,3874,5641,9515,3527,5484,9011,3698,5783,9481,4.9,3.6,4.3,3.6,2.9,3.3,4.7,3.5,4.1,75.1,69.0,71.9,72.9,67.4,70.0,75.3,69.3,72.1,71.4,66.5,68.8,70.3,65.5,67.7,71.7,66.9,69.1,1320,1490,2810,1790,1981,3771,2234,2742,4976,404,864,1268,445,831,1276,540,1001,1541,4430,5344,9774,4754,5996,10750,5446,6918,12364,1383,2038,3421,1572,2244,3816,1722,2388,4110,3048,1713,4761,2606,1555,4161,2643,1629,4272,15804,17350,33154,16361,18055,34416,17999,20259,38258,5414,5982,11396,4219,4962,9181,4426,5171,9597,9030,10128,19158,9474,10664,20138,10248,11700,21948,11153,12183,23336,9704,11043,20747,10404,11956,22360
LGA14850,15591,16871,32462,16277,17447,33724,16490,17816,34306,6002,3354,9356,6518,3835,10353,6289,3955,10244,1866,3562,5428,2253,4185,6438,2501,4527,7028,494,536,1030,548,533,1081,507,572,1079,1409,917,2326,983,840,1823,939,740,1679,9771,8369,18140,10302,9393,19695,10236,9794,20030,5179,7741,12920,5164,7306,12470,5504,7356,12860,14.4,11.0,12.8,9.5,8.9,9.3,9.2,7.6,8.4,62.7,49.6,55.9,63.3,53.8,58.4,62.1,55.0,58.4,53.6,44.2,48.7,57.3,49.0,53.0,56.4,50.8,53.5,240,174,414,305,262,567,388,349,737,185,311,496,181,358,539,194,429,623,1206,1544,2750,1431,1981,3412,1620,2405,4025,715,1172,1887,860,1363,2223,968,1567,2535,3629,1726,5355,4149,2369,6518,4528,2912,7440,15059,16030,31089,15945,16965,32910,16692,17540,34232,4085,4374,8459,3468,3760,7228,2948,3291,6239,9950,10471,20421,10190,10763,20953,11165,11670,22835,8022,8719,16741,8012,8814,16826,7287,7981,15268
LGA14870,7668,7372,15040,7833,7686,15519,8150,7907,16057,3356,1307,4663,3355,1446,4801,3410,1556,4966,590,1556,2146,631,1734,2365,705,1840,2545,308,243,551,253,214,467,284,248,532,498,285,783,411,295,706,358,260,618,4752,3391,8143,4650,3689,8339,4757,3904,8661,2656,3672,6328,2775,3613,6388,2950,3601,6551,10.5,8.4,9.6,8.8,8.0,8.5,7.5,6.7,7.1,62.0,46.0,54.1,59.4,48.0,53.7,58.4,49.4,53.9,55.5,42.1,48.9,54.1,44.2,49.2,54.0,46.1,50.1,38,28,66,60,54,114,84,74,158,44,73,117,45,83,128,41,113,154,251,369,620,286,472,758,373,560,933,243,322,565,304,422,726,341,502,843,2297,711,3008,2395,936,3331,2528,1228,3756,7679,7680,15359,7832,7810,15642,8127,8048,16175,1350,1377,2727,1123,1183,2306,1043,1082,2125,5386,5349,10735,5493,5383,10876,5798,5693,11491,3117,3208,6325,2918,3137,6055,2793,2893,5686
LGA14900,56977,57792,114769,60758,62875,123633,67605,70065,137670,29216,15831,45047,30140,16653,46793,32479,18255,50734,4614,9525,14139,5328,10700,16028,6295,12380,18675,2807,2154,4961,2618,2089,4707,2674,2365,5039,3456,2353,5809,2807,2433,5240,2999,2626,5625,40093,29863,69956,40893,31875,72768,44447,35626,80073,14338,25318,39656,14828,26014,40842,18653,29969,48622,8.6,7.9,8.3,6.9,7.6,7.2,6.7,7.4,7.0,70.4,51.7,61.0,67.3,50.7,58.9,65.7,50.8,58.2,64.3,47.6,55.9,62.7,46.8,54.6,61.3,47.1,54.1,643,452,1095,885,713,1598,1466,1398,2864,225,370,595,267,368,635,355,553,908,3549,4232,7781,4378,5667,10045,5910,7594,13504,2777,3343,6120,3579,4626,8205,4703,5960,10663,13344,5676,19020,13840,6967,20807,15188,8641,23829,58604,58788,117392,64781,66121,130902,72798,74106,146904,13411,13288,26699,9770,9695,19465,10092,10396,20488,32229,32453,64682,42372,43237,85609,50106,50907,101013,34120,34308,68428,26087,26793,52880,26608,27523,54131
LGA14920,2917,2861,5778,2903,2908,5811,2931,2894,5825,1330,553,1883,1275,546,1821,1301,591,1892,273,562,835,264,611,875,286,621,907,146,88,234,125,100,225,113,92,205,145,103,248,102,74,176,110,82,192,1894,1306,3200,1766,1331,3097,1810,1386,3196,922,1441,2363,924,1355,2279,979,1393,2372,7.7,7.9,7.8,5.8,5.6,5.7,6.1,5.9,6.0,64.9,45.6,55.4,60.8,45.8,53.3,61.8,47.9,54.9,60.0,42.0,51.1,57.3,43.2,50.3,58.0,45.1,51.6,13,9,22,12,10,22,16,11,27,8,28,36,15,36,51,8,37,45,88,146,234,104,189,293,117,215,332,91,143,234,117,169,286,140,174,314,562,250,812,642,332,974,711,459,1170,3018,2923,5941,2950,2904,5854,3012,2914,5926,542,527,1069,449,473,922,466,481,947,2181,2086,4267,2038,2001,4039,2152,2014,4166,1168,1173,2341,1123,1160,2283,1124,1194,2318
LGA14950,1348,1237,2585,1232,1172,2404,1162,1111,2273,715,285,1000,661,289,950,590,225,815,95,248,343,103,267,370,103,281,384,56,60,116,46,52,98,36,44,80,64,32,96,39,32,71,28,27,55,930,625,1555,849,640,1489,757,577,1334,347,552,899,341,502,843,358,490,848,6.9,5.1,6.2,4.6,5.0,4.8,3.7,4.7,4.1,69.0,50.5,60.2,69.0,54.5,61.9,65.3,51.9,58.7,64.2,47.9,56.4,65.9,51.8,59.0,62.8,49.5,56.3,6,5,11,8,9,17,10,7,17,7,17,24,3,27,30,3,20,23,32,91,123,41,110,151,44,121,165,51,70,121,51,80,131,60,88,148,329,152,481,365,156,521,348,181,529,1483,1366,2849,1393,1321,2714,1294,1223,2517,171,168,339,130,144,274,119,127,246,1133,1014,2147,1023,932,1955,976,877,1853,424,431,855,388,442,830,356,375,731
LGA15050,19778,21077,40855,22603,24367,46970,25159,27045,52204,9471,4112,13583,11553,5200,16753,13331,6271,19602,2009,4921,6930,2239,6167,8406,2578,6961,9539,843,703,1546,907,795,1702,899,927,1826,1382,914,2296,977,928,1905,817,832,1649,13705,10650,24355,15676,13090,28766,17625,14991,32616,5643,9870,15513,5872,10185,16057,6374,10929,17303,10.1,8.6,9.4,6.2,7.1,6.6,4.6,5.5,5.1,69.3,50.5,59.6,69.4,53.7,61.2,70.1,55.4,62.5,62.3,46.2,54.0,65.0,49.9,57.2,66.8,52.4,59.3,204,118,322,280,225,505,410,391,801,139,227,366,170,296,466,188,387,575,984,1341,2325,1413,1992,3405,1724,2679,4403,900,1263,2163,1244,1750,2994,1575,2248,3823,5968,2262,8230,6962,3492,10454,8289,4610,12899,20977,21869,42846,23857,25043,48900,26449,27759,54208,4405,4571,8976,4239,4588,8827,4569,4822,9391,13868,14380,28248,14940,15623,30563,17581,18396,35977,9719,10379,20098,11071,12044,23115,11135,11989,23124
LGA15150,14685,15772,30457,14392,15708,30100,15412,16563,31975,7790,4773,12563,7389,4644,12033,8313,5176,13489,1678,3185,4863,1779,3541,5320,1985,3953,5938,566,618,1184,539,571,1110,450,582,1032,453,304,757,290,287,577,405,376,781,10487,8880,19367,9997,9043,19040,11153,10087,21240,3058,5738,8796,3013,5248,8261,3148,5419,8567,4.3,3.4,3.9,2.9,3.2,3.0,3.6,3.7,3.7,71.4,56.3,63.6,69.5,57.6,63.3,72.4,60.9,66.4,68.3,54.4,61.1,67.5,55.7,61.3,69.7,58.6,64.0,880,536,1416,1137,850,1987,1606,1307,2913,236,409,645,236,423,659,339,511,850,3252,2932,6184,3675,3649,7324,4374,4641,9015,1310,1747,3057,1287,2078,3365,1462,2155,3617,2321,1583,3904,2075,1286,3361,2070,1248,3318,12397,13212,25609,12595,13582,26177,14122,15111,29233,3776,3867,7643,3298,3513,6811,3560,3726,7286,7299,8189,15488,7582,8357,15939,8192,8949,17141,7978,8082,16060,7310,7671,14981,8267,8682,16949
LGA15200,30969,31131,62100,30124,31193,61317,31641,32857,64498,14764,11337,26101,14578,11532,26110,15746,12625,28371,3542,5176,8718,3536,5676,9212,4149,6655,10804,1255,1171,2426,1056,1074,2130,970,1255,2225,1729,1069,2798,1205,826,2031,1274,1051,2325,21290,18753,40043,20375,19108,39483,22139,21586,43725,7630,10410,18040,6530,9210,15740,6935,9113,16048,8.1,5.7,7.0,5.9,4.3,5.1,5.8,4.9,5.3,68.7,60.2,64.5,67.6,61.3,64.4,70.0,65.7,67.8,63.2,56.8,60.0,63.6,58.6,61.1,65.9,62.5,64.2,1411,1385,2796,1760,2059,3819,2529,2932,5461,517,889,1406,491,954,1445,651,1209,1860,4554,5505,10059,5415,6578,11993,6708,8302,15010,1889,2213,4102,2013,2637,4650,2678,3129,5807,4567,2489,7056,4241,2494,6735,4393,2744,7137,26057,26026,52083,25063,25935,50998,28050,28855,56905,7146,7384,14530,6192,6609,12801,6010,6606,12616,16143,16131,32274,15715,16091,31806,16849,17475,34324,15377,15698,31075,13750,14722,28472,15063,15920,30983
LGA15270,8191,8231,16422,8363,8350,16713,9006,8735,17741,3764,1599,5363,3779,1634,5413,4104,1735,5839,705,1614,2319,808,1928,2736,874,2127,3001,324,257,581,290,247,537,304,257,561,434,312,746,375,297,672,306,252,558,5227,3782,9009,5252,4106,9358,5588,4371,9959,2609,4054,6663,2591,3807,6398,2738,3899,6637,8.3,8.2,8.3,7.1,7.2,7.2,5.5,5.8,5.6,63.8,45.9,54.9,62.8,49.2,56.0,62.1,50.0,56.1,58.5,42.2,50.3,58.3,45.6,52.0,58.7,47.2,53.0,51,34,85,81,64,145,97,97,194,49,102,151,52,98,150,68,137,205,353,491,844,445,658,1103,511,838,1349,276,448,724,348,566,914,405,676,1081,2156,846,3002,2405,1121,3526,2792,1363,4155,8304,8116,16420,8564,8396,16960,8691,8467,17158,1871,1888,3759,1409,1435,2844,1731,1767,3498,5431,5341,10772,5711,5482,11193,5955,5664,11619,4096,4118,8214,3602,3784,7386,3767,3907,7674
LGA15300,6260,5602,11862,5570,5199,10769,5385,5197,10582,3275,1430,4705,2814,1327,4141,2757,1380,4137,534,1136,1670,425,1048,1473,383,1031,1414,368,245,613,240,204,444,211,197,408,452,263,715,253,154,407,229,146,375,4629,3074,7703,3732,2733,6465,3580,2754,6334,1321,2221,3542,1276,1948,3224,1291,1987,3278,9.8,8.6,9.3,6.8,5.6,6.3,6.4,5.3,5.9,73.9,54.9,64.9,67.0,52.6,60.0,66.5,53.0,59.9,66.7,50.2,58.9,62.5,49.6,56.3,62.2,50.2,56.3,34,27,61,33,37,70,43,56,99,26,62,88,17,59,76,22,54,76,284,400,684,250,446,696,295,505,800,213,305,518,201,305,506,241,378,619,1308,480,1788,1224,550,1774,1254,720,1974,6093,5566,11659,5357,5022,10379,5278,5040,10318,1582,1374,2956,1163,1110,2273,973,1004,1977,3874,3570,7444,3596,3275,6871,3633,3436,7069,3203,2839,6042,2406,2379,4785,2112,2127,4239
LGA15350,9509,11655,21164,9495,11750,21245,9971,11996,21967,5495,3878,9373,5259,3632,8891,5286,3528,8814,1142,2342,3484,1121,2305,3426,1316,2467,3783,330,404,734,316,376,692,300,381,681,244,191,435,188,162,350,233,274,507,7211,6815,14026,6884,6475,13359,7135,6650,13785,1922,4296,6218,1930,4372,6302,2117,4538,6655,3.4,2.8,3.1,2.7,2.5,2.6,3.3,4.1,3.7,75.8,58.5,66.3,72.5,55.1,62.9,71.6,55.4,62.8,73.3,56.8,64.2,70.5,53.7,61.2,69.2,53.2,60.5,1003,667,1670,1139,906,2045,1334,1203,2537,174,354,528,166,356,522,224,415,639,2892,2860,5752,2980,3145,6125,3242,3555,6797,795,1308,2103,834,1532,2366,884,1513,2397,935,947,1882,874,748,1622,811,739,1550,8509,10109,18618,8743,10374,19117,9352,10930,20282,2537,2903,5440,2039,2503,4542,2190,2501,4691,4824,5939,10763,5150,6256,11406,5448,6606,12054,5611,6462,12073,4951,5927,10878,5406,6136,11542
LGA15500,2374,2305,4679,2645,2656,5301,2842,2865,5707,1190,503,1693,1278,552,1830,1263,641,1904,170,518,688,244,667,911,270,666,936,113,82,195,113,103,216,96,126,222,81,61,142,79,60,139,83,68,151,1554,1164,2718,1714,1382,3096,1712,1501,3213,688,978,1666,753,1114,1867,959,1226,2185,5.2,5.2,5.2,4.6,4.3,4.5,4.8,4.5,4.7,65.5,50.5,58.1,64.8,52.1,58.4,60.2,52.4,56.3,62.0,47.9,55.1,61.8,49.8,55.8,57.3,50.0,53.6,13,7,20,10,10,20,20,19,39,15,22,37,15,37,52,15,41,56,87,150,237,99,213,312,147,266,413,88,135,223,104,146,250,130,181,311,604,194,798,729,305,1034,780,391,1171,2260,2211,4471,2469,2515,4984,2802,2781,5583,527,474,1001,557,549,1106,419,473,892,1471,1367,2838,1548,1529,3077,1881,1838,3719,1174,1176,2350,1292,1380,2672,1197,1265,2462
LGA15550,1026,866,1892,976,870,1846,885,797,1682,604,236,840,569,236,805,485,219,704,64,202,266,60,199,259,75,180,255,55,36,91,61,39,100,42,43,85,33,16,49,18,18,36,27,16,43,756,490,1246,708,492,1200,629,458,1087,222,332,554,209,336,545,209,295,504,4.4,3.3,3.9,2.5,3.7,3.0,4.3,3.5,4.0,73.7,56.6,65.9,72.6,56.5,65.0,71.0,57.5,64.6,70.5,54.7,63.3,70.8,54.4,63.1,67.9,55.5,62.0,7,3,10,6,4,10,4,9,13,3,13,16,3,8,11,4,5,9,47,56,103,42,71,113,36,71,107,28,32,60,27,51,78,37,56,93,204,81,285,217,88,305,184,97,281,1034,870,1904,995,858,1853,914,786,1700,227,231,458,198,209,407,181,165,346,650,537,1187,666,566,1232,680,580,1260,540,497,1037,443,429,872,329,301,630
