SA3_CODE_2016,C06_15_19_Married_M,C06_15_19_Married_F,C06_15_19_Sep_M,C06_15_19_Sep_F,C06_15_19_Div_M,C06_15_19_Div_F,C06_15_19_Wid_M,C06_15_19_Wid_F,C06_15_19_Nvr_marrd_M,C06_15_19_Nvr_marrd_F,C06_15_19_T_M,C06_15_19_T_F,C06_15_19_T_P,C06_20_24_Married_M,C06_20_24_Married_F,C06_20_24_Sep_M,C06_20_24_Sep_F,C06_20_24_Div_M,C06_20_24_Div_F,C06_20_24_Wid_M,C06_20_24_Wid_F,C06_20_24_Nvr_marrd_M,C06_20_24_Nvr_marrd_F,C06_20_24_T_M,C06_20_24_T_F,C06_20_24_T_P,C06_25_29_Married_M,C06_25_29_Married_F,C06_25_29_Sep_M,C06_25_29_Sep_F,C06_25_29_Div_M,C06_25_29_Div_F,C06_25_29_Wid_M,C06_25_29_Wid_F,C06_25_29_Nvr_marrd_M,C06_25_29_Nvr_marrd_F,C06_25_29_T_M,C06_25_29_T_F,C06_25_29_T_P,C06_30_34_Married_M,C06_30_34_Married_F,C06_30_34_Sep_M,C06_30_34_Sep_F,C06_30_34_Div_M,C06_30_34_Div_F,C06_30_34_Wid_M,C06_30_34_Wid_F,C06_30_34_Nvr_marrd_M,C06_30_34_Nvr_marrd_F,C06_30_34_T_M,C06_30_34_T_F,C06_30_34_T_P,C06_35_39_Married_M,C06_35_39_Married_F,C06_35_39_Sep_M,C06_35_39_Sep_F,C06_35_39_Div_M,C06_35_39_Div_F,C06_35_39_Wid_M,C06_35_39_Wid_F,C06_35_39_Nvr_marrd_M,C06_35_39_Nvr_marrd_F,C06_35_39_T_M,C06_35_39_T_F,C06_35_39_T_P,C06_40_44_Married_M,C06_40_44_Married_F,C06_40_44_Sep_M,C06_40_44_Sep_F,C06_40_44_Div_M,C06_40_44_Div_F,C06_40_44_Wid_M,C06_40_44_Wid_F,C06_40_44_Nvr_marrd_M,C06_40_44_Nvr_marrd_F,C06_40_44_T_M,C06_40_44_T_F,C06_40_44_T_P,C06_45_49_Married_M,C06_45_49_Married_F,C06_45_49_Sep_M,C06_45_49_Sep_F,C06_45_49_Div_M,C06_45_49_Div_F,C06_45_49_Wid_M,C06_45_49_Wid_F,C06_45_49_Nvr_marrd_M,C06_45_49_Nvr_marrd_F,C06_45_49_T_M,C06_45_49_T_F,C06_45_49_T_P,C06_50_54_Married_M,C06_50_54_Married_F,C06_50_54_Sep_M,C06_50_54_Sep_F,C06_50_54_Div_M,C06_50_54_Div_F,C06_50_54_Wid_M,C06_50_54_Wid_F,C06_50_54_Nvr_marrd_M,C06_50_54_Nvr_marrd_F,C06_50_54_T_M,C06_50_54_T_F,C06_50_54_T_P,C06_55_59_Married_M,C06_55_59_Married_F,C06_55_59_Sep_M,C06_55_59_Sep_F,C06_55_59_Div_M,C06_55_59_Div_F,C06_55_59_Wid_M,C06_55_59_Wid_F,C06_55_59_Nvr_marrd_M,C06_55_59_Nvr_marrd_F,C06_55_59_T_M,C06_55_59_T_F,C06_55_59_T_P,C06_60_64_Married_M,C06_60_64_Married_F,C06_60_64_Sep_M,C06_60_64_Sep_F,C06_60_64_Div_M,C06_60_64_Div_F,C06_60_64_Wid_M,C06_60_64_Wid_F,C06_60_64_Nvr_marrd_M,C06_60_64_Nvr_marrd_F,C06_60_64_T_M,C06_60_64_T_F,C06_60_64_T_P,C06_65_69_Married_M,C06_65_69_Married_F,C06_65_69_Sep_M,C06_65_69_Sep_F,C06_65_69_Div_M,C06_65_69_Div_F,C06_65_69_Wid_M,C06_65_69_Wid_F,C06_65_69_Nvr_marrd_M,C06_65_69_Nvr_marrd_F,C06_65_69_T_M,C06_65_69_T_F,C06_65_69_T_P,C06_70_74_Married_M,C06_70_74_Married_F,C06_70_74_Sep_M,C06_70_74_Sep_F,C06_70_74_Div_M,C06_70_74_Div_F,C06_70_74_Wid_M,C06_70_74_Wid_F,C06_70_74_Nvr_marrd_M,C06_70_74_Nvr_marrd_F,C06_70_74_T_M,C06_70_74_T_F,C06_70_74_T_P,C06_75_79_Married_M,C06_75_79_Married_F,C06_75_79_Sep_M,C06_75_79_Sep_F,C06_75_79_Div_M,C06_75_79_Div_F,C06_75_79_Wid_M,C06_75_79_Wid_F,C06_75_79_Nvr_marrd_M,C06_75_79_Nvr_marrd_F,C06_75_79_T_M,C06_75_79_T_F,C06_75_79_T_P,C06_80_84_Married_M,C06_80_84_Married_F,C06_80_84_Sep_M,C06_80_84_Sep_F,C06_80_84_Div_M,C06_80_84_Div_F,C06_80_84_Wid_M,C06_80_84_Wid_F,C06_80_84_Nvr_marrd_M,C06_80_84_Nvr_marrd_F,C06_80_84_T_M,C06_80_84_T_F,C06_80_84_T_P,C06_85o_Married_M,C06_85o_Married_F,C06_85o_Seprtd_M,C06_85o_Seprtd_F,C06_85o_Divorce_M,C06_85o_Divorce_F,C06_85o_Wid_M,C06_85o_Wid_F,C06_85o_Nvr_mard_M,C06_85o_Nvr_mard_F,C06_85o_T_M,C06_85o_T_F,C06_85o_T_P,C06_T_Married_M,C06_T_Married_F,C06_Tot_Sep_M,C06_Tot_Sep_F,C06_Tot_Div_M
12503,14,104,3,5,3,0,0,4,4547,4240,4560,4359,8923,350,1085,21,83,8,36,0,7,4126,3535,4505,4743,9256,1601,2282,94,160,44,145,10,13,2850,2030,4600,4631,9232,2537,2809,125,285,166,271,3,27,1650,1166,4481,4564,9047,2701,2799,179,285,255,439,9,48,1135,778,4275,4349,8625,2844,2907,184,246,372,505,24,71,906,587,4329,4311,8635,2764,2652,202,229,455,551,19,121,649,465,4098,4021,8116,2591,2433,162,199,435,568,49,187,465,297,3700,3680,7385,2501,2288,174,148,444,450,63,264,341,219,3529,3364,6891,2060,1613,117,105,298,310,84,345,216,105,2774,2481,5251,1545,1256,82,61,209,219,127,495,192,67,2156,2106,4257,1212,964,63,40,120,165,174,693,124,76,1696,1935,3633,1004,725,25,34,89,114,213,958,68,62,1399,1894,3290,633,403,20,20,42,66,257,991,44,40,1004,1528,2532,276,125,8,8,25,26,231,916,25,45,564,1117,1679,24632,24457,1467,1910,2973
12504,12,43,0,5,3,3,0,0,3369,2928,3381,2975,6358,349,872,7,32,10,10,3,3,4341,3311,4713,4221,8934,1900,2739,67,101,57,92,0,8,3734,2499,5767,5446,11212,3205,3297,133,153,151,273,8,15,2046,1442,5548,5187,10726,2873,2856,158,220,311,422,9,25,1276,898,4620,4418,9040,2865,2533,159,193,325,501,15,51,856,608,4217,3877,8098,2249,2120,183,185,454,572,14,83,639,448,3541,3400,6945,1942,1887,160,174,411,539,25,123,379,314,2916,3036,5956,1945,1853,131,130,419,527,52,198,279,207,2826,2912,5741,1692,1536,96,79,319,343,53,256,179,126,2333,2345,4679,1337,1097,59,58,188,226,89,360,123,70,1799,1808,3607,1008,789,39,42,119,143,99,509,67,64,1332,1540,2874,768,551,29,16,43,91,164,714,77,68,1085,1437,2519,457,318,23,8,26,62,178,882,27,46,720,1313,2034,284,158,10,0,9,34,205,1088,27,72,527,1347,1880,22892,22654,1257,1376,2850
12601,3,3,0,0,0,0,0,0,1549,1603,1553,1606,3159,41,80,0,0,0,0,0,0,1610,1350,1658,1433,3088,225,329,4,7,8,9,0,0,829,646,1070,991,2052,571,736,19,27,21,22,0,0,383,294,989,1081,2071,842,1150,21,28,43,68,0,7,248,221,1152,1476,2625,1245,1354,38,43,59,118,0,19,195,142,1540,1675,3218,1347,1474,35,53,79,128,11,17,145,121,1619,1800,3418,1225,1238,29,56,99,151,13,34,100,97,1467,1577,3046,1150,1001,28,26,101,172,21,53,98,66,1396,1314,2707,833,745,21,21,73,118,17,77,37,63,981,1027,2007,622,566,9,16,45,92,31,135,22,45,728,853,1580,501,460,6,7,18,49,44,173,25,25,598,715,1311,455,318,9,9,20,26,66,271,29,31,578,654,1231,299,190,8,3,12,21,88,334,5,36,409,584,994,145,86,0,3,6,14,98,426,8,37,246,573,822,9501,9745,234,297,580
12602,11,15,0,0,3,3,0,0,3856,3175,3875,3198,7068,159,332,7,13,4,5,3,10,4351,4407,4531,4769,9295,957,1453,34,34,32,56,4,4,2934,2518,3957,4072,8025,2206,2657,50,68,89,209,3,8,1736,1443,4091,4390,8478,2701,3168,91,130,197,360,3,6,1099,941,4097,4610,8704,3075,3180,101,187,308,424,15,44,865,703,4362,4543,8903,2751,2883,151,190,341,494,18,67,720,572,3976,4209,8185,2465,2485,123,154,362,608,32,103,535,447,3515,3797,7318,2438,2191,99,102,386,571,32,189,385,355,3332,3408,6743,1747,1557,60,74,260,378,28,252,236,242,2337,2506,4840,1430,1299,58,65,174,259,72,436,144,159,1881,2226,4107,1277,1071,43,29,115,186,128,538,128,122,1691,1944,3641,1159,846,23,37,77,146,202,948,104,146,1560,2112,3674,760,539,8,16,52,94,254,1086,76,149,1143,1884,3030,416,236,16,10,31,50,305,1364,44,205,808,1869,2680,23548,23917,871,1106,2420
12701,10,32,3,10,0,3,0,0,3026,2828,3046,2874,5918,159,461,7,35,6,12,0,0,2410,2148,2588,2668,5251,841,1279,45,92,34,82,0,5,1387,1031,2304,2489,4793,1623,2078,68,132,89,152,0,9,839,607,2623,2983,5608,2023,2172,83,160,148,277,0,17,548,439,2792,3065,5864,2311,2277,111,168,195,312,10,27,475,326,3103,3111,6213,1998,1950,115,169,221,310,16,60,301,207,2655,2705,5358,1731,1599,82,115,202,293,17,93,127,106,2160,2203,4369,1440,1218,79,88,172,219,35,141,104,59,1821,1722,3545,1058,808,49,52,124,125,31,190,62,25,1329,1190,2520,783,618,56,36,83,93,50,274,34,22,1004,1039,2047,551,349,40,33,56,65,84,342,23,15,748,793,1540,358,222,11,16,19,42,78,283,16,14,478,582,1063,150,63,5,4,8,15,69,272,15,9,246,362,613,74,29,3,0,9,13,35,190,8,10,125,238,372,15112,15160,765,1101,1371
12702,11,69,7,4,3,3,3,3,6611,6253,6639,6332,12967,312,1055,23,81,9,50,0,18,6136,5220,6483,6413,12893,1361,2463,115,263,119,254,3,13,3709,2703,5307,5702,11013,2739,3517,194,378,251,527,8,51,2170,1526,5359,6004,11361,3601,3901,282,412,427,699,10,75,1494,1031,5818,6109,11933,4263,4331,330,457,594,809,14,124,1085,766,6286,6479,12772,4606,4573,287,414,646,908,40,179,819,616,6390,6689,13081,4141,4179,257,313,583,754,61,323,470,391,5516,5951,11468,3822,3362,206,250,483,588,90,446,301,235,4906,4873,9782,2809,2219,155,120,315,360,98,502,172,123,3558,3326,6886,2260,1823,94,92,232,214,138,709,113,98,2833,2940,5774,1795,1327,81,58,152,167,146,951,100,64,2279,2566,4845,1343,776,49,47,84,99,258,1100,63,49,1798,2077,3876,730,372,25,17,29,48,213,979,28,31,1027,1449,2479,305,145,9,11,12,29,192,844,11,31,532,1055,1590,34089,34100,2137,2915,3942
12703,11,48,0,0,0,3,0,0,3306,3073,3323,3128,6447,249,660,11,31,7,34,3,3,3189,2634,3461,3365,6828,1223,1858,47,131,48,110,3,9,2131,1502,3444,3603,7051,2291,2865,98,205,122,223,5,16,1193,809,3712,4121,7833,2554,2740,164,222,200,322,5,24,748,508,3669,3825,7492,2702,2387,152,221,317,411,20,57,593,420,3777,3487,7264,2252,2200,157,207,308,433,21,98,426,293,3155,3236,6387,1942,1810,139,163,314,424,37,125,209,164,2634,2691,5331,1855,1672,138,131,268,345,50,201,169,98,2477,2455,4929,1437,1145,96,82,205,219,42,251,76,37,1856,1731,3587,955,750,67,47,137,148,55,357,60,34,1265,1332,2600,732,529,30,36,91,109,93,438,56,30,997,1142,2135,503,334,12,22,47,53,119,515,32,27,717,954,1668,296,165,7,4,25,38,99,476,13,17,443,705,1146,132,62,9,0,11,15,93,461,16,24,258,564,822,19129,19233,1133,1505,2085
12801,6,5,0,0,0,0,0,0,3111,3102,3120,3114,6235,63,181,3,15,0,5,0,3,3267,2992,3340,3192,6526,677,1041,34,46,27,50,0,5,2688,2082,3423,3219,6644,1693,2113,90,111,134,202,3,9,1768,1223,3688,3657,7345,2133,2441,104,140,226,337,7,15,1122,803,3598,3735,7333,2267,2461,156,197,285,431,17,33,826,552,3548,3664,7215,2431,2495,155,188,406,563,27,55,624,357,3640,3653,7291,2251,2262,128,155,395,549,27,89,385,237,3188,3287,6476,2300,2141,117,158,392,535,45,163,268,151,3124,3139,6265,1925,1813,69,80,292,433,62,242,143,80,2496,2657,5152,1526,1421,51,47,203,270,91,327,76,56,1949,2117,4072,1375,1250,48,35,128,178,96,550,78,53,1730,2069,3802,1338,1051,28,29,78,154,184,923,44,59,1670,2217,3883,859,562,14,12,27,116,225,940,40,36,1165,1667,2839,420,226,11,8,27,49,229,1038,17,38,703,1355,2063,21274,21467,1018,1204,2628
12802,0,11,0,0,4,0,0,0,4226,3927,4229,3937,8162,97,208,6,13,7,0,0,3,3432,3105,3542,3330,6874,821,1228,21,58,30,47,0,12,2088,1621,2955,2968,5927,2098,2583,65,106,88,159,3,14,1158,856,3423,3717,7136,2584,3011,75,134,202,312,6,13,738,561,3604,4030,7633,2953,3092,115,177,249,393,9,35,507,389,3828,4081,7910,3143,3296,135,167,298,481,23,71,357,267,3952,4282,8235,3018,2965,129,153,323,498,29,107,221,171,3717,3888,7605,2873,2582,95,114,286,460,45,144,126,99,3428,3404,6827,2139,1751,73,76,191,354,51,220,76,60,2531,2469,4995,1301,1066,32,42,121,156,65,287,51,41,1566,1595,3164,880,718,26,25,77,118,90,352,46,22,1118,1246,2360,761,566,25,14,35,74,122,559,37,31,984,1242,2218,434,272,3,8,21,40,157,648,13,26,630,995,1621,222,127,3,7,10,25,151,709,20,35,397,903,1302,23329,23474,805,1093,1931
19797,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,6,0,8,0,8,0,0,0,0,0,0,0,0,3,3,5,3,7,0,0,0,0,0,0,0,0,7,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,3
19999,0,0,0,4,0,0,0,0,311,257,309,262,574,17,39,11,8,3,0,0,0,603,463,627,506,1134,87,89,33,17,9,5,0,4,562,418,688,539,1227,124,137,48,30,29,22,0,5,463,264,667,457,1127,145,113,113,28,63,45,3,0,291,141,622,334,951,100,76,81,42,95,39,7,0,271,87,544,247,796,79,87,72,23,100,59,3,4,150,66,407,241,641,115,132,64,30,141,90,3,5,99,39,421,303,723,145,164,52,22,135,85,15,16,50,36,394,323,713,138,136,25,15,71,46,14,13,32,12,272,228,497,114,73,15,6,39,31,21,21,21,10,217,139,354,59,32,12,4,30,12,13,18,16,7,134,73,203,28,17,10,3,20,9,10,16,14,0,77,48,125,12,13,5,0,3,3,15,28,0,3,34,46,76,5,5,3,0,3,0,16,32,6,3,27,35,66,1180,1115,541,239,736
