SA3_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
12502,6706,4451,3923,5263,5109,4295,3277,2300,676,36005,306,188,154,253,250,100,42,25,3,1322,459,323,194,245,211,108,42,19,4,1603,13,13,7,12,9,8,8,8,0,72,0,0,0,0,0,0,0,0,0,0,11,21,14,7,16,6,3,0,0,78,33,79,75,101,87,45,21,9,5,456,43,97,88,110,102,52,22,10,3,539,2026,1360,1186,1736,1437,740,424,232,60,9206,966,666,626,724,651,467,346,221,85,4750,10854,7368,6421,8789,8232,5992,4295,2873,847,55671,389,318,415,503,622,378,180,70,14,2895,1114,705,679,1019,1137,1159,1023,779,288,7893,3,0,0,0,0,0,0,0,0,9,256,236,162,210,327,189,134,80,32,1617,71,57,52,20,34,17,25,9,8,288,3454,2156,1752,2293,2297,1911,1260,837,229,16181,19,18,12,23,14,20,18,9,0,137,279,170,168,254,205,154,136,59,18,1443,19,7,13,25,17,5,10,9,3,112
12503,14459,10550,10281,10269,9857,9134,6147,4798,1395,76891,373,341,542,311,237,139,52,16,3,2013,5975,3239,3073,2283,1250,665,267,88,22,16853,3,0,8,7,3,7,0,3,0,35,0,0,0,0,0,0,0,0,0,0,36,39,81,24,8,17,9,0,0,219,91,64,82,84,74,42,14,6,5,461,129,101,156,114,88,59,25,3,5,687,2072,1462,1501,1419,1351,678,404,248,47,9177,2452,1607,1687,1531,1365,911,661,481,155,10854,26837,18177,18283,17257,15497,12141,7892,5826,1679,123588,1328,1024,1062,1303,1515,1027,410,273,58,8010,1275,1062,1133,1308,1585,2010,1425,1124,601,11518,29,22,25,19,33,14,17,7,3,170,393,264,228,278,261,217,143,93,41,1918,4,15,3,3,14,3,3,0,0,55,9424,6513,6354,6123,5804,5146,3589,2371,853,46167,12,3,17,17,9,13,9,12,6,95,1224,747,848,946,700,612,568,295,69,6012,76,36,49,68,56,47,32,19,7,396
12504,10644,7546,10241,9238,7817,7608,4886,3668,1479,63123,2060,1779,3546,1606,729,331,202,89,12,10359,1503,1069,1267,938,509,286,123,46,11,5740,7,8,11,16,10,9,8,7,9,80,0,0,0,0,0,0,0,0,0,3,185,311,398,106,59,22,15,3,0,1097,149,151,210,142,114,60,26,22,4,874,331,465,605,253,171,85,43,25,4,1982,2647,2175,2931,2595,1807,912,551,233,56,13907,2107,1842,2617,1785,1312,940,537,414,294,11849,19812,15296,21940,17141,12899,10424,6480,4556,1880,110415,533,433,873,732,664,449,158,113,30,3983,1669,1322,1638,1893,1811,1983,1662,1122,675,13782,8,4,10,8,10,7,3,0,0,47,303,207,366,261,237,225,159,80,36,1880,29,24,35,12,14,10,8,7,0,141,6113,3573,4680,4641,3814,3315,2407,1444,601,30592,29,11,37,21,24,19,7,15,4,166,515,335,439,537,377,275,333,209,66,3090,35,27,46,32,32,25,20,4,4,236
12601,5105,3625,2385,3634,4003,3157,2221,1810,670,26602,296,250,160,261,242,87,33,15,3,1348,108,64,67,67,71,23,8,3,0,415,5,4,5,6,17,11,3,4,0,63,0,5,0,0,0,0,0,0,0,8,27,9,18,22,5,4,0,0,0,90,39,36,17,35,28,9,4,0,4,162,66,48,38,56,31,12,4,0,4,257,1322,1463,957,1133,1281,870,342,168,57,7576,586,567,366,430,534,416,226,191,82,3396,7707,6252,4123,5846,6465,4713,2893,2226,822,41041,228,228,231,267,373,233,101,50,16,1723,1267,838,497,899,1078,1015,837,653,347,7440,0,0,0,0,0,0,0,0,0,0,258,247,130,190,262,199,105,57,29,1469,25,28,27,7,26,16,18,14,4,160,1966,1285,866,1239,1371,1128,717,446,155,9171,15,9,10,5,17,19,6,0,3,85,74,58,51,72,73,62,58,26,13,478,5,3,8,0,3,3,8,0,0,37
12602,12698,9004,9154,10759,9904,8097,5855,5298,2036,72811,412,319,530,388,284,145,86,47,6,2211,439,352,434,323,211,117,52,27,6,1951,60,38,61,67,67,76,69,140,212,784,0,3,0,0,0,0,0,0,0,3,66,50,71,61,29,12,11,3,0,296,39,62,83,65,54,30,16,13,0,363,109,108,154,124,85,43,24,19,0,668,3174,3914,3516,3377,2731,1580,768,480,143,19680,1997,1947,1880,1849,1634,1160,663,589,247,11972,19329,16364,16499,17608,15504,11591,7746,6704,2680,114019,521,771,1086,849,778,578,297,170,45,5096,2209,1334,1396,2170,2172,2173,1504,1320,775,15051,0,3,8,3,3,4,3,0,0,23,438,315,401,347,355,231,169,118,79,2452,31,24,18,14,15,15,9,14,6,146,7349,4606,4288,5204,4792,3849,2708,2218,963,35977,10,15,13,9,12,18,10,0,8,96,696,443,402,676,543,387,364,222,55,3794,28,20,42,32,33,29,17,12,11,226
12701,11950,7103,6402,7993,6620,4539,2891,1309,293,49098,565,317,374,475,355,105,57,21,3,2274,2138,1001,950,761,511,259,76,31,9,5739,10,7,0,3,0,0,0,0,0,18,0,3,0,3,0,0,0,0,0,6,22,19,14,6,7,4,0,0,0,83,68,70,49,56,47,17,5,0,0,311,93,91,61,63,53,25,11,3,0,396,1535,797,726,698,472,262,142,50,9,4688,1906,952,867,944,763,536,284,176,38,6466,19709,11173,10397,12077,9725,6065,3588,1672,372,74778,1448,1017,958,1151,1157,655,181,76,24,6661,1335,1000,764,1123,1392,1032,722,384,73,7819,254,180,187,154,166,118,50,19,3,1130,221,123,141,135,151,110,46,26,8,957,3,0,0,0,4,4,0,0,0,20,7012,4670,3682,4508,4318,2987,1838,888,283,30182,3,9,8,5,9,15,7,5,0,64,1074,736,657,842,725,500,281,126,23,4962,51,35,57,41,37,47,26,9,0,297
12702,19713,15241,12334,13698,14353,11645,7975,4572,1080,100617,192,171,154,173,200,88,35,8,6,1020,1997,1171,994,824,684,369,116,40,4,6200,3,0,0,5,0,3,0,4,0,17,3,0,0,0,0,0,0,0,0,3,14,6,14,5,6,0,0,0,0,49,186,179,123,130,129,77,48,11,8,901,204,192,135,137,141,78,45,11,7,955,2680,1947,1669,1485,1481,728,367,231,56,10652,3152,1824,1592,1693,1568,965,681,509,133,12118,36378,25863,22371,24697,24546,16664,10612,6350,1590,169085,8100,5846,5506,6565,7050,4481,1715,1100,389,40763,1165,1114,913,1043,1540,1502,1043,788,222,9337,1181,926,872,837,958,704,446,264,60,6252,479,342,323,324,333,303,136,81,32,2359,0,0,0,0,0,0,0,0,0,10,12094,9147,7484,8052,8381,7213,4882,3039,895,61184,6,10,0,3,14,11,7,8,6,71,1734,1383,1473,1494,1462,1568,1009,548,171,10830,137,98,102,102,100,91,69,27,12,739
12703,12726,8036,9089,9308,7835,6484,3737,2284,679,60176,1036,550,816,867,573,210,86,31,10,4168,2751,1433,1356,1215,750,353,135,46,4,8042,5,0,4,5,11,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,69,39,49,60,22,14,14,9,0,263,371,247,213,211,142,78,43,16,4,1330,434,285,264,271,167,93,58,24,4,1596,1954,1172,1285,1095,761,363,176,91,23,6928,2453,1371,1518,1378,1096,798,449,287,89,9433,22061,13276,14883,14756,11718,8522,4735,2814,822,93589,779,503,582,738,665,394,145,87,20,3902,2095,1385,1507,1981,1799,1554,1095,681,276,12370,27,8,19,19,9,4,3,3,0,96,398,249,277,238,226,189,94,45,21,1732,4,3,5,4,9,3,0,3,0,25,6603,3976,4111,4305,4108,3180,2175,1275,373,30102,17,15,21,14,13,20,12,3,0,118,1800,1056,1311,1506,1115,980,572,258,41,8646,64,45,41,52,43,40,45,25,7,350
12801,13171,9089,9731,10791,10236,8898,6454,5600,1688,75640,50,44,63,69,42,35,16,9,0,316,157,114,117,94,93,69,19,4,4,675,25,12,20,22,18,23,9,9,3,139,0,0,0,0,0,0,0,0,0,0,10,6,13,7,3,4,3,0,0,47,15,40,37,38,36,19,7,3,0,195,24,48,52,45,40,17,7,4,0,243,2752,1953,2347,1985,1868,1215,613,410,101,13238,1685,1399,1483,1343,1286,1045,698,667,264,9868,17979,12766,13987,14550,13767,11411,7872,6718,2063,101113,149,139,191,248,254,184,65,32,5,1264,3710,2518,2887,3671,3731,3809,2859,2431,1144,26750,0,0,0,0,0,0,0,0,0,0,366,234,213,296,253,208,138,110,49,1856,3,0,3,0,6,5,3,3,0,22,6843,4139,4022,4647,4292,3394,2441,1767,639,32189,18,15,13,12,22,20,14,3,0,126,1161,567,577,973,728,420,329,192,40,4996,40,27,26,34,29,15,17,16,3,209
12802,16549,11325,9595,12053,12291,9552,4608,3263,1059,80297,72,76,58,90,74,46,15,11,0,445,180,158,88,110,112,45,17,4,0,719,14,23,22,15,19,22,4,3,3,119,0,0,0,0,0,0,0,0,0,3,10,9,8,7,5,0,0,0,0,40,33,30,44,42,48,18,12,3,0,233,46,38,52,49,50,18,9,3,0,282,3207,2119,2132,1996,2003,1200,424,252,69,13413,1642,1208,1012,1055,1096,832,415,302,155,7719,21827,15036,13060,15547,15835,11828,5527,3839,1302,103800,121,120,143,188,212,154,49,22,5,1010,4663,3080,2914,4095,4116,4131,2536,1367,627,27532,0,0,0,0,0,0,0,0,0,0,489,359,285,378,406,305,210,111,28,2578,39,52,21,18,22,14,10,3,6,175,7770,4833,3587,4700,4786,3675,2106,1116,462,33030,73,30,41,33,28,35,22,7,3,266,940,574,414,723,659,407,212,124,29,4086,21,17,25,19,40,34,18,11,10,198
19797,0,8,9,6,3,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,13,0,4,0,3,0,0,0,0,0,10,0,11,22,6,3,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,495,821,1132,896,783,746,376,144,53,5439,11,31,46,18,13,0,4,0,0,124,38,49,54,43,21,13,4,0,0,215,4,8,11,9,3,3,4,0,0,45,3,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,7,9,14,23,14,4,3,0,0,81,11,10,21,23,16,7,3,0,0,92,226,433,604,349,239,227,72,23,5,2182,147,306,411,357,244,196,96,37,4,1791,957,1713,2353,1744,1365,1211,562,205,66,10175,13,38,70,46,38,33,7,3,3,243,169,215,320,279,289,353,257,61,39,1983,0,0,3,0,0,0,0,0,0,3,15,27,31,17,30,23,13,0,0,161,0,0,0,0,0,0,0,0,0,0,191,351,432,355,301,294,146,45,23,2138,0,0,0,0,0,3,0,0,0,5,15,10,20,24,22,14,14,3,3,129,3,4,9,10,12,8,5,0,0,45
