SA3_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
12404,1530,2811,1670,1888,991,502,9397,536,357,126,88,20,14,1147,123,151,64,35,8,4,390,658,507,192,124,30,16,1534,349,194,44,26,9,0,621,23,6,3,0,0,0,30,0,0,0,0,0,0,0,8,5,3,0,0,0,25,384,207,51,26,10,0,675,3,3,0,0,0,0,6,0,0,0,0,0,0,3,18,8,3,0,0,0,33,20,15,3,4,0,3,46,0,0,0,0,0,0,0,2590,3542,1921,2038,1033,520,11640,1606,2779,1803,1787,923,552,9453,549,382,155,87,35,16,1225,208,199,93,49,10,6,567,758,581,251,133,45,17,1788,339,167,53,23,14,0,598,37,25,10,0,0,0,75,21,7,0,4,0,0,37,12,3,0,0,0,0,21,418,201,64,24,11,0,728,7,4,0,0,0,0,16,0,0,0,0,0,0,3,42,16,9,3,0,0,71,49,19,9,4,3,0,84,3,0,0,3
12405,1934,3927,2874,3240,1635,833,14439,254,179,68,63,22,17,608,140,214,121,53,23,15,573,402,396,187,115,48,28,1175,167,68,26,11,3,3,270,160,65,20,10,4,0,264,13,4,4,3,0,0,26,4,3,0,0,3,0,11,344,142,53,22,12,4,572,4,10,3,4,0,4,23,0,0,0,0,0,0,0,6,3,3,0,0,0,17,9,15,3,9,0,4,43,0,3,0,4,0,0,15,2692,4485,3113,3390,1692,874,16249,2140,4051,2877,3008,1518,900,14499,287,200,88,57,25,17,670,245,281,194,164,56,41,986,529,483,286,214,81,57,1653,175,140,47,50,24,17,455,119,73,25,9,6,0,242,3,3,0,3,0,0,12,28,7,5,3,3,0,49,334,230,82,63,30,19,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,19,3,6,9,0,0,0,19,0,0,0,0
12501,1695,2506,1962,2254,1371,1208,10996,165,141,89,107,69,71,641,174,343,311,302,129,73,1331,345,488,401,404,197,146,1970,616,676,501,355,162,100,2420,373,615,407,300,93,45,1832,450,636,376,277,89,71,1899,15,9,3,3,0,0,34,1453,1938,1294,935,348,216,6185,3,0,4,3,3,5,15,0,0,0,0,0,0,0,26,18,14,21,6,10,101,30,15,20,27,12,17,116,29,40,24,17,10,4,125,3549,4991,3692,3640,1942,1584,19396,1529,2420,2092,2453,1386,1315,11187,201,268,227,213,95,65,1066,225,371,370,371,164,113,1614,426,647,593,587,255,175,2679,553,675,491,426,179,96,2417,536,828,562,421,171,80,2593,721,1146,652,472,180,127,3298,3,7,7,0,0,0,27,1816,2644,1716,1330,528,296,8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,7,3,4,4,51,17,15,7,3,3,4,56,7,7,5,0
12502,2066,4152,2665,3134,1346,632,13997,352,257,142,139,53,25,971,349,583,480,416,120,44,1992,701,841,625,558,171,68,2964,533,146,39,28,12,3,765,409,274,106,67,6,3,857,132,124,58,30,3,0,355,9,5,3,3,0,3,23,1081,553,208,121,30,6,1998,3,8,4,0,0,0,16,0,0,0,0,0,0,0,0,3,3,0,0,0,7,5,10,7,0,0,3,19,0,0,0,0,0,0,3,3859,5558,3499,3816,1540,710,18983,2004,4100,2626,3179,1398,676,13990,404,333,178,153,69,16,1162,322,616,545,578,165,69,2299,728,945,728,731,239,87,3462,560,222,138,119,24,15,1076,436,315,135,95,18,10,1005,178,141,76,46,6,8,452,11,3,0,6,0,0,20,1183,682,355,256,46,29,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,7,8,0,0,51,28,15,7,8,0,0,53,12,16,12,13
12503,4883,8082,5213,5533,3320,2741,29778,776,443,252,206,105,88,1861,282,450,347,331,145,148,1708,1060,896,598,535,243,242,3568,1466,848,414,259,100,45,3133,880,723,431,244,82,36,2402,267,234,115,69,17,15,720,41,14,7,9,0,0,75,2657,1826,964,588,203,96,6333,6,6,10,0,0,0,18,5,3,0,3,0,0,14,40,36,10,14,9,3,106,51,42,12,13,10,5,135,14,11,12,3,4,4,52,8671,10851,6796,6677,3786,3088,39866,4795,7674,5187,5650,3416,3139,29859,793,627,344,319,162,140,2386,496,638,541,564,294,244,2773,1290,1262,886,890,452,382,5160,1532,1024,572,344,149,72,3689,890,1005,599,394,152,89,3133,189,192,113,73,22,12,601,59,29,22,14,9,5,141,2674,2261,1298,820,334,176,7564,0,0,0,0,0,0,4,11,0,3,0,0,0,15,29,28,23,22,9,16,128,39,33,22,18,14,17,144,37,25,16,7
12504,3228,5943,3701,3933,1757,904,19466,1049,728,351,253,91,43,2523,602,714,502,341,130,84,2374,1654,1439,851,591,222,126,4895,1600,1223,547,287,99,36,3794,1935,2216,1189,671,186,92,6292,1492,1737,882,465,134,65,4769,28,12,4,8,0,3,58,5055,5184,2620,1431,423,194,14906,0,3,4,0,0,0,6,77,0,0,3,0,0,82,21,12,11,5,3,0,67,97,18,15,13,3,0,151,53,38,34,24,4,3,152,10085,12621,7230,5988,2420,1230,39572,3189,5977,3792,4220,1941,1028,20149,1088,758,538,429,130,62,3005,506,764,594,473,154,103,2602,1592,1519,1137,911,282,166,5606,1884,1503,831,448,136,53,4850,2132,2619,1734,1116,301,137,8035,1325,1703,1042,600,159,63,4895,41,27,7,10,6,0,84,5382,5853,3611,2173,603,255,17869,9,0,0,0,0,0,9,0,0,0,0,0,0,0,6,5,3,4,3,3,27,16,5,3,4,3,3,41,23,14,5,4
12601,1352,3116,1925,2601,1214,421,10633,221,176,61,69,12,3,547,158,189,132,117,32,17,640,386,362,196,189,44,19,1183,137,73,36,20,3,3,272,425,473,257,152,30,4,1350,150,115,58,33,6,0,361,14,3,0,0,0,0,15,726,660,346,206,46,12,1993,0,0,0,0,0,0,4,3,0,0,10,0,0,13,0,3,3,0,0,0,16,3,6,3,8,3,4,30,0,3,3,0,0,0,12,2468,4151,2474,2998,1308,450,13852,1413,3155,2053,2788,1226,441,11065,217,171,88,72,24,7,570,95,156,117,132,30,15,539,308,325,201,205,58,15,1105,243,78,42,21,3,3,388,413,464,287,183,32,8,1389,206,219,110,66,14,3,621,16,3,0,0,4,0,27,888,762,435,279,53,12,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,4,3,0,25,7,5,5,4,3,0,25,0,0,0,0
12602,3614,6915,4268,5426,2339,954,23518,817,884,508,388,111,31,2731,916,1173,571,440,121,31,3251,1732,2054,1077,826,229,63,5979,1330,640,218,109,26,7,2336,2963,2202,920,393,88,20,6580,1191,908,334,137,32,3,2605,27,22,6,9,5,0,69,5507,3776,1478,647,149,32,11587,10,11,3,0,0,0,20,4,0,0,0,0,0,4,21,18,24,10,10,3,82,33,25,25,10,8,3,111,5,7,11,12,4,4,39,10892,12779,6860,6930,2726,1045,41238,3570,6476,4362,5624,2470,1028,23527,864,857,526,421,123,29,2811,906,1145,703,514,148,58,3468,1769,2004,1227,935,263,90,6283,1423,873,289,162,47,16,2819,2503,2168,877,429,83,17,6082,1600,1699,774,386,88,23,4567,12,8,3,0,0,4,34,5536,4755,1949,977,218,55,13495,7,3,0,0,0,0,12,0,0,0,0,0,0,0,28,23,10,13,3,3,80,36,32,10,13,3,3,94,7,14,0,5
12701,1772,4111,3506,4817,2732,1932,18862,120,134,95,90,54,16,522,153,183,163,156,66,68,786,274,318,261,244,127,84,1303,213,43,21,23,4,7,316,195,79,26,7,4,0,309,0,0,0,0,0,0,0,3,0,0,0,0,0,11,419,125,47,24,10,11,636,58,19,6,4,0,0,92,3,0,0,0,0,0,9,3,0,0,0,0,0,4,65,21,9,8,3,4,99,0,0,0,0,0,0,0,2528,4578,3818,5094,2871,2030,20911,2063,4177,3616,4706,2870,2175,19602,147,205,155,182,95,45,829,141,249,235,278,153,109,1167,292,455,391,459,244,158,1997,277,56,36,17,9,3,395,204,75,15,8,3,0,310,9,4,0,0,0,0,13,13,6,3,4,0,0,30,498,147,55,35,12,3,745,75,28,7,3,0,0,106,3,0,0,0,0,0,3,0,3,3,0,0,0,12,77,30,7,3,0,0,117,5,3,6,0
12702,4671,9066,7462,8871,5231,3800,39096,501,563,419,306,169,96,2056,457,758,741,783,381,254,3381,965,1320,1157,1087,556,356,5444,599,543,343,305,117,59,1971,677,757,540,314,94,45,2431,299,376,225,183,57,17,1158,20,14,5,13,3,3,51,1598,1691,1116,811,271,128,5614,48,14,4,0,0,0,67,5,3,0,0,0,0,13,22,22,10,16,3,0,80,74,37,21,17,8,0,163,3,6,9,4,0,3,23,7312,12120,9763,10794,6070,4282,50340,4747,9047,7349,8390,5255,4253,39040,655,680,546,539,276,184,2878,636,900,940,931,534,300,4244,1289,1574,1488,1466,809,490,7123,576,467,337,226,90,43,1747,744,809,585,404,127,62,2732,294,349,224,172,57,21,1124,57,44,19,8,12,11,152,1674,1671,1157,819,289,145,5756,55,13,3,0,0,0,72,0,0,0,0,0,0,3,17,23,17,8,0,7,69,74,36,22,7,0,7,141,9,19,4,14
12703,2493,5461,4002,4899,2452,1334,20636,460,435,214,220,84,33,1443,489,631,410,340,127,87,2080,947,1059,624,556,211,123,3525,730,332,196,131,59,10,1454,719,530,338,271,71,23,1952,567,521,352,287,94,21,1841,8,4,4,3,0,0,20,2024,1388,891,696,222,47,5269,4,4,3,3,0,3,11,3,0,0,0,0,0,7,5,12,4,3,4,3,33,14,14,6,9,4,6,53,0,6,4,0,0,3,15,5481,7925,5528,6156,2893,1514,29497,2610,5448,4204,5404,2659,1677,22004,554,409,217,205,74,59,1527,647,767,522,505,265,144,2846,1204,1177,739,713,338,206,4378,556,223,135,86,54,27,1081,825,690,433,329,91,39,2396,686,737,511,408,145,48,2534,3,8,3,0,3,0,25,2071,1659,1087,820,296,114,6036,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,12,3,3,0,0,30,11,12,8,3,0,0,29,18,3,9,3
12801,3198,7017,3858,4975,2417,847,22310,871,676,219,171,55,15,2003,705,1168,513,341,76,21,2821,1574,1847,729,508,126,39,4829,1267,710,173,77,18,8,2249,1709,1605,442,151,29,12,3944,1811,1754,454,163,22,3,4200,28,19,11,3,0,0,65,4815,4081,1082,392,71,21,10462,35,27,4,8,0,0,71,4,0,0,0,0,0,6,21,20,19,7,0,3,72,57,55,23,18,3,3,153,6,15,3,5,0,0,32,9653,13012,5704,5897,2615,907,37782,3229,6895,3864,5272,2542,883,22688,867,626,191,114,34,6,1841,811,1375,604,444,119,36,3383,1675,2006,800,562,149,37,5227,1387,854,209,74,21,0,2546,2013,1926,595,255,49,9,4843,1634,1632,408,184,34,7,3897,34,16,4,7,0,3,67,5070,4429,1218,520,98,21,11355,49,25,7,6,0,0,85,0,0,0,0,0,0,4,35,25,16,3,5,3,92,85,52,23,13,5,4,175,3,9,0,3
12802,2763,7616,5216,7250,3285,1054,27180,428,301,117,65,17,8,951,565,813,478,329,74,28,2282,994,1112,596,397,97,37,3234,654,278,60,43,7,0,1050,1106,942,273,83,24,3,2422,326,409,127,34,8,0,897,30,21,9,5,0,0,56,2114,1650,467,164,34,7,4428,32,9,3,3,0,0,45,0,0,0,0,0,0,0,14,7,10,7,3,0,39,49,15,12,4,3,0,80,0,0,0,0,0,0,0,5918,10398,6285,7816,3416,1095,34929,2946,7874,5156,7190,3260,1098,27524,532,383,139,93,35,16,1199,595,706,427,340,84,26,2181,1128,1084,566,429,118,44,3372,626,305,98,44,17,0,1080,1031,991,309,148,34,6,2519,399,392,166,55,8,3,1022,25,13,4,6,0,0,55,2085,1697,574,253,50,6,4670,46,16,8,3,0,0,69,0,0,0,0,0,0,0,16,18,13,8,3,0,53,64,32,20,6,3,0,132,0,4,0,0
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
