SA3_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
12501,1239,612,464,4531,473,649,893,621,734,3358,50,33,45,33,50,203,2207,2024,2417,1368,1302,9310,0,0,0,3,0,3,15,3,0,0,0,21,192,146,86,30,9,475,289,327,362,151,110,1230,65,83,116,60,56,383,9,4,7,5,3,25,574,574,568,251,176,2138,25,8,13,4,4,47,270,52,3,0,0,327,1645,1136,864,297,111,4057,300,310,332,164,125,1233,0,24,27,13,9,73,37,31,28,11,25,131,2276,1558,1266,497,272,5862,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,0,0,0,0,0,3,0,0,0,3,3,10,0,0,0,0,0,0,6,5,3,3,4,29,5,3,0,0,3,13,5067,4166,4245,2118,1758,17353,6,3,6,0,6,19,44,24,6,7,10,92,429,242,205,101,38,1011,964,864,986,547,480,3844,548,666,975,681,953,3816,64,29,34,25,53,205,2045,1828,2206,1366
12502,1355,394,120,5174,1352,1090,1667,961,536,5606,44,22,16,15,4,97,3884,2575,3156,1395,676,11689,0,0,0,0,0,0,19,0,0,0,0,19,216,78,41,6,3,341,542,509,509,161,41,1763,87,111,163,66,45,475,3,3,5,3,0,16,871,703,726,238,87,2618,0,4,0,0,0,7,30,3,3,0,0,40,391,169,80,6,6,652,161,141,148,30,24,494,12,20,14,5,4,63,10,3,0,0,0,15,612,340,243,42,29,1270,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10,3,8,0,0,19,13,12,14,4,3,48,5391,3635,4144,1674,796,15647,4,0,0,0,0,10,19,9,14,6,0,52,357,143,103,28,7,640,1683,1186,1208,382,141,4601,1407,1231,1735,1036,685,6096,54,27,26,15,14,137,3536,2597,3085,1464
12503,2936,1616,1162,12899,1548,1478,2194,1550,1778,8548,152,66,67,75,68,430,7238,5101,5619,3408,3129,24493,8,3,0,0,3,14,45,4,0,0,3,54,406,195,137,30,16,789,531,495,488,228,152,1893,140,142,246,179,197,902,23,21,9,16,7,67,1154,861,872,449,383,3719,9,7,8,0,3,28,182,31,7,0,0,230,1599,976,570,195,76,3422,173,190,173,93,78,705,9,9,9,19,10,50,43,24,24,11,5,99,2014,1241,789,322,178,4543,0,0,0,0,0,0,3,0,0,0,0,5,18,11,11,9,0,42,4,7,12,5,9,37,0,3,3,0,6,12,0,0,0,0,3,3,29,22,18,14,14,99,16,13,7,3,0,38,10440,7238,7313,4195,3704,32885,6,5,9,3,10,34,68,16,15,4,22,127,971,504,364,164,104,2109,3521,2637,2701,1542,1248,11651,1622,1618,2426,1816,2231,9709,150,69,67,69,118,477,6342,4852,5589,3600
12504,2074,717,282,8314,1584,1357,1908,1139,695,6677,85,23,25,24,14,173,5622,3700,4195,1924,1018,16463,3,0,0,0,0,5,48,10,4,0,0,69,564,339,210,28,12,1152,674,646,542,180,86,2130,54,76,128,65,66,389,20,3,7,3,0,41,1365,1077,896,284,166,3783,52,13,15,4,0,82,411,101,30,3,0,544,3939,2715,1546,376,122,8700,563,464,422,160,101,1712,19,11,15,12,12,65,69,46,35,13,5,171,5050,3352,2063,567,241,11277,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,0,0,0,3,9,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,19,3,4,6,4,0,15,12044,8140,7154,2783,1427,31554,3,4,4,3,0,15,38,19,11,4,8,72,504,216,167,55,21,965,2689,1729,1891,614,275,7198,1611,1439,2098,1212,819,7179,81,48,41,29,26,217,4918,3450,4217,1915
12601,935,204,62,3383,1402,1109,1765,992,368,5640,19,4,4,0,3,40,3053,2006,2761,1219,439,9475,0,0,0,0,0,5,8,0,0,0,0,9,60,24,9,3,0,95,206,135,139,30,5,519,34,36,44,23,9,146,0,0,0,0,0,7,312,195,197,57,12,774,6,3,0,0,0,11,45,8,0,0,0,53,470,269,145,20,3,909,112,111,104,27,6,365,3,4,3,4,3,11,8,3,0,0,0,8,647,393,255,48,15,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,7,3,4,3,0,11,0,0,0,3,0,3,4017,2603,3221,1325,467,11627,0,0,0,0,0,3,16,4,3,5,3,31,182,62,48,5,12,309,1148,726,821,184,64,2944,1471,1163,1908,1035,527,6107,36,20,25,10,8,94,2853,1981,2804,1234
12602,2306,628,157,8268,1964,1832,2989,1722,801,9305,63,39,22,13,11,143,6131,4207,5533,2413,987,19277,4,0,0,0,0,4,60,3,0,0,0,67,735,324,156,22,4,1243,869,681,580,138,39,2303,109,126,150,79,32,505,15,4,5,3,0,24,1793,1136,893,242,74,4147,30,7,6,0,0,43,710,105,17,0,0,831,2865,1382,605,117,26,4991,322,226,216,63,16,849,14,9,13,13,3,44,46,8,8,3,4,69,3985,1740,864,192,46,6831,0,0,0,0,0,0,3,0,0,0,0,3,8,3,3,0,0,18,9,3,7,0,0,22,0,0,4,0,0,5,0,0,0,0,0,0,26,10,13,3,3,50,14,0,3,0,0,17,11950,7103,7306,2852,1111,30328,5,3,4,0,4,12,50,11,9,3,3,76,637,239,185,46,11,1114,2707,1759,1977,529,166,7140,2196,1995,3325,1919,1066,10504,90,48,39,17,29,225,5683,4055,5537,2509
12701,1471,744,412,6002,1786,2008,3105,2056,1695,10651,80,39,63,41,38,261,3963,3589,4697,2867,2175,17299,3,0,0,0,0,3,0,0,0,0,0,5,40,22,6,4,4,75,265,220,238,105,43,872,114,131,200,129,106,690,14,5,7,4,3,28,433,383,453,244,158,1675,0,0,0,0,0,0,8,5,0,0,0,10,74,17,6,0,0,102,38,32,20,5,3,110,0,0,0,0,0,5,4,0,0,0,0,6,130,55,35,12,3,230,0,0,0,0,0,0,3,0,0,0,0,3,21,3,0,0,0,20,0,3,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,30,7,3,0,0,40,3,6,0,0,0,12,4561,4042,5194,3124,2334,19255,0,4,8,3,4,23,37,13,8,3,3,65,218,92,67,17,17,406,2015,1488,1513,710,454,6180,2817,2957,4457,2909,2330,15467,130,96,78,60,64,425,5214,4647,6124,3711
12702,3945,2114,1300,16032,2634,2856,3983,2922,2783,15177,222,104,117,90,82,615,8559,7258,8356,5244,4243,33648,9,3,7,3,0,22,78,20,3,0,0,100,444,258,183,87,21,980,771,984,937,495,257,3452,131,169,301,204,194,1005,32,36,31,20,15,132,1469,1465,1463,805,490,5694,11,7,3,0,0,21,147,43,23,6,0,207,1173,900,620,190,76,2962,87,126,124,81,50,469,7,10,6,8,8,50,42,31,24,3,7,116,1468,1116,811,291,145,3825,0,0,0,0,0,0,15,5,0,0,0,16,13,9,3,0,0,25,0,8,0,0,0,13,0,0,3,0,0,6,0,3,0,0,0,3,29,18,7,0,7,67,18,4,14,6,4,36,11541,9858,10642,6344,4878,43268,14,8,12,7,3,46,71,26,26,16,16,154,705,388,252,97,64,1507,4350,3494,3629,1940,1272,14680,2924,2976,4020,3101,3448,16474,205,135,118,90,136,689,8280,7022,8059,5248
12703,1990,748,393,7911,1886,1993,3215,1819,1208,10130,81,45,53,33,34,241,5166,4158,5381,2651,1673,19034,0,3,0,0,0,3,29,3,0,0,0,38,354,160,110,40,4,664,510,420,377,167,86,1566,139,130,209,128,103,706,41,12,4,5,10,73,1073,726,710,338,200,3048,9,3,3,3,0,19,75,12,11,0,0,98,1129,817,583,176,53,2753,190,199,208,100,61,751,15,6,4,5,3,34,46,27,13,4,0,96,1462,1068,814,292,114,3745,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,8,3,0,0,16,3,9,3,0,0,20,7708,5963,6913,3276,1995,25860,6,4,3,4,5,27,33,11,4,12,7,68,254,121,56,29,23,477,2558,1801,1900,799,452,7510,2178,2436,3676,2152,1649,12092,119,74,63,55,47,351,5138,4451,5707,3041
12801,2018,559,124,7787,2434,1757,3059,1932,737,9917,91,14,23,11,8,138,6636,3817,5260,2538,875,19125,0,0,0,0,0,0,35,3,0,0,0,33,467,127,34,9,0,637,1282,584,443,113,20,2444,90,59,73,31,17,274,23,0,3,0,0,22,1889,782,556,149,37,3416,13,0,0,0,0,11,373,27,7,0,0,403,2688,877,312,45,15,3932,597,225,179,44,3,1054,19,10,9,3,0,48,49,5,3,0,0,57,3738,1150,509,100,21,5518,3,0,0,0,0,3,20,5,0,0,0,22,19,9,8,0,0,36,7,4,0,5,3,20,0,0,0,0,0,0,0,0,0,0,0,0,48,23,13,5,4,84,4,0,3,0,0,6,12316,5765,6337,2793,937,28152,4,4,3,0,0,13,35,10,4,9,3,63,500,177,111,20,5,815,2875,1540,1873,506,120,6914,2601,1851,3373,2089,856,10766,98,32,41,12,10,189,6115,3617,5408,2640
12802,2701,681,122,9501,3185,2693,4363,2548,966,13748,63,13,14,11,4,108,7625,5110,7175,3260,1098,24268,0,0,0,0,0,0,32,3,0,0,0,30,290,83,28,3,0,402,646,437,352,82,23,1541,38,34,50,37,16,172,16,6,3,0,0,25,1014,561,429,122,44,2170,0,3,0,0,0,6,66,4,0,0,0,67,1224,454,180,22,5,1892,173,93,58,25,4,358,3,3,5,5,0,15,18,3,3,0,0,20,1488,562,252,50,6,2357,3,0,0,0,0,4,11,0,0,0,0,9,16,12,0,0,0,21,3,6,5,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,31,20,4,3,0,54,3,0,0,0,0,4,10160,6250,7861,3434,1152,28854,4,0,0,0,0,5,36,8,8,0,3,52,374,140,100,20,6,644,3284,1909,2362,612,110,8279,3481,2797,4494,2522,979,14272,77,42,35,15,6,180,7256,4903,6997,3171
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
