SA3_CODE_2016,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Turk_BP_B_OS,C11_Turk_Fa_O_B_OS,C11_Turk_Mo_O_B_OS,C11_Turk_BP_B_Aus,C11_Turk_Bplace_NS,C11_Turk_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_T_resp,C11_T_P_BP_B_OS,C11_T_P_Fa_only_bor_os,C11_T_P_Mo_O_B_OS,C11_T_P_BP_B_Aus,C11_T_P_Bplace_NS,C11_T_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus
12503,1547,13834,650,21478,0,16,8,164,11,196,9487,63,106,139,258,10060,1316,91,57,177,40,1687,289,76,33,76,8,478,4616,1715,1030,9822,623,17805,2757,44,171,10,90,3072,200,26,21,81,4,335,672,168,104,734,51,1726,1348,217,65,378,42,2049,246,38,3,33,3,328,4005,54,45,25,77,4214,898,399,227,3774,128,5421,2661,538,214,975,120,4502,583,3,11,0,11,610,17990,3091,933,1846,899,24767,185,16,8,20,16,244,1916,252,142,461,72,2836,836,72,70,19,38,1049,348,83,63,39,13,541,703,61,36,100,16,911,379,27,21,82,12,525,726,370,253,2109,72,3537,519,28,9,24,5,586,129,17,13,11,0,168,872,40,31,72,21,1030,535,13,26,3,15,584,2296,230,110,91,74,2799,5514,39,57,27,191,5825,76,37,17,92,6,227,22654,1132,578,628,872,25868,2987,302,171,789,7454,11708,84024,8671,4281,27585,11352,135916,4225,3479,1849,12121
12504,1991,16191,627,22992,0,12,9,107,8,130,12037,87,192,156,251,12726,588,62,33,69,12,762,449,118,82,170,11,823,5620,2017,1473,12396,509,22011,2529,39,182,16,68,2837,219,31,27,128,7,401,692,188,108,965,34,1990,1071,150,79,316,47,1662,237,31,17,40,3,339,18731,76,70,36,279,19197,1100,572,372,4934,134,7105,1471,432,179,779,72,2940,2103,11,26,3,47,2193,3807,601,288,633,152,5473,65,0,9,9,4,91,1063,192,100,330,43,1722,597,45,35,15,16,711,433,124,70,40,16,672,670,56,41,83,19,864,385,23,20,48,7,490,1116,514,370,3277,92,5373,399,14,17,33,5,475,278,27,19,4,0,331,610,35,31,58,14,758,1714,15,10,8,58,1806,703,59,21,29,13,820,577,5,20,3,13,621,124,51,37,151,9,363,17846,742,570,635,456,20249,1422,83,57,556,7154,9275,74413,5752,4026,30849,9732,124776,2408,2656,2032,14322
12601,1104,8368,153,11348,0,0,0,6,0,5,7644,106,152,119,137,8159,93,9,9,23,0,134,231,90,41,84,8,457,2447,1231,884,7129,151,11842,288,0,29,3,3,330,115,13,11,74,0,219,366,77,67,582,14,1105,156,41,18,118,7,343,96,27,4,21,0,145,2056,29,20,12,25,2150,542,269,230,2838,42,3915,457,151,74,376,17,1074,2080,5,13,4,51,2153,255,50,49,100,6,470,15,0,3,0,0,18,55,13,15,52,3,129,33,6,6,3,0,46,204,59,53,40,3,356,180,45,14,37,6,279,206,14,22,36,0,272,591,337,245,2300,52,3516,49,4,0,8,0,58,181,22,12,4,0,223,116,3,15,11,0,146,446,5,8,0,5,461,48,6,3,4,0,61,234,5,10,0,5,252,92,25,10,125,0,258,2789,289,250,304,44,3674,207,23,19,203,857,1303,20632,2637,2027,16244,1462,43007,396,1398,1126,6997
12602,2600,18553,448,26293,0,5,5,51,0,67,21030,308,444,344,304,22435,658,57,43,127,19,903,491,197,59,193,14,966,6175,2824,1917,14846,492,26248,1769,27,112,20,54,1988,286,62,36,168,7,557,893,263,165,1263,39,2625,1418,228,99,719,45,2508,342,60,29,54,6,488,3477,74,64,45,61,3721,1565,799,534,7060,181,10130,4157,1012,382,2186,171,7910,4442,11,39,22,94,4606,1340,220,134,385,33,2120,197,18,12,30,10,272,317,91,60,132,10,612,215,27,15,12,4,275,556,195,122,65,8,952,611,79,66,93,19,859,422,37,34,50,6,550,1436,738,472,4453,91,7192,381,24,13,33,8,457,408,66,36,16,7,530,497,28,38,53,9,626,795,28,13,3,9,849,241,20,13,12,0,281,632,14,22,3,16,684,228,68,51,218,3,565,11671,920,720,810,239,14361,863,90,89,576,4779,6401,62858,7543,5154,37479,6802,119843,1174,3602,2896,16904
12701,1043,9231,487,13822,0,15,8,161,14,200,3654,47,71,58,109,3938,947,129,55,197,30,1354,189,54,40,67,5,354,2590,1065,675,6377,434,11143,2025,34,80,9,71,2229,154,25,12,45,17,254,457,105,74,450,29,1114,630,182,59,275,36,1187,198,30,8,38,5,282,3025,38,30,10,91,3205,370,197,144,1751,66,2524,4222,1056,387,2370,165,8195,43,3,0,0,0,49,3068,581,175,278,120,4215,664,86,43,105,27,922,1307,313,137,679,33,2479,324,28,21,25,15,410,151,41,34,9,11,251,395,39,35,51,16,542,169,18,5,30,7,238,532,186,148,1192,44,2106,1531,163,58,113,47,1915,74,13,13,8,4,112,1084,58,44,49,58,1291,117,0,11,11,0,140,479,47,40,44,10,615,3955,40,42,42,130,4210,42,18,7,51,4,122,16169,839,467,517,510,18498,1708,137,112,663,3973,6592,47591,4942,2718,18904,6188,80339,2194,2354,1454,11687
12702,1218,10261,645,17110,5,17,6,159,6,193,22332,150,236,171,544,23430,3159,251,101,341,84,3930,246,65,25,77,16,431,5196,1239,820,6795,685,14729,2505,33,124,17,59,2738,251,22,10,71,11,361,941,147,107,481,49,1720,1011,153,95,342,28,1626,330,36,8,38,3,413,1512,18,14,11,50,1606,566,252,170,2225,82,3297,8204,1426,511,2456,297,12893,105,0,5,0,6,114,2562,427,127,303,133,3544,1354,100,37,125,66,1679,2028,318,182,603,98,3230,676,45,52,26,30,828,257,59,34,18,11,385,1011,99,26,108,17,1260,771,53,16,39,10,884,614,240,171,1317,59,2405,3727,171,101,176,120,4294,77,19,9,0,4,107,2554,98,79,78,69,2878,132,15,3,9,0,160,993,68,51,46,49,1209,27310,165,221,161,1076,28939,60,31,16,54,0,160,44124,1185,787,680,1497,48272,5394,191,176,725,6503,12988,132733,6168,3817,21236,11673,175637,3997,2024,1449,9158
12703,1410,14676,491,20366,4,11,6,166,3,197,3596,49,82,89,100,3910,971,78,46,117,34,1237,231,78,37,109,13,466,3838,1508,981,10026,486,16835,2484,35,113,19,90,2749,207,20,20,89,4,344,674,155,99,858,27,1812,1694,275,155,631,52,2802,234,45,8,26,7,328,6893,63,56,23,168,7203,649,335,201,3242,79,4508,2966,630,325,1372,145,5442,91,3,0,3,3,96,3643,662,254,470,182,5205,1088,112,68,130,45,1447,626,141,58,273,21,1128,663,54,45,22,41,819,293,93,52,15,21,478,963,65,42,112,28,1201,235,14,15,26,6,296,742,333,232,2061,52,3421,3136,133,51,90,61,3470,248,34,23,14,3,317,1060,53,41,84,36,1273,306,24,11,0,0,344,854,77,41,51,29,1056,2867,29,42,29,89,3063,116,26,22,128,3,293,19591,816,529,570,613,22121,1968,139,107,724,5814,8756,59647,5500,3378,27277,8385,104187,2454,2417,1834,13614
12801,2956,29663,684,37889,0,10,0,90,0,104,2442,92,132,211,52,2934,455,86,32,118,11,710,626,195,109,287,20,1243,6763,3584,2577,25310,731,38961,509,17,118,14,10,672,265,74,50,246,11,641,898,322,206,1807,48,3281,2129,454,213,1084,87,3961,199,41,22,52,6,324,717,51,26,15,6,825,1543,814,621,9508,244,12732,1888,592,246,1684,70,4474,124,6,11,7,3,145,530,100,51,167,20,861,420,60,15,75,5,574,506,162,80,305,7,1058,573,106,36,30,17,763,551,188,135,75,25,965,353,71,35,120,11,600,416,27,37,55,7,531,1634,813,586,6165,165,9365,208,37,9,16,3,279,320,42,40,23,5,433,312,24,25,72,6,436,63,8,3,16,0,86,110,12,8,8,3,149,219,3,17,0,8,252,241,95,45,313,19,701,4483,823,682,996,105,7092,407,111,96,1045,3684,5348,26174,8058,5645,58931,5562,104367,667,4352,3288,29252
12802,3178,34282,650,43175,0,4,3,90,0,100,2087,84,152,221,46,2579,490,49,32,140,5,722,711,249,146,348,14,1462,6788,3804,2546,25879,683,39699,484,25,90,16,7,620,223,55,35,245,15,571,935,311,187,1773,45,3256,1426,333,187,749,70,2763,173,50,24,42,0,290,833,56,29,32,11,970,1498,902,504,9406,160,12481,1502,571,212,1454,79,3817,76,4,19,9,3,109,792,133,81,196,33,1237,638,85,33,110,15,884,484,176,82,340,15,1104,274,71,33,19,6,401,461,236,155,69,5,928,453,49,50,123,4,675,334,38,24,47,8,453,1507,843,611,6150,141,9248,130,19,12,20,6,188,404,73,50,30,5,560,373,41,44,52,9,511,94,19,10,7,3,132,103,16,10,6,4,134,201,3,18,9,4,232,264,96,68,280,6,718,4401,829,673,953,130,6986,378,126,94,1126,2921,4648,24943,8387,5701,62200,4668,105898,591,4665,3305,32580
19797,3,24,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,16,0,3,16,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,3,8,6,55,3,9,44,8,112,6,17,7,91
19999,239,3024,121,3832,0,7,3,115,15,138,344,7,3,21,11,386,26,4,0,3,0,35,105,18,15,23,0,164,887,303,235,2153,104,3685,61,0,6,0,3,71,45,9,4,23,3,87,125,36,23,238,9,423,48,11,6,15,3,89,15,9,3,6,0,37,106,3,0,3,5,118,254,86,48,799,30,1213,108,29,20,94,14,269,52,0,0,0,0,52,77,26,13,7,3,126,12,0,3,0,0,13,32,13,9,10,3,64,69,7,8,3,0,93,78,20,10,6,3,122,41,12,4,4,4,64,30,3,3,5,0,41,231,72,73,563,21,952,14,0,0,0,0,16,37,0,6,0,0,43,39,3,4,14,3,70,11,0,0,0,0,17,34,7,3,5,0,46,99,0,0,0,9,100,37,6,4,36,3,86,786,95,69,123,37,1113,80,7,9,147,2554,2792,3366,682,512,5475,2883,12917,70,302,198,2595
