LGA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
LGA16950,0,0,0,3,5,15,34,32,7,88,0,0,0,4,5,3,10,4,0,26,0,0,0,0,0,0,0,0,0,3,0,0,6,52,0,0,0,0,0,64,0,0,7,10,10,24,70,46,25,182,4,12,25,116,121,160,162,74,15,681,0,0,0,4,0,6,14,3,0,28,0,3,3,13,0,0,0,0,0,20,0,0,0,3,7,10,3,0,0,36,4,18,26,154,61,81,61,15,3,416,0,0,0,13,3,6,19,7,7,65,0,0,0,0,0,0,0,0,0,3,0,0,0,12,22,61,88,66,28,280,0,0,3,3,13,6,9,3,0,40,0,4,9,43,25,23,41,21,6,175,0,3,4,23,7,3,3,0,0,48,0,0,0,11,4,0,0,0,0,15,3,4,6,64,39,18,9,0,0,153,0,0,0,3,4,0,3,0,0,7,0,12,16,68,34,29,42,18,3,217
LGA17000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,6,5,3,22,0,16,15,54,56,40,23,8,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,5,7,50,23,17,19,4,0,121,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,26,0,0,0,0,7,0,0,0,0,3,0,7,5,27,24,8,0,0,0,75,0,0,0,5,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,11,0,0,0,17,9,0,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,20
LGA17040,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,17,0,0,0,0,9,8,12,6,0,45,0,9,9,32,38,36,26,5,9,159,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,16,10,0,6,0,0,39,0,0,0,7,6,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,8,11,6,0,40,0,0,0,4,3,5,4,0,0,9,0,8,3,13,10,3,3,3,0,44,0,0,0,6,3,6,0,0,0,12,0,0,0,46,0,0,0,0,0,50,0,0,3,17,16,8,6,0,0,51,0,0,0,0,0,0,0,0,0,5,0,7,0,10,8,16,10,0,0,55
LGA17080,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,6,3,4,17,0,0,5,16,12,23,8,7,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,20,8,11,3,0,0,50,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,21,0,0,0,0,0,0,0,0,0,5,0,12,10,22,16,8,4,0,0,74,0,0,0,0,3,0,0,0,0,8,0,0,0,6,0,0,0,0,0,5,0,0,0,17,5,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,4,7,0,0,20
LGA17100,0,0,0,0,0,0,6,6,0,18,0,0,0,13,3,3,0,3,0,23,0,0,10,13,12,8,3,5,0,54,0,6,518,689,12,0,0,0,0,1232,0,0,0,0,0,0,4,0,0,12,0,15,34,59,22,17,15,4,3,172,0,0,0,0,0,0,0,0,0,5,0,12,12,61,23,7,3,0,0,122,0,0,0,0,4,0,3,3,0,15,0,14,33,233,53,40,28,6,3,413,0,0,0,7,3,6,7,4,3,32,0,0,0,0,6,0,3,0,0,16,0,0,0,0,3,0,0,0,0,7,0,3,13,34,0,7,14,3,0,79,0,0,9,13,11,3,0,4,0,46,0,27,36,140,83,130,109,60,47,627,0,3,9,133,15,10,14,0,0,183,0,0,17,139,32,15,4,0,0,203,0,0,0,9,19,8,6,0,0,48,0,6,12,21,4,6,4,0,0,53
LGA17150,0,0,0,0,6,15,57,62,17,158,0,0,4,10,15,31,18,15,9,98,0,0,0,19,4,11,10,0,4,44,0,0,13,99,10,0,0,0,0,126,0,4,0,35,21,23,46,45,38,227,7,43,98,463,375,298,162,94,32,1570,0,3,8,67,61,104,82,27,11,364,0,5,5,25,9,11,3,0,0,61,0,0,3,13,22,23,15,0,0,78,11,24,50,396,157,160,122,33,12,959,0,3,4,132,47,49,54,19,12,324,0,0,0,3,12,4,7,0,0,23,0,10,13,77,68,93,111,91,17,470,0,12,21,34,32,36,33,8,0,177,4,28,47,236,153,116,93,45,14,736,0,3,0,31,12,18,9,6,0,89,0,4,3,50,17,14,16,0,0,110,0,21,19,261,107,32,12,3,0,458,0,3,0,20,21,19,11,4,3,79,13,41,48,192,74,70,52,16,0,518
LGA17200,0,0,0,7,0,8,17,21,4,57,0,0,9,38,5,11,6,0,4,75,0,0,44,51,14,8,8,4,3,134,0,0,68,81,3,0,4,0,0,162,0,7,15,118,17,12,17,12,7,201,7,16,271,1064,403,375,194,88,22,2438,0,0,4,33,11,15,12,11,3,86,3,0,8,66,7,10,0,0,0,98,0,0,5,20,31,18,11,0,0,85,0,18,100,829,166,112,91,25,8,1339,0,3,12,239,34,27,57,22,11,410,0,0,0,7,5,0,0,0,0,16,0,8,23,233,62,57,41,22,9,455,11,14,98,304,59,38,37,4,4,575,0,4,84,337,89,57,63,18,0,656,0,3,27,135,26,19,15,5,0,226,0,9,63,474,59,32,29,11,0,672,10,35,245,3136,310,99,29,6,0,3867,0,9,5,138,34,31,15,6,0,247,37,58,150,776,150,93,56,38,8,1365
LGA17310,0,0,0,0,0,0,3,3,0,13,0,0,0,0,3,0,0,0,0,0,0,0,4,13,5,8,0,0,0,27,0,5,5,99,0,0,0,0,0,116,0,0,0,0,5,4,17,7,4,43,0,9,11,64,42,34,31,20,4,219,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,24,0,0,0,0,6,4,0,0,0,12,6,20,34,129,38,41,25,4,0,294,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,3,0,13,8,14,19,11,4,59,0,0,0,0,0,4,3,0,0,14,0,6,10,32,17,5,7,3,0,78,0,4,0,5,5,3,0,0,0,20,0,5,0,63,0,0,0,0,0,77,0,4,0,29,10,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,3,0,0,21,3,14,13,7,4,61
LGA17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
LGA17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,9,11,8,15,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,4,3,0,0,0,20,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,5,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,13
LGA17420,0,0,0,9,14,36,92,63,22,222,0,0,5,18,7,25,33,13,4,106,0,0,3,47,30,13,22,5,0,128,0,10,21,219,24,16,5,0,0,302,0,0,13,17,14,13,40,42,8,156,10,94,173,292,189,203,123,45,13,1140,0,0,5,7,3,6,7,3,0,28,3,129,50,440,113,61,36,11,0,858,0,0,5,7,14,12,7,3,0,53,8,47,106,681,362,379,301,49,30,1955,0,6,4,58,44,66,66,19,9,269,0,0,0,0,3,3,4,0,0,20,0,11,11,31,47,47,53,38,25,261,4,67,58,79,63,50,58,18,10,414,15,172,187,477,337,195,95,47,18,1550,4,43,104,463,352,330,181,84,22,1580,5,22,6,132,57,48,64,15,0,335,0,14,27,170,69,27,18,0,0,331,0,0,0,45,71,29,15,8,4,169,12,88,131,157,46,44,21,6,0,502
LGA17550,0,0,0,0,0,6,23,7,6,41,0,0,0,4,0,3,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,0,4,0,13,10,15,46,36,17,139,4,34,55,314,232,289,286,137,56,1404,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,3,0,13,23,26,11,4,0,82,5,27,19,163,73,72,49,16,3,420,0,0,0,14,7,9,12,0,3,51,0,0,0,0,4,0,0,0,0,11,0,0,3,26,17,43,58,64,32,253,0,4,0,4,6,8,3,0,0,34,0,12,15,83,43,40,36,13,3,240,0,0,0,13,3,8,8,0,0,26,0,0,0,11,0,0,0,0,0,18,0,8,15,75,47,22,9,0,0,174,0,0,0,0,3,0,0,0,0,3,4,6,17,65,28,38,34,10,5,215
LGA17620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,3,7,0,4,6,0,0,20,6,0,7,26,18,23,17,6,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,11,0,30,10,6,6,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,4,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,9,9,0,0,0,0,18,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,3,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,10
LGA17640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,11,0,0,0,6,7,10,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,6
LGA17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,12,3,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,4,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
LGA17750,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,73,20,0,0,0,0,104,0,6,13,61,3,0,3,0,0,89,0,0,3,6,0,3,12,13,5,39,3,15,17,57,29,44,31,11,0,221,0,0,0,0,0,0,0,0,0,5,0,10,4,28,4,0,0,0,0,48,0,0,3,3,3,4,0,0,0,15,0,19,33,114,35,31,23,3,0,257,0,0,0,6,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,10,0,0,4,10,13,12,9,10,0,58,0,5,3,3,3,0,3,0,0,20,0,4,21,29,15,14,13,4,0,105,0,5,0,36,13,3,3,0,0,67,0,0,0,17,0,0,0,0,0,22,0,7,3,37,18,6,0,0,0,73,7,4,0,0,0,0,3,0,0,15,0,0,7,22,17,7,4,8,0,70
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,5,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,10,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,5
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,9,3,0,12,0,0,0,4,3,10,10,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
LGA18050,0,0,0,3,0,4,8,9,6,30,0,0,3,8,7,6,4,0,0,24,0,0,0,6,0,0,0,0,0,8,0,0,3,9,3,0,0,0,0,19,0,7,0,76,10,6,7,0,10,112,8,8,50,349,135,124,75,36,5,786,0,0,0,5,4,5,5,0,0,18,0,0,0,7,4,0,0,0,0,14,0,0,0,5,4,9,0,0,0,19,0,5,20,163,53,42,22,8,4,312,0,0,0,66,25,9,44,10,16,177,0,0,0,0,0,0,0,0,0,4,0,0,16,93,25,25,15,8,5,178,4,24,12,36,6,15,12,16,0,137,0,26,82,492,348,273,183,114,56,1583,0,0,3,8,6,4,0,7,0,25,0,0,0,31,8,3,10,0,0,53,0,8,12,83,19,12,5,5,0,148,0,0,3,12,6,6,4,3,0,38,30,69,56,381,62,44,22,0,3,671
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,9,0,0,0,5,6,8,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13
LGA18250,0,0,0,0,3,0,0,3,0,13,0,0,0,8,3,4,4,0,0,19,0,0,5,12,4,5,6,3,3,34,0,0,70,137,5,0,0,0,0,217,0,4,5,12,7,8,12,9,3,59,0,29,51,137,146,120,84,39,14,620,0,0,0,0,8,4,9,4,3,34,0,7,0,37,6,4,4,0,0,73,0,0,3,9,36,29,22,23,20,141,4,22,52,301,103,68,62,12,3,635,0,3,3,36,10,17,19,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,19,13,8,9,87,11,54,38,72,50,34,35,16,9,306,5,17,19,123,73,43,36,24,6,356,0,4,3,45,14,16,10,10,4,93,4,21,17,260,83,46,76,8,4,523,4,14,27,257,47,30,21,0,0,403,0,5,0,13,12,7,6,3,7,60,13,64,34,92,47,25,19,7,3,311
LGA18350,0,0,0,0,0,3,13,10,0,29,0,0,0,0,3,4,0,0,0,14,0,0,0,0,0,3,0,0,0,5,6,7,13,163,0,4,0,0,0,190,0,0,0,5,6,5,40,25,6,93,0,7,11,66,73,78,110,65,8,425,0,0,0,0,5,9,4,0,0,13,0,0,0,6,0,0,5,0,0,10,0,0,0,9,8,5,4,0,0,27,0,11,3,89,19,17,18,0,0,157,0,0,0,4,6,9,14,8,0,47,0,0,4,3,0,0,0,0,0,8,0,4,5,9,12,34,62,35,12,177,0,4,0,4,5,6,4,4,0,25,0,7,13,46,31,29,35,29,5,183,0,0,0,11,7,0,5,0,0,28,0,0,0,19,11,6,0,0,0,41,0,4,8,42,5,12,0,0,0,80,0,0,0,4,6,4,0,0,0,10,0,11,14,36,13,31,20,12,0,150
LGA18400,0,0,0,3,3,19,38,16,0,94,0,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,14,20,14,5,57,0,7,17,66,71,49,46,14,0,265,0,0,0,0,0,3,3,0,0,13,0,0,0,3,3,0,0,0,0,4,0,0,0,6,0,9,5,0,0,13,0,0,3,39,18,23,19,0,0,104,0,0,0,5,4,3,7,0,0,20,0,0,0,5,0,0,0,0,0,5,0,0,0,20,12,31,27,19,3,125,0,0,0,4,0,9,4,0,0,16,0,0,7,29,19,9,9,5,0,78,0,0,4,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,25,16,5,0,0,0,54,0,0,0,6,4,0,3,0,0,14,0,3,7,21,9,13,14,0,4,74
LGA18450,0,0,0,3,10,22,61,46,21,164,0,0,0,7,0,10,5,0,0,15,0,7,8,80,19,9,19,4,3,146,0,0,23,114,4,0,0,0,0,152,3,7,9,34,22,28,103,98,50,352,9,32,90,340,227,230,141,66,23,1162,0,9,10,143,204,317,450,320,90,1536,4,9,12,94,13,0,4,0,0,147,0,4,9,16,14,13,8,0,0,52,5,33,50,331,137,181,133,39,6,923,0,0,4,46,29,21,56,26,23,209,0,0,0,5,4,6,0,0,0,21,0,6,16,37,69,164,181,140,73,685,0,22,5,25,13,11,3,6,0,82,0,14,30,142,58,63,49,17,3,382,0,5,23,53,22,18,10,5,7,149,0,4,3,32,14,12,5,0,0,62,0,36,69,252,97,46,15,10,0,528,0,6,3,43,84,65,46,44,8,304,9,37,52,173,68,46,45,23,0,450
LGA18500,0,0,0,0,0,4,3,6,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,21,8,3,8,15,5,70,3,14,47,262,126,117,112,74,18,774,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,5,0,0,0,6,14,11,3,0,0,30,4,0,14,97,29,37,16,3,0,192,0,0,4,30,15,17,25,26,22,132,0,0,0,0,0,0,0,0,0,4,0,0,3,35,16,14,10,15,7,110,4,37,21,34,20,18,25,3,3,158,3,16,46,257,199,233,220,121,51,1135,0,0,0,15,11,4,7,3,0,42,0,3,0,23,5,5,3,0,0,50,0,6,8,60,24,9,6,3,0,112,0,6,0,19,11,0,0,0,0,46,22,74,52,181,59,42,35,20,8,486
