LGA_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
LGA16150,195,70,83,73,55,25,3,7,601,0,0,0,0,0,0,0,0,0,0,0,113,110,240,78,94,84,68,31,5,23,852,148,65,49,0,9,5,7,4,0,10,294,60,175,197,37,34,34,34,14,0,4,582,4,20,9,0,10,4,7,5,0,0,57,0,0,0,0,0,0,0,0,0,0,0,68,190,205,37,42,41,38,21,0,4,640,0,0,4,0,0,0,0,0,0,0,4,211,253,256,41,45,43,41,24,0,14,931,264,38,29,5,4,0,3,0,0,10,355,99,71,43,13,4,4,9,4,0,4,245,3,8,4,3,0,3,3,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,105,78,52,8,6,13,13,9,0,4,279,0,0,0,0,0,0,0,0,0,0,0,362,118,82,14,5,13,13,9,0,11,633,367,16,5,0,4,0,0,0,0,10,414,102,20,12,0
LGA16200,20,16,7,12,8,4,0,0,83,0,0,0,0,0,0,0,0,0,0,0,16,10,41,22,10,14,12,4,0,3,126,20,20,7,0,0,0,0,0,4,6,58,14,18,25,3,3,14,0,5,0,0,77,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,19,26,3,3,14,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,35,41,33,3,7,15,4,8,4,6,146,51,8,0,0,0,0,0,0,0,0,59,18,22,12,3,0,4,0,0,0,0,57,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,22,11,4,0,7,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,73,30,10,4,0,7,0,0,0,0,125,66,3,5,0,0,0,0,0,0,6,80,14,9,0,0
LGA16260,7061,2345,2871,3260,3285,1005,263,324,28055,0,3,6,0,5,0,3,0,0,133,156,4438,4937,7872,2592,3132,3543,3606,1120,301,519,32065,1990,717,593,139,121,115,131,61,20,64,3955,7211,7034,5057,1481,1553,1447,1402,496,197,188,26063,294,785,847,152,174,160,162,44,16,41,2678,7,3,11,0,3,0,0,0,0,3,26,7514,7822,5907,1632,1729,1602,1562,539,219,234,28768,5,5,6,0,0,0,0,0,0,101,120,9508,8542,6514,1773,1852,1724,1688,602,237,399,32839,2424,397,181,35,25,22,13,6,5,39,3158,7324,2286,1101,214,154,162,116,66,26,86,11531,1100,720,547,115,140,122,118,58,13,47,2978,8,4,6,4,0,0,0,0,0,0,21,8432,3008,1651,330,294,279,233,126,36,131,14534,6,4,5,0,0,0,0,0,0,65,73,10862,3412,1836,362,326,302,255,135,42,236,17767,2631,118,48,15,13,10,24,8,3,34,2898,7675,516,232,44
LGA16350,1400,352,276,300,329,92,28,62,4934,0,0,3,0,0,0,0,0,0,77,87,1934,1513,1733,425,360,376,400,118,39,190,7078,1681,415,288,48,34,25,26,15,3,38,2568,1912,2813,1635,289,217,174,154,54,13,73,7318,66,139,141,28,21,20,17,14,5,4,451,3,0,0,0,0,0,0,0,0,0,6,1980,2951,1771,316,242,196,167,64,14,76,7780,4,0,0,0,0,0,0,0,0,94,94,3662,3365,2057,363,274,221,196,72,20,215,10450,2476,260,160,22,21,17,9,4,4,64,3037,2518,991,448,57,36,38,33,15,12,29,4186,173,157,98,23,21,15,13,7,0,12,516,6,0,0,0,0,0,0,0,0,0,14,2701,1151,545,75,58,56,51,20,11,44,4720,0,0,3,0,0,0,0,0,0,53,59,5185,1414,703,103,79,71,59,20,13,162,7814,3794,127,66,7,8,3,4,3,0,80,4091,2897,217,97,24
LGA16380,122,47,64,54,60,22,3,8,452,0,0,0,0,0,0,0,0,0,0,0,160,108,185,64,79,73,75,32,9,23,810,304,156,126,11,9,13,23,12,4,19,679,90,177,132,27,32,36,28,6,3,5,539,0,7,15,0,6,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,95,182,145,27,38,36,31,4,3,5,574,0,0,0,0,0,3,0,0,0,0,3,393,344,272,40,49,53,59,20,9,26,1252,789,137,76,11,10,15,8,7,4,25,1074,164,67,53,9,9,7,11,0,3,4,334,10,7,0,0,3,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,175,72,55,9,18,7,9,3,6,8,359,0,0,0,0,0,0,0,0,0,0,3,961,206,137,15,29,17,14,10,6,39,1435,1295,61,33,3,0,4,6,5,6,49,1462,175,24,4,0
LGA16400,76,21,42,56,44,14,8,8,338,0,0,0,0,0,0,0,0,0,0,0,117,102,137,33,50,73,58,24,12,15,620,282,125,82,8,6,18,18,16,7,22,584,90,102,99,21,27,17,16,3,6,6,382,3,11,8,7,0,3,0,0,0,6,32,0,0,0,0,0,0,0,0,0,0,0,93,113,104,24,27,22,19,3,6,9,413,0,0,0,0,0,0,0,0,0,0,0,375,237,190,31,30,34,33,23,11,25,1002,669,123,75,12,12,6,8,6,6,25,942,129,63,29,0,11,6,3,0,0,6,249,7,4,3,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,133,72,29,0,12,8,8,0,0,6,272,0,0,0,0,0,0,0,0,0,4,6,806,194,108,9,17,20,16,5,9,32,1218,1181,59,30,9,3,5,4,3,0,36,1329,193,18,10,0
LGA16490,482,186,226,204,128,29,3,18,1594,0,0,0,0,0,0,0,0,0,4,0,319,298,570,213,248,214,149,44,8,32,2088,393,139,96,16,13,12,13,4,3,15,713,275,473,334,51,63,48,42,13,3,8,1300,5,8,6,5,5,3,5,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,274,480,341,61,61,53,44,15,7,10,1343,0,0,0,0,0,0,0,0,0,0,3,667,618,441,80,76,65,57,20,8,26,2059,771,131,76,3,6,3,4,3,3,18,1012,363,187,104,12,11,0,7,5,3,12,695,15,16,7,0,3,3,6,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,376,201,107,14,12,3,11,3,3,14,749,0,0,0,0,0,0,0,0,0,0,0,1146,326,189,18,15,8,17,7,6,34,1763,1073,65,28,3,7,3,4,0,0,25,1206,430,37,19,7
LGA16550,1238,552,674,869,1038,344,49,63,5969,0,0,4,0,0,3,0,0,0,52,61,1324,935,2840,1121,1327,1725,1970,699,128,201,12284,1571,1445,1284,149,140,102,105,53,23,55,4927,1655,1257,1095,263,219,208,233,94,36,41,5104,35,52,43,24,17,25,27,4,6,0,231,0,0,0,0,0,0,0,0,0,0,3,1692,1309,1134,290,243,232,259,99,41,43,5340,0,0,0,0,0,0,0,0,0,52,54,3266,2752,2425,434,378,343,367,146,64,150,10322,3186,576,217,26,23,20,34,20,8,50,4154,2060,508,243,53,44,40,47,29,14,25,3068,93,51,37,9,9,15,17,5,0,12,260,0,0,0,0,0,0,0,0,0,0,0,2155,556,283,66,56,60,72,34,12,40,3327,0,0,0,0,0,0,0,0,0,44,47,5342,1138,494,93,80,81,96,51,21,134,7529,2733,109,67,9,12,3,9,8,0,39,2992,2442,126,57,6
LGA16610,16,7,3,17,19,5,0,0,89,0,0,0,0,0,0,0,0,0,0,0,19,25,30,7,8,27,24,8,0,5,143,49,17,11,3,0,0,0,0,0,4,84,11,11,10,0,5,5,3,0,0,0,53,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,11,7,0,5,6,3,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,61,29,18,6,3,11,3,0,0,5,138,112,22,6,0,0,0,0,0,0,3,148,19,3,7,0,3,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,13,0,3,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,130,26,19,3,3,0,0,3,0,4,188,204,11,3,0,0,0,0,0,0,11,231,25,3,3,0
LGA16700,3215,929,1094,1110,1152,400,74,151,11886,0,4,4,6,0,0,5,0,3,21,42,2195,2592,3684,1090,1245,1269,1319,470,91,204,14152,1263,495,377,60,72,52,69,44,5,43,2473,3685,2848,2031,507,489,466,444,188,63,88,10798,90,203,264,54,85,67,68,33,6,12,883,3,4,0,0,0,0,0,0,0,0,10,3776,3053,2295,562,572,540,515,222,70,99,11697,0,0,0,0,0,0,0,0,0,18,23,5038,3548,2671,622,643,591,583,261,78,156,14188,1683,263,123,16,10,11,16,15,0,21,2156,3418,800,429,81,87,67,58,39,10,41,5026,379,227,165,39,69,48,55,18,3,26,1032,5,0,0,0,0,0,0,0,0,4,10,3801,1026,593,121,157,118,112,59,17,67,6073,3,0,0,0,0,0,0,0,0,9,12,5486,1291,718,138,166,128,124,70,19,97,8240,1696,60,36,3,10,3,7,4,0,28,1851,3961,165,82,15
LGA16900,124,31,41,31,35,10,8,0,388,0,0,0,0,0,0,0,0,0,0,0,215,131,206,41,52,45,48,18,8,12,780,335,128,76,13,8,9,10,0,0,11,600,187,190,165,24,19,24,11,8,0,9,631,14,6,7,0,0,4,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,201,194,172,25,18,24,17,6,0,9,669,0,0,0,0,0,0,0,0,0,0,0,533,324,246,40,26,36,27,11,4,20,1277,860,87,42,3,5,6,4,3,0,15,1032,426,82,47,12,3,4,10,0,0,6,593,34,11,10,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,460,90,54,12,3,3,9,0,0,12,653,0,0,0,0,0,0,0,0,0,0,0,1320,181,99,11,18,12,13,7,0,31,1681,1795,55,6,0,0,6,0,0,0,39,1911,617,27,5,0
LGA16950,191,74,68,76,60,24,6,13,634,0,0,0,0,0,0,0,0,0,37,39,234,147,290,94,85,92,83,38,11,54,1129,341,158,97,11,13,15,14,11,3,18,676,118,174,192,47,34,40,53,23,5,12,700,0,12,11,4,0,6,9,4,0,5,56,0,0,0,0,0,0,0,0,0,0,8,123,185,211,55,32,43,60,26,5,18,758,0,0,0,0,0,0,0,0,0,34,34,468,344,305,65,44,59,77,34,7,73,1471,896,121,68,17,4,8,10,3,0,44,1163,200,75,31,9,7,11,10,6,3,9,359,14,12,9,0,7,3,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,216,80,39,14,11,13,12,9,3,6,415,5,0,0,0,0,0,0,0,0,20,24,1118,203,106,25,20,21,25,17,6,73,1599,2014,70,40,7,4,0,3,4,0,73,2216,302,22,11,4
LGA17000,31,15,4,18,18,4,7,0,137,0,0,0,0,0,0,0,0,0,0,0,60,67,53,23,3,23,16,5,13,7,281,86,43,33,0,3,0,0,0,0,0,173,15,39,48,7,4,6,10,7,0,0,133,0,4,4,3,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,17,48,50,13,11,11,8,7,0,0,159,0,0,0,0,0,0,0,0,0,0,0,99,86,84,11,8,11,14,7,6,0,333,201,37,24,5,0,0,0,0,0,8,277,40,40,8,0,0,0,0,6,0,0,99,3,0,3,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,44,42,13,0,5,0,5,6,0,0,117,0,0,0,0,0,0,0,0,0,0,0,245,79,30,6,12,0,5,4,0,11,393,232,24,6,0,0,0,0,0,0,10,286,39,11,0,0
LGA17040,29,19,21,36,101,33,3,12,285,0,0,0,0,0,0,0,0,0,9,9,69,44,59,21,35,52,134,37,8,24,475,93,29,29,0,3,0,0,3,0,0,159,22,38,33,13,17,8,23,14,9,4,168,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,22,38,33,12,17,10,20,14,11,6,177,0,0,0,0,0,0,0,0,0,10,11,111,65,57,12,16,14,21,15,12,13,346,236,33,19,6,3,0,5,0,0,5,307,38,26,11,0,0,3,3,4,0,0,99,0,0,0,3,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,42,26,11,4,0,3,8,5,3,0,109,0,0,0,0,0,0,0,0,0,8,8,277,53,35,8,3,3,11,7,5,12,415,342,11,3,0,0,0,0,0,0,16,381,66,11,0,0
LGA17080,29,3,9,9,4,6,0,4,97,0,0,0,0,0,0,0,0,0,15,15,17,20,42,12,20,10,13,6,0,16,162,37,23,11,0,3,0,6,4,0,3,81,15,22,24,6,4,9,13,3,0,4,102,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,28,26,6,4,5,10,4,0,4,114,0,0,0,0,0,0,0,0,0,21,21,49,48,40,10,7,14,12,7,0,23,210,77,17,4,0,5,0,4,0,0,3,111,22,28,5,3,0,0,0,0,0,0,64,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,34,5,5,0,0,4,0,0,0,75,0,0,0,0,0,0,0,0,0,14,14,103,45,13,5,3,0,10,0,0,16,194,162,15,8,0,0,0,0,0,0,6,185,42,12,0,0
LGA17100,1549,622,732,939,944,206,46,111,6627,0,0,3,0,0,0,0,0,0,13,22,792,1004,1694,685,793,1010,1018,228,53,145,7420,273,107,87,28,22,14,12,0,0,13,553,1094,1032,703,206,190,214,206,62,24,33,3761,57,159,129,40,43,26,36,3,5,14,513,0,0,4,0,0,0,0,0,0,0,6,1150,1193,837,243,232,241,241,64,24,49,4276,3,0,3,0,0,0,0,0,0,8,18,1430,1301,923,272,255,260,260,64,24,68,4849,380,36,25,4,3,0,5,0,0,8,453,1480,282,151,31,23,13,22,3,0,30,2037,254,163,91,22,32,9,19,10,0,8,612,0,0,0,0,0,0,0,0,0,0,4,1737,443,245,55,47,25,46,16,3,38,2650,0,0,0,0,0,0,0,0,0,0,0,2114,476,269,54,52,25,48,14,3,42,3104,386,13,4,0,4,0,0,0,0,6,413,1690,72,41,0
LGA17150,675,178,178,156,142,42,12,22,2313,0,0,0,0,0,0,0,0,0,3,3,1117,740,1259,327,300,285,241,93,30,63,4452,1740,1021,726,110,53,68,59,24,5,56,3859,1485,1321,985,155,139,103,92,33,17,37,4362,30,49,56,11,17,11,18,5,0,0,191,0,0,0,0,0,0,0,0,0,0,4,1509,1372,1046,167,154,110,109,39,17,37,4557,0,0,0,0,0,0,0,0,0,10,18,3253,2388,1768,274,214,181,170,64,23,103,8433,3436,570,255,48,22,24,26,7,9,45,4446,2041,510,226,28,32,18,18,11,9,18,2903,117,57,46,6,7,6,10,8,0,3,254,0,0,0,0,0,0,0,0,0,0,3,2155,568,271,32,37,25,27,22,9,22,3163,3,0,0,0,0,0,0,0,0,10,17,5596,1134,532,79,59,50,50,34,15,73,7624,4131,188,64,15,5,8,12,9,0,45,4471,2469,95,59,9
LGA17200,6383,2305,2536,2861,3761,1200,212,376,24075,3,0,5,3,6,3,13,4,0,50,83,4286,3655,9433,3434,3756,4408,5573,1879,416,624,37455,3103,2183,2231,365,314,278,277,158,85,116,9110,3337,2894,2699,666,556,555,600,248,95,131,11767,110,292,402,126,103,88,139,47,9,44,1358,0,0,4,0,0,0,0,0,0,0,6,3446,3185,3103,788,659,645,739,295,107,179,13141,5,4,10,0,3,3,0,0,0,23,48,6552,5376,5339,1149,980,924,1014,453,191,314,22295,3871,815,391,67,49,55,70,46,30,67,5461,2624,696,401,76,59,72,90,74,42,62,4193,248,144,161,26,56,51,74,43,10,23,833,4,0,0,0,0,0,0,0,0,0,6,2877,842,554,104,121,118,163,113,51,91,5032,5,4,0,0,0,0,0,0,0,15,27,6749,1652,952,169,162,178,232,163,81,179,10519,3799,217,118,20,24,22,39,38,16,60,4348,2167,153,90,24
LGA17310,244,110,168,172,204,56,21,21,1115,0,0,0,0,0,0,0,0,0,0,6,101,104,304,126,183,181,223,66,34,35,1359,113,56,31,3,16,4,8,3,4,0,233,45,147,189,41,41,41,52,20,14,8,588,0,7,15,9,14,28,5,3,0,6,98,0,0,0,0,0,0,0,0,0,0,0,44,161,202,47,61,73,60,21,14,13,685,0,0,0,0,0,0,0,0,0,0,0,160,221,237,48,71,73,64,24,15,19,926,269,28,14,0,4,0,5,5,0,12,343,71,64,62,12,6,6,11,4,4,3,238,5,3,9,5,6,4,5,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,74,66,69,16,11,11,17,3,4,8,280,0,0,0,0,0,0,0,0,0,0,0,345,94,85,16,17,17,23,13,4,16,627,383,22,24,0,4,0,3,0,0,13,442,70,12,14,0
LGA17350,8,8,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,4,6,7,0,0,5,0,0,0,33,6,4,5,0,0,0,0,0,0,0,20,0,9,6,0,0,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,0,0,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,8,9,12,0,0,5,0,0,0,6,42,14,4,0,5,0,0,0,0,0,3,24,6,4,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,25,6,0,5,0,0,0,0,0,3,38,37,0,3,0,0,0,0,0,0,4,41,4,6,4,0
LGA17400,6,0,0,3,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,10,8,6,0,0,3,0,0,0,4,36,13,4,4,0,0,0,0,0,0,3,23,0,11,8,0,4,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,6,8,0,4,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,13,11,11,0,4,0,5,0,0,6,55,26,6,3,0,0,0,0,0,0,6,35,3,7,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,33,7,3,0,0,0,0,0,0,3,56,93,3,3,0,0,0,0,0,0,8,109,14,5,4,0
LGA17420,1568,344,388,346,309,106,47,77,6249,0,0,0,0,0,0,0,0,0,7,12,2404,1868,1881,426,476,406,371,141,65,120,8157,1878,603,477,98,97,76,87,42,19,51,3423,4939,4695,2993,668,595,510,395,174,77,82,15135,91,244,223,36,52,39,46,14,9,3,756,12,0,0,0,0,0,0,0,0,0,18,5037,4943,3213,701,649,552,439,189,88,88,15904,5,0,0,0,0,0,0,0,0,10,16,6924,5552,3694,806,741,625,528,230,107,150,19343,2808,561,290,43,42,36,24,22,7,36,3866,5664,1887,764,107,113,87,57,44,19,57,8803,326,240,157,39,28,22,21,24,0,12,864,3,0,0,0,0,0,0,0,0,0,9,6001,2123,918,144,145,112,80,61,23,69,9677,8,0,0,0,0,0,0,0,0,12,19,8813,2682,1210,191,183,155,105,82,31,110,13556,3283,228,78,6,6,5,3,3,3,27,3645,5628,404,121,25
LGA17550,241,103,86,83,79,30,5,9,724,0,0,0,0,0,0,0,0,0,4,3,259,173,376,130,119,125,113,48,13,31,1386,584,364,206,31,12,14,32,16,4,34,1298,136,263,220,42,40,36,25,13,3,10,794,9,12,12,7,3,0,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,140,279,230,50,48,41,35,9,3,14,841,0,0,0,0,0,0,0,0,0,0,0,722,645,438,78,58,55,67,28,7,50,2145,1244,221,85,13,7,6,14,8,4,27,1617,220,119,58,14,8,6,6,7,5,7,444,31,10,3,6,0,0,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,251,126,68,22,6,6,3,7,5,4,495,0,0,0,0,0,0,0,0,0,0,0,1489,345,154,30,15,6,17,13,5,40,2118,1825,111,50,6,12,6,8,6,0,70,2080,264,38,14,3
LGA17620,25,11,14,27,49,18,13,0,178,0,0,0,0,0,0,0,0,0,0,0,27,32,66,21,21,28,67,27,10,6,302,38,33,21,0,0,0,0,0,0,0,99,7,31,21,7,3,11,22,0,5,0,103,0,0,5,0,0,6,17,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,9,28,21,7,3,13,35,0,5,0,133,0,0,0,0,0,0,0,0,0,0,0,50,63,42,4,8,13,37,0,8,0,229,72,18,6,0,0,0,0,0,0,5,100,10,7,7,0,0,0,0,0,0,0,35,3,0,3,0,0,3,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,15,10,12,3,3,3,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,85,20,19,3,3,7,0,0,0,7,146,147,5,3,0,0,0,0,0,0,0,164,11,9,0,0
LGA17640,3,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,17,5,12,3,0,8,0,0,0,0,43,28,11,4,0,0,0,0,0,0,0,51,8,7,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,34,15,12,4,0,0,0,0,0,0,74,56,7,4,4,0,0,0,0,0,0,73,15,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,72,8,4,4,0,0,0,0,0,0,92,138,5,0,0,0,0,0,0,0,4,141,20,0,0,0
