LGA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
LGA17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,15,3,3,8,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,30,22,19,11,4,0,0,0,0,0,0,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17420,92,104,91,112,28,16,38,2985,0,0,12,3,18,73,56,27,4,3,13,0,0,3,3,227,6,9,51,64,115,84,120,107,11,7,3,5,3,5,7,601,49,375,344,81,47,33,36,29,4,9,3,4,5,0,51,1061,0,0,5,9,29,54,76,46,7,3,5,5,4,0,0,250,0,0,4,62,484,696,1243,402,60,55,55,57,26,9,55,3197,6,63,187,177,200,138,70,14,5,5,3,6,6,5,23,907,5,14,79,240,557,236,456,243,46,59,42,31,23,5,28,2058,0,0,0,0,3,68,308,88,18,29,20,22,16,0,3,571,12,123,48,20,22,20,44,6,3,5,6,10,0,0,5,336,14,30,119,279,395,423,575,261,37,53,31,39,28,11,46,2354,0,0,15,13,10,4,8,5,0,0,0,0,0,0,4,58,0,0,5,49,134,218,349,455,133,143,114,82,31,28,23,1759
LGA17550,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,30,31,21,12,42,27,0,0,0,0,0,0,9,194,15,66,25,10,5,9,12,28,0,3,4,0,0,0,19,196,0,0,7,6,16,43,65,29,6,9,6,15,5,0,6,206,0,0,3,3,10,9,17,3,0,3,0,3,0,0,0,48,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,14,0,6,30,27,26,9,11,0,0,0,6,3,0,0,3,123,0,0,0,0,0,0,5,14,11,12,4,4,0,0,0,50,27,126,27,18,19,16,24,4,3,7,3,0,0,0,14,289,15,33,203,441,620,459,492,177,36,20,20,26,21,21,119,2691,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,17
LGA17620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,7,10,19,10,3,0,5,7,3,0,0,73,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,4,0,4,0,0,0,20,0,0,0,0,0,0,6,0,7,4,0,0,0,0,0,15,0,15,4,0,3,0,5,0,0,0,0,0,3,0,4,33,0,3,13,39,38,26,35,17,0,3,5,5,0,0,13,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8
LGA17640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,9,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,7,3,0,8,0,0,0,0,0,0,0,0,0,0,20,0,4,9,18,17,17,7,6,0,0,3,0,0,0,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,3,0,12,18,4,12,3,5,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17750,10,9,3,0,0,0,0,71,0,0,0,0,0,10,26,6,108,123,153,309,80,0,13,826,0,6,4,8,3,6,20,27,0,5,0,0,0,0,4,94,3,25,12,0,0,0,0,10,0,0,3,8,0,0,0,67,0,0,0,3,0,0,9,7,0,0,0,0,0,0,0,22,0,0,0,4,5,3,20,14,0,0,5,0,0,0,0,47,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,19,0,0,12,18,10,8,21,23,13,4,4,20,7,0,7,152,0,0,0,0,0,0,56,45,11,31,26,11,9,0,0,189,3,48,9,0,4,0,6,0,0,0,0,0,0,0,4,90,5,6,29,83,70,83,66,60,4,8,13,12,8,4,16,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,29,44,9,3,4,13,0,3,0,119
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,4,4,6,5,5,7,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,7,20,8,6,4,0,6,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,5,3,3,7,0,0,0,0,0,0,0,0,0,0,20,0,3,10,16,17,4,3,4,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18050,3,5,0,0,0,0,4,127,0,0,4,12,12,4,6,0,0,0,0,0,0,0,0,38,0,4,25,19,62,94,209,210,45,71,113,158,69,12,23,1107,9,79,73,30,22,32,103,230,53,71,61,56,21,5,26,871,0,0,5,16,32,48,69,40,0,6,12,9,11,5,3,252,0,0,0,7,30,31,61,19,14,3,3,9,8,0,4,183,0,0,16,30,25,4,11,3,0,0,0,0,0,0,0,95,0,0,21,40,50,29,19,11,8,4,0,5,5,3,5,191,0,0,0,0,0,6,6,3,0,4,10,3,0,0,0,36,0,14,5,7,10,12,31,41,23,19,16,27,5,0,4,217,8,14,67,164,239,253,336,218,34,54,46,62,34,21,46,1594,0,0,6,8,7,0,3,5,0,0,0,0,0,0,0,37,0,0,0,0,4,6,3,11,0,0,4,0,0,0,0,31
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,5,9,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,17,18,0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,11,23,7,10,5,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
LGA18250,16,23,9,14,21,0,4,561,0,0,7,0,3,10,9,0,0,0,0,0,0,0,0,37,0,9,18,20,64,49,52,51,0,0,5,4,0,0,3,268,20,128,138,43,19,10,32,41,3,13,4,0,4,0,10,461,0,0,8,30,150,249,305,151,45,56,80,137,48,56,48,1370,0,0,4,55,163,255,508,240,42,55,56,83,47,29,42,1582,0,7,55,100,36,14,15,6,0,0,0,0,0,0,8,246,0,10,44,140,319,129,241,123,31,47,40,38,12,9,12,1209,0,0,0,0,0,5,68,76,29,69,105,82,10,0,7,461,6,23,15,13,16,11,29,9,0,3,0,0,0,5,5,131,13,17,82,165,216,259,286,136,15,29,21,19,23,10,18,1303,0,5,22,18,4,4,0,0,0,0,0,0,0,0,0,54,0,0,4,11,16,21,18,36,10,7,8,8,3,0,3,138
LGA18350,0,0,5,0,0,0,0,37,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,15,3,4,25,18,33,24,19,15,0,0,0,0,0,0,6,153,12,61,59,20,17,8,13,3,3,0,6,3,5,0,14,209,0,0,0,7,0,10,8,3,0,0,0,0,0,0,6,38,0,0,0,9,4,3,12,7,0,0,0,0,0,0,0,40,0,3,4,8,3,5,3,3,0,0,0,0,0,0,0,37,0,3,9,15,8,5,7,0,0,0,3,3,5,0,0,69,0,0,0,0,0,0,117,101,43,36,54,37,11,0,0,408,7,84,24,16,19,3,13,0,0,6,0,0,0,0,5,184,14,35,107,186,171,97,97,50,0,9,5,6,0,0,39,804,0,0,13,5,5,3,0,0,0,0,0,0,0,0,0,36,0,0,3,0,0,0,5,12,0,0,3,6,0,0,0,32
LGA18400,0,4,0,0,0,0,0,24,0,0,7,0,9,7,3,18,0,0,0,0,0,0,4,50,0,0,17,28,33,19,26,15,0,0,0,0,0,0,3,153,3,75,81,16,6,7,4,0,0,0,4,0,0,0,12,210,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0,17,0,4,17,32,24,22,9,4,0,0,0,0,0,0,9,130,0,3,3,8,8,6,5,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,8,46,32,12,5,9,3,4,0,0,0,3,0,0,3,118,0,6,34,106,124,92,55,55,0,4,7,11,0,0,8,513,0,0,16,8,6,4,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,13
LGA18450,15,25,10,16,21,0,0,319,0,0,0,6,0,24,47,176,84,11,6,56,11,0,8,441,4,14,64,64,72,47,109,88,0,0,4,10,3,0,12,504,62,902,845,157,44,35,44,45,5,7,6,15,4,0,147,2317,0,4,7,3,31,38,43,34,6,9,9,11,6,0,4,197,0,0,0,4,50,47,106,52,10,6,11,9,11,0,8,321,3,14,92,170,139,81,99,47,8,8,9,6,5,0,17,705,0,0,26,38,48,31,47,53,14,20,30,23,14,0,5,366,0,0,0,0,0,4,59,60,36,45,36,59,20,0,5,327,51,381,76,29,24,26,40,21,13,6,4,3,0,0,19,698,23,32,154,379,415,392,455,220,38,24,20,39,22,15,78,2313,0,62,1060,1067,276,175,121,28,10,14,9,7,3,3,111,2954,0,4,5,4,14,24,49,107,35,63,64,47,47,0,10,460
LGA18500,0,3,0,0,0,0,7,137,7,4,7,4,3,0,0,5,0,0,0,0,0,0,5,32,4,3,20,22,29,33,84,63,13,12,29,20,5,0,9,344,23,50,50,30,19,18,26,63,11,18,9,19,6,6,17,362,3,5,6,20,21,50,32,18,9,10,11,7,4,3,7,189,0,0,0,10,21,33,30,11,0,3,0,4,0,4,0,122,0,8,15,14,15,8,4,0,0,0,0,0,0,0,3,69,0,7,22,58,63,37,38,22,8,8,4,3,0,0,10,280,0,0,0,0,0,0,4,0,0,4,3,0,0,0,6,20,8,25,13,10,6,14,6,5,5,8,10,4,3,3,10,123,8,29,112,157,241,217,249,166,33,35,51,36,23,29,42,1429,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,19
LGA18710,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,9,8,0,0,0,5,0,0,3,46,0,9,6,0,4,0,3,0,0,0,0,0,0,0,6,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,9,6,0,8,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,15,4,6,3,4,0,0,0,0,0,0,0,0,0,35,0,6,14,31,34,32,31,4,0,0,0,0,0,0,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,3,8,0,0,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,0,0,0,0,4,3,28,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,10,0,0,0,5,4,0,5,5,0,0,0,4,3,0,0,29,0,8,3,3,0,0,0,0,0,0,8,0,4,0,0,31,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,14,0,0,0,0,0,0,10,0,0,0,3,6,0,0,0,21,0,0,7,3,3,3,0,0,4,0,0,0,0,0,0,20,0,0,4,3,6,0,0,9,4,10,12,9,7,3,4,67,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,17,0,9,3,0,5,0,0,4,0,0,3,0,0,5,0,37,0,4,8,22,52,42,17,16,0,0,5,0,0,5,8,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,14
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
