LGA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
LGA16900,7,23,8,10,4,0,0,0,54,8,13,10,6,8,0,0,0,39,15,93,99,142,240,247,204,112,1153,24,127,120,153,254,247,204,112,1246,4514,4291,4206,4293,4179,3341,1699,425,26944,220,198,214,182,157,161,158,193,1474,4758,4617,4542,4631,4585,3748,2060,733,29670,3,0,5,0,4,0,0,0,15,0,0,6,0,0,0,0,0,8,5,20,25,38,43,15,8,7,161,8,24,35,40,47,15,8,7,181,4459,4711,4569,4848,4878,3903,2205,762,30339,186,234,196,159,153,162,179,196,1466,4654,4972,4804,5047,5081,4081,2395,964,31983,7,22,17,9,6,0,0,0,65,8,13,14,6,6,0,0,0,50,15,118,125,183,281,268,214,117,1314,32,153,153,198,298,268,214,117,1431,8975,9004,8776,9138,9058,7242,3906,1183,57279,403,434,412,341,311,317,338,393,2941,9409,9585,9343,9674,9667,7827,4452,1695,61655
LGA16950,159,388,294,171,54,0,0,0,1064,3,28,34,30,93,0,0,0,182,13,154,194,394,613,1051,701,450,3574,174,575,525,589,750,1051,701,450,4825,4692,4336,4388,4879,6511,6912,3851,837,36399,507,660,594,521,464,413,302,137,3594,5379,5565,5502,5999,7722,8375,4856,1423,44814,97,96,61,18,0,0,0,0,279,0,10,9,14,6,0,0,0,44,13,48,78,107,129,94,53,33,563,118,154,150,141,143,94,53,33,885,4357,4954,5118,5818,7827,8213,4548,1813,42646,378,364,363,348,398,396,366,235,2847,4845,5464,5627,6302,8370,8709,4975,2085,46375,256,483,357,190,56,0,0,0,1341,7,39,42,46,97,0,0,0,232,29,203,268,497,745,1148,753,486,4129,292,728,673,736,893,1148,753,486,5706,9047,9285,9505,10693,14336,15125,8399,2648,79039,881,1022,956,866,861,810,672,365,6438,10221,11029,11131,12301,16093,17085,9829,3504,91186
LGA17000,314,105,18,23,0,0,0,0,465,3,9,6,6,7,0,0,0,23,4,31,62,84,84,126,62,34,483,325,142,84,108,93,126,62,34,969,1360,1387,1318,1431,1397,892,425,98,8319,218,127,95,96,115,63,36,6,761,1909,1659,1504,1642,1598,1083,522,142,10055,8,7,0,0,0,0,0,0,13,0,3,4,0,0,0,0,0,6,0,8,15,22,21,14,4,0,84,8,16,17,24,21,14,4,0,98,1291,1457,1436,1585,1388,999,473,199,8829,89,87,73,96,76,59,28,8,513,1390,1565,1524,1695,1474,1068,511,214,9446,327,107,17,24,0,0,0,0,478,3,12,10,6,7,0,0,0,29,4,36,75,108,105,140,65,36,564,333,155,101,133,112,140,65,36,1069,2654,2846,2751,3015,2783,1897,901,298,17150,308,217,168,187,187,122,65,18,1274,3295,3219,3030,3337,3079,2153,1033,353,19501
LGA17040,0,0,0,10,5,0,0,0,13,3,7,6,9,13,0,0,0,33,3,24,45,82,116,132,86,40,529,8,33,51,94,130,132,86,40,577,1115,1235,1021,1290,1378,1077,537,140,7792,106,206,162,142,131,89,58,20,922,1225,1476,1235,1529,1637,1299,684,204,9297,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,7,0,7,14,24,33,14,5,3,104,0,11,12,33,41,14,5,3,112,1035,1200,1139,1357,1397,1052,594,240,8015,94,125,85,97,108,81,61,40,696,1130,1331,1240,1488,1538,1144,665,279,8818,0,4,0,8,5,0,0,0,16,3,9,7,9,13,0,0,0,36,6,28,55,109,153,144,91,42,639,10,41,61,128,171,144,91,42,690,2148,2438,2168,2649,2775,2128,1129,383,15808,202,328,241,244,241,178,122,55,1611,2353,2807,2473,3013,3182,2449,1349,483,18112
LGA17080,3,0,0,0,0,0,0,0,8,0,4,5,4,0,0,0,0,9,0,7,23,27,58,89,55,43,306,9,17,27,30,57,89,55,43,319,682,619,690,803,1010,825,487,98,5201,80,100,118,101,90,54,56,7,597,768,733,834,929,1151,961,600,150,6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,16,8,0,0,47,0,8,8,11,21,8,0,0,48,648,663,780,838,976,875,490,224,5501,68,71,74,59,64,67,60,23,474,719,735,858,912,1057,950,548,251,6024,3,0,0,0,0,0,0,0,3,0,5,5,4,0,0,0,0,13,0,16,31,37,76,99,55,43,355,9,19,33,42,77,99,55,43,371,1335,1285,1471,1642,1982,1701,975,325,10705,144,163,184,162,149,118,112,33,1076,1483,1465,1693,1837,2210,1915,1141,398,12150
LGA17100,84,53,9,6,0,0,0,0,159,3,7,5,0,3,0,0,0,17,4,18,15,22,19,32,37,22,172,97,81,25,29,25,32,37,22,350,3250,5513,3237,2020,2009,1319,729,300,18381,254,448,218,93,93,56,31,11,1200,3598,6043,3482,2146,2126,1405,802,336,19932,30,21,3,0,0,0,0,0,52,3,0,0,0,0,0,0,0,3,0,0,5,4,0,5,0,3,15,34,17,3,4,4,5,0,3,75,2855,4722,2959,2292,2179,1511,872,457,17848,180,304,188,95,82,47,46,31,979,3064,5042,3160,2395,2258,1567,923,492,18896,115,73,9,7,5,0,0,0,208,3,7,4,3,6,0,0,0,26,8,18,17,24,19,38,38,26,186,125,103,30,35,31,38,38,26,421,6103,10234,6197,4310,4195,2834,1601,760,36226,437,752,404,194,167,104,77,38,2177,6662,11081,6639,4535,4388,2971,1717,826,38823
LGA17150,64,250,150,56,21,0,0,0,543,22,53,41,33,28,0,0,0,186,22,177,300,386,443,670,791,585,3367,103,475,495,478,496,670,791,585,4100,13405,11934,13676,14498,13008,9971,5205,1572,83269,379,510,517,468,382,325,328,294,3202,13893,12918,14684,15446,13884,10964,6329,2449,90573,31,48,14,7,3,0,0,0,103,3,6,6,8,0,0,0,0,35,12,29,48,72,70,43,32,29,341,48,84,71,88,77,43,32,29,474,12729,12934,15358,15951,14289,11578,6999,3192,93030,317,480,466,411,314,353,493,761,3601,13087,13498,15892,16455,14680,11975,7533,3989,97105,95,296,162,67,26,0,0,0,644,32,60,49,42,31,0,0,0,218,34,206,347,457,510,712,826,617,3712,155,562,567,563,572,712,826,617,4572,26127,24864,29037,30450,27298,21549,12208,4763,176301,697,992,977,886,699,678,823,1052,6801,26981,26420,30575,31902,28567,22941,13859,6435,187676
LGA17200,246,452,173,109,35,0,0,0,1013,25,60,41,23,22,0,0,0,171,23,193,203,211,242,299,211,103,1482,291,708,421,342,301,299,211,103,2665,11443,31490,19773,11596,8758,5561,2459,604,91684,1084,2676,1516,990,767,538,339,138,8049,12816,34871,21714,12926,9826,6399,3003,843,102401,107,155,53,24,0,0,0,0,344,6,13,7,8,4,0,0,0,42,9,42,35,42,34,30,10,9,216,125,216,99,73,46,30,10,9,599,12865,30736,16504,9204,7574,5550,2643,933,86019,1051,2286,1141,635,498,401,321,250,6586,14044,33236,17746,9916,8117,5981,2970,1193,93203,355,614,231,126,38,0,0,0,1357,32,79,52,32,29,0,0,0,214,27,229,238,257,280,332,219,111,1693,414,925,519,416,347,332,219,111,3267,24308,62232,36283,20804,16329,11115,5097,1537,177699,2137,4961,2661,1620,1268,940,656,390,14632,26862,68112,39461,22838,17940,12378,5972,2037,195604
LGA17310,0,8,8,10,3,0,0,0,23,0,16,9,15,4,0,0,0,40,3,80,86,185,197,360,198,153,1257,7,95,104,207,203,360,198,153,1326,3498,3434,3164,3173,3167,2773,1554,349,21104,315,309,263,277,231,190,146,95,1828,3822,3836,3530,3656,3596,3314,1898,598,24249,0,0,3,0,0,0,0,0,3,0,0,4,3,0,0,0,0,12,5,16,15,42,56,26,22,19,201,5,15,25,48,57,26,22,19,218,3298,3845,3529,3521,3772,3242,2042,825,24074,284,282,267,228,212,186,219,141,1820,3594,4148,3827,3794,4044,3451,2276,978,26112,0,8,11,10,3,0,0,0,31,3,16,13,15,10,0,0,0,53,7,98,109,230,245,385,219,165,1460,14,118,126,253,256,385,219,165,1542,6800,7279,6691,6695,6937,6010,3592,1173,45176,600,589,531,507,445,370,359,237,3643,7414,7984,7352,7452,7638,6768,4178,1579,50366
LGA17350,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,16,16,54,25,19,143,0,7,3,16,17,54,25,19,146,331,236,252,310,367,353,216,61,2124,19,8,17,10,27,18,15,10,120,347,251,268,340,413,429,255,92,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,3,0,12,0,0,0,0,8,0,3,0,17,281,243,278,354,421,422,255,132,2384,16,17,12,18,22,17,19,18,145,295,260,295,374,453,442,279,152,2544,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,7,3,18,23,61,25,18,156,0,7,6,18,26,61,25,18,166,605,484,523,660,791,775,473,191,4504,34,23,34,28,51,36,37,24,266,643,520,562,710,862,866,530,236,4939
LGA17400,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,10,39,84,38,25,210,3,5,10,10,39,84,38,25,219,233,205,222,344,481,582,248,46,2361,25,20,32,44,55,64,32,14,287,262,229,264,395,573,733,321,82,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,12,0,0,32,0,0,3,0,14,12,0,0,32,260,226,268,380,551,592,273,109,2663,31,25,36,51,51,57,36,14,299,288,253,307,432,617,660,308,123,2993,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,13,55,93,41,25,244,4,5,17,13,52,93,41,25,245,492,430,490,721,1034,1178,521,154,5025,61,42,65,93,110,122,66,28,586,555,479,569,825,1194,1392,633,211,5856
LGA17420,26,82,57,52,23,0,0,0,229,16,32,20,19,29,0,0,0,124,18,65,144,234,240,444,384,199,1738,61,174,224,307,293,444,384,199,2085,12365,8835,14103,12615,9762,7386,3673,828,69563,323,286,389,313,201,190,175,163,2033,12750,9291,14714,13239,10251,8024,4232,1191,73682,6,26,16,6,3,0,0,0,55,5,3,0,0,3,0,0,0,19,4,13,21,41,35,31,25,16,184,11,37,40,47,40,31,25,16,254,11493,9662,15680,13542,10493,8606,4277,1455,75210,251,330,397,298,224,196,184,183,2066,11760,10035,16122,13887,10759,8830,4486,1651,77526,29,104,73,57,23,0,0,0,280,21,38,23,25,29,0,0,0,138,24,71,165,277,280,475,407,217,1914,73,210,260,358,331,475,407,217,2335,23856,18498,29784,26159,20252,15992,7953,2280,144773,573,616,788,613,425,387,363,344,4102,24508,19325,30834,27125,21006,16849,8724,2845,151213
LGA17550,10,0,9,3,5,0,0,0,28,6,10,10,11,16,0,0,0,56,7,99,149,235,331,676,597,405,2500,23,111,167,259,343,676,597,405,2579,4306,3727,4670,5125,5752,5492,3053,896,33031,371,347,408,433,409,384,307,220,2873,4700,4179,5247,5814,6509,6552,3955,1527,38478,3,3,0,0,3,0,0,0,16,0,5,5,7,0,0,0,0,16,3,8,34,43,65,79,69,61,361,13,17,40,51,72,79,69,61,390,4185,4319,5466,5848,7040,6628,4035,1841,39369,316,351,408,402,395,362,415,419,3073,4516,4687,5917,6297,7509,7061,4518,2319,42828,17,10,10,3,5,0,0,0,41,7,14,19,18,10,0,0,0,67,12,109,184,285,394,754,661,464,2859,32,122,209,305,415,754,661,464,2965,8492,8042,10140,10970,12794,12119,7086,2740,72393,686,700,820,839,802,740,722,641,5945,9217,8868,11161,12115,14018,13616,8467,3844,81307
LGA17620,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,3,4,17,32,40,75,54,30,258,3,5,21,32,47,75,54,30,266,690,731,769,800,867,726,350,104,5046,55,59,53,63,58,59,47,26,418,747,803,851,891,969,862,450,159,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,3,3,6,46,0,0,3,8,17,3,3,6,46,696,799,805,839,889,733,453,193,5404,50,58,45,49,63,48,47,50,410,751,858,863,891,965,787,492,244,5857,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,3,6,24,42,56,81,59,34,305,3,14,25,42,61,81,59,34,310,1391,1532,1578,1635,1755,1463,803,297,10447,102,118,105,107,124,106,86,73,830,1499,1659,1707,1789,1934,1651,942,406,11587
LGA17640,0,0,5,4,0,0,0,0,9,0,0,0,0,5,0,0,0,9,0,5,8,32,57,66,32,21,239,0,5,19,38,63,66,32,21,252,348,314,358,482,660,516,283,62,3021,28,26,23,44,66,54,37,13,301,381,349,400,569,785,641,350,98,3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,8,3,4,0,36,0,3,6,12,8,3,4,0,40,366,347,400,508,657,524,277,118,3201,30,29,34,40,54,65,38,9,295,394,375,442,557,723,595,313,132,3528,0,0,8,4,0,0,0,0,13,0,0,0,4,5,0,0,0,11,0,10,12,42,63,72,33,28,272,0,10,25,52,67,72,33,28,293,719,657,757,989,1315,1040,560,180,6218,63,52,58,84,120,119,74,26,595,782,723,837,1123,1510,1229,667,229,7106
LGA17650,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,5,11,17,23,48,23,10,139,0,5,17,14,25,48,23,10,149,259,221,257,345,398,358,174,24,2030,25,14,21,34,32,18,17,9,167,293,241,292,390,460,422,215,39,2356,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,7,0,0,0,3,10,5,5,0,16,0,5,0,3,10,5,5,0,20,293,270,291,394,456,395,187,71,2362,23,30,16,36,35,20,10,7,177,320,304,312,435,500,421,204,81,2561,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,14,0,5,18,21,36,56,23,10,159,0,10,17,21,33,56,23,10,174,551,496,550,740,856,746,361,93,4397,52,41,42,63,65,38,33,15,349,605,547,602,821,952,845,422,118,4915
LGA17750,416,312,165,96,34,0,0,0,1019,11,20,21,20,24,0,0,0,98,17,65,117,170,222,354,228,156,1333,443,395,306,288,280,354,228,156,2447,4025,4086,3446,3160,3065,2421,1243,357,21797,400,287,221,219,166,153,129,65,1641,4870,4763,3979,3664,3511,2923,1601,575,25886,148,103,43,10,4,0,0,0,309,5,11,8,9,10,0,0,0,37,10,29,37,56,53,31,11,9,242,163,146,90,76,64,31,11,9,591,4462,4542,3955,3622,3631,2972,1766,833,25780,311,244,204,186,186,175,143,147,1596,4929,4928,4251,3885,3879,3178,1926,993,27974,563,415,209,107,36,0,0,0,1331,17,32,30,28,29,0,0,0,139,29,95,154,228,274,390,240,164,1576,608,540,396,362,344,390,240,164,3044,8482,8625,7404,6781,6694,5381,3013,1191,47575,708,529,430,410,355,328,274,209,3239,9801,9689,8230,7554,7394,6105,3524,1567,53857
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,17,9,8,53,0,0,0,5,7,17,9,8,53,123,119,117,156,207,212,131,17,1077,19,14,11,17,25,27,21,9,132,142,131,128,182,238,255,154,32,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,8,104,129,124,169,194,211,150,41,1117,20,11,11,13,21,18,14,10,122,125,141,140,181,223,232,165,51,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,22,9,8,62,0,0,5,8,16,22,9,8,62,223,242,241,323,398,421,279,58,2197,38,27,19,31,47,46,31,16,253,265,271,265,361,461,486,324,81,2508
LGA17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,19,29,15,8,86,0,8,5,5,19,29,15,8,88,182,218,167,223,314,293,131,29,1551,68,85,67,67,103,82,49,10,545,253,308,242,296,437,407,195,49,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,9,181,237,194,253,297,230,114,25,1527,71,80,82,99,99,78,50,7,570,254,319,276,349,398,304,155,40,2101,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,5,6,24,29,17,8,94,0,9,4,3,24,29,17,8,94,365,459,357,472,608,522,242,54,3074,143,168,156,169,203,160,95,21,1109,504,633,520,644,834,711,353,83,4282
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,8,4,35,0,0,0,3,9,12,8,4,35,119,120,102,126,179,132,84,13,874,15,6,12,14,23,20,17,3,112,138,124,114,144,204,163,107,25,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,4,110,131,111,138,170,115,84,35,902,8,11,10,16,13,18,26,23,130,123,141,122,157,184,138,107,64,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,8,4,38,0,0,0,3,9,13,8,4,38,234,249,215,267,349,247,160,51,1774,21,18,26,35,26,39,40,29,243,254,271,244,303,387,303,212,87,2056
LGA18020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,5,22,33,74,37,27,211,0,13,7,24,33,74,37,27,220,367,357,322,439,575,561,349,85,3051,74,54,46,73,92,85,77,30,530,450,422,378,528,700,726,462,142,3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,8,9,0,35,0,3,5,3,5,8,9,0,31,340,385,371,490,604,585,332,155,3265,58,53,68,75,95,107,79,36,571,398,438,445,565,703,700,414,203,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,26,45,82,47,30,243,4,12,11,26,45,82,47,30,250,711,738,700,925,1172,1153,677,247,6315,135,106,111,152,185,195,151,67,1106,846,858,824,1099,1408,1425,873,345,7669
LGA18050,35,47,10,11,4,0,0,0,111,3,13,10,6,3,0,0,0,33,0,51,51,52,73,89,83,49,457,40,113,80,70,78,89,83,49,605,2729,6841,5305,4161,2833,1996,1063,366,25294,167,582,376,207,156,123,113,102,1819,2938,7535,5762,4442,3069,2203,1263,522,27726,12,18,7,3,0,0,0,0,34,0,0,7,0,0,0,0,0,4,0,11,12,7,5,10,5,6,51,11,29,17,7,11,10,5,6,98,3097,7970,5522,4229,2911,2276,1390,631,28027,172,581,314,187,142,132,192,228,1948,3286,8582,5853,4421,3059,2423,1589,864,30069,47,69,19,13,5,0,0,0,145,3,12,19,6,3,0,0,0,43,4,60,64,61,85,96,89,50,510,51,141,97,77,92,96,89,50,698,5829,14809,10828,8391,5747,4269,2455,997,53321,343,1160,691,393,293,253,309,336,3771,6218,16114,11614,8858,6127,4621,2849,1381,57794
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,46,17,16,103,0,0,5,3,13,46,17,16,103,154,142,163,193,265,235,153,42,1345,12,8,14,13,22,20,11,7,113,166,145,186,208,304,304,183,64,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,4,15,0,0,0,0,5,6,0,4,15,135,138,136,211,261,269,154,69,1363,10,10,15,14,25,19,21,4,109,148,143,152,228,286,283,172,75,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15,46,22,15,119,0,0,9,3,15,46,22,15,119,294,272,300,405,524,502,304,105,2709,20,20,26,23,46,33,30,12,217,316,290,340,439,587,588,354,143,3050
LGA18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,35,63,26,13,169,0,3,10,18,35,63,26,13,173,337,325,349,403,477,391,201,28,2519,73,62,66,70,63,59,22,3,425,411,399,424,492,576,518,248,53,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,15,0,3,0,3,5,0,0,0,17,312,355,352,423,479,382,188,69,2552,50,60,52,51,43,48,26,13,343,364,408,406,474,524,427,210,84,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,43,71,24,13,187,0,7,11,21,43,71,24,13,188,653,678,701,823,954,776,387,100,5071,122,121,122,119,101,106,48,18,765,777,804,828,963,1098,942,464,136,6027
LGA18250,4,28,23,14,8,0,0,0,73,11,16,13,4,9,0,0,0,53,10,26,54,98,85,119,121,87,591,22,65,86,119,104,119,121,87,715,4023,4226,5703,4879,3729,2776,1459,579,27381,124,221,223,154,92,96,58,53,1021,4168,4511,6017,5150,3926,2989,1638,718,29110,4,5,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,11,0,0,13,10,17,5,6,17,66,9,8,16,15,12,5,6,17,86,3851,4647,6486,5502,4111,3413,1870,1101,30981,116,205,215,164,114,123,98,123,1158,3973,4856,6720,5679,4239,3537,1971,1240,32219,8,32,25,15,8,0,0,0,80,10,13,13,9,9,0,0,0,55,10,29,70,107,97,118,124,101,659,29,74,104,130,114,118,124,101,795,7879,8872,12188,10383,7845,6184,3333,1680,58361,238,426,438,316,201,219,158,179,2177,8145,9375,12731,10832,8161,6527,3611,1954,61331
LGA18350,6,3,5,0,3,0,0,0,25,0,8,5,11,6,0,0,0,34,3,44,62,111,171,334,325,208,1259,15,51,74,128,179,334,325,208,1317,2447,2171,2368,2925,3065,3056,1941,427,18408,138,102,137,163,149,162,157,113,1123,2595,2329,2578,3222,3405,3553,2419,746,20845,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,8,5,39,31,41,23,15,162,8,15,7,39,31,41,23,15,172,2398,2304,2630,3352,3642,4012,2527,811,21674,132,107,114,149,157,169,200,188,1216,2535,2420,2757,3539,3829,4220,2746,1014,23064,4,5,11,3,3,0,0,0,29,0,9,6,11,6,0,0,0,36,10,50,67,142,209,375,346,224,1423,16,68,82,164,214,375,346,224,1487,4845,4475,4999,6277,6712,7067,4464,1243,40084,271,209,252,315,311,334,355,300,2339,5134,4747,5332,6753,7235,7778,5167,1764,43908
