SED_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
SED10086,0,5,0,3,4,20,963,67,13,11,0,3,0,0,5,8,11,116,4,0,0,0,0,0,0,0,0,0,5,924,73,25,5,3,10,4,3,9,24,1085,0,0,0,0,0,0,0,0,0,3,3,2837,227,89,20,20,12,13,18,14,58,3308,1824,81,50,10,8,4,9,17,8,36,2054,973,16,3,3,0,3,0,0,0,18,1014,80,6,17,3,4,0,3,6,0,0,115,10,0,0,0,0,0,0,0,0,0,10,1066,17,17,3,4,0,4,4,3,19,1140,4,0,0,0,0,0,0,0,0,3,8,2896,98,63,15,15,11,14,18,4,55,3199,908,66,30,0,3,4,0,3,0,20,1042,521,3,7,0,0,0,0,0,3,12,550,91,7,3,4,0,0,0,0,0,3,104,3,0,0,0,0,0,0,0,0,0,3,614,12,7,4,4,0,0,0,4,15,657,6,0,0,0,0,0
SED10087,0,0,0,3,0,12,180,7,0,3,0,3,0,3,4,11,13,47,0,0,0,0,0,0,0,0,0,0,0,116,33,23,3,4,3,5,5,8,23,227,0,0,0,0,0,0,0,0,0,0,0,629,56,45,8,7,8,6,7,8,53,826,525,9,9,0,0,0,3,0,0,16,562,86,4,6,0,0,0,0,0,0,12,113,11,3,3,3,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,103,9,9,0,0,7,0,0,0,18,147,3,0,0,0,0,0,0,0,0,0,4,628,16,17,0,0,7,3,0,0,35,705,256,3,3,0,0,0,0,0,0,8,280,55,0,0,0,0,0,0,0,0,3,69,7,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,0,0,0,0,3,4,64,0,0,0,0,0,0,0,0,11,81,0,0,0,0,0,0
SED10088,4,3,0,0,0,21,1256,219,28,28,11,5,4,13,9,8,24,333,15,0,0,0,0,0,0,0,0,0,15,1369,81,57,15,9,9,14,9,9,39,1611,3,0,0,0,0,0,0,0,0,4,10,2906,181,101,24,18,14,21,11,11,77,3357,1311,30,29,3,4,5,6,3,0,44,1436,818,11,17,0,4,3,3,0,3,19,875,160,18,15,4,6,0,3,4,7,4,227,11,0,0,0,0,0,0,0,0,0,13,989,26,30,5,6,9,7,3,7,24,1111,4,0,0,0,0,0,0,0,0,0,6,2303,54,58,12,9,14,13,10,7,73,2553,703,18,19,0,0,0,0,3,0,28,779,470,0,4,3,0,0,0,5,0,13,493,187,20,5,0,0,3,0,4,0,7,233,6,0,0,0,0,0,0,0,0,4,11,662,21,10,3,0,5,0,7,0,22,738,6,0,0,0,0,0
SED10089,0,5,0,0,3,9,434,56,4,10,3,3,3,3,0,6,12,99,3,0,0,0,0,0,0,0,0,0,3,441,31,17,6,4,10,3,4,10,16,533,0,0,0,0,0,0,0,0,0,3,3,1110,47,31,3,7,10,7,4,9,40,1267,729,3,0,0,0,0,0,0,0,29,753,325,0,11,0,0,0,0,3,0,10,347,73,4,4,3,3,8,3,0,0,11,104,7,0,0,0,0,0,0,0,0,0,7,404,4,14,3,3,8,7,3,0,22,458,3,0,0,0,0,0,0,0,0,9,16,1129,9,14,3,3,8,7,3,0,56,1224,326,0,3,3,0,0,0,0,0,20,357,205,0,0,0,0,0,3,0,0,5,211,115,0,8,0,3,0,0,0,0,3,123,3,0,0,0,0,0,0,0,0,0,3,314,0,6,0,3,0,0,0,0,6,343,5,0,0,0,0,0
SED10090,8,12,13,10,5,32,1717,388,96,101,30,33,25,44,42,23,54,833,10,0,3,0,0,0,0,0,0,0,18,1897,191,145,36,37,41,54,50,29,79,2568,3,0,0,0,0,0,0,0,0,0,4,3450,259,182,41,48,41,64,56,36,108,4297,1305,25,11,3,3,0,0,3,0,20,1373,1098,40,9,0,7,0,3,4,3,23,1193,322,50,86,29,9,19,29,26,16,41,624,12,0,0,0,0,0,0,0,0,0,14,1428,88,95,31,14,19,33,27,22,71,1833,0,0,0,0,0,0,0,0,0,0,0,2736,113,106,31,17,23,33,34,20,86,3206,503,8,6,0,0,0,0,0,0,7,532,619,19,3,0,0,0,0,0,0,10,659,342,36,33,6,3,6,6,7,3,7,434,4,0,0,0,3,0,0,0,0,0,8,961,50,34,8,6,4,9,7,3,21,1107,0,0,0,0,0,0
SED10091,4,0,0,0,0,8,365,26,7,0,0,0,0,0,0,3,6,43,3,0,0,0,0,0,0,0,0,0,3,360,22,4,0,4,5,0,0,3,16,413,0,0,0,0,0,0,0,0,0,0,0,1814,51,23,0,3,11,3,7,4,62,1977,1663,32,16,0,0,4,8,0,0,65,1784,388,10,0,0,0,0,0,0,0,6,403,43,0,4,0,0,0,0,3,0,0,58,3,0,0,0,0,0,0,0,0,0,3,440,13,4,0,0,0,0,3,0,8,470,4,0,0,0,0,0,0,0,0,0,4,2103,43,17,0,0,5,11,3,0,71,2259,880,22,10,0,0,0,0,3,0,39,951,203,3,0,0,0,0,0,0,0,9,213,35,0,0,0,0,0,0,0,0,3,43,5,0,0,0,0,0,0,0,0,0,5,237,3,0,0,0,0,0,0,0,18,263,3,0,0,0,0,0
SED10092,4,3,4,5,3,45,1373,321,41,26,5,7,13,12,9,8,10,449,21,3,0,0,0,0,0,0,0,0,24,1600,79,44,11,7,11,11,13,7,56,1846,0,0,0,0,0,0,0,0,0,0,0,2970,101,62,8,10,16,11,18,7,95,3304,1292,14,9,7,4,0,3,3,0,45,1369,1279,8,4,0,0,0,0,0,0,40,1332,590,15,7,0,3,10,0,0,6,24,656,16,0,0,0,0,0,0,0,0,4,24,1887,20,15,0,3,10,6,0,6,66,2014,11,0,0,0,0,0,0,0,0,8,13,3193,34,25,4,8,10,3,7,6,117,3394,740,0,8,0,0,0,0,0,0,37,779,842,0,0,0,3,0,0,0,0,23,872,797,13,11,0,0,6,0,0,0,26,864,14,0,0,0,0,0,0,0,0,31,50,1656,13,11,0,4,6,0,0,4,88,1785,7,0,0,0,0,0
SED10093,0,0,3,0,0,5,391,40,9,3,0,3,0,0,0,4,0,65,3,0,0,0,0,0,0,0,0,0,3,383,26,20,7,3,0,3,0,4,5,459,0,0,0,0,0,0,0,0,0,0,4,1572,85,51,10,10,7,6,3,4,50,1794,1257,15,22,9,3,0,8,0,0,49,1361,323,3,4,0,0,0,0,0,0,12,344,57,3,6,0,6,0,0,0,0,0,69,6,0,0,0,0,0,0,0,0,0,9,383,5,13,0,6,0,0,0,0,13,418,6,0,0,0,0,0,0,0,0,3,6,1643,26,40,9,12,0,8,0,0,61,1792,860,15,12,0,0,0,3,0,0,39,926,183,0,3,0,0,0,0,0,0,4,190,42,0,0,0,0,0,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,3,227,3,3,0,0,0,0,0,0,12,243,5,0,0,0,0,0
SED19494,0,0,0,0,0,3,77,16,0,4,0,0,3,0,0,0,5,29,4,0,0,0,0,0,0,0,0,0,3,74,4,9,0,0,3,0,0,0,14,105,0,0,0,0,0,0,0,0,0,35,35,250,15,21,3,0,6,0,3,5,55,355,177,15,0,0,0,0,0,0,8,7,214,30,0,0,0,0,0,0,0,0,3,38,9,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,5,51,0,0,0,0,0,0,0,0,0,11,15,219,18,0,0,0,0,0,0,8,26,270,42,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,3,20,0,0,0,0,0,0
SED19797,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,10,33,19,0,0,0,0,0,0,3,0,8,31,8,0,0,0,0,0,0,0,0,3,15,4,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,0,0,3,0,12,54,0,0,0,0,0,0,4,0,0,0,6,11,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
