SED_CODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
SED10082,2868,88,0,0,88,5,2962,112,150,0,0,153,3,275,0,5,3,0,10,0,10,0,0,0,0,0,0,0,112,161,7,0,171,3,288,9,0,0,0,0,5,16,2988,250,7,0,257,16,3261,3249,85,0,0,85,3,3335,108,158,4,0,165,0,274,3,9,0,0,10,0,16,0,0,0,0,0,0,3,111,171,6,0,174,0,289,7,0,0,0,0,0,10,3369,254,6,0,257,6,3631,1962,34,0,0,34,0,1993,60,84,5,3,85,0,140,0,8,4,0,13,0,13,4,0,0,0,0,0,4,59,88,4,3,97,0,153,3,0,0,0,0,0,3,2017,122,4,3,128,3,2152,1232,19,0,0,19,0,1251,30,38,0,0,37,0,64,0,0,4,0,3,0,3,0,0,0,0,0,0,0,30,41,4,0,43,0,70,0,0,0,0,0,0,0,1258,61,4,0,62,0,1326,1642,27,0,0
SED10083,2852,83,0,4,86,3,2941,92,131,0,0,133,0,226,0,19,3,0,21,0,24,0,0,0,0,0,0,4,93,148,5,0,155,0,251,7,0,0,0,0,0,7,2953,229,5,4,241,8,3203,2987,73,0,0,73,5,3066,113,146,3,0,146,0,261,4,14,3,0,18,0,23,0,0,0,0,4,0,6,116,162,9,0,168,0,283,3,0,0,0,0,5,8,3107,228,7,3,242,12,3356,1658,39,0,0,41,0,1702,56,63,0,0,69,0,128,0,12,5,0,18,0,18,0,0,0,3,4,0,4,56,80,5,3,83,0,141,4,0,0,0,0,4,6,1715,122,9,3,126,10,1854,997,20,0,0,20,0,1023,25,39,0,0,37,0,69,0,9,4,0,12,0,9,0,0,0,0,0,0,0,31,49,3,0,51,0,79,0,0,0,0,0,0,0,1031,65,3,0,73,3,1106,1374,25,0,0
SED10084,2584,65,3,7,71,0,2656,106,150,3,0,153,0,260,4,7,4,0,7,0,12,3,0,0,0,0,0,3,116,154,11,0,165,0,275,3,0,0,0,0,6,9,2700,213,10,7,229,8,2943,2680,40,0,3,42,4,2725,109,127,0,3,128,0,242,0,8,3,0,10,0,13,0,0,0,0,0,0,0,115,133,6,4,143,0,256,8,0,0,0,0,3,6,2796,174,6,4,186,8,2983,1486,25,0,0,29,0,1513,44,46,0,4,47,0,95,0,3,4,0,3,0,8,0,0,0,0,0,0,0,47,53,4,4,53,0,105,4,0,0,0,0,0,3,1541,76,4,3,78,3,1626,978,20,0,0,19,0,996,32,29,3,0,34,0,67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,38,29,3,0,35,0,71,0,0,0,0,0,0,3,1016,53,3,0,51,0,1073,1265,24,0,0
SED10085,3252,28,0,0,25,4,3285,63,104,3,0,113,4,177,3,10,5,0,14,0,16,0,0,0,0,0,0,0,68,118,8,0,124,4,193,6,0,0,0,0,11,18,3326,139,10,0,147,16,3490,3495,30,0,0,34,10,3532,59,92,3,0,90,0,154,3,10,7,0,10,0,12,0,0,0,0,0,0,0,62,100,11,0,108,0,167,5,0,0,0,0,9,14,3557,126,11,0,134,19,3715,1935,16,0,0,16,9,1958,19,47,0,0,50,0,75,0,6,0,0,5,0,5,0,0,0,0,0,0,0,26,54,3,0,54,0,83,5,0,0,0,0,5,9,1962,71,3,0,73,14,2051,1311,9,0,0,9,3,1324,14,26,0,0,25,0,41,0,6,0,0,3,0,3,0,0,0,0,0,0,0,14,29,0,0,29,0,44,3,0,0,0,0,3,9,1329,41,0,0,45,3,1378,1594,11,0,0
SED10086,2540,192,0,0,196,0,2732,303,568,15,0,583,0,886,3,13,3,0,20,0,17,0,0,0,0,0,0,3,312,585,14,0,605,0,914,0,0,0,0,0,0,3,2852,775,22,0,794,3,3650,2474,131,6,0,139,3,2611,225,497,20,0,516,0,744,0,10,9,0,18,0,17,3,0,0,0,0,0,3,230,511,26,0,534,0,768,4,0,0,0,0,0,9,2707,648,30,0,672,7,3388,1332,50,0,3,55,5,1386,110,223,7,0,230,0,337,0,3,3,0,10,0,10,3,0,0,0,0,0,9,111,226,12,0,242,0,351,0,3,0,0,3,0,3,1445,284,12,3,299,5,1747,806,33,0,0,33,0,838,49,134,3,0,138,0,189,0,9,7,0,9,0,9,0,3,0,0,3,0,0,53,140,6,0,151,0,201,0,0,0,0,0,0,0,858,174,6,0,179,0,1039,1041,35,0,0
SED10087,3129,45,0,0,45,3,3182,62,282,11,0,289,0,350,0,33,31,0,66,0,66,0,3,0,0,3,0,5,62,314,42,0,359,0,418,3,0,0,0,0,3,10,3192,367,42,0,404,5,3607,3262,36,0,0,36,7,3312,51,290,13,0,298,3,348,0,21,27,0,49,0,44,0,4,0,0,4,0,5,54,311,38,0,346,4,402,9,0,0,0,0,0,8,3322,350,38,0,389,10,3720,1805,10,0,0,10,4,1813,22,137,10,0,145,0,162,0,9,17,0,22,0,22,0,0,0,0,0,0,0,22,142,20,0,161,0,179,10,3,0,0,3,0,8,1832,149,20,0,173,4,2008,1211,10,0,0,10,3,1221,16,71,0,0,71,0,87,0,9,7,0,18,0,18,0,0,0,0,0,0,0,16,84,7,0,88,0,106,4,0,0,0,0,0,7,1227,90,7,0,102,3,1332,1467,5,0,0
SED10088,3027,184,0,0,187,0,3216,332,741,17,3,757,0,1087,0,34,19,0,52,0,58,0,0,0,0,0,0,0,334,774,40,3,811,0,1142,0,0,0,0,0,7,7,3355,953,43,5,998,7,4358,3527,129,0,3,136,0,3664,301,641,35,3,681,0,983,0,28,32,0,59,0,59,0,3,0,0,3,0,3,305,672,62,3,740,0,1045,0,0,0,0,0,0,3,3833,809,64,7,875,4,4711,1911,61,0,0,60,0,1976,143,335,20,0,356,0,496,0,23,22,0,46,0,42,0,3,0,0,7,0,7,140,362,43,0,402,0,548,3,0,0,0,0,0,3,2055,420,44,0,467,0,2523,1166,44,0,0,45,3,1215,88,231,7,0,242,0,321,0,17,24,0,35,0,41,0,0,0,0,0,0,0,84,248,30,0,275,0,361,0,0,0,0,0,0,0,1250,296,31,0,322,3,1573,1530,44,0,0
SED10089,3025,92,0,0,98,0,3122,143,441,23,0,466,0,606,4,94,32,0,128,0,127,5,0,0,0,0,0,8,147,540,51,0,597,0,742,6,0,0,0,0,3,7,3174,636,52,0,691,6,3868,2812,78,0,0,81,5,2896,112,405,12,0,422,0,532,3,45,42,0,90,0,97,0,0,0,0,0,0,0,113,458,61,0,515,0,626,3,0,0,0,0,3,3,2929,532,56,0,592,8,3528,1639,39,0,0,34,4,1677,42,146,13,0,155,0,198,0,26,16,0,40,0,40,0,3,3,0,4,0,5,45,168,31,0,196,0,244,3,0,0,0,0,4,5,1681,208,31,0,234,6,1927,966,21,0,0,23,0,988,32,74,9,0,83,0,112,3,11,13,0,21,0,24,0,0,0,0,0,0,0,34,83,21,0,100,0,136,0,0,0,0,0,0,0,1000,106,18,0,126,0,1126,1337,25,0,0
SED10090,2666,155,0,0,157,3,2826,422,1407,60,6,1469,0,1892,9,123,69,0,197,0,203,0,4,0,0,4,0,6,427,1537,128,12,1675,0,2099,3,3,0,0,3,0,11,3100,1699,128,9,1838,3,4939,2806,114,0,0,113,0,2920,325,1194,66,0,1254,4,1587,0,115,65,0,181,0,182,0,3,0,0,3,0,5,327,1310,129,0,1437,4,1772,7,0,0,0,0,7,12,3135,1419,129,0,1549,5,4697,1471,40,0,0,40,0,1517,124,476,26,0,501,0,623,0,49,34,0,88,0,88,3,0,0,0,0,0,5,127,525,65,0,590,0,719,3,0,0,0,0,0,4,1602,566,65,0,630,0,2235,803,25,0,0,32,0,833,75,241,18,0,263,0,334,0,26,28,0,57,0,57,0,0,0,0,3,0,3,75,268,53,0,321,0,390,0,0,3,0,3,0,5,875,295,52,0,349,0,1223,1074,38,3,0
SED10091,3123,95,0,0,95,13,3228,140,168,0,0,167,0,310,3,11,6,0,22,0,25,0,0,0,3,4,0,6,142,179,6,3,196,0,340,7,0,0,0,0,0,12,3273,278,9,3,291,12,3579,3626,93,0,0,93,8,3728,129,171,6,0,179,0,303,0,11,7,0,13,0,12,0,0,0,0,3,3,3,130,183,8,0,194,3,325,7,0,0,0,0,5,17,3766,278,8,0,283,17,4068,2076,54,0,0,54,9,2136,56,87,0,0,89,0,149,9,3,4,0,6,0,14,0,0,0,0,0,0,0,64,92,6,0,100,0,161,5,0,0,0,0,6,13,2138,149,6,0,155,13,2310,1390,28,0,0,28,7,1421,35,53,3,0,54,0,91,0,0,0,0,0,0,3,0,0,0,0,0,0,4,43,55,3,0,61,0,97,4,0,0,0,0,3,6,1434,80,3,0,82,7,1522,1659,35,0,0
SED10092,1958,125,14,5,135,0,2097,152,717,47,3,767,0,915,3,109,80,0,190,0,192,0,3,0,4,9,0,9,151,833,119,7,966,0,1116,4,0,3,0,3,6,13,2119,962,136,13,1105,10,3232,1887,115,6,0,126,3,2018,137,718,28,3,751,0,887,3,86,91,0,173,0,178,0,3,0,3,3,0,3,135,804,118,5,931,0,1065,3,0,0,0,0,6,6,2030,920,130,5,1053,8,3094,1057,71,4,0,71,0,1131,59,339,13,0,356,0,409,0,29,48,0,83,0,83,0,0,0,5,5,0,5,59,376,61,4,436,0,492,0,0,0,0,0,3,8,1115,443,62,4,510,3,1626,755,35,0,0,37,0,792,47,155,12,0,164,0,209,0,17,31,0,49,0,51,0,0,0,0,4,0,4,46,172,43,0,212,0,265,0,0,0,0,0,3,3,805,205,40,0,250,4,1056,919,46,3,0
SED10093,2909,90,0,0,92,7,3007,105,168,3,0,168,0,271,3,18,11,0,32,0,39,0,0,0,0,0,0,0,108,186,13,0,197,0,303,3,0,0,0,0,5,7,3017,275,17,0,295,13,3323,3126,67,0,0,67,10,3203,105,163,10,0,169,3,274,3,14,6,0,25,0,24,0,0,0,0,0,0,0,111,178,20,0,190,3,302,0,0,0,0,0,5,8,3238,242,20,0,261,15,3513,1771,42,0,0,43,5,1814,65,100,4,0,109,0,174,0,13,0,0,14,0,14,0,0,0,0,0,0,6,66,111,4,0,118,0,190,4,0,0,0,0,3,6,1836,153,12,0,165,9,2013,1177,33,0,0,38,3,1214,38,61,4,0,66,3,108,3,0,0,0,4,0,3,0,0,0,0,0,0,0,38,62,3,0,73,3,111,0,0,0,0,0,3,5,1218,96,3,0,106,9,1332,1458,23,3,0
SED19494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
