region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SSC11374,7,10,17,21,10,31,6,6,12,9,12,21,36,28,64,11,4,15,7,6,13,8,3,11,26,13,39,3,0,3,0,4,4,0,6,6,3,0,3,0,0,0,6,10,16,5,0,5,0,0,0,0,0,0,4,12,16,0,0,0,9,12,21,0,0,0,3,5,8,0,0,0,3,5,8,17,5,22,104,83,187
SSC11375,3,5,8,9,5,14,3,8,11,3,3,6,15,16,31,5,5,10,3,3,6,3,0,3,11,8,19,0,0,0,3,0,3,0,0,0,0,4,4,0,0,0,3,4,7,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,49,47,96
SSC11376,121,81,202,316,267,583,70,81,151,93,74,167,479,422,901,163,150,313,71,62,133,180,188,368,414,400,814,5,9,14,6,13,19,16,5,21,14,40,54,0,0,0,41,67,108,198,220,418,28,29,57,19,13,32,49,67,116,5,0,5,299,329,628,4,3,7,11,35,46,0,0,0,15,38,53,203,219,422,1572,1556,3128
SSC11377,5,0,5,12,4,16,3,3,6,0,4,4,15,11,26,9,4,13,0,3,3,0,0,0,9,7,16,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,30,59
SSC11378,6,0,6,4,14,18,3,6,9,6,3,9,13,23,36,3,4,7,13,10,23,5,6,11,21,20,41,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,3,6,9,9,6,15,0,0,0,3,0,3,0,7,7,0,0,0,12,13,25,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,64,70,134
SSC11379,69,54,123,218,195,413,20,27,47,25,20,45,263,242,505,190,185,375,24,14,38,26,33,59,240,232,472,5,9,14,0,5,5,35,9,44,29,22,51,0,4,4,69,49,118,46,65,111,13,12,25,6,11,17,26,33,59,0,0,0,91,121,212,0,4,4,14,18,32,0,0,0,14,22,36,138,118,256,884,838,1722
SSC11380,30,25,55,97,89,186,21,20,41,13,7,20,131,116,247,82,60,142,25,30,55,6,8,14,113,98,211,11,7,18,4,21,25,18,12,30,25,36,61,0,0,0,58,76,134,104,102,206,30,30,60,4,13,17,19,34,53,5,0,5,162,179,341,6,4,10,5,11,16,0,0,0,11,15,26,164,160,324,669,669,1338
SSC11381,26,20,46,62,52,114,24,35,59,11,5,16,97,92,189,26,34,60,20,35,55,4,0,4,50,69,119,0,0,0,0,6,6,9,15,24,9,16,25,0,0,0,18,37,55,25,34,59,13,13,26,3,5,8,4,22,26,3,0,3,48,74,122,0,0,0,3,9,12,0,0,0,3,9,12,48,27,75,290,328,618
SSC11382,3,3,6,6,10,16,5,4,9,0,0,0,11,14,25,7,6,13,0,4,4,0,0,0,7,10,17,3,0,3,0,0,0,0,3,3,0,3,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18,34,45,79
SSC11383,45,52,97,132,117,249,55,46,101,3,3,6,190,166,356,128,113,241,39,47,86,11,7,18,178,167,345,12,13,25,10,3,13,23,23,46,30,33,63,0,3,3,75,75,150,6,17,23,3,9,12,5,10,15,14,22,36,0,0,0,28,58,86,3,3,6,9,13,22,0,0,0,12,16,28,204,195,399,732,729,1461
SSC11384,29,27,56,52,51,103,46,37,83,22,10,32,120,98,218,21,34,55,38,28,66,12,14,26,71,76,147,4,3,7,0,3,3,10,7,17,8,12,20,0,0,0,22,25,47,30,25,55,3,8,11,3,5,8,18,18,36,0,0,0,54,56,110,0,3,3,3,7,10,0,0,0,3,10,13,147,174,321,446,466,912
SSC11385,4,3,7,10,19,29,5,4,9,0,0,0,15,23,38,8,8,16,3,3,6,3,0,3,14,11,25,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,0,0,0,3,3,6,3,0,3,6,6,12,0,0,0,0,3,3,0,0,0,0,3,3,13,9,22,55,58,113
SSC11386,3,0,3,4,8,12,3,3,6,5,3,8,12,14,26,9,8,17,4,0,4,0,3,3,13,11,24,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,3,0,3,11,4,15,45,32,77
SSC11387,8,5,13,22,15,37,10,7,17,0,0,0,32,22,54,13,5,18,0,12,12,4,3,7,17,20,37,0,0,0,0,0,0,3,3,6,4,3,7,0,0,0,7,6,13,0,3,3,3,0,3,0,3,3,3,3,6,0,0,0,6,9,15,0,0,0,0,3,3,0,0,0,0,3,3,13,7,20,83,72,155
SSC11388,3,3,6,10,9,19,0,0,0,4,0,4,14,9,23,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,0,3,3,3,6,0,0,0,6,3,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17,37,27,64
SSC11389,12,3,15,22,20,42,14,5,19,0,3,3,36,28,64,17,12,29,11,3,14,0,3,3,28,18,46,3,3,6,0,3,3,7,3,10,3,3,6,0,0,0,13,12,25,0,8,8,0,4,4,0,0,0,0,4,4,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,31,23,54,120,100,220
SSC11390,150,157,307,643,634,1277,129,140,269,91,84,175,863,858,1721,578,542,1120,132,134,266,59,57,116,769,733,1502,93,99,192,95,152,247,55,40,95,189,176,365,4,4,8,436,471,907,170,250,420,63,83,146,26,32,58,83,92,175,4,8,12,346,465,811,66,94,160,46,87,133,5,7,12,117,188,305,1588,1650,3238,4269,4522,8791
SSC11391,25,15,40,27,37,64,45,52,97,11,11,22,83,100,183,34,27,61,31,44,75,26,52,78,91,123,214,3,3,6,0,0,0,11,0,11,5,18,23,0,0,0,19,21,40,11,24,35,3,5,8,3,3,6,8,19,27,0,0,0,25,51,76,3,0,3,4,4,8,0,0,0,7,4,11,39,47,86,289,361,650
SSC11392,17,21,38,65,52,117,23,28,51,4,0,4,92,80,172,19,9,28,26,50,76,7,6,13,52,65,117,7,5,12,0,5,5,19,3,22,5,5,10,0,0,0,31,18,49,7,11,18,0,3,3,0,3,3,0,3,3,0,0,0,7,20,27,0,4,4,0,4,4,0,0,0,0,8,8,69,53,122,268,265,533
SSC11393,9,12,21,13,3,16,15,18,33,8,6,14,36,27,63,12,7,19,12,3,15,0,3,3,24,13,37,0,3,3,3,3,6,3,3,6,3,3,6,3,0,3,12,12,24,0,3,3,0,0,0,0,0,0,4,10,14,0,0,0,4,13,17,0,0,0,0,4,4,3,0,3,3,4,7,3,4,7,91,85,176
SSC11394,3,7,10,16,16,32,0,0,0,3,3,6,19,19,38,8,12,20,4,5,9,0,0,0,12,17,29,0,0,0,0,0,0,6,0,6,3,0,3,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,3,0,3,0,0,0,0,0,0,3,0,3,3,6,9,54,49,103
SSC11395,5,9,14,8,18,26,20,17,37,3,3,6,31,38,69,9,18,27,19,14,33,5,5,10,33,37,70,4,0,4,0,0,0,6,5,11,0,7,7,0,0,0,10,12,22,4,12,16,3,3,6,0,0,0,0,4,4,0,0,0,7,19,26,0,0,0,0,0,0,0,0,0,0,0,0,21,24,45,107,139,246
SSC11396,9,14,23,33,19,52,25,23,48,3,3,6,61,45,106,15,21,36,10,7,17,7,9,16,32,37,69,0,3,3,0,0,0,6,3,9,4,6,10,0,0,0,10,12,22,3,6,9,0,3,3,0,0,0,0,7,7,0,0,0,3,16,19,0,0,0,0,9,9,0,0,0,0,9,9,47,28,75,162,161,323
SSC11397,43,67,110,183,150,333,48,39,87,15,3,18,246,192,438,115,89,204,40,32,72,11,4,15,166,125,291,3,4,7,3,4,7,28,8,36,14,23,37,0,0,0,48,39,87,34,39,73,6,7,13,8,7,15,23,33,56,0,0,0,71,86,157,3,3,6,8,10,18,0,0,0,11,13,24,84,80,164,669,602,1271
SSC11398,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,0,9,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,14,12,26,20,27,47
SSC11399,7,0,7,6,12,18,0,0,0,0,0,0,6,12,18,10,10,20,0,3,3,3,0,3,13,13,26,3,0,3,0,0,0,3,3,6,3,0,3,0,0,0,9,3,12,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,16,28,47,48,95
SSC11400,3,0,3,6,6,12,3,3,6,0,0,0,9,9,18,9,4,13,0,3,3,0,3,3,9,10,19,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,0,0,0,0,0,0,0,3,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,35,28,63
SSC11401,46,26,72,117,112,229,48,86,134,17,12,29,182,210,392,58,75,133,64,65,129,17,14,31,139,154,293,7,10,17,0,4,4,40,14,54,17,15,32,3,0,3,67,43,110,10,23,33,6,6,12,5,6,11,3,10,13,0,0,0,24,45,69,0,0,0,3,9,12,0,0,0,3,9,12,128,109,237,589,596,1185
SSC11402,13,8,21,25,30,55,17,11,28,8,11,19,50,52,102,33,25,58,13,18,31,7,4,11,53,47,100,0,3,3,0,0,0,4,0,4,3,6,9,0,0,0,7,9,16,0,3,3,0,4,4,0,0,0,0,11,11,0,0,0,0,18,18,0,3,3,0,0,0,0,0,0,0,3,3,61,55,116,184,192,376
SSC11403,3,4,7,10,8,18,0,5,5,3,3,6,13,16,29,11,15,26,3,0,3,3,0,3,17,15,32,0,3,3,0,0,0,0,0,0,3,3,6,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19,48,48,96
SSC11404,64,61,125,170,127,297,51,55,106,12,5,17,233,187,420,124,112,236,28,41,69,12,5,17,164,158,322,5,9,14,3,8,11,24,13,37,12,29,41,0,3,3,44,62,106,18,28,46,9,16,25,4,3,7,12,34,46,0,3,3,43,84,127,3,6,9,4,11,15,0,0,0,7,17,24,217,257,474,772,826,1598
SSC11405,0,0,0,4,3,7,3,3,6,3,0,3,10,6,16,3,3,6,3,3,6,3,3,6,9,9,18,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,27,30,57
SSC11406,29,20,49,46,41,87,60,35,95,24,26,50,130,102,232,6,9,15,53,55,108,53,44,97,112,108,220,5,3,8,0,0,0,0,0,0,5,9,14,0,0,0,10,12,22,59,47,106,3,8,11,3,5,8,11,17,28,0,0,0,76,77,153,0,0,0,0,9,9,0,0,0,0,9,9,45,43,88,402,371,773
SSC11407,9,4,13,14,10,24,6,6,12,11,12,23,31,28,59,6,3,9,3,7,10,5,9,14,14,19,33,0,3,3,0,0,0,5,0,5,3,3,6,0,0,0,8,6,14,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,67,68,135
SSC11408,0,5,5,11,8,19,0,0,0,0,0,0,11,8,19,6,3,9,0,0,0,0,3,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,6,5,11,23,30,53
SSC11409,17,14,31,34,47,81,18,11,29,14,6,20,66,64,130,25,15,40,13,6,19,3,8,11,41,29,70,0,4,4,3,3,6,5,3,8,3,8,11,0,0,0,11,18,29,9,15,24,4,6,10,3,0,3,10,22,32,0,0,0,26,43,69,8,0,8,4,5,9,0,0,0,12,5,17,38,28,66,211,201,412
SSC11410,5,0,5,3,3,6,0,0,0,0,0,0,3,3,6,8,9,17,0,3,3,0,3,3,8,15,23,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16,25,37,62
SSC11411,5,6,11,25,18,43,9,8,17,13,12,25,47,38,85,19,20,39,10,7,17,12,7,19,41,34,75,3,3,6,0,0,0,3,4,7,0,0,0,0,0,0,6,7,13,6,5,11,0,3,3,0,0,0,4,0,4,0,0,0,10,8,18,0,0,0,0,3,3,0,0,0,0,3,3,13,4,17,122,100,222
SSC11412,3,7,10,15,13,28,0,0,0,3,3,6,18,16,34,3,7,10,4,0,4,3,4,7,10,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,6,3,0,3,0,0,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,46,44,90
SSC11413,3,3,6,7,8,15,3,3,6,3,3,6,13,14,27,7,8,15,0,0,0,3,3,6,10,11,21,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,3,0,3,0,0,0,3,3,6,18,17,35,51,54,105
SSC11414,4,5,9,13,14,27,0,0,0,0,4,4,13,18,31,10,13,23,7,7,14,0,0,0,17,20,37,0,0,0,0,0,0,7,4,11,0,4,4,3,0,3,10,8,18,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,7,21,62,58,120
SSC11415,3,0,3,8,6,14,0,0,0,0,0,0,8,6,14,8,4,12,0,3,3,0,0,0,8,7,15,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,3,3,0,0,0,3,0,3,0,0,0,6,3,9,6,0,6,0,3,3,0,0,0,6,3,9,3,10,13,37,29,66
SSC11416,3,3,6,4,3,7,3,0,3,0,0,0,7,3,10,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,15,17,32
SSC11417,0,0,0,11,16,27,0,0,0,0,0,0,11,16,27,8,4,12,0,0,0,3,0,3,11,4,15,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,20,21,41,45,46,91
SSC11418,3,4,7,8,7,15,0,0,0,0,0,0,8,7,15,13,4,17,0,4,4,0,0,0,13,8,21,0,0,0,0,0,0,3,0,3,3,4,7,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,36,51,38,89
SSC11419,8,4,12,24,25,49,3,0,3,7,3,10,34,28,62,15,9,24,3,4,7,0,4,4,18,17,35,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,0,0,0,0,5,5,18,7,25,83,67,150
SSC11420,3,3,6,14,7,21,6,3,9,3,0,3,23,10,33,11,15,26,3,4,7,0,0,0,14,19,33,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,3,3,6,5,3,8,54,41,95
SSC11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11422,6,0,6,6,3,9,6,4,10,4,5,9,16,12,28,6,3,9,5,5,10,3,3,6,14,11,25,0,3,3,3,0,3,3,0,3,0,5,5,0,0,0,6,8,14,5,0,5,0,0,0,0,0,0,0,5,5,0,0,0,5,5,10,0,0,0,3,0,3,0,0,0,3,0,3,5,5,10,55,41,96
SSC11423,17,18,35,29,30,59,16,28,44,16,15,31,61,73,134,13,18,31,30,36,66,11,14,25,54,68,122,4,3,7,0,0,0,15,4,19,0,9,9,0,0,0,19,16,35,10,11,21,3,0,3,3,6,9,3,6,9,0,0,0,19,23,42,0,5,5,0,0,0,0,0,0,0,5,5,53,54,107,223,257,480
SSC11424,0,7,7,15,11,26,5,7,12,0,0,0,20,18,38,19,12,31,4,3,7,0,3,3,23,18,41,0,0,0,0,4,4,4,0,4,0,0,0,0,0,0,4,4,8,0,4,4,0,0,0,0,0,0,4,5,9,0,0,0,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19,64,62,126
SSC11425,48,52,100,166,146,312,37,39,76,41,32,73,244,217,461,80,82,162,79,67,146,56,64,120,215,213,428,10,8,18,4,4,8,36,18,54,14,16,30,3,0,3,67,46,113,90,93,183,9,10,19,10,12,22,21,37,58,0,0,0,130,152,282,0,4,4,7,6,13,0,0,0,7,10,17,93,110,203,804,800,1604
SSC11426,75,71,146,298,229,527,54,60,114,75,77,152,427,366,793,246,237,483,67,40,107,27,37,64,340,314,654,30,41,71,18,35,53,30,18,48,31,29,60,4,5,9,113,128,241,55,91,146,16,34,50,9,13,22,14,20,34,0,0,0,94,158,252,12,13,25,9,9,18,0,0,0,21,22,43,387,378,765,1457,1437,2894
SSC11427,4,0,4,7,8,15,5,3,8,0,4,4,12,15,27,3,4,7,3,4,7,0,3,3,6,11,17,5,0,5,0,0,0,0,0,0,0,3,3,0,0,0,5,3,8,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,35,37,72
SSC11428,3,0,3,9,11,20,0,0,0,0,0,0,9,11,20,3,5,8,0,3,3,0,0,0,3,8,11,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,5,11,16,23,34,57
SSC11429,0,3,3,7,5,12,0,0,0,0,0,0,7,5,12,3,6,9,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,19,20,29,49
SSC11430,3,3,6,5,3,8,3,0,3,3,3,6,11,6,17,3,3,6,3,3,6,0,0,0,6,6,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,26,24,50
SSC11431,33,29,62,69,69,138,36,26,62,3,8,11,108,103,211,67,72,139,0,5,5,5,4,9,72,81,153,5,3,8,0,8,8,12,13,25,15,22,37,0,0,0,32,46,78,3,8,11,0,7,7,0,0,0,5,18,23,0,0,0,8,33,41,3,0,3,3,3,6,0,0,0,6,3,9,106,111,217,365,406,771
SSC11432,24,12,36,52,68,120,12,5,17,11,7,18,75,80,155,76,83,159,3,3,6,3,4,7,82,90,172,0,4,4,5,7,12,7,11,18,8,26,34,0,0,0,20,48,68,5,3,8,0,7,7,0,0,0,8,13,21,0,0,0,13,23,36,0,3,3,3,5,8,0,0,0,3,8,11,80,92,172,297,353,650
SSC11433,11,11,22,36,35,71,11,11,22,14,8,22,61,54,115,29,21,50,6,11,17,21,12,33,56,44,100,3,0,3,0,0,0,9,3,12,3,7,10,0,0,0,15,10,25,6,16,22,3,3,6,0,3,3,5,7,12,0,0,0,14,29,43,0,0,0,0,4,4,0,0,0,0,4,4,49,45,94,206,197,403
SSC11434,118,105,223,484,513,997,49,49,98,47,40,87,580,602,1182,441,432,873,37,51,88,34,35,69,512,518,1030,50,36,86,24,73,97,48,34,82,58,83,141,0,11,11,180,237,417,103,129,232,18,37,55,13,24,37,40,37,77,0,0,0,174,227,401,5,14,19,16,29,45,3,0,3,24,43,67,494,554,1048,2082,2286,4368
SSC11435,38,45,83,103,86,189,24,25,49,17,16,33,144,127,271,74,70,144,20,17,37,10,13,23,104,100,204,0,6,6,0,0,0,14,18,32,24,18,42,0,3,3,38,45,83,24,30,54,3,13,16,5,13,18,17,30,47,0,0,0,49,86,135,0,5,5,4,8,12,0,0,0,4,13,17,81,76,157,458,492,950
SSC11436,10,11,21,23,17,40,25,22,47,26,9,35,74,48,122,13,14,27,20,26,46,11,16,27,44,56,100,3,0,3,0,3,3,4,0,4,4,0,4,0,0,0,11,3,14,18,23,41,3,3,6,3,0,3,7,4,11,0,0,0,31,30,61,0,3,3,3,3,6,0,0,0,3,6,9,16,16,32,189,170,359
SSC11437,23,24,47,72,60,132,13,6,19,8,9,17,93,75,168,40,45,85,10,9,19,7,7,14,57,61,118,11,20,31,5,14,19,11,6,17,31,37,68,3,3,6,61,80,141,426,560,986,150,132,282,19,25,44,51,66,117,0,4,4,646,787,1433,15,16,31,13,29,42,0,0,0,28,45,73,232,259,491,1140,1331,2471
SSC11438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,6
SSC11439,3,3,6,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,9,17,26
SSC11440,8,8,16,19,20,39,0,0,0,0,0,0,19,20,39,8,15,23,3,6,9,0,3,3,11,24,35,0,0,0,0,0,0,5,0,5,7,4,11,0,0,0,12,4,16,4,3,7,0,0,0,0,0,0,4,6,10,0,0,0,8,9,17,0,0,0,5,0,5,0,0,0,5,0,5,15,12,27,78,77,155
SSC11441,10,13,23,18,15,33,0,4,4,3,12,15,21,31,52,7,16,23,0,0,0,3,3,6,10,19,29,3,0,3,3,5,8,0,0,0,0,4,4,0,0,0,6,9,15,3,3,6,3,4,7,0,0,0,3,4,7,0,0,0,9,11,20,5,0,5,0,0,0,0,0,0,5,0,5,29,19,48,90,102,192
SSC11442,5,0,5,0,10,10,0,5,5,0,0,0,0,15,15,9,3,12,3,0,3,0,3,3,12,6,18,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,4,0,4,21,29,50
SSC11443,13,17,30,46,29,75,7,13,20,7,4,11,60,46,106,28,32,60,11,10,21,5,6,11,44,48,92,0,4,4,3,0,3,12,3,15,10,15,25,0,0,0,25,22,47,3,14,17,4,5,9,0,4,4,13,11,24,0,0,0,20,34,54,0,6,6,0,0,0,0,0,0,0,6,6,94,76,170,256,249,505
SSC11444,7,0,7,9,11,20,0,0,0,0,0,0,9,11,20,5,8,13,0,0,0,0,0,0,5,8,13,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,34,33,67
SSC11445,36,23,59,77,66,143,56,52,108,26,14,40,159,132,291,22,20,42,72,59,131,20,25,45,114,104,218,4,4,8,8,0,8,18,13,31,11,17,28,0,0,0,41,34,75,42,50,92,10,9,19,6,5,11,10,19,29,3,3,6,71,86,157,0,3,3,4,6,10,0,0,0,4,9,13,1479,198,1677,1904,586,2490
SSC11446,8,9,17,36,30,66,3,3,6,3,0,3,42,33,75,19,24,43,3,3,6,5,3,8,27,30,57,0,3,3,0,3,3,6,3,9,4,8,12,0,0,0,10,17,27,0,3,3,0,5,5,0,0,0,4,3,7,0,0,0,4,11,15,3,0,3,3,3,6,0,0,0,6,3,9,10,15,25,107,118,225
