region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC11379,9,24,33,648,699,1347,0,0,0,73,91,164,9,6,15,540,583,1123,9,8,17,14,20,34,12,5,17,23,17,40,9,19,28,0,3,3,7,12,19,41,57,98,72,60,132,7,7,14,25,36,61,133,128,261,80,59,139,7,10,17,1709,1820,3529,15,6,21,0,3,3,0,0,0,0,0,0,11,21,32,11,21,32,558,490,1048,17,16,33,179,159,338,2498,2539,5037
SSC11380,39,33,72,319,331,650,0,0,0,15,17,32,0,0,0,402,421,823,0,0,0,8,5,13,3,8,11,3,4,7,5,8,13,0,0,0,3,7,10,27,30,57,87,85,172,3,8,11,4,8,12,87,103,190,54,40,94,10,3,13,1030,1078,2108,10,11,21,7,4,11,0,3,3,3,0,3,22,23,45,25,23,48,553,499,1052,49,40,89,196,199,395,1909,1890,3799
SSC11381,14,22,36,206,243,449,0,0,0,9,5,14,0,0,0,259,322,581,0,0,0,0,0,0,7,6,13,0,0,0,3,3,6,0,0,0,5,4,9,14,16,30,64,54,118,3,3,6,8,6,14,54,63,117,11,13,24,5,7,12,648,745,1393,0,5,5,7,5,12,0,4,4,0,0,0,8,5,13,8,5,13,273,279,552,35,21,56,66,56,122,1051,1142,2193
SSC11382,0,0,0,48,37,85,0,0,0,10,5,15,0,0,0,28,42,70,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,3,4,7,3,11,14,0,0,0,3,4,7,9,6,15,9,7,16,0,0,0,117,119,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,31,79,0,3,3,17,14,31,182,167,349
SSC11383,32,37,69,668,748,1416,0,0,0,43,44,87,22,22,44,670,804,1474,0,0,0,15,5,20,14,36,50,4,5,9,8,4,12,0,3,3,3,3,6,23,29,52,148,169,317,12,23,35,10,9,19,218,236,454,41,49,90,3,0,3,1902,2189,4091,11,10,21,8,15,23,0,0,0,0,0,0,4,15,19,4,15,19,530,430,960,29,21,50,242,175,417,2758,2892,5650
SSC11384,19,26,45,269,312,581,3,0,3,11,7,18,0,0,0,468,529,997,0,4,4,68,67,135,7,3,10,0,0,0,10,6,16,10,7,17,3,5,8,3,10,13,28,26,54,0,3,3,0,0,0,21,28,49,15,31,46,0,3,3,916,1041,1957,11,15,26,13,15,28,50,50,100,0,0,0,4,14,18,4,14,18,265,222,487,11,0,11,136,130,266,1425,1513,2938
SSC11385,5,0,5,53,42,95,0,0,0,0,0,0,0,0,0,49,57,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,31,0,0,0,0,0,0,18,21,39,3,3,6,0,0,0,139,138,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,63,0,0,0,21,8,29,200,174,374
SSC11386,3,3,6,43,49,92,0,0,0,0,3,3,0,0,0,47,35,82,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17,0,0,0,0,0,0,13,14,27,0,0,0,0,0,0,118,111,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,66,0,0,0,13,10,23,166,158,324
SSC11387,0,0,0,81,72,153,0,0,0,12,16,28,3,3,6,72,62,134,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,4,7,8,5,13,0,0,0,0,0,0,6,11,17,9,9,18,0,0,0,203,182,385,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,58,65,123,4,0,4,8,14,22,276,261,537
SSC11388,0,0,0,10,21,31,0,0,0,3,3,6,0,0,0,17,11,28,0,0,0,0,5,5,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,4,3,7,5,0,5,4,8,12,0,0,0,51,58,109,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,49,35,84,0,0,0,8,13,21,108,109,217
SSC11389,0,0,0,87,95,182,0,0,0,9,13,22,0,4,4,123,136,259,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,35,26,61,4,7,11,3,0,3,36,43,79,9,0,9,3,0,3,315,324,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,74,161,4,0,4,39,31,70,445,429,874
SSC11390,437,515,952,680,721,1401,18,21,39,264,283,547,3,3,6,2381,2548,4929,0,4,4,1511,1623,3134,38,48,86,38,44,82,34,37,71,72,65,137,35,35,70,141,191,332,101,140,241,8,15,23,45,45,90,102,118,220,158,207,365,13,25,38,5642,6173,11815,908,889,1797,1638,1564,3202,5,3,8,0,0,0,941,980,1921,941,980,1921,836,631,1467,85,48,133,1389,1411,2800,11881,12214,24095
SSC11391,3,8,11,199,215,414,0,0,0,6,8,14,16,17,33,318,394,712,0,0,0,4,5,9,4,0,4,0,0,0,4,5,9,3,0,3,0,0,0,6,5,11,38,44,82,0,0,0,5,5,10,47,43,90,15,17,32,0,0,0,665,758,1423,5,3,8,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,115,94,209,7,5,12,36,43,79,837,917,1754
SSC11392,10,10,20,124,125,249,0,0,0,8,0,8,0,0,0,381,394,775,0,5,5,15,16,31,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,5,16,21,4,4,8,5,3,8,19,20,39,3,10,13,0,0,0,571,593,1164,13,4,17,8,6,14,0,0,0,0,0,0,4,3,7,4,3,7,114,101,215,0,0,0,102,58,160,822,775,1597
SSC11393,0,0,0,53,56,109,0,0,0,4,3,7,0,0,0,99,101,200,0,0,0,0,3,3,0,0,0,0,0,0,3,4,7,5,0,5,3,8,11,9,6,15,16,14,30,0,0,0,0,0,0,18,23,41,3,5,8,0,0,0,213,223,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,74,0,0,0,8,8,16,264,262,526
SSC11394,8,7,15,31,34,65,0,0,0,0,3,3,0,0,0,29,22,51,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,3,3,6,3,4,7,3,3,6,0,0,0,69,83,152,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,4,7,74,49,123,0,4,4,7,6,13,161,153,314
SSC11395,3,3,6,121,144,265,0,0,0,12,10,22,0,0,0,178,190,368,0,0,0,0,0,0,6,0,6,4,0,4,0,7,7,0,0,0,0,0,0,0,10,10,21,19,40,0,0,0,0,0,0,21,15,36,12,13,25,0,0,0,375,408,783,0,0,0,0,0,0,3,0,3,0,0,0,3,3,6,3,3,6,40,52,92,3,0,3,22,26,48,449,492,941
SSC11396,0,3,3,124,130,254,0,0,0,6,3,9,0,0,0,235,247,482,0,0,0,0,0,0,0,0,0,0,0,0,18,20,38,0,0,0,3,3,6,7,9,16,60,57,117,0,0,0,0,0,0,77,79,156,10,16,26,0,0,0,540,564,1104,0,0,0,3,3,6,0,0,0,0,0,0,5,0,5,5,0,5,56,27,83,4,0,4,52,39,91,660,636,1296
SSC11397,15,9,24,567,572,1139,0,0,0,63,57,120,3,3,6,627,648,1275,7,6,13,18,20,38,0,4,4,0,0,0,9,8,17,0,3,3,3,3,6,14,26,40,57,83,140,0,3,3,0,0,0,95,104,199,41,40,81,6,5,11,1510,1585,3095,3,4,7,6,3,9,0,0,0,0,0,0,0,3,3,0,3,3,366,313,679,13,3,16,91,92,183,2004,2012,4016
SSC11398,0,0,0,33,22,55,0,0,0,0,0,0,0,0,0,29,23,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,13,5,18,3,3,6,0,3,3,8,12,20,3,0,3,0,3,3,92,74,166,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,28,11,39,3,0,3,19,14,33,146,99,245
SSC11399,0,3,3,45,49,94,0,0,0,0,3,3,0,0,0,27,28,55,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6,0,6,0,0,0,3,0,3,8,9,17,4,4,8,0,0,0,93,102,195,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,48,43,91,3,0,3,24,23,47,168,177,345
SSC11400,0,0,0,7,7,14,0,0,0,0,0,0,0,0,0,29,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,24,0,0,0,0,0,0,17,13,30,0,0,0,0,0,0,66,52,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,34,0,0,0,10,4,14,95,71,166
SSC11401,15,11,26,449,465,914,0,0,0,19,23,42,0,3,3,819,809,1628,0,0,0,36,25,61,3,7,10,3,6,9,6,10,16,0,0,0,0,0,0,8,14,22,56,58,114,3,3,6,3,3,6,34,47,81,35,31,66,3,0,3,1477,1504,2981,3,5,8,10,13,23,0,0,0,0,0,0,9,13,22,9,13,22,281,195,476,13,8,21,144,116,260,1952,1865,3817
SSC11402,3,9,12,180,205,385,0,0,0,11,12,23,0,0,0,159,152,311,0,0,0,11,0,11,4,11,15,0,0,0,7,4,11,0,0,0,0,0,0,4,11,15,14,7,21,0,0,0,3,0,3,31,40,71,11,25,36,0,0,0,435,467,902,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,173,139,312,3,6,9,73,64,137,693,685,1378
SSC11403,3,0,3,41,51,92,0,0,0,0,3,3,0,0,0,47,32,79,0,0,0,0,0,0,6,5,11,0,0,0,3,3,6,0,0,0,0,0,0,0,3,3,14,10,24,0,0,0,3,3,6,17,16,33,7,5,12,0,0,0,138,131,269,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,43,34,77,0,0,0,17,14,31,201,183,384
SSC11404,19,17,36,801,944,1745,0,0,0,26,34,60,3,0,3,886,1010,1896,0,0,0,38,36,74,5,4,9,8,13,21,7,9,16,0,0,0,4,6,10,19,22,41,79,102,181,8,5,13,5,8,13,92,111,203,48,58,106,0,3,3,2029,2365,4394,3,3,6,7,9,16,0,0,0,0,0,0,4,14,18,4,14,18,486,420,906,29,24,53,170,198,368,2747,3050,5797
SSC11405,0,0,0,28,14,42,0,0,0,8,7,15,0,0,0,29,43,72,0,0,0,4,8,12,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,3,6,4,3,7,0,0,0,82,84,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,26,0,0,0,3,8,11,105,98,203
SSC11406,10,9,19,209,227,436,0,0,0,5,7,12,0,0,0,436,423,859,3,3,6,29,28,57,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,10,26,25,51,0,0,0,0,0,0,44,33,77,9,18,27,0,0,0,766,774,1540,3,5,8,0,0,0,13,16,29,0,0,0,3,3,6,3,3,6,192,173,365,7,8,15,54,63,117,1048,1051,2099
SSC11407,0,0,0,113,103,216,0,0,0,5,4,9,0,0,0,48,44,92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,16,16,32,0,0,0,4,4,8,13,14,27,3,10,13,0,0,0,202,198,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,52,4,4,8,16,10,26,253,233,486
SSC11408,3,0,3,55,58,113,0,0,0,0,0,0,0,0,0,24,23,47,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,19,32,51,3,6,9,0,4,4,0,0,0,108,126,234,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,44,96,0,3,3,8,12,20,175,185,360
SSC11409,6,5,11,134,163,297,0,0,0,16,15,31,0,0,0,181,183,364,3,0,3,4,3,7,4,0,4,0,0,0,3,6,9,0,0,0,0,0,0,3,3,6,20,32,52,0,0,0,0,0,0,35,47,82,17,13,30,0,0,0,420,465,885,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6,3,3,6,137,133,270,6,6,12,45,32,77,617,647,1264
SSC11410,4,3,7,45,33,78,0,0,0,3,0,3,0,0,0,18,17,35,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,12,20,32,3,5,8,0,0,0,92,78,170,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,3,3,36,37,73,0,0,0,6,8,14,138,133,271
SSC11411,0,0,0,97,89,186,0,0,0,8,12,20,3,4,7,99,88,187,0,0,0,0,4,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,22,21,43,3,3,6,0,0,0,240,230,470,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,76,50,126,4,3,7,24,9,33,344,297,641
SSC11412,3,4,7,40,44,84,0,0,0,0,3,3,0,0,0,49,48,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,3,11,14,0,0,0,0,0,0,8,13,21,0,0,0,0,0,0,103,125,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,80,0,0,0,19,4,23,170,168,338
SSC11413,3,3,6,47,36,83,0,0,0,0,0,0,0,0,0,24,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,8,8,16,6,3,9,0,0,0,89,66,155,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6,3,3,6,51,45,96,6,4,10,25,22,47,177,146,323
SSC11414,0,0,0,66,65,131,0,0,0,3,6,9,0,0,0,60,53,113,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,11,17,28,0,0,0,0,0,0,144,152,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,50,0,4,4,22,10,32,194,188,382
SSC11415,3,0,3,28,29,57,0,0,0,0,0,0,0,0,0,32,22,54,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,8,0,0,0,0,0,0,5,5,10,5,8,13,0,0,0,86,72,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,52,3,0,3,13,17,30,135,111,246
SSC11416,0,0,0,15,14,29,0,0,0,0,0,0,0,0,0,18,20,38,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,49,42,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,4,0,4,6,4,10,72,59,131
SSC11417,3,0,3,23,36,59,0,0,0,0,0,0,0,0,0,26,28,54,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,3,9,12,3,3,6,0,0,0,65,81,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,55,0,0,0,29,29,58,131,131,262
SSC11418,0,6,6,24,27,51,0,0,0,0,0,0,0,0,0,21,23,44,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,9,6,15,0,3,3,0,0,0,61,69,130,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,43,34,77,0,0,0,29,19,48,133,131,264
SSC11419,0,0,0,93,92,185,0,0,0,0,0,0,0,4,4,58,55,113,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,17,6,23,0,0,0,0,0,0,15,15,30,6,4,10,0,0,0,192,182,374,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,4,7,61,65,126,0,0,0,28,15,43,284,266,550
SSC11420,0,0,0,29,19,48,0,0,0,11,8,19,0,0,0,30,32,62,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,7,35,28,63,0,0,0,0,4,4,21,20,41,0,0,0,0,0,0,129,118,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,42,0,0,0,9,12,21,158,152,310
SSC11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11422,0,3,3,45,49,94,0,0,0,0,3,3,0,0,0,48,43,91,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,22,17,39,3,3,6,0,0,0,124,121,245,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,37,29,66,0,0,0,4,3,7,169,156,325
SSC11423,3,7,10,139,154,293,0,0,0,10,12,22,0,0,0,351,377,728,0,0,0,28,17,45,3,3,6,7,15,22,3,5,8,0,0,0,0,0,0,3,3,6,12,10,22,3,4,7,0,0,0,31,23,54,4,7,11,0,0,0,594,630,1224,0,0,0,8,3,11,0,0,0,0,0,0,0,5,5,0,5,5,81,58,139,3,3,6,52,50,102,741,756,1497
SSC11424,0,0,0,80,69,149,0,0,0,4,5,9,0,0,0,64,87,151,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6,10,10,20,0,0,0,0,0,0,9,17,26,5,0,5,0,0,0,178,194,372,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,41,19,60,3,0,3,9,8,17,231,224,455
SSC11425,34,50,84,545,592,1137,0,0,0,75,93,168,4,3,7,772,889,1661,6,4,10,380,339,719,10,6,16,0,0,0,11,16,27,46,36,82,11,12,23,15,20,35,71,68,139,13,14,27,0,0,0,100,127,227,39,46,85,20,19,39,2118,2284,4402,4,10,14,46,36,82,3,0,3,0,0,0,5,12,17,5,12,17,387,319,706,10,9,19,121,102,223,2728,2822,5550
SSC11426,108,136,244,525,584,1109,8,14,22,46,51,97,0,0,0,1127,1183,2310,3,3,6,253,279,532,10,21,31,22,31,53,12,14,26,36,35,71,10,5,15,34,29,63,69,60,129,8,7,15,21,32,53,61,50,111,54,66,120,6,14,20,2305,2478,4783,93,115,208,983,986,1969,0,3,3,0,0,0,129,146,275,129,146,275,337,263,600,26,15,41,244,244,488,4225,4386,8611
SSC11427,0,0,0,31,39,70,0,0,0,9,5,14,0,0,0,22,33,55,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,7,13,20,6,6,12,0,0,0,83,99,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,59,3,3,6,11,8,19,130,136,266
SSC11428,4,5,9,29,28,57,0,0,0,0,0,0,0,0,0,17,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,13,19,32,4,3,7,0,0,0,71,64,135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,45,35,80,0,0,0,12,13,25,132,120,252
SSC11429,0,0,0,22,36,58,0,0,0,0,0,0,0,0,0,37,46,83,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,0,0,0,3,3,6,0,3,3,0,3,3,0,0,0,75,96,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,25,0,0,0,14,9,23,102,117,219
SSC11430,0,0,0,20,21,41,0,0,0,0,6,6,0,0,0,18,15,33,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,5,0,5,3,8,11,6,3,9,0,0,0,61,57,118,0,4,4,0,0,0,0,0,0,0,0,0,3,5,8,3,5,8,31,14,45,0,0,0,4,6,10,99,86,185
SSC11431,3,5,8,316,390,706,0,0,0,4,5,9,0,0,0,289,353,642,0,0,0,3,0,3,22,39,61,0,0,0,3,4,7,0,0,0,3,8,11,6,4,10,70,82,152,38,41,79,7,23,30,57,94,151,23,16,39,0,0,0,841,1059,1900,0,3,3,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,202,185,387,15,5,20,116,127,243,1183,1384,2567
SSC11432,6,18,24,338,402,740,0,0,0,26,38,64,0,0,0,266,303,569,0,0,0,0,0,0,16,10,26,0,5,5,3,6,9,0,0,0,0,0,0,4,3,7,90,124,214,9,15,24,3,5,8,79,109,188,27,27,54,0,0,0,861,1047,1908,0,0,0,0,0,0,3,0,3,0,0,0,5,3,8,5,3,8,237,204,441,11,11,22,102,92,194,1225,1375,2600
SSC11433,9,8,17,144,149,293,0,0,0,4,9,13,0,0,0,146,150,296,3,7,10,0,3,3,0,0,0,0,3,3,3,7,10,0,0,0,3,5,8,0,0,0,18,8,26,0,0,0,0,0,0,28,27,55,28,24,52,0,0,0,377,392,769,0,0,0,0,3,3,0,5,5,0,0,0,4,6,10,4,6,10,173,124,297,5,5,10,56,50,106,624,593,1217
SSC11434,201,222,423,1131,1314,2445,0,0,0,102,136,238,0,0,0,1515,1695,3210,3,3,6,145,145,290,37,58,95,125,115,240,20,13,33,81,70,151,27,34,61,108,140,248,116,139,255,15,16,31,74,94,168,151,201,352,170,176,346,16,18,34,3836,4367,8203,380,389,769,611,574,1185,3,0,3,0,3,3,39,48,87,39,51,90,815,736,1551,37,35,72,423,451,874,6345,6825,13170
SSC11435,13,9,22,340,363,703,0,0,0,46,62,108,3,3,6,408,468,876,0,4,4,17,7,24,4,0,4,0,0,0,3,8,11,0,0,0,7,4,11,44,36,80,45,47,92,9,12,21,9,8,17,101,117,218,27,34,61,0,5,5,1063,1178,2241,3,3,6,3,3,6,0,0,0,0,0,0,0,3,3,0,3,3,314,247,561,24,12,36,99,100,199,1519,1555,3074
SSC11436,9,9,18,84,86,170,0,0,0,7,3,10,0,0,0,250,260,510,0,0,0,20,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,7,10,12,7,19,0,0,0,3,4,7,11,12,23,9,8,17,4,3,7,403,419,822,26,21,47,38,39,77,0,0,0,0,0,0,10,9,19,10,9,19,40,26,66,7,3,10,20,13,33,553,539,1092
SSC11437,136,224,360,231,320,551,0,0,0,106,131,237,0,0,0,465,569,1034,3,5,8,24,37,61,3,9,12,0,3,3,13,11,24,20,30,50,14,10,24,26,37,63,69,106,175,4,20,24,6,9,15,60,110,170,64,105,169,10,11,21,1118,1523,2641,178,122,300,152,152,304,42,38,80,0,0,0,19,29,48,19,29,48,854,894,1748,34,15,49,298,315,613,2831,3312,6143
SSC11438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,7,5,12
SSC11439,0,0,0,12,16,28,0,0,0,0,0,0,0,0,0,10,11,21,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,31,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,0,0,0,0,5,5,39,49,88
SSC11440,0,7,7,41,48,89,0,0,0,6,3,9,0,0,0,65,66,131,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,0,0,0,0,6,6,12,6,18,0,3,3,0,0,0,20,7,27,0,3,3,0,0,0,147,148,295,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,90,93,183,11,3,14,10,9,19,258,264,522
SSC11441,13,21,34,32,28,60,0,0,0,0,0,0,0,0,0,29,27,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,9,6,3,9,0,0,0,4,3,7,13,11,24,4,4,8,0,0,0,91,85,176,0,0,0,0,0,0,9,6,15,0,0,0,6,3,9,6,3,9,98,96,194,16,11,27,45,51,96,278,273,551
SSC11442,0,0,0,33,27,60,0,0,0,6,4,10,0,0,0,17,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,7,6,13,0,5,5,0,0,0,69,68,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20,0,0,0,6,0,6,84,79,163
SSC11443,8,18,26,213,252,465,0,0,0,14,3,17,0,0,0,256,256,512,0,3,3,0,5,5,4,4,8,0,0,0,10,7,17,0,0,0,3,3,6,4,7,11,27,28,55,3,8,11,0,0,0,39,53,92,22,13,35,0,0,0,595,642,1237,4,0,4,3,4,7,0,0,0,0,0,0,9,8,17,9,8,17,170,156,326,6,3,9,116,93,209,911,924,1835
