UCL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
UCL115063,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,0,0,0,0,4,9,0,0,0,0,17,13,0,0,0,0,14,31,4,5,0,0,36,30,0,0,0,0,28,29,0,0,0,0,31,26,0,0,0,0,27,11,0,4,0,0,18,182,8,11,0,0,196
UCL115064,21,5,0,0,0,29,11,4,0,0,0,16,3,0,0,0,0,3,11,0,0,0,0,11,19,0,0,0,0,19,37,0,0,0,0,35,43,7,0,0,0,50,101,9,4,0,0,115,66,7,0,0,0,75,62,4,0,0,0,71,53,0,0,0,0,52,29,6,0,0,0,32,459,45,10,4,0,508
UCL115065,14,0,0,0,0,14,13,0,0,0,0,13,14,4,0,0,0,21,29,0,0,0,0,29,35,0,0,0,0,35,40,0,0,0,0,40,30,0,0,0,0,30,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,200,4,0,0,0,204
UCL115066,16,0,0,0,0,16,7,0,0,0,0,7,4,0,0,0,0,4,10,0,0,0,0,10,14,0,0,0,0,14,37,0,0,0,0,37,69,0,0,0,0,77,113,0,0,0,0,113,85,0,0,0,0,85,51,0,0,0,0,51,19,0,0,0,0,19,37,0,0,0,0,37,468,0,0,0,0,466
UCL115067,15,0,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,6,13,0,0,0,0,13,25,0,0,0,0,27,71,0,0,0,0,71,36,0,0,0,0,40,25,0,0,0,0,24,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,12,0,0,0,0,12,213,3,0,3,0,217
UCL115068,6,0,0,0,0,6,8,0,0,0,0,8,3,0,0,3,0,4,9,0,0,0,0,10,13,0,0,0,0,13,19,0,0,0,0,20,24,0,0,0,0,24,21,0,0,0,0,21,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,9,6,0,0,0,0,12,133,0,0,3,0,141
UCL115069,9,0,0,0,0,9,19,0,0,0,0,19,18,0,0,0,0,18,30,0,0,0,0,30,25,0,0,0,0,28,55,0,0,0,0,54,19,0,0,0,0,22,12,0,0,0,0,13,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,216,3,0,0,0,219
UCL115070,10,0,0,0,0,11,8,0,0,0,0,8,8,0,0,0,0,8,18,0,0,0,0,18,27,0,0,0,0,31,78,3,0,0,0,79,129,3,0,0,0,131,183,0,0,0,0,183,54,0,0,0,0,57,29,0,0,0,0,29,12,0,0,0,0,12,45,0,0,0,0,45,594,4,0,0,6,602
UCL115071,4,0,0,0,0,5,3,0,0,0,0,7,9,0,0,0,0,9,17,0,0,0,0,17,15,0,0,0,0,15,72,0,0,0,0,72,57,3,0,0,0,56,38,0,0,0,0,38,7,0,0,0,0,7,12,0,0,0,0,12,4,0,0,0,0,4,9,0,0,0,0,14,242,6,0,6,0,247
UCL115072,20,0,0,0,0,20,11,0,0,0,0,11,5,0,0,0,0,5,8,0,0,0,0,11,10,0,0,0,0,10,46,0,0,0,0,46,42,0,0,0,0,41,73,0,0,0,0,73,23,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,254,0,0,3,0,254
UCL115073,17,0,0,0,0,13,7,0,0,0,0,7,12,0,0,0,0,12,16,0,0,0,0,18,27,0,0,0,0,27,51,0,0,0,0,51,33,0,0,0,0,30,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,179,5,5,0,0,184
UCL115074,8,0,0,0,0,8,8,0,0,0,0,8,11,0,0,0,0,11,14,0,0,0,0,14,26,0,0,0,0,26,55,0,0,0,0,56,23,0,0,0,0,23,14,0,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,182,0,0,0,0,181
UCL115075,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,9,8,3,0,0,0,10,11,0,0,0,0,16,20,0,0,0,0,19,9,0,0,0,0,9,7,0,0,0,0,7,6,0,0,0,0,6,6,0,0,0,0,3,82,3,3,0,0,86
UCL115076,12,0,0,0,0,12,12,0,0,0,0,12,15,4,0,0,0,19,36,0,0,0,0,36,33,0,0,0,0,33,55,0,0,0,0,57,21,0,0,0,0,21,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,221,3,0,0,0,226
UCL115077,10,5,0,0,0,19,10,0,0,0,0,13,4,0,0,0,0,4,5,0,0,0,0,5,14,0,0,0,0,14,35,0,0,0,0,35,33,3,0,0,0,41,42,0,0,0,0,42,17,0,0,0,0,17,14,0,0,0,0,14,8,0,0,0,0,8,16,0,0,0,0,22,209,11,0,3,0,224
UCL115078,10,0,0,0,0,10,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,4,0,0,0,0,9,11,4,0,0,0,19,16,0,0,0,0,22,13,0,0,0,0,12,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,72,8,5,0,0,86
UCL115079,3,0,0,0,0,3,16,0,0,0,0,16,17,0,0,0,0,17,43,0,0,0,0,44,33,0,0,0,0,34,40,0,0,0,0,40,24,0,0,0,0,24,8,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,195,0,0,0,0,202
UCL115080,10,0,0,0,0,10,9,0,0,0,0,9,9,0,0,0,0,9,14,0,0,0,0,14,25,0,0,0,0,25,49,0,0,0,0,49,75,0,0,0,0,75,145,0,0,0,0,147,67,0,0,0,0,69,26,0,0,0,0,26,13,0,0,0,0,13,31,0,0,0,0,31,476,0,0,0,0,479
UCL115081,0,0,0,0,0,5,8,0,0,0,0,8,6,0,0,0,0,6,10,0,0,0,0,14,15,0,0,0,0,15,16,0,0,0,0,16,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,85,0,0,4,0,93
UCL115082,3,0,0,0,0,3,7,0,0,0,0,7,12,0,0,0,0,12,16,0,0,0,0,16,26,0,0,0,0,26,33,0,0,0,0,33,19,0,0,0,0,19,14,0,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,151,0,0,0,0,151
UCL115083,15,0,0,0,0,15,11,0,0,0,0,11,6,0,0,0,0,6,22,0,0,0,0,22,34,0,0,0,0,34,121,0,0,0,0,121,88,0,0,0,0,88,45,0,0,0,0,45,14,0,0,0,0,14,4,0,0,0,0,4,7,0,0,0,0,7,20,0,0,0,0,25,383,0,0,0,0,385
UCL115084,12,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,22,10,0,0,0,29,16,3,0,0,0,15,12,0,0,0,0,13,4,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,3,0,0,0,13,87,17,0,0,0,108
UCL115085,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,14,0,0,0,0,17,8,0,0,0,0,11,31,0,0,0,0,31,20,0,0,0,0,27,38,0,0,0,0,38,17,0,0,0,0,17,4,0,0,0,0,4,143,3,0,0,0,149
UCL115086,9,0,0,0,0,9,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,4,5,3,0,0,9,25,11,18,0,0,54,24,12,11,0,0,43,22,6,7,0,0,31,6,0,0,0,0,13,11,0,3,0,0,18,0,0,0,0,0,3,13,3,3,0,0,18,125,35,61,0,0,218
UCL115087,9,0,0,0,0,9,6,0,0,0,0,9,8,0,0,0,0,8,4,0,0,0,0,12,19,0,0,0,0,19,62,3,0,0,0,65,55,0,0,0,0,54,29,0,0,0,0,29,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,14,214,3,0,0,0,218
UCL115088,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,38,0,0,0,0,40,46,0,0,0,0,49,42,0,0,0,0,42,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,174,3,0,0,0,175
UCL115089,10,0,0,0,0,10,19,0,0,0,0,19,16,0,0,0,0,20,44,0,0,0,0,49,51,0,0,0,0,51,134,0,0,0,0,134,83,0,0,0,0,82,51,4,0,0,0,49,7,0,0,0,0,7,8,0,0,0,0,7,9,0,0,0,0,8,23,0,0,0,0,24,459,4,0,9,0,472
UCL115090,5,0,0,0,0,3,11,0,0,0,0,11,8,0,0,0,0,8,12,0,0,0,0,12,18,0,0,0,0,21,19,0,0,0,0,19,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,9,98,0,0,3,0,100
UCL115091,11,0,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,7,11,0,0,0,0,11,14,0,0,0,0,18,33,0,0,0,0,33,26,0,0,0,0,26,37,0,0,0,0,37,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,11,161,0,0,0,0,169
UCL115092,10,0,0,0,0,8,7,0,0,0,0,6,5,0,0,0,0,5,12,0,0,0,0,12,28,0,0,0,0,28,77,0,0,0,0,77,54,0,0,0,0,53,20,0,0,0,0,20,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,5,11,0,0,0,0,11,234,0,0,0,0,235
UCL115093,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,5,12,0,0,0,0,12,22,0,0,0,0,24,25,0,0,0,0,29,27,0,0,0,0,27,32,0,0,0,0,32,16,0,0,0,0,16,10,0,0,0,0,10,175,0,0,0,0,179
UCL115094,16,0,0,0,0,16,15,0,0,0,0,15,22,0,0,0,0,22,17,0,0,0,0,17,27,0,0,0,0,27,75,0,0,0,0,83,53,0,0,0,0,53,22,0,0,0,0,22,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,12,264,0,0,0,0,268
UCL115095,10,0,0,0,0,10,4,0,0,0,0,4,6,0,0,0,0,6,17,0,0,0,0,17,12,0,0,0,0,12,10,0,0,0,0,10,11,0,0,0,0,12,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,87,0,0,0,0,86
UCL115096,19,0,0,0,0,19,15,0,0,0,0,14,3,0,0,0,0,6,13,0,0,0,0,13,22,0,0,0,0,22,57,6,0,0,0,66,63,0,0,0,0,63,125,3,0,0,0,125,47,0,0,0,0,55,24,0,0,0,0,24,14,0,0,0,0,15,15,0,0,0,0,15,422,16,0,0,0,440
UCL115097,18,0,0,0,0,26,10,0,0,0,0,10,5,0,0,0,0,3,12,0,0,0,0,12,18,0,0,0,0,18,38,6,0,0,0,48,53,0,0,0,0,58,59,0,0,0,0,66,27,0,0,0,0,27,13,0,0,0,0,13,3,0,0,0,0,6,17,0,0,0,0,16,292,11,0,3,0,309
UCL115098,9,0,0,0,0,9,7,0,0,0,0,10,5,0,0,0,0,5,15,0,0,0,0,15,4,0,0,0,0,4,13,0,0,0,0,14,3,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,60,0,0,0,5,66
UCL115099,7,0,0,0,0,9,6,0,0,0,0,10,17,0,0,0,0,17,21,3,0,0,0,24,22,0,0,0,0,22,61,0,0,0,0,62,56,0,0,0,0,60,47,0,0,0,0,47,7,0,0,0,0,10,8,0,0,0,0,8,3,0,0,0,0,3,17,0,0,0,0,17,285,5,4,0,0,292
UCL115100,15,0,0,0,0,15,0,0,0,0,0,0,4,5,0,0,0,6,13,0,0,0,0,14,20,0,0,0,0,23,37,0,0,0,0,35,40,5,0,0,0,46,33,3,6,0,0,39,5,0,0,0,0,5,0,0,0,0,0,9,5,0,0,0,0,8,11,0,0,0,0,11,192,7,3,6,0,209
UCL115101,18,0,0,0,0,18,9,0,0,0,0,11,3,3,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,39,0,0,0,0,39,50,0,0,0,0,50,63,0,0,0,0,67,36,0,0,0,0,36,11,0,0,0,0,11,10,0,0,0,0,10,14,0,0,0,0,14,263,3,0,0,0,266
UCL115102,7,0,0,0,0,7,6,0,0,0,0,6,5,0,0,0,0,5,21,0,0,0,0,21,34,0,0,0,0,34,61,0,0,3,0,67,29,0,0,0,0,29,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,199,0,0,3,0,203
UCL115103,7,0,0,0,0,7,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,9,17,0,0,0,0,17,21,0,0,0,0,21,11,0,0,0,0,11,9,0,0,0,0,9,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,98,0,0,0,0,98
UCL115104,7,0,0,0,0,7,10,0,0,0,0,10,0,0,0,0,0,4,7,0,0,0,0,7,10,0,0,0,0,10,30,0,0,0,0,28,27,0,0,0,0,27,25,0,0,0,0,25,28,0,0,0,0,28,9,0,0,0,0,11,5,0,0,0,0,5,7,0,0,0,0,7,161,0,0,0,0,169
UCL115105,11,4,0,0,0,11,6,0,0,0,0,6,10,0,4,0,0,12,10,0,0,0,0,10,15,0,0,0,0,18,45,0,0,4,0,43,38,0,0,9,0,41,24,0,0,4,0,33,12,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,15,0,0,0,0,15,180,6,0,16,0,204
UCL115106,11,0,0,0,0,14,7,0,0,0,0,10,8,0,0,0,0,8,15,0,0,0,0,15,18,0,0,0,0,18,63,4,0,0,0,70,67,0,0,0,0,67,47,0,0,0,0,47,15,0,0,0,0,15,10,0,0,0,0,10,4,0,0,0,0,4,13,0,0,0,0,16,276,3,0,0,0,284
UCL115107,24,0,0,0,0,30,15,0,0,0,0,12,8,0,0,0,0,9,14,0,0,0,0,15,21,0,0,0,0,25,52,0,4,0,0,55,33,0,3,0,0,38,66,3,0,0,0,74,64,0,0,0,0,66,42,0,0,0,0,46,17,0,0,0,0,19,23,0,0,0,0,22,374,9,13,0,0,400
UCL115108,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,25,0,0,0,0,25,34,0,0,0,0,33,88,0,0,0,0,92,99,0,0,0,0,99,126,0,0,0,0,126,44,0,0,0,0,44,21,0,0,0,0,21,463,0,0,0,0,464
UCL115109,20,0,0,0,0,22,13,0,0,0,0,16,9,0,0,0,0,7,12,0,0,0,0,13,18,0,0,0,0,21,34,4,0,0,0,36,55,0,0,0,0,50,45,0,0,0,0,45,14,0,0,0,0,14,6,0,0,0,0,6,14,0,0,0,0,14,18,0,0,0,0,21,253,6,6,0,0,267
UCL115110,20,0,0,0,0,22,20,0,0,0,0,21,23,0,0,0,0,23,57,0,0,0,0,57,92,0,0,0,0,94,103,0,0,3,0,107,52,0,0,0,0,52,17,0,0,0,0,17,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,18,0,0,0,0,22,420,0,0,8,0,433
UCL115111,17,0,0,0,0,17,7,0,0,0,0,11,13,0,0,0,0,13,35,0,0,0,0,35,65,0,0,0,0,65,97,0,0,0,0,97,61,0,0,0,0,61,35,0,0,0,0,35,11,0,0,0,0,11,9,0,0,0,0,9,4,0,0,0,0,4,15,0,0,0,0,15,368,0,0,0,0,366
UCL115112,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,8,10,0,0,0,0,13,33,0,0,0,0,33,60,0,0,0,0,60,125,0,0,0,0,125,53,0,0,0,0,53,25,0,0,0,0,25,18,0,0,0,0,18,16,0,0,0,0,16,362,0,0,0,0,365
UCL115113,4,0,0,0,0,4,10,0,0,0,0,10,6,0,0,0,0,6,26,0,0,0,0,26,23,0,0,0,0,23,46,0,0,0,0,45,27,0,0,0,0,27,11,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,167,0,0,0,0,172
UCL115114,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,17,0,0,0,0,17,24,0,0,0,0,24,75,0,0,0,0,75,67,0,0,0,0,68,41,0,0,0,0,41,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,19,0,0,0,0,19,278,0,0,0,0,277
UCL115115,26,0,7,0,0,31,7,0,3,0,0,8,9,0,0,0,0,8,25,0,0,0,0,26,20,0,0,0,0,20,57,9,0,0,0,71,67,14,3,0,0,83,116,13,8,0,0,140,61,8,5,0,0,67,51,3,0,0,0,56,37,0,0,0,0,37,31,0,0,0,0,35,509,45,32,0,0,585
UCL115116,18,3,0,0,0,28,10,0,0,0,0,14,3,0,0,0,0,3,13,4,0,0,0,17,30,0,0,0,0,30,62,4,0,0,0,62,104,5,3,0,0,113,115,0,0,0,0,110,25,0,0,0,0,25,15,0,0,0,0,15,9,4,0,0,0,10,22,0,0,0,0,25,429,32,4,0,0,463
UCL115117,6,4,0,0,0,10,8,0,0,0,0,8,3,6,0,0,0,15,7,0,0,0,0,7,14,0,0,0,0,14,42,0,0,0,0,36,29,0,0,0,0,29,20,0,0,0,0,23,13,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,6,154,14,0,0,0,165
UCL115118,9,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,7,6,0,0,0,9,4,0,0,0,0,7,28,3,0,0,0,36,30,0,0,0,0,32,22,0,0,0,0,21,16,0,0,0,0,16,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,10,150,17,0,0,0,161
UCL115119,20,0,0,0,0,20,7,0,0,0,0,7,3,0,0,0,0,3,8,0,0,0,0,10,13,0,0,0,0,12,42,3,0,0,0,48,72,4,0,0,0,80,141,0,0,0,0,145,120,3,0,0,0,127,106,0,0,0,0,102,41,0,0,0,0,41,30,0,0,0,0,29,588,15,0,7,0,617
UCL115120,19,0,0,0,0,19,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,10,0,0,0,0,10,35,0,0,0,0,32,36,0,0,0,0,36,68,0,0,0,0,68,87,0,4,0,0,89,135,0,7,0,0,141,132,0,0,0,0,133,34,0,0,0,0,34,561,0,10,0,0,568
UCL115121,14,0,0,0,0,14,16,0,0,0,0,17,7,0,0,0,0,7,20,0,0,0,0,24,37,0,0,0,0,39,70,0,0,0,0,72,32,3,0,0,0,34,15,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,232,0,0,3,0,239
UCL115122,7,0,0,0,0,7,10,0,0,0,0,10,12,0,0,0,0,12,20,0,0,0,0,20,52,0,0,0,0,56,68,0,0,0,0,67,32,0,0,0,0,32,14,0,0,0,0,17,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,16,0,0,0,0,16,248,0,3,3,0,253
UCL115123,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,12,0,0,0,0,12,9,0,0,0,0,9,24,0,0,0,0,24,37,0,0,0,0,37,52,0,0,0,0,52,28,0,0,0,0,30,26,0,0,0,0,26,11,0,0,0,0,11,9,0,0,0,0,9,223,0,0,0,0,225
UCL115124,17,0,0,0,0,17,13,0,0,0,0,15,11,0,0,0,0,11,23,0,0,0,0,23,25,0,0,0,0,27,79,0,0,0,0,84,126,6,0,0,0,124,192,0,0,0,0,195,75,0,0,0,0,74,30,0,0,0,0,30,18,4,0,0,0,18,50,0,0,0,0,50,657,11,0,0,0,670
UCL115125,14,0,0,0,0,18,6,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,7,11,0,0,0,0,12,30,0,0,0,0,35,46,6,0,0,0,57,86,4,4,0,0,92,52,0,0,0,0,52,30,0,0,0,0,33,15,0,0,0,0,15,15,5,0,0,0,15,313,25,0,3,0,348
UCL115126,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10,0,0,0,0,10,10,4,0,0,0,14,22,0,0,0,0,25,14,4,0,0,0,17,13,0,0,0,0,14,7,0,0,0,0,7,3,0,0,0,0,3,107,13,0,0,0,117
UCL115127,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,10,30,0,0,0,0,36,45,0,0,0,0,45,19,0,0,0,0,19,10,0,0,0,0,12,6,0,0,0,0,6,5,0,0,0,0,5,14,0,0,0,0,15,180,0,0,0,0,182
UCL115128,26,0,0,0,0,26,5,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,13,0,0,0,0,13,27,0,0,0,0,29,41,0,0,0,0,42,62,3,0,0,0,65,38,3,0,0,0,41,35,5,0,0,0,34,12,0,0,0,0,12,15,0,0,0,0,15,284,14,0,0,0,303
UCL115129,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,12,0,0,0,0,12,19,0,3,0,0,23,17,0,0,0,0,17,28,0,0,0,0,32,43,0,0,0,0,47,53,0,0,0,0,60,15,0,0,0,0,15,225,0,6,0,0,231
UCL115130,20,0,0,0,0,20,5,0,0,0,0,8,4,0,0,0,0,10,16,0,0,0,0,15,20,0,0,0,0,22,56,0,4,0,0,55,50,0,0,0,0,56,48,8,0,0,0,48,12,0,0,0,0,16,11,0,0,0,0,11,4,0,0,0,0,4,24,0,0,0,0,24,271,10,4,0,5,286
UCL115131,20,0,0,0,0,24,13,0,0,0,0,13,12,0,0,0,0,12,23,0,0,0,0,23,29,4,0,0,0,34,88,0,0,0,0,90,112,0,0,0,0,115,91,6,0,0,0,95,29,0,0,0,0,29,9,0,0,0,0,9,8,0,0,0,0,8,34,0,0,0,0,34,466,17,0,0,0,479
UCL115132,9,0,0,0,0,11,7,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,16,5,0,0,0,20,25,3,0,0,0,28,27,0,0,0,0,24,11,0,0,0,0,15,5,0,0,0,0,5,7,0,0,0,0,7,3,0,0,0,0,3,124,10,0,0,0,146
UCL115133,25,0,0,0,0,27,8,0,0,0,0,13,3,0,0,0,0,3,6,0,0,0,0,5,8,0,0,0,0,10,31,0,0,0,0,31,22,0,0,0,0,22,34,4,0,0,0,34,14,0,0,0,0,18,7,6,0,0,0,9,0,0,0,0,0,0,11,4,0,0,0,13,172,17,0,0,0,182
UCL115134,17,6,0,0,0,17,22,0,0,0,0,20,13,0,0,0,0,13,37,0,0,0,0,34,66,0,0,0,0,64,112,0,0,0,0,111,69,0,0,0,0,71,23,0,0,0,0,26,9,0,0,0,0,9,9,0,0,0,0,9,3,0,0,0,0,3,21,0,0,0,0,21,384,8,0,3,0,398
UCL115135,24,0,0,0,0,21,9,4,0,0,0,12,13,0,0,0,0,13,21,0,0,0,0,21,38,0,0,0,0,38,66,0,0,0,0,63,36,0,0,0,0,36,26,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,13,0,0,0,0,13,238,4,0,0,0,242
UCL115136,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,8,3,0,0,0,13,9,0,0,0,0,9,35,0,0,0,0,35,35,0,0,0,0,35,91,0,0,0,0,91,72,0,0,0,0,72,71,0,0,0,0,71,25,0,0,0,0,25,26,0,0,0,0,26,388,3,0,0,0,389
UCL115137,12,0,0,0,0,11,3,0,0,0,0,8,10,0,0,0,0,10,15,0,0,0,0,15,15,0,0,0,0,15,47,0,0,0,0,50,81,0,0,0,0,84,148,0,0,0,0,148,159,0,0,0,0,159,85,0,0,0,0,85,22,0,0,0,0,22,30,0,0,0,0,30,616,6,0,0,0,619
UCL115138,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,14,0,0,0,0,10,21,0,0,0,0,19,46,3,0,0,0,52,137,4,0,0,0,146,58,0,0,0,0,65,18,0,0,0,0,18,13,0,0,0,0,17,13,0,0,0,0,13,332,15,5,0,0,352
UCL115139,9,0,0,0,0,11,5,0,0,0,0,7,9,0,0,0,0,13,16,0,0,0,0,21,29,0,0,0,0,30,54,0,0,0,0,57,52,0,0,0,0,52,46,0,0,0,0,46,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,247,6,0,0,0,257
UCL115140,3,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,11,4,0,0,0,0,4,18,0,0,0,0,18,21,0,0,0,0,18,17,0,0,0,0,17,9,0,0,0,0,9,5,0,0,0,0,7,8,0,0,0,0,8,8,0,0,0,0,8,114,0,0,0,0,120
