SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
124051580,0,0,4,11,0,3,0,0,0,14,0,0,0,0,3,0,4,0,0,3,0,0,0,3,0,0,0,0,0,6,0,13,31,97,50,34,32,13,3,286,35,58,55,122,44,68,40,27,6,447,413,786,853,1657,727,706,478,209,65,5900,0,8,13,21,8,0,0,0,0,51,749,1306,1324,2033,806,656,454,145,41,7513,0,0,0,20,0,3,0,0,0,26,0,0,0,9,6,5,4,0,0,25,0,0,0,10,3,3,0,0,0,20,0,0,0,0,0,3,0,0,0,4,0,0,0,4,3,3,0,0,0,19,0,0,6,19,11,10,3,0,0,52,0,0,0,8,12,26,12,20,0,82,0,3,0,11,8,9,7,7,3,53,0,3,3,14,46,59,67,20,4,221,0,6,16,83,50,30,17,10,3,211,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,10,17,8,0,42
124051581,0,0,7,11,9,4,0,0,0,31,0,0,0,0,6,0,0,0,0,5,4,0,3,12,0,0,0,0,0,14,0,23,68,139,54,44,35,24,11,403,54,59,96,203,87,93,71,50,15,742,632,967,1118,2373,936,840,600,414,210,8087,0,0,4,18,4,3,4,0,0,30,1152,1668,1594,2625,1101,864,528,293,150,9972,0,0,0,42,6,3,0,0,0,55,0,0,0,5,3,4,4,3,0,21,0,0,0,13,5,0,0,0,0,15,0,0,0,4,0,0,0,0,0,8,0,0,0,4,3,5,0,8,0,21,0,3,4,28,19,14,5,6,0,83,0,0,0,6,10,26,27,23,3,94,0,11,8,17,7,11,14,11,0,82,0,3,4,18,45,85,76,46,25,300,0,10,18,80,46,31,14,6,0,206,0,0,0,3,0,0,3,0,0,6,0,0,4,0,5,3,36,17,3,65
125011473,0,0,7,44,21,13,12,0,0,91,0,0,0,3,0,0,0,0,0,4,0,0,3,13,0,4,0,0,0,14,7,11,34,211,54,15,12,4,0,349,55,49,104,421,90,53,18,10,5,807,674,773,945,4313,957,708,329,77,43,8817,4,0,17,52,3,3,0,0,0,73,1157,1156,1017,3094,670,441,215,65,22,7838,0,3,7,47,4,0,0,0,0,63,0,0,0,10,0,0,0,0,0,8,0,0,0,6,8,4,0,0,0,16,0,3,4,24,12,0,0,0,0,38,0,0,0,25,12,7,7,0,0,56,17,30,240,1232,207,217,60,21,9,2037,0,0,0,3,3,3,0,0,0,19,0,0,3,43,5,17,6,0,0,80,0,9,23,123,72,49,24,7,4,303,0,0,9,46,11,6,9,0,0,86,0,6,0,12,4,0,0,0,0,26,0,0,3,17,4,7,3,0,0,43
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,7,29,41,42,19,4,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,35,46,123,50,49,41,4,8,368,38,59,69,141,46,45,26,25,9,464,631,987,1219,2531,893,694,393,238,150,7745,6,34,215,519,101,36,3,3,0,924,1137,1488,1100,1007,138,175,79,64,86,5283,0,8,12,116,0,3,0,0,0,141,0,0,4,10,10,3,3,3,0,37,0,0,0,7,8,0,0,3,0,20,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,3,4,0,0,11,6,38,247,901,406,345,143,82,24,2192,0,0,0,0,3,3,6,10,4,24,3,16,7,28,8,5,3,3,3,75,0,0,7,6,6,3,12,6,3,42,0,7,6,26,16,14,3,3,0,69,0,0,0,0,0,0,0,0,0,3,0,0,10,9,3,0,4,0,0,23
125011583,0,0,0,11,13,13,8,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,19,71,23,9,14,7,3,175,32,29,45,119,31,25,18,15,3,316,449,507,694,1849,488,367,214,119,42,4715,5,52,240,593,108,51,9,3,0,1052,758,608,325,284,47,59,29,8,13,2129,0,3,24,93,15,8,0,0,0,145,0,0,4,8,6,8,9,7,0,43,0,0,3,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,12,6,26,155,529,296,251,133,49,9,1455,0,0,0,0,0,0,3,0,0,8,5,0,0,21,0,0,3,0,0,35,0,0,0,0,3,3,3,0,0,10,0,0,0,17,15,12,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8
125011584,0,0,3,50,46,54,26,11,4,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,24,75,28,29,12,9,13,215,15,32,33,63,27,27,14,11,7,237,308,606,627,1195,492,410,232,169,117,4160,5,17,79,141,34,14,3,3,0,295,542,983,766,675,125,129,95,74,88,3476,0,0,3,14,3,0,0,0,0,17,0,0,3,3,3,3,6,3,0,15,0,0,0,4,3,10,3,0,0,20,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0,5,3,0,9,3,22,106,440,189,147,72,37,12,1028,0,0,0,0,0,3,6,9,0,17,0,3,3,3,6,8,5,4,0,28,0,0,3,3,0,5,18,3,4,41,0,0,3,13,5,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,14
125011585,0,0,10,98,88,134,44,22,10,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,63,35,26,28,16,7,201,15,28,16,45,17,25,15,9,6,172,277,488,567,1309,562,537,273,182,84,4288,3,15,60,171,17,11,3,0,0,282,535,773,709,714,147,160,96,77,46,3263,0,0,3,24,0,3,0,0,0,28,0,0,0,3,0,0,3,4,0,12,0,0,0,9,14,13,3,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,3,0,0,14,6,22,140,533,313,171,82,71,19,1363,0,0,0,3,4,25,39,37,0,109,0,0,0,3,0,3,7,0,0,12,0,0,0,7,0,10,10,3,0,32,0,3,3,11,8,3,6,0,0,44,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,7,3,0,11
125011586,0,0,19,160,159,194,82,29,13,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,15,41,100,55,52,27,15,11,321,22,43,93,187,71,83,39,16,14,563,592,823,1409,3376,1300,1161,546,298,170,9668,3,11,48,71,14,10,3,0,0,159,1045,1371,1314,1368,314,257,139,109,82,5999,0,0,14,68,16,21,5,0,0,121,0,0,0,0,0,0,3,7,0,15,0,0,0,18,15,23,6,7,0,73,0,0,3,9,3,7,0,0,0,20,0,0,6,4,6,6,3,4,0,26,16,46,264,885,385,401,128,83,51,2263,0,0,0,5,10,12,39,20,7,93,0,6,0,8,3,7,3,3,0,33,3,8,4,26,4,12,13,13,5,84,0,0,0,43,12,21,21,4,0,99,0,0,0,7,0,0,0,0,0,12,0,0,0,11,0,0,8,0,0,26
125011587,0,0,5,48,79,68,22,11,3,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,58,34,21,8,13,3,160,9,13,12,30,10,15,13,7,6,127,189,310,344,683,342,310,181,94,52,2518,0,4,26,35,10,8,0,0,0,78,318,515,411,428,119,137,83,49,34,2089,0,0,0,8,3,0,3,0,0,17,0,0,0,0,0,3,0,0,0,10,0,0,0,6,7,0,3,0,0,18,0,0,3,0,0,0,0,0,0,3,0,0,0,4,3,0,6,3,0,17,3,6,43,173,88,84,35,14,5,449,0,0,0,0,3,7,11,12,3,37,0,8,0,6,0,7,3,0,0,27,0,3,0,3,3,5,5,0,0,17,0,0,6,10,9,10,6,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
125021476,0,0,0,33,27,21,6,3,0,83,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,24,16,96,54,51,41,30,12,325,16,24,44,115,55,45,47,34,36,423,810,1699,1687,3636,2010,1700,1270,787,368,13953,0,0,3,19,15,15,3,3,0,52,1404,2661,2456,2046,1118,1051,1041,829,373,12978,3,6,0,54,3,0,0,0,0,76,0,0,0,0,4,0,4,0,0,8,0,0,0,10,10,5,0,0,0,24,0,5,3,14,5,5,0,0,0,37,0,0,4,6,7,11,14,0,0,43,69,169,355,1770,957,626,389,179,33,4552,0,0,0,0,0,3,7,7,0,28,0,0,4,9,5,16,15,3,0,56,0,27,18,66,78,86,79,65,35,450,0,3,6,31,23,23,21,7,0,108,0,0,0,5,0,0,0,0,0,8,3,5,10,11,14,3,24,14,3,85
125021477,0,0,4,26,17,11,7,0,0,65,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,0,0,0,0,27,4,17,19,115,72,62,46,29,7,377,22,41,48,140,66,61,61,25,28,498,777,1300,1183,3233,1598,1225,766,450,254,10793,0,0,12,40,19,19,4,4,0,96,1436,2292,1745,2923,1226,956,594,428,229,11826,3,0,0,14,0,3,3,0,0,26,0,0,0,6,0,3,3,0,0,16,0,0,0,5,3,0,0,3,0,15,0,0,0,13,10,7,0,0,0,29,0,0,3,14,12,6,7,5,0,50,14,28,148,744,354,323,142,68,23,1842,0,0,3,3,3,7,4,3,0,27,0,0,0,13,3,8,12,3,3,48,8,24,12,100,83,76,50,44,12,414,0,0,8,36,38,28,14,9,0,130,0,0,0,5,3,0,3,0,0,13,0,0,6,11,25,6,11,7,0,59
125021478,0,0,3,25,23,9,10,0,0,76,0,0,0,4,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,9,0,12,21,87,58,37,35,20,3,269,19,44,29,138,85,54,63,38,19,490,557,1040,1114,2690,1338,1084,678,431,165,9101,0,3,7,28,5,10,3,0,0,54,1071,1790,1580,1916,974,731,484,349,132,9043,0,0,0,13,0,3,3,0,0,24,0,0,0,0,0,3,0,3,0,10,0,0,0,15,9,0,0,3,0,25,0,0,0,9,3,4,0,0,0,12,0,0,3,11,11,11,4,3,0,42,14,60,190,893,400,306,136,122,20,2146,0,0,0,0,9,6,5,10,0,38,0,0,3,9,8,16,6,0,3,40,0,8,6,46,39,66,61,39,7,273,0,3,0,11,23,19,9,0,0,57,0,0,0,0,0,7,0,0,0,10,0,0,0,10,6,3,12,5,3,37
125031479,4,19,55,352,258,254,79,39,27,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,43,141,73,59,63,27,20,449,48,65,92,146,81,51,50,33,22,594,675,1239,1337,2355,1203,1007,604,445,297,9152,0,19,54,81,18,10,0,4,0,183,1175,2182,1839,1854,535,546,362,266,213,8973,0,4,3,33,4,4,3,0,0,49,0,0,0,11,0,7,3,3,0,27,0,3,3,24,27,17,20,8,3,112,0,0,0,8,0,0,0,0,0,8,0,0,0,11,9,9,7,0,0,29,4,25,96,279,187,125,57,50,19,843,0,0,4,7,11,3,13,13,7,58,0,3,0,11,9,15,5,3,3,43,0,0,0,17,24,28,34,16,19,139,0,0,15,51,37,15,10,3,0,127,0,0,0,3,0,3,0,0,0,10,0,0,7,9,9,0,31,7,3,67
125031480,3,19,64,414,252,227,97,44,27,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,43,146,94,75,56,49,33,522,41,81,58,183,86,66,37,32,19,594,524,1062,1097,2106,944,804,502,370,309,7714,0,5,30,58,15,8,3,0,3,124,946,1752,1423,1283,306,284,189,160,170,6519,0,0,4,16,5,0,0,0,0,26,0,0,0,8,3,8,7,3,0,24,0,0,11,31,35,28,25,9,3,139,0,0,0,0,0,0,0,0,0,0,0,0,3,17,20,30,29,14,3,108,3,9,31,119,102,106,47,36,31,491,0,0,0,3,8,8,10,5,4,36,0,11,0,16,3,4,5,12,0,53,0,0,3,8,14,15,15,12,20,80,0,0,19,52,31,30,6,3,0,148,0,0,0,3,0,0,0,0,0,5,0,0,0,10,8,0,17,8,14,52
125031481,0,0,6,85,60,76,27,8,3,269,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,5,15,62,171,87,53,41,17,8,461,51,75,96,258,101,75,52,33,3,739,805,1198,1418,3430,1130,964,563,303,104,9920,0,21,113,220,53,14,16,3,0,437,1445,2041,1581,1885,473,389,212,110,74,8197,0,0,12,77,7,10,0,0,0,114,0,0,0,6,4,4,5,5,0,24,0,0,3,4,5,4,0,0,0,24,0,0,4,4,3,0,0,0,0,11,0,0,0,6,7,11,11,6,0,45,5,19,150,594,332,254,102,77,12,1548,0,0,0,3,5,9,11,14,0,38,5,5,6,30,16,9,4,3,0,82,0,3,3,16,10,24,12,10,5,82,0,3,6,47,36,34,15,9,0,156,0,0,0,3,0,0,0,0,0,3,0,3,0,9,3,3,8,0,0,23
125031482,0,0,0,39,12,26,0,0,0,88,0,0,0,3,0,3,3,0,0,9,0,0,3,7,3,0,0,0,0,9,0,13,27,148,77,67,62,43,15,453,39,63,69,198,98,72,76,48,14,676,1021,1818,1520,3869,1617,1367,1348,611,236,13418,0,10,47,84,43,24,6,3,3,221,1930,3295,2373,4348,1537,1158,1180,407,123,16349,0,0,3,28,6,5,0,0,0,44,0,0,0,25,16,11,4,0,0,59,0,0,0,13,0,0,3,0,0,18,0,0,0,13,5,0,0,0,0,16,0,0,6,23,17,10,22,3,3,74,0,16,26,189,82,87,27,19,6,461,0,0,0,14,31,36,46,30,7,160,0,8,3,45,17,25,35,16,0,147,3,16,9,48,45,68,100,47,23,354,0,6,17,145,73,56,33,16,3,352,0,0,0,0,0,3,0,0,0,8,0,0,0,10,12,5,33,24,7,94
125031483,0,0,19,58,55,67,21,13,7,234,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,26,58,179,95,57,38,30,6,488,92,118,101,288,114,88,59,37,20,924,960,1596,1508,3075,1127,969,565,388,201,10389,7,33,145,269,44,41,12,0,0,546,1659,2702,2025,2267,414,476,269,192,133,10135,0,0,3,51,5,3,0,0,0,66,0,0,3,14,19,9,0,5,0,47,0,0,6,18,14,3,7,0,0,44,0,0,0,6,0,0,0,0,0,3,0,0,0,8,11,3,6,3,0,33,0,12,63,249,131,104,37,56,29,686,0,0,0,5,0,9,16,8,3,41,0,7,4,36,10,12,12,10,3,96,0,3,0,6,13,21,33,20,7,99,0,0,7,45,23,27,23,9,0,137,0,0,0,3,0,0,0,0,0,7,0,0,0,3,3,0,7,0,0,20
125031484,0,5,12,56,46,30,11,13,3,176,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,3,39,51,238,100,66,45,24,12,586,41,90,76,227,79,72,32,38,29,672,805,1418,1406,3121,1267,1033,630,482,309,10465,4,24,217,350,73,42,14,7,0,734,1529,2304,1822,2410,736,749,447,353,215,10576,0,3,3,42,5,0,0,0,0,55,0,0,0,20,8,12,0,0,0,45,0,0,0,15,4,5,0,0,0,28,0,0,3,3,3,0,0,0,0,7,0,0,8,12,14,9,10,7,0,65,0,11,72,234,123,98,47,28,11,621,0,0,0,5,11,14,17,16,0,69,0,8,4,30,9,14,12,10,0,87,0,3,0,14,29,45,43,24,26,182,0,0,10,88,58,34,20,9,0,214,0,0,0,3,0,4,0,0,0,5,0,0,4,6,5,3,14,3,0,39
125031485,0,0,3,45,41,38,15,7,3,156,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,21,6,40,76,320,141,80,82,47,16,814,51,82,94,239,112,96,74,38,22,801,1120,1746,1776,4588,1677,1350,893,546,279,13965,12,34,317,666,127,75,35,12,0,1283,2108,2888,2154,3074,861,733,445,274,197,12740,0,3,0,50,6,3,0,0,0,63,0,0,3,38,26,30,15,5,0,126,0,3,0,17,9,10,3,0,3,42,0,0,0,8,0,0,0,0,0,8,0,0,0,26,18,17,14,8,0,84,15,15,95,488,251,211,99,45,8,1228,0,0,4,11,15,32,53,49,7,167,3,17,13,49,17,20,14,19,0,150,0,6,3,25,31,43,23,15,10,154,0,4,29,155,69,58,25,14,3,354,0,0,0,4,0,0,0,0,0,13,0,0,5,0,0,0,15,5,9,41
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,0,0,8,35,15,18,7,0,0,93,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,18,17,37,42,252,63,63,30,14,14,541,48,71,100,374,123,103,56,38,30,933,806,976,1163,4556,1244,1061,613,362,292,11073,4,13,16,81,14,39,13,0,3,188,1333,1328,1247,2778,771,671,361,202,247,8935,7,7,30,128,23,4,0,0,0,197,0,0,4,15,8,16,3,0,0,50,0,0,13,12,0,0,3,0,0,25,3,0,3,19,0,0,3,0,0,25,0,3,3,15,7,10,11,3,0,57,17,41,181,690,310,220,120,80,22,1674,0,0,0,6,5,7,3,0,0,31,3,3,6,32,6,19,6,7,0,84,3,11,23,79,52,57,38,29,9,300,0,4,6,99,31,33,18,3,0,194,0,3,0,13,3,3,0,0,0,23,0,3,3,27,11,9,6,3,0,60
125041490,0,0,0,18,6,7,3,3,0,37,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,27,21,17,15,5,7,94,7,11,14,18,16,14,11,10,0,110,260,555,430,964,554,528,472,197,101,4056,0,0,0,0,0,0,0,0,0,3,484,938,719,967,512,442,505,225,90,4891,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,3,0,3,6,10,4,0,3,24,0,0,0,0,3,0,0,0,0,8,3,32,35,280,141,110,59,23,12,691,0,0,0,0,3,3,5,0,0,13,0,0,0,0,3,0,4,6,3,17,0,17,4,30,46,31,54,23,15,228,0,0,0,11,8,10,5,3,0,40,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,4,4,0,23
125041491,3,0,0,26,3,4,6,0,0,43,0,0,0,0,0,0,3,0,0,4,0,0,0,17,0,0,0,0,0,19,8,28,29,144,29,28,23,16,7,311,78,58,47,326,52,52,38,42,35,731,983,1131,784,4485,921,785,616,414,281,10400,0,0,13,47,14,11,9,0,0,102,1538,1434,858,2218,771,581,573,328,265,8577,4,11,9,150,14,10,0,0,0,199,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,12,0,0,4,18,3,0,0,3,0,30,0,0,3,10,14,9,8,8,0,47,3,21,44,364,114,88,50,41,6,728,0,0,0,5,3,3,7,6,0,29,9,3,0,34,0,10,0,0,4,61,7,18,8,57,47,43,36,42,27,282,0,4,10,59,17,24,10,0,4,134,0,0,0,7,8,4,0,0,0,18,0,0,0,7,4,0,8,8,3,35
125041492,0,0,9,44,20,15,4,5,7,104,0,0,0,0,0,0,0,0,0,0,0,3,5,13,3,0,0,0,0,25,15,40,50,232,49,34,33,19,5,475,118,90,124,622,110,74,51,24,13,1230,1379,1072,1421,7221,1061,855,461,272,147,13870,0,3,31,99,16,15,22,3,3,192,1742,1009,776,1701,423,296,150,91,59,6255,3,14,28,168,17,6,5,3,0,240,0,0,3,26,10,7,3,4,3,50,0,0,3,13,7,3,0,0,0,26,8,3,7,15,0,0,0,0,0,37,0,0,0,13,7,8,6,3,0,32,18,49,354,1380,385,322,150,123,54,2836,0,0,4,10,3,12,4,4,0,46,4,3,0,21,4,8,8,6,0,67,4,9,10,56,25,29,20,11,0,161,0,0,7,84,38,33,15,7,3,182,0,0,0,13,0,0,0,0,0,21,0,0,3,8,0,3,10,0,0,32
125041493,0,0,4,24,10,15,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,14,17,99,60,46,33,30,13,323,33,43,50,166,45,80,64,54,27,563,763,1271,1188,3135,1396,1276,989,785,342,11160,0,7,7,33,12,11,9,5,0,80,1337,2230,1779,2564,1211,1013,871,735,321,12059,0,4,3,34,27,16,3,0,0,87,0,0,0,3,9,4,3,0,0,19,0,0,0,7,0,5,0,0,0,12,0,3,3,7,3,3,4,0,0,28,0,0,0,10,6,5,8,3,0,30,4,5,39,229,175,158,52,54,17,739,0,3,3,3,10,3,12,19,0,54,0,0,5,6,3,4,9,7,0,48,3,25,13,39,55,79,90,70,32,417,0,4,15,87,55,60,16,13,0,251,0,0,0,3,3,3,3,0,0,12,0,3,4,4,6,0,31,8,3,55
125041494,0,0,0,9,5,0,3,0,0,19,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,3,7,3,7,44,26,21,21,12,7,148,9,10,3,31,16,14,23,10,6,121,394,775,543,1496,701,569,658,245,109,5491,0,0,0,11,6,4,3,0,0,24,751,1472,955,1909,759,577,723,251,106,7493,0,0,0,3,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,6,5,3,5,0,0,20,0,0,0,6,8,3,3,0,0,18,0,6,12,117,67,66,25,8,15,318,0,0,0,0,13,4,7,16,0,48,0,0,0,3,4,10,16,6,4,35,4,9,6,44,58,40,74,48,10,295,0,0,3,29,16,15,7,0,0,66,0,0,0,0,3,3,3,0,3,10,0,0,7,7,4,3,15,10,4,45
