SA2_MAINCODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
115021298,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,5,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,3,3,13,21,9,12,59,0,0,0,3,0,0,0,0,0,4,0,0,3,0,4,0,3,0,0,6,0,0,0,3,4,3,5,11,0,32,0,0,0,3,0,10,0,0,0,10,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,15,0,0,7,23,20,23,8,4,0,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
115031299,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,11,0,0,0,9,15,10,10,0,3,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
115031300,0,0,0,0,0,7,10,4,0,26,0,0,0,3,0,8,3,0,0,16,0,0,0,7,6,5,3,4,3,34,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,6,20,3,0,61,0,0,0,3,10,16,20,10,4,66,0,0,0,0,0,4,0,0,0,8,0,0,3,3,9,4,0,0,0,18,0,0,0,5,8,0,5,3,0,17,0,0,0,7,10,5,3,0,0,23,0,0,4,13,26,48,59,24,0,180,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,20,25,10,3,81,0,5,10,72,68,49,29,8,0,240,0,0,0,3,3,7,3,0,0,18,0,0,0,0,0,0,0,0,0,0
115041301,0,0,0,0,0,0,4,3,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,7,4,3,3,3,0,15,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,3,7,0,0,25,0,0,0,3,3,8,16,9,0,39,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,6,11,13,3,0,0,33,0,0,0,7,3,3,4,0,0,22,0,0,3,8,13,40,51,18,7,141,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,9,0,30,0,3,9,36,33,22,13,4,0,117,0,0,0,3,0,3,0,3,0,11,0,0,3,7,6,7,0,0,0,18
115041302,0,0,0,0,0,8,14,4,0,20,0,4,12,39,12,19,5,0,0,95,3,43,50,383,118,76,40,24,6,753,0,7,17,60,21,16,13,3,0,135,0,14,18,107,59,28,3,0,3,226,0,0,0,23,13,4,0,4,0,42,0,17,15,32,13,3,6,3,0,88,0,0,0,14,16,26,34,18,11,126,0,4,5,5,4,0,0,0,0,17,0,15,20,58,28,14,12,3,0,142,0,0,0,19,22,16,3,4,0,63,0,10,16,64,33,18,26,3,0,177,0,0,0,9,7,34,54,26,4,133,0,0,3,3,9,0,3,0,0,21,0,0,0,8,0,0,0,0,0,14,0,0,0,18,4,3,0,0,0,25,0,3,3,4,0,5,10,3,0,34,6,43,64,114,71,49,21,0,0,375,0,0,0,3,8,5,3,0,0,16,0,8,20,62,29,19,6,0,0,152
116011303,0,0,0,0,0,7,15,8,0,35,0,0,3,21,9,20,4,0,0,53,76,175,341,2224,132,102,43,14,4,3115,0,3,8,29,11,5,7,0,0,62,0,10,13,53,27,11,7,3,3,125,3,0,0,6,4,4,0,0,0,28,0,0,0,11,8,0,0,0,0,22,0,3,0,3,3,12,36,47,18,127,0,0,0,0,0,0,0,0,0,3,0,0,19,31,21,14,7,4,3,101,0,0,0,27,11,25,14,5,0,90,0,0,10,22,10,14,9,3,0,67,0,0,0,0,3,25,34,6,3,74,0,0,0,3,3,4,0,0,0,16,0,8,4,35,12,13,7,0,0,76,3,18,26,107,4,8,0,0,0,164,0,0,0,0,0,4,18,19,6,49,0,29,49,122,39,39,15,8,0,297,0,0,0,0,0,0,0,0,0,3,4,11,27,126,13,13,3,0,0,189
116011304,0,3,0,7,3,10,13,8,0,42,0,3,0,20,4,7,6,0,0,46,24,120,220,1034,131,104,60,16,6,1721,3,0,5,29,19,20,3,7,3,81,0,0,7,32,10,9,4,0,0,69,0,4,7,8,7,5,0,3,0,34,0,0,0,10,3,7,7,4,0,35,0,0,0,8,13,10,40,22,15,105,0,0,0,6,0,0,0,0,0,9,0,3,3,26,14,19,17,6,0,92,0,0,3,34,30,22,12,11,0,105,0,0,0,13,8,21,5,5,0,53,0,0,0,7,12,60,61,23,6,169,0,3,0,9,5,15,11,0,3,43,0,0,4,34,20,6,6,0,0,76,0,5,16,60,0,0,0,0,0,85,0,0,0,3,3,9,16,6,5,35,7,37,86,139,49,37,7,0,0,373,0,0,0,3,4,0,6,0,0,21,3,12,25,49,28,8,3,4,0,129
116011306,0,0,0,0,0,3,15,10,0,35,0,0,3,17,8,19,9,0,0,58,15,99,243,1190,264,144,46,23,8,2025,0,0,6,49,22,25,18,4,0,122,0,3,4,22,6,16,10,7,0,66,0,0,8,20,12,7,0,3,0,49,0,7,0,3,4,5,3,0,0,29,0,0,0,0,5,16,6,9,3,43,0,0,0,0,3,0,0,0,0,3,0,0,3,13,14,14,6,3,0,62,0,3,3,29,26,33,20,6,0,122,0,0,3,20,11,24,6,0,0,67,0,0,3,4,9,42,80,30,3,178,0,0,0,6,7,13,3,3,3,31,0,0,12,16,24,13,3,3,0,68,0,7,13,70,13,4,0,3,0,114,0,0,0,0,3,9,14,4,3,31,13,62,107,184,73,55,18,3,0,515,0,0,0,0,3,0,4,0,0,13,0,22,38,71,33,17,4,3,0,192
116011307,0,0,0,3,10,18,14,15,4,67,3,0,3,26,22,34,12,3,0,104,13,51,120,605,110,59,38,24,5,1023,0,0,12,60,30,13,11,5,0,139,0,7,10,52,25,14,16,3,0,118,0,0,6,13,9,7,3,0,0,35,0,0,0,20,8,4,16,8,0,58,0,0,3,0,18,35,40,23,10,133,0,0,0,6,0,3,3,0,0,13,0,13,12,79,42,36,23,13,4,231,3,4,11,57,53,40,28,10,5,205,0,4,4,40,19,36,31,13,0,150,0,0,0,3,7,27,44,15,7,106,0,0,0,12,9,14,8,7,7,63,0,4,3,25,16,5,3,3,0,69,0,0,4,34,3,0,0,0,0,51,0,0,0,4,3,10,14,11,0,44,3,37,72,199,95,79,36,3,3,527,0,0,0,3,3,9,7,3,0,20,0,5,15,35,17,18,3,0,0,84
116011308,0,0,0,3,9,21,30,30,5,92,0,0,5,40,17,51,6,4,0,118,35,179,279,1497,264,182,63,27,6,2542,0,12,9,36,27,23,6,3,0,120,0,4,5,56,11,5,8,8,0,99,0,0,0,18,8,6,0,0,0,32,0,9,0,16,9,10,21,7,0,64,0,0,0,7,9,19,41,27,11,117,0,4,0,4,0,3,0,0,0,13,0,10,13,60,33,33,19,6,0,166,3,3,3,59,39,52,36,11,3,218,0,4,9,32,29,35,16,11,3,131,3,0,4,0,22,67,159,56,18,324,0,4,7,12,15,19,13,10,0,84,0,0,15,50,45,18,18,6,0,164,0,11,17,154,16,10,0,0,0,212,0,0,0,0,3,6,7,7,0,33,7,63,111,181,66,46,23,4,4,496,0,0,0,0,0,0,4,3,3,17,4,11,17,50,3,9,3,0,0,103
116011560,0,0,0,0,9,15,12,8,9,52,0,0,0,17,13,13,0,4,0,41,19,82,135,728,126,78,28,6,0,1200,0,3,0,9,0,3,4,3,0,25,0,3,4,20,6,4,10,0,0,46,0,0,3,15,7,0,0,0,0,33,0,0,0,0,5,3,3,3,0,15,0,0,0,4,6,9,22,19,4,69,0,3,0,3,0,0,0,0,0,6,0,4,11,25,21,8,9,5,0,82,0,0,14,36,37,28,24,3,0,138,0,0,5,11,4,11,9,3,0,43,0,0,0,0,9,19,55,28,4,109,0,0,3,5,4,0,3,0,0,17,0,0,5,14,10,0,4,0,0,35,0,11,11,27,7,0,0,0,0,59,0,0,0,0,0,0,3,5,0,11,3,36,49,99,39,33,9,0,0,268,0,0,0,0,3,3,0,3,0,13,3,12,10,66,16,14,3,4,0,127
116011561,0,0,3,11,3,18,27,13,3,78,0,3,0,17,13,16,3,0,0,52,16,86,177,927,124,71,33,3,5,1446,0,0,9,19,8,10,4,0,0,57,0,8,13,24,25,3,4,3,4,82,0,5,15,16,13,3,0,0,0,52,0,0,0,5,5,3,7,3,0,26,0,0,4,8,12,11,32,28,10,105,0,0,0,4,0,0,0,0,0,8,0,0,0,41,15,24,15,10,3,111,0,0,4,40,32,27,15,7,0,134,0,0,8,24,3,9,3,3,0,52,0,0,0,3,6,21,56,66,27,186,0,0,3,5,4,3,3,3,3,24,0,3,12,22,16,11,8,0,0,74,0,7,29,63,5,0,0,0,0,110,0,0,3,0,0,5,12,11,11,44,10,65,81,159,54,46,9,3,0,425,0,0,0,0,5,0,0,0,0,5,6,12,17,64,14,12,0,0,0,122
116021309,0,0,0,0,0,6,3,8,0,15,0,4,14,16,20,29,4,0,0,93,11,122,226,1067,384,202,112,49,8,2187,0,3,17,42,24,14,8,0,0,118,0,3,9,52,29,25,6,4,0,132,0,0,0,9,11,7,4,0,0,32,0,0,0,11,8,3,4,0,0,29,0,0,3,4,13,16,15,6,0,67,0,3,0,3,6,0,0,0,0,11,3,10,14,53,42,26,14,14,0,171,0,0,0,12,24,12,15,4,0,66,0,7,22,34,43,48,21,3,0,175,0,0,0,0,6,7,14,9,5,52,0,0,0,4,9,14,7,3,0,38,0,3,4,10,14,7,8,7,0,44,0,11,10,45,16,11,0,0,0,90,0,0,3,4,0,0,4,5,0,15,3,47,56,97,46,32,10,5,0,297,0,0,7,3,3,0,0,0,0,17,0,3,24,32,28,13,4,3,0,116
116021310,0,0,0,3,4,4,3,5,0,21,3,5,20,66,28,35,6,0,0,164,12,161,308,1874,516,253,86,45,8,3269,0,8,11,140,32,26,17,7,0,247,3,10,30,190,62,58,16,5,0,371,0,0,11,26,12,11,8,0,0,64,0,13,9,44,12,4,10,7,0,91,0,0,4,10,14,17,20,12,3,79,0,3,3,14,3,0,0,0,0,21,0,16,13,100,34,17,13,3,0,187,0,0,0,49,27,17,9,7,0,112,0,25,18,99,49,24,11,6,0,224,0,0,0,11,15,19,32,11,0,84,0,0,0,22,11,17,12,6,0,64,0,0,3,14,7,7,0,0,0,33,0,3,9,63,8,7,0,0,0,95,0,3,3,3,8,3,3,4,0,30,3,62,101,217,79,57,29,4,3,555,0,3,0,9,7,0,3,8,0,24,3,26,41,156,41,24,14,3,0,310
116021312,0,0,0,0,0,0,8,8,0,17,0,0,12,10,8,8,0,0,0,35,13,81,84,848,118,63,31,7,3,1250,0,3,4,27,3,0,0,0,0,46,0,3,7,34,5,4,0,0,0,50,0,0,0,7,0,0,0,0,0,6,0,5,5,15,5,4,8,3,0,46,0,0,0,5,8,16,35,26,11,107,0,0,0,3,0,0,0,0,0,5,0,5,9,23,5,13,4,0,0,59,0,0,0,10,6,9,0,0,0,29,0,0,4,17,7,3,9,0,3,38,0,0,0,8,11,84,88,44,15,258,0,3,0,8,3,4,0,0,0,21,0,3,3,6,0,3,0,0,0,12,0,0,7,27,3,0,0,0,0,31,0,0,0,4,0,6,19,6,4,34,4,37,27,90,50,35,12,6,0,259,0,0,0,3,0,0,4,0,0,4,0,12,9,53,7,3,0,0,0,99
116021562,0,0,0,0,4,3,0,0,0,6,0,0,3,0,9,4,0,0,0,17,3,21,39,255,49,36,26,9,3,440,0,0,3,14,11,3,4,6,0,38,0,3,4,13,3,8,0,0,0,28,0,0,0,6,0,0,0,0,0,5,0,5,0,3,0,4,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,11,0,0,0,0,3,7,0,0,0,10,0,0,0,8,4,3,3,0,0,15,0,0,0,3,0,3,7,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,5,13,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,10,8,21,12,8,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,3,3,20,6,3,3,0,0,45
116021563,0,0,0,0,3,3,11,3,0,24,0,0,3,14,10,23,4,0,0,69,32,142,214,1446,282,175,91,38,9,2419,0,5,8,52,12,14,4,4,0,105,0,9,12,60,27,8,10,0,0,133,0,0,0,6,4,3,0,0,0,12,0,8,3,24,13,14,7,3,0,65,0,0,0,9,7,24,14,7,3,69,0,0,0,4,8,0,0,0,0,17,0,3,3,25,7,8,8,3,0,60,0,0,0,12,10,10,9,0,0,43,0,3,4,48,14,31,23,7,0,131,0,0,0,7,10,48,38,20,5,133,0,0,0,10,9,5,7,5,5,48,0,0,0,6,12,8,3,0,0,30,0,3,3,100,8,4,0,0,0,123,0,3,3,9,4,8,14,7,0,40,3,33,84,159,87,42,21,5,0,434,0,0,0,4,9,3,4,0,0,18,5,33,13,106,28,19,10,3,0,214
116031313,0,0,0,3,3,3,13,10,0,39,0,0,0,3,0,0,0,0,0,7,3,3,10,62,22,11,9,0,0,115,0,0,3,21,16,7,10,0,0,57,0,5,4,10,3,3,3,0,0,33,0,7,12,41,19,6,3,3,0,99,0,0,0,0,0,4,7,6,0,23,0,0,0,0,9,13,14,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,17,0,0,3,30,25,30,28,8,4,126,0,0,0,5,8,0,3,0,3,21,0,0,0,0,4,11,41,20,3,73,0,0,3,4,8,13,8,5,0,42,0,0,0,11,5,0,0,0,0,22,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,4,14,0,0,23,21,142,192,320,91,45,28,4,0,844,0,0,0,0,3,0,0,4,0,7,8,34,20,107,27,9,10,0,0,214
116031314,0,0,0,0,3,4,4,0,0,16,0,0,0,3,4,3,0,0,0,9,6,53,47,465,56,42,29,5,0,712,0,0,0,11,3,5,0,0,0,22,0,0,0,18,0,4,4,0,0,32,0,0,0,6,0,0,3,0,0,10,0,3,0,4,0,5,3,3,0,17,0,0,0,3,4,4,3,6,0,18,0,0,0,0,0,0,0,0,0,3,0,3,4,4,3,0,5,0,0,18,0,0,4,20,8,13,5,0,0,47,0,0,3,5,3,0,0,0,0,20,0,0,0,5,8,14,9,8,8,43,0,0,0,5,10,10,10,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,3,24,29,67,23,8,3,0,0,159,0,0,0,0,0,3,0,0,0,7,0,10,21,48,19,11,0,0,0,105
116031315,0,0,0,0,0,5,3,5,0,18,0,0,3,7,0,13,4,0,0,32,4,41,61,340,112,51,22,17,4,648,0,0,4,22,18,20,5,0,3,76,0,3,4,20,7,4,6,0,0,45,0,11,18,50,23,17,4,0,0,126,0,0,0,0,4,3,3,3,0,18,0,0,5,3,7,13,10,8,0,42,0,0,0,0,0,0,0,0,0,3,0,0,3,11,8,3,0,0,0,27,0,0,0,24,14,15,10,3,0,68,0,4,3,15,10,16,8,0,0,59,0,0,0,5,10,34,35,20,8,104,0,0,3,16,14,10,14,3,0,57,0,0,0,9,12,5,3,3,0,30,0,0,4,15,0,0,0,0,0,24,0,0,0,3,0,7,4,0,0,14,14,68,126,201,64,39,12,0,3,525,0,0,0,0,0,0,0,0,0,8,7,53,62,226,85,33,13,9,0,492
116031316,0,0,4,3,3,3,6,7,4,34,0,0,0,8,0,7,0,0,0,13,4,45,28,497,35,34,8,0,0,669,0,3,3,15,8,3,3,0,0,39,0,0,5,7,3,8,3,0,0,33,0,3,3,21,3,3,0,0,0,40,0,6,0,5,6,8,9,4,0,34,0,0,0,0,3,8,9,8,0,28,0,0,0,3,0,0,3,0,0,8,0,0,0,13,0,0,0,0,0,14,0,0,6,27,12,18,10,4,3,95,0,0,0,11,4,3,4,0,0,26,0,0,0,0,4,13,33,17,0,72,0,0,0,10,4,3,0,0,0,26,0,0,0,4,4,3,3,0,0,15,0,3,7,55,0,3,0,0,0,72,0,0,0,0,0,3,10,8,0,26,17,140,209,358,107,51,17,3,0,909,0,0,0,0,3,9,3,3,3,18,6,15,10,71,14,13,3,0,0,134
116031317,0,0,11,4,6,6,7,14,3,54,0,0,5,6,10,0,0,0,0,17,13,52,73,476,77,31,27,22,4,768,0,0,6,28,11,10,11,3,0,64,0,11,17,45,10,11,9,0,0,98,6,59,147,346,147,85,41,11,0,850,0,0,0,4,0,0,0,3,0,10,0,0,0,5,5,8,20,14,0,52,0,3,4,3,0,0,0,0,0,7,0,0,4,16,3,9,0,0,0,31,0,5,3,58,28,33,23,3,4,155,3,4,0,9,8,6,4,3,0,35,0,0,0,3,3,25,41,13,0,86,0,0,3,5,4,5,0,6,0,26,0,0,0,28,4,8,3,0,0,47,0,5,7,29,8,0,0,0,0,42,0,3,0,0,0,3,3,3,5,23,26,77,144,219,43,37,23,7,0,576,0,0,0,0,0,0,0,0,0,3,46,124,110,558,118,46,15,3,0,1029
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,3,0,0,6,9,13,4,3,41,0,0,4,9,3,12,0,4,0,41,8,57,67,483,85,55,40,11,4,804,0,3,4,31,18,16,10,0,0,89,0,3,0,8,3,4,4,0,0,24,0,3,34,74,36,31,9,0,0,190,0,0,0,7,6,3,6,0,0,27,0,0,0,0,8,18,29,16,12,79,3,0,0,3,0,0,0,0,0,5,0,0,8,11,21,11,3,0,0,57,0,0,0,24,21,23,18,3,5,101,0,3,3,20,6,16,11,0,0,56,0,0,0,4,13,57,77,32,18,210,0,0,0,6,7,12,10,0,3,49,0,0,3,13,8,0,6,3,0,36,0,3,7,85,3,3,4,0,0,110,0,0,0,0,0,9,12,4,3,30,9,62,130,224,62,44,9,4,3,556,0,0,0,0,0,4,3,3,3,19,11,35,58,192,61,35,7,6,0,417
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,7,6,9,15,29,11,78,0,0,4,15,10,15,8,0,0,47,0,6,6,52,11,16,3,0,0,100,0,7,15,89,29,19,18,0,0,177,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,3,6,82,22,3,0,3,4,124,0,0,0,16,11,15,14,16,12,75,0,0,0,8,9,0,0,0,0,19,0,0,4,8,7,4,0,3,0,24,0,0,0,7,11,5,3,0,4,26,0,0,5,29,7,9,8,0,0,64,0,0,0,0,0,9,16,9,4,37,0,0,3,8,3,4,0,0,0,17,0,0,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,7,4,5,3,0,0,20,7,15,23,101,62,38,17,6,0,276,0,0,0,4,7,0,0,0,0,18,0,0,0,9,0,3,3,0,0,19
117011322,0,9,10,30,32,72,165,190,35,547,0,3,45,118,26,50,13,8,3,266,17,17,27,322,33,18,25,6,5,474,13,25,282,762,143,94,52,22,4,1403,0,0,3,63,8,5,0,0,0,80,6,13,11,95,43,23,10,4,0,200,0,0,6,153,25,10,3,0,0,204,0,0,4,31,17,24,48,62,21,205,0,0,7,67,12,4,3,0,0,95,0,7,12,85,22,10,4,0,0,143,0,0,0,17,29,21,26,15,3,102,9,7,28,157,27,34,18,3,0,281,0,0,0,0,3,14,32,28,10,95,0,0,0,7,3,6,3,0,0,21,0,0,3,8,5,3,0,3,0,19,0,4,9,39,3,0,0,0,0,54,0,0,0,9,3,0,0,3,0,17,0,17,44,191,77,48,34,7,3,417,0,0,6,12,6,5,0,0,0,31,3,5,8,55,11,12,0,0,0,95
117011323,0,3,0,6,3,11,40,52,19,141,0,3,11,21,9,16,4,6,0,68,0,11,22,102,19,12,12,3,0,186,3,15,25,127,45,31,6,5,3,255,0,4,0,23,0,6,3,0,0,45,0,11,25,74,41,31,11,11,3,201,0,3,9,96,7,7,9,8,0,141,0,0,0,3,6,10,22,13,10,75,0,0,3,13,12,0,4,0,0,30,0,0,3,16,8,4,0,0,0,31,0,0,0,9,6,9,11,6,0,49,0,3,17,31,22,16,9,6,6,107,0,0,0,0,0,7,24,18,7,51,0,0,0,0,0,3,4,0,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,13,0,0,0,4,0,3,5,0,0,18,0,17,25,58,31,36,22,4,0,191,0,0,0,4,3,0,0,0,0,14,3,4,7,21,3,7,0,0,0,41
