SA2_MAINCODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
101041017,215,3,0,0,0,0,214,10,9,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,9,0,21,0,0,0,0,0,0,0,217,11,4,0,16,0,233,256,0,0,0,3,0,262,10,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,10,0,0,0,0,0,0,0,263,7,0,0,5,0,275,136,0,0,0,0,0,137,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,142,0,0,0,3,0,147,88,0,0,0,0,0,91,4,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,0,0,0,0,0,0,0,91,3,0,0,3,0,93,84,0,0,0
101041018,197,3,0,0,3,0,201,7,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,0,16,0,0,0,0,0,3,3,208,12,0,0,12,3,215,228,6,0,0,6,0,233,4,16,0,0,17,0,18,0,4,0,0,4,0,4,0,0,0,0,0,0,0,4,14,0,0,19,0,23,0,0,0,0,0,0,0,234,20,0,0,22,0,257,141,4,0,0,4,0,143,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,146,7,0,0,6,0,152,76,3,0,0,3,0,82,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,79,6,0,0,6,0,83,100,4,0,0
101041019,301,5,0,0,5,0,306,8,6,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,19,3,0,0,0,0,0,4,313,13,0,0,11,0,325,353,0,0,0,0,0,359,11,11,3,0,11,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,15,0,26,0,0,0,0,0,0,0,366,10,3,0,12,3,382,198,0,0,0,0,3,206,3,11,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,13,0,0,14,0,13,0,0,0,0,0,0,0,202,9,0,0,15,3,217,109,4,0,0,4,0,109,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,109,5,0,0,5,0,115,142,5,0,0
101041020,274,0,0,0,0,0,274,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,276,0,0,0,5,0,281,339,0,0,0,0,0,347,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,343,5,0,0,5,0,351,210,0,0,0,0,0,210,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,216,0,0,0,0,0,211,169,0,0,0,0,0,166,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,172,0,0,0,0,0,173,207,0,0,0
101041021,93,0,0,0,0,0,91,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,94,3,0,0,3,0,92,116,3,0,0,3,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3,0,0,3,0,121,61,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,44,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,50,74,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,89,0,0,0,0,0,90,3,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,11,0,0,0,0,0,0,0,97,4,0,0,4,0,102,82,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,82,3,0,0,3,0,83,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,54,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,40,0,0,0
101041024,88,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,90,103,0,0,0,0,0,103,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,103,0,0,0,0,0,103,75,3,0,0,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,0,3,0,78,54,3,0,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,3,0,52,65,0,0,0
101041025,254,4,0,0,4,0,262,9,8,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,11,0,16,0,0,0,0,0,0,0,263,12,0,0,11,0,278,317,11,0,0,11,0,328,11,13,0,0,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,13,0,27,0,0,0,0,0,3,3,330,22,0,0,22,3,357,183,0,0,0,0,3,185,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,0,0,0,0,0,0,0,188,4,0,0,9,3,196,133,0,0,0,0,0,131,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,0,0,0,0,0,7,139,3,0,0,3,0,145,168,0,0,0
101041026,181,0,0,0,0,0,180,7,11,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,8,0,16,0,0,0,0,0,0,0,183,8,0,0,10,0,197,222,3,0,0,3,0,224,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,230,6,0,0,7,0,233,152,0,0,0,0,0,152,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,152,3,0,0,4,0,150,93,3,0,0,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,95,0,0,0,0,0,98,109,0,0,0
101041027,200,8,0,0,8,4,208,4,9,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,15,0,0,0,0,0,0,0,205,12,0,0,12,4,218,238,0,0,0,0,3,242,5,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,10,0,14,0,0,0,0,0,0,0,246,8,0,0,10,7,260,156,3,0,0,3,0,154,4,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,9,0,0,0,0,0,0,0,162,9,0,0,9,0,169,86,0,0,0,0,0,88,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,89,3,0,0,3,0,95,98,3,0,0
101051539,848,15,0,0,18,0,864,23,60,3,0,64,0,88,0,16,3,0,17,0,17,0,0,0,0,0,0,0,23,70,4,0,81,0,101,3,0,0,0,0,0,3,875,86,11,0,96,0,973,877,9,0,0,13,0,887,19,40,3,0,51,0,67,0,3,3,0,7,0,7,0,0,0,0,0,0,0,19,45,7,0,53,0,76,0,0,0,0,0,0,3,891,58,7,3,69,0,962,468,5,0,0,7,0,477,9,10,0,0,15,0,27,0,8,0,0,8,0,8,0,0,0,0,0,0,0,9,15,0,0,15,0,31,0,0,0,0,0,0,3,485,22,4,0,24,0,510,279,3,0,0,3,0,283,3,12,0,0,11,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,12,0,0,16,0,19,0,0,0,0,0,0,0,286,12,4,0,19,0,305,364,3,0,0
101051540,440,3,0,0,3,0,441,13,16,0,0,16,0,26,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,16,0,0,16,0,26,3,0,0,0,0,0,3,455,18,0,0,18,0,477,512,9,0,0,9,7,519,4,14,0,0,14,0,17,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,11,0,0,14,0,25,3,0,0,0,0,0,3,518,18,0,0,20,7,544,392,3,0,0,3,0,391,9,5,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,5,0,15,0,0,0,0,0,3,4,403,8,0,0,8,3,413,206,3,0,0,3,0,214,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,0,0,0,0,209,3,0,3,4,0,216,261,0,0,0
101061541,306,4,0,0,4,0,307,11,13,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,13,0,24,0,0,0,0,0,0,0,311,21,0,0,21,0,336,334,5,0,0,5,0,335,7,7,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,20,0,0,0,0,0,0,0,340,17,0,0,17,0,359,151,6,0,0,6,0,158,8,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,9,0,16,0,0,0,0,0,0,0,156,11,0,0,11,0,166,102,0,0,0,0,0,98,3,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,7,0,0,0,0,0,0,0,101,7,0,0,7,0,106,116,3,0,0
101061542,531,11,0,3,17,0,543,11,15,0,0,15,0,22,4,0,0,0,0,0,4,0,0,0,0,0,0,0,13,15,0,0,15,0,28,0,0,0,0,0,3,3,541,28,0,3,27,3,573,631,0,0,0,0,0,640,4,8,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,8,0,14,0,0,0,0,0,6,8,636,14,0,0,13,9,663,416,4,0,0,4,0,422,5,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,7,3,0,0,0,0,3,3,428,9,0,0,9,3,434,245,4,0,0,4,0,256,7,5,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,5,0,12,0,0,0,0,0,0,0,256,11,0,0,11,0,263,337,3,0,0
101061543,407,5,0,0,5,0,412,3,24,3,0,31,0,34,0,4,0,0,8,0,8,0,0,0,0,0,0,0,3,29,5,0,35,0,37,0,0,0,0,0,0,0,407,37,5,0,40,0,444,468,4,0,0,4,0,478,3,30,4,0,29,0,35,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,29,3,0,34,0,41,0,0,0,0,0,0,0,478,31,3,0,39,0,514,235,0,0,0,0,0,239,3,31,0,0,33,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,36,0,37,0,0,0,0,0,0,0,243,32,0,0,38,0,275,164,3,0,0,3,3,168,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,159,15,0,0,15,3,174,197,0,0,0
101061544,248,3,0,0,3,0,253,3,7,0,0,7,0,8,0,4,0,0,4,0,4,0,0,0,0,0,0,0,3,11,0,0,11,0,9,0,0,0,0,0,0,3,250,12,0,0,12,0,269,296,3,0,0,3,3,305,0,8,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,6,0,0,0,0,0,0,0,297,14,0,0,14,3,316,182,0,0,0,0,4,191,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,182,7,0,0,7,4,194,91,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,93,134,3,0,0
102011028,292,14,0,0,14,0,308,19,9,0,0,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0,9,0,27,3,0,0,0,0,0,3,313,20,0,0,20,0,338,381,12,0,0,12,0,392,20,13,0,0,13,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,13,0,34,0,0,0,0,0,0,0,405,29,0,0,29,0,427,246,3,0,0,3,0,249,8,11,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,14,0,20,0,0,0,0,0,0,0,250,11,0,0,12,0,269,139,3,0,0,3,0,143,3,9,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,10,0,10,0,0,0,0,0,0,0,145,12,0,0,10,0,153,208,4,0,0
102011029,366,18,0,0,18,3,380,26,22,0,0,22,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0,0,22,0,45,0,0,0,0,0,4,0,387,42,0,0,42,7,434,476,13,0,0,13,0,485,18,17,0,0,17,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,17,0,29,0,0,0,0,0,0,0,487,29,0,0,29,0,520,285,6,0,0,6,0,287,9,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,8,0,15,0,0,0,0,0,0,0,295,8,0,0,8,0,301,179,0,0,0,0,0,185,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,186,3,0,0,3,0,188,252,0,0,0
102011030,117,4,0,0,4,0,121,10,17,0,0,17,0,24,0,0,6,0,6,0,3,0,0,0,0,0,0,0,9,17,6,0,23,0,28,0,0,0,0,0,0,0,123,19,6,0,22,0,147,158,8,0,0,7,0,163,10,13,0,0,13,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,13,0,0,10,0,22,0,0,0,0,0,0,0,163,21,0,0,23,0,186,102,4,0,0,4,0,110,3,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,103,12,0,0,12,0,116,78,0,0,0,0,0,81,3,11,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,14,0,0,0,0,0,0,0,80,13,0,0,13,0,93,104,0,0,0
102011031,448,15,0,0,15,0,463,18,38,0,0,38,3,62,0,0,3,0,3,0,3,0,0,0,0,0,0,0,18,45,3,0,47,3,67,0,0,0,0,0,0,0,466,57,3,0,59,3,527,491,19,0,0,19,0,507,12,46,0,0,46,0,60,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,47,0,0,45,0,66,7,0,0,0,0,0,7,511,64,0,0,68,3,574,339,3,0,0,3,0,338,14,30,0,0,30,0,44,0,0,0,0,3,0,3,4,0,0,0,0,0,4,16,31,0,0,31,0,48,0,0,0,0,0,0,0,353,36,0,0,38,0,388,222,3,0,0,3,0,221,4,13,0,0,13,0,17,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,14,0,0,10,0,22,0,0,0,0,0,0,0,225,17,0,0,15,0,241,279,12,0,0
102011032,551,22,0,0,22,0,570,46,166,9,3,174,0,221,0,19,7,0,24,0,24,0,0,0,0,0,0,0,46,183,13,3,200,0,241,0,0,0,0,0,3,3,595,202,13,3,221,3,817,500,19,0,0,19,0,523,28,113,0,0,116,0,143,0,10,9,0,15,0,17,0,0,0,0,0,0,0,30,122,6,0,133,0,164,0,4,0,0,4,0,6,530,145,6,0,157,0,688,290,12,0,0,10,0,302,16,57,8,0,57,0,72,0,4,6,0,8,0,8,0,0,0,0,0,0,0,16,59,8,0,71,0,81,0,0,0,0,0,0,0,310,65,9,0,81,0,386,166,4,0,0,4,0,171,8,18,0,0,18,0,25,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,17,0,0,20,0,28,0,0,0,0,0,0,0,182,25,0,0,27,0,205,225,7,0,0
102011033,299,9,0,0,9,0,310,20,28,0,0,28,0,50,0,3,3,0,3,0,3,0,0,0,0,0,0,0,20,28,3,0,35,0,52,0,0,0,0,0,0,0,320,39,3,0,43,0,366,335,10,0,0,10,0,346,12,30,0,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,0,0,29,0,46,0,0,0,0,0,0,0,351,38,0,0,38,0,395,202,0,0,0,0,0,207,3,11,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,11,0,12,0,0,0,0,0,0,0,209,13,0,0,13,0,220,113,3,0,0,3,0,120,3,11,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,11,0,11,0,0,0,0,0,0,0,118,18,0,0,18,0,132,187,3,0,0
102011034,255,5,0,0,5,0,261,12,11,0,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,0,18,0,0,0,0,0,0,0,267,13,0,0,13,0,284,291,4,0,0,4,0,297,7,15,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,20,0,25,0,0,0,0,0,0,0,299,18,0,0,24,0,326,166,0,0,0,0,0,170,3,9,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,4,0,13,0,0,0,0,0,0,0,168,7,0,0,7,0,178,95,0,0,0,0,0,93,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,96,3,0,0,3,0,94,141,4,0,0
102011035,276,13,0,0,13,0,288,13,22,0,0,25,0,37,0,0,3,0,3,0,3,0,0,0,0,0,0,0,13,22,3,0,28,0,39,0,0,0,0,0,0,0,289,36,3,0,39,0,327,279,12,0,0,12,0,290,4,30,0,0,30,0,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,34,0,0,31,0,41,0,0,0,0,0,0,3,286,43,0,0,45,0,333,168,3,0,0,3,0,168,6,7,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,7,0,16,0,0,0,0,0,0,0,170,13,0,0,13,0,180,91,11,0,0,11,0,102,7,7,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,8,0,11,0,0,0,0,0,0,0,100,20,0,0,20,0,116,139,3,0,0
